Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume LTC
2019-04-09,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-04-08,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-04-07,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-04-06,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-04-05,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-04-04,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-04-03,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-04-02,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-04-01,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-31,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-30,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-29,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-28,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-27,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-26,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-25,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-24,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-23,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-22,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-21,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-20,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-19,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-18,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-17,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-16,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-15,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-14,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-13,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-12,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-11,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-10,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-09,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-08,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-07,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-06,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-05,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-04,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-03,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-02,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-03-01,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-28,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-27,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-26,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-25,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-24,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-23,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-22,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-21,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-20,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-19,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-18,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-17,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-16,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-15,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-14,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-13,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-12,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-11,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-10,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-09,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-08,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-07,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-06,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-05,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-04,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-03,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-02,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-02-01,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-31,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-30,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-29,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-28,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-27,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-26,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-25,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-24,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-23,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-22,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-21,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-20,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-19,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-18,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-17,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-16,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-15,XMRLTC,1.42,1.42,1.42,1.42,0.0,0.0
2019-01-14,XMRLTC,1.42,1.42,1.4,1.42,0.07058,0.09956
2019-01-13,XMRLTC,1.39,1.42,1.38,1.42,2.07,2.87
2019-01-12,XMRLTC,1.43,1.43,1.39,1.39,1.61,2.24
2019-01-11,XMRLTC,1.36,1.43,1.35,1.43,6.23,8.76
2019-01-10,XMRLTC,1.35,1.4,1.33,1.36,2.29,3.11
2019-01-09,XMRLTC,1.35,1.38,1.34,1.35,1.66,2.24
2019-01-08,XMRLTC,1.4,1.4,1.33,1.35,16.83,22.7
