Created on 08-11-2019,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1565481600.0,2019-08-11 00:00:00,BCHAUD,518.0,518.0,518.0,518.0,0.0
1565395200.0,2019-08-10 00:00:00,BCHAUD,464.25,518.0,400.0,518.0,425.4567
1565308800.0,2019-08-09 00:00:00,BCHAUD,485.05,529.74,449.57,459.88,546.4661
1565222400.0,2019-08-08 00:00:00,BCHAUD,497.8,589.74,471.18,490.81,488.9498
1565136000.0,2019-08-07 00:00:00,BCHAUD,449.55,498.47,449.55,497.8,13.5232
1565049600.0,2019-08-06 00:00:00,BCHAUD,508.7,1700.0,400.24,449.55,715.3516
1564963200.0,2019-08-05 00:00:00,BCHAUD,500.12,630.62,498.58,510.26,922.2532
1564876800.0,2019-08-04 00:00:00,BCHAUD,500.12,500.12,500.12,500.12,0.0
1564790400.0,2019-08-03 00:00:00,BCHAUD,484.89,510.43,440.73,500.12,455.6246
1564704000.0,2019-08-02 00:00:00,BCHAUD,483.18,519.99,400.01,484.09,645.303
1564617600.0,2019-08-01 00:00:00,BCHAUD,476.72,518.54,463.21,486.77,827.0818
1564531200.0,2019-07-31 00:00:00,BCHAUD,463.58,488.96,460.37,476.72,520.5007
1564444800.0,2019-07-30 00:00:00,BCHAUD,443.86,473.9,440.24,463.58,574.0058
1564358400.0,2019-07-29 00:00:00,BCHAUD,453.62,489.11,413.23,444.35,543.1631
1564272000.0,2019-07-28 00:00:00,BCHAUD,449.7,485.61,415.12,453.62,493.6399
1564185600.0,2019-07-27 00:00:00,BCHAUD,464.62,483.87,433.92,449.7,559.0423
1564099200.0,2019-07-26 00:00:00,BCHAUD,440.68,481.55,422.81,461.55,592.1374
1564012800.0,2019-07-25 00:00:00,BCHAUD,436.69,489.7,400.52,440.68,674.801
1563926400.0,2019-07-24 00:00:00,BCHAUD,401.62,509.91,400.51,436.69,1105.2851
1563840000.0,2019-07-23 00:00:00,BCHAUD,440.94,500.13,400.05,401.62,600.3383
1563753600.0,2019-07-22 00:00:00,BCHAUD,454.39,486.41,428.67,434.47,637.7085
1563667200.0,2019-07-21 00:00:00,BCHAUD,461.96,520.0,438.22,454.39,701.1561
1563580800.0,2019-07-20 00:00:00,BCHAUD,439.44,516.33,432.75,461.96,700.7811
1563494400.0,2019-07-19 00:00:00,BCHAUD,445.81,508.48,412.36,437.46,632.942
1563408000.0,2019-07-18 00:00:00,BCHAUD,419.4,459.68,403.61,445.05,794.7916
1563321600.0,2019-07-17 00:00:00,BCHAUD,406.14,520.0,391.22,419.4,1151.6425
1563235200.0,2019-07-16 00:00:00,BCHAUD,450.34,606.23,390.11,406.23,1856.0019
1563148800.0,2019-07-15 00:00:00,BCHAUD,408.2,549.97,373.36,453.65,1239.2769
1563062400.0,2019-07-14 00:00:00,BCHAUD,491.93,549.57,401.51,407.96,699.6588
1562976000.0,2019-07-13 00:00:00,BCHAUD,506.95,549.99,467.17,491.93,679.8143
1562889600.0,2019-07-12 00:00:00,BCHAUD,495.72,549.99,478.86,506.95,688.8826
1562803200.0,2019-07-11 00:00:00,BCHAUD,554.3,619.52,448.07,495.72,1283.7931
1562716800.0,2019-07-10 00:00:00,BCHAUD,585.55,685.86,542.31,554.3,941.524
1562630400.0,2019-07-09 00:00:00,BCHAUD,593.78,689.19,580.59,585.55,720.2711
1562544000.0,2019-07-08 00:00:00,BCHAUD,585.58,687.03,568.25,589.97,772.4312
1562457600.0,2019-07-07 00:00:00,BCHAUD,580.24,684.39,566.13,585.58,644.1312
1562371200.0,2019-07-06 00:00:00,BCHAUD,572.62,676.12,568.51,580.24,577.4923
1562284800.0,2019-07-05 00:00:00,BCHAUD,567.62,587.89,559.45,574.09,632.1687
1562198400.0,2019-07-04 00:00:00,BCHAUD,592.54,607.18,566.59,567.62,596.409
1562112000.0,2019-07-03 00:00:00,BCHAUD,580.3,610.51,506.04,598.6,850.6942
1562025600.0,2019-07-02 00:00:00,BCHAUD,595.65,600.27,539.99,580.3,997.7
1561939200.0,2019-07-01 00:00:00,BCHAUD,565.25,602.71,553.05,595.65,780.2411
1561852800.0,2019-06-30 00:00:00,BCHAUD,627.1,651.72,557.53,565.25,373.4496
1561766400.0,2019-06-29 00:00:00,BCHAUD,622.44,635.62,581.18,627.1,336.0025
1561680000.0,2019-06-28 00:00:00,BCHAUD,583.66,624.64,563.71,622.44,602.113
1561593600.0,2019-06-27 00:00:00,BCHAUD,715.0,715.0,555.83,586.71,989.3422
1561507200.0,2019-06-26 00:00:00,BCHAUD,673.27,716.98,673.27,715.0,49.5461
1561420800.0,2019-06-25 00:00:00,BCHAUD,678.26,698.89,673.27,673.27,242.2506
1561334400.0,2019-06-24 00:00:00,BCHAUD,685.29,687.59,662.41,678.26,106.9704
1561248000.0,2019-06-23 00:00:00,BCHAUD,681.31,715.01,634.36,685.29,152.4264
1561161600.0,2019-06-22 00:00:00,BCHAUD,630.05,710.53,630.05,681.31,144.2407
1561075200.0,2019-06-21 00:00:00,BCHAUD,601.53,640.05,597.62,630.05,158.7403
1560988800.0,2019-06-20 00:00:00,BCHAUD,603.27,607.88,582.75,601.53,138.871
1560902400.0,2019-06-19 00:00:00,BCHAUD,607.2,610.85,595.39,603.27,265.0371
1560816000.0,2019-06-18 00:00:00,BCHAUD,628.89,628.99,581.06,607.2,219.4071
1560729600.0,2019-06-17 00:00:00,BCHAUD,619.46,638.15,585.26,628.89,157.5049
1560643200.0,2019-06-16 00:00:00,BCHAUD,607.42,639.62,591.17,619.46,263.6081
1560556800.0,2019-06-15 00:00:00,BCHAUD,597.73,615.88,582.53,607.42,282.7525
1560470400.0,2019-06-14 00:00:00,BCHAUD,594.16,604.66,582.6,597.73,229.6422
1560384000.0,2019-06-13 00:00:00,BCHAUD,566.28,615.16,566.28,594.16,133.6931
1560297600.0,2019-06-12 00:00:00,BCHAUD,560.94,575.41,551.84,566.28,121.5517
1560211200.0,2019-06-11 00:00:00,BCHAUD,562.03,568.57,547.93,560.94,149.19
1560124800.0,2019-06-10 00:00:00,BCHAUD,541.62,577.11,531.7,562.03,205.4977
1560038400.0,2019-06-09 00:00:00,BCHAUD,566.39,566.39,524.37,541.62,141.1363
1559952000.0,2019-06-08 00:00:00,BCHAUD,576.84,577.98,553.08,565.65,131.5098
1559865600.0,2019-06-07 00:00:00,BCHAUD,577.98,588.03,557.1,576.84,131.6594
1559779200.0,2019-06-06 00:00:00,BCHAUD,569.69,581.6,542.81,577.98,140.8083
1559692800.0,2019-06-05 00:00:00,BCHAUD,539.94,591.1,539.94,569.69,139.4213
1559606400.0,2019-06-04 00:00:00,BCHAUD,584.86,584.86,539.86,539.94,57.8373
1559520000.0,2019-06-03 00:00:00,BCHAUD,637.99,641.47,576.99,584.86,131.4183
1559433600.0,2019-06-02 00:00:00,BCHAUD,619.43,648.91,618.56,637.99,139.7797
1559347200.0,2019-06-01 00:00:00,BCHAUD,645.76,648.44,614.59,619.43,146.2361
1559260800.0,2019-05-31 00:00:00,BCHAUD,608.31,645.76,608.31,645.76,82.7625
1559174400.0,2019-05-30 00:00:00,BCHAUD,656.62,698.63,598.34,608.31,140.7111
1559088000.0,2019-05-29 00:00:00,BCHAUD,629.87,673.1,610.1,656.62,133.927
1559001600.0,2019-05-28 00:00:00,BCHAUD,635.57,646.34,617.56,629.87,124.4392
1558915200.0,2019-05-27 00:00:00,BCHAUD,622.24,661.33,612.96,643.33,144.994
1558828800.0,2019-05-26 00:00:00,BCHAUD,580.67,631.8,566.88,622.24,137.5913
1558742400.0,2019-05-25 00:00:00,BCHAUD,593.02,600.9,571.84,580.67,138.6294
1558656000.0,2019-05-24 00:00:00,BCHAUD,586.29,610.61,569.68,593.02,152.3915
1558569600.0,2019-05-23 00:00:00,BCHAUD,575.01,595.5,441.24,586.29,197.0566
1558483200.0,2019-05-22 00:00:00,BCHAUD,613.8,623.82,567.67,575.01,138.9744
1558396800.0,2019-05-21 00:00:00,BCHAUD,597.2,645.78,581.03,613.8,313.6988
1558310400.0,2019-05-20 00:00:00,BCHAUD,511.76,639.69,431.38,598.05,769.0248
1558224000.0,2019-05-19 00:00:00,BCHAUD,427.42,655.23,402.19,564.15,757.3604
1558137600.0,2019-05-18 00:00:00,BCHAUD,533.86,549.53,401.24,513.35,674.7746
1558051200.0,2019-05-17 00:00:00,BCHAUD,581.42,671.29,278.59,533.86,600.6612
1557964800.0,2019-05-16 00:00:00,BCHAUD,582.84,653.83,257.76,581.42,439.3099
1557878400.0,2019-05-15 00:00:00,BCHAUD,567.48,589.78,373.66,582.84,190.5893
1557792000.0,2019-05-14 00:00:00,BCHAUD,557.8,591.48,522.13,567.48,163.1537
1557705600.0,2019-05-13 00:00:00,BCHAUD,509.41,581.25,497.25,557.8,171.5945
1557619200.0,2019-05-12 00:00:00,BCHAUD,522.57,561.08,476.51,509.41,328.7489
1557532800.0,2019-05-11 00:00:00,BCHAUD,412.6,546.62,402.88,522.57,388.7852
1557446400.0,2019-05-10 00:00:00,BCHAUD,402.59,425.84,396.81,412.6,184.1733
1557360000.0,2019-05-09 00:00:00,BCHAUD,404.34,418.63,394.55,402.59,121.361
1557273600.0,2019-05-08 00:00:00,BCHAUD,406.65,409.9,385.22,404.34,133.5206
1557187200.0,2019-05-07 00:00:00,BCHAUD,403.9,422.65,351.69,406.65,136.7547
1557100800.0,2019-05-06 00:00:00,BCHAUD,409.56,471.97,395.18,403.9,141.1711
1557014400.0,2019-05-05 00:00:00,BCHAUD,407.13,436.59,401.32,409.56,133.4083
1556928000.0,2019-05-04 00:00:00,BCHAUD,405.62,438.17,382.86,407.13,160.8992
1556841600.0,2019-05-03 00:00:00,BCHAUD,379.23,416.76,370.34,405.62,160.1289
1556755200.0,2019-05-02 00:00:00,BCHAUD,382.04,394.98,373.31,379.23,132.2516
1556668800.0,2019-05-01 00:00:00,BCHAUD,377.16,406.18,373.54,382.04,116.3026
1556582400.0,2019-04-30 00:00:00,BCHAUD,330.38,377.16,329.02,377.16,129.0306
1556496000.0,2019-04-29 00:00:00,BCHAUD,360.8,422.19,300.88,330.38,164.289
1556409600.0,2019-04-28 00:00:00,BCHAUD,373.18,391.15,349.52,360.8,132.6042
1556323200.0,2019-04-27 00:00:00,BCHAUD,373.16,381.09,364.85,373.18,124.0862
1556236800.0,2019-04-26 00:00:00,BCHAUD,378.48,386.08,360.98,373.16,122.9712
1556150400.0,2019-04-25 00:00:00,BCHAUD,400.37,412.05,377.95,378.48,147.9499
1556064000.0,2019-04-24 00:00:00,BCHAUD,413.81,432.41,301.17,400.37,135.8486
1555977600.0,2019-04-23 00:00:00,BCHAUD,332.09,432.87,288.16,413.81,133.6061
1555891200.0,2019-04-22 00:00:00,BCHAUD,390.26,428.15,253.08,332.09,134.9216
1555804800.0,2019-04-21 00:00:00,BCHAUD,427.72,432.87,246.69,390.26,166.9564
1555718400.0,2019-04-20 00:00:00,BCHAUD,420.72,439.23,401.95,427.72,134.7959
1555632000.0,2019-04-19 00:00:00,BCHAUD,433.14,436.93,405.24,420.72,189.9994
1555545600.0,2019-04-18 00:00:00,BCHAUD,430.61,443.57,427.9,433.14,133.5513
1555459200.0,2019-04-17 00:00:00,BCHAUD,443.22,447.69,427.49,430.61,119.7874
1555372800.0,2019-04-16 00:00:00,BCHAUD,437.62,453.59,425.73,443.22,167.2899
1555286400.0,2019-04-15 00:00:00,BCHAUD,405.64,458.9,402.38,437.62,159.7123
1555200000.0,2019-04-14 00:00:00,BCHAUD,387.66,414.15,289.16,405.64,126.387
1555113600.0,2019-04-13 00:00:00,BCHAUD,392.06,402.4,358.59,387.66,128.7566
1555027200.0,2019-04-12 00:00:00,BCHAUD,382.33,418.58,364.73,392.06,145.8306
1554940800.0,2019-04-11 00:00:00,BCHAUD,423.85,436.96,366.12,382.33,157.7814
1554854400.0,2019-04-10 00:00:00,BCHAUD,417.74,440.98,414.58,423.85,132.3677
1554768000.0,2019-04-09 00:00:00,BCHAUD,433.0,433.0,394.41,417.74,135.3178
1554681600.0,2019-04-08 00:00:00,BCHAUD,430.35,457.02,414.47,433.0,128.163
1554595200.0,2019-04-07 00:00:00,BCHAUD,430.57,456.55,421.05,450.76,145.2483
1554508800.0,2019-04-06 00:00:00,BCHAUD,409.75,458.39,394.18,430.57,140.3887
1554422400.0,2019-04-05 00:00:00,BCHAUD,397.73,420.27,316.99,409.75,151.3841
1554336000.0,2019-04-04 00:00:00,BCHAUD,458.64,458.64,384.71,397.73,148.0824
1554249600.0,2019-04-03 00:00:00,BCHAUD,311.14,458.64,311.14,458.64,12.2439
1554163200.0,2019-04-02 00:00:00,BCHAUD,233.28,311.26,232.07,311.14,214.1895
1554076800.0,2019-04-01 00:00:00,BCHAUD,236.21,237.43,231.89,233.28,389.4423
1553990400.0,2019-03-31 00:00:00,BCHAUD,233.13,237.14,230.5,236.21,391.9317
1553904000.0,2019-03-30 00:00:00,BCHAUD,239.19,241.44,227.58,234.0,395.7089
1553817600.0,2019-03-29 00:00:00,BCHAUD,237.97,239.73,234.36,239.19,406.4991
1553731200.0,2019-03-28 00:00:00,BCHAUD,239.98,242.3,233.29,237.38,386.3781
1553644800.0,2019-03-27 00:00:00,BCHAUD,222.32,246.19,221.42,243.59,368.9681
1553558400.0,2019-03-26 00:00:00,BCHAUD,224.49,226.41,214.78,222.32,397.6104
1553472000.0,2019-03-25 00:00:00,BCHAUD,232.02,234.74,217.63,224.49,360.6377
1553385600.0,2019-03-24 00:00:00,BCHAUD,235.26,239.03,224.87,232.02,138.9896
1553299200.0,2019-03-23 00:00:00,BCHAUD,219.76,239.86,218.83,235.26,132.8976
1553212800.0,2019-03-22 00:00:00,BCHAUD,214.43,225.03,211.24,219.76,131.9304
