Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LSK,Volume EUR
2018-07-10,LSKEUR,4.6,4.6,4.41,4.41,201.99,904.93
2018-07-09,LSKEUR,5.12,5.12,4.6,4.6,133.63,624.82
2018-07-08,LSKEUR,5.12,5.12,5.12,5.12,0.0,0.0
2018-07-07,LSKEUR,4.9,5.12,4.9,5.12,4.25,21.74
2018-07-06,LSKEUR,5.36,5.36,4.9,4.9,12.77,64.56
2018-07-05,LSKEUR,4.27,5.36,4.27,5.36,100.43,537.51
2018-07-04,LSKEUR,4.95,4.95,4.27,4.27,6.33,27.07
2018-07-03,LSKEUR,5.02,5.54,4.75,4.95,109.82,557.77
2018-07-02,LSKEUR,4.22,5.02,4.22,5.02,45.51,214.05
2018-07-01,LSKEUR,4.15,5.13,4.15,4.22,78.94,351.89
2018-06-30,LSKEUR,4.15,4.15,4.15,4.15,0.0,0.0
2018-06-29,LSKEUR,4.4,4.4,4.15,4.15,175.81,742.59
2018-06-28,LSKEUR,4.94,4.94,4.4,4.4,426.23,1894.84
2018-06-27,LSKEUR,4.53,5.89,4.53,4.94,26.92,133.3
2018-06-26,LSKEUR,5.99,5.99,4.53,4.53,167.57,793.19
2018-06-25,LSKEUR,5.06,6.5,4.65,5.99,403.57,2206.44
2018-06-24,LSKEUR,5.15,6.49,4.51,5.06,123.3,628.34
2018-06-23,LSKEUR,4.71,5.15,4.51,5.15,13.32,66.08
2018-06-22,LSKEUR,5.41,5.41,4.71,4.71,647.28,3330.74
2018-06-21,LSKEUR,5.5,5.56,5.41,5.41,108.56,595.79
2018-06-20,LSKEUR,5.91,5.91,5.5,5.5,151.44,846.58
2018-06-19,LSKEUR,5.8,5.91,5.7,5.91,224.63,1284.15
2018-06-18,LSKEUR,5.5,5.8,5.3,5.8,102.36,553.34
2018-06-17,LSKEUR,5.72,5.99,5.5,5.5,160.2,882.6
2018-06-16,LSKEUR,6.3,6.3,5.72,5.72,192.34,1100.4
2018-06-15,LSKEUR,6.48,6.48,5.66,6.3,53.61,309.34
2018-06-14,LSKEUR,5.6,7.37,5.52,6.48,1449.11,9055.93
2018-06-13,LSKEUR,7.55,7.55,5.01,5.6,545.76,3054.15
2018-06-12,LSKEUR,7.48,8.1,6,7.55,94.85,660.41
2018-06-11,LSKEUR,6.03,7.48,6,7.48,59.04,354.98
2018-06-10,LSKEUR,7.37,8.48,6.03,6.03,442.31,3125.19
2018-06-09,LSKEUR,7.36,8.2,7.24,7.37,708.54,5151.62
2018-06-08,LSKEUR,7.8,8.57,7.35,7.36,28.52,213.13
2018-06-07,LSKEUR,8.69,8.69,7.8,7.8,1.26,9.82
2018-06-06,LSKEUR,7.31,8.69,7.31,8.69,2.78,21.31
2018-06-05,LSKEUR,7.32,7.33,7.31,7.31,7.56,55.34
2018-06-04,LSKEUR,8.89,8.89,7.31,7.32,98.94,735.28
2018-06-03,LSKEUR,8.05,8.89,7.81,8.89,44.73,361.3
2018-06-02,LSKEUR,7.7,8.3,7.05,8.05,178.9,1421.45
2018-06-01,LSKEUR,7.11,7.8,7.11,7.7,159.98,1234.84
2018-05-31,LSKEUR,7.4,7.84,6.78,7.11,39.38,286.92
2018-05-30,LSKEUR,7.88,7.88,7.4,7.4,27.0,199.81
2018-05-29,LSKEUR,7.25,7.88,6.6,7.88,107.78,755.26
2018-05-28,LSKEUR,7.66,7.96,7.25,7.25,216.87,1602.82
2018-05-27,LSKEUR,7.79,7.79,7.51,7.66,20.57,159.93
2018-05-26,LSKEUR,7.52,7.81,7.52,7.79,23.24,180.24
2018-05-25,LSKEUR,7.51,7.52,7.51,7.52,3.28,24.68
2018-05-24,LSKEUR,7.51,7.51,7.51,7.51,0.4746,3.56
2018-05-23,LSKEUR,9.95,9.95,7.51,7.51,887.14,7388.5
2018-05-22,LSKEUR,10.64,10.64,8.71,9.95,24.93,234.14
2018-05-21,LSKEUR,9.36,10.65,9.11,10.64,20.95,203.53
2018-05-20,LSKEUR,8.58,9.36,8.58,9.36,16.5,150.7
2018-05-19,LSKEUR,10.75,10.75,8.58,8.58,0.5998,5.21
2018-05-18,LSKEUR,10.75,10.75,10.75,10.75,0.0,0.0
2018-05-17,LSKEUR,10.75,10.75,10.75,10.75,0.0,0.0
2018-05-16,LSKEUR,8.92,10.75,8.85,10.75,21.45,198.96
2018-05-15,LSKEUR,8.86,11,8.86,8.92,18.63,186.03
2018-05-14,LSKEUR,9.43,11.2,8.85,8.86,58.0,557.43
2018-05-13,LSKEUR,8.25,9.43,8.25,9.43,51.81,472.99
2018-05-12,LSKEUR,8.2,8.25,8.2,8.25,104.05,855.35
2018-05-11,LSKEUR,10,10,8.2,8.2,158.69,1472.9
2018-05-10,LSKEUR,10.21,10.21,9.52,10,4.5,43.88
2018-05-09,LSKEUR,11.39,11.39,9.99,10.21,133.61,1342.04
2018-05-08,LSKEUR,10.15,11.39,10.03,11.39,3.08,30.88
2018-05-07,LSKEUR,10.52,10.55,10,10.15,32.08,335.84
2018-05-06,LSKEUR,11.49,11.8,10,10.52,145.97,1513.24
2018-05-05,LSKEUR,11.39,11.75,11.3,11.49,140.64,1618.26
2018-05-04,LSKEUR,12.07,17.69,11.36,11.39,183.05,2638.4
2018-05-03,LSKEUR,11.99,12.08,11.76,12.07,63.95,753.41
2018-05-02,LSKEUR,11.25,11.99,10.7,11.99,37.85,437.41
2018-05-01,LSKEUR,11.11,11.25,10.45,11.25,5.62,58.81
2018-04-30,LSKEUR,9.93,11.28,8.81,11.11,40.26,425.09
2018-04-29,LSKEUR,9.55,10.21,9.55,9.93,93.28,932.19
2018-04-28,LSKEUR,9.75,9.75,8.76,9.55,207.36,2014.94
2018-04-27,LSKEUR,9.76,9.76,9.75,9.75,5.1,49.71
2018-04-26,LSKEUR,9.01,9.88,8.71,9.76,2.26,21.95
2018-04-25,LSKEUR,10.6,10.6,9.01,9.01,88.8,813.52
2018-04-24,LSKEUR,9.71,10.6,9.71,10.6,34.06,357.73
2018-04-23,LSKEUR,9.32,9.72,9.04,9.71,14.81,141.34
2018-04-22,LSKEUR,9.39,9.99,9.32,9.32,9.71,96.81
2018-04-21,LSKEUR,10.15,10.15,8.7,9.39,183.96,1761.52
2018-04-20,LSKEUR,9.49,10.58,9.41,10.15,899.4,8978.84
2018-04-19,LSKEUR,8.61,9.49,8.61,9.49,32.3,303.71
2018-04-18,LSKEUR,8.78,8.78,8.61,8.61,58.29,502.9
2018-04-17,LSKEUR,9,9,8.61,8.78,362.52,3220.9
2018-04-16,LSKEUR,8.19,9,8.13,9,78.06,664.7
2018-04-15,LSKEUR,8.19,8.19,8.19,8.19,0.0,0.0
2018-04-14,LSKEUR,8.1,8.2,8.1,8.19,26.07,212.92
2018-04-13,LSKEUR,7.86,8.3,7.86,8.1,47.28,384.94
2018-04-12,LSKEUR,6.63,7.86,6.63,7.86,21.15,163.06
2018-04-11,LSKEUR,6.62,6.63,6.62,6.63,4.04,26.79
2018-04-10,LSKEUR,6.25,6.62,6.25,6.62,9.21,60.95
2018-04-09,LSKEUR,7.65,8.01,6.2,6.25,95.63,679.39
2018-04-08,LSKEUR,6.96,7.65,6.96,7.65,42.48,318.87
2018-04-07,LSKEUR,6.55,6.96,6.55,6.96,17.0,117.17
2018-04-06,LSKEUR,6.5,6.55,6.38,6.55,180.31,1175.68
2018-04-05,LSKEUR,6.51,6.7,6.5,6.5,9.77,63.89
2018-04-04,LSKEUR,8.67,8.67,6.51,6.51,15.66,119.97
2018-04-03,LSKEUR,6.9,8.67,5.05,8.67,317.77,2301.38
2018-04-02,LSKEUR,5.95,6.9,5.57,6.9,28.19,166.81
2018-04-01,LSKEUR,6.5,6.94,5.69,5.95,559.13,3280.21
2018-03-31,LSKEUR,6.01,6.5,6.01,6.5,147.64,948.01
2018-03-30,LSKEUR,8.56,8.56,5.82,6.01,265.69,1661.03
2018-03-29,LSKEUR,7.81,8.89,6.22,8.56,78.43,554.49
2018-03-28,LSKEUR,8.27,9.5,7.81,7.81,141.96,1287.61
2018-03-27,LSKEUR,8.87,9.1,8.27,8.27,439.14,3698.13
2018-03-26,LSKEUR,9.79,10.79,8.71,8.87,156.55,1428.69
2018-03-25,LSKEUR,9.94,9.94,9.19,9.79,27.0,253.62
2018-03-24,LSKEUR,9.97,9.97,9.94,9.94,7.92,78.81
2018-03-23,LSKEUR,9.95,11.1,9.7,9.97,31.28,319.07
2018-03-22,LSKEUR,11,11,9.91,9.95,176.29,1770.21
2018-03-21,LSKEUR,10.46,11.5,10.46,11,21.51,236.9
2018-03-20,LSKEUR,10.31,11.68,10.31,10.46,7.4,78.29
2018-03-19,LSKEUR,10,11.89,9.87,10.31,152.41,1620.27
2018-03-18,LSKEUR,10.02,10.02,9.01,10,164.22,1511.26
2018-03-17,LSKEUR,11.5,11.5,10,10.02,33.75,349.93
2018-03-16,LSKEUR,10.64,11.5,10.07,11.5,74.43,803.04
2018-03-15,LSKEUR,10,10.64,8.41,10.64,293.94,2900.33
2018-03-14,LSKEUR,11.51,12,10,10,566.31,6112.5
2018-03-13,LSKEUR,11.7,11.99,11.5,11.51,96.41,1115.98
2018-03-12,LSKEUR,12.28,13,11.5,11.7,109.5,1346.88
2018-03-11,LSKEUR,12.3,12.5,11.51,12.28,223.01,2714.82
2018-03-10,LSKEUR,13,13.37,12.3,12.3,18.24,229.45
2018-03-09,LSKEUR,12.7,13.7,11.3,13,454.08,5569.22
2018-03-08,LSKEUR,14.42,14.42,12.7,12.7,95.84,1291.11
2018-03-07,LSKEUR,13.53,14.42,12.62,14.42,830.37,11054.46
2018-03-06,LSKEUR,15.12,15.12,13.49,13.53,132.77,1912.16
2018-03-05,LSKEUR,15.19,15.58,15.11,15.12,119.22,1815.29
2018-03-04,LSKEUR,16.05,16.83,15.1,15.19,1504.0,23996.47
2018-03-03,LSKEUR,16.6,16.66,15.5,16.05,157.39,2544.14
2018-03-02,LSKEUR,17,17,15.66,16.6,359.49,5794.14
2018-03-01,LSKEUR,15.45,17.2,14.19,17,873.81,13415.52
2018-02-28,LSKEUR,16.78,17.4,15.45,15.45,575.63,9226.92
2018-02-27,LSKEUR,17.78,17.78,16.02,16.78,271.88,4531.81
2018-02-26,LSKEUR,16.45,18,16,17.78,96.33,1624.37
2018-02-25,LSKEUR,16.54,17.5,15.34,16.45,334.16,5390.21
2018-02-24,LSKEUR,18,18.46,16.34,16.54,402.03,6836.63
2018-02-23,LSKEUR,17.97,20.5,17.03,18,480.02,8818.81
2018-02-22,LSKEUR,17.55,19.76,16.63,17.97,448.44,7975.45
2018-02-21,LSKEUR,19.97,21.99,15.01,17.55,1058.63,19866.56
2018-02-20,LSKEUR,23.1,26.48,11.03,19.97,3502.59,73137.08
2018-02-19,LSKEUR,23.1,24.98,23.1,23.1,524.95,12516.2
2018-02-18,LSKEUR,26.5,26.77,22.01,23.1,491.05,11663.34
2018-02-17,LSKEUR,25.25,29.96,23.03,26.5,1445.7,39221.31
2018-02-16,LSKEUR,24.49,26.78,24.49,25.25,549.47,13967.5
2018-02-15,LSKEUR,22.45,27.03,22.45,24.49,1488.51,36957.34
2018-02-14,LSKEUR,21.52,24,21.4,22.45,741.79,16984.5
2018-02-13,LSKEUR,22.75,23.46,21.52,21.52,866.64,19406.52
2018-02-12,LSKEUR,21,23.5,20.83,22.75,455.76,10469.26
2018-02-11,LSKEUR,22.5,23,19.5,21,280.84,5880.71
2018-02-10,LSKEUR,22,24.99,20,22.5,1346.51,31124.45
2018-02-09,LSKEUR,18.89,22.98,18.89,22,782.19,16771.49
2018-02-08,LSKEUR,15.4,19.29,15.4,18.89,1605.61,28561.08
2018-02-07,LSKEUR,13.13,17.5,13.1,15.4,523.79,8096.67
2018-02-06,LSKEUR,12,15,9.49,13.13,1386.28,16254.18
2018-02-05,LSKEUR,16.26,17.63,10.03,12,1762.98,25082.29
2018-02-04,LSKEUR,18.3,18.3,15.5,16.26,636.51,10481.23
2018-02-03,LSKEUR,17,18.99,16,18.3,553.97,9779.58
2018-02-02,LSKEUR,17.89,18.99,13.01,17,2291.63,36445.98
2018-02-01,LSKEUR,20.77,25,16.8,17.89,2111.1,41777.41
2018-01-31,LSKEUR,17.95,22,17,20.77,1083.12,22198.48
2018-01-30,LSKEUR,18.5,19.7,17.11,17.95,903.11,16518.05
2018-01-29,LSKEUR,18.81,19.99,18.26,18.52,535.48,10269.66
2018-01-28,LSKEUR,18.48,18.95,18.1,18.81,302.73,5657.67
2018-01-27,LSKEUR,16.93,18.49,16.93,18.48,1314.82,23101.09
2018-01-26,LSKEUR,18.56,19,16,16.93,1511.89,26443.63
2018-01-25,LSKEUR,18.01,18.95,17.84,18.56,621.01,11325.92
2018-01-24,LSKEUR,18.15,19.02,17.79,18.01,379.09,6925.96
2018-01-23,LSKEUR,17.95,19.88,17,18.15,1026.05,18837.58
2018-01-22,LSKEUR,18.6,20.5,16.02,17.95,715.64,12928.0
2018-01-21,LSKEUR,21.55,21.55,18.2,18.6,1262.38,24907.47
2018-01-20,LSKEUR,18.87,21.99,18.87,21.55,813.65,16965.99
2018-01-19,LSKEUR,19.51,22.98,18.52,18.87,1033.91,20647.66
2018-01-18,LSKEUR,21.73,25.1,17.2,19.51,1283.24,26047.71
2018-01-17,LSKEUR,18.77,26,12.97,21.73,2611.54,46918.37
2018-01-16,LSKEUR,23.75,24.3,12,18.77,3525.68,68261.91
2018-01-15,LSKEUR,23.04,25,23.04,23.75,297.23,7260.14
2018-01-14,LSKEUR,25.25,25.25,23.04,23.04,618.72,14875.16
2018-01-13,LSKEUR,24.56,26.1,24.08,25.25,739.15,18522.36
2018-01-12,LSKEUR,22,29.08,21.99,24.56,1497.27,38037.16
2018-01-11,LSKEUR,24.7,25.83,18,22,1752.51,41205.96
2018-01-10,LSKEUR,27.71,28.63,24.5,24.7,1631.2,42171.02
2018-01-09,LSKEUR,27,30,26.1,27.71,1706.7,47607.83
2018-01-08,LSKEUR,28.7,29.85,25.05,27,1604.35,44293.87
2018-01-07,LSKEUR,25.5,35.48,25.5,28.7,1119.16,34253.93
2018-01-06,LSKEUR,20.82,29.99,20.82,25.5,1384.07,33607.29
2018-01-05,LSKEUR,19.57,22.1,18.21,20.82,1416.17,29309.22
2018-01-04,LSKEUR,18.34,19.99,17.5,19.57,804.84,15134.45
2018-01-03,LSKEUR,19.19,19.9,18,18.34,1177.99,22034.48
2018-01-02,LSKEUR,18.5,20.94,18.5,19.19,943.91,18687.33
2018-01-01,LSKEUR,18.72,19.24,17.1,18.5,107.45,1967.15
2017-12-31,LSKEUR,18.99,18.99,16.17,18.72,632.41,11089.53
2017-12-30,LSKEUR,19.67,20.43,17.5,18.99,532.15,10119.36
2017-12-29,LSKEUR,20.4,23.02,19.2,19.67,780.67,16208.86
2017-12-28,LSKEUR,22.91,22.97,20.21,20.4,994.98,21405.94
2017-12-27,LSKEUR,21.51,24.99,21.11,22.91,1299.45,28973.04
2017-12-26,LSKEUR,20.8,23.34,20.07,21.51,308.35,6531.0
2017-12-25,LSKEUR,17,20.8,16.5,20.8,688.59,12758.58
2017-12-24,LSKEUR,18.1,20.6,16.31,17,427.56,7378.71
2017-12-23,LSKEUR,17.61,21,17.61,18.1,380.82,7647.64
2017-12-22,LSKEUR,24,24.99,14,17.61,2160.14,40888.95
2017-12-21,LSKEUR,17.8,25.1,16.25,24,3423.36,74356.68
2017-12-20,LSKEUR,15.97,19.45,14,17.8,1940.95,32013.02
2017-12-19,LSKEUR,14.76,72,14,15.97,4717.09,77129.95
2017-12-18,LSKEUR,11.68,14.99,11,14.76,1706.98,22559.62
2017-12-17,LSKEUR,8.12,12.4,8.12,11.68,1822.58,17515.44
2017-12-16,LSKEUR,8.65,8.66,8,8.12,272.56,2320.74
2017-12-15,LSKEUR,8.62,8.97,7.7,8.65,2687.79,23038.52
2017-12-14,LSKEUR,8.19,8.99,7.92,8.62,7336.41,59476.34
2017-12-13,LSKEUR,7.46,8.25,6.69,8.19,4674.2,36941.75
2017-12-12,LSKEUR,6.88,7.9,6.66,7.46,1974.65,14301.71
2017-12-11,LSKEUR,6.77,7.33,6.7,6.88,2422.77,17249.21
2017-12-10,LSKEUR,7.11,7.12,6.51,6.77,139.43,962.11
2017-12-09,LSKEUR,6.99,7.11,6.4,7.11,263.36,1801.87
2017-12-08,LSKEUR,6.82,7.37,5.87,6.99,2754.72,18041.87
2017-12-07,LSKEUR,7.99,7.99,6.67,6.82,1144.09,8071.2
2017-12-06,LSKEUR,8.35,8.35,7,7.99,1588.23,12471.96
2017-12-05,LSKEUR,7.26,8.49,6.86,8.35,1336.91,10609.32
2017-12-04,LSKEUR,6.36,7.26,6.32,7.26,1998.96,13442.58
2017-12-03,LSKEUR,6.59,6.59,6.59,6.59,0.0,0.0
2017-12-02,LSKEUR,6.46,6.59,6.46,6.59,262.82,1706.87
2017-12-01,LSKEUR,5.96,6.54,5.91,6.46,1659.92,10471.23
2017-11-30,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-29,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-28,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-27,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-26,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-25,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-24,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-23,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-22,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-21,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-20,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-19,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-18,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-17,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-16,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-15,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-14,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-13,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-12,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-11,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-10,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-09,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-08,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-07,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-06,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-05,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-04,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-03,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-02,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-11-01,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-31,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-30,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-29,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-28,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-27,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-26,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-25,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-24,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-23,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-22,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-21,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-20,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-19,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-18,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-17,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-16,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-15,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-14,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-13,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-12,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-11,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-10,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-09,LSKEUR,4.3,4.3,4.3,4.3,0.0,0.0
2017-10-08,LSKEUR,4.32,4.35,3.85,4.3,761.89,3153.59
2017-10-07,LSKEUR,4.65,4.65,4.46,4.46,115.45,519.03
2017-10-06,LSKEUR,4.74,4.99,4.6,4.65,570.91,2691.98
2017-10-05,LSKEUR,4.74,5,4.62,4.98,207.46,1003.13
2017-10-04,LSKEUR,4.81,4.91,4.68,4.79,851.9,4088.73
2017-10-03,LSKEUR,4.67,4.83,4.55,4.83,171.29,795.75
2017-10-02,LSKEUR,4.71,4.97,4.69,4.71,411.2,1965.39
2017-10-01,LSKEUR,5.1,5.1,4.72,4.75,812.77,3954.68
2017-09-30,LSKEUR,5.18,5.21,4.97,5.11,201.36,1037.68
2017-09-29,LSKEUR,5.22,5.32,4.7,5.18,2580.63,13331.69
2017-09-28,LSKEUR,5.35,5.35,5.28,5.28,50.1,265.38
2017-09-27,LSKEUR,5.24,5.49,5.24,5.29,115.06,614.76
2017-09-26,LSKEUR,4.96,5.5,4.96,5.22,340.15,1790.62
2017-09-25,LSKEUR,4.96,4.96,4.96,4.96,0.0,0.0
2017-09-24,LSKEUR,4.96,4.96,4.96,4.96,0.0,0.0
2017-09-23,LSKEUR,4.96,4.96,4.96,4.96,0.0,0.0
2017-09-22,LSKEUR,5.03,5.19,4.02,4.96,763.91,3720.07
2017-09-21,LSKEUR,5.33,5.4,4.71,5.03,3077.9,15763.07
2017-09-20,LSKEUR,6.5,6.5,5.29,5.33,1250.97,7175.3
2017-09-19,LSKEUR,5.6,6.5,5.19,6.5,1160.73,6765.64
2017-09-18,LSKEUR,4.84,5.6,4.84,5.6,1064.81,5757.08
2017-09-17,LSKEUR,4.76,5.19,4.5,4.84,700.55,3338.48
2017-09-16,LSKEUR,4.96,5.99,4.7,4.76,695.2,3410.07
2017-09-15,LSKEUR,4.09,6.68,3.73,4.96,3236.44,15806.31
2017-09-14,LSKEUR,5.65,6.15,4,4.09,3945.22,20193.62
2017-09-13,LSKEUR,6.34,6.94,5.61,5.65,2208.64,13698.42
2017-09-12,LSKEUR,6.25,6.95,6.12,6.34,1384.92,9043.52
2017-09-11,LSKEUR,6.02,6.49,6,6.25,191.72,1193.77
2017-09-10,LSKEUR,6.4,6.65,5.85,6.02,711.29,4439.06
2017-09-09,LSKEUR,6.48,6.87,6.09,6.4,937.06,6144.59
2017-09-08,LSKEUR,6.2,6.99,6,6.48,2376.12,15144.62
2017-09-07,LSKEUR,6.14,6.51,6.03,6.2,1524.95,9851.45
2017-09-06,LSKEUR,5.71,6.4,5.71,6.14,1575.83,9478.58
2017-09-05,LSKEUR,5.59,6.85,5.11,5.71,1906.14,10825.48
2017-09-04,LSKEUR,6.14,6.44,5.07,5.59,2655.63,15305.93
2017-09-03,LSKEUR,5.85,7.18,5.7,6.14,1634.23,10095.15
2017-09-02,LSKEUR,6.59,6.68,5.82,5.85,2326.41,14250.7
2017-09-01,LSKEUR,6.15,7.69,6.11,6.59,3096.07,20793.34
2017-08-31,LSKEUR,5.24,6.97,5.2,6.15,2265.63,13244.34
2017-08-30,LSKEUR,5.23,5.98,4.6,5.24,4133.43,21567.28
2017-08-29,LSKEUR,5.96,6.4,4.7,5.23,4151.93,22707.7
2017-08-28,LSKEUR,6.14,6.53,4.71,5.96,1277.53,7360.61
2017-08-27,LSKEUR,4.8,7.85,4.39,6.14,5963.09,33805.11
2017-08-26,LSKEUR,3.9,4.99,3.9,4.8,2176.32,9744.37
2017-08-25,LSKEUR,3.16,3.99,3.16,3.9,2193.47,7807.08
2017-08-24,LSKEUR,2.5,3.5,2.5,3.16,1302.99,4082.07
2017-08-23,LSKEUR,2.56,2.79,2.5,2.5,1104.6,2915.85
2017-08-22,LSKEUR,2.67,3,2.56,2.56,594.8,1627.34
2017-08-21,LSKEUR,2.72,2.72,2.35,2.67,1239.31,3204.45
