Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume AUD
2018-07-13,LTCAUD,104.1,105.78,20.17,102.44,961.06,100193.96
2018-07-12,LTCAUD,106.27,106.37,101,104.1,1057.66,109447.14
2018-07-11,LTCAUD,102.84,109.35,102.11,106.27,1249.94,131238.08
2018-07-10,LTCAUD,107.64,109.25,101,102.84,2108.97,217633.67
2018-07-09,LTCAUD,110.61,111.2,107.5,107.64,676.98,73998.0
2018-07-08,LTCAUD,112.91,114.41,109.98,110.61,1517.69,171769.94
2018-07-07,LTCAUD,110.72,112.91,107.3,112.91,1101.94,121203.9
2018-07-06,LTCAUD,112.01,113.63,109.25,110.72,505.66,56325.69
2018-07-05,LTCAUD,115.12,118.38,110.8,112.01,1482.14,169101.33
2018-07-04,LTCAUD,114.68,118.26,111.26,115.12,1020.96,116412.74
2018-07-03,LTCAUD,115.52,121.99,113.22,114.68,1263.55,147800.63
2018-07-02,LTCAUD,105.9,116,104.76,115.52,2102.6,232663.61
2018-07-01,LTCAUD,107.08,108.5,104.11,105.9,1772.39,189013.04
2018-06-30,LTCAUD,105.27,111.8,105.27,107.08,4019.44,437796.65
2018-06-29,LTCAUD,101.79,108.33,97.18,105.27,2486.0,252231.35
2018-06-28,LTCAUD,109.93,110.23,100.84,101.79,1690.3,179355.33
2018-06-27,LTCAUD,102.15,111,100.67,109.93,3235.87,342747.23
2018-06-26,LTCAUD,110.72,112.59,101.85,102.15,2887.48,308514.9
2018-06-25,LTCAUD,108.6,113.3,105.81,110.72,1966.44,215817.37
2018-06-24,LTCAUD,112.65,112.89,99.69,108.6,3734.73,400633.2
2018-06-23,LTCAUD,115.01,117.24,110,112.65,1463.04,164244.46
2018-06-22,LTCAUD,130.55,130.89,109,115.01,3787.12,452350.58
2018-06-21,LTCAUD,131.89,134.98,129.02,130.55,819.46,107837.6
2018-06-20,LTCAUD,132.59,133.66,129,131.89,2385.19,311273.57
2018-06-19,LTCAUD,132.85,136.24,130.07,132.59,856.17,114109.36
2018-06-18,LTCAUD,127.6,134.99,125.23,132.85,2205.63,285717.52
2018-06-17,LTCAUD,129.86,131.66,127.3,127.6,431.86,55859.4
2018-06-16,LTCAUD,129.33,131.65,125.55,129.86,388.22,49808.09
2018-06-15,LTCAUD,135.62,135.95,127.46,129.33,1472.51,194743.09
2018-06-14,LTCAUD,123.41,137.02,123.02,135.62,2119.58,273891.46
2018-06-13,LTCAUD,130.73,135.24,118.61,123.41,3210.19,405079.15
2018-06-12,LTCAUD,141.02,141.75,130,130.73,1905.51,260874.67
2018-06-11,LTCAUD,141.17,144.22,136.66,141.02,1292.83,181994.41
2018-06-10,LTCAUD,155.5,155.5,136.97,141.17,2611.49,377363.15
2018-06-09,LTCAUD,159,160,155.5,155.5,449.0,70734.16
2018-06-08,LTCAUD,160.44,161.5,157.31,159,526.91,83677.58
2018-06-07,LTCAUD,158.57,164.31,157.11,160.44,1490.12,239823.0
2018-06-06,LTCAUD,161.17,161.53,155.38,158.57,746.68,118335.04
2018-06-05,LTCAUD,156.83,162.5,153.02,161.17,1473.68,230375.35
2018-06-04,LTCAUD,165.46,168.14,155,156.83,1445.48,230068.78
2018-06-03,LTCAUD,162.19,168.85,161.83,165.46,855.59,141940.89
2018-06-02,LTCAUD,159.58,164,157.4,162.19,395.05,63658.84
2018-06-01,LTCAUD,156.8,161.22,156.24,159.58,1053.96,166584.06
2018-05-31,LTCAUD,155.61,159.88,152.75,156.8,817.65,128226.49
2018-05-30,LTCAUD,160.16,163.95,152.92,155.61,1018.91,163930.97
2018-05-29,LTCAUD,146.32,164,146.27,160.16,1527.05,238611.58
2018-05-28,LTCAUD,154.49,158,146.26,146.32,1144.22,172887.65
2018-05-27,LTCAUD,157.94,158,154.02,154.49,869.18,135076.12
2018-05-26,LTCAUD,159.48,162.66,157,157.94,385.03,61802.32
2018-05-25,LTCAUD,163.4,164.5,156.03,159.48,857.26,137720.01
2018-05-24,LTCAUD,159.24,163.5,153.5,163.4,3557.43,562539.7
2018-05-23,LTCAUD,170,171.96,156.23,159.24,1678.55,276829.28
2018-05-22,LTCAUD,178.08,180.51,170,170,1005.74,176194.67
2018-05-21,LTCAUD,185,188.24,178,178.08,1237.08,225497.34
2018-05-20,LTCAUD,181.4,189.15,177.99,185,1453.99,269009.59
2018-05-19,LTCAUD,182.06,183.94,177.25,181.4,613.6,110888.62
2018-05-18,LTCAUD,177.59,183.79,172.1,182.06,1866.66,328354.29
2018-05-17,LTCAUD,185.75,187.97,175.05,177.59,989.06,180667.22
2018-05-16,LTCAUD,188.7,189.97,180.47,185.75,1505.64,275436.43
2018-05-15,LTCAUD,195.01,199.2,186.21,188.7,2573.26,501291.35
2018-05-14,LTCAUD,193.07,200.94,180.05,195.01,2633.02,495433.17
2018-05-13,LTCAUD,188.66,196.64,183,193.07,1818.8,344308.02
2018-05-12,LTCAUD,180.99,193.67,176.03,188.66,1475.04,273542.24
2018-05-11,LTCAUD,199.1,199.1,178.3,180.99,2665.45,507806.56
2018-05-10,LTCAUD,209.27,215.99,197.59,199.1,1968.52,406441.05
2018-05-09,LTCAUD,215.11,215.61,204.57,209.27,1949.42,408510.55
2018-05-08,LTCAUD,218.34,224.99,211.06,215.11,1476.86,323935.85
2018-05-07,LTCAUD,225.95,226.37,210,218.34,2180.22,471862.66
2018-05-06,LTCAUD,233.06,241.38,216.69,225.95,2874.58,648213.13
2018-05-05,LTCAUD,220.95,238.5,220.2,233.06,3383.63,770494.84
2018-05-04,LTCAUD,212,225,207.33,220.95,2674.46,573298.96
2018-05-03,LTCAUD,201,216,198.93,212,3473.47,721522.61
2018-05-02,LTCAUD,198.42,202.36,195,201,1515.24,299196.07
2018-05-01,LTCAUD,197.57,198.89,190,198.42,1561.58,303165.49
2018-04-30,LTCAUD,203.04,204.94,195,197.57,2398.7,478557.54
2018-04-29,LTCAUD,199.65,205.69,196.04,203.04,1728.26,347690.05
2018-04-28,LTCAUD,193.25,202,191.11,199.65,1464.29,289288.63
2018-04-27,LTCAUD,204.36,204.83,190.14,193.25,2218.98,443091.39
2018-04-26,LTCAUD,189.16,205,186.43,204.36,2603.98,504074.55
2018-04-25,LTCAUD,219.57,219.57,187.61,189.16,5805.26,1178350.72
2018-04-24,LTCAUD,199.99,220,199.97,219.57,4095.74,862825.35
2018-04-23,LTCAUD,187.99,200.93,187.99,199.99,2032.55,396397.16
2018-04-22,LTCAUD,190.31,197.75,186.21,187.99,1841.56,351768.87
2018-04-21,LTCAUD,200,205,180,190.31,3310.16,636336.77
2018-04-20,LTCAUD,189.86,201.68,185.14,200,4338.94,839175.26
2018-04-19,LTCAUD,180,192.58,177.51,189.86,2505.33,458805.85
2018-04-18,LTCAUD,170.79,180,169.84,180,1793.53,314987.94
2018-04-17,LTCAUD,164,179,163.11,170.79,3703.02,634679.39
2018-04-16,LTCAUD,167.65,173.44,159.01,164,2206.66,361564.85
2018-04-15,LTCAUD,160.59,169.99,160.59,167.65,2028.11,336636.49
2018-04-14,LTCAUD,158.74,164,158,160.59,1281.85,206964.1
2018-04-13,LTCAUD,166.61,168.98,157.04,158.74,3271.59,530320.18
2018-04-12,LTCAUD,153.08,167.38,145.03,166.61,5295.34,826483.57
2018-04-11,LTCAUD,147.64,154.39,145.78,153.08,890.78,132309.7
2018-04-10,LTCAUD,149.91,151.07,145,147.64,1083.3,159266.22
2018-04-09,LTCAUD,152.91,160.55,148,149.91,2473.24,381321.14
2018-04-08,LTCAUD,150.02,155.56,149.7,152.91,1221.31,186035.29
2018-04-07,LTCAUD,146.92,154.98,146.26,150.02,1309.59,198824.98
2018-04-06,LTCAUD,156.03,158.65,146,146.92,2185.43,331050.8
2018-04-05,LTCAUD,154.03,159.98,148.7,156.03,2116.04,326858.78
2018-04-04,LTCAUD,174.02,176.18,150,154.03,3179.52,515963.35
2018-04-03,LTCAUD,153.81,176.52,152.72,174.02,2046.58,332132.67
2018-04-02,LTCAUD,150.65,156.03,145.12,153.81,1481.36,225574.64
2018-04-01,LTCAUD,151.71,154.31,142.71,150.65,2592.38,386184.6
2018-03-31,LTCAUD,154,161,151.45,151.71,2062.1,320728.03
2018-03-30,LTCAUD,145.56,164.18,141,154,6053.54,919180.97
2018-03-29,LTCAUD,171.48,173.65,145.56,145.56,5015.11,790954.26
2018-03-28,LTCAUD,177.8,182.5,170.05,171.48,2255.6,397664.81
2018-03-27,LTCAUD,192.07,197.88,177.76,177.8,4099.86,754361.96
2018-03-26,LTCAUD,210.32,210.67,186,192.07,3890.35,769271.96
2018-03-25,LTCAUD,207.7,213.11,205.22,210.32,587.22,122764.77
2018-03-24,LTCAUD,221,222,207.66,207.7,1886.38,407248.51
2018-03-23,LTCAUD,214,221,203.3,221,2384.23,499168.51
2018-03-22,LTCAUD,217.3,224.78,208,214,2501.79,540215.35
2018-03-21,LTCAUD,220,229.71,214.25,217.3,3191.4,711112.67
2018-03-20,LTCAUD,211.6,225.48,203.11,220,4643.12,984749.33
2018-03-19,LTCAUD,200.75,213.99,195.93,211.6,4465.9,912443.0
2018-03-18,LTCAUD,199.59,204.25,179.06,200.75,7225.88,1376522.22
2018-03-17,LTCAUD,213.36,214.6,197.87,199.59,2101.33,430850.0
2018-03-16,LTCAUD,212.3,225.11,203.01,213.36,2656.27,565025.39
2018-03-15,LTCAUD,204.39,216.51,190,212.3,7462.32,1517094.27
2018-03-14,LTCAUD,223.27,228.42,200,204.39,5953.99,1265791.92
2018-03-13,LTCAUD,228.71,233.99,220.01,223.27,3833.4,872062.96
2018-03-12,LTCAUD,237.26,248.03,225,228.71,3720.0,883728.6
2018-03-11,LTCAUD,228.53,246,220,237.26,3427.14,803861.99
2018-03-10,LTCAUD,240.7,252.34,223.43,228.53,4565.98,1094374.28
2018-03-09,LTCAUD,225,244.91,202.36,240.7,7971.87,1735108.93
2018-03-08,LTCAUD,238.64,243.14,224.16,225,3749.25,878467.69
2018-03-07,LTCAUD,254.28,259.13,228.03,238.64,6201.96,1514350.88
2018-03-06,LTCAUD,271.15,271.82,248.13,254.28,4625.48,1204581.43
2018-03-05,LTCAUD,276,281.54,269.16,271.15,5602.9,1544855.17
2018-03-04,LTCAUD,272,276.91,266,276,4751.78,1289666.66
2018-03-03,LTCAUD,276.25,282,269,272,4346.34,1196339.56
2018-03-02,LTCAUD,269.12,277.37,264.51,276.25,3621.56,975371.65
2018-03-01,LTCAUD,262.99,279.36,260.99,269.12,5122.37,1384001.76
2018-02-28,LTCAUD,278,287,261.03,262.99,7089.31,1959282.67
2018-02-27,LTCAUD,280,286.7,271.03,278,6631.23,1851047.48
2018-02-26,LTCAUD,280.1,298.67,273.37,280,11198.04,3200040.62
2018-02-25,LTCAUD,265.1,286.9,257.47,280.1,6379.75,1736232.61
2018-02-24,LTCAUD,266.03,282.5,251.1,265.1,9248.54,2456369.68
2018-02-23,LTCAUD,250,275.97,232,266.03,11779.16,2974170.53
2018-02-22,LTCAUD,272.98,287.73,242.14,250,11366.67,3014846.34
2018-02-21,LTCAUD,289.1,296.91,260,272.98,14902.74,4172170.9
2018-02-20,LTCAUD,284.78,323.88,281.47,289.1,22466.83,6839323.04
2018-02-19,LTCAUD,275,289.53,272.1,284.78,5415.82,1528428.94
2018-02-18,LTCAUD,291.27,296.68,270,275,7224.35,2037671.77
2018-02-17,LTCAUD,293.06,297.77,284.05,291.27,6107.95,1775249.24
2018-02-16,LTCAUD,285.85,297,266,293.06,9723.96,2733332.09
2018-02-15,LTCAUD,271,303,265,285.85,25608.05,7312256.0
2018-02-14,LTCAUD,205.58,283.49,203.64,271,31879.3,7818443.44
2018-02-13,LTCAUD,205.56,209.9,196.01,205.58,4402.54,893022.85
2018-02-12,LTCAUD,192.14,210.25,192.11,205.56,5632.44,1137941.54
2018-02-11,LTCAUD,198.08,201.67,181.51,192.14,5172.07,988211.3
2018-02-10,LTCAUD,214.89,221.78,190,198.08,10486.36,2196885.88
2018-02-09,LTCAUD,194.79,215.99,185,214.89,9485.1,1874129.21
2018-02-08,LTCAUD,179.08,196,175.63,194.79,8289.21,1555028.39
2018-02-07,LTCAUD,183.5,205.43,163.51,179.08,16049.04,2981449.55
2018-02-06,LTCAUD,152.3,193.88,125.37,183.5,29740.65,4500286.19
2018-02-05,LTCAUD,182.01,194.99,144,152.3,14942.74,2524666.96
2018-02-04,LTCAUD,198,221.85,175,182.01,20563.57,4103110.63
2018-02-03,LTCAUD,165.19,205.85,142.01,198,8642.73,1503814.02
2018-02-02,LTCAUD,174.97,174.99,105.05,165.19,21819.33,3197823.24
2018-02-01,LTCAUD,200.41,207.15,160,174.97,7840.02,1447289.89
2018-01-31,LTCAUD,201.03,206.52,190.08,200.41,5150.74,1027106.5
2018-01-30,LTCAUD,225,229.22,201.01,201.03,7072.12,1522260.7
2018-01-29,LTCAUD,240.11,242.6,222.01,225,5841.1,1348943.76
2018-01-28,LTCAUD,227.2,243.5,225.07,240.11,3811.15,883211.28
2018-01-27,LTCAUD,224.29,229.83,220,227.2,2286.08,510120.31
2018-01-26,LTCAUD,229.06,230.62,210,224.29,5964.55,1320607.38
2018-01-25,LTCAUD,228.63,233.99,224.77,229.06,4997.48,1149874.95
2018-01-24,LTCAUD,232.08,234,221.51,228.63,4801.81,1092730.06
2018-01-23,LTCAUD,239.07,239.37,212.01,232.08,5196.69,1182785.1
2018-01-22,LTCAUD,252.69,259.96,210.97,239.07,9769.77,2295336.75
2018-01-21,LTCAUD,282,284.03,245.01,252.69,6270.34,1636719.82
2018-01-20,LTCAUD,258.87,289,257.02,282,9998.46,2735909.25
2018-01-19,LTCAUD,258.26,271,252,258.87,7233.63,1885606.47
2018-01-18,LTCAUD,247.46,276.69,238.04,258.26,16847.25,4359949.92
2018-01-17,LTCAUD,249.8,279.91,174.41,247.46,22016.12,4987453.93
2018-01-16,LTCAUD,320.5,329.99,175.04,249.8,37335.78,10011041.47
2018-01-15,LTCAUD,334.95,341.86,320,320.5,7380.03,2450045.0
2018-01-14,LTCAUD,360.97,375.88,330,334.95,7505.08,2594287.21
2018-01-13,LTCAUD,341.5,365.9,337,360.97,4936.51,1717306.22
2018-01-12,LTCAUD,325.3,352.03,325.3,341.5,8684.89,2942282.9
2018-01-11,LTCAUD,355,369.98,311.21,325.3,18915.04,6419670.25
2018-01-10,LTCAUD,347,368.95,345,355,11291.55,4027332.32
2018-01-09,LTCAUD,380.77,392.97,343.01,347,16973.93,6341500.32
2018-01-08,LTCAUD,393,412.88,360,380.77,15074.79,5857364.28
2018-01-07,LTCAUD,402,408.09,381.72,393,7864.45,3126062.94
2018-01-06,LTCAUD,347,437.96,340,402,22261.44,8885880.13
2018-01-05,LTCAUD,333.97,380,333.01,347,19926.31,7080484.39
2018-01-04,LTCAUD,353.75,355,325,333.97,19936.6,6794652.33
2018-01-03,LTCAUD,349.92,360.57,340,353.75,15895.78,5530699.5
2018-01-02,LTCAUD,305.05,359,305,349.92,13872.8,4722949.11
2018-01-01,LTCAUD,321,327,300,305.05,4533.82,1420768.42
2017-12-31,LTCAUD,289.05,326.98,281,321,9629.19,2867962.94
2017-12-30,LTCAUD,337.5,344.99,285,289.05,16780.77,5171854.65
2017-12-29,LTCAUD,348.5,355.99,321.89,337.5,18348.78,6229812.24
2017-12-28,LTCAUD,361,363.55,320.01,348.5,15939.67,5475090.3
2017-12-27,LTCAUD,384.5,393,353.04,361,9651.51,3624301.27
2017-12-26,LTCAUD,368.02,387.84,365.01,384.5,4701.1,1760625.52
2017-12-25,LTCAUD,383.26,389.8,368.01,368.02,2547.81,964729.49
2017-12-24,LTCAUD,391.52,407.94,353.11,383.26,7150.73,2710554.97
2017-12-23,LTCAUD,368.1,409.95,368,391.52,10970.73,4276740.53
2017-12-22,LTCAUD,464.97,468.99,251,368.1,52352.93,19015161.41
2017-12-21,LTCAUD,436,465,410,464.97,18332.4,8011518.6
2017-12-20,LTCAUD,494.98,495.71,412.5,436,24815.65,11365894.07
2017-12-19,LTCAUD,485,513.59,460,494.98,24235.35,11891915.1
2017-12-18,LTCAUD,438.28,495,407.56,485,16542.42,7476610.91
2017-12-17,LTCAUD,415,449.91,415,438.28,12387.81,5368384.46
2017-12-16,LTCAUD,412.86,428,395,415,12419.21,5151738.58
2017-12-15,LTCAUD,385,430,335.01,412.86,25292.4,9761764.02
2017-12-14,LTCAUD,430.02,441.99,365,385,28692.5,11711907.79
2017-12-13,LTCAUD,437,480,420,430.02,31298.68,13924524.03
2017-12-12,LTCAUD,300,509.98,287,437,92838.84,36074912.97
2017-12-11,LTCAUD,210,325.3,206.2,300,50470.35,13240565.67
2017-12-10,LTCAUD,213,218,161.9,210,36867.44,7073908.46
2017-12-09,LTCAUD,175.02,388,175.02,213,51916.88,11164441.77
2017-12-08,LTCAUD,143.39,191,126.97,175.02,36477.29,5726913.39
2017-12-07,LTCAUD,148.01,150.95,135,143.39,17196.94,2468522.32
2017-12-06,LTCAUD,147.96,165,142.55,148.01,22628.53,3404196.42
2017-12-05,LTCAUD,142.87,149.93,142.05,147.96,10688.14,1554654.36
2017-12-04,LTCAUD,141,144,135.33,142.87,12463.61,1752413.7
2017-12-03,LTCAUD,137,143.48,131.46,141,7634.99,1050959.97
2017-12-02,LTCAUD,131.03,139,131.03,137,7708.81,1044267.6
2017-12-01,LTCAUD,124.1,135.5,120.22,131.03,11372.95,1444369.61
2017-11-30,LTCAUD,116.76,131.8,111,124.1,24456.01,3013190.79
2017-11-29,LTCAUD,134.21,142.5,110.21,116.76,34305.5,4464947.3
2017-11-28,LTCAUD,120.54,134.99,119.51,134.21,19319.48,2429441.95
2017-11-27,LTCAUD,112.27,122,111.9,120.54,12905.17,1523484.57
2017-11-26,LTCAUD,119.25,119.25,108.85,112.27,13920.77,1562557.66
2017-11-25,LTCAUD,103.5,119.49,102.05,119.25,13036.52,1427574.15
2017-11-24,LTCAUD,97.6,103.5,97,103.5,12292.25,1231070.04
2017-11-23,LTCAUD,96,101.95,94.2,97.6,10356.48,1011748.36
2017-11-22,LTCAUD,95,98.14,94.36,96,7185.56,691063.65
2017-11-21,LTCAUD,99.98,102.99,93.6,95,11751.17,1139096.67
2017-11-20,LTCAUD,96.34,100,94.56,99.98,7816.85,759835.7
2017-11-19,LTCAUD,93.93,96.98,92.2,96.34,5140.82,485238.88
2017-11-18,LTCAUD,91.6,93.93,89.2,93.93,3590.59,328047.33
2017-11-17,LTCAUD,96.46,98.99,88.5,91.6,10039.49,935277.4
2017-11-16,LTCAUD,87,102.76,84.51,96.46,18262.98,1701177.16
2017-11-15,LTCAUD,84.67,89.49,83.8,87,7142.78,615656.05
2017-11-14,LTCAUD,82.08,85.24,81,84.67,5291.74,439723.23
2017-11-13,LTCAUD,83.42,83.69,79.23,82.08,8230.67,669345.55
2017-11-12,LTCAUD,83.47,87.85,74.31,83.42,19333.0,1549995.65
2017-11-11,LTCAUD,80.19,84.34,77.58,83.47,6499.3,529666.57
2017-11-10,LTCAUD,85.39,87.78,76,80.19,10627.57,875778.65
2017-11-09,LTCAUD,82.38,89,81.71,85.39,7817.66,663716.38
2017-11-08,LTCAUD,81.01,83.69,77.05,82.38,6258.41,509341.96
2017-11-07,LTCAUD,74.76,83.5,73.76,81.01,8402.52,658532.31
2017-11-06,LTCAUD,72.27,74.99,72.21,74.76,2709.55,199463.84
2017-11-05,LTCAUD,73.4,73.67,72.05,72.27,1145.33,83394.92
2017-11-04,LTCAUD,75.11,76.77,73,73.4,1506.86,112470.24
2017-11-03,LTCAUD,72.98,76.16,72.23,75.11,4279.08,318291.71
2017-11-02,LTCAUD,71.85,74.85,68.1,72.98,7181.2,508051.47
2017-11-01,LTCAUD,74.14,76.38,71.5,71.85,4453.09,327532.52
2017-10-31,LTCAUD,73.69,74.99,73.46,74.14,2211.06,164083.06
2017-10-30,LTCAUD,74.97,76.99,73.43,73.69,2682.46,200128.27
2017-10-29,LTCAUD,72.06,75.65,71.75,74.97,2527.35,185421.4
2017-10-28,LTCAUD,73.05,74.12,71.92,72.06,1495.49,108871.73
2017-10-27,LTCAUD,73.52,74.78,72.89,73.05,1440.44,105743.51
2017-10-26,LTCAUD,73.87,74.95,72.3,73.52,1615.42,118888.02
2017-10-25,LTCAUD,73.64,74.14,71.49,73.87,2328.52,169610.98
2017-10-24,LTCAUD,73,78.13,70.01,73.64,5058.08,377111.62
2017-10-23,LTCAUD,73.25,75.4,69.54,73,4722.26,339840.16
2017-10-22,LTCAUD,74.67,75.87,73.1,73.25,1482.07,109357.76
2017-10-21,LTCAUD,77.69,78.24,74.01,74.67,2251.5,170466.32
2017-10-20,LTCAUD,76.44,78.94,75.4,77.69,2702.87,208382.4
2017-10-19,LTCAUD,79,79,74.52,76.44,3804.52,293133.63
2017-10-18,LTCAUD,76.8,80.45,70.02,79,6619.53,494069.72
2017-10-17,LTCAUD,84.03,84.03,76,76.8,4924.51,390943.0
2017-10-16,LTCAUD,84.02,85.52,79.66,84.03,3068.72,252376.78
2017-10-15,LTCAUD,82,89.98,79,84.02,6832.78,573188.84
2017-10-14,LTCAUD,76.53,84.98,75,82,6270.18,494420.28
2017-10-13,LTCAUD,76,77.07,69.18,76.53,6248.21,463126.77
2017-10-12,LTCAUD,66.23,76,65.01,76,5162.23,359268.58
2017-10-11,LTCAUD,65.85,66.97,65.1,66.23,1124.34,73833.51
2017-10-10,LTCAUD,65.49,66.88,64.23,65.85,1710.94,111266.58
2017-10-09,LTCAUD,68.47,68.65,62,65.49,3240.8,213223.94
2017-10-08,LTCAUD,67.99,69.56,66.41,68.47,1930.59,131031.39
2017-10-07,LTCAUD,68,68.07,66.82,67.99,634.19,42833.07
2017-10-06,LTCAUD,67.56,68,66.58,68,1092.19,73591.45
2017-10-05,LTCAUD,67.59,67.91,65.3,67.56,1468.12,97702.45
2017-10-04,LTCAUD,68.4,68.73,65.5,67.59,1500.59,101207.02
2017-10-03,LTCAUD,69.1,69.93,66.12,68.4,2081.68,141607.72
2017-10-02,LTCAUD,69.94,70.65,68.5,69.1,2306.45,161235.2
2017-10-01,LTCAUD,70,71,68.99,69.94,1141.99,79876.89
2017-09-30,LTCAUD,68.63,70.99,68.3,70,1707.51,118676.85
2017-09-29,LTCAUD,69.99,70.92,64,68.63,3047.25,203808.41
2017-09-28,LTCAUD,73.72,73.72,68.8,69.99,3665.28,261400.95
2017-09-27,LTCAUD,65.4,73.89,65.4,73.72,4728.16,327682.35
2017-09-26,LTCAUD,66.7,68.19,64.19,65.4,2995.76,197715.75
2017-09-25,LTCAUD,61,67.18,59.93,66.7,5238.19,327350.82
2017-09-24,LTCAUD,61.99,62.4,59.3,61,2505.22,151769.7
2017-09-23,LTCAUD,62,63.4,58.98,61.99,2380.77,144824.13
2017-09-22,LTCAUD,59.49,63.49,57.2,62,3426.05,205382.31
2017-09-21,LTCAUD,65.17,65.73,58.25,59.49,4436.01,277898.74
2017-09-20,LTCAUD,66.83,67.44,63.13,65.17,6445.42,417728.23
2017-09-19,LTCAUD,70,71,65,66.83,3775.42,253240.62
2017-09-18,LTCAUD,65.5,70.8,63.41,70,7770.1,525876.26
2017-09-17,LTCAUD,67.12,67.97,61.03,65.5,3861.65,250536.68
2017-09-16,LTCAUD,69,72,64.16,67.12,7633.02,521353.2
2017-09-15,LTCAUD,55.05,72.84,40.43,69,25559.03,1467398.86
2017-09-14,LTCAUD,76.37,78.84,55.05,55.05,14759.56,938535.39
2017-09-13,LTCAUD,84.36,84.79,70.88,76.37,10718.86,825410.6
2017-09-12,LTCAUD,85.99,89.98,82.1,84.36,5163.14,448712.15
2017-09-11,LTCAUD,83.12,89.87,81,85.99,5662.52,477939.46
2017-09-10,LTCAUD,92.72,92.72,76.01,83.12,5722.5,476085.86
2017-09-09,LTCAUD,92.5,96.03,88,92.72,3888.14,351568.6
2017-09-08,LTCAUD,103.99,104,88,92.5,7507.93,719523.73
2017-09-07,LTCAUD,107,107.5,100.11,103.99,3784.36,390386.29
2017-09-06,LTCAUD,97.23,108,96,107,6300.56,632261.46
2017-09-05,LTCAUD,92.5,97.97,82.1,97.23,7990.99,718578.43
2017-09-04,LTCAUD,103,104.46,82,92.5,7104.24,664629.46
2017-09-03,LTCAUD,101.23,107.7,99.01,103,2196.79,227023.55
2017-09-02,LTCAUD,111.06,119.92,95.01,101.23,10160.88,1103191.1
2017-09-01,LTCAUD,95.66,115.85,94,111.06,13082.38,1335921.33
2017-08-31,LTCAUD,85.5,98.95,83.09,95.66,7037.7,632115.02
2017-08-30,LTCAUD,81.95,85.99,80.25,85.5,2830.43,232952.26
2017-08-29,LTCAUD,81.98,82.81,78.01,81.95,3584.36,289735.25
2017-08-28,LTCAUD,79.78,82.98,76.78,81.98,3226.8,258648.21
2017-08-27,LTCAUD,66.5,83.89,66.44,79.78,8195.18,611405.26
2017-08-26,LTCAUD,67.55,67.99,65.62,66.5,1482.94,98518.2
2017-08-25,LTCAUD,66,68.99,65.02,67.55,2039.01,135645.63
2017-08-24,LTCAUD,69.01,69.98,65.5,66,3722.8,252511.49
2017-08-23,LTCAUD,61.69,74,60,69.01,5042.89,330731.89
2017-08-22,LTCAUD,63,64.01,59.6,61.69,2683.83,163890.53
2017-08-21,LTCAUD,60.41,64.6,59,63,1674.12,102344.28
2017-08-20,LTCAUD,59,60.9,57.02,60.41,722.63,42512.49
2017-08-19,LTCAUD,60.75,62.21,56.83,59,1302.93,76518.83
2017-08-18,LTCAUD,58.27,62,57.07,60.75,4457.77,267952.19
2017-08-17,LTCAUD,57.91,58.98,57,58.27,1838.35,107220.0
2017-08-16,LTCAUD,58.99,59.1,56.21,57.91,2584.11,149163.3
2017-08-15,LTCAUD,60.69,60.69,55.01,58.99,3180.77,183002.1
2017-08-14,LTCAUD,58.75,60.87,58.01,60.69,2025.96,120296.6
2017-08-13,LTCAUD,59.86,62,56,58.75,4501.28,264999.54
2017-08-12,LTCAUD,60.98,62,59.02,59.86,3470.05,209942.27
2017-08-11,LTCAUD,61.05,61.05,59.6,60.98,4421.65,265991.62
2017-08-10,LTCAUD,63.05,63.12,60.51,61.05,2084.31,128281.84
2017-08-09,LTCAUD,63.2,64.97,60.5,63.05,3374.92,213104.38
2017-08-08,LTCAUD,58.1,63.2,58.03,63.2,3555.21,213098.11
2017-08-07,LTCAUD,57.55,59.09,57,58.1,2421.39,140265.1
2017-08-06,LTCAUD,58.5,59.97,56.11,57.55,5455.55,318055.27
2017-08-05,LTCAUD,55.37,58.9,55.37,58.5,2844.38,163681.22
2017-08-04,LTCAUD,55.35,55.38,54.06,55.37,1083.55,59199.6
2017-08-03,LTCAUD,54,55.89,53.55,55.35,806.2,44020.98
2017-08-02,LTCAUD,56.51,57.99,53.56,54,2955.77,164087.97
2017-08-01,LTCAUD,55.48,59.4,53.65,56.51,7650.82,423841.36
2017-07-31,LTCAUD,52.4,56.17,50.4,55.48,3120.01,165570.9
2017-07-30,LTCAUD,52.26,54.87,50.84,52.4,2946.97,153287.77
2017-07-29,LTCAUD,53.2,57.5,49.07,52.26,4099.78,215273.16
2017-07-28,LTCAUD,53.99,54,49,53.2,3637.0,187867.65
2017-07-27,LTCAUD,53.5,54.49,51.87,53.99,3179.89,168037.22
2017-07-26,LTCAUD,55.5,56.9,52.31,53.5,5207.54,280616.62
2017-07-25,LTCAUD,58.4,58.4,53.44,55.5,4255.06,239093.79
2017-07-24,LTCAUD,59.99,59.99,56.52,58.4,3472.45,199385.71
2017-07-23,LTCAUD,60.98,61.46,56.11,59.99,1783.46,104621.32
2017-07-22,LTCAUD,58.5,60.99,57.7,60.98,945.01,56437.33
2017-07-21,LTCAUD,56,60.99,55.98,58.5,2790.29,166091.16
2017-07-20,LTCAUD,55.67,58.8,52.1,56,2657.62,148069.86
