Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume RUR
2018-07-25 07-AM,BCHRUR,51370.67,51370.67,51370.67,51370.67,0.0,0.0
2018-07-25 06-AM,BCHRUR,51597.4,51597.4,51370.67,51370.67,0.1,5138.26
2018-07-25 05-AM,BCHRUR,51564.13,51597.4,51370.67,51597.4,0.4827,24868.21
2018-07-25 04-AM,BCHRUR,51564.13,51564.13,51564.13,51564.13,0.0,0.0
2018-07-25 03-AM,BCHRUR,51564.13,51564.13,51564.13,51564.13,0.0,0.0
2018-07-25 02-AM,BCHRUR,51342.7,52750,51342.7,51564.13,0.01713,898.71
2018-07-25 01-AM,BCHRUR,52735.21,52735.21,51342.7,51342.7,0.04235,2174.6
2018-07-25 12-AM,BCHRUR,52735.21,52735.21,52735.21,52735.21,0.0,0.0
2018-07-24 11-PM,BCHRUR,51770.76,52735.21,51770.76,52735.21,0.1329,6988.96
2018-07-24 10-PM,BCHRUR,51800,51802.42,51770.76,51770.76,0.002919,151.14
2018-07-24 09-PM,BCHRUR,51598.47,51800,51598.47,51800,0.007794,403.72
2018-07-24 08-PM,BCHRUR,51598.47,51598.47,51598.47,51598.47,0.0,0.0
2018-07-24 07-PM,BCHRUR,51250,51865.47,51250,51598.47,0.1338,6871.98
2018-07-24 06-PM,BCHRUR,51036.88,52750,51036.88,51250,0.02308,1211.12
2018-07-24 05-PM,BCHRUR,51036.88,51036.88,51036.88,51036.88,0.0,0.0
2018-07-24 04-PM,BCHRUR,52859.87,52859.87,51036.88,51036.88,0.0003096,15.8
2018-07-24 03-PM,BCHRUR,52900,52900,51018.6,52859.87,0.06548,3350.64
2018-07-24 02-PM,BCHRUR,52611.28,53141.7,50766,52900,0.9224,46977.2
2018-07-24 01-PM,BCHRUR,53166.11,53166.11,52611.28,52611.28,0.0008171,42.99
2018-07-24 12-PM,BCHRUR,53713.27,53713.27,52208.08,53166.11,0.3305,17296.73
2018-07-24 11-AM,BCHRUR,52992,53791.64,52215.68,53713.27,1.51,80857.04
2018-07-24 10-AM,BCHRUR,52671.4,52992,51013.74,52992,0.331,17279.56
2018-07-24 09-AM,BCHRUR,50766,52671.4,50766,52671.4,0.1792,9135.02
2018-07-24 08-AM,BCHRUR,50789.6,51003.73,50766,50766,0.273,13895.51
2018-07-24 07-AM,BCHRUR,51559.16,53000,50681.03,50789.6,0.09574,5026.18
2018-07-24 06-AM,BCHRUR,50100,51559.16,49143.06,51559.16,0.3674,18413.25
2018-07-24 05-AM,BCHRUR,48804.29,50100,48709.75,50100,0.06958,3405.15
2018-07-24 04-AM,BCHRUR,48755.49,48804.29,48755.49,48804.29,0.03233,1576.78
2018-07-24 03-AM,BCHRUR,49000,49000,48556.86,48755.49,0.01134,554.89
2018-07-24 02-AM,BCHRUR,49023.25,49023.25,49000,49000,0.7136,34984.12
2018-07-24 01-AM,BCHRUR,49115,49115,49023.25,49023.25,0.01161,569.86
2018-07-24 12-AM,BCHRUR,49115,49115,49115,49115,0.0002671,13.12
2018-07-23 11-PM,BCHRUR,49351.65,49351.65,49115,49115,0.00541,265.7
2018-07-23 10-PM,BCHRUR,49351.65,49351.65,49351.65,49351.65,0.0,0.0
2018-07-23 09-PM,BCHRUR,49351.65,49351.65,49105.01,49351.65,0.00144,70.71
2018-07-23 08-PM,BCHRUR,49160,50900.73,49150,49351.65,0.04565,2272.18
2018-07-23 07-PM,BCHRUR,50900.73,50900.73,49160,49160,0.003108,152.8
2018-07-23 06-PM,BCHRUR,50900.73,50900.73,49100,50900.73,0.01502,751.05
2018-07-23 05-PM,BCHRUR,49491.81,50900.73,49023.25,50900.73,0.007456,365.93
2018-07-23 04-PM,BCHRUR,50501.56,50948.39,49491.81,49491.81,0.05426,2704.84
2018-07-23 03-PM,BCHRUR,50501.56,50501.56,50501.56,50501.56,0.0,0.0
2018-07-23 02-PM,BCHRUR,50500,50501.56,50500,50501.56,0.006709,338.79
2018-07-23 01-PM,BCHRUR,50163.93,50500,49066.83,50500,0.1864,9174.04
2018-07-23 12-PM,BCHRUR,50100,50163.93,49011,50163.93,0.1068,5270.68
2018-07-23 11-AM,BCHRUR,50211.15,50211.15,49704.29,50100,0.05965,2971.67
2018-07-23 10-AM,BCHRUR,50211.15,50211.15,50211.15,50211.15,0.0,0.0
2018-07-23 09-AM,BCHRUR,49800,50211.15,49789.69,50211.15,0.04805,2407.61
2018-07-23 08-AM,BCHRUR,49704.24,50950,49704.24,49800,0.9765,48635.21
2018-07-23 07-AM,BCHRUR,51222,51222,49704.24,49704.24,0.2,9940.85
2018-07-23 06-AM,BCHRUR,51000,51222,49649.39,51222,0.1893,9667.53
2018-07-23 05-AM,BCHRUR,50619.4,51000,49649.39,51000,0.007455,376.76
2018-07-23 04-AM,BCHRUR,49517.52,50619.4,49517.52,50619.4,0.03781,1913.84
2018-07-23 03-AM,BCHRUR,50713.87,50713.87,49517.52,49517.52,0.05763,2853.82
2018-07-23 02-AM,BCHRUR,49083.27,50713.87,49083.27,50713.87,0.2058,10387.04
2018-07-23 01-AM,BCHRUR,49083.27,49083.27,49083.27,49083.27,0.0,0.0
2018-07-23 12-AM,BCHRUR,49054.69,49083.27,49054.69,49083.27,0.02662,1306.63
2018-07-22 11-PM,BCHRUR,49054.69,49054.69,49054.69,49054.69,0.0,0.0
2018-07-22 10-PM,BCHRUR,49054.69,49054.69,49054.69,49054.69,0.0,0.0
2018-07-22 09-PM,BCHRUR,49800,50500,49054.69,49054.69,0.04497,2223.33
2018-07-22 08-PM,BCHRUR,49800,49800,49800,49800,0.0,0.0
2018-07-22 07-PM,BCHRUR,49800,49800,49800,49800,0.0,0.0
2018-07-22 06-PM,BCHRUR,49480,49800,49480,49800,0.0673,3345.54
2018-07-22 05-PM,BCHRUR,49336.98,50485,49336.98,49480,0.2012,9980.64
2018-07-22 04-PM,BCHRUR,50473.14,50473.14,49336.98,49336.98,0.08875,4378.63
2018-07-22 03-PM,BCHRUR,50000,50473.14,50000,50473.14,0.0145,730.14
2018-07-22 02-PM,BCHRUR,49200,50000,49200,50000,0.1067,5292.57
2018-07-22 01-PM,BCHRUR,49200,49200,49200,49200,0.0321,1579.55
2018-07-22 12-PM,BCHRUR,49328.03,49328.03,49000,49200,0.03997,1962.68
2018-07-22 11-AM,BCHRUR,49328.03,49328.03,49328.03,49328.03,0.0,0.0
2018-07-22 10-AM,BCHRUR,48786.78,49328.03,48786.78,49328.03,0.04139,2030.46
2018-07-22 09-AM,BCHRUR,48786.78,48786.78,48786.78,48786.78,0.4502,21963.52
2018-07-22 08-AM,BCHRUR,48786.78,48786.78,48786.78,48786.78,0.5471,26692.67
2018-07-22 07-AM,BCHRUR,48786.78,48786.78,48786.78,48786.78,0.008959,437.1
2018-07-22 06-AM,BCHRUR,49747.44,49747.44,48786.78,48786.78,0.00923,450.62
2018-07-22 05-AM,BCHRUR,49747.44,49747.44,49747.44,49747.44,0.0,0.0
2018-07-22 04-AM,BCHRUR,49747.44,49747.44,49747.44,49747.44,0.0,0.0
2018-07-22 03-AM,BCHRUR,49747.44,49747.44,49747.44,49747.44,0.0,0.0
2018-07-22 02-AM,BCHRUR,49869.23,49869.23,48827.31,49747.44,0.004065,200.24
2018-07-22 01-AM,BCHRUR,49869.23,49869.23,49869.23,49869.23,0.0,0.0
2018-07-22 12-AM,BCHRUR,49869.23,49869.23,49869.23,49869.23,0.0,0.0
2018-07-21 11-PM,BCHRUR,49869.23,49869.23,49869.23,49869.23,0.0,0.0
2018-07-21 10-PM,BCHRUR,48697.85,49869.23,48697.85,49869.23,0.0007195,35.88
2018-07-21 09-PM,BCHRUR,49905.72,49905.72,48684.71,48697.85,0.01556,757.97
2018-07-21 08-PM,BCHRUR,49500,49905.72,48660.29,49905.72,0.06616,3227.02
2018-07-21 07-PM,BCHRUR,49536.86,49536.86,49500,49500,0.1114,5512.75
2018-07-21 06-PM,BCHRUR,48012.63,49536.86,48012.63,49536.86,0.001093,54.13
2018-07-21 05-PM,BCHRUR,48012.63,48012.63,48012.63,48012.63,0.0,0.0
2018-07-21 04-PM,BCHRUR,48500,49435.1,48012.63,48012.63,0.1604,7725.54
2018-07-21 03-PM,BCHRUR,47488.19,48500,47488.19,48500,0.0471,2284.43
2018-07-21 02-PM,BCHRUR,48033.64,48033.64,47488.19,47488.19,0.03392,1610.99
2018-07-21 01-PM,BCHRUR,48423.1,48423.1,48033.64,48033.64,0.0612,2940.64
2018-07-21 12-PM,BCHRUR,48550.37,48550.37,48423.1,48423.1,0.005098,246.88
2018-07-21 11-AM,BCHRUR,48034.16,48550.37,47301.05,48550.37,0.1138,5395.78
2018-07-21 10-AM,BCHRUR,48034.16,48034.16,48034.16,48034.16,0.0,0.0
2018-07-21 09-AM,BCHRUR,48034.16,48034.16,48034.16,48034.16,0.0,0.0
2018-07-21 08-AM,BCHRUR,47000,49500,47000,48034.16,0.06993,3363.97
2018-07-21 07-AM,BCHRUR,48000,48000,47000,47000,0.3655,17245.85
2018-07-21 06-AM,BCHRUR,48000,49969.25,48000,48000,0.01239,597.79
2018-07-21 05-AM,BCHRUR,48000,48000,48000,48000,0.0814,3907.1
2018-07-21 04-AM,BCHRUR,47119,48000,47119,48000,0.6241,29956.83
2018-07-21 03-AM,BCHRUR,47947.53,47947.53,47119,47119,0.1186,5664.66
2018-07-21 02-AM,BCHRUR,47947.53,47947.53,47947.53,47947.53,0.0,0.0
2018-07-21 01-AM,BCHRUR,49209.84,49209.84,47947.53,47947.53,0.001683,80.68
2018-07-21 12-AM,BCHRUR,48255.6,49209.84,47947.53,49209.84,0.03808,1844.0
2018-07-20 11-PM,BCHRUR,48451.86,48451.86,48255.6,48255.6,0.0002769,13.36
2018-07-20 10-PM,BCHRUR,48661.19,48661.19,48451.86,48451.86,0.03463,1678.86
2018-07-20 09-PM,BCHRUR,48661.19,48661.19,48661.19,48661.19,0.0,0.0
2018-07-20 08-PM,BCHRUR,50245.48,50245.48,48661.19,48661.19,0.006539,318.18
2018-07-20 07-PM,BCHRUR,48643.72,50359.85,48643.72,50245.48,0.0232,1166.17
2018-07-20 06-PM,BCHRUR,49000,49000,48123.99,48643.72,0.2368,11549.42
2018-07-20 05-PM,BCHRUR,50500,50500,49000,49000,0.06087,2998.48
2018-07-20 04-PM,BCHRUR,48787.61,50500,48787.61,50500,0.07088,3533.16
2018-07-20 03-PM,BCHRUR,49400.17,49400.17,48787.61,48787.61,0.0099,483.02
2018-07-20 02-PM,BCHRUR,49424.17,49424.17,48831.6,49400.17,0.0005743,28.13
2018-07-20 01-PM,BCHRUR,48787.61,49424.17,48787.61,49424.17,0.4921,24020.62
2018-07-20 12-PM,BCHRUR,49000,49450.28,48643.67,48787.61,0.185,9033.76
2018-07-20 11-AM,BCHRUR,49000,49000,49000,49000,0.0,0.0
2018-07-20 10-AM,BCHRUR,48552.47,50498.86,48100,49000,0.0003401,16.75
2018-07-20 09-AM,BCHRUR,50579.12,50579.12,48552.47,48552.47,0.06074,2983.39
2018-07-20 08-AM,BCHRUR,48390.89,50609.23,48390.89,50579.12,0.3251,16420.12
2018-07-20 07-AM,BCHRUR,49071.56,49071.56,48390.89,48390.89,0.2707,13143.56
2018-07-20 06-AM,BCHRUR,49886.42,49886.42,49071.56,49071.56,0.02925,1436.58
2018-07-20 05-AM,BCHRUR,50086.66,50713.69,49886.42,49886.42,0.268,13543.16
2018-07-20 04-AM,BCHRUR,50080.33,50086.66,50080.33,50086.66,0.001824,91.37
2018-07-20 03-AM,BCHRUR,50080.33,50080.33,50080.33,50080.33,0.0,0.0
2018-07-20 02-AM,BCHRUR,50080.33,50080.33,50080.33,50080.33,0.0,0.0
2018-07-20 01-AM,BCHRUR,50080.33,50080.33,50080.33,50080.33,0.0001185,5.94
2018-07-20 12-AM,BCHRUR,50726.56,50726.56,50080.33,50080.33,0.007829,392.06
2018-07-19 11-PM,BCHRUR,50719.49,50726.56,50719.49,50726.56,0.0114,578.38
2018-07-19 10-PM,BCHRUR,50719.49,50719.49,50719.49,50719.49,0.0,0.0
2018-07-19 09-PM,BCHRUR,50719.49,50719.49,50719.49,50719.49,0.0,0.0
2018-07-19 08-PM,BCHRUR,50679.43,50719.49,50679.43,50719.49,0.0002,10.14
2018-07-19 07-PM,BCHRUR,49897.47,50679.43,49897.47,50679.43,0.02849,1432.65
2018-07-19 06-PM,BCHRUR,49897.47,49897.47,49897.47,49897.47,0.0,0.0
2018-07-19 05-PM,BCHRUR,49927.71,50100,49671.88,49897.47,0.07632,3813.94
2018-07-19 04-PM,BCHRUR,50211.1,50211.1,49927.71,49927.71,0.04698,2350.53
2018-07-19 03-PM,BCHRUR,50821.48,50821.48,50211.1,50211.1,0.01141,572.83
2018-07-19 02-PM,BCHRUR,50500,50827.45,50500,50821.48,0.02546,1292.38
2018-07-19 01-PM,BCHRUR,50163.67,51397.67,49193.59,50500,0.7353,36765.77
2018-07-19 12-PM,BCHRUR,50000,50163.67,50000,50163.67,0.01115,559.26
2018-07-19 11-AM,BCHRUR,50000,50000,50000,50000,0.01328,664.08
2018-07-19 10-AM,BCHRUR,49508.86,50000,49047.04,50000,0.5001,24528.56
2018-07-19 09-AM,BCHRUR,48767.03,49508.86,48767.03,49508.86,0.1035,5087.78
2018-07-19 08-AM,BCHRUR,49023.12,50978.13,48767.03,48767.03,0.006557,323.24
2018-07-19 07-AM,BCHRUR,49023.12,49023.12,49023.12,49023.12,0.0001,4.9
2018-07-19 06-AM,BCHRUR,49203.67,49203.67,49023.12,49023.12,0.01638,803.51
2018-07-19 05-AM,BCHRUR,49237.8,49262.91,49203.67,49203.67,0.1128,5558.49
2018-07-19 04-AM,BCHRUR,49237.8,49237.8,49237.8,49237.8,0.0,0.0
2018-07-19 03-AM,BCHRUR,49584.34,49584.34,49237.8,49237.8,0.0003817,18.79
2018-07-19 02-AM,BCHRUR,49584.34,49584.34,49584.34,49584.34,0.0,0.0
2018-07-19 01-AM,BCHRUR,49451.43,49584.34,49451.43,49584.34,0.02011,997.29
2018-07-19 12-AM,BCHRUR,49242.41,49451.43,49242.41,49451.43,0.02384,1179.13
2018-07-18 11-PM,BCHRUR,49242.41,49242.41,49242.41,49242.41,0.0,0.0
2018-07-18 10-PM,BCHRUR,49242.41,49242.41,49242.41,49242.41,0.0,0.0
2018-07-18 09-PM,BCHRUR,49987.25,49987.25,49242.41,49242.41,0.02982,1468.35
2018-07-18 08-PM,BCHRUR,51634.14,51700,49987.25,49987.25,0.1077,5445.45
2018-07-18 07-PM,BCHRUR,51617.36,53294.79,51617.36,51634.14,0.05529,2865.09
2018-07-18 06-PM,BCHRUR,51599.62,53500,51599.62,51617.36,0.4489,23940.57
2018-07-18 05-PM,BCHRUR,52144.1,52144.1,51590.82,51599.62,0.02237,1154.16
2018-07-18 04-PM,BCHRUR,52144.1,52144.1,52144.1,52144.1,0.04668,2434.09
2018-07-18 03-PM,BCHRUR,52144.1,52500,52144.1,52144.1,1.95,102280.26
2018-07-18 02-PM,BCHRUR,51200.01,52496.44,51200.01,52144.1,1.06,55364.01
2018-07-18 01-PM,BCHRUR,52000,52000,51200.01,51200.01,0.0303,1575.36
2018-07-18 12-PM,BCHRUR,51881.93,52000,51104.18,52000,0.1952,10144.17
2018-07-18 11-AM,BCHRUR,51063.6,51881.93,51063.6,51881.93,0.01438,734.82
2018-07-18 10-AM,BCHRUR,51063.6,51914.99,51063.6,51063.6,0.01,514.89
2018-07-18 09-AM,BCHRUR,51950,51950,51063.6,51063.6,0.008906,454.77
2018-07-18 08-AM,BCHRUR,51950,51950,51950,51950,0.0,0.0
2018-07-18 07-AM,BCHRUR,51037.27,51950,51037.27,51950,0.2091,10725.17
2018-07-18 06-AM,BCHRUR,51950,51950,51037.27,51037.27,0.4626,23641.4
2018-07-18 05-AM,BCHRUR,51999.95,51999.95,51950,51950,0.0001257,6.53
2018-07-18 04-AM,BCHRUR,51000,52000,51000,51999.95,1.57,81381.3
2018-07-18 03-AM,BCHRUR,51000,51000,51000,51000,0.0,0.0
2018-07-18 02-AM,BCHRUR,50879.3,51000,50879.3,51000,0.01545,788.16
2018-07-18 01-AM,BCHRUR,50879.3,50879.3,50879.3,50879.3,0.0,0.0
2018-07-18 12-AM,BCHRUR,51000.15,51000.15,50879.3,50879.3,0.2137,10892.93
2018-07-17 11-PM,BCHRUR,50729.41,51000.15,50729.41,51000.15,0.08698,4427.63
2018-07-17 10-PM,BCHRUR,50500,50729.41,50500,50729.41,0.06166,3119.78
2018-07-17 09-PM,BCHRUR,48753.94,50500,48753.94,50500,0.0008458,42.71
2018-07-17 08-PM,BCHRUR,50688.03,50688.03,48753.94,48753.94,0.0008458,41.24
2018-07-17 07-PM,BCHRUR,50884.19,50884.19,48525.8,50688.03,0.1048,5247.99
2018-07-17 06-PM,BCHRUR,48000,50884.19,48000,50884.19,0.9672,49110.77
2018-07-17 05-PM,BCHRUR,48000,49100,48000,48000,0.1256,6086.24
2018-07-17 04-PM,BCHRUR,48000,48360.51,48000,48000,0.1402,6729.84
2018-07-17 03-PM,BCHRUR,48000,48000,48000,48000,0.4873,23389.18
2018-07-17 02-PM,BCHRUR,48000,48000,48000,48000,0.002872,137.85
2018-07-17 01-PM,BCHRUR,48000,48000,48000,48000,0.3481,16710.49
2018-07-17 12-PM,BCHRUR,48000,48000,48000,48000,0.2229,10699.44
2018-07-17 11-AM,BCHRUR,47993.67,48983.76,47993.67,48000,0.2832,13614.71
2018-07-17 10-AM,BCHRUR,47993.67,47993.67,47993.67,47993.67,5.04e-05,2.42
2018-07-17 09-AM,BCHRUR,47973.16,47993.67,47973.16,47993.67,1.07,51521.59
2018-07-17 08-AM,BCHRUR,47973.16,47973.16,47973.16,47973.16,0.0,0.0
2018-07-17 07-AM,BCHRUR,47973.16,47973.16,47973.16,47973.16,0.0,0.0
2018-07-17 06-AM,BCHRUR,47939.6,47973.16,47939.6,47973.16,0.02038,977.86
2018-07-17 05-AM,BCHRUR,49088.28,49088.28,47939.6,47939.6,0.0002531,12.13
2018-07-17 04-AM,BCHRUR,49086.5,49100,49086.5,49088.28,0.02039,1000.95
2018-07-17 03-AM,BCHRUR,49086.5,49086.5,49086.5,49086.5,0.0,0.0
2018-07-17 02-AM,BCHRUR,48828.94,49086.5,48828.94,49086.5,0.02005,982.48
2018-07-17 01-AM,BCHRUR,48908,48908,48828.94,48828.94,0.009749,476.06
2018-07-17 12-AM,BCHRUR,48908,48908,48908,48908,0.0,0.0
2018-07-16 11-PM,BCHRUR,48908,48908,48908,48908,0.0,0.0
2018-07-16 10-PM,BCHRUR,48908,48908,48908,48908,0.0,0.0
2018-07-16 09-PM,BCHRUR,48908,48908,48908,48908,0.0,0.0
2018-07-16 08-PM,BCHRUR,48168.4,48908,48168.4,48908,0.002596,126.96
2018-07-16 07-PM,BCHRUR,48168.4,48168.4,48168.4,48168.4,0.0,0.0
2018-07-16 06-PM,BCHRUR,47900,48932.06,47900,48168.4,0.3171,15487.43
2018-07-16 05-PM,BCHRUR,48457.96,49000.2,47900,47900,0.06281,3033.25
2018-07-16 04-PM,BCHRUR,48457.96,48457.96,48457.96,48457.96,0.0,0.0
2018-07-16 03-PM,BCHRUR,46500,48478.53,46500,48457.96,0.06728,3245.56
2018-07-16 02-PM,BCHRUR,46213.54,46500,46213.54,46500,0.7,32550.0
2018-07-16 01-PM,BCHRUR,46213.54,46213.54,46213.54,46213.54,0.0,0.0
2018-07-16 12-PM,BCHRUR,47000,47485.15,46029.43,46213.54,0.4472,20707.96
2018-07-16 11-AM,BCHRUR,46046.29,47219.33,46046.29,47000,0.1745,8162.42
2018-07-16 10-AM,BCHRUR,46563.9,46742.54,46000.24,46046.29,0.006158,283.96
2018-07-16 09-AM,BCHRUR,44599.98,46563.9,44599.98,46563.9,0.2667,12042.61
2018-07-16 08-AM,BCHRUR,44586.29,44599.98,44586.29,44599.98,0.005605,250.0
2018-07-16 07-AM,BCHRUR,44586.29,44586.29,44586.29,44586.29,0.0,0.0
2018-07-16 06-AM,BCHRUR,46213.39,46213.39,44325.68,44586.29,0.09293,4136.41
2018-07-16 05-AM,BCHRUR,46213.39,46213.39,46213.39,46213.39,0.0,0.0
2018-07-16 04-AM,BCHRUR,46213.39,46213.39,46213.39,46213.39,0.0,0.0
2018-07-16 03-AM,BCHRUR,44501.4,46213.39,44501.4,46213.39,0.001028,47.51
2018-07-16 02-AM,BCHRUR,44501.4,44501.4,44501.4,44501.4,0.0,0.0
2018-07-16 01-AM,BCHRUR,44501.4,44501.4,44501.4,44501.4,0.0,0.0
2018-07-16 12-AM,BCHRUR,44501.4,44501.4,44501.4,44501.4,0.0,0.0
2018-07-15 11-PM,BCHRUR,44900,46282.54,44501.4,44501.4,0.0004642,21.07
2018-07-15 10-PM,BCHRUR,44900,44900,44900,44900,0.0,0.0
2018-07-15 09-PM,BCHRUR,44900,44900,44900,44900,0.0,0.0
2018-07-15 08-PM,BCHRUR,44325.64,44900,44325.64,44900,0.008589,385.66
2018-07-15 07-PM,BCHRUR,44325.64,44325.64,44325.64,44325.64,0.0,0.0
2018-07-15 06-PM,BCHRUR,46504.03,46504.03,44325.64,44325.64,0.2608,11561.71
2018-07-15 05-PM,BCHRUR,45196.14,46504.03,45196.14,46504.03,0.0006881,32.0
2018-07-15 04-PM,BCHRUR,44192.18,45196.14,44192.18,45196.14,0.7666,33917.21
2018-07-15 03-PM,BCHRUR,44119.01,44192.18,44119.01,44192.18,0.009024,398.78
2018-07-15 02-PM,BCHRUR,44067.85,44119.01,44067.85,44119.01,0.01714,756.23
2018-07-15 01-PM,BCHRUR,44067.85,44067.85,44067.85,44067.85,0.0,0.0
2018-07-15 12-PM,BCHRUR,44055.47,44067.85,44055.47,44067.85,0.03387,1492.65
2018-07-15 11-AM,BCHRUR,46760,46760,44055.47,44055.47,0.0055,242.31
2018-07-15 10-AM,BCHRUR,44405.67,46760,44405.67,46760,0.007937,357.98
2018-07-15 09-AM,BCHRUR,44405.67,44405.67,44405.67,44405.67,0.0,0.0
2018-07-15 08-AM,BCHRUR,44405.67,44405.67,44405.67,44405.67,0.1604,7124.45
2018-07-15 07-AM,BCHRUR,44405.67,44405.67,44405.67,44405.67,0.08627,3830.71
2018-07-15 06-AM,BCHRUR,44405.67,44405.67,44405.67,44405.67,0.0,0.0
2018-07-15 05-AM,BCHRUR,44395.71,44405.67,44395.71,44405.67,0.01393,618.47
2018-07-15 04-AM,BCHRUR,44395.71,44395.71,44395.71,44395.71,0.0,0.0
2018-07-15 03-AM,BCHRUR,44300.04,44395.71,44300.04,44395.71,0.004699,208.62
2018-07-15 02-AM,BCHRUR,44300.04,44300.04,44300.04,44300.04,0.0,0.0
2018-07-15 01-AM,BCHRUR,44300,44300.04,44300,44300.04,0.01697,751.96
2018-07-15 12-AM,BCHRUR,44369.72,44369.72,44300,44300,0.04417,1956.75
2018-07-14 11-PM,BCHRUR,44369.72,44369.72,44369.72,44369.72,0.0,0.0
2018-07-14 10-PM,BCHRUR,42869.19,44390.08,42869.19,44369.72,0.03459,1534.57
2018-07-14 09-PM,BCHRUR,43177.17,44405.67,42639.8,42869.19,0.2476,10834.78
2018-07-14 08-PM,BCHRUR,43074.61,43177.17,43074.61,43177.17,0.002684,115.87
2018-07-14 07-PM,BCHRUR,43074.61,43074.61,43074.61,43074.61,0.0,0.0
2018-07-14 06-PM,BCHRUR,44115.53,44115.53,43074.61,43074.61,0.03158,1360.12
2018-07-14 05-PM,BCHRUR,43999,44115.53,43016.47,44115.53,0.03013,1303.88
2018-07-14 04-PM,BCHRUR,43645.57,43999,42971.27,43999,0.2001,8656.25
2018-07-14 03-PM,BCHRUR,43645.57,43645.57,43645.57,43645.57,0.0,0.0
2018-07-14 02-PM,BCHRUR,43987.22,43987.22,42866.82,43645.57,0.02973,1283.93
2018-07-14 01-PM,BCHRUR,43986.98,43987.22,43986.98,43987.22,0.0001286,5.66
2018-07-14 12-PM,BCHRUR,43987.33,43987.33,43986.98,43986.98,0.001712,75.31
2018-07-14 11-AM,BCHRUR,43987.33,43987.33,43987.33,43987.33,0.0,0.0
2018-07-14 10-AM,BCHRUR,43987.33,43987.33,43987.33,43987.33,0.0,0.0
2018-07-14 09-AM,BCHRUR,43987.33,43987.33,43987.33,43987.33,0.0,0.0
2018-07-14 08-AM,BCHRUR,43923.8,43987.33,43923.8,43987.33,0.004893,215.23
2018-07-14 07-AM,BCHRUR,43426.32,43923.8,43426.32,43923.8,0.02277,1000.0
2018-07-14 06-AM,BCHRUR,43426.32,43426.32,43426.32,43426.32,0.0,0.0
2018-07-14 05-AM,BCHRUR,43426.32,43426.32,43426.32,43426.32,0.0,0.0
2018-07-14 04-AM,BCHRUR,43426.32,43426.32,43426.32,43426.32,0.0,0.0
2018-07-14 03-AM,BCHRUR,43426.32,43426.32,43426.32,43426.32,0.0,0.0
2018-07-14 02-AM,BCHRUR,43426.32,43426.32,43426.32,43426.32,0.0,0.0
2018-07-14 01-AM,BCHRUR,43426.32,43426.32,43426.32,43426.32,0.0,0.0
2018-07-14 12-AM,BCHRUR,43426.32,43426.32,43426.32,43426.32,0.0,0.0
2018-07-13 11-PM,BCHRUR,43426.32,43426.32,43426.32,43426.32,0.0,0.0
2018-07-13 10-PM,BCHRUR,43426.32,43426.32,43426.32,43426.32,0.0,0.0
2018-07-13 09-PM,BCHRUR,45047.15,45047.15,43426.32,43426.32,0.0001,4.34
2018-07-13 08-PM,BCHRUR,45047.15,45047.15,45047.15,45047.15,0.0,0.0
2018-07-13 07-PM,BCHRUR,44489.66,45047.15,44489.66,45047.15,0.01418,638.72
2018-07-13 06-PM,BCHRUR,44463.74,44489.66,44263.5,44489.66,0.01466,650.39
2018-07-13 05-PM,BCHRUR,42893.64,44463.74,42893.64,44463.74,0.00526,233.87
2018-07-13 04-PM,BCHRUR,42893.64,42893.64,42893.64,42893.64,0.0,0.0
2018-07-13 03-PM,BCHRUR,44500,44500,42893.64,42893.64,0.0002325,9.97
2018-07-13 02-PM,BCHRUR,44500,44500,44500,44500,0.0,0.0
2018-07-13 01-PM,BCHRUR,44500,44500,44500,44500,0.0,0.0
2018-07-13 12-PM,BCHRUR,44500,44500,44500,44500,0.0,0.0
2018-07-13 11-AM,BCHRUR,44500,44500,44500,44500,0.0,0.0
2018-07-13 10-AM,BCHRUR,44500,44500,44500,44500,0.0,0.0
2018-07-13 09-AM,BCHRUR,44500,44500,44500,44500,0.0,0.0
2018-07-13 08-AM,BCHRUR,43436.29,44500,43436.29,44500,0.02,890.0
2018-07-13 07-AM,BCHRUR,44500,44500,43436.29,43436.29,0.512,22560.4
2018-07-13 06-AM,BCHRUR,44500,44500,44500,44500,0.0,0.0
2018-07-13 05-AM,BCHRUR,44417.98,44500,44417.98,44500,0.02286,1017.19
2018-07-13 04-AM,BCHRUR,44417.98,44417.98,44417.98,44417.98,0.0,0.0
2018-07-13 03-AM,BCHRUR,44416.3,44417.98,44416.3,44417.98,0.02269,1007.87
2018-07-13 02-AM,BCHRUR,44414.08,44416.3,43286.66,44416.3,0.07383,3196.86
2018-07-13 01-AM,BCHRUR,44414.08,44414.08,44414.08,44414.08,0.0,0.0
2018-07-13 12-AM,BCHRUR,44156.18,44414.08,44156.18,44414.08,0.005421,240.75
2018-07-12 11-PM,BCHRUR,44156.18,44156.18,44156.18,44156.18,0.0,0.0
2018-07-12 10-PM,BCHRUR,44156.18,44156.18,44156.18,44156.18,0.0,0.0
2018-07-12 09-PM,BCHRUR,44156.18,44156.18,44156.18,44156.18,0.0,0.0
2018-07-12 08-PM,BCHRUR,42658.1,44156.18,42658.1,44156.18,0.02282,988.43
2018-07-12 07-PM,BCHRUR,42658.1,42658.1,42658.1,42658.1,0.0,0.0
