Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2019-07-03,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-07-02,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-07-01,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-30,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-29,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-28,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-27,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-26,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-25,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-24,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-23,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-22,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-21,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-20,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-19,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-18,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-17,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-16,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-15,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-14,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-13,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-12,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-11,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-10,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-09,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-08,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-07,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-06,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-05,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-04,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-03,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-02,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-06-01,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-31,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-30,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-29,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-28,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-27,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-26,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-25,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-24,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-23,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-22,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-21,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-20,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-19,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-18,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-17,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-16,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-15,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-14,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-13,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-12,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-11,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-10,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-09,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-08,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-07,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-06,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-05,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-04,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-03,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-02,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-05-01,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-04-30,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-04-29,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-04-28,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-04-27,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-04-26,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-04-25,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-04-24,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-04-23,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-04-22,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-04-21,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
2019-04-20,ETHUSD,106.06,106.06,106.06,106.06,0.0,0.0
