Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume ILS
2019-03-08 08-AM,LTCILS,200,200,200,200,0.0,0.0
2019-03-08 07-AM,LTCILS,200,200,200,200,0.0,0.0
2019-03-08 06-AM,LTCILS,200,200,200,200,0.0,0.0
2019-03-08 05-AM,LTCILS,200,200,200,200,0.0,0.0
2019-03-08 04-AM,LTCILS,200,200,200,200,0.0,0.0
2019-03-08 03-AM,LTCILS,200,200,200,200,0.0,0.0
2019-03-08 02-AM,LTCILS,200,200,200,200,0.0,0.0
2019-03-08 01-AM,LTCILS,200,200,200,200,0.0,0.0
2019-03-08 12-AM,LTCILS,200,200,200,200,0.0,0.0
2019-03-07 11-PM,LTCILS,200,200,200,200,0.0,0.0
2019-03-07 10-PM,LTCILS,200,200,200,200,0.0,0.0
2019-03-07 09-PM,LTCILS,200,200,200,200,0.0,0.0
2019-03-07 08-PM,LTCILS,200,200,200,200,0.0,0.0
2019-03-07 07-PM,LTCILS,200,200,200,200,0.0,0.0
2019-03-07 06-PM,LTCILS,200,200,200,200,0.0,0.0
2019-03-07 05-PM,LTCILS,200,200,200,200,0.0,0.0
2019-03-07 04-PM,LTCILS,200,200,200,200,0.0,0.0
2019-03-07 03-PM,LTCILS,200,200,200,200,0.0,0.0
2019-03-07 02-PM,LTCILS,192.74,200,192.74,200,20.0,4000.0
2019-03-07 01-PM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-07 12-PM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-07 11-AM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-07 10-AM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-07 09-AM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-07 08-AM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-07 07-AM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-07 06-AM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-07 05-AM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-07 04-AM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-07 03-AM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-07 02-AM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-07 01-AM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-07 12-AM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-06 11-PM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-06 10-PM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-06 09-PM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-06 08-PM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-06 07-PM,LTCILS,192.74,192.74,192.74,192.74,0.0,0.0
2019-03-06 06-PM,LTCILS,195,203.01,192.74,192.74,9.88,1970.32
2019-03-06 05-PM,LTCILS,195,195,195,195,0.0,0.0
2019-03-06 04-PM,LTCILS,195,195,195,195,0.0,0.0
2019-03-06 03-PM,LTCILS,191.05,195,191.05,195,1.0,195.0
2019-03-06 02-PM,LTCILS,200,200,191.05,191.05,0.3492,66.71
2019-03-06 01-PM,LTCILS,200,200,200,200,0.0,0.0
2019-03-06 12-PM,LTCILS,200,200,200,200,0.0,0.0
2019-03-06 11-AM,LTCILS,200,200,200,200,0.0,0.0
2019-03-06 10-AM,LTCILS,190,200,190,200,42.21,8379.55
2019-03-06 09-AM,LTCILS,190,190,190,190,0.0,0.0
2019-03-06 08-AM,LTCILS,190,190,190,190,0.0,0.0
2019-03-06 07-AM,LTCILS,189,190,189,190,2.76,523.51
2019-03-06 06-AM,LTCILS,189,189,189,189,0.0,0.0
2019-03-06 05-AM,LTCILS,189,189,189,189,0.0,0.0
2019-03-06 04-AM,LTCILS,189,189,189,189,0.0,0.0
2019-03-06 03-AM,LTCILS,189,189,189,189,0.0,0.0
2019-03-06 02-AM,LTCILS,189,189,189,189,0.0,0.0
2019-03-06 01-AM,LTCILS,189,189,189,189,0.0,0.0
2019-03-06 12-AM,LTCILS,189,189,189,189,0.0,0.0
2019-03-05 11-PM,LTCILS,189,189,189,189,0.0,0.0
2019-03-05 10-PM,LTCILS,189,189,189,189,0.0,0.0
2019-03-05 09-PM,LTCILS,189,189,189,189,0.0,0.0
2019-03-05 08-PM,LTCILS,189,189,189,189,0.0,0.0
2019-03-05 07-PM,LTCILS,189,189,189,189,0.0,0.0
2019-03-05 06-PM,LTCILS,189,189,189,189,0.0,0.0
2019-03-05 05-PM,LTCILS,189,189,189,189,0.0,0.0
2019-03-05 04-PM,LTCILS,183,189,183,189,1.34,252.46
2019-03-05 03-PM,LTCILS,183,183,183,183,0.0,0.0
2019-03-05 02-PM,LTCILS,180.21,183,180.21,183,5.76,1053.51
2019-03-05 01-PM,LTCILS,168.85,180.21,168.85,180.21,4.09,736.63
2019-03-05 12-PM,LTCILS,168.85,168.85,168.85,168.85,0.0,0.0
2019-03-05 11-AM,LTCILS,168.85,168.85,168.85,168.85,0.0,0.0
2019-03-05 10-AM,LTCILS,168.85,168.85,168.85,168.85,0.0,0.0
2019-03-05 09-AM,LTCILS,168.85,168.85,168.85,168.85,0.0,0.0
2019-03-05 08-AM,LTCILS,168.85,168.85,168.85,168.85,0.0,0.0
2019-03-05 07-AM,LTCILS,168.85,168.85,168.85,168.85,0.0,0.0
2019-03-05 06-AM,LTCILS,168.85,168.85,168.85,168.85,0.0,0.0
2019-03-05 05-AM,LTCILS,168.85,168.85,168.85,168.85,0.0,0.0
2019-03-05 04-AM,LTCILS,168.85,168.85,168.85,168.85,0.0,0.0
2019-03-05 03-AM,LTCILS,168.85,168.85,168.85,168.85,0.0,0.0
2019-03-05 02-AM,LTCILS,168.85,168.85,168.85,168.85,0.0,0.0
2019-03-05 01-AM,LTCILS,168.85,168.85,168.85,168.85,0.0,0.0
2019-03-05 12-AM,LTCILS,168.85,168.85,168.85,168.85,0.0,0.0
2019-03-04 11-PM,LTCILS,168.85,168.85,168.85,168.85,0.0,0.0
2019-03-04 10-PM,LTCILS,149.73,168.85,149.73,168.85,1.88,316.8
2019-03-04 09-PM,LTCILS,149.73,149.73,149.73,149.73,0.0,0.0
2019-03-04 08-PM,LTCILS,149.73,149.73,149.73,149.73,0.0,0.0
2019-03-04 07-PM,LTCILS,149.73,149.73,149.73,149.73,0.0,0.0
2019-03-04 06-PM,LTCILS,149.73,149.73,149.73,149.73,0.0,0.0
2019-03-04 05-PM,LTCILS,149.73,149.73,149.73,149.73,0.0,0.0
2019-03-04 04-PM,LTCILS,149.73,149.73,149.73,149.73,0.0,0.0
2019-03-04 03-PM,LTCILS,149.73,149.73,149.73,149.73,0.0,0.0
2019-03-04 02-PM,LTCILS,149.73,149.73,149.73,149.73,0.0,0.0
2019-03-04 01-PM,LTCILS,167.29,167.29,149.73,149.73,9.95,1489.86
2019-03-04 12-PM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-04 11-AM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-04 10-AM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-04 09-AM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-04 08-AM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-04 07-AM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-04 06-AM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-04 05-AM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-04 04-AM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-04 03-AM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-04 02-AM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-04 01-AM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-04 12-AM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-03 11-PM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-03 10-PM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-03 09-PM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-03 08-PM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-03 07-PM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-03 06-PM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-03 05-PM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-03 04-PM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-03 03-PM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-03 02-PM,LTCILS,167.29,167.29,167.29,167.29,0.0,0.0
2019-03-03 01-PM,LTCILS,169.98,169.98,167.29,167.29,2.0,334.58
2019-03-03 12-PM,LTCILS,169.98,169.98,169.98,169.98,0.0,0.0
2019-03-03 11-AM,LTCILS,165,169.98,165,169.98,0.06,10.2
2019-03-03 10-AM,LTCILS,165,165,165,165,0.0,0.0
2019-03-03 09-AM,LTCILS,165,165,165,165,0.0,0.0
2019-03-03 08-AM,LTCILS,165,165,165,165,0.0,0.0
2019-03-03 07-AM,LTCILS,165,165,165,165,0.0,0.0
2019-03-03 06-AM,LTCILS,165,165,165,165,0.0,0.0
2019-03-03 05-AM,LTCILS,165,165,165,165,0.0,0.0
2019-03-03 04-AM,LTCILS,165,165,165,165,0.0,0.0
2019-03-03 03-AM,LTCILS,165,165,165,165,0.0,0.0
2019-03-03 02-AM,LTCILS,165,165,165,165,0.0,0.0
2019-03-03 01-AM,LTCILS,165,165,165,165,0.0,0.0
2019-03-03 12-AM,LTCILS,165,165,165,165,0.0,0.0
2019-03-02 11-PM,LTCILS,165,165,165,165,0.0,0.0
2019-03-02 10-PM,LTCILS,165,165,165,165,0.0,0.0
2019-03-02 09-PM,LTCILS,165,165,165,165,0.0,0.0
2019-03-02 08-PM,LTCILS,168.53,168.53,165,165,8.03,1325.06
2019-03-02 07-PM,LTCILS,168.53,168.53,168.53,168.53,0.0,0.0
2019-03-02 06-PM,LTCILS,170,170,168.53,168.53,0.6835,115.18
2019-03-02 05-PM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 04-PM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 03-PM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 02-PM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 01-PM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 12-PM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 11-AM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 10-AM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 09-AM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 08-AM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 07-AM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 06-AM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 05-AM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 04-AM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 03-AM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 02-AM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 01-AM,LTCILS,170,170,170,170,0.0,0.0
2019-03-02 12-AM,LTCILS,170,170,170,170,0.0,0.0
2019-03-01 11-PM,LTCILS,170,170,170,170,0.0,0.0
2019-03-01 10-PM,LTCILS,170,170,170,170,0.0,0.0
2019-03-01 09-PM,LTCILS,170,170,170,170,0.0,0.0
2019-03-01 08-PM,LTCILS,170,170,170,170,0.0,0.0
2019-03-01 07-PM,LTCILS,170,170,170,170,0.0,0.0
2019-03-01 06-PM,LTCILS,170,170,170,170,0.0,0.0
2019-03-01 05-PM,LTCILS,170,170,170,170,0.0,0.0
2019-03-01 04-PM,LTCILS,154.94,170,154.94,170,28.28,4807.63
2019-03-01 03-PM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-03-01 02-PM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-03-01 01-PM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-03-01 12-PM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-03-01 11-AM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-03-01 10-AM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-03-01 09-AM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-03-01 08-AM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-03-01 07-AM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-03-01 06-AM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-03-01 05-AM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-03-01 04-AM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-03-01 03-AM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-03-01 02-AM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-03-01 01-AM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-03-01 12-AM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-02-28 11-PM,LTCILS,154.94,154.94,154.94,154.94,0.0,0.0
2019-02-28 10-PM,LTCILS,133.98,166.99,133.98,154.94,3.7,595.7
2019-02-28 09-PM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 08-PM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 07-PM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 06-PM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 05-PM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 04-PM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 03-PM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 02-PM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 01-PM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 12-PM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 11-AM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 10-AM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 09-AM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 08-AM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 07-AM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 06-AM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 05-AM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 04-AM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 03-AM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 02-AM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 01-AM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-28 12-AM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-27 11-PM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-27 10-PM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-27 09-PM,LTCILS,133.98,133.98,133.98,133.98,0.0,0.0
2019-02-27 08-PM,LTCILS,160.01,160.01,133.98,133.98,3.12,487.34
2019-02-27 07-PM,LTCILS,160.01,160.01,160.01,160.01,0.0,0.0
2019-02-27 06-PM,LTCILS,160.01,160.01,160.01,160.01,0.0,0.0
2019-02-27 05-PM,LTCILS,160.01,160.01,160.01,160.01,0.0,0.0
2019-02-27 04-PM,LTCILS,160.01,160.01,160.01,160.01,0.0,0.0
2019-02-27 03-PM,LTCILS,162.68,163,160.01,160.01,2.9,470.01
2019-02-27 02-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-27 01-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-27 12-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-27 11-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-27 10-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-27 09-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-27 08-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-27 07-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-27 06-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-27 05-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-27 04-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-27 03-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-27 02-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-27 01-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-27 12-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 11-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 10-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 09-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 08-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 07-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 06-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 05-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 04-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 03-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 02-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 01-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 12-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 11-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 10-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 09-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 08-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 07-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 06-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 05-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 04-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 03-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 02-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 01-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-26 12-AM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-25 11-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-25 10-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-25 09-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-25 08-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-25 07-PM,LTCILS,162.68,162.68,162.68,162.68,0.0,0.0
2019-02-25 06-PM,LTCILS,156,170,156,162.68,0.725,121.6
2019-02-25 05-PM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 04-PM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 03-PM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 02-PM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 01-PM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 12-PM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 11-AM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 10-AM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 09-AM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 08-AM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 07-AM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 06-AM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 05-AM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 04-AM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 03-AM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 02-AM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 01-AM,LTCILS,156,156,156,156,0.0,0.0
2019-02-25 12-AM,LTCILS,156,156,156,156,0.0,0.0
2019-02-24 11-PM,LTCILS,156,156,156,156,0.0,0.0
2019-02-24 10-PM,LTCILS,156,156,156,156,0.0,0.0
2019-02-24 09-PM,LTCILS,156,156,156,156,0.0,0.0
2019-02-24 08-PM,LTCILS,156,156,156,156,0.0,0.0
2019-02-24 07-PM,LTCILS,156,156,156,156,0.0,0.0
2019-02-24 06-PM,LTCILS,156,156,156,156,0.0,0.0
2019-02-24 05-PM,LTCILS,156,156,156,156,0.0,0.0
2019-02-24 04-PM,LTCILS,165.77,165.77,156,156,17.1,2669.7
2019-02-24 03-PM,LTCILS,165.77,165.77,165.77,165.77,0.0,0.0
2019-02-24 02-PM,LTCILS,175.01,175.01,165.77,165.77,12.82,2224.03
2019-02-24 01-PM,LTCILS,175.01,175.01,175.01,175.01,0.0,0.0
2019-02-24 12-PM,LTCILS,175.01,175.01,175.01,175.01,0.0,0.0
2019-02-24 11-AM,LTCILS,175.01,175.01,175.01,175.01,0.0,0.0
2019-02-24 10-AM,LTCILS,190,190,175.01,175.01,0.8,144.07
2019-02-24 09-AM,LTCILS,190,190,190,190,0.0,0.0
2019-02-24 08-AM,LTCILS,190,190,190,190,0.0,0.0
2019-02-24 07-AM,LTCILS,190,190,190,190,0.0,0.0
2019-02-24 06-AM,LTCILS,190,190,190,190,0.0,0.0
2019-02-24 05-AM,LTCILS,190,190,190,190,0.0,0.0
2019-02-24 04-AM,LTCILS,190,190,190,190,0.0,0.0
2019-02-24 03-AM,LTCILS,190,190,190,190,0.0,0.0
2019-02-24 02-AM,LTCILS,190,190,190,190,0.0,0.0
2019-02-24 01-AM,LTCILS,190,190,190,190,0.0,0.0
2019-02-24 12-AM,LTCILS,190,190,190,190,0.0,0.0
2019-02-23 11-PM,LTCILS,190,190,190,190,0.0,0.0
2019-02-23 10-PM,LTCILS,190,190,190,190,0.0,0.0
2019-02-23 09-PM,LTCILS,190,190,190,190,0.0,0.0
2019-02-23 08-PM,LTCILS,180,190,180,190,2.0,380.0
2019-02-23 07-PM,LTCILS,180,180,180,180,0.0,0.0
2019-02-23 06-PM,LTCILS,180,180,180,180,7.62,1371.38
2019-02-23 05-PM,LTCILS,172,180,172,180,11.09,1996.98
2019-02-23 04-PM,LTCILS,182.26,182.26,172,172,15.0,2580.0
2019-02-23 03-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-23 02-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-23 01-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-23 12-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-23 11-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-23 10-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-23 09-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-23 08-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-23 07-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-23 06-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-23 05-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-23 04-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-23 03-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-23 02-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-23 01-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-23 12-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 11-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 10-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 09-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 08-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 07-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 06-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 05-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 04-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 03-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 02-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 01-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 12-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 11-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 10-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 09-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 08-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 07-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 06-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 05-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 04-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 03-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 02-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 01-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-22 12-AM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-21 11-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-21 10-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-21 09-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-21 08-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-21 07-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-21 06-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-21 05-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-21 04-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-21 03-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-21 02-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
2019-02-21 01-PM,LTCILS,182.26,182.26,182.26,182.26,0.0,0.0
