Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume JPY
2019-06-03,BTCJPY,946370,946500,880010,880010,1331.47,1228786590.46
2019-06-02,BTCJPY,922875,953955,921515,946370,944.38,887281749.97
2019-06-01,BTCJPY,926900,931990,916095,922875,1100.72,1017439835.21
2019-05-31,BTCJPY,906535,930200,890000,926900,1453.52,1320888424.22
2019-05-30,BTCJPY,948845,987650,890000,906535,1511.78,1424919369.83
2019-05-29,BTCJPY,951940,956440,923000,948845,1206.81,1139273961.97
2019-05-28,BTCJPY,959720,963500,938000,951940,1178.7,1122692685.24
2019-05-27,BTCJPY,951470,974290,945560,959720,1745.53,1675173591.8
2019-05-26,BTCJPY,882000,954830,865035,951470,1595.57,1445284742.4
2019-05-25,BTCJPY,874790,889500,869170,882000,1307.08,1150695618.39
2019-05-24,BTCJPY,862525,891990,855270,874790,1543.83,1353827136.16
2019-05-23,BTCJPY,842810,873995,825000,862525,1183.57,1002331255.39
2019-05-22,BTCJPY,879040,885655,837845,842810,1061.62,921399401.0
2019-05-21,BTCJPY,878815,893500,864135,879040,1093.79,959558822.27
2019-05-20,BTCJPY,898785,899240,835800,878815,2348.03,2046579632.51
2019-05-19,BTCJPY,801500,908800,800005,898785,1983.12,1727820342.64
2019-05-18,BTCJPY,810930,821575,795000,801500,1730.25,1396307275.44
2019-05-17,BTCJPY,865035,871500,756000,810930,2006.93,1604391053.92
2019-05-16,BTCJPY,895450,915690,844860,865035,2160.62,1899090935.37
2019-05-15,BTCJPY,876535,905000,862100,895450,1886.27,1661715984.39
2019-05-14,BTCJPY,857000,911105,835950,876535,2607.45,2285138386.09
2019-05-13,BTCJPY,765085,889500,753365,857000,2410.64,1987258854.55
2019-05-12,BTCJPY,795380,834500,745000,765085,3175.66,2506774213.07
2019-05-11,BTCJPY,699050,837970,698810,795380,2527.37,1901792145.86
2019-05-10,BTCJPY,674435,704965,671500,699050,1543.26,1066325100.81
2019-05-09,BTCJPY,653000,676020,651950,674435,1045.3,693518067.4
2019-05-08,BTCJPY,635010,655300,630000,653000,947.91,609546672.47
2019-05-07,BTCJPY,629540,658760,629460,653535,721.32,464796968.16
2019-05-06,BTCJPY,632490,636860,616115,629540,1490.14,934248843.2
2019-05-05,BTCJPY,639955,640865,626000,632490,1773.44,1126689065.72
2019-05-04,BTCJPY,628845,645200,614500,639955,1490.21,944667007.14
2019-05-03,BTCJPY,601500,645555,599420,628845,1857.72,1169332070.99
2019-05-02,BTCJPY,593055,604835,591970,601500,609.43,365232261.49
2019-05-01,BTCJPY,587395,595600,587320,593055,698.48,413029759.64
2019-04-30,BTCJPY,577100,590000,575000,587395,767.84,446827577.4
2019-04-29,BTCJPY,579250,583000,572495,577100,524.14,303318849.03
2019-04-28,BTCJPY,580190,585000,575100,579250,538.4,312716051.44
2019-04-27,BTCJPY,579595,584315,574010,580255,806.45,467099548.16
2019-04-26,BTCJPY,577270,592200,568000,579595,1550.76,899549917.48
2019-04-25,BTCJPY,611240,616250,575500,577270,1049.06,635022878.97
2019-04-24,BTCJPY,619505,628775,604660,611240,1069.68,659583338.88
2019-04-23,BTCJPY,602620,628020,600400,619505,1361.6,843083323.23
2019-04-22,BTCJPY,593280,606160,590000,602620,664.0,396006945.76
2019-04-21,BTCJPY,595680,597750,585245,593280,997.76,588572163.32
2019-04-20,BTCJPY,591150,599500,589200,595680,725.51,430840874.13
2019-04-19,BTCJPY,591400,597850,582800,591150,991.21,583402321.45
2019-04-18,BTCJPY,584025,594530,583555,591400,1092.63,643557211.48
2019-04-17,BTCJPY,581045,588500,575555,584025,1185.75,692254927.86
2019-04-16,BTCJPY,562815,584150,558865,581045,1431.02,814678731.63
2019-04-15,BTCJPY,577190,579850,554570,562815,1131.98,646648287.66
2019-04-14,BTCJPY,567630,579825,562550,577190,775.02,441328183.03
2019-04-13,BTCJPY,569115,573840,564500,567630,1029.98,585914431.02
2019-04-12,BTCJPY,563625,572075,548900,569115,1137.96,640962145.7
2019-04-11,BTCJPY,590200,593465,555745,563625,1822.9,1044545183.16
2019-04-10,BTCJPY,577190,605000,574000,590200,1388.51,814327578.8
2019-04-09,BTCJPY,588855,589080,574000,577190,1737.68,1010152976.91
2019-04-08,BTCJPY,578800,594260,572750,588855,2138.31,1248233761.67
2019-04-07,BTCJPY,561925,585000,560335,578800,1851.31,1060901412.19
2019-04-06,BTCJPY,562140,584000,547560,561925,1508.68,851285543.09
2019-04-05,BTCJPY,547580,564000,545000,562140,1759.48,978292763.48
2019-04-04,BTCJPY,555240,565545,534500,547580,3437.93,1898320657.53
2019-04-03,BTCJPY,544905,595100,542000,555240,3522.81,1979034605.28
2019-04-02,BTCJPY,460040,562200,459680,544905,2775.09,1448973150.69
2019-04-01,BTCJPY,453310,461390,449805,460040,1112.84,509541062.68
2019-03-31,BTCJPY,452950,454645,451080,453310,784.3,354769310.21
2019-03-30,BTCJPY,452700,457785,447000,452950,932.84,422159051.04
2019-03-29,BTCJPY,443255,454000,443075,452700,1335.34,598087989.68
2019-03-28,BTCJPY,444360,444360,440110,443255,687.53,304043617.97
2019-03-27,BTCJPY,433330,445000,432305,444360,723.62,318961997.8
2019-03-26,BTCJPY,429860,433435,428520,433330,478.44,206139863.67
2019-03-25,BTCJPY,436675,438270,425195,429860,1135.19,492752860.68
2019-03-24,BTCJPY,438370,438370,434080,436675,549.29,239814618.15
2019-03-23,BTCJPY,438410,440400,435450,438370,684.69,299630129.09
2019-03-22,BTCJPY,440800,441590,437500,438410,918.72,404019617.86
2019-03-21,BTCJPY,445710,447010,437080,440800,1792.77,792714220.74
2019-03-20,BTCJPY,445085,447000,442000,445710,1622.2,720803138.74
2019-03-19,BTCJPY,441950,446000,438360,445085,1386.78,612421094.1
2019-03-18,BTCJPY,441380,446600,438000,441950,1070.11,472524685.65
2019-03-17,BTCJPY,443905,444075,438500,441380,952.75,419839162.27
2019-03-16,BTCJPY,434215,449000,433900,443905,1143.68,506981064.91
2019-03-15,BTCJPY,430690,435445,430000,434215,1159.31,501125500.76
2019-03-14,BTCJPY,428445,433745,424210,430690,1388.34,595346853.32
2019-03-13,BTCJPY,429850,431255,426400,428445,947.42,405957152.51
2019-03-12,BTCJPY,428765,432600,423610,429850,1142.31,488410368.74
2019-03-11,BTCJPY,433295,434430,425560,428765,1267.57,543469414.41
2019-03-10,BTCJPY,435310,435370,429500,433295,749.38,324196427.42
2019-03-09,BTCJPY,427135,438000,426405,435310,2294.72,990816777.32
2019-03-08,BTCJPY,430190,433500,422000,427135,1948.8,838674542.16
2019-03-07,BTCJPY,430050,434500,427005,430190,864.01,372273576.34
2019-03-06,BTCJPY,429420,433905,425375,430050,1891.61,810045675.56
2019-03-05,BTCJPY,413820,432565,411900,429420,1876.49,794299115.62
2019-03-04,BTCJPY,423855,426335,410540,413820,2231.46,933346039.96
2019-03-03,BTCJPY,426345,427995,420365,423855,1454.11,618638524.46
2019-03-02,BTCJPY,425970,427995,421235,426345,995.88,424461872.03
2019-03-01,BTCJPY,423030,430110,422230,425970,805.99,343391512.36
2019-02-28,BTCJPY,421405,430315,420000,423030,1977.65,838655223.44
2019-02-27,BTCJPY,419930,423500,407500,421405,1136.29,476278475.43
2019-02-26,BTCJPY,423590,424355,416270,419930,1707.46,717968265.38
2019-02-25,BTCJPY,414030,429550,413320,423590,1623.58,682387961.94
2019-02-24,BTCJPY,454000,463895,410005,414030,2224.6,959534269.91
2019-02-23,BTCJPY,435750,458985,432310,454000,1492.04,655178850.58
2019-02-22,BTCJPY,432200,437100,430005,435750,1474.91,640166440.57
2019-02-21,BTCJPY,435890,439640,428610,432200,888.28,383896059.81
2019-02-20,BTCJPY,429935,437995,427075,435890,1734.17,751676949.39
2019-02-19,BTCJPY,427530,439175,424005,429935,2266.33,979084130.66
2019-02-18,BTCJPY,399950,431500,399090,427530,2908.02,1201958565.74
2019-02-17,BTCJPY,395045,402000,393000,399950,911.53,360759298.75
2019-02-16,BTCJPY,393860,397995,393720,395045,1043.12,413236992.18
2019-02-15,BTCJPY,393150,398125,392000,393860,882.86,347593731.46
2019-02-14,BTCJPY,395355,397495,392735,393150,906.27,358200271.06
2019-02-13,BTCJPY,394380,398975,393710,395355,1092.43,432679072.9
2019-02-12,BTCJPY,394835,397000,390005,394380,1489.5,586415293.24
2019-02-11,BTCJPY,398715,399240,393000,394835,930.14,367705701.72
2019-02-10,BTCJPY,396535,399380,391320,398715,480.52,189828473.53
2019-02-09,BTCJPY,396860,398120,393040,396535,757.9,300031768.32
2019-02-08,BTCJPY,368705,401350,367000,396860,1508.68,576473063.37
2019-02-07,BTCJPY,370000,371695,367410,368705,1052.16,388678642.64
2019-02-06,BTCJPY,376470,377940,366825,370000,1109.59,410475178.99
2019-02-05,BTCJPY,374790,377995,373240,376470,452.64,170253691.2
2019-02-04,BTCJPY,373750,377395,372830,374790,711.46,266760176.69
2019-02-03,BTCJPY,379030,379870,370630,373750,755.57,283537515.25
2019-02-02,BTCJPY,375900,381150,373000,379030,606.8,227958905.84
2019-02-01,BTCJPY,370610,379995,367805,375900,762.37,285303048.31
2019-01-31,BTCJPY,374320,377285,367265,370610,532.36,197719121.04
2019-01-30,BTCJPY,371190,379530,368820,374320,1330.28,498503080.47
2019-01-29,BTCJPY,375020,375940,365735,371190,760.96,282648521.53
2019-01-28,BTCJPY,386640,386640,369645,375020,1515.77,569917428.63
2019-01-27,BTCJPY,389450,390000,382005,386640,626.63,242848930.15
2019-01-26,BTCJPY,390260,398485,387480,389450,675.17,264266403.88
2019-01-25,BTCJPY,390690,392410,386510,390260,457.94,178559814.36
2019-01-24,BTCJPY,389250,392935,386000,390690,579.13,225553694.24
2019-01-23,BTCJPY,391040,395795,387010,389250,789.2,308990276.36
2019-01-22,BTCJPY,387990,393900,379000,391040,825.66,320202322.45
2019-01-21,BTCJPY,388895,392000,383700,387990,836.6,324757944.4
2019-01-20,BTCJPY,404070,407555,382600,388895,640.36,253245143.08
2019-01-19,BTCJPY,396435,409950,396105,404070,613.55,248016016.82
2019-01-18,BTCJPY,396720,399655,393450,396435,539.47,213901798.18
2019-01-17,BTCJPY,393980,398250,386795,396720,603.23,236584692.57
2019-01-16,BTCJPY,389725,398150,388460,393980,513.53,201866346.18
2019-01-15,BTCJPY,396485,399595,386360,389725,408.05,161037759.42
2019-01-14,BTCJPY,381780,401000,380990,396485,446.33,173707782.49
2019-01-13,BTCJPY,392705,395145,378510,381780,397.38,153831298.04
2019-01-12,BTCJPY,395000,396740,390500,392705,363.06,142798749.13
2019-01-11,BTCJPY,394020,400710,389315,395000,566.05,223193971.76
2019-01-10,BTCJPY,432020,435470,389455,394020,733.46,300398039.26
2019-01-09,BTCJPY,432860,437825,430225,432020,499.37,216746852.36
2019-01-08,BTCJPY,433320,443700,428150,432860,698.16,303389202.68
2019-01-07,BTCJPY,435575,438645,427300,433320,710.02,308127061.37
2019-01-06,BTCJPY,411400,439800,408515,435575,587.22,248275106.85
2019-01-05,BTCJPY,412930,417995,409100,411400,449.57,186443631.81
2019-01-04,BTCJPY,407700,417000,403515,412930,565.89,231537478.01
2019-01-03,BTCJPY,416825,418480,406190,407700,504.29,207475630.18
2019-01-02,BTCJPY,417120,423965,411000,416825,663.43,276565106.65
2019-01-01,BTCJPY,404785,418900,399000,417120,426.41,173028076.41
2018-12-31,BTCJPY,421520,422000,400025,404785,668.31,275516278.07
2018-12-30,BTCJPY,410010,424545,407070,421520,644.35,268607441.44
2018-12-29,BTCJPY,427415,432580,407395,410010,617.6,262868104.72
2018-12-28,BTCJPY,398000,431950,395650,427415,837.71,343733860.64
2018-12-27,BTCJPY,422900,425205,395445,398000,845.47,346936638.92
2018-12-26,BTCJPY,416525,427655,408185,422900,860.46,359273735.03
2018-12-25,BTCJPY,443630,444915,405000,416525,1259.36,523454998.79
2018-12-24,BTCJPY,437290,468580,436940,443630,1148.39,523914773.66
2018-12-23,BTCJPY,440725,448220,432150,437290,804.62,354672824.16
2018-12-22,BTCJPY,426405,442900,420910,440725,733.44,314381075.52
2018-12-21,BTCJPY,451750,460495,418675,426405,1356.91,599238336.53
2018-12-20,BTCJPY,412035,461170,409010,451750,1529.22,673805133.35
2018-12-19,BTCJPY,411825,440020,408265,412035,1157.11,487959456.51
2018-12-18,BTCJPY,393780,413745,385000,411825,752.63,298262357.57
2018-12-17,BTCJPY,362460,403350,361735,393780,781.34,299774312.34
2018-12-16,BTCJPY,360295,369995,360000,362460,270.2,98661502.28
2018-12-15,BTCJPY,362230,367910,354025,360295,401.6,144511563.37
2018-12-14,BTCJPY,372040,375000,355970,362230,498.88,182933720.43
2018-12-13,BTCJPY,388505,391690,368640,372040,559.51,212712089.11
2018-12-12,BTCJPY,379025,395000,376605,388505,392.33,151312041.73
2018-12-11,BTCJPY,386120,387115,373575,379025,483.13,183843798.59
2018-12-10,BTCJPY,396810,404000,380000,386120,556.39,217365673.11
2018-12-09,BTCJPY,382805,410000,380605,396810,546.15,213429567.56
2018-12-08,BTCJPY,379320,392790,366005,382805,816.79,311830408.2
2018-12-07,BTCJPY,389970,397990,364000,379320,1450.34,549870326.31
2018-12-06,BTCJPY,418470,433315,389000,389970,1214.71,500216611.69
2018-12-05,BTCJPY,439395,442430,415285,418470,776.97,332483688.91
2018-12-04,BTCJPY,434910,452320,422180,439395,833.46,366631844.46
2018-12-03,BTCJPY,465000,466495,428005,434910,722.71,321575975.6
2018-12-02,BTCJPY,469520,482500,456015,465000,887.26,413871364.04
2018-12-01,BTCJPY,451680,484900,443175,469520,702.76,325593149.31
2018-11-30,BTCJPY,479990,487060,436920,451680,1253.45,576950895.13
2018-11-29,BTCJPY,476980,495640,460800,479990,1280.43,613042468.42
2018-11-28,BTCJPY,427965,493095,427965,476980,1459.22,677864492.97
2018-11-27,BTCJPY,423000,434000,404520,427965,1300.92,545332051.53
2018-11-26,BTCJPY,444120,459225,400000,423000,1881.91,811897782.29
2018-11-25,BTCJPY,425495,465540,389970,444120,1987.84,842682309.35
2018-11-24,BTCJPY,483655,493115,411110,425495,935.88,422400135.83
2018-11-23,BTCJPY,479740,490995,461000,483655,822.7,392205100.76
2018-11-22,BTCJPY,513690,517910,476520,479740,843.71,424495074.53
2018-11-21,BTCJPY,492745,524235,479000,513690,1260.89,636150528.35
2018-11-20,BTCJPY,535005,554500,461820,492745,1828.93,926442358.26
2018-11-19,BTCJPY,629500,629730,532000,535005,1411.6,822285009.49
2018-11-18,BTCJPY,622990,638000,622550,629500,408.22,256062045.82
2018-11-17,BTCJPY,623815,626605,616100,622990,348.85,216560976.0
2018-11-16,BTCJPY,635980,637930,612605,623815,643.93,403910245.69
2018-11-15,BTCJPY,638550,640755,592815,635980,1430.98,891954261.4
2018-11-14,BTCJPY,709530,713215,600045,638550,2066.54,1385785743.73
2018-11-13,BTCJPY,711340,713445,705980,709530,879.09,624166023.8
2018-11-12,BTCJPY,711665,716800,710400,711340,1101.0,784992436.11
2018-11-11,BTCJPY,712155,713800,705000,711665,1127.24,799760981.54
2018-11-10,BTCJPY,708525,715120,707000,712155,836.11,594399185.5
2018-11-09,BTCJPY,714620,715315,707000,708525,1420.96,1010059542.38
2018-11-08,BTCJPY,722190,723300,712360,714620,1219.01,875255260.47
2018-11-07,BTCJPY,716000,727860,715415,722190,1427.08,1029421408.14
2018-11-06,BTCJPY,709780,717630,708475,716000,1150.27,818779280.23
2018-11-05,BTCJPY,710950,712500,706695,709780,899.37,638661447.04
2018-11-04,BTCJPY,703065,716790,699000,710950,1130.18,798682035.73
2018-11-03,BTCJPY,703015,705000,699270,703065,592.22,415591245.8
2018-11-02,BTCJPY,698900,704660,698710,703015,660.2,463429720.88
2018-11-01,BTCJPY,698200,700000,693015,698900,616.62,429626282.98
2018-10-31,BTCJPY,695100,701965,690000,698200,833.66,579951751.63
2018-10-30,BTCJPY,690360,698800,689265,695100,847.75,587964813.43
2018-10-29,BTCJPY,701835,702015,686000,690360,1217.13,845241637.14
2018-10-28,BTCJPY,700510,703500,697685,701835,503.36,352518508.42
2018-10-27,BTCJPY,701885,702935,696185,700510,551.31,386135991.63
2018-10-26,BTCJPY,704100,706395,700040,701885,764.86,537520811.34
2018-10-25,BTCJPY,704350,706500,700860,704100,936.58,659286396.93
2018-10-24,BTCJPY,703520,710000,702600,704350,1069.65,755275252.92
2018-10-23,BTCJPY,707005,708130,701005,703520,876.4,617008108.58
2018-10-22,BTCJPY,707220,708000,701710,707005,992.99,701589828.24
2018-10-21,BTCJPY,704305,711165,704305,707220,1185.39,839349476.29
2018-10-20,BTCJPY,702935,708125,700665,704305,1072.09,755403878.62
2018-10-19,BTCJPY,705235,708500,700000,702935,1350.44,951035199.3
2018-10-18,BTCJPY,709350,713900,700000,705235,1518.6,1074573752.61
2018-10-17,BTCJPY,712015,716500,703000,709350,1610.39,1142248086.76
2018-10-16,BTCJPY,707430,716500,702000,712015,2428.47,1720709621.43
2018-10-15,BTCJPY,685735,726305,683000,707430,5279.54,3717700107.17
2018-10-14,BTCJPY,683580,689880,683520,685735,1744.25,1198257510.28
2018-10-13,BTCJPY,685580,690000,680550,683580,1309.4,897461956.1
2018-10-12,BTCJPY,680170,691740,674005,685580,2333.41,1599575703.25
2018-10-11,BTCJPY,721535,721605,670000,680170,4871.03,3368388774.92
2018-10-10,BTCJPY,726100,727400,712000,721535,2783.4,2007384265.15
2018-10-09,BTCJPY,727785,728150,724500,726100,1260.67,915426601.46
2018-10-08,BTCJPY,727270,730200,725030,727785,1693.96,1232015062.4
2018-10-07,BTCJPY,724780,728735,722000,727270,1152.81,835734967.89
2018-10-06,BTCJPY,729030,729920,724300,724780,1338.87,973523622.7
2018-10-05,BTCJPY,727695,733000,724500,729030,1797.06,1307430592.0
2018-10-04,BTCJPY,725420,734980,724000,727695,2678.87,1954349504.31
2018-10-03,BTCJPY,723520,728000,715000,725420,2821.44,2035813819.09
2018-10-02,BTCJPY,730715,732295,721390,723520,2324.55,1692048837.47
2018-10-01,BTCJPY,731525,735000,727000,730715,3228.67,2359387103.04
2018-09-30,BTCJPY,730640,732995,725500,731525,2824.39,2059829850.45
2018-09-29,BTCJPY,731690,734000,721055,730640,3684.36,2681209931.36
2018-09-28,BTCJPY,738610,748445,723560,731690,5284.96,3894412139.16
2018-09-27,BTCJPY,717900,740575,713500,738610,4302.38,3115952118.16
2018-09-26,BTCJPY,718320,723975,712010,717900,4293.23,3085676836.63
2018-09-25,BTCJPY,722200,722400,702050,718320,5601.51,3982288925.54
2018-09-24,BTCJPY,733590,734530,719100,722200,3785.24,2750396510.06
2018-09-23,BTCJPY,732345,739995,727000,733590,3514.11,2578507320.93
2018-09-22,BTCJPY,739265,745000,721210,732345,5271.65,3864750995.2
2018-09-21,BTCJPY,714160,760000,712355,739265,8111.09,5943290379.85
2018-09-20,BTCJPY,704735,717000,701000,714160,6037.64,4284492655.28
2018-09-19,BTCJPY,709860,724500,688100,704735,8306.48,5892279767.15
2018-09-18,BTCJPY,698975,715000,697030,709860,6870.89,4850057017.83
2018-09-17,BTCJPY,726735,730000,691000,698975,9500.62,6761616609.99
2018-09-16,BTCJPY,729460,729995,717000,726735,5380.25,3903131583.06
2018-09-15,BTCJPY,725400,733000,723800,729460,5590.69,4076083407.58
2018-09-14,BTCJPY,726800,736835,714855,725400,7320.64,5325307461.24
2018-09-13,BTCJPY,703640,729955,703535,726800,7147.02,5139376094.88
2018-09-12,BTCJPY,701440,704830,692200,703640,5621.71,3928182811.94
2018-09-11,BTCJPY,700965,712000,690500,701440,5756.7,4039430188.37
2018-09-10,BTCJPY,691945,705465,691945,700965,6621.54,4629259705.38
2018-09-09,BTCJPY,689680,714500,685500,691945,6693.36,4686900977.42
2018-09-08,BTCJPY,711540,718880,682500,689680,7450.87,5249535069.05
2018-09-07,BTCJPY,718750,722935,701400,711540,8203.92,5865038266.31
2018-09-06,BTCJPY,740800,745000,695000,718750,10700.02,7647333010.79
2018-09-05,BTCJPY,818355,822630,730000,740800,9855.98,7774094034.24
2018-09-04,BTCJPY,805600,823870,803800,818355,7887.61,6417387275.98
2018-09-03,BTCJPY,810215,812280,796925,805600,7584.8,6104400161.54
2018-09-02,BTCJPY,798300,813700,789800,810215,9222.31,7412714887.1
2018-09-01,BTCJPY,777585,806000,777550,798300,7259.1,5735068573.63
2018-08-31,BTCJPY,777540,784970,763510,777585,7843.48,6073400541.33
2018-08-30,BTCJPY,784000,786400,754500,777540,8059.58,6210690242.04
2018-08-29,BTCJPY,786610,790620,770040,784000,7430.6,5829030840.61
2018-08-28,BTCJPY,764780,793000,761195,786610,8273.84,6435006713.91
2018-08-27,BTCJPY,745280,765000,738900,764780,4818.26,3593198879.72
2018-08-26,BTCJPY,747395,751200,730500,745280,5912.41,4381672575.31
2018-08-25,BTCJPY,742835,757000,737715,747395,5701.6,4254011281.83
2018-08-24,BTCJPY,724865,747995,720080,742835,6276.23,4577195654.74
2018-08-23,BTCJPY,703930,730000,701100,724865,5685.9,4058083465.12
2018-08-22,BTCJPY,714060,757995,692800,703930,8663.55,6287020878.81
2018-08-21,BTCJPY,691060,717770,689605,714060,6752.06,4766317787.95
2018-08-20,BTCJPY,716860,720845,689020,691060,6683.38,4755359404.48
2018-08-19,BTCJPY,709090,723435,701000,716860,5936.12,4209799831.16
2018-08-18,BTCJPY,729000,733490,697700,709090,7735.64,5533324905.87
2018-08-17,BTCJPY,703620,729225,700000,729000,8981.01,6437594405.34
2018-08-16,BTCJPY,691680,718080,687000,703620,8559.44,6019971990.7
2018-08-15,BTCJPY,689125,729800,688410,691680,12784.87,9042139911.67
2018-08-14,BTCJPY,697380,698720,660000,689125,10790.86,7280013071.92
2018-08-13,BTCJPY,702705,725000,686000,697380,7741.4,5467271886.38
2018-08-12,BTCJPY,678355,678355,678355,678355,0.0,0.0
2018-08-11,BTCJPY,685980,689000,674460,678355,4693.23,3193955741.16
2018-08-10,BTCJPY,727285,731685,676000,685980,9871.18,6988031673.12
2018-08-09,BTCJPY,696805,735000,688610,727285,8983.65,6378220798.21
2018-08-08,BTCJPY,748665,748830,685005,696805,10696.81,7649205974.81
2018-08-07,BTCJPY,770500,795000,745400,748665,8269.53,6408383537.75
2018-08-06,BTCJPY,783755,796590,759990,770500,6610.73,5152898660.78
2018-08-05,BTCJPY,780475,788795,764550,783755,7275.16,5649614610.62
2018-08-04,BTCJPY,824420,830555,764000,780475,10430.38,8340478758.2
2018-08-03,BTCJPY,841025,841035,814050,824420,11035.39,9104031467.54
2018-08-02,BTCJPY,847610,859985,833000,841025,9584.13,8106672181.52
2018-08-01,BTCJPY,862110,866145,832000,847610,12675.6,10711811205.66
2018-07-31,BTCJPY,902600,902900,852000,862110,11977.03,10539295322.39
2018-07-30,BTCJPY,908665,913900,868410,902600,10947.46,9840748745.51
2018-07-29,BTCJPY,910500,916000,902500,908665,8027.69,7297378980.33
2018-07-28,BTCJPY,907770,911415,893445,910500,8181.52,7410705388.96
2018-07-27,BTCJPY,878895,918880,860100,907770,10800.95,9591786979.9
2018-07-26,BTCJPY,903500,918900,870000,878895,10018.67,9069334301.72
2018-07-25,BTCJPY,933700,945000,887025,903500,12828.82,11742916993.59
2018-07-24,BTCJPY,860350,942780,857500,933700,13499.72,12121701284.06
2018-07-23,BTCJPY,823730,868500,821500,860350,10599.54,9037469452.23
2018-07-22,BTCJPY,824535,840000,816000,823730,7120.88,5899523396.28
2018-07-21,BTCJPY,819800,830300,805000,824535,6563.59,5372538336.94
2018-07-20,BTCJPY,835055,850000,812550,819800,8325.21,6904634363.43
2018-07-19,BTCJPY,824320,841500,230750,835055,8897.63,7358895037.99
2018-07-18,BTCJPY,822060,848000,803950,824320,9954.76,8263161763.5
2018-07-17,BTCJPY,758495,838000,748200,822060,9508.26,7424506616.14
2018-07-16,BTCJPY,712800,762000,712055,758495,7653.37,5630574722.93
2018-07-15,BTCJPY,703350,716990,701200,712800,4510.16,3202254336.53
2018-07-14,BTCJPY,699595,709000,696005,703350,3989.81,2798394228.18
2018-07-13,BTCJPY,704000,711000,688000,699595,5144.19,3609442109.38
2018-07-12,BTCJPY,715935,715935,683000,704000,5049.96,3529797047.14
2018-07-11,BTCJPY,701500,716380,699230,715935,4587.57,3246910565.45
2018-07-10,BTCJPY,738730,739800,698590,701500,6107.93,4396151156.59
2018-07-09,BTCJPY,738360,747500,735000,738730,4364.87,3230521297.88
2018-07-08,BTCJPY,742000,745000,734005,738360,5060.25,3751222570.64
2018-07-07,BTCJPY,728920,745900,719750,742000,5139.8,3739399829.84
2018-07-06,BTCJPY,723145,730500,714780,728920,5375.73,3887601061.79
2018-07-05,BTCJPY,727770,739000,712330,723145,6374.46,4639673059.11
2018-07-04,BTCJPY,720070,742415,705555,727770,6834.78,4953274292.43
2018-07-03,BTCJPY,733440,739000,715180,720070,6796.56,4965481863.76
2018-07-02,BTCJPY,703525,739000,696310,733440,6478.95,4637053073.9
2018-07-01,BTCJPY,707505,713400,693580,703525,5646.26,3972272740.97
2018-06-30,BTCJPY,683975,710000,682015,707505,9142.9,6418822416.88
2018-06-29,BTCJPY,654085,692000,647505,683975,8123.63,5339800560.56
2018-06-28,BTCJPY,679300,680515,650500,654085,6856.63,4608802711.79
2018-06-27,BTCJPY,672710,683725,667500,679300,6865.99,4639224461.59
