Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume JPY
2019-05-26 05-AM,BTCJPY,880236,880757,875300,877168,132.65,116367909.78
2019-05-26 04-AM,BTCJPY,877001,881485,875432,880236,92.65,81526074.36
2019-05-26 03-AM,BTCJPY,878628,880778,876543,877001,104.61,91938778.67
2019-05-26 02-AM,BTCJPY,880203,883342,878001,878628,93.31,82172661.43
2019-05-26 01-AM,BTCJPY,881900,882067,879200,880203,87.96,77455694.69
2019-05-26 12-AM,BTCJPY,883875,883900,881100,881900,83.79,73946696.48
2019-05-25 11-PM,BTCJPY,884000,884589,879200,883875,78.8,69476852.98
2019-05-25 10-PM,BTCJPY,881000,884000,880590,884000,59.23,52283028.86
2019-05-25 09-PM,BTCJPY,880003,883555,879772,881000,57.3,50548496.99
2019-05-25 08-PM,BTCJPY,876861,882970,876851,880003,95.93,84427064.87
2019-05-25 07-PM,BTCJPY,880000,880522,875000,876861,78.68,69009185.61
2019-05-25 06-PM,BTCJPY,881050,887000,877460,880000,228.85,202191742.82
2019-05-25 05-PM,BTCJPY,879989,882433,877500,881050,52.29,45990025.37
2019-05-25 04-PM,BTCJPY,881193,884000,877022,879989,125.61,110479818.57
2019-05-25 03-PM,BTCJPY,883344,885800,880291,881193,98.06,86597618.35
2019-05-25 02-PM,BTCJPY,880891,883344,876636,883344,169.5,149165503.1
2019-05-25 01-PM,BTCJPY,886261,886261,878449,880891,173.66,153083131.5
2019-05-25 12-PM,BTCJPY,885999,887344,880501,886261,191.09,168891715.07
2019-05-25 11-AM,BTCJPY,884750,888888,883880,885999,413.06,366213113.84
2019-05-25 10-AM,BTCJPY,884444,887600,882000,884750,286.4,253437755.07
2019-05-25 09-AM,BTCJPY,878888,884993,877500,884444,205.96,181365278.68
2019-05-25 08-AM,BTCJPY,875200,879800,873037,878888,105.52,92523732.54
2019-05-25 07-AM,BTCJPY,871725,875489,871001,875200,124.47,108734801.86
2019-05-25 06-AM,BTCJPY,872660,876586,870100,871725,166.99,145737008.34
2019-05-25 05-AM,BTCJPY,876505,877681,872600,872660,137.77,120457740.86
2019-05-25 04-AM,BTCJPY,875712,879299,875712,876505,75.84,66562002.27
2019-05-25 03-AM,BTCJPY,879000,880499,875515,875712,164.48,144380754.77
2019-05-25 02-AM,BTCJPY,877957,879300,875814,879000,64.19,56332836.74
2019-05-25 01-AM,BTCJPY,875300,880499,874517,877957,153.02,134358481.56
2019-05-25 12-AM,BTCJPY,874415,877418,872097,875300,98.1,85832564.24
2019-05-24 11-PM,BTCJPY,880634,880634,868000,874415,398.79,348301946.01
2019-05-24 10-PM,BTCJPY,881796,885469,878000,880634,160.33,141276935.59
2019-05-24 09-PM,BTCJPY,886500,888852,880100,881796,137.42,121598331.67
2019-05-24 08-PM,BTCJPY,881005,886852,879602,886500,108.76,96069304.99
2019-05-24 07-PM,BTCJPY,882180,882180,876201,881005,141.38,124343982.79
2019-05-24 06-PM,BTCJPY,882931,885794,880242,882180,51.61,45569228.06
2019-05-24 05-PM,BTCJPY,884719,886124,879000,882931,145.37,128321405.32
2019-05-24 04-PM,BTCJPY,885661,892825,884170,884719,460.85,409943627.69
2019-05-24 03-PM,BTCJPY,881092,889003,880084,885661,578.09,512077187.79
2019-05-24 02-PM,BTCJPY,875368,882320,874078,881092,192.55,169144028.29
2019-05-24 01-PM,BTCJPY,880026,880674,873188,875368,383.95,336494899.09
2019-05-24 12-PM,BTCJPY,879500,881000,874373,880026,256.29,225083452.67
2019-05-24 11-AM,BTCJPY,875000,884000,873800,879500,419.11,368779896.27
2019-05-24 10-AM,BTCJPY,873500,880000,872683,875000,300.67,263572974.97
2019-05-24 09-AM,BTCJPY,873000,875917,870009,873500,189.55,165474529.6
2019-05-24 08-AM,BTCJPY,864006,879000,864001,873000,601.32,525072008.01
2019-05-24 07-AM,BTCJPY,864352,867000,861701,864006,277.55,240079466.45
2019-05-24 06-AM,BTCJPY,860772,864867,857500,864352,196.77,169228162.94
2019-05-24 05-AM,BTCJPY,860158,862000,856000,860772,208.99,179326315.33
2019-05-24 04-AM,BTCJPY,863764,865534,859489,860158,123.12,106195077.93
2019-05-24 03-AM,BTCJPY,861643,864500,857640,863764,172.39,148387692.56
2019-05-24 02-AM,BTCJPY,862000,865400,859600,861643,174.7,150621252.83
2019-05-24 01-AM,BTCJPY,863260,870000,861530,862000,243.05,210716177.34
2019-05-24 12-AM,BTCJPY,863494,864546,858500,863260,214.58,184882620.58
2019-05-23 11-PM,BTCJPY,866339,869639,861060,863494,204.47,176923528.96
2019-05-23 10-PM,BTCJPY,869531,874700,863579,866339,393.52,342267280.73
2019-05-23 09-PM,BTCJPY,864500,872301,858690,869531,358.62,310857344.33
2019-05-23 08-PM,BTCJPY,854995,864500,852980,864500,214.47,184226730.17
2019-05-23 07-PM,BTCJPY,851956,855787,847001,854995,85.92,73149663.77
2019-05-23 06-PM,BTCJPY,854684,856650,851500,851956,40.17,34297784.17
2019-05-23 05-PM,BTCJPY,858362,863999,851788,854684,153.46,131482186.9
2019-05-23 04-PM,BTCJPY,854106,863500,854106,858362,191.03,164166803.81
2019-05-23 03-PM,BTCJPY,849555,859306,849555,854106,369.11,315517838.61
2019-05-23 02-PM,BTCJPY,844220,851806,843104,849555,329.0,279134516.25
2019-05-23 01-PM,BTCJPY,841002,847990,840000,844220,270.52,228511022.42
2019-05-23 12-PM,BTCJPY,838775,841806,834001,841002,171.51,143608059.54
2019-05-23 11-AM,BTCJPY,841480,843600,837690,838775,170.03,142969374.22
2019-05-23 10-AM,BTCJPY,837102,842630,835499,841480,195.9,164279689.06
2019-05-23 09-AM,BTCJPY,835584,837729,826000,837102,464.71,386304058.32
2019-05-23 08-AM,BTCJPY,840114,840114,835001,835584,211.32,177000198.59
2019-05-23 07-AM,BTCJPY,844811,844884,838511,840114,90.99,76605927.3
2019-05-23 06-AM,BTCJPY,842406,844811,836999,844811,378.61,318272424.05
2019-05-23 05-AM,BTCJPY,847000,848000,838000,842406,300.84,253637837.59
2019-05-23 04-AM,BTCJPY,848992,851449,845852,847000,366.28,310513990.71
2019-05-23 03-AM,BTCJPY,847795,848992,843510,848992,160.17,135425154.1
2019-05-23 02-AM,BTCJPY,842233,850000,840000,847795,248.44,210090510.28
2019-05-23 01-AM,BTCJPY,843190,847497,838362,842233,356.46,300928973.43
2019-05-23 12-AM,BTCJPY,844000,846000,832826,843190,540.32,454072251.91
2019-05-22 11-PM,BTCJPY,853664,855694,842222,844000,365.19,310053151.78
2019-05-22 10-PM,BTCJPY,848101,856665,833000,853664,732.04,620482613.3
2019-05-22 09-PM,BTCJPY,865734,866269,843543,848101,575.43,491357319.2
2019-05-22 08-PM,BTCJPY,874756,877320,851000,865734,530.96,458844722.49
2019-05-22 07-PM,BTCJPY,876217,876217,870512,874756,45.04,39317687.92
2019-05-22 06-PM,BTCJPY,872731,876217,868000,876217,78.58,68474668.76
2019-05-22 05-PM,BTCJPY,876111,877958,868000,872731,144.3,125899976.32
2019-05-22 04-PM,BTCJPY,878441,879999,874130,876111,104.74,91858761.63
2019-05-22 03-PM,BTCJPY,870948,884999,868129,878441,487.13,427886796.16
2019-05-22 02-PM,BTCJPY,869000,871900,867003,870948,236.33,205487067.69
2019-05-22 01-PM,BTCJPY,860364,869000,859421,869000,254.69,220355950.65
2019-05-22 12-PM,BTCJPY,864978,869460,860007,860364,287.03,248379610.85
2019-05-22 11-AM,BTCJPY,872507,872507,859070,864978,603.3,521480049.61
2019-05-22 10-AM,BTCJPY,872190,876000,869000,872507,263.86,230143158.91
2019-05-22 09-AM,BTCJPY,876500,877600,871699,872190,161.23,141049311.45
2019-05-22 08-AM,BTCJPY,874600,879180,874600,876500,100.07,87756876.32
2019-05-22 07-AM,BTCJPY,877039,877612,873295,874600,121.79,106633621.33
2019-05-22 06-AM,BTCJPY,879000,879593,873000,877039,188.3,165086121.81
2019-05-22 05-AM,BTCJPY,877296,880500,875580,879000,98.2,86235826.72
2019-05-22 04-AM,BTCJPY,877411,879000,871000,877296,248.41,217414436.4
2019-05-22 03-AM,BTCJPY,880000,881130,876653,877411,152.82,134323097.89
2019-05-22 02-AM,BTCJPY,879004,881606,876112,880000,189.37,166462924.85
2019-05-22 01-AM,BTCJPY,885218,885900,878607,879004,166.58,146866914.71
2019-05-22 12-AM,BTCJPY,879495,885218,878830,885218,157.26,138783598.23
2019-05-21 11-PM,BTCJPY,880999,884999,877990,879495,172.41,152121239.99
2019-05-21 10-PM,BTCJPY,882309,883399,873155,880999,299.68,263313005.85
2019-05-21 09-PM,BTCJPY,892000,894338,882000,882309,263.65,234054492.09
2019-05-21 08-PM,BTCJPY,885644,893000,885500,892000,351.77,312840916.37
2019-05-21 07-PM,BTCJPY,887551,888230,882223,885644,71.84,63580317.15
2019-05-21 06-PM,BTCJPY,883815,889461,881000,887551,305.2,270371346.02
2019-05-21 05-PM,BTCJPY,875062,884668,874635,883815,189.15,166461335.83
2019-05-21 04-PM,BTCJPY,875122,878499,873001,875062,95.53,83690939.74
2019-05-21 03-PM,BTCJPY,878586,880872,873202,875122,184.15,161657940.82
2019-05-21 02-PM,BTCJPY,875805,879999,872000,878586,230.94,202176164.78
2019-05-21 01-PM,BTCJPY,873636,882464,870001,875805,544.77,477516837.72
2019-05-21 12-PM,BTCJPY,870957,875499,865555,873636,355.65,309682285.65
2019-05-21 11-AM,BTCJPY,875000,877999,865020,870957,295.61,257207833.73
2019-05-21 10-AM,BTCJPY,880183,880700,872000,875000,200.29,175352839.37
2019-05-21 09-AM,BTCJPY,875485,885000,875000,880183,311.26,274004390.44
2019-05-21 08-AM,BTCJPY,873826,877999,872643,875485,144.1,126130738.03
2019-05-21 07-AM,BTCJPY,874597,878898,873000,873826,186.33,163119999.19
2019-05-21 06-AM,BTCJPY,871615,875500,871000,874597,196.09,171294699.91
2019-05-21 05-AM,BTCJPY,869611,873488,864949,871615,220.74,191860910.84
2019-05-21 04-AM,BTCJPY,873007,874990,867500,869611,267.98,233556331.93
2019-05-21 03-AM,BTCJPY,871909,877350,870000,873007,224.92,196648480.75
2019-05-21 02-AM,BTCJPY,874127,874127,864714,871909,374.39,325301941.02
2019-05-21 01-AM,BTCJPY,872704,879500,871118,874127,201.98,176692483.86
2019-05-21 12-AM,BTCJPY,878650,884668,872000,872704,257.03,225525154.51
2019-05-20 11-PM,BTCJPY,870001,880929,869005,878650,282.92,247632174.31
2019-05-20 10-PM,BTCJPY,884992,889487,868122,870001,459.27,403537389.49
2019-05-20 09-PM,BTCJPY,879999,894937,879000,884992,848.65,752619707.87
2019-05-20 08-PM,BTCJPY,860403,881900,859002,879999,349.41,304241613.66
2019-05-20 07-PM,BTCJPY,850602,865500,850602,860403,197.97,170001184.43
2019-05-20 06-PM,BTCJPY,853922,858945,845158,850602,148.93,126780877.26
2019-05-20 05-PM,BTCJPY,862772,865988,853887,853922,160.68,138144536.44
2019-05-20 04-PM,BTCJPY,862882,868880,860674,862772,212.33,183677712.89
2019-05-20 03-PM,BTCJPY,860000,864000,853251,862882,224.32,192397671.98
2019-05-20 02-PM,BTCJPY,853112,860000,848008,860000,533.78,456182655.18
2019-05-20 01-PM,BTCJPY,850392,855420,835500,853112,698.8,591429866.24
2019-05-20 12-PM,BTCJPY,866797,872419,846789,850392,702.78,603599388.68
2019-05-20 11-AM,BTCJPY,872961,876500,863780,866797,297.93,258823484.45
2019-05-20 10-AM,BTCJPY,870652,877311,869500,872961,217.56,190049693.35
2019-05-20 09-AM,BTCJPY,869539,875000,863800,870652,344.34,299632236.54
2019-05-20 08-AM,BTCJPY,873063,874777,858290,869539,490.05,425077554.89
2019-05-20 07-AM,BTCJPY,870997,882000,866760,873063,559.33,489119534.44
2019-05-20 06-AM,BTCJPY,883871,883871,868988,870997,413.68,361898368.8
2019-05-20 05-AM,BTCJPY,886925,886927,875720,883871,294.75,259788417.87
2019-05-20 04-AM,BTCJPY,888397,896777,884091,886925,464.37,413143428.61
2019-05-20 03-AM,BTCJPY,874888,892341,873838,888397,438.87,388004471.53
2019-05-20 02-AM,BTCJPY,880909,880912,870000,874888,272.92,238876130.05
2019-05-20 01-AM,BTCJPY,875000,882152,868000,880909,407.11,356675152.69
2019-05-20 12-AM,BTCJPY,899120,900135,865000,875000,1100.6,969644627.21
2019-05-19 11-PM,BTCJPY,902000,909850,896112,899120,805.8,728710504.14
2019-05-19 10-PM,BTCJPY,887509,905000,882307,902000,929.34,833199028.75
2019-05-19 09-PM,BTCJPY,883148,888888,881405,887509,235.05,208351194.52
2019-05-19 08-PM,BTCJPY,874567,883200,870840,883148,232.9,204310974.06
2019-05-19 07-PM,BTCJPY,877568,888000,874500,874567,266.89,235022537.4
2019-05-19 06-PM,BTCJPY,876891,878433,874440,877568,48.67,42660415.27
2019-05-19 05-PM,BTCJPY,872512,881180,870492,876891,173.93,152532267.4
2019-05-19 04-PM,BTCJPY,877997,877997,867050,872512,195.08,170202014.42
2019-05-19 03-PM,BTCJPY,874449,879300,868801,877997,150.96,131847103.37
2019-05-19 02-PM,BTCJPY,866090,874449,866090,874449,218.73,190441200.39
2019-05-19 01-PM,BTCJPY,874010,878558,865395,866090,500.06,435411034.67
2019-05-19 12-PM,BTCJPY,880499,884000,858329,874010,862.24,751137001.04
2019-05-19 11-AM,BTCJPY,888005,890000,877000,880499,540.92,478164431.33
2019-05-19 10-AM,BTCJPY,888662,894996,883561,888005,747.88,665780930.18
2019-05-19 09-AM,BTCJPY,875553,888662,874208,888662,484.42,426847411.43
2019-05-19 08-AM,BTCJPY,875006,877513,870440,875553,278.08,243080400.05
2019-05-19 07-AM,BTCJPY,871418,878800,869020,875006,422.74,369806926.05
2019-05-19 06-AM,BTCJPY,873230,877485,870717,871418,292.26,255419276.73
2019-05-19 05-AM,BTCJPY,878039,881419,870045,873230,453.0,396735073.24
2019-05-19 04-AM,BTCJPY,873770,881197,863009,878039,734.4,640492100.79
2019-05-19 03-AM,BTCJPY,849000,876100,846000,873770,803.15,694220409.32
2019-05-19 02-AM,BTCJPY,836034,860000,836034,849000,1044.9,889694631.73
2019-05-19 01-AM,BTCJPY,805221,839979,804178,836034,1199.3,993418113.85
2019-05-19 12-AM,BTCJPY,801006,807000,800584,805221,127.63,102615070.55
2019-05-18 11-PM,BTCJPY,804986,808999,800050,801006,164.86,132492757.76
2019-05-18 10-PM,BTCJPY,808793,810002,804200,804986,92.4,74573023.52
2019-05-18 09-PM,BTCJPY,804503,810200,801002,808793,77.87,62753491.3
2019-05-18 08-PM,BTCJPY,799350,804999,797370,804503,86.55,69302723.55
2019-05-18 07-PM,BTCJPY,802045,805559,799350,799350,79.3,63647528.0
2019-05-18 06-PM,BTCJPY,804699,804699,797061,802045,108.07,86481675.2
2019-05-18 05-PM,BTCJPY,810000,810759,801226,804699,206.55,166063649.19
2019-05-18 04-PM,BTCJPY,810147,812426,807001,810000,119.7,96909850.72
2019-05-18 03-PM,BTCJPY,811347,814864,808000,810147,111.02,90212640.04
2019-05-18 02-PM,BTCJPY,808540,813002,808000,811347,204.89,166146665.51
2019-05-18 01-PM,BTCJPY,806879,809000,801344,808540,179.71,144769249.38
2019-05-18 12-PM,BTCJPY,808000,810500,805116,806879,169.12,136669720.92
2019-05-18 11-AM,BTCJPY,805000,812394,803829,808000,188.59,152632484.27
2019-05-18 10-AM,BTCJPY,806000,807997,802396,805000,159.53,128467960.63
2019-05-18 09-AM,BTCJPY,809009,810970,796770,806000,473.47,380246335.95
2019-05-18 08-AM,BTCJPY,808890,813757,808009,809009,178.02,144426082.7
2019-05-18 07-AM,BTCJPY,814496,815000,806121,808890,266.29,215519944.7
2019-05-18 06-AM,BTCJPY,818892,819605,812170,814496,278.1,226952286.13
2019-05-18 05-AM,BTCJPY,815741,822076,813559,818892,486.87,398430766.54
2019-05-18 04-AM,BTCJPY,814005,817498,807300,815741,347.16,282264752.4
2019-05-18 03-AM,BTCJPY,806470,814006,806121,814005,245.13,198556213.01
2019-05-18 02-AM,BTCJPY,802894,808206,802501,806470,142.18,114610459.3
2019-05-18 01-AM,BTCJPY,805420,810500,800411,802894,245.4,197756656.29
2019-05-18 12-AM,BTCJPY,813262,820000,804000,805420,548.19,445583215.11
2019-05-17 11-PM,BTCJPY,796895,814557,796895,813262,462.96,373966983.5
2019-05-17 10-PM,BTCJPY,799421,807121,793530,796895,433.73,347104481.17
2019-05-17 09-PM,BTCJPY,782094,800300,782094,799421,393.47,312638755.64
2019-05-17 08-PM,BTCJPY,784946,784947,777778,782094,238.06,185897316.48
2019-05-17 07-PM,BTCJPY,779495,784946,773606,784946,160.91,125218713.56
2019-05-17 06-PM,BTCJPY,774906,781898,767570,779495,326.64,253680083.79
2019-05-17 05-PM,BTCJPY,779374,782729,769602,774906,474.75,368409308.02
2019-05-17 04-PM,BTCJPY,779594,791140,765920,779374,638.15,498127512.18
2019-05-17 03-PM,BTCJPY,787231,790530,777000,779594,278.05,218094865.5
2019-05-17 02-PM,BTCJPY,789770,799430,786038,787231,452.9,359135763.32
2019-05-17 01-PM,BTCJPY,777004,789770,773001,789770,504.82,394647525.62
2019-05-17 12-PM,BTCJPY,783990,784989,757000,777004,1072.04,826031878.19
2019-05-17 11-AM,BTCJPY,792240,794539,773900,783990,568.71,445832779.9
2019-05-17 10-AM,BTCJPY,800022,800408,784820,792240,443.1,350981082.16
2019-05-17 09-AM,BTCJPY,798826,802884,793050,800022,295.05,235397626.19
2019-05-17 08-AM,BTCJPY,801907,802829,794630,798826,369.92,295695208.54
2019-05-17 07-AM,BTCJPY,788793,808354,787288,801907,442.76,355101051.87
2019-05-17 06-AM,BTCJPY,785604,792967,782696,788793,591.01,466012478.49
2019-05-17 05-AM,BTCJPY,795528,805019,785090,785604,638.24,509220095.75
2019-05-17 04-AM,BTCJPY,802500,820000,793003,795528,1088.88,877411919.62
2019-05-17 03-AM,BTCJPY,825020,825020,736257,802500,2404.43,1908201348.91
2019-05-17 02-AM,BTCJPY,859106,861207,825010,825020,776.54,658691945.28
2019-05-17 01-AM,BTCJPY,868490,868820,854199,859106,441.47,379582259.57
2019-05-17 12-AM,BTCJPY,867106,872500,865960,868490,185.15,160994095.63
2019-05-16 11-PM,BTCJPY,861993,868882,860362,867106,164.6,142180887.23
2019-05-16 10-PM,BTCJPY,872005,873973,860380,861993,242.04,210331736.33
2019-05-16 09-PM,BTCJPY,850000,875101,850000,872005,434.64,375380183.85
2019-05-16 08-PM,BTCJPY,861819,868500,850000,850000,298.3,256196152.08
2019-05-16 07-PM,BTCJPY,868732,869330,857001,861819,183.52,158267770.76
2019-05-16 06-PM,BTCJPY,870836,874999,864630,868732,91.31,79525310.89
2019-05-16 05-PM,BTCJPY,871771,873997,865252,870836,152.54,132729907.33
2019-05-16 04-PM,BTCJPY,880835,883300,870010,871771,235.99,206962298.74
2019-05-16 03-PM,BTCJPY,875000,883079,873503,880835,289.4,254354443.28
2019-05-16 02-PM,BTCJPY,863440,882000,863086,875000,412.55,360748275.4
2019-05-16 01-PM,BTCJPY,855565,864000,855565,863440,312.96,269234407.26
2019-05-16 12-PM,BTCJPY,864081,869300,853700,855565,347.04,299029185.33
2019-05-16 11-AM,BTCJPY,863002,871401,861071,864081,325.09,281624637.79
2019-05-16 10-AM,BTCJPY,874501,878564,856105,863002,944.52,816369159.94
2019-05-16 09-AM,BTCJPY,876000,883230,873460,874501,409.73,360289617.03
2019-05-16 08-AM,BTCJPY,879000,883765,875000,876000,386.62,340027098.03
2019-05-16 07-AM,BTCJPY,889999,890046,879000,879000,373.32,329740406.57
2019-05-16 06-AM,BTCJPY,877721,890053,874000,889999,461.09,407087340.88
2019-05-16 05-AM,BTCJPY,875001,882550,872000,877721,705.23,618701556.06
2019-05-16 04-AM,BTCJPY,903050,903334,865000,875001,1400.72,1235687592.34
2019-05-16 03-AM,BTCJPY,910047,910800,901376,903050,480.79,435623065.52
2019-05-16 02-AM,BTCJPY,910467,912500,906000,910047,391.34,355785019.88
2019-05-16 01-AM,BTCJPY,914000,916901,906000,910467,791.38,720919822.1
2019-05-16 12-AM,BTCJPY,897002,916340,894000,914000,803.77,728335961.28
2019-05-15 11-PM,BTCJPY,894443,906066,892371,897002,591.22,531365934.5
2019-05-15 10-PM,BTCJPY,891005,898000,890070,894443,405.75,362972712.97
2019-05-15 09-PM,BTCJPY,894000,895500,886677,891005,258.06,230187100.65
2019-05-15 08-PM,BTCJPY,896384,904500,888750,894000,534.5,479458857.4
2019-05-15 07-PM,BTCJPY,900000,900000,883451,896384,313.39,279755687.6
2019-05-15 06-PM,BTCJPY,886070,901360,880650,900000,655.0,584807133.75
2019-05-15 05-PM,BTCJPY,875992,887949,873900,886070,326.39,287922475.51
2019-05-15 04-PM,BTCJPY,877752,882450,869060,875992,409.77,358829798.54
2019-05-15 03-PM,BTCJPY,870000,879067,868846,877752,288.58,252271723.32
2019-05-15 02-PM,BTCJPY,872898,875949,867060,870000,364.68,317793195.26
2019-05-15 01-PM,BTCJPY,873565,881380,863005,872898,648.9,565387682.24
2019-05-15 12-PM,BTCJPY,873340,878124,865000,873565,485.77,423222691.11
2019-05-15 11-AM,BTCJPY,881501,885993,869537,873340,495.27,434726864.43
2019-05-15 10-AM,BTCJPY,882000,892102,881500,881501,692.12,613931895.69
2019-05-15 09-AM,BTCJPY,866437,882706,865001,882000,379.52,332205976.28
2019-05-15 08-AM,BTCJPY,867344,873825,864145,866437,353.65,307330507.33
2019-05-15 07-AM,BTCJPY,880630,882000,863470,867344,632.39,551233799.83
2019-05-15 06-AM,BTCJPY,880550,883994,877500,880630,335.86,295855391.45
2019-05-15 05-AM,BTCJPY,875258,884840,875258,880550,407.24,358845135.06
2019-05-15 04-AM,BTCJPY,882500,882500,875000,875258,338.45,297705065.45
2019-05-15 03-AM,BTCJPY,882549,887245,880000,882500,483.95,427701094.48
2019-05-15 02-AM,BTCJPY,877801,884260,873117,882549,493.43,433480698.68
2019-05-15 01-AM,BTCJPY,881702,886000,873660,877801,549.95,484983060.26
2019-05-15 12-AM,BTCJPY,877000,890000,873260,881702,715.57,631816370.36
2019-05-14 11-PM,BTCJPY,869971,882472,862000,877000,362.4,316212622.52
2019-05-14 10-PM,BTCJPY,854383,871999,853805,869971,432.78,374882435.44
2019-05-14 09-PM,BTCJPY,848077,858923,837352,854383,437.65,371605077.11
2019-05-14 08-PM,BTCJPY,853477,863000,837590,848077,534.26,454864453.62
2019-05-14 07-PM,BTCJPY,858120,859580,846421,853477,712.63,607176573.78
2019-05-14 06-PM,BTCJPY,881940,882470,858000,858120,509.73,442353725.38
2019-05-14 05-PM,BTCJPY,876808,882680,870384,881940,275.96,242273883.96
2019-05-14 04-PM,BTCJPY,871520,878603,851000,876808,819.22,709047926.42
2019-05-14 03-PM,BTCJPY,882059,886995,871520,871520,478.6,421247330.33
2019-05-14 02-PM,BTCJPY,894000,896999,870680,882059,799.82,706869552.64
2019-05-14 01-PM,BTCJPY,899000,899000,888805,894000,486.25,434499459.97
2019-05-14 12-PM,BTCJPY,884111,899610,881978,899000,780.85,698635852.72
2019-05-14 11-AM,BTCJPY,887001,889990,880000,884111,504.12,446361789.15
2019-05-14 10-AM,BTCJPY,885000,889299,870335,887001,794.48,699086390.51
2019-05-14 09-AM,BTCJPY,878394,895300,878000,885000,678.41,603064920.36
2019-05-14 08-AM,BTCJPY,914050,915000,871113,878394,1430.23,1283032231.54
2019-05-14 07-AM,BTCJPY,882645,914050,882645,914050,1781.26,1596603807.86
2019-05-14 06-AM,BTCJPY,876164,882679,875005,882645,419.19,368639996.63
2019-05-14 05-AM,BTCJPY,878500,884999,875000,876164,657.62,578582544.88
2019-05-14 04-AM,BTCJPY,872081,883093,871590,878500,625.0,548534796.43
2019-05-14 03-AM,BTCJPY,867309,875772,864000,872081,570.89,496502636.42
2019-05-14 02-AM,BTCJPY,874405,877441,862281,867309,677.67,589739415.21
2019-05-14 01-AM,BTCJPY,864360,884426,864005,874405,645.86,565125922.2
2019-05-14 12-AM,BTCJPY,854062,873800,852000,864360,738.55,637936469.66
2019-05-13 11-PM,BTCJPY,867000,868594,830000,854062,1474.95,1254358659.35
2019-05-13 10-PM,BTCJPY,885001,890131,863333,867000,1087.03,955854935.31
2019-05-13 09-PM,BTCJPY,859770,890000,858410,885001,1318.99,1158887513.57
2019-05-13 08-PM,BTCJPY,863085,864418,851120,859770,462.66,398029842.71
2019-05-13 07-PM,BTCJPY,859444,868770,853998,863085,344.16,296654191.02
2019-05-13 06-PM,BTCJPY,853500,861997,848400,859444,355.84,304689557.67
2019-05-13 05-PM,BTCJPY,863147,868000,848000,853500,776.25,666229558.32
2019-05-13 04-PM,BTCJPY,855591,870000,846557,863147,1359.6,1167838806.42
2019-05-13 03-PM,BTCJPY,819951,870000,816114,855591,2658.87,2252372055.1
2019-05-13 02-PM,BTCJPY,806906,822195,803500,819951,982.72,800303952.0
2019-05-13 01-PM,BTCJPY,801206,811540,801110,806906,870.0,701552214.43
2019-05-13 12-PM,BTCJPY,796000,803000,793350,801206,689.01,550454192.01
2019-05-13 11-AM,BTCJPY,780000,804065,777000,796000,923.37,733270082.8
2019-05-13 10-AM,BTCJPY,779110,781221,775160,780000,148.61,115641711.71
2019-05-13 09-AM,BTCJPY,774503,782949,774180,779110,284.02,221247047.74
2019-05-13 08-AM,BTCJPY,773402,776681,769301,774503,217.34,168116520.35
2019-05-13 07-AM,BTCJPY,779058,779058,771000,773402,231.24,179261248.25
2019-05-13 06-AM,BTCJPY,775372,779868,772144,779058,275.23,213688788.62
2019-05-13 05-AM,BTCJPY,779502,786338,775101,775372,514.67,402441375.14
2019-05-13 04-AM,BTCJPY,771965,779999,771021,779502,227.73,176481433.62
2019-05-13 03-AM,BTCJPY,773996,777590,770001,771965,270.98,209749706.8
2019-05-13 02-AM,BTCJPY,772004,774494,766820,773996,233.56,180148548.21
2019-05-13 01-AM,BTCJPY,771435,777710,770943,772004,431.8,334358841.66
2019-05-13 12-AM,BTCJPY,766297,775110,755060,771435,347.22,264734595.97
2019-05-12 11-PM,BTCJPY,767951,767951,755034,766297,329.76,250776761.44
2019-05-12 10-PM,BTCJPY,786340,786700,757390,767951,629.65,484379896.83
2019-05-12 09-PM,BTCJPY,788091,788902,775300,786340,335.66,262554702.77
2019-05-12 08-PM,BTCJPY,770818,789930,769000,788091,301.25,234923396.48
2019-05-12 07-PM,BTCJPY,776840,776857,764804,770818,240.87,185758212.82
2019-05-12 06-PM,BTCJPY,761390,776856,760599,776840,376.57,290019622.37
2019-05-12 05-PM,BTCJPY,752104,763560,751231,761390,373.08,282911005.66
2019-05-12 04-PM,BTCJPY,754393,765000,748710,752104,557.59,422181839.14
2019-05-12 03-PM,BTCJPY,762299,770966,742991,754393,1390.29,1051764526.83
2019-05-12 02-PM,BTCJPY,782078,786097,755450,762299,1005.94,778406208.91
2019-05-12 01-PM,BTCJPY,791136,800000,780922,782078,794.48,628345527.67
2019-05-12 12-PM,BTCJPY,789787,792890,775010,791136,628.07,492600022.5
2019-05-12 11-AM,BTCJPY,800671,804350,767111,789787,1595.71,1253652247.72
2019-05-12 10-AM,BTCJPY,813101,823990,796300,800671,693.1,561191848.12
2019-05-12 09-AM,BTCJPY,819126,831885,806000,813101,979.61,803566949.53
2019-05-12 08-AM,BTCJPY,830729,838429,798835,819126,1445.61,1177991864.47
2019-05-12 07-AM,BTCJPY,815690,835000,815690,830729,835.48,692046963.28
2019-05-12 06-AM,BTCJPY,809856,820000,804740,815690,726.03,590931234.94
2019-05-12 05-AM,BTCJPY,793779,815000,793779,809856,776.8,625901546.05
2019-05-12 04-AM,BTCJPY,790501,797000,790501,793779,284.04,225502840.41
2019-05-12 03-AM,BTCJPY,790590,797900,786705,790501,395.52,313084132.88
