Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume AUD
2019-04-03 01-AM,LTCAUD,115.8,115.99,110.01,114.45,440.3,49791.63
2019-04-03 12-AM,LTCAUD,108.49,117,107.46,115.8,691.5,77711.32
2019-04-02 11-PM,LTCAUD,102.79,110,102.79,108.49,300.33,32300.74
2019-04-02 10-PM,LTCAUD,101.6,102.79,101.42,102.79,54.19,5528.39
2019-04-02 09-PM,LTCAUD,101.54,101.76,101.54,101.6,3.0,304.96
2019-04-02 08-PM,LTCAUD,101.47,102.03,100.96,101.54,114.36,11606.54
2019-04-02 07-PM,LTCAUD,99.85,101.57,99.57,101.47,136.04,13627.67
2019-04-02 06-PM,LTCAUD,99.19,99.85,98.76,99.85,75.61,7483.69
2019-04-02 05-PM,LTCAUD,98.15,99.19,98.15,99.19,16.0,1583.46
2019-04-02 04-PM,LTCAUD,97.71,99.99,97.71,98.15,168.03,16564.52
2019-04-02 03-PM,LTCAUD,98.03,98.03,97.71,97.71,4.2,410.55
2019-04-02 02-PM,LTCAUD,99.1,99.1,96.12,98.03,261.0,25579.53
2019-04-02 01-PM,LTCAUD,97.23,100,97.21,99.1,209.62,20833.69
2019-04-02 12-PM,LTCAUD,96.07,97.86,95.81,97.23,80.61,7787.62
2019-04-02 11-AM,LTCAUD,95.29,96.3,95.29,96.07,441.15,42293.95
2019-04-02 10-AM,LTCAUD,95.25,95.57,95.11,95.29,72.83,6947.49
2019-04-02 09-AM,LTCAUD,94.2,95.44,93.86,95.25,90.88,8582.1
2019-04-02 08-AM,LTCAUD,94.68,94.77,93.07,94.2,242.62,22828.44
2019-04-02 07-AM,LTCAUD,94.4,95.25,92.55,94.68,447.15,42214.68
2019-04-02 06-AM,LTCAUD,92.4,96.7,91.59,94.4,627.51,59344.72
2019-04-02 05-AM,LTCAUD,95,96,90.93,92.4,550.22,51496.02
2019-04-02 04-AM,LTCAUD,84.53,95,84.43,95,1761.36,156492.82
2019-04-02 03-AM,LTCAUD,85.02,85.02,84.03,84.53,99.41,8381.12
2019-04-02 02-AM,LTCAUD,84.98,85.02,84.98,85.02,24.39,2073.12
2019-04-02 01-AM,LTCAUD,84.85,84.98,84.74,84.98,2.01,170.01
2019-04-02 12-AM,LTCAUD,84.52,84.85,84.52,84.85,16.55,1402.64
2019-04-01 11-PM,LTCAUD,84.75,84.75,84.52,84.52,15.64,1324.45
2019-04-01 10-PM,LTCAUD,84.66,84.75,84.5,84.75,4.28,362.27
2019-04-01 09-PM,LTCAUD,84.66,84.66,84.66,84.66,0.0,0.0
2019-04-01 08-PM,LTCAUD,83.61,84.66,83.61,84.66,0.059,4.99
2019-04-01 07-PM,LTCAUD,84.45,84.48,83.61,83.61,147.55,12385.14
2019-04-01 06-PM,LTCAUD,84.51,84.52,84.45,84.45,18.09,1528.35
2019-04-01 05-PM,LTCAUD,84.55,84.55,84.51,84.51,0.2695,22.77
2019-04-01 04-PM,LTCAUD,84.55,84.55,84.55,84.55,0.0,0.0
2019-04-01 03-PM,LTCAUD,85.03,85.03,84.55,84.55,1.53,129.14
2019-04-01 02-PM,LTCAUD,85.11,85.11,85,85.03,5.5,467.59
2019-04-01 01-PM,LTCAUD,85.06,85.25,84.66,85.11,170.75,14510.55
2019-04-01 12-PM,LTCAUD,84.88,85.06,84.61,85.06,59.24,5037.54
2019-04-01 11-AM,LTCAUD,84.56,84.95,84.56,84.88,3.31,280.52
2019-04-01 10-AM,LTCAUD,84.54,84.56,84.54,84.56,2.06,173.87
2019-04-01 09-AM,LTCAUD,84.85,84.86,84.47,84.54,21.07,1783.69
2019-04-01 08-AM,LTCAUD,84.97,84.97,84.45,84.85,1.56,132.21
2019-04-01 07-AM,LTCAUD,84.61,84.97,84.61,84.97,1.13,95.88
2019-04-01 06-AM,LTCAUD,84.48,85.11,84.48,84.61,54.64,4648.81
2019-04-01 05-AM,LTCAUD,85,85,84.48,84.48,3.09,261.8
2019-04-01 04-AM,LTCAUD,85.26,85.26,84.8,85,10.44,888.07
2019-04-01 03-AM,LTCAUD,84.62,85.26,84.62,85.26,115.23,9803.66
2019-04-01 02-AM,LTCAUD,84.75,84.98,84.6,84.62,15.85,1343.05
2019-04-01 01-AM,LTCAUD,84.5,84.78,84.5,84.75,243.0,20562.79
2019-04-01 12-AM,LTCAUD,84.46,84.51,83.99,84.5,37.05,3123.32
2019-03-31 11-PM,LTCAUD,84.5,84.5,84.42,84.46,12.0,1013.28
2019-03-31 10-PM,LTCAUD,84.51,84.51,84.14,84.5,4.86,410.47
2019-03-31 09-PM,LTCAUD,84.49,84.51,84.49,84.51,5.5,464.57
2019-03-31 08-PM,LTCAUD,84.04,84.49,84.04,84.49,8.41,709.83
2019-03-31 07-PM,LTCAUD,84.04,84.04,84.04,84.04,0.0,0.0
2019-03-31 06-PM,LTCAUD,84.04,84.04,84.04,84.04,0.0,0.0
2019-03-31 05-PM,LTCAUD,84.04,84.04,84.04,84.04,0.0,0.0
2019-03-31 04-PM,LTCAUD,84.51,84.51,84.04,84.04,0.9305,78.2
2019-03-31 03-PM,LTCAUD,84.51,84.51,84.51,84.51,0.0,0.0
2019-03-31 02-PM,LTCAUD,84.51,84.51,84.51,84.51,0.0,0.0
2019-03-31 01-PM,LTCAUD,84.51,84.51,84.51,84.51,2.5,211.28
2019-03-31 12-PM,LTCAUD,84.51,84.51,84.5,84.51,7.69,649.82
2019-03-31 11-AM,LTCAUD,84.4,84.51,84.4,84.51,145.14,12264.76
2019-03-31 10-AM,LTCAUD,84.04,84.5,84.04,84.4,20.5,1729.88
2019-03-31 09-AM,LTCAUD,84.5,84.5,84.04,84.04,0.0222,1.87
2019-03-31 08-AM,LTCAUD,83.92,84.5,83.92,84.5,21.71,1828.14
2019-03-31 07-AM,LTCAUD,83.98,84.07,83.9,83.92,1.23,102.88
2019-03-31 06-AM,LTCAUD,84.07,84.07,83.98,83.98,0.6815,57.24
2019-03-31 05-AM,LTCAUD,83.94,84.08,83.94,84.07,0.4154,34.92
2019-03-31 04-AM,LTCAUD,83.94,83.94,83.94,83.94,0.0,0.0
2019-03-31 03-AM,LTCAUD,83.94,83.94,83.9,83.94,5.6,469.67
2019-03-31 02-AM,LTCAUD,84.14,84.14,83.9,83.94,13.3,1116.21
2019-03-31 01-AM,LTCAUD,84.25,84.36,84.14,84.14,7.19,605.96
2019-03-31 12-AM,LTCAUD,84.45,84.46,84.25,84.25,7.6,641.77
2019-03-30 11-PM,LTCAUD,84.85,84.93,84.45,84.45,7.19,607.58
2019-03-30 10-PM,LTCAUD,84.83,84.85,84.83,84.85,3.52,298.56
2019-03-30 09-PM,LTCAUD,84.83,84.83,84.83,84.83,1.0,84.83
2019-03-30 08-PM,LTCAUD,84.34,84.83,84.34,84.83,0.1062,9.01
2019-03-30 07-PM,LTCAUD,84.34,84.34,84.34,84.34,0.0,0.0
2019-03-30 06-PM,LTCAUD,84.34,84.34,84.34,84.34,0.0,0.0
2019-03-30 05-PM,LTCAUD,84.2,84.58,84.2,84.34,22.98,1941.03
2019-03-30 04-PM,LTCAUD,85.15,85.15,84.2,84.2,14.26,1205.07
2019-03-30 03-PM,LTCAUD,84.94,85.15,84.94,85.15,1.67,142.38
2019-03-30 02-PM,LTCAUD,84.94,84.94,84.94,84.94,0.0,0.0
2019-03-30 01-PM,LTCAUD,85.41,85.41,84.94,84.94,5.72,486.06
2019-03-30 12-PM,LTCAUD,85.41,85.41,85.41,85.41,0.0,0.0
2019-03-30 11-AM,LTCAUD,85.24,85.41,85.24,85.41,6.65,567.44
2019-03-30 10-AM,LTCAUD,85.5,85.5,85.24,85.24,0.3498,29.81
2019-03-30 09-AM,LTCAUD,85.04,85.5,85.04,85.5,22.86,1951.54
2019-03-30 08-AM,LTCAUD,85.47,85.47,85.03,85.04,246.68,20974.9
2019-03-30 07-AM,LTCAUD,85.47,85.47,85.47,85.47,0.0,0.0
2019-03-30 06-AM,LTCAUD,85.17,85.47,85.17,85.47,2.62,223.27
2019-03-30 05-AM,LTCAUD,85.07,85.28,85.04,85.17,1.89,160.63
2019-03-30 04-AM,LTCAUD,84.63,85.09,84.61,85.07,168.6,14268.55
2019-03-30 03-AM,LTCAUD,85.49,85.49,84.04,84.63,187.0,15823.77
2019-03-30 02-AM,LTCAUD,85.56,85.56,85.01,85.49,79.9,6802.75
2019-03-30 01-AM,LTCAUD,86.13,86.13,85.56,85.56,28.23,2426.24
2019-03-30 12-AM,LTCAUD,85.8,86.47,85.8,86.13,39.72,3423.6
2019-03-29 11-PM,LTCAUD,85.89,85.89,85.8,85.8,0.2466,21.15
2019-03-29 10-PM,LTCAUD,85.54,86,85.54,85.89,11.07,952.02
2019-03-29 09-PM,LTCAUD,85.54,85.54,85.54,85.54,0.0,0.0
2019-03-29 08-PM,LTCAUD,85.63,85.63,85.54,85.54,1.0,85.55
2019-03-29 07-PM,LTCAUD,85.63,85.63,85.63,85.63,0.0,0.0
2019-03-29 06-PM,LTCAUD,85.73,85.73,85.45,85.63,18.59,1591.41
2019-03-29 05-PM,LTCAUD,85.73,85.73,85.73,85.73,0.0,0.0
2019-03-29 04-PM,LTCAUD,85.33,85.73,85.33,85.73,17.94,1538.26
2019-03-29 03-PM,LTCAUD,85.33,85.33,85.33,85.33,0.0,0.0
2019-03-29 02-PM,LTCAUD,85.33,85.33,85.33,85.33,0.2644,22.56
2019-03-29 01-PM,LTCAUD,85.58,85.58,85.31,85.33,7.2,614.2
2019-03-29 12-PM,LTCAUD,86.03,86.03,85.24,85.58,50.92,4359.05
2019-03-29 11-AM,LTCAUD,85.57,86.04,85.35,86.03,51.04,4381.79
2019-03-29 10-AM,LTCAUD,85.08,85.72,84.62,85.57,113.79,9648.15
2019-03-29 09-AM,LTCAUD,85.24,86.25,85.08,85.08,185.21,15839.85
2019-03-29 08-AM,LTCAUD,84.84,85.24,84.84,85.24,0.6599,56.25
2019-03-29 07-AM,LTCAUD,84.76,85,84.33,84.84,19.59,1660.48
2019-03-29 06-AM,LTCAUD,84.76,84.76,84.76,84.76,0.0,0.0
2019-03-29 05-AM,LTCAUD,85.52,85.52,84.25,84.76,118.01,10073.89
2019-03-29 04-AM,LTCAUD,84.9,85.52,84.9,85.52,80.0,6841.56
2019-03-29 03-AM,LTCAUD,84.69,84.9,84.69,84.9,12.8,1086.24
2019-03-29 02-AM,LTCAUD,84.83,85.32,84.69,84.69,26.98,2297.58
2019-03-29 01-AM,LTCAUD,84.83,84.83,84.83,84.83,0.0,0.0
2019-03-29 12-AM,LTCAUD,84.79,84.83,84.72,84.83,25.16,2133.53
2019-03-28 11-PM,LTCAUD,84.79,84.8,84.79,84.79,38.09,3229.81
2019-03-28 10-PM,LTCAUD,85.13,85.13,84.75,84.79,14.0,1186.78
2019-03-28 09-PM,LTCAUD,85.13,85.13,85.13,85.13,0.0,0.0
2019-03-28 08-PM,LTCAUD,85.08,85.13,85.08,85.13,4.68,398.72
2019-03-28 07-PM,LTCAUD,85.47,85.47,85.08,85.08,0.7175,61.04
2019-03-28 06-PM,LTCAUD,85.47,85.47,85.47,85.47,0.0,0.0
2019-03-28 05-PM,LTCAUD,85.47,85.47,85.47,85.47,0.0,0.0
2019-03-28 04-PM,LTCAUD,84.95,85.57,84.94,85.47,176.0,15003.79
2019-03-28 03-PM,LTCAUD,84.94,84.95,84.94,84.95,1.5,127.42
2019-03-28 02-PM,LTCAUD,84.93,84.94,84.93,84.94,1.5,127.41
2019-03-28 01-PM,LTCAUD,84.5,84.93,84.5,84.93,1.5,127.4
2019-03-28 12-PM,LTCAUD,84.6,84.6,84.5,84.5,0.5,42.25
2019-03-28 11-AM,LTCAUD,84.9,84.9,84.42,84.6,6.21,525.09
2019-03-28 10-AM,LTCAUD,84.77,84.93,84.48,84.9,37.15,3140.09
2019-03-28 09-AM,LTCAUD,84.66,84.93,84.47,84.77,3.04,257.54
2019-03-28 08-AM,LTCAUD,84.71,84.71,84.5,84.66,14.94,1264.26
2019-03-28 07-AM,LTCAUD,84.9,84.9,84.57,84.71,160.54,13586.24
2019-03-28 06-AM,LTCAUD,84.87,84.9,84.87,84.9,2.92,248.19
2019-03-28 05-AM,LTCAUD,85.1,85.1,82.8,84.87,268.49,22491.72
2019-03-28 04-AM,LTCAUD,85.55,85.55,84.71,85.1,187.33,15917.44
2019-03-28 03-AM,LTCAUD,85.73,85.73,85.42,85.55,4.17,356.55
2019-03-28 02-AM,LTCAUD,85.92,85.92,85.69,85.73,9.5,814.15
2019-03-28 01-AM,LTCAUD,85.99,86.11,85.92,85.92,54.39,4675.63
2019-03-28 12-AM,LTCAUD,86.47,86.47,85.99,85.99,63.09,5425.08
2019-03-27 11-PM,LTCAUD,86,86.47,86,86.47,58.08,5002.88
2019-03-27 10-PM,LTCAUD,86,86,85.99,86,39.26,3376.48
2019-03-27 09-PM,LTCAUD,85.75,86,85.75,86,42.93,3692.3
2019-03-27 08-PM,LTCAUD,86,86,85.75,85.75,11.62,997.16
2019-03-27 07-PM,LTCAUD,85.4,86,85.4,86,60.68,5217.55
2019-03-27 06-PM,LTCAUD,85.4,85.4,85.4,85.4,0.0,0.0
2019-03-27 05-PM,LTCAUD,85.4,85.4,85.4,85.4,0.0,0.0
2019-03-27 04-PM,LTCAUD,85.75,85.75,85.4,85.4,4.0,341.8
2019-03-27 03-PM,LTCAUD,85.01,85.75,85.01,85.75,4.94,422.63
2019-03-27 02-PM,LTCAUD,85.23,85.29,85.01,85.01,34.21,2915.89
2019-03-27 01-PM,LTCAUD,85.24,85.24,85.23,85.23,6.0,511.4
2019-03-27 12-PM,LTCAUD,85.97,85.97,85.22,85.24,27.7,2361.68
2019-03-27 11-AM,LTCAUD,85.23,85.97,85.23,85.97,198.14,16962.89
2019-03-27 10-AM,LTCAUD,84.4,85.23,84.4,85.23,146.08,12393.99
2019-03-27 09-AM,LTCAUD,84.44,84.44,84.38,84.4,50.0,4220.08
2019-03-27 08-AM,LTCAUD,84.11,84.44,83.97,84.44,81.94,6890.93
2019-03-27 07-AM,LTCAUD,83.97,84.11,83.97,84.11,144.69,12162.15
2019-03-27 06-AM,LTCAUD,84.22,84.22,83.92,83.97,105.45,8856.19
2019-03-27 05-AM,LTCAUD,83.45,84.26,83.45,84.22,50.96,4282.13
2019-03-27 04-AM,LTCAUD,84.42,84.5,83.45,83.45,467.79,39172.3
2019-03-27 03-AM,LTCAUD,84.19,84.48,84.16,84.42,8.13,685.76
2019-03-27 02-AM,LTCAUD,84.12,84.19,83.8,84.19,36.45,3059.58
2019-03-27 01-AM,LTCAUD,83.64,84.22,83,84.12,285.2,23835.92
2019-03-27 12-AM,LTCAUD,82.06,83.64,82.06,83.64,13.24,1104.03
2019-03-26 11-PM,LTCAUD,81.1,82.06,81.1,82.06,73.82,6049.95
2019-03-26 10-PM,LTCAUD,81.39,81.39,81.1,81.1,5.0,405.53
2019-03-26 09-PM,LTCAUD,81.3,81.39,81.15,81.39,51.22,4156.85
2019-03-26 08-PM,LTCAUD,81.28,81.31,81.28,81.3,12.0,975.62
2019-03-26 07-PM,LTCAUD,81.39,81.39,81.11,81.28,1.5,122.19
2019-03-26 06-PM,LTCAUD,81.39,81.39,81.39,81.39,0.0,0.0
2019-03-26 05-PM,LTCAUD,81.39,81.39,81.39,81.39,0.0,0.0
2019-03-26 04-PM,LTCAUD,81.39,81.39,81.39,81.39,0.0,0.0
2019-03-26 03-PM,LTCAUD,81.5,81.68,81.37,81.39,50.88,4142.61
2019-03-26 02-PM,LTCAUD,81.03,81.77,81.03,81.5,16.5,1346.35
2019-03-26 01-PM,LTCAUD,81.11,81.61,81.03,81.03,16.59,1350.24
2019-03-26 12-PM,LTCAUD,81.61,81.61,80.93,81.11,205.86,16745.29
2019-03-26 11-AM,LTCAUD,82,82.01,81.57,81.61,77.23,6308.38
2019-03-26 10-AM,LTCAUD,81.79,82.01,81.79,82,14.63,1198.76
2019-03-26 09-AM,LTCAUD,82.18,82.18,81.79,81.79,90.36,7409.52
2019-03-26 08-AM,LTCAUD,81.68,82.18,81.68,82.18,24.7,2027.29
2019-03-26 07-AM,LTCAUD,81.96,81.96,81.68,81.68,53.23,4348.61
2019-03-26 06-AM,LTCAUD,82,82,81.71,81.96,52.32,4278.91
2019-03-26 05-AM,LTCAUD,82.16,82.21,82,82,103.49,8490.14
2019-03-26 04-AM,LTCAUD,82.23,82.23,82.16,82.16,0.002436,0.2001
2019-03-26 03-AM,LTCAUD,82.65,82.66,82.23,82.23,86.7,7143.61
2019-03-26 02-AM,LTCAUD,82.4,82.65,82.4,82.65,60.16,4967.79
2019-03-26 01-AM,LTCAUD,82.4,82.44,82.32,82.4,79.08,6516.32
2019-03-26 12-AM,LTCAUD,82.75,82.75,82.01,82.4,260.72,21420.59
2019-03-25 11-PM,LTCAUD,83,83,82.7,82.75,52.55,4349.35
2019-03-25 10-PM,LTCAUD,82.23,83,82.23,83,109.01,9036.48
2019-03-25 09-PM,LTCAUD,82.41,82.66,82.23,82.23,53.9,4435.62
2019-03-25 08-PM,LTCAUD,83.3,83.3,81.71,82.41,238.34,19508.76
2019-03-25 07-PM,LTCAUD,82.68,83.3,82,83.3,215.86,17915.93
2019-03-25 06-PM,LTCAUD,82.93,82.97,82.68,82.68,3.83,317.62
2019-03-25 05-PM,LTCAUD,83.12,83.47,82.93,82.93,41.61,3462.58
2019-03-25 04-PM,LTCAUD,82.65,83.12,82.46,83.12,190.35,15709.09
2019-03-25 03-PM,LTCAUD,83.47,83.47,82.5,82.65,206.83,17139.52
2019-03-25 02-PM,LTCAUD,83.47,83.47,83.47,83.47,0.0,0.0
2019-03-25 01-PM,LTCAUD,83.47,83.47,83.47,83.47,0.0,0.0
2019-03-25 12-PM,LTCAUD,83.76,83.76,83.41,83.47,55.03,4602.94
2019-03-25 11-AM,LTCAUD,83.64,83.76,83.64,83.76,2.53,211.62
2019-03-25 10-AM,LTCAUD,83.33,83.64,83.33,83.64,20.02,1673.18
2019-03-25 09-AM,LTCAUD,83.78,83.78,83.33,83.33,62.14,5200.53
2019-03-25 08-AM,LTCAUD,83.44,83.78,83.44,83.78,8.42,704.64
2019-03-25 07-AM,LTCAUD,84.17,84.17,83.44,83.44,2.83,236.17
2019-03-25 06-AM,LTCAUD,83.94,84.5,83.94,84.17,11.17,941.23
2019-03-25 05-AM,LTCAUD,83.94,83.98,83.89,83.94,19.91,1671.18
2019-03-25 04-AM,LTCAUD,84.73,84.73,83.74,83.94,135.02,11327.53
2019-03-25 03-AM,LTCAUD,84.11,85.99,84.11,84.73,86.64,7390.58
2019-03-25 02-AM,LTCAUD,84.63,85.99,84.11,84.11,370.14,31541.29
2019-03-25 01-AM,LTCAUD,83.4,84.63,83.25,84.63,95.78,7993.78
2019-03-25 12-AM,LTCAUD,84.06,84.06,83.39,83.4,57.76,4819.48
2019-03-24 11-PM,LTCAUD,83.14,84.06,83.14,84.06,6.12,514.3
2019-03-24 10-PM,LTCAUD,83.14,83.14,83.14,83.14,0.0,0.0
2019-03-24 09-PM,LTCAUD,83.14,83.14,83.14,83.14,0.0,0.0
2019-03-24 08-PM,LTCAUD,83.12,83.66,83.12,83.14,64.67,5388.98
2019-03-24 07-PM,LTCAUD,83.58,83.58,83.1,83.12,10.32,857.69
2019-03-24 06-PM,LTCAUD,83.86,83.86,83.58,83.58,0.02786,2.33
2019-03-24 05-PM,LTCAUD,83.34,83.91,83.34,83.86,1.51,126.76
2019-03-24 04-PM,LTCAUD,83.75,83.87,83.34,83.34,21.8,1823.85
2019-03-24 03-PM,LTCAUD,83.69,83.93,83.69,83.75,0.1764,14.79
2019-03-24 02-PM,LTCAUD,83.91,83.98,83.69,83.69,26.17,2190.61
2019-03-24 01-PM,LTCAUD,83.91,83.91,83.91,83.91,0.0,0.0
2019-03-24 12-PM,LTCAUD,83.91,83.91,83.91,83.91,0.0,0.0
2019-03-24 11-AM,LTCAUD,84.08,84.08,83.87,83.91,6.03,505.81
2019-03-24 10-AM,LTCAUD,84.46,84.46,84.08,84.08,19.0,1597.8
2019-03-24 09-AM,LTCAUD,83.67,84.46,83.67,84.46,10.76,906.55
2019-03-24 08-AM,LTCAUD,83.5,83.81,83.5,83.67,99.77,8343.95
2019-03-24 07-AM,LTCAUD,84.24,84.24,83.24,83.5,121.63,10190.77
2019-03-24 06-AM,LTCAUD,84.01,84.24,84.01,84.24,2.0,168.48
2019-03-24 05-AM,LTCAUD,84.48,84.48,83.82,84.01,18.81,1580.77
2019-03-24 04-AM,LTCAUD,84.47,84.52,84.47,84.48,5.64,476.52
2019-03-24 03-AM,LTCAUD,84.97,84.97,84.27,84.47,13.68,1156.22
2019-03-24 02-AM,LTCAUD,85.01,85.01,84.95,84.97,6.5,552.36
2019-03-24 01-AM,LTCAUD,85.6,85.6,85,85.01,7.7,654.53
2019-03-24 12-AM,LTCAUD,85.6,85.6,85.6,85.6,0.0,0.0
2019-03-23 11-PM,LTCAUD,85.77,85.77,85.6,85.6,0.75,64.2
2019-03-23 10-PM,LTCAUD,85.07,85.77,85.07,85.77,2.54,217.69
2019-03-23 09-PM,LTCAUD,85.4,85.46,84.82,85.07,20.62,1754.04
2019-03-23 08-PM,LTCAUD,85.4,85.4,85.4,85.4,0.0,0.0
2019-03-23 07-PM,LTCAUD,85.73,85.73,85.4,85.4,0.8663,73.98
2019-03-23 06-PM,LTCAUD,85.73,85.73,85.73,85.73,0.0,0.0
2019-03-23 05-PM,LTCAUD,85.73,85.73,85.73,85.73,0.0,0.0
2019-03-23 04-PM,LTCAUD,85.73,85.73,85.73,85.73,0.0,0.0
2019-03-23 03-PM,LTCAUD,85.15,85.73,85.15,85.73,14.79,1263.48
2019-03-23 02-PM,LTCAUD,85.15,85.15,85.15,85.15,0.0,0.0
2019-03-23 01-PM,LTCAUD,85.54,85.54,85.02,85.15,9.36,796.53
2019-03-23 12-PM,LTCAUD,84.78,85.73,84.78,85.54,1.0,86.06
2019-03-23 11-AM,LTCAUD,84.78,84.78,84.78,84.78,0.0,0.0
2019-03-23 10-AM,LTCAUD,85.86,85.86,84.78,84.78,116.87,9925.73
2019-03-23 09-AM,LTCAUD,86,86,85.72,85.86,0.04591,3.94
2019-03-23 08-AM,LTCAUD,85.69,86,85.69,86,25.0,2149.98
2019-03-23 07-AM,LTCAUD,86.08,86.08,85.55,85.69,23.39,2005.83
2019-03-23 06-AM,LTCAUD,84.14,86.48,84.14,86.08,97.19,8346.45
2019-03-23 05-AM,LTCAUD,83.65,84.14,83.65,84.14,108.39,9079.32
2019-03-23 04-AM,LTCAUD,83.78,83.78,83.65,83.65,0.5067,42.39
2019-03-23 03-AM,LTCAUD,84.03,84.03,83.78,83.78,2.0,167.56
2019-03-23 02-AM,LTCAUD,83.67,84.03,83.47,84.03,9.69,810.48
2019-03-23 01-AM,LTCAUD,83.29,83.78,83.29,83.67,15.85,1326.63
2019-03-23 12-AM,LTCAUD,84.5,84.5,83.29,83.29,4.91,410.62
2019-03-22 11-PM,LTCAUD,83.8,84.5,83.35,84.5,25.01,2103.24
2019-03-22 10-PM,LTCAUD,83.7,83.8,83.44,83.8,42.76,3573.28
2019-03-22 09-PM,LTCAUD,83.93,83.93,83.24,83.7,2.34,195.32
2019-03-22 08-PM,LTCAUD,83.7,83.93,83.7,83.93,0.05,4.2
2019-03-22 07-PM,LTCAUD,83.7,83.7,83.7,83.7,0.0,0.0
2019-03-22 06-PM,LTCAUD,83.7,83.7,83.7,83.7,0.0,0.0
2019-03-22 05-PM,LTCAUD,83.7,83.7,83.7,83.7,0.0,0.0
2019-03-22 04-PM,LTCAUD,83.7,83.7,83.7,83.7,3.02,252.77
2019-03-22 03-PM,LTCAUD,83.5,83.71,83.5,83.7,4.0,334.83
2019-03-22 02-PM,LTCAUD,83.5,83.5,83.5,83.5,0.0,0.0
2019-03-22 01-PM,LTCAUD,83.01,83.5,83.01,83.5,1.19,99.16
2019-03-22 12-PM,LTCAUD,82.66,83.01,82.66,83.01,13.96,1157.76
2019-03-22 11-AM,LTCAUD,82.58,83.49,82.15,82.66,126.32,10519.06
2019-03-22 10-AM,LTCAUD,82.61,82.62,82.55,82.58,8.58,708.53
2019-03-22 09-AM,LTCAUD,82.27,82.61,82.27,82.61,3.87,319.3
2019-03-22 08-AM,LTCAUD,81.89,82.55,81.89,82.27,48.84,4026.41
2019-03-22 07-AM,LTCAUD,82.11,82.38,81.89,81.89,62.95,5169.28
2019-03-22 06-AM,LTCAUD,82.19,82.38,82.07,82.11,36.56,3001.15
2019-03-22 05-AM,LTCAUD,82.23,82.29,82.19,82.19,18.49,1521.12
2019-03-22 04-AM,LTCAUD,82.43,82.43,82.23,82.23,25.43,2091.81
2019-03-22 03-AM,LTCAUD,82.46,82.46,82.26,82.43,4.04,333.17
2019-03-22 02-AM,LTCAUD,82.46,82.46,82.45,82.46,13.94,1149.09
2019-03-22 01-AM,LTCAUD,82.37,82.51,82.24,82.46,14.73,1214.04
2019-03-22 12-AM,LTCAUD,82.21,82.55,82.21,82.37,6.28,517.75
2019-03-21 11-PM,LTCAUD,82.21,82.21,82.21,82.21,0.0,0.0
2019-03-21 10-PM,LTCAUD,82.37,82.61,82.21,82.21,19.65,1621.28
2019-03-21 09-PM,LTCAUD,82.37,82.37,82.37,82.37,0.0,0.0
2019-03-21 08-PM,LTCAUD,82.66,82.66,82.36,82.37,1.75,143.94
2019-03-21 07-PM,LTCAUD,82.46,82.66,82.46,82.66,5.11,421.62
2019-03-21 06-PM,LTCAUD,82.36,82.46,82.36,82.46,1.0,82.46
2019-03-21 05-PM,LTCAUD,81.68,82.4,81.68,82.36,9.42,775.69
2019-03-21 04-PM,LTCAUD,82.47,82.76,81.68,81.68,1.87,153.32
2019-03-21 03-PM,LTCAUD,81.17,82.79,81.17,82.47,71.06,5862.14
2019-03-21 02-PM,LTCAUD,83.19,83.19,81.17,81.17,58.38,4765.11
2019-03-21 01-PM,LTCAUD,83.76,83.76,83,83.19,194.82,16233.29
2019-03-21 12-PM,LTCAUD,83.98,83.98,83.7,83.76,47.23,3955.58
2019-03-21 11-AM,LTCAUD,84.04,84.04,83.71,83.98,46.78,3923.27
2019-03-21 10-AM,LTCAUD,84.01,84.04,83.71,84.04,7.46,625.97
2019-03-21 09-AM,LTCAUD,84.35,84.35,84.01,84.01,1.18,99.16
2019-03-21 08-AM,LTCAUD,84.14,84.35,84,84.35,37.72,3176.31
2019-03-21 07-AM,LTCAUD,83.93,84.2,83.93,84.14,20.11,1690.93
2019-03-21 06-AM,LTCAUD,83.69,84.16,83.69,83.93,4.57,383.73
2019-03-21 05-AM,LTCAUD,83.82,83.91,83.69,83.69,53.66,4496.68
2019-03-21 04-AM,LTCAUD,83.89,83.89,83.82,83.82,18.4,1542.6
2019-03-21 03-AM,LTCAUD,83.73,83.89,83.73,83.89,20.7,1735.7
2019-03-21 02-AM,LTCAUD,84.23,84.23,83.73,83.73,20.56,1723.85
2019-03-21 01-AM,LTCAUD,84.88,84.88,84.15,84.23,11.19,942.98
2019-03-21 12-AM,LTCAUD,85,85,84.67,84.88,102.89,8737.25
2019-03-20 11-PM,LTCAUD,85,85,84,85,88.33,7452.91
2019-03-20 10-PM,LTCAUD,84.13,85,84.13,85,1.0,85.0
2019-03-20 09-PM,LTCAUD,84.26,84.55,84.13,84.13,48.41,4092.17
2019-03-20 08-PM,LTCAUD,83.7,84.28,83.7,84.26,12.96,1090.73
2019-03-20 07-PM,LTCAUD,83.89,83.89,83.7,83.7,7.57,633.35
2019-03-20 06-PM,LTCAUD,84.35,84.35,83.87,83.89,10.0,839.38
2019-03-20 05-PM,LTCAUD,84.39,84.39,84.35,84.35,0.6565,55.38
2019-03-20 04-PM,LTCAUD,84.39,84.39,84.39,84.39,0.0,0.0
