Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume TRX,Volume BTC
2018-05-13 04-PM,TRXBTC,8.5e-06,8.71e-06,8.5e-06,8.65e-06,1923000.0,16.51
2018-05-13 03-PM,TRXBTC,8.48e-06,8.59e-06,8.41e-06,8.5e-06,869000.0,7.37
2018-05-13 02-PM,TRXBTC,8.46e-06,8.57e-06,8.45e-06,8.48e-06,1185000.0,10.07
2018-05-13 01-PM,TRXBTC,8.58e-06,8.71e-06,8.44e-06,8.46e-06,1916000.0,16.38
2018-05-13 12-PM,TRXBTC,8.47e-06,8.73e-06,8.45e-06,8.58e-06,2208000.0,18.98
2018-05-13 11-AM,TRXBTC,8.35e-06,8.47e-06,8.32e-06,8.47e-06,707000.0,5.93
2018-05-13 10-AM,TRXBTC,8.39e-06,8.4e-06,8.26e-06,8.35e-06,1605000.0,13.41
2018-05-13 09-AM,TRXBTC,8.26e-06,8.41e-06,8.22e-06,8.39e-06,1348000.0,11.2
2018-05-13 08-AM,TRXBTC,8.26e-06,8.28e-06,8.17e-06,8.26e-06,917000.0,7.54
2018-05-13 07-AM,TRXBTC,8.17e-06,8.35e-06,8.16e-06,8.26e-06,2072000.0,17.12
2018-05-13 06-AM,TRXBTC,8.04e-06,8.18e-06,8.04e-06,8.17e-06,1830000.0,14.86
2018-05-13 05-AM,TRXBTC,7.99e-06,8.06e-06,7.97e-06,8.04e-06,235000.0,1.88
2018-05-13 04-AM,TRXBTC,8.05e-06,8.09e-06,7.99e-06,7.99e-06,1271000.0,10.24
2018-05-13 03-AM,TRXBTC,7.96e-06,8.08e-06,7.94e-06,8.05e-06,157000.0,1.26
2018-05-13 02-AM,TRXBTC,7.97e-06,7.97e-06,7.9e-06,7.96e-06,330000.0,2.62
2018-05-13 01-AM,TRXBTC,7.93e-06,8.03e-06,7.85e-06,7.97e-06,530000.0,4.2
2018-05-13 12-AM,TRXBTC,7.89e-06,8.12e-06,7.87e-06,7.93e-06,1621000.0,12.91
2018-05-12 11-PM,TRXBTC,7.88e-06,8.02e-06,7.88e-06,7.89e-06,1034000.0,8.24
2018-05-12 10-PM,TRXBTC,7.83e-06,7.93e-06,7.82e-06,7.88e-06,362000.0,2.85
2018-05-12 09-PM,TRXBTC,7.82e-06,7.85e-06,7.76e-06,7.83e-06,501000.0,3.91
2018-05-12 08-PM,TRXBTC,7.86e-06,7.87e-06,7.79e-06,7.82e-06,327000.0,2.56
2018-05-12 07-PM,TRXBTC,7.77e-06,7.86e-06,7.76e-06,7.86e-06,415000.0,3.24
2018-05-12 06-PM,TRXBTC,7.77e-06,7.78e-06,7.74e-06,7.77e-06,626000.0,4.85
2018-05-12 05-PM,TRXBTC,7.67e-06,7.77e-06,7.6e-06,7.77e-06,710000.0,5.49
2018-05-12 04-PM,TRXBTC,7.76e-06,7.83e-06,7.59e-06,7.67e-06,1861000.0,14.29
2018-05-12 03-PM,TRXBTC,7.83e-06,7.85e-06,7.6e-06,7.76e-06,1213000.0,9.36
2018-05-12 02-PM,TRXBTC,7.89e-06,7.89e-06,7.73e-06,7.83e-06,1062000.0,8.28
2018-05-12 01-PM,TRXBTC,8.17e-06,8.17e-06,7.88e-06,7.89e-06,2420000.0,19.39
2018-05-12 12-PM,TRXBTC,7.72e-06,8.23e-06,7.71e-06,8.17e-06,4439000.0,35.41
2018-05-12 11-AM,TRXBTC,7.8e-06,7.82e-06,7.61e-06,7.72e-06,2041000.0,15.78
2018-05-12 10-AM,TRXBTC,7.65e-06,7.8e-06,7.57e-06,7.8e-06,2249000.0,17.28
2018-05-12 09-AM,TRXBTC,7.36e-06,7.67e-06,7.26e-06,7.65e-06,1815000.0,13.52
2018-05-12 08-AM,TRXBTC,7.53e-06,7.53e-06,7.33e-06,7.36e-06,714000.0,5.27
2018-05-12 07-AM,TRXBTC,7.44e-06,7.53e-06,7.37e-06,7.53e-06,821000.0,6.12
2018-05-12 06-AM,TRXBTC,7.43e-06,7.47e-06,7.23e-06,7.44e-06,3977000.0,29.22
2018-05-12 05-AM,TRXBTC,7.7e-06,7.7e-06,7.4e-06,7.43e-06,2458000.0,18.48
2018-05-12 04-AM,TRXBTC,7.7e-06,7.77e-06,7.7e-06,7.7e-06,189000.0,1.46
2018-05-12 03-AM,TRXBTC,7.82e-06,7.82e-06,7.69e-06,7.7e-06,680000.0,5.27
2018-05-12 02-AM,TRXBTC,7.79e-06,7.84e-06,7.77e-06,7.82e-06,283000.0,2.21
2018-05-12 01-AM,TRXBTC,7.83e-06,7.83e-06,7.74e-06,7.79e-06,456000.0,3.54
2018-05-12 12-AM,TRXBTC,7.72e-06,7.87e-06,7.7e-06,7.83e-06,1023000.0,7.97
2018-05-11 11-PM,TRXBTC,7.74e-06,7.81e-06,7.72e-06,7.72e-06,620000.0,4.81
2018-05-11 10-PM,TRXBTC,7.68e-06,7.8e-06,7.68e-06,7.74e-06,431000.0,3.34
2018-05-11 09-PM,TRXBTC,7.71e-06,7.74e-06,7.65e-06,7.68e-06,1416000.0,10.89
2018-05-11 08-PM,TRXBTC,7.86e-06,7.9e-06,7.65e-06,7.71e-06,2475000.0,19.24
2018-05-11 07-PM,TRXBTC,7.83e-06,7.9e-06,7.8e-06,7.86e-06,814000.0,6.39
2018-05-11 06-PM,TRXBTC,7.78e-06,7.85e-06,7.76e-06,7.83e-06,740000.0,5.77
2018-05-11 05-PM,TRXBTC,7.82e-06,7.87e-06,7.78e-06,7.78e-06,1271000.0,9.95
2018-05-11 04-PM,TRXBTC,7.78e-06,7.93e-06,7.76e-06,7.82e-06,1886000.0,14.77
2018-05-11 03-PM,TRXBTC,7.91e-06,7.97e-06,7.74e-06,7.78e-06,1448000.0,11.4
2018-05-11 02-PM,TRXBTC,7.64e-06,7.96e-06,7.61e-06,7.91e-06,3454000.0,27.04
2018-05-11 01-PM,TRXBTC,7.61e-06,7.72e-06,7.59e-06,7.64e-06,1024000.0,7.83
2018-05-11 12-PM,TRXBTC,7.54e-06,7.62e-06,7.43e-06,7.61e-06,2478000.0,18.63
2018-05-11 11-AM,TRXBTC,7.67e-06,7.71e-06,7.53e-06,7.54e-06,790000.0,6.0
2018-05-11 10-AM,TRXBTC,7.67e-06,7.74e-06,7.65e-06,7.67e-06,917000.0,7.07
2018-05-11 09-AM,TRXBTC,7.76e-06,7.84e-06,7.55e-06,7.67e-06,2386000.0,18.27
2018-05-11 08-AM,TRXBTC,7.67e-06,8.01e-06,7.67e-06,7.76e-06,3388000.0,26.57
2018-05-11 07-AM,TRXBTC,7.77e-06,8.06e-06,7.34e-06,7.67e-06,7095000.0,54.79
2018-05-11 06-AM,TRXBTC,8.29e-06,8.29e-06,7.73e-06,7.77e-06,7988000.0,63.91
2018-05-11 05-AM,TRXBTC,8.28e-06,8.33e-06,8.28e-06,8.29e-06,999000.0,8.3
2018-05-11 04-AM,TRXBTC,8.25e-06,8.33e-06,8.22e-06,8.28e-06,931000.0,7.69
2018-05-11 03-AM,TRXBTC,8.24e-06,8.29e-06,8.23e-06,8.25e-06,771000.0,6.37
2018-05-11 02-AM,TRXBTC,8.39e-06,8.45e-06,8.24e-06,8.24e-06,1315000.0,11.0
2018-05-11 01-AM,TRXBTC,8.27e-06,8.52e-06,8.22e-06,8.39e-06,2721000.0,22.83
2018-05-11 12-AM,TRXBTC,8.06e-06,8.34e-06,7.87e-06,8.27e-06,5801000.0,46.77
2018-05-10 11-PM,TRXBTC,8.25e-06,8.35e-06,8.03e-06,8.06e-06,2821000.0,23.12
2018-05-10 10-PM,TRXBTC,8.37e-06,8.4e-06,8.23e-06,8.25e-06,3625000.0,30.04
2018-05-10 09-PM,TRXBTC,8.47e-06,8.47e-06,8.37e-06,8.37e-06,1166000.0,9.81
2018-05-10 08-PM,TRXBTC,8.53e-06,8.55e-06,8.47e-06,8.47e-06,1391000.0,11.83
2018-05-10 07-PM,TRXBTC,8.55e-06,8.57e-06,8.53e-06,8.53e-06,121000.0,1.03
2018-05-10 06-PM,TRXBTC,8.57e-06,8.59e-06,8.53e-06,8.55e-06,1562000.0,13.36
2018-05-10 05-PM,TRXBTC,8.6e-06,8.63e-06,8.5e-06,8.57e-06,2107000.0,18.05
2018-05-10 04-PM,TRXBTC,8.65e-06,8.66e-06,8.59e-06,8.6e-06,211000.0,1.82
2018-05-10 03-PM,TRXBTC,8.56e-06,8.71e-06,8.55e-06,8.65e-06,1319000.0,11.41
2018-05-10 02-PM,TRXBTC,8.55e-06,8.58e-06,8.53e-06,8.56e-06,673000.0,5.75
2018-05-10 01-PM,TRXBTC,8.52e-06,8.57e-06,8.51e-06,8.55e-06,940000.0,8.03
2018-05-10 12-PM,TRXBTC,8.56e-06,8.57e-06,8.52e-06,8.52e-06,361000.0,3.08
2018-05-10 11-AM,TRXBTC,8.55e-06,8.58e-06,8.55e-06,8.56e-06,237000.0,2.03
2018-05-10 10-AM,TRXBTC,8.58e-06,8.58e-06,8.55e-06,8.55e-06,206000.0,1.76
2018-05-10 09-AM,TRXBTC,8.56e-06,8.59e-06,8.53e-06,8.58e-06,327000.0,2.8
2018-05-10 08-AM,TRXBTC,8.58e-06,8.59e-06,8.54e-06,8.56e-06,388000.0,3.33
2018-05-10 07-AM,TRXBTC,8.58e-06,8.67e-06,8.58e-06,8.58e-06,575000.0,4.95
2018-05-10 06-AM,TRXBTC,8.59e-06,8.62e-06,8.57e-06,8.58e-06,446000.0,3.83
2018-05-10 05-AM,TRXBTC,8.69e-06,8.69e-06,8.59e-06,8.59e-06,398000.0,3.44
2018-05-10 04-AM,TRXBTC,8.56e-06,8.73e-06,8.56e-06,8.69e-06,1157000.0,10.02
2018-05-10 03-AM,TRXBTC,8.54e-06,8.57e-06,8.53e-06,8.56e-06,333000.0,2.85
2018-05-10 02-AM,TRXBTC,8.56e-06,8.59e-06,8.51e-06,8.54e-06,574000.0,4.92
2018-05-10 01-AM,TRXBTC,8.59e-06,8.64e-06,8.56e-06,8.56e-06,436000.0,3.75
2018-05-10 12-AM,TRXBTC,8.62e-06,8.62e-06,8.55e-06,8.59e-06,1104000.0,9.47
2018-05-09 11-PM,TRXBTC,8.63e-06,8.65e-06,8.61e-06,8.62e-06,347000.0,3.0
2018-05-09 10-PM,TRXBTC,8.65e-06,8.65e-06,8.6e-06,8.63e-06,117000.0,1.01
2018-05-09 09-PM,TRXBTC,8.68e-06,8.69e-06,8.63e-06,8.65e-06,219000.0,1.9
2018-05-09 08-PM,TRXBTC,8.69e-06,8.7e-06,8.64e-06,8.68e-06,370000.0,3.21
2018-05-09 07-PM,TRXBTC,8.72e-06,8.74e-06,8.69e-06,8.69e-06,377000.0,3.28
2018-05-09 06-PM,TRXBTC,8.75e-06,8.76e-06,8.7e-06,8.72e-06,870000.0,7.59
2018-05-09 05-PM,TRXBTC,8.73e-06,8.81e-06,8.72e-06,8.75e-06,490000.0,4.3
2018-05-09 04-PM,TRXBTC,8.78e-06,8.78e-06,8.72e-06,8.73e-06,363000.0,3.17
2018-05-09 03-PM,TRXBTC,8.7e-06,8.8e-06,8.7e-06,8.78e-06,609000.0,5.34
2018-05-09 02-PM,TRXBTC,8.73e-06,8.78e-06,8.7e-06,8.7e-06,1118000.0,9.78
2018-05-09 01-PM,TRXBTC,8.74e-06,8.77e-06,8.71e-06,8.73e-06,873000.0,7.62
2018-05-09 12-PM,TRXBTC,8.72e-06,8.77e-06,8.71e-06,8.74e-06,866000.0,7.56
2018-05-09 11-AM,TRXBTC,8.73e-06,8.79e-06,8.71e-06,8.72e-06,618000.0,5.41
2018-05-09 10-AM,TRXBTC,8.73e-06,8.74e-06,8.69e-06,8.73e-06,441000.0,3.84
2018-05-09 09-AM,TRXBTC,8.68e-06,8.76e-06,8.68e-06,8.73e-06,531000.0,4.64
2018-05-09 08-AM,TRXBTC,8.73e-06,8.75e-06,8.65e-06,8.68e-06,1454000.0,12.66
2018-05-09 07-AM,TRXBTC,8.77e-06,8.82e-06,8.71e-06,8.73e-06,675000.0,5.92
2018-05-09 06-AM,TRXBTC,8.75e-06,8.85e-06,8.75e-06,8.77e-06,494000.0,4.36
2018-05-09 05-AM,TRXBTC,8.74e-06,8.79e-06,8.69e-06,8.75e-06,936000.0,8.17
2018-05-09 04-AM,TRXBTC,8.72e-06,8.76e-06,8.63e-06,8.74e-06,1752000.0,15.24
2018-05-09 03-AM,TRXBTC,8.79e-06,8.83e-06,8.66e-06,8.72e-06,3280000.0,28.69
2018-05-09 02-AM,TRXBTC,8.92e-06,8.92e-06,8.79e-06,8.79e-06,1396000.0,12.33
2018-05-09 01-AM,TRXBTC,8.95e-06,8.96e-06,8.9e-06,8.92e-06,248000.0,2.22
2018-05-09 12-AM,TRXBTC,8.99e-06,8.99e-06,8.93e-06,8.95e-06,825000.0,7.39
2018-05-08 11-PM,TRXBTC,9.02e-06,9.03e-06,8.97e-06,8.99e-06,585000.0,5.27
2018-05-08 10-PM,TRXBTC,9.01e-06,9.02e-06,8.97e-06,9.02e-06,1768000.0,15.92
2018-05-08 09-PM,TRXBTC,8.96e-06,9.05e-06,8.96e-06,9.01e-06,1721000.0,15.5
2018-05-08 08-PM,TRXBTC,8.9e-06,9.0e-06,8.9e-06,8.96e-06,1267000.0,11.35
2018-05-08 07-PM,TRXBTC,8.9e-06,8.92e-06,8.89e-06,8.9e-06,238000.0,2.12
2018-05-08 06-PM,TRXBTC,8.94e-06,8.94e-06,8.89e-06,8.9e-06,639000.0,5.69
2018-05-08 05-PM,TRXBTC,8.92e-06,8.95e-06,8.91e-06,8.94e-06,1023000.0,9.13
2018-05-08 04-PM,TRXBTC,8.96e-06,8.97e-06,8.87e-06,8.92e-06,503000.0,4.49
2018-05-08 03-PM,TRXBTC,8.87e-06,8.96e-06,8.86e-06,8.96e-06,455000.0,4.05
2018-05-08 02-PM,TRXBTC,8.87e-06,8.94e-06,8.85e-06,8.87e-06,533000.0,4.74
2018-05-08 01-PM,TRXBTC,8.9e-06,8.91e-06,8.82e-06,8.87e-06,865000.0,7.68
2018-05-08 12-PM,TRXBTC,8.78e-06,8.9e-06,8.78e-06,8.9e-06,1369000.0,12.08
2018-05-08 11-AM,TRXBTC,8.83e-06,8.86e-06,8.74e-06,8.78e-06,1849000.0,16.26
2018-05-08 10-AM,TRXBTC,8.84e-06,8.9e-06,8.78e-06,8.83e-06,577000.0,5.1
2018-05-08 09-AM,TRXBTC,8.95e-06,8.95e-06,8.8e-06,8.84e-06,1623000.0,14.41
2018-05-08 08-AM,TRXBTC,8.89e-06,9.01e-06,8.87e-06,8.95e-06,528000.0,4.72
2018-05-08 07-AM,TRXBTC,8.92e-06,8.93e-06,8.86e-06,8.89e-06,1118000.0,9.95
2018-05-08 06-AM,TRXBTC,8.94e-06,8.96e-06,8.9e-06,8.92e-06,1399000.0,12.5
2018-05-08 05-AM,TRXBTC,9.0e-06,9.01e-06,8.94e-06,8.94e-06,553000.0,4.96
2018-05-08 04-AM,TRXBTC,9.08e-06,9.09e-06,8.98e-06,9.0e-06,960000.0,8.66
2018-05-08 03-AM,TRXBTC,9.02e-06,9.1e-06,9.02e-06,9.08e-06,1371000.0,12.43
2018-05-08 02-AM,TRXBTC,8.94e-06,9.02e-06,8.88e-06,9.02e-06,1892000.0,16.97
2018-05-08 01-AM,TRXBTC,8.83e-06,8.94e-06,8.83e-06,8.94e-06,500000.0,4.43
2018-05-08 12-AM,TRXBTC,8.82e-06,8.85e-06,8.74e-06,8.83e-06,1890000.0,16.58
2018-05-07 11-PM,TRXBTC,8.8e-06,8.86e-06,8.78e-06,8.82e-06,431000.0,3.8
2018-05-07 10-PM,TRXBTC,8.89e-06,8.92e-06,8.8e-06,8.8e-06,858000.0,7.61
2018-05-07 09-PM,TRXBTC,8.9e-06,8.95e-06,8.86e-06,8.89e-06,1246000.0,11.11
2018-05-07 08-PM,TRXBTC,8.86e-06,8.92e-06,8.84e-06,8.9e-06,1472000.0,13.08
2018-05-07 07-PM,TRXBTC,8.78e-06,8.87e-06,8.77e-06,8.86e-06,2096000.0,18.49
2018-05-07 06-PM,TRXBTC,8.73e-06,8.78e-06,8.7e-06,8.78e-06,93000.0,0.8139
2018-05-07 05-PM,TRXBTC,8.7e-06,8.74e-06,8.69e-06,8.73e-06,159000.0,1.38
2018-05-07 04-PM,TRXBTC,8.7e-06,8.75e-06,8.67e-06,8.7e-06,444000.0,3.87
2018-05-07 03-PM,TRXBTC,8.68e-06,8.71e-06,8.65e-06,8.7e-06,1124000.0,9.74
2018-05-07 02-PM,TRXBTC,8.69e-06,8.73e-06,8.65e-06,8.68e-06,707000.0,6.13
2018-05-07 01-PM,TRXBTC,8.72e-06,8.74e-06,8.68e-06,8.69e-06,362000.0,3.15
2018-05-07 12-PM,TRXBTC,8.65e-06,8.73e-06,8.65e-06,8.72e-06,285000.0,2.48
2018-05-07 11-AM,TRXBTC,8.71e-06,8.71e-06,8.65e-06,8.65e-06,509000.0,4.42
2018-05-07 10-AM,TRXBTC,8.7e-06,8.76e-06,8.68e-06,8.71e-06,532000.0,4.64
2018-05-07 09-AM,TRXBTC,8.89e-06,8.9e-06,8.7e-06,8.7e-06,2630000.0,23.11
2018-05-07 08-AM,TRXBTC,8.57e-06,8.91e-06,8.53e-06,8.89e-06,3282000.0,28.68
2018-05-07 07-AM,TRXBTC,8.63e-06,8.68e-06,8.56e-06,8.57e-06,467000.0,4.03
2018-05-07 06-AM,TRXBTC,8.61e-06,8.64e-06,8.55e-06,8.63e-06,874000.0,7.51
2018-05-07 05-AM,TRXBTC,8.58e-06,8.62e-06,8.56e-06,8.61e-06,390000.0,3.35
2018-05-07 04-AM,TRXBTC,8.62e-06,8.65e-06,8.57e-06,8.58e-06,682000.0,5.88
2018-05-07 03-AM,TRXBTC,8.57e-06,8.62e-06,8.5e-06,8.62e-06,1588000.0,13.59
2018-05-07 02-AM,TRXBTC,8.62e-06,8.64e-06,8.57e-06,8.57e-06,1462000.0,12.59
2018-05-07 01-AM,TRXBTC,8.71e-06,8.71e-06,8.61e-06,8.62e-06,1720000.0,14.87
2018-05-07 12-AM,TRXBTC,8.73e-06,8.75e-06,8.68e-06,8.71e-06,1023000.0,8.92
2018-05-06 11-PM,TRXBTC,8.77e-06,8.77e-06,8.71e-06,8.73e-06,1000000.0,8.75
2018-05-06 10-PM,TRXBTC,8.74e-06,8.78e-06,8.71e-06,8.77e-06,644000.0,5.63
2018-05-06 09-PM,TRXBTC,8.74e-06,8.74e-06,8.71e-06,8.74e-06,394000.0,3.44
2018-05-06 08-PM,TRXBTC,8.77e-06,8.78e-06,8.73e-06,8.74e-06,413000.0,3.61
2018-05-06 07-PM,TRXBTC,8.77e-06,8.8e-06,8.76e-06,8.77e-06,69000.0,0.6063
2018-05-06 06-PM,TRXBTC,8.71e-06,8.8e-06,8.7e-06,8.77e-06,448000.0,3.92
2018-05-06 05-PM,TRXBTC,8.74e-06,8.75e-06,8.69e-06,8.71e-06,308000.0,2.69
2018-05-06 04-PM,TRXBTC,8.78e-06,8.83e-06,8.74e-06,8.74e-06,331000.0,2.91
2018-05-06 03-PM,TRXBTC,8.78e-06,8.88e-06,8.76e-06,8.78e-06,1976000.0,17.45
2018-05-06 02-PM,TRXBTC,8.68e-06,8.79e-06,8.66e-06,8.78e-06,692000.0,6.05
2018-05-06 01-PM,TRXBTC,8.63e-06,8.7e-06,8.6e-06,8.68e-06,989000.0,8.57
2018-05-06 12-PM,TRXBTC,8.65e-06,8.66e-06,8.57e-06,8.63e-06,697000.0,6.0
2018-05-06 11-AM,TRXBTC,8.65e-06,8.67e-06,8.63e-06,8.65e-06,320000.0,2.77
2018-05-06 10-AM,TRXBTC,8.55e-06,8.7e-06,8.55e-06,8.65e-06,922000.0,7.95
2018-05-06 09-AM,TRXBTC,8.52e-06,8.65e-06,8.51e-06,8.55e-06,1004000.0,8.6
2018-05-06 08-AM,TRXBTC,8.6e-06,8.6e-06,8.51e-06,8.52e-06,332000.0,2.83
2018-05-06 07-AM,TRXBTC,8.61e-06,8.61e-06,8.54e-06,8.6e-06,434000.0,3.72
2018-05-06 06-AM,TRXBTC,8.5e-06,8.62e-06,8.42e-06,8.61e-06,1727000.0,14.7
2018-05-06 05-AM,TRXBTC,8.56e-06,8.59e-06,8.48e-06,8.5e-06,1687000.0,14.4
2018-05-06 04-AM,TRXBTC,8.62e-06,8.65e-06,8.53e-06,8.56e-06,631000.0,5.41
2018-05-06 03-AM,TRXBTC,8.57e-06,8.62e-06,8.57e-06,8.62e-06,220000.0,1.89
2018-05-06 02-AM,TRXBTC,8.51e-06,8.66e-06,8.47e-06,8.57e-06,653000.0,5.59
2018-05-06 01-AM,TRXBTC,8.65e-06,8.67e-06,8.49e-06,8.51e-06,1102000.0,9.46
2018-05-06 12-AM,TRXBTC,8.82e-06,8.82e-06,8.63e-06,8.65e-06,1056000.0,9.21
2018-05-05 11-PM,TRXBTC,8.87e-06,8.87e-06,8.81e-06,8.82e-06,514000.0,4.55
2018-05-05 10-PM,TRXBTC,8.9e-06,8.92e-06,8.76e-06,8.87e-06,1648000.0,14.52
2018-05-05 09-PM,TRXBTC,8.99e-06,9.02e-06,8.9e-06,8.9e-06,307000.0,2.75
2018-05-05 08-PM,TRXBTC,8.93e-06,9.02e-06,8.92e-06,8.99e-06,789000.0,7.09
2018-05-05 07-PM,TRXBTC,8.81e-06,8.95e-06,8.81e-06,8.93e-06,579000.0,5.15
2018-05-05 06-PM,TRXBTC,8.8e-06,8.85e-06,8.8e-06,8.81e-06,296000.0,2.61
2018-05-05 05-PM,TRXBTC,8.79e-06,8.83e-06,8.77e-06,8.8e-06,162000.0,1.43
2018-05-05 04-PM,TRXBTC,8.77e-06,8.85e-06,8.76e-06,8.79e-06,635000.0,5.59
2018-05-05 03-PM,TRXBTC,8.75e-06,8.79e-06,8.73e-06,8.77e-06,524000.0,4.59
2018-05-05 02-PM,TRXBTC,8.81e-06,8.83e-06,8.75e-06,8.75e-06,418000.0,3.67
2018-05-05 01-PM,TRXBTC,8.85e-06,8.85e-06,8.68e-06,8.81e-06,1156000.0,10.12
2018-05-05 12-PM,TRXBTC,8.96e-06,9.05e-06,8.81e-06,8.85e-06,1862000.0,16.63
2018-05-05 11-AM,TRXBTC,8.83e-06,9.0e-06,8.8e-06,8.96e-06,1232000.0,10.98
2018-05-05 10-AM,TRXBTC,8.9e-06,8.92e-06,8.73e-06,8.83e-06,1502000.0,13.28
2018-05-05 09-AM,TRXBTC,9.03e-06,9.04e-06,8.84e-06,8.9e-06,2457000.0,21.94
2018-05-05 08-AM,TRXBTC,9.15e-06,9.15e-06,9.01e-06,9.03e-06,1868000.0,16.92
2018-05-05 07-AM,TRXBTC,9.14e-06,9.18e-06,9.11e-06,9.15e-06,605000.0,5.53
2018-05-05 06-AM,TRXBTC,9.21e-06,9.22e-06,9.1e-06,9.14e-06,791000.0,7.25
2018-05-05 05-AM,TRXBTC,9.12e-06,9.24e-06,9.09e-06,9.21e-06,908000.0,8.33
2018-05-05 04-AM,TRXBTC,9.04e-06,9.23e-06,9.03e-06,9.12e-06,2920000.0,26.65
2018-05-05 03-AM,TRXBTC,8.99e-06,9.07e-06,8.98e-06,9.04e-06,1995000.0,18.03
2018-05-05 02-AM,TRXBTC,9.0e-06,9.01e-06,8.9e-06,8.99e-06,672000.0,6.02
2018-05-05 01-AM,TRXBTC,8.99e-06,9.12e-06,8.96e-06,9.0e-06,2012000.0,18.18
2018-05-05 12-AM,TRXBTC,8.87e-06,9.01e-06,8.8e-06,8.99e-06,1674000.0,14.86
2018-05-04 11-PM,TRXBTC,8.96e-06,9.01e-06,8.86e-06,8.87e-06,1821000.0,16.29
2018-05-04 10-PM,TRXBTC,8.87e-06,9.1e-06,8.87e-06,8.96e-06,1788000.0,16.07
2018-05-04 09-PM,TRXBTC,8.74e-06,8.94e-06,8.69e-06,8.87e-06,1894000.0,16.74
2018-05-04 08-PM,TRXBTC,8.88e-06,8.88e-06,8.73e-06,8.74e-06,453000.0,3.98
2018-05-04 07-PM,TRXBTC,9.1e-06,9.1e-06,8.8e-06,8.88e-06,2556000.0,22.82
2018-05-04 06-PM,TRXBTC,8.79e-06,9.16e-06,8.77e-06,9.1e-06,5046000.0,45.46
2018-05-04 05-PM,TRXBTC,8.54e-06,8.8e-06,8.53e-06,8.79e-06,3053000.0,26.6
2018-05-04 04-PM,TRXBTC,8.51e-06,8.59e-06,8.4e-06,8.54e-06,1385000.0,11.76
2018-05-04 03-PM,TRXBTC,8.37e-06,8.67e-06,8.37e-06,8.51e-06,2999000.0,25.67
2018-05-04 02-PM,TRXBTC,8.36e-06,8.45e-06,8.36e-06,8.37e-06,2064000.0,17.34
2018-05-04 01-PM,TRXBTC,8.4e-06,8.61e-06,8.35e-06,8.36e-06,2139000.0,18.14
2018-05-04 12-PM,TRXBTC,8.56e-06,8.57e-06,8.39e-06,8.4e-06,3359000.0,28.37
2018-05-04 11-AM,TRXBTC,8.68e-06,8.68e-06,8.54e-06,8.56e-06,1062000.0,9.13
2018-05-04 10-AM,TRXBTC,8.67e-06,8.73e-06,8.64e-06,8.68e-06,793000.0,6.89
2018-05-04 09-AM,TRXBTC,8.68e-06,8.77e-06,8.59e-06,8.67e-06,3954000.0,34.22
2018-05-04 08-AM,TRXBTC,8.85e-06,8.85e-06,8.68e-06,8.68e-06,1708000.0,14.94
2018-05-04 07-AM,TRXBTC,8.92e-06,8.93e-06,8.84e-06,8.85e-06,655000.0,5.81
2018-05-04 06-AM,TRXBTC,8.98e-06,8.99e-06,8.87e-06,8.92e-06,931000.0,8.33
2018-05-04 05-AM,TRXBTC,9.02e-06,9.02e-06,8.95e-06,8.98e-06,462000.0,4.15
2018-05-04 04-AM,TRXBTC,9.07e-06,9.07e-06,8.98e-06,9.02e-06,472000.0,4.26
2018-05-04 03-AM,TRXBTC,8.94e-06,9.11e-06,8.91e-06,9.07e-06,3238000.0,29.18
2018-05-04 02-AM,TRXBTC,9.02e-06,9.03e-06,8.93e-06,8.94e-06,212000.0,1.9
2018-05-04 01-AM,TRXBTC,9.07e-06,9.08e-06,8.95e-06,9.02e-06,1000000.0,9.0
2018-05-04 12-AM,TRXBTC,8.88e-06,9.28e-06,8.85e-06,9.07e-06,2821000.0,25.79
2018-05-03 11-PM,TRXBTC,8.9e-06,9.01e-06,8.75e-06,8.88e-06,1415000.0,12.53
2018-05-03 10-PM,TRXBTC,9.0e-06,9.0e-06,8.88e-06,8.9e-06,1652000.0,14.77
2018-05-03 09-PM,TRXBTC,9.1e-06,9.14e-06,8.97e-06,9.0e-06,1927000.0,17.47
2018-05-03 08-PM,TRXBTC,9.06e-06,9.24e-06,9.05e-06,9.1e-06,1432000.0,13.13
2018-05-03 07-PM,TRXBTC,9.05e-06,9.13e-06,8.96e-06,9.06e-06,1638000.0,14.81
2018-05-03 06-PM,TRXBTC,8.86e-06,9.32e-06,8.73e-06,9.05e-06,6421000.0,57.5
2018-05-03 05-PM,TRXBTC,9.07e-06,9.17e-06,8.85e-06,8.86e-06,1849000.0,16.65
2018-05-03 04-PM,TRXBTC,9.23e-06,9.23e-06,9.07e-06,9.07e-06,1012000.0,9.29
2018-05-03 03-PM,TRXBTC,9.2e-06,9.3e-06,9.16e-06,9.23e-06,1676000.0,15.43
2018-05-03 02-PM,TRXBTC,9.3e-06,9.37e-06,9.2e-06,9.2e-06,1534000.0,14.21
2018-05-03 01-PM,TRXBTC,9.37e-06,9.46e-06,9.3e-06,9.3e-06,1079000.0,10.13
2018-05-03 12-PM,TRXBTC,9.36e-06,9.47e-06,9.23e-06,9.37e-06,1542000.0,14.4
2018-05-03 11-AM,TRXBTC,9.49e-06,9.52e-06,9.34e-06,9.36e-06,1017000.0,9.57
