Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTG,Volume USD
2018-07-09,BTGUSD,26.78,27.51,26.15,26.77,159.89,4279.24
2018-07-08,BTGUSD,27.08,27.43,26.01,26.78,140.31,3786.53
2018-07-07,BTGUSD,26.59,27.19,25.58,27.08,309.04,8156.93
2018-07-06,BTGUSD,26.21,26.6,24.63,26.59,385.2,9737.57
2018-07-05,BTGUSD,26.04,27.09,25.51,26.21,307.25,8024.93
2018-07-04,BTGUSD,25.95,27.44,25.16,26.04,242.73,6437.24
2018-07-03,BTGUSD,27.9,28.4,25.33,25.95,261.92,7088.63
2018-07-02,BTGUSD,23.36,27.9,23.18,27.9,495.1,12426.35
2018-07-01,BTGUSD,23.7,24.29,22.74,23.36,681.39,16057.68
2018-06-30,BTGUSD,22.49,24.29,22.49,23.7,445.27,10437.37
2018-06-29,BTGUSD,22.6,22.99,21.4,22.49,300.77,6703.17
2018-06-28,BTGUSD,22.68,23.5,21.99,22.6,195.14,4409.47
2018-06-27,BTGUSD,22.02,23.65,21.9,22.68,566.82,12873.64
2018-06-26,BTGUSD,22.57,24.18,22.02,22.02,412.82,9519.64
2018-06-25,BTGUSD,22.3,23,21.5,22.57,354.98,7918.63
2018-06-24,BTGUSD,24,24.39,21.2,22.3,720.34,16192.54
2018-06-23,BTGUSD,25.85,25.85,23.51,24,459.0,11261.95
2018-06-22,BTGUSD,28.31,28.6,25,25.85,339.99,9016.81
2018-06-21,BTGUSD,28.76,29.49,28.01,28.31,257.42,7406.01
2018-06-20,BTGUSD,29.08,29.5,28,28.76,344.77,9853.7
2018-06-19,BTGUSD,29,30.03,28.73,29.08,399.63,11703.3
2018-06-18,BTGUSD,30,30,28.5,29,282.21,8236.24
2018-06-17,BTGUSD,28.89,30.2,28.75,30,171.76,5051.23
2018-06-16,BTGUSD,29.29,30.5,28.56,28.89,211.63,6155.84
2018-06-15,BTGUSD,31.32,31.65,29,29.29,198.63,5963.19
2018-06-14,BTGUSD,30.38,32.15,29.28,31.32,645.36,20286.67
2018-06-13,BTGUSD,32.6,33.97,29.79,30.38,367.25,11540.18
2018-06-12,BTGUSD,34.73,35.35,32.3,32.6,443.51,14686.16
2018-06-11,BTGUSD,33.64,36,32.24,34.73,360.57,12596.42
2018-06-10,BTGUSD,38.49,38.7,33.55,33.64,437.78,15700.32
2018-06-09,BTGUSD,37.68,38.64,36.75,38.49,143.07,5389.13
2018-06-08,BTGUSD,39.09,39.1,36.55,37.68,266.13,9972.51
2018-06-07,BTGUSD,38.72,39.1,37.7,39.09,289.56,11185.1
2018-06-06,BTGUSD,39.13,39.3,38.34,38.72,293.41,11353.56
2018-06-05,BTGUSD,39.92,40.5,38.05,39.13,368.28,14516.85
2018-06-04,BTGUSD,41.16,41.6,39,39.92,860.15,34580.77
2018-06-03,BTGUSD,40.8,41.6,40,41.16,907.11,37004.19
2018-06-02,BTGUSD,36.5,42,36.5,40.8,949.0,37971.23
2018-06-01,BTGUSD,37.53,38,36.1,36.5,497.9,18496.33
2018-05-31,BTGUSD,36.4,38.11,35.2,37.53,568.8,20825.58
2018-05-30,BTGUSD,38.5,40.19,35.2,36.4,1320.58,49614.71
2018-05-29,BTGUSD,37.1,40.94,35.06,38.5,807.19,30108.01
2018-05-28,BTGUSD,41.57,44.4,35,37.1,983.55,39539.11
2018-05-27,BTGUSD,43.2,45,40.52,41.57,608.09,25651.92
2018-05-26,BTGUSD,40.38,45.74,39.6,43.2,586.31,25507.2
2018-05-25,BTGUSD,46,48.66,34,40.38,1040.34,44176.85
2018-05-24,BTGUSD,43.51,46.97,43,46,422.5,18884.3
2018-05-23,BTGUSD,48.32,49.48,42.98,43.51,713.87,32955.37
2018-05-22,BTGUSD,51.39,53.15,48.32,48.32,308.3,15578.55
2018-05-21,BTGUSD,52.03,55,50.4,51.39,926.5,48165.76
2018-05-20,BTGUSD,50.9,52.8,49.75,52.03,538.62,27710.17
2018-05-19,BTGUSD,53,53,49.82,50.9,905.66,46006.24
2018-05-18,BTGUSD,55.59,56.97,48,53,3165.11,159527.96
2018-05-17,BTGUSD,60.84,61.28,55.01,55.59,221.42,12931.77
2018-05-16,BTGUSD,59.96,61.09,57.1,60.84,158.5,9322.7
2018-05-15,BTGUSD,60.56,66.71,59.53,59.96,311.67,19284.38
2018-05-14,BTGUSD,62.57,63.88,56,60.56,398.56,24007.63
2018-05-13,BTGUSD,60.16,62.89,58.21,62.57,210.77,12781.34
2018-05-12,BTGUSD,58.38,61.5,56.11,60.16,292.97,17314.35
2018-05-11,BTGUSD,67.27,67.27,56.11,58.38,444.06,27561.55
2018-05-10,BTGUSD,70,71.5,67.27,67.27,247.66,17264.98
2018-05-09,BTGUSD,71.45,74,67.2,70,179.05,12604.59
2018-05-08,BTGUSD,73.13,74.81,70.59,71.45,166.53,12099.36
2018-05-07,BTGUSD,77.12,77.12,72.3,73.13,179.18,13160.92
2018-05-06,BTGUSD,78,81.8,75.01,77.12,239.46,18692.37
2018-05-05,BTGUSD,74,81,74,78,344.94,26925.03
2018-05-04,BTGUSD,76.43,76.43,73.98,74,216.02,16102.58
2018-05-03,BTGUSD,76,77.69,73.78,76.43,199.35,15019.46
2018-05-02,BTGUSD,71.33,77.71,71.33,76,202.17,15077.63
2018-05-01,BTGUSD,73.51,73.61,70.07,71.33,126.01,9025.54
2018-04-30,BTGUSD,76.8,79.77,73,73.51,98.29,7390.66
2018-04-29,BTGUSD,76,79.81,74,76.8,153.17,11735.6
2018-04-28,BTGUSD,72.03,77.98,72,76,162.51,12103.91
2018-04-27,BTGUSD,79,79.92,72,72.03,221.1,16687.43
2018-04-26,BTGUSD,73.4,80,70,79,411.06,30579.99
2018-04-25,BTGUSD,88.95,88.95,68.76,73.4,825.35,63562.33
2018-04-24,BTGUSD,78.75,92.89,77,88.95,771.17,67565.34
2018-04-23,BTGUSD,65.6,80,64.64,78.75,675.21,49748.13
2018-04-22,BTGUSD,65.51,68.4,62.86,65.6,357.75,23543.76
2018-04-21,BTGUSD,70.2,72.22,62.3,65.51,603.03,40031.86
2018-04-20,BTGUSD,59.79,73.29,59.79,70.2,930.54,61447.66
2018-04-19,BTGUSD,56.5,64,55.14,59.79,389.55,23165.02
2018-04-18,BTGUSD,52.05,56.61,52.05,56.5,211.87,11534.92
2018-04-17,BTGUSD,53.17,54,51.9,52.05,367.87,19492.34
2018-04-16,BTGUSD,49,55.07,49,53.17,472.85,24630.06
2018-04-15,BTGUSD,45.44,49.84,45.44,49,246.61,11837.61
2018-04-14,BTGUSD,46.75,48.65,43.98,45.44,110.46,5035.17
2018-04-13,BTGUSD,47,50,45.25,46.75,231.18,11090.68
2018-04-12,BTGUSD,41.44,47.6,40.7,47,129.06,5627.85
2018-04-11,BTGUSD,43.57,43.65,40.6,41.44,100.21,4206.27
2018-04-10,BTGUSD,41.06,44,40.92,43.57,85.64,3582.2
2018-04-09,BTGUSD,42.88,48,40.91,41.06,130.1,5552.42
2018-04-08,BTGUSD,42.8,42.92,41.51,42.88,40.14,1688.0
2018-04-07,BTGUSD,42.33,43.7,41,42.8,51.81,2180.65
2018-04-06,BTGUSD,44,44,40,42.33,85.73,3550.17
2018-04-05,BTGUSD,43.13,45,42,44,109.8,4700.66
2018-04-04,BTGUSD,47.44,50.42,42.61,43.13,164.03,7278.49
2018-04-03,BTGUSD,43.74,50,42.71,47.44,160.78,7379.93
2018-04-02,BTGUSD,42.34,47,42.29,43.74,143.34,6253.33
2018-04-01,BTGUSD,46.3,47,40.8,42.34,142.87,6198.36
2018-03-31,BTGUSD,47.98,49.3,46.06,46.3,149.7,7083.9
2018-03-30,BTGUSD,50.37,53.68,46.07,47.98,163.81,7903.16
2018-03-29,BTGUSD,56.01,56.01,47.81,50.37,278.95,14196.66
2018-03-28,BTGUSD,55,57.87,55,56.01,46.76,2634.05
2018-03-27,BTGUSD,58.99,58.99,54.67,55,101.11,5727.91
2018-03-26,BTGUSD,61.63,67.2,55.24,58.99,254.97,15412.87
2018-03-25,BTGUSD,61.84,64.4,60.26,61.63,225.84,14106.33
2018-03-24,BTGUSD,60.54,65.21,59.63,61.84,215.81,13339.4
2018-03-23,BTGUSD,62.09,69,58.71,60.54,355.91,21564.21
2018-03-22,BTGUSD,65.57,70,61,62.09,384.76,24658.24
2018-03-21,BTGUSD,67.14,70.3,63.99,65.57,293.36,19749.65
2018-03-20,BTGUSD,69.29,71,61.66,67.14,298.78,19925.28
2018-03-19,BTGUSD,58.91,71.71,58.69,69.29,335.85,21215.04
2018-03-18,BTGUSD,60.81,61.11,51.1,58.91,191.54,10905.07
2018-03-17,BTGUSD,64.52,69.52,59.51,60.81,282.54,18084.6
2018-03-16,BTGUSD,67.14,70.28,63.5,64.52,242.79,16078.88
2018-03-15,BTGUSD,70.03,73.81,63.45,67.14,348.24,23542.37
2018-03-14,BTGUSD,82.08,82.66,68.32,70.03,229.95,17126.96
2018-03-13,BTGUSD,82.59,85.07,80,82.08,93.05,7622.03
2018-03-12,BTGUSD,87,89.04,80.74,82.59,210.1,17898.75
2018-03-11,BTGUSD,83.36,88.99,81.55,87,157.1,13355.06
2018-03-10,BTGUSD,89.05,93,82.87,83.36,211.5,18697.3
2018-03-09,BTGUSD,90.84,93.89,80,89.05,285.99,24293.53
2018-03-08,BTGUSD,95.1,100,90.71,90.84,217.0,20432.23
2018-03-07,BTGUSD,106.01,108.62,91.27,95.1,308.06,30577.15
2018-03-06,BTGUSD,110.17,113.67,101,106.01,268.26,28929.93
2018-03-05,BTGUSD,112.21,114.29,105.1,110.17,205.07,22642.89
2018-03-04,BTGUSD,113.08,113.75,109,112.21,147.46,16415.53
2018-03-03,BTGUSD,115,116,113,113.08,149.73,17104.19
2018-03-02,BTGUSD,118,119,113.1,115,199.69,22974.89
2018-03-01,BTGUSD,116.62,123,114,118,111.48,13120.35
2018-02-28,BTGUSD,123.05,124.95,115.1,116.62,246.98,29811.23
2018-02-27,BTGUSD,122.59,124.95,119.33,123.05,161.75,19830.97
2018-02-26,BTGUSD,117.88,123,116.72,122.59,156.0,18556.04
2018-02-25,BTGUSD,123.11,124.85,115.1,117.88,82.52,9821.82
2018-02-24,BTGUSD,125.08,125.8,115.19,123.11,58.77,7055.35
2018-02-23,BTGUSD,123.42,129.9,118,125.08,261.16,32459.35
2018-02-22,BTGUSD,125.11,131.01,114,123.42,261.36,31923.62
2018-02-21,BTGUSD,136.8,138,122.86,125.11,325.77,42275.91
2018-02-20,BTGUSD,136.93,143.58,136.8,136.8,252.07,35105.44
2018-02-19,BTGUSD,139.34,142.71,135,136.93,182.33,25302.7
2018-02-18,BTGUSD,148.44,155,132.99,139.34,287.06,40759.66
2018-02-17,BTGUSD,147,156,144,148.44,271.2,40470.92
2018-02-16,BTGUSD,136.71,147.02,136.18,147,281.04,39987.26
2018-02-15,BTGUSD,136.5,140,131.5,136.71,345.32,46815.56
2018-02-14,BTGUSD,127,136.5,124.9,136.5,374.7,49866.25
2018-02-13,BTGUSD,122.36,130,116.31,127,222.15,27250.53
2018-02-12,BTGUSD,121.11,126.37,119.14,122.36,240.47,29508.33
2018-02-11,BTGUSD,126,129.94,115,121.11,329.41,40387.33
2018-02-10,BTGUSD,135,137.9,122.6,126,373.51,48945.49
2018-02-09,BTGUSD,116.65,136.49,113.73,135,519.5,66000.48
2018-02-08,BTGUSD,101.47,121.29,97.69,116.65,387.81,43859.01
2018-02-07,BTGUSD,105.55,120,95,101.47,364.25,38384.88
2018-02-06,BTGUSD,97.12,108,80.74,105.55,547.79,51989.75
2018-02-05,BTGUSD,124.71,125.69,95.55,97.12,262.51,28441.95
2018-02-04,BTGUSD,143.93,149.65,119.46,124.71,230.5,30827.27
2018-02-03,BTGUSD,134.62,149.6,125.73,143.93,161.26,22673.95
2018-02-02,BTGUSD,137.11,140,102.92,134.62,261.4,33003.64
2018-02-01,BTGUSD,168.94,172.5,130,137.11,402.21,60679.62
2018-01-31,BTGUSD,179.82,179.82,162.5,168.94,136.62,22812.35
2018-01-30,BTGUSD,195.25,200,0.036,179.82,470.18,68296.69
2018-01-29,BTGUSD,198.21,205.4,187.92,195.25,128.02,24825.44
2018-01-28,BTGUSD,195,212.5,194,198.21,322.07,65023.52
2018-01-27,BTGUSD,189,195,185,195,134.36,25493.11
2018-01-26,BTGUSD,200.11,204.98,176,189,221.1,41930.45
2018-01-25,BTGUSD,201.2,206.76,195,200.11,169.34,34119.33
2018-01-24,BTGUSD,204.66,213.82,197.89,201.2,180.1,36860.82
2018-01-23,BTGUSD,235,235,203.03,204.66,83.03,17525.06
2018-01-22,BTGUSD,235,235,235,235,0.0,0.0
2018-01-21,BTGUSD,252.8,252.8,230,235,59.48,14204.84
2018-01-20,BTGUSD,253.9,259,241,255.96,236.17,58979.62
2018-01-19,BTGUSD,226.57,280,226.57,250,446.15,114953.59
2018-01-18,BTGUSD,227,245.42,211,226.57,127.72,29187.75
2018-01-17,BTGUSD,225.63,249,176,227,491.67,105412.88
2018-01-16,BTGUSD,302,302,188.33,225.63,638.66,164104.87
2018-01-15,BTGUSD,311.65,365,291,302,553.64,182041.48
2018-01-14,BTGUSD,336,385,300.96,311.65,595.6,201811.66
2018-01-13,BTGUSD,239.47,388.89,239.47,336,1359.85,438327.8
2018-01-12,BTGUSD,242.44,249,232,239.47,159.9,38695.12
2018-01-11,BTGUSD,261,266,235,242.44,343.04,85805.47
2018-01-10,BTGUSD,266.45,274,255,261,207.91,54302.47
2018-01-09,BTGUSD,262,274,256,266.45,214.55,57099.02
2018-01-08,BTGUSD,257.43,268,245.11,262,431.53,110578.65
2018-01-07,BTGUSD,265,276.1,253.26,257.43,237.7,63158.68
2018-01-06,BTGUSD,253.27,276.1,250.78,265,333.85,85634.71
2018-01-05,BTGUSD,256.1,271.16,250,253.27,279.59,72319.03
2018-01-04,BTGUSD,261.98,267,248,256.1,402.56,102554.01
2018-01-03,BTGUSD,267.97,271,257.23,261.98,245.29,64663.65
2018-01-02,BTGUSD,262.55,275,255,267.97,188.42,49752.15
2018-01-01,BTGUSD,260.5,278.3,251.8,262.55,155.92,41309.88
2017-12-31,BTGUSD,246.65,265,244,260.5,99.29,25467.27
2017-12-30,BTGUSD,278.3,278.3,240.09,246.65,156.33,40006.68
2017-12-29,BTGUSD,266.22,290,262,278.3,182.08,49491.66
2017-12-28,BTGUSD,291.89,297.65,253.57,266.22,258.27,69138.0
2017-12-27,BTGUSD,285.45,316.81,280,291.89,241.44,70639.18
2017-12-26,BTGUSD,299,299,279.99,285.45,183.5,52379.22
2017-12-25,BTGUSD,291,299.28,280,299,186.35,54332.73
2017-12-24,BTGUSD,308,310.01,250.78,291,296.34,83036.73
2017-12-23,BTGUSD,290,335,290,308,445.9,139683.47
2017-12-22,BTGUSD,363.5,371.49,250,290,652.03,196287.19
2017-12-21,BTGUSD,423,429.89,340,363.5,698.98,268055.58
2017-12-20,BTGUSD,332,438.5,319.1,423,1881.65,750162.0
2017-12-19,BTGUSD,318,345,298.8,332,1008.17,322650.66
2017-12-18,BTGUSD,289,328,275,318,714.25,217733.6
2017-12-17,BTGUSD,286.33,300,284,289,301.04,87135.7
2017-12-16,BTGUSD,291.04,300.55,283.34,286.33,280.99,81483.36
2017-12-15,BTGUSD,314.82,314.85,265,291.04,382.4,109486.68
2017-12-14,BTGUSD,269.49,348.67,266.12,314.82,883.13,275668.24
2017-12-13,BTGUSD,258.02,282.35,250,269.49,363.15,97079.5
2017-12-12,BTGUSD,243.32,270,237,258.02,313.45,80025.65
2017-12-11,BTGUSD,224,280.05,224,243.32,625.01,156055.95
2017-12-10,BTGUSD,244.18,246.97,212.97,224,555.54,126590.38
2017-12-09,BTGUSD,241,260.53,212,244.18,443.54,107818.32
2017-12-08,BTGUSD,220,270,215.89,241,465.45,116720.73
2017-12-07,BTGUSD,274.97,275,220,220,800.09,201670.4
2017-12-06,BTGUSD,291.51,295.2,269,274.97,552.79,154343.59
2017-12-05,BTGUSD,312.96,313.22,290,291.51,231.55,69844.99
2017-12-04,BTGUSD,309.92,323.14,285,312.96,449.41,137328.4
2017-12-03,BTGUSD,289.83,341.36,285.01,309.92,505.19,160539.42
2017-12-02,BTGUSD,303.89,304.35,282,289.83,174.54,51135.58
2017-12-01,BTGUSD,295,308.63,278.7,303.89,179.47,53705.2
2017-11-30,BTGUSD,300,320,258,295,207.48,59355.02
2017-11-29,BTGUSD,334.5,346.8,285,300,417.63,133926.05
2017-11-28,BTGUSD,360,365.92,330,334.5,293.41,102301.73
2017-11-27,BTGUSD,356,379.89,345,360,327.12,118896.88
2017-11-26,BTGUSD,352.5,361.86,301,356,261.98,89567.67
2017-11-25,BTGUSD,393,393,330,352.5,386.8,140489.18
2017-11-24,BTGUSD,281.98,400,279,393,1286.13,467698.73
2017-11-23,BTGUSD,242.8,294.49,240,281.98,664.41,182677.43
2017-11-22,BTGUSD,281.67,288.18,235.08,242.8,568.39,142631.97
2017-11-21,BTGUSD,250,325,250,281.67,595.23,173440.21
2017-11-20,BTGUSD,215.5,325,205,250,879.38,242161.43
2017-11-19,BTGUSD,243.98,243.98,213.13,215.5,168.42,38556.94
2017-11-18,BTGUSD,246.17,253,230.58,243.98,94.99,22664.23
2017-11-17,BTGUSD,259,270.51,223,246.17,219.99,53063.63
2017-11-16,BTGUSD,220,319,220,259,447.27,122574.87
2017-11-15,BTGUSD,290,294.83,220,220,297.37,75695.78
2017-11-14,BTGUSD,312,326.66,290,290,329.1,100377.7
2017-11-13,BTGUSD,334.35,350,300.95,312,311.02,101832.1
2017-11-12,BTGUSD,486.06,529.1,277,334.35,1799.12,755496.34
2017-11-11,BTGUSD,263.02,607.6,260,486.06,2232.05,918753.77
2017-11-10,BTGUSD,195.58,289.44,193.88,263.02,723.59,179796.25
2017-11-09,BTGUSD,187.44,210,183.27,195.58,169.61,33583.68
2017-11-08,BTGUSD,197.14,200.2,182,187.44,76.43,14710.79
2017-11-07,BTGUSD,197,203.68,192.81,197.14,68.76,13508.82
2017-11-06,BTGUSD,218.92,220.96,192.81,197,151.03,31267.33
2017-11-05,BTGUSD,219,227.58,214,218.92,71.17,15621.63
2017-11-04,BTGUSD,210,224.9,206.36,219,98.9,21409.87
2017-11-03,BTGUSD,201,229.32,195.6,210,102.7,22043.72
2017-11-02,BTGUSD,232.37,234.78,178.5,201,124.38,25031.26
2017-11-01,BTGUSD,242.24,253.07,221,232.37,93.96,21735.27
2017-10-31,BTGUSD,210,265,190,242.24,1133.58,256654.53
2017-10-30,BTGUSD,184.41,211,183,210,91.24,17719.33
