Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume BTC
2019-07-03 10-AM,LTCBTC,0.01042,0.01042,0.01042,0.01042,0.0,0.0
2019-07-03 09-AM,LTCBTC,0.01042,0.01042,0.01042,0.01042,0.0,0.0
2019-07-03 08-AM,LTCBTC,0.01042,0.01042,0.01042,0.01042,0.0,0.0
2019-07-03 07-AM,LTCBTC,0.01042,0.01042,0.01042,0.01042,0.0,0.0
2019-07-03 06-AM,LTCBTC,0.01042,0.01042,0.01042,0.01042,0.0,0.0
2019-07-03 05-AM,LTCBTC,0.01041,0.01042,0.01041,0.01042,2.6,0.02708
2019-07-03 04-AM,LTCBTC,0.01056,0.01056,0.01041,0.01041,0.5,0.005205
2019-07-03 03-AM,LTCBTC,0.01056,0.01056,0.01056,0.01056,0.0,0.0
2019-07-03 02-AM,LTCBTC,0.011,0.011,0.01056,0.01056,1.497,0.01581
2019-07-03 01-AM,LTCBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-07-03 12-AM,LTCBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-07-02 11-PM,LTCBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-07-02 10-PM,LTCBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-07-02 09-PM,LTCBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-07-02 08-PM,LTCBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-07-02 07-PM,LTCBTC,0.01105,0.01105,0.011,0.011,0.3259,0.003585
2019-07-02 06-PM,LTCBTC,0.01105,0.01105,0.01105,0.01105,0.0,0.0
2019-07-02 05-PM,LTCBTC,0.01105,0.01105,0.01105,0.01105,0.0,0.0
2019-07-02 04-PM,LTCBTC,0.01105,0.01105,0.01105,0.01105,0.0,0.0
2019-07-02 03-PM,LTCBTC,0.01105,0.01105,0.01105,0.01105,4.76e-06,5e-08
2019-07-02 02-PM,LTCBTC,0.011,0.01105,0.011,0.01105,42.16,0.4657
2019-07-02 01-PM,LTCBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-07-02 12-PM,LTCBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-07-02 11-AM,LTCBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-07-02 10-AM,LTCBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-07-02 09-AM,LTCBTC,0.01126,0.01126,0.011,0.011,2.514,0.02765
2019-07-02 08-AM,LTCBTC,0.01126,0.01126,0.01126,0.01126,0.0,0.0
