Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume PLN
2018-07-02,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-07-01,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-30,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-29,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-28,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-27,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-26,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-25,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-24,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-23,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-22,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-21,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-20,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-19,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-18,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-17,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-16,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-15,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-14,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-13,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-12,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-11,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-10,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-09,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-08,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-07,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-06,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-05,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-04,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-03,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-02,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-06-01,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-05-31,ETHPLN,2500,2500,2500,2500,0.0,0.0
2018-05-30,ETHPLN,2724,2724,1500,2500,0.1905,475.54
2018-05-29,ETHPLN,2724,2724,2724,2724,0.07718,210.25
2018-05-28,ETHPLN,2724,2724,2724,2724,0.0,0.0
