Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LSK,Volume EUR
2019-05-02 06-AM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-02 05-AM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-02 04-AM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-02 03-AM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-02 02-AM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-02 01-AM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-02 12-AM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-01 11-PM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-01 10-PM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-01 09-PM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-01 08-PM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-01 07-PM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-01 06-PM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-01 05-PM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-01 04-PM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-01 03-PM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-01 02-PM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-01 01-PM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-01 12-PM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-01 11-AM,LSKEUR,1.69,1.69,1.69,1.69,0.0,0.0
2019-05-01 10-AM,LSKEUR,1.53,1.69,1.53,1.69,29.8,50.02
2019-05-01 09-AM,LSKEUR,1.53,1.53,1.53,1.53,0.0,0.0
2019-05-01 08-AM,LSKEUR,1.45,1.53,1.45,1.53,3.3,5.05
2019-05-01 07-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-05-01 06-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-05-01 05-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-05-01 04-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-05-01 03-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-05-01 02-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-05-01 01-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-05-01 12-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 11-PM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 10-PM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 09-PM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 08-PM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 07-PM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 06-PM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 05-PM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 04-PM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 03-PM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 02-PM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 01-PM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 12-PM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 11-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 10-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 09-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 08-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 07-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 06-AM,LSKEUR,1.45,1.45,1.45,1.45,129.31,187.5
2019-04-30 05-AM,LSKEUR,1.45,1.45,1.45,1.45,8.62,12.5
2019-04-30 04-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 03-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 02-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 01-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-30 12-AM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-29 11-PM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-29 10-PM,LSKEUR,1.45,1.45,1.45,1.45,0.0,0.0
2019-04-29 09-PM,LSKEUR,1.79,1.79,1.45,1.45,5.52,8.0
2019-04-29 08-PM,LSKEUR,1.79,1.79,1.79,1.79,0.0,0.0
2019-04-29 07-PM,LSKEUR,1.79,1.79,1.79,1.79,0.0,0.0
2019-04-29 06-PM,LSKEUR,1.79,1.79,1.79,1.79,0.0,0.0
2019-04-29 05-PM,LSKEUR,1.79,1.79,1.79,1.79,0.0,0.0
2019-04-29 04-PM,LSKEUR,1.79,1.79,1.79,1.79,0.0,0.0
2019-04-29 03-PM,LSKEUR,1.79,1.79,1.79,1.79,0.0,0.0
2019-04-29 02-PM,LSKEUR,1.5,1.79,1.5,1.79,88.23,150.03
2019-04-29 01-PM,LSKEUR,1.5,1.5,1.5,1.5,0.0,0.0
2019-04-29 12-PM,LSKEUR,1.5,1.5,1.5,1.5,0.0,0.0
2019-04-29 11-AM,LSKEUR,1.5,1.5,1.5,1.5,0.0,0.0
2019-04-29 10-AM,LSKEUR,1.5,1.5,1.5,1.5,0.0,0.0
2019-04-29 09-AM,LSKEUR,1.66,1.66,1.5,1.5,367.58,551.68
2019-04-29 08-AM,LSKEUR,1.66,1.66,1.66,1.66,0.0,0.0
2019-04-29 07-AM,LSKEUR,1.66,1.66,1.66,1.66,0.0,0.0
2019-04-29 06-AM,LSKEUR,1.66,1.66,1.66,1.66,0.0,0.0
2019-04-29 05-AM,LSKEUR,1.66,1.66,1.66,1.66,0.0,0.0
2019-04-29 04-AM,LSKEUR,1.66,1.66,1.66,1.66,0.0,0.0
2019-04-29 03-AM,LSKEUR,1.72,1.72,1.65,1.66,10.85,17.98
2019-04-29 02-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-29 01-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-29 12-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 11-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 10-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 09-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 08-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 07-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 06-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 05-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 04-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 03-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 02-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 01-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 12-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 11-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 10-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 09-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 08-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 07-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 06-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 05-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 04-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 03-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 02-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 01-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-28 12-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 11-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 10-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 09-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 08-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 07-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 06-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 05-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 04-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 03-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 02-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 01-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 12-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 11-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 10-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 09-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 08-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 07-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 06-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 05-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 04-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 03-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 02-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 01-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-27 12-AM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-26 11-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-26 10-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-26 09-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-26 08-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-26 07-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-26 06-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-26 05-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-26 04-PM,LSKEUR,1.51,1.72,1.51,1.72,110.04,168.24
2019-04-26 03-PM,LSKEUR,1.51,1.51,1.51,1.51,0.0,0.0
2019-04-26 02-PM,LSKEUR,1.51,1.51,1.51,1.51,0.0,0.0
2019-04-26 01-PM,LSKEUR,1.51,1.51,1.51,1.51,0.0,0.0
2019-04-26 12-PM,LSKEUR,1.58,1.58,1.51,1.51,10.74,16.28
2019-04-26 11-AM,LSKEUR,1.58,1.58,1.58,1.58,0.0,0.0
2019-04-26 10-AM,LSKEUR,1.58,1.58,1.58,1.58,0.0,0.0
2019-04-26 09-AM,LSKEUR,1.58,1.58,1.58,1.58,0.0,0.0
2019-04-26 08-AM,LSKEUR,1.58,1.58,1.58,1.58,0.0,0.0
2019-04-26 07-AM,LSKEUR,1.58,1.58,1.58,1.58,0.0,0.0
2019-04-26 06-AM,LSKEUR,1.58,1.58,1.58,1.58,0.0,0.0
2019-04-26 05-AM,LSKEUR,1.58,1.58,1.58,1.58,0.0,0.0
2019-04-26 04-AM,LSKEUR,1.58,1.58,1.58,1.58,0.0,0.0
2019-04-26 03-AM,LSKEUR,1.58,1.58,1.58,1.58,0.0,0.0
2019-04-26 02-AM,LSKEUR,1.58,1.58,1.58,1.58,0.0,0.0
2019-04-26 01-AM,LSKEUR,1.58,1.58,1.58,1.58,0.0,0.0
2019-04-26 12-AM,LSKEUR,1.58,1.58,1.58,1.58,0.0,0.0
2019-04-25 11-PM,LSKEUR,1.58,1.58,1.58,1.58,0.0,0.0
2019-04-25 10-PM,LSKEUR,1.72,1.72,1.58,1.58,170.34,271.28
2019-04-25 09-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-25 08-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-25 07-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-25 06-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-25 05-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-25 04-PM,LSKEUR,1.72,1.72,1.72,1.72,0.0,0.0
2019-04-25 03-PM,LSKEUR,1.63,1.72,1.63,1.72,30.13,51.79
2019-04-25 02-PM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-25 01-PM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-25 12-PM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-25 11-AM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-25 10-AM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-25 09-AM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-25 08-AM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-25 07-AM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-25 06-AM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-25 05-AM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-25 04-AM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-25 03-AM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-25 02-AM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-25 01-AM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-25 12-AM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-24 11-PM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-24 10-PM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-24 09-PM,LSKEUR,1.63,1.63,1.63,1.63,0.0,0.0
2019-04-24 08-PM,LSKEUR,1.65,1.68,1.63,1.63,275.14,460.56
2019-04-24 07-PM,LSKEUR,1.65,1.65,1.64,1.65,105.71,174.37
2019-04-24 06-PM,LSKEUR,1.66,1.66,1.65,1.65,200.0,330.0
2019-04-24 05-PM,LSKEUR,1.68,1.68,1.66,1.66,31.0,51.46
2019-04-24 04-PM,LSKEUR,1.87,1.87,1.68,1.68,4.32,7.26
2019-04-24 03-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-24 02-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-24 01-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-24 12-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-24 11-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-24 10-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-24 09-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-24 08-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-24 07-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-24 06-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-24 05-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-24 04-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-24 03-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-24 02-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-24 01-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-24 12-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-23 11-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-23 10-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-23 09-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-23 08-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-23 07-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-23 06-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-23 05-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-04-23 04-PM,LSKEUR,1.76,1.87,1.76,1.87,107.23,200.5
2019-04-23 03-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-23 02-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-23 01-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-23 12-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-23 11-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-23 10-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-23 09-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-23 08-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-23 07-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-23 06-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-23 05-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-23 04-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-23 03-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-23 02-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-23 01-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-23 12-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 11-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 10-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 09-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 08-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 07-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 06-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 05-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 04-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 03-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 02-PM,LSKEUR,1.76,1.76,1.76,1.76,4.4,7.74
2019-04-22 01-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 12-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 11-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 10-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 09-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 08-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 07-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 06-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 05-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 04-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 03-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 02-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 01-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-22 12-AM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-21 11-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-21 10-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-21 09-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-21 08-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-21 07-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-21 06-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-21 05-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-21 04-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-21 03-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-21 02-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-21 01-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-04-21 12-PM,LSKEUR,1.85,1.85,1.76,1.76,50.02,88.03
2019-04-21 11-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-21 10-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-21 09-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-21 08-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-21 07-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-21 06-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-21 05-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-21 04-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-21 03-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-21 02-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-21 01-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-21 12-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 11-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 10-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 09-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 08-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 07-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 06-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 05-PM,LSKEUR,1.85,1.85,1.85,1.85,24.15,44.69
2019-04-20 04-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 03-PM,LSKEUR,1.85,1.85,1.85,1.85,36.41,67.36
2019-04-20 02-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 01-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 12-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 11-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 10-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 09-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 08-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 07-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 06-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 05-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 04-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 03-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 02-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 01-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-20 12-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 11-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 10-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 09-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 08-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 07-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 06-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 05-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 04-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 03-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 02-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 01-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 12-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 11-AM,LSKEUR,1.85,1.85,1.83,1.85,8.16,15.02
2019-04-19 10-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 09-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 08-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 07-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 06-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 05-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 04-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 03-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 02-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 01-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-19 12-AM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-18 11-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-18 10-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-18 09-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-18 08-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-04-18 07-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
