Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XBY,Volume BTC
2019-05-20,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-19,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-18,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-17,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-16,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-15,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-14,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-13,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-12,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-11,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-10,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-09,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-08,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-07,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-06,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-05,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-04,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-03,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-02,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-05-01,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-30,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-29,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-28,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-27,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-26,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-25,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-24,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-23,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-22,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-21,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-20,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-19,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-18,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-17,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-16,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-15,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-14,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-13,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-12,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-11,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-10,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-09,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-08,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-07,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-06,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-05,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-04,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-03,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-02,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-04-01,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-31,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-30,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-29,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-28,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-27,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-26,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-25,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-24,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-23,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-22,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-21,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-20,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-19,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-18,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-17,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-16,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-15,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-14,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-13,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-12,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-11,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-10,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-09,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-08,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-07,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-06,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-05,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-04,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-03,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-02,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-03-01,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-28,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-27,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-26,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-25,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-24,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-23,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-22,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-21,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-20,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-19,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-18,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-17,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-16,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-15,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-14,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-13,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-12,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-11,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-10,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-09,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-08,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-07,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-06,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-05,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-04,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-03,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-02,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-02-01,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-31,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-30,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-29,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-28,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-27,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-26,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-25,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-24,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-23,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-22,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-21,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-20,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-19,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-18,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-17,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-16,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-15,XBYBTC,2.9e-06,2.9e-06,2.9e-06,2.9e-06,0.0,0.0
2019-01-14,XBYBTC,3.04e-06,3.09e-06,2.0e-06,2.9e-06,1008100.23,2.51
2019-01-13,XBYBTC,3.38e-06,3.51e-06,3.04e-06,3.04e-06,218679.92,0.6971
2019-01-12,XBYBTC,3.5e-06,3.58e-06,3.0e-06,3.38e-06,1040030.03,3.37
2019-01-11,XBYBTC,3.76e-06,3.76e-06,3.4e-06,3.5e-06,347917.2,1.24
2019-01-10,XBYBTC,3.86e-06,3.95e-06,3.43e-06,3.76e-06,1001804.48,3.64
2019-01-09,XBYBTC,3.6e-06,3.86e-06,3.52e-06,3.86e-06,237180.98,0.8784
2019-01-08,XBYBTC,3.45e-06,3.6e-06,3.39e-06,3.6e-06,419651.37,1.46
2019-01-07,XBYBTC,3.28e-06,3.56e-06,3.25e-06,3.45e-06,600977.78,2.03
2019-01-06,XBYBTC,3.4e-06,3.52e-06,3.23e-06,3.28e-06,130369.37,0.4354
2019-01-05,XBYBTC,3.46e-06,3.48e-06,3.36e-06,3.4e-06,228541.05,0.7716
2019-01-04,XBYBTC,3.63e-06,3.68e-06,3.2e-06,3.46e-06,540545.5,1.81
2019-01-03,XBYBTC,3.35e-06,3.68e-06,3.35e-06,3.63e-06,56595.09,0.2003
2019-01-02,XBYBTC,3.39e-06,3.75e-06,3.35e-06,3.35e-06,257818.42,0.9107
2019-01-01,XBYBTC,3.33e-06,3.63e-06,3.26e-06,3.39e-06,319389.77,1.1
2018-12-31,XBYBTC,3.6e-06,3.7e-06,3.18e-06,3.33e-06,326549.66,1.12
2018-12-30,XBYBTC,3.64e-06,3.64e-06,3.54e-06,3.6e-06,108117.54,0.3903
2018-12-29,XBYBTC,3.58e-06,3.71e-06,3.42e-06,3.64e-06,225529.41,0.7998
2018-12-28,XBYBTC,3.56e-06,3.66e-06,3.5e-06,3.58e-06,209442.26,0.7503
2018-12-27,XBYBTC,3.54e-06,3.69e-06,3.5e-06,3.56e-06,370042.53,1.32
2018-12-26,XBYBTC,3.65e-06,3.71e-06,3.51e-06,3.54e-06,317967.02,1.14
2018-12-25,XBYBTC,3.68e-06,3.69e-06,3.54e-06,3.65e-06,146028.06,0.5339
2018-12-24,XBYBTC,3.76e-06,3.78e-06,3.52e-06,3.68e-06,246890.59,0.9065
2018-12-23,XBYBTC,3.72e-06,3.86e-06,3.52e-06,3.76e-06,436873.11,1.61
2018-12-22,XBYBTC,3.71e-06,3.79e-06,3.68e-06,3.72e-06,85697.5,0.318
2018-12-21,XBYBTC,3.75e-06,3.82e-06,3.61e-06,3.71e-06,447206.45,1.65
2018-12-20,XBYBTC,4.01e-06,4.01e-06,3.7e-06,3.75e-06,508323.68,1.94
2018-12-19,XBYBTC,4.02e-06,4.09e-06,3.8e-06,4.01e-06,162622.17,0.6359
2018-12-18,XBYBTC,4.12e-06,4.23e-06,3.89e-06,4.02e-06,69614.98,0.2874
2018-12-17,XBYBTC,3.93e-06,4.23e-06,3.86e-06,4.12e-06,159925.05,0.6393
2018-12-16,XBYBTC,3.98e-06,4.07e-06,3.8e-06,3.93e-06,149204.02,0.5786
2018-12-15,XBYBTC,3.92e-06,4.07e-06,3.92e-06,3.98e-06,112754.5,0.4495
2018-12-14,XBYBTC,4.42e-06,4.43e-06,3.85e-06,3.92e-06,887397.48,3.6
2018-12-13,XBYBTC,4.36e-06,4.42e-06,4.04e-06,4.42e-06,355570.15,1.5
2018-12-12,XBYBTC,4.0e-06,4.4e-06,4.0e-06,4.36e-06,402976.7,1.7
2018-12-11,XBYBTC,3.97e-06,4.08e-06,3.87e-06,4.0e-06,780194.35,3.1
2018-12-10,XBYBTC,4.02e-06,4.17e-06,3.89e-06,3.97e-06,471571.22,1.9
2018-12-09,XBYBTC,4.68e-06,4.84e-06,3.9e-06,4.02e-06,1280896.77,5.31
2018-12-08,XBYBTC,4.27e-06,4.68e-06,4.15e-06,4.68e-06,497072.86,2.2
2018-12-07,XBYBTC,4.22e-06,4.36e-06,4.15e-06,4.27e-06,401481.06,1.7
2018-12-06,XBYBTC,4.21e-06,4.39e-06,4.15e-06,4.22e-06,306522.44,1.29
2018-12-05,XBYBTC,4.3e-06,4.31e-06,4.11e-06,4.21e-06,377180.37,1.58
2018-12-04,XBYBTC,4.17e-06,4.75e-06,4.17e-06,4.3e-06,601572.79,2.69
2018-12-03,XBYBTC,4.17e-06,4.22e-06,4.02e-06,4.17e-06,275350.11,1.15
2018-12-02,XBYBTC,4.23e-06,4.23e-06,3.83e-06,4.17e-06,381693.61,1.53
2018-12-01,XBYBTC,4.2e-06,4.25e-06,4.1e-06,4.23e-06,115133.8,0.4831
2018-11-30,XBYBTC,4.21e-06,4.29e-06,4.1e-06,4.2e-06,323217.36,1.35
2018-11-29,XBYBTC,4.05e-06,4.27e-06,4.03e-06,4.21e-06,283019.89,1.18
2018-11-28,XBYBTC,4.25e-06,4.26e-06,3.82e-06,4.05e-06,845802.12,3.41
2018-11-27,XBYBTC,4.12e-06,4.25e-06,4.03e-06,4.25e-06,162281.45,0.6835
2018-11-26,XBYBTC,4.25e-06,4.3e-06,4.07e-06,4.12e-06,306510.7,1.27
2018-11-25,XBYBTC,4.23e-06,4.27e-06,4.11e-06,4.25e-06,144658.98,0.6049
2018-11-24,XBYBTC,4.22e-06,4.37e-06,4.2e-06,4.23e-06,311139.67,1.32
2018-11-23,XBYBTC,4.3e-06,4.43e-06,4.2e-06,4.22e-06,353261.31,1.51
2018-11-22,XBYBTC,4.17e-06,4.5e-06,4.17e-06,4.3e-06,662374.76,2.88
2018-11-21,XBYBTC,4.38e-06,4.38e-06,3.95e-06,4.17e-06,785584.47,3.19
2018-11-20,XBYBTC,4.5e-06,4.5e-06,4.18e-06,4.38e-06,992340.13,4.25
2018-11-19,XBYBTC,4.56e-06,4.7e-06,4.4e-06,4.5e-06,366360.46,1.66
2018-11-18,XBYBTC,4.81e-06,4.82e-06,4.53e-06,4.56e-06,197489.37,0.9156
2018-11-17,XBYBTC,4.62e-06,4.81e-06,4.53e-06,4.81e-06,450793.68,2.11
2018-11-16,XBYBTC,4.66e-06,5.0e-06,4.5e-06,4.62e-06,435932.28,2.03
2018-11-15,XBYBTC,4.65e-06,4.66e-06,4.41e-06,4.66e-06,236686.37,1.08
2018-11-14,XBYBTC,4.41e-06,4.7e-06,4.27e-06,4.65e-06,1085998.86,4.84
2018-11-13,XBYBTC,4.79e-06,4.79e-06,4.41e-06,4.41e-06,495107.66,2.25
2018-11-12,XBYBTC,4.64e-06,4.86e-06,4.4e-06,4.79e-06,779610.85,3.63
2018-11-11,XBYBTC,5.15e-06,5.15e-06,4.43e-06,4.64e-06,1077254.9,5.02
2018-11-10,XBYBTC,5.07e-06,5.25e-06,4.96e-06,5.15e-06,174770.9,0.8861
2018-11-09,XBYBTC,5.31e-06,5.5e-06,4.84e-06,5.07e-06,725140.98,3.69
2018-11-08,XBYBTC,5.39e-06,5.52e-06,5.24e-06,5.31e-06,303806.89,1.63
2018-11-07,XBYBTC,5.3e-06,5.5e-06,5.12e-06,5.39e-06,337805.97,1.8
2018-11-06,XBYBTC,5.51e-06,5.67e-06,5.3e-06,5.3e-06,327118.05,1.78
2018-11-05,XBYBTC,5.36e-06,5.65e-06,5.36e-06,5.51e-06,655624.83,3.62
2018-11-04,XBYBTC,5.17e-06,5.46e-06,5.08e-06,5.36e-06,668009.42,3.56
2018-11-03,XBYBTC,5.04e-06,5.37e-06,5.04e-06,5.17e-06,300694.18,1.55
2018-11-02,XBYBTC,4.81e-06,5.25e-06,4.77e-06,5.04e-06,776287.23,3.92
2018-11-01,XBYBTC,4.78e-06,5.15e-06,4.78e-06,4.81e-06,736188.49,3.66
2018-10-31,XBYBTC,4.87e-06,5.07e-06,4.75e-06,4.78e-06,613729.08,2.99
2018-10-30,XBYBTC,5.13e-06,5.13e-06,4.77e-06,4.87e-06,582520.09,2.84
2018-10-29,XBYBTC,5.03e-06,5.16e-06,4.66e-06,5.13e-06,973937.38,4.74
2018-10-28,XBYBTC,5.25e-06,5.25e-06,4.89e-06,5.03e-06,647062.38,3.24
2018-10-27,XBYBTC,5.15e-06,5.25e-06,4.81e-06,5.25e-06,1110949.17,5.68
2018-10-26,XBYBTC,5.29e-06,5.4e-06,4.65e-06,5.15e-06,1377830.83,7.02
2018-10-25,XBYBTC,5.43e-06,5.43e-06,4.83e-06,5.29e-06,1160634.36,5.93
2018-10-24,XBYBTC,4.72e-06,5.43e-06,4.66e-06,5.43e-06,1713706.27,8.59
2018-10-23,XBYBTC,4.5e-06,4.79e-06,4.41e-06,4.72e-06,451998.49,2.1
2018-10-22,XBYBTC,4.31e-06,4.52e-06,4.26e-06,4.5e-06,222013.09,0.9722
2018-10-21,XBYBTC,4.48e-06,4.51e-06,4.24e-06,4.31e-06,599832.37,2.61
2018-10-20,XBYBTC,4.6e-06,4.6e-06,4.28e-06,4.48e-06,575808.84,2.54
2018-10-19,XBYBTC,4.76e-06,4.8e-06,4.28e-06,4.6e-06,773504.05,3.56
2018-10-18,XBYBTC,4.54e-06,4.76e-06,4.51e-06,4.76e-06,332161.39,1.55
2018-10-17,XBYBTC,4.43e-06,4.76e-06,4.36e-06,4.54e-06,523993.06,2.38
2018-10-16,XBYBTC,4.27e-06,4.43e-06,4.27e-06,4.43e-06,87563.9,0.3805
2018-10-15,XBYBTC,4.52e-06,4.6e-06,4.27e-06,4.27e-06,468388.98,2.09
2018-10-14,XBYBTC,4.57e-06,4.59e-06,4.52e-06,4.52e-06,56532.05,0.2562
2018-10-13,XBYBTC,4.68e-06,4.73e-06,4.52e-06,4.57e-06,292669.9,1.35
2018-10-12,XBYBTC,4.92e-06,4.92e-06,4.52e-06,4.68e-06,502775.45,2.34
2018-10-11,XBYBTC,4.66e-06,4.93e-06,4.58e-06,4.92e-06,378349.47,1.77
2018-10-10,XBYBTC,4.64e-06,4.96e-06,4.58e-06,4.66e-06,751318.67,3.52
2018-10-09,XBYBTC,4.69e-06,4.73e-06,4.51e-06,4.64e-06,454195.29,2.11
2018-10-08,XBYBTC,4.69e-06,4.7e-06,4.63e-06,4.69e-06,159624.63,0.7453
2018-10-07,XBYBTC,4.64e-06,4.7e-06,4.59e-06,4.69e-06,195651.92,0.9137
2018-10-06,XBYBTC,4.7e-06,4.7e-06,4.59e-06,4.64e-06,163449.35,0.7535
2018-10-05,XBYBTC,4.55e-06,4.7e-06,4.55e-06,4.7e-06,139984.58,0.6507
2018-10-04,XBYBTC,4.57e-06,4.68e-06,4.51e-06,4.55e-06,407257.81,1.86
2018-10-03,XBYBTC,4.62e-06,4.64e-06,4.56e-06,4.57e-06,38052.66,0.1741
