Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZRX,Volume ETH
2018-04-28,ZRXETH,0.001661,0.00177,0.00164,0.001758,72763.71,123.41
2018-04-27,ZRXETH,0.001726,0.001765,0.001634,0.001661,68126.48,115.41
2018-04-26,ZRXETH,0.001642,0.001794,0.001619,0.001726,82927.72,143.16
2018-04-25,ZRXETH,0.001654,0.0017,0.001536,0.001642,80154.27,129.89
2018-04-24,ZRXETH,0.001561,0.001689,0.00151,0.001654,74054.21,117.76
2018-04-23,ZRXETH,0.001593,0.001645,0.001516,0.001561,57926.04,91.65
2018-04-22,ZRXETH,0.001526,0.001629,0.001507,0.001593,33296.53,52.96
2018-04-21,ZRXETH,0.001603,0.00162,0.00145,0.001526,46088.86,70.45
2018-04-20,ZRXETH,0.001617,0.001646,0.001551,0.001603,32974.72,52.46
2018-04-19,ZRXETH,0.001751,0.001756,0.001615,0.001617,9388.42,15.78
2018-04-18,ZRXETH,0.001666,0.001813,0.001639,0.001751,11796.45,20.4
2018-04-17,ZRXETH,0.001457,0.0017,0.001457,0.001666,8044.75,12.99
2018-04-16,ZRXETH,0.001498,0.001516,0.001435,0.001457,5395.72,7.97
2018-04-15,ZRXETH,0.001472,0.001499,0.001445,0.001498,13917.24,20.49
2018-04-14,ZRXETH,0.001397,0.00148,0.001366,0.001472,75293.76,108.08
2018-04-13,ZRXETH,0.001402,0.001436,0.001323,0.001397,74415.01,102.8
2018-04-12,ZRXETH,0.001409,0.001462,0.001345,0.001402,60972.27,84.7
2018-04-11,ZRXETH,0.001355,0.0015,0.001334,0.001409,28301.76,39.55
2018-04-10,ZRXETH,0.001351,0.0014,0.001333,0.001355,56064.24,76.69
2018-04-09,ZRXETH,0.001426,0.001451,0.001338,0.001351,74464.75,103.22
2018-04-08,ZRXETH,0.0014,0.001479,0.001386,0.001426,74844.17,106.34
2018-04-07,ZRXETH,0.001402,0.001441,0.001363,0.0014,73489.43,102.31
2018-04-06,ZRXETH,0.001416,0.00144,0.001387,0.001402,29747.12,41.77
2018-04-05,ZRXETH,0.001365,0.001853,0.001358,0.001416,34363.75,54.88
2018-04-04,ZRXETH,0.001434,0.001451,0.001358,0.001365,58033.8,81.57
2018-04-03,ZRXETH,0.001393,0.001549,0.001352,0.001434,52981.41,78.03
2018-04-02,ZRXETH,0.001338,0.001415,0.001328,0.001393,5573.35,7.65
2018-04-01,ZRXETH,0.001363,0.001445,0.001315,0.001338,5364.1,7.3
2018-03-31,ZRXETH,0.001312,0.001395,0.001286,0.001363,3087.5,4.11
2018-03-30,ZRXETH,0.001371,0.001382,0.001272,0.001312,9731.07,12.77
2018-03-29,ZRXETH,0.001426,0.001496,0.00132,0.001371,9731.47,13.55
2018-03-28,ZRXETH,0.001429,0.001433,0.001347,0.001426,16431.63,22.8
2018-03-27,ZRXETH,0.001335,0.001538,0.001252,0.001429,41817.64,58.03
2018-03-26,ZRXETH,0.001144,0.001614,0.001076,0.001335,81284.57,104.84
2018-03-25,ZRXETH,0.001149,0.001167,0.001091,0.001144,14532.18,16.42
2018-03-24,ZRXETH,0.001036,0.001149,0.001027,0.001149,10144.11,11.08
2018-03-23,ZRXETH,0.001071,0.001085,0.000989,0.001036,10785.86,11.2
2018-03-22,ZRXETH,0.001039,0.001164,0.001039,0.001071,14374.47,15.86
2018-03-21,ZRXETH,0.00097,0.001087,0.000947,0.001039,74667.87,74.68
2018-03-20,ZRXETH,0.00084,0.001023,0.000838,0.00097,86403.81,79.82
2018-03-19,ZRXETH,0.000823,0.000851,0.000811,0.00084,72275.55,60.25
2018-03-18,ZRXETH,0.000808,0.000824,0.000743,0.000823,189772.94,147.23
2018-03-17,ZRXETH,0.000836,0.000842,0.000803,0.000808,75624.19,61.74
2018-03-16,ZRXETH,0.000797,0.000869,0.000781,0.000836,30153.13,25.05
2018-03-15,ZRXETH,0.00085,0.000852,0.000786,0.000797,19488.85,15.81
2018-03-14,ZRXETH,0.000861,0.00088,0.000846,0.00085,12332.27,10.57
2018-03-13,ZRXETH,0.000904,0.000925,0.000848,0.000861,5567.23,4.91
2018-03-12,ZRXETH,0.00095,0.000976,0.000894,0.000904,7382.96,6.9
2018-03-11,ZRXETH,0.000929,0.00095,0.000893,0.00095,9669.64,8.8
2018-03-10,ZRXETH,0.000891,0.001007,0.000886,0.000929,13559.26,12.65
2018-03-09,ZRXETH,0.000921,0.000934,0.000846,0.000891,22704.32,20.17
2018-03-08,ZRXETH,0.00093,0.000972,0.000904,0.000921,19850.4,18.31
2018-03-07,ZRXETH,0.000956,0.000997,0.000914,0.00093,59428.98,56.77
2018-03-06,ZRXETH,0.001045,0.001045,0.000956,0.000956,16136.25,15.85
2018-03-05,ZRXETH,0.001076,0.001076,0.001024,0.001045,7131.25,7.48
2018-03-04,ZRXETH,0.001071,0.001079,0.001048,0.001076,3311.13,3.51
2018-03-03,ZRXETH,0.001098,0.001125,0.001057,0.001071,4458.98,4.82
2018-03-02,ZRXETH,0.001105,0.001153,0.001091,0.001098,7935.6,8.86
2018-03-01,ZRXETH,0.001072,0.001112,0.001027,0.001105,12611.6,13.52
2018-02-28,ZRXETH,0.001122,0.001146,0.001071,0.001072,11023.58,12.14
2018-02-27,ZRXETH,0.001183,0.001313,0.001122,0.001122,20354.68,24.47
2018-02-26,ZRXETH,0.001169,0.00125,0.001117,0.001183,14932.56,17.53
2018-02-25,ZRXETH,0.001098,0.001225,0.001089,0.001169,52135.97,59.62
2018-02-24,ZRXETH,0.001144,0.001216,0.001074,0.001098,49062.25,55.16
2018-02-23,ZRXETH,0.001125,0.001147,0.001052,0.001144,87688.91,96.31
2018-02-22,ZRXETH,0.001124,0.001163,0.001076,0.001125,95091.04,106.05
2018-02-21,ZRXETH,0.001141,0.001176,0.001079,0.001124,102185.46,115.6
2018-02-20,ZRXETH,0.001259,0.001286,0.001123,0.001141,93408.51,112.78
2018-02-19,ZRXETH,0.001266,0.001293,0.001228,0.001259,45030.47,56.84
2018-02-18,ZRXETH,0.001325,0.001331,0.001239,0.001266,19969.3,25.72
2018-02-17,ZRXETH,0.001379,0.001379,0.001252,0.001325,19410.4,25.59
2018-02-16,ZRXETH,0.00151,0.001512,0.001237,0.001379,89793.52,121.06
2018-02-15,ZRXETH,0.001187,0.001511,0.00107,0.00151,72319.69,89.13
2018-02-14,ZRXETH,0.00117,0.001618,0.001058,0.001187,118965.72,148.5
2018-02-13,ZRXETH,0.001197,0.00123,0.001121,0.00117,50457.19,58.95
2018-02-12,ZRXETH,0.001209,0.001258,0.001183,0.001197,93705.3,114.6
2018-02-11,ZRXETH,0.001284,0.001289,0.001167,0.001209,100450.93,122.25
2018-02-10,ZRXETH,0.001294,0.001332,0.001198,0.001284,95552.1,121.94
2018-02-09,ZRXETH,0.00131,0.001385,0.00126,0.001294,37236.19,48.93
2018-02-08,ZRXETH,0.001308,0.001359,0.001275,0.00131,88443.1,116.7
2018-02-07,ZRXETH,0.001281,0.001391,0.001236,0.001308,139268.35,183.28
2018-02-06,ZRXETH,0.001167,0.001329,0.0011,0.001281,130290.94,155.28
2018-02-05,ZRXETH,0.001378,0.001387,0.001127,0.001167,115882.41,143.77
2018-02-04,ZRXETH,0.001436,0.001464,0.001302,0.001378,24160.94,33.13
2018-02-03,ZRXETH,0.001416,0.001538,0.001329,0.001436,34063.15,47.48
2018-02-02,ZRXETH,0.001555,0.001591,0.00134,0.001416,119220.68,170.87
2018-02-01,ZRXETH,0.001672,0.001695,0.001279,0.001555,180923.23,274.75
2018-01-31,ZRXETH,0.001516,0.001672,0.001401,0.001672,89988.08,141.57
2018-01-30,ZRXETH,0.001598,0.001598,0.001414,0.001516,30721.34,46.33
2018-01-29,ZRXETH,0.001625,0.001626,0.001532,0.001598,12043.31,18.91
2018-01-28,ZRXETH,0.001884,0.001901,0.001607,0.001625,17696.11,29.85
2018-01-27,ZRXETH,0.00194,0.002029,0.00179,0.001884,63809.79,121.61
2018-01-26,ZRXETH,0.001551,0.00205,0.001511,0.00194,178435.35,294.45
2018-01-25,ZRXETH,0.001583,0.001599,0.001446,0.001551,72348.77,112.12
2018-01-24,ZRXETH,0.00163,0.001634,0.001543,0.001583,61499.93,97.16
2018-01-23,ZRXETH,0.001681,0.001749,0.001598,0.00163,75122.06,126.07
2018-01-22,ZRXETH,0.001645,0.001715,0.001576,0.001681,79037.89,131.88
2018-01-21,ZRXETH,0.001764,0.001773,0.001604,0.001645,172015.82,287.13
2018-01-20,ZRXETH,0.001756,0.001809,0.001666,0.001764,175533.6,307.32
2018-01-19,ZRXETH,0.001613,0.001786,0.001566,0.001756,125470.08,212.39
2018-01-18,ZRXETH,0.001506,0.001673,0.001506,0.001613,103589.16,164.71
2018-01-17,ZRXETH,0.001509,0.001625,0.001391,0.001506,184383.95,275.01
2018-01-16,ZRXETH,0.001351,0.001514,0.001164,0.001509,275544.26,361.24
2018-01-15,ZRXETH,0.001454,0.00165,0.001166,0.001351,157144.41,218.78
2018-01-14,ZRXETH,0.001695,0.0018,0.001444,0.001454,185608.44,284.31
2018-01-13,ZRXETH,0.001765,0.001854,0.001628,0.001695,128073.06,223.8
2018-01-12,ZRXETH,0.00163,0.001784,0.001511,0.001765,84077.85,137.15
2018-01-11,ZRXETH,0.001744,0.001829,0.00142,0.00163,176595.82,285.02
2018-01-10,ZRXETH,0.001706,0.001863,0.001252,0.001744,270247.36,425.07
2018-01-09,ZRXETH,0.001693,0.002125,0.00155,0.001706,204557.17,377.05
2018-01-08,ZRXETH,0.001236,0.001947,0.001129,0.001693,196618.29,264.77
2018-01-07,ZRXETH,0.001374,0.001536,0.001202,0.001236,235080.17,315.49
2018-01-06,ZRXETH,0.001207,0.001484,0.001114,0.001374,170472.17,221.75
2018-01-05,ZRXETH,0.00111,0.001281,0.001055,0.001207,263237.75,312.47
2018-01-04,ZRXETH,0.001042,0.0012,0.001,0.00111,68348.56,73.21
2018-01-03,ZRXETH,0.001026,0.0012,0.000959,0.001042,261889.22,265.58
2018-01-02,ZRXETH,0.001161,0.001199,0.00081,0.001026,213252.61,229.81
2018-01-01,ZRXETH,0.001203,0.001356,0.001146,0.001161,194574.79,240.08
2017-12-31,ZRXETH,0.00097,0.001278,0.00097,0.001203,213168.43,231.29
2017-12-30,ZRXETH,0.000919,0.000973,0.000844,0.00097,93101.78,85.77
2017-12-29,ZRXETH,0.000906,0.001016,0.000817,0.000919,243836.34,218.99
2017-12-28,ZRXETH,0.000899,0.000949,0.000838,0.000906,194329.66,169.52
2017-12-27,ZRXETH,0.000858,0.000965,0.000801,0.000899,303515.56,263.83
2017-12-26,ZRXETH,0.000968,0.00098,0.000761,0.000858,142960.35,120.92
2017-12-25,ZRXETH,0.000945,0.000975,0.000865,0.000968,167369.53,157.52
2017-12-24,ZRXETH,0.000935,0.000987,0.000852,0.000945,229288.64,210.26
2017-12-23,ZRXETH,0.000733,0.001014,0.000704,0.000935,355399.57,303.23
2017-12-22,ZRXETH,0.000733,0.000755,0.000651,0.000733,264265.4,187.44
2017-12-21,ZRXETH,0.000711,0.000784,0.000668,0.000733,341059.87,253.42
2017-12-20,ZRXETH,0.000693,0.000729,0.000612,0.000711,332995.13,217.46
2017-12-19,ZRXETH,0.00068,0.0007,0.000552,0.000693,415008.5,272.8
2017-12-18,ZRXETH,0.000624,0.000699,0.0006,0.00068,329085.48,209.94
2017-12-17,ZRXETH,0.000551,0.000719,0.00052,0.000624,367410.62,233.56
2017-12-16,ZRXETH,0.000528,0.000598,0.000508,0.000551,265803.7,143.36
2017-12-15,ZRXETH,0.000546,0.000563,0.000486,0.000528,250314.96,130.5
2017-12-14,ZRXETH,0.000492,0.000587,0.000445,0.000546,323904.44,164.42
2017-12-13,ZRXETH,0.000393,0.000535,0.000378,0.000492,218751.09,98.24
2017-12-12,ZRXETH,0.000462,0.000483,0.000393,0.000393,317361.91,138.74
2017-12-11,ZRXETH,0.000507,0.000558,0.00046,0.000462,275338.63,138.94
2017-12-10,ZRXETH,0.000494,0.000566,0.00048,0.000507,275373.58,139.69
2017-12-09,ZRXETH,0.000578,0.000595,0.000483,0.000494,244187.46,128.16
2017-12-08,ZRXETH,0.000604,0.000608,0.000503,0.000578,247380.96,136.43
2017-12-07,ZRXETH,0.000614,0.000725,0.00058,0.000604,206024.46,129.99
2017-12-06,ZRXETH,0.000476,0.00073,0.00047,0.000614,449669.88,267.61
2017-12-05,ZRXETH,0.000486,0.000507,0.00043,0.000476,246570.57,114.54
2017-12-04,ZRXETH,0.000461,0.000531,0.000451,0.000486,299304.15,144.02
2017-12-03,ZRXETH,0.000469,0.000528,0.000419,0.000461,263721.07,120.5
2017-12-02,ZRXETH,0.00044,0.000509,0.000416,0.000469,237850.51,108.99
2017-12-01,ZRXETH,0.000431,0.000459,0.000429,0.00044,202458.09,88.26
2017-11-30,ZRXETH,0.000455,0.00049,0.000431,0.000431,233914.84,105.34
2017-11-29,ZRXETH,0.000478,0.000488,0.000426,0.000455,285370.84,129.68
2017-11-28,ZRXETH,0.000488,0.000529,0.000429,0.000478,151691.87,73.66
2017-11-27,ZRXETH,0.000481,0.000512,0.00041,0.000488,281583.27,130.91
2017-11-26,ZRXETH,0.000493,0.000519,0.000464,0.000481,320650.11,157.37
2017-11-25,ZRXETH,0.000496,0.000545,0.000478,0.000493,159660.92,79.54
2017-11-24,ZRXETH,0.000525,0.00054,0.000476,0.000496,227394.14,117.21
2017-11-23,ZRXETH,0.000601,0.000606,0.000506,0.000525,184386.04,101.7
2017-11-22,ZRXETH,0.000539,0.000609,0.000532,0.000601,195653.91,110.07
2017-11-21,ZRXETH,0.000544,0.000618,0.0005,0.000539,102842.63,55.96
2017-11-20,ZRXETH,0.000556,0.000568,0.000533,0.000544,164985.67,91.45
2017-11-19,ZRXETH,0.000591,0.000599,0.000511,0.000556,145269.97,82.3
2017-11-18,ZRXETH,0.00057,0.00063,0.000554,0.000591,171833.78,102.66
2017-11-17,ZRXETH,0.000579,0.000585,0.000551,0.00057,144652.9,82.32
2017-11-16,ZRXETH,0.000607,0.000616,0.00057,0.000579,137581.54,81.4
2017-11-15,ZRXETH,0.000592,0.000639,0.000575,0.000607,335653.65,203.21
2017-11-14,ZRXETH,0.000617,0.00064,0.000586,0.000592,91796.88,55.87
2017-11-13,ZRXETH,0.000622,0.000664,0.000597,0.000617,268201.36,167.79
2017-11-12,ZRXETH,0.000634,0.000636,0.00057,0.000622,352628.53,213.56
2017-11-11,ZRXETH,0.000667,0.000699,0.000586,0.000634,166019.5,106.21
2017-11-10,ZRXETH,0.000727,0.000755,0.00065,0.000667,239328.88,169.21
2017-11-09,ZRXETH,0.000705,0.000761,0.000691,0.000727,348308.74,254.04
2017-11-08,ZRXETH,0.00069,0.000738,0.000653,0.000705,285676.3,199.54
2017-11-07,ZRXETH,0.000606,0.000697,0.0006,0.00069,348108.79,233.63
2017-11-06,ZRXETH,0.000594,0.000616,0.000592,0.000606,151602.55,91.49
2017-11-05,ZRXETH,0.000617,0.000628,0.000591,0.000594,215271.94,131.59
2017-11-04,ZRXETH,0.000591,0.000639,0.000572,0.000617,247965.12,150.1
2017-11-03,ZRXETH,0.000595,0.000617,0.000562,0.000591,247486.07,146.58
2017-11-02,ZRXETH,0.000586,0.000619,0.000541,0.000595,391942.13,230.33
2017-11-01,ZRXETH,0.000573,0.000677,0.000564,0.000586,337300.44,208.77
2017-10-31,ZRXETH,0.000615,0.000616,0.000564,0.000573,150166.14,88.76
2017-10-30,ZRXETH,0.000626,0.000661,0.00061,0.000615,114745.18,72.03
2017-10-29,ZRXETH,0.000654,0.000659,0.000621,0.000626,192734.05,123.4
2017-10-28,ZRXETH,0.000653,0.000682,0.0006,0.000654,70132.16,45.04
2017-10-27,ZRXETH,0.000656,0.000683,0.000629,0.000653,215896.09,139.99
2017-10-26,ZRXETH,0.000668,0.000688,0.000651,0.000656,118133.39,79.28
2017-10-25,ZRXETH,0.000679,0.000695,0.000639,0.000668,127033.48,84.96
2017-10-24,ZRXETH,0.000657,0.000706,0.000621,0.000679,311603.32,207.31
2017-10-23,ZRXETH,0.000691,0.000724,0.000643,0.000657,264385.87,181.36
2017-10-22,ZRXETH,0.000681,0.000703,0.000662,0.000691,134059.07,91.48
2017-10-21,ZRXETH,0.000705,0.000725,0.000671,0.000681,58462.42,40.45
2017-10-20,ZRXETH,0.00073,0.000738,0.00069,0.000705,102265.11,73.32
2017-10-19,ZRXETH,0.000706,0.000745,0.00067,0.00073,105751.25,75.73
2017-10-18,ZRXETH,0.000681,0.00072,0.000662,0.000706,75751.46,52.86
2017-10-17,ZRXETH,0.000593,0.000719,0.000556,0.000681,96591.54,61.7
2017-10-16,ZRXETH,0.000575,0.000602,0.000527,0.000593,152669.54,88.06
2017-10-15,ZRXETH,0.000592,0.000604,0.000538,0.000575,195609.29,113.55
2017-10-14,ZRXETH,0.000592,0.000603,0.000532,0.000592,224532.36,126.49
2017-10-13,ZRXETH,0.000617,0.000629,0.000501,0.000592,299715.09,174.92
2017-10-12,ZRXETH,0.000682,0.000682,0.000606,0.000617,264484.38,170.27
2017-10-11,ZRXETH,0.000654,0.00074,0.000621,0.000682,201736.7,133.95
2017-10-10,ZRXETH,0.000611,0.000684,0.00059,0.000654,142990.65,92.12
2017-10-09,ZRXETH,0.00062,0.000639,0.000553,0.000611,296563.62,178.49
2017-10-08,ZRXETH,0.000608,0.000681,0.000595,0.00062,409852.01,258.58
2017-10-07,ZRXETH,0.00067,0.000683,0.00056,0.000608,305860.78,195.3
2017-10-06,ZRXETH,0.000614,0.000696,0.000555,0.00067,376934.51,233.23
2017-10-05,ZRXETH,0.000627,0.000653,0.000597,0.000614,402309.47,252.74
2017-10-04,ZRXETH,0.000674,0.000725,0.000613,0.000627,373000.67,245.66
2017-10-03,ZRXETH,0.00068,0.000688,0.00061,0.000674,322822.75,213.05
2017-10-02,ZRXETH,0.000686,0.000758,0.000631,0.00068,277872.29,193.83
2017-10-01,ZRXETH,0.000702,0.000752,0.0006,0.000686,299545.66,210.51
2017-09-30,ZRXETH,0.000732,0.000769,0.000658,0.000702,215966.93,156.97
2017-09-29,ZRXETH,0.000718,0.0008,0.000706,0.000732,168814.8,123.75
2017-09-28,ZRXETH,0.000752,0.000767,0.000705,0.000718,283684.74,206.71
2017-09-27,ZRXETH,0.000688,0.000788,0.000661,0.000752,314674.37,228.38
2017-09-26,ZRXETH,0.000672,0.000717,0.000639,0.000688,199721.94,132.33
2017-09-25,ZRXETH,0.000603,0.000687,0.000557,0.000672,375292.72,233.94
2017-09-24,ZRXETH,0.00066,0.000692,0.00059,0.000603,278366.5,175.25
2017-09-23,ZRXETH,0.000693,0.000717,0.00065,0.00066,447664.61,302.54
2017-09-22,ZRXETH,0.000686,0.000716,0.000651,0.000693,419988.31,285.32
2017-09-21,ZRXETH,0.000728,0.000779,0.000652,0.000686,374959.98,257.08
2017-09-20,ZRXETH,0.000729,0.00079,0.000628,0.000728,401437.17,288.35
2017-09-19,ZRXETH,0.000795,0.000818,0.0007,0.000729,219091.36,165.51
2017-09-18,ZRXETH,0.00081,0.000833,0.00074,0.000795,39091.09,30.96
2017-09-17,ZRXETH,0.00083,0.000836,0.000801,0.00081,4436.21,3.64
2017-09-16,ZRXETH,0.000816,0.000835,0.00079,0.00083,102625.05,83.04
2017-09-15,ZRXETH,0.00082,0.000864,0.0007,0.000816,236226.02,187.06
2017-09-14,ZRXETH,0.000825,0.000877,0.00075,0.00082,525699.36,428.43
2017-09-13,ZRXETH,0.000877,0.000927,0.000796,0.000825,549533.35,468.27
2017-09-12,ZRXETH,0.000922,0.000959,0.000826,0.000877,559192.55,508.78
2017-09-11,ZRXETH,0.000826,0.00107,0.000811,0.000922,574928.62,513.83
2017-09-10,ZRXETH,0.000828,0.000855,0.000806,0.000826,326230.04,269.04
2017-09-09,ZRXETH,0.000846,0.000907,0.0008,0.000828,361612.04,301.06
2017-09-08,ZRXETH,0.000911,0.000953,0.000784,0.000846,378992.12,333.41
2017-09-07,ZRXETH,0.000775,0.000944,0.000744,0.000911,484437.56,411.39
2017-09-06,ZRXETH,0.000797,0.000838,0.000716,0.000775,318545.41,239.15
2017-09-05,ZRXETH,0.000809,0.00085,0.000708,0.000797,135287.35,103.87
2017-09-04,ZRXETH,0.000832,0.000852,0.000657,0.000809,343922.62,265.33
2017-09-03,ZRXETH,0.000901,0.000989,0.0008,0.000832,357459.52,305.61
2017-09-02,ZRXETH,0.000953,0.00103,0.000893,0.000901,253262.72,238.8
2017-09-01,ZRXETH,0.00095,0.001046,0.0008,0.000953,574695.82,551.88
2017-08-31,ZRXETH,0.000898,0.000995,0.00085,0.00095,473332.24,428.7
2017-08-30,ZRXETH,0.000988,0.000995,0.00081,0.000898,447992.61,405.77
2017-08-29,ZRXETH,0.001006,0.001038,0.000935,0.000988,410637.82,402.25
2017-08-28,ZRXETH,0.00102,0.001044,0.0009,0.001006,498423.06,486.38
2017-08-27,ZRXETH,0.001068,0.001129,0.000966,0.00102,416737.77,430.89
2017-08-26,ZRXETH,0.001103,0.001245,0.000951,0.001068,447437.17,482.55
2017-08-25,ZRXETH,0.001216,0.00145,0.001008,0.001103,415330.81,478.75
2017-08-24,ZRXETH,0.00124,0.00132,0.001146,0.001216,459062.82,559.69
2017-08-23,ZRXETH,0.00127,0.00155,0.001146,0.00124,447197.28,574.88
2017-08-22,ZRXETH,0.001159,0.00153,0.00111,0.00127,142711.28,183.04
2017-08-21,ZRXETH,0.001929,0.001929,0.001004,0.001159,129448.92,174.94
2017-08-20,ZRXETH,0.002377,0.0025,0.00149,0.001929,132539.37,248.83
2017-08-19,ZRXETH,0.0011,0.002699,0.000926,0.002377,276515.71,505.04
2017-08-18,ZRXETH,0.0016,0.0021,0.0009,0.0011,172461.35,198.89
2017-08-17,ZRXETH,0.00233,0.003393,0.001515,0.0016,47307.33,118.27
2017-08-16,ZRXETH,0.0027,0.003,0.0007,0.00233,59623.69,97.55
2017-08-15,ZRXETH,0.00107,0.0055,0.001066,0.0027,36492.43,108.19
2017-08-14,ZRXETH,0.000664,0.0012,0.0004,0.00107,37383.46,28.93
2017-08-13,ZRXETH,0.000421,0.000848,0.000421,0.000664,30653.36,19.7
2017-08-12,ZRXETH,0.000466,0.000639,0.0003,0.000421,10986.25,5.36
2017-08-11,ZRXETH,0.000241,0.00095,0.00012,0.000466,151904.39,45.63
