Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LIZ,Volume ARUR
2019-05-12,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-05-11,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-05-10,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-05-09,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-05-08,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-05-07,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-05-06,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-05-05,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-05-04,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-05-03,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-05-02,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-05-01,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-30,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-29,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-28,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-27,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-26,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-25,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-24,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-23,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-22,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-21,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-20,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-19,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-18,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-17,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-16,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-15,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-14,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-13,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-12,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-11,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-10,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-09,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-08,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-07,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-06,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-05,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-04,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-03,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-02,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-04-01,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-31,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-30,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-29,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-28,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-27,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-26,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-25,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-24,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-23,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-22,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-21,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-20,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-19,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-18,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-17,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-16,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-15,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-14,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-13,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-12,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-11,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-10,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-09,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-08,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-07,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-06,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-05,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-04,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-03,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-02,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-03-01,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-28,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-27,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-26,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-25,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-24,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-23,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-22,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-21,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-20,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-19,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-18,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-17,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-16,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-15,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-14,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-13,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-12,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-11,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-10,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-09,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-08,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-07,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-06,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-05,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-04,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-03,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-02,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-02-01,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-31,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-30,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-29,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-28,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-27,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-26,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-25,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-24,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-23,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-22,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-21,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-20,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-19,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-18,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-17,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-16,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-15,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-14,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-13,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-12,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-11,LIZARUR,4.0e-08,4.0e-08,4.0e-08,4.0e-08,0.0,0.0
2019-01-10,LIZARUR,4.0e-08,5.0e-08,3.0e-08,4.0e-08,7934279131980.78,320965.51
2019-01-09,LIZARUR,3.0e-08,6.0e-08,2.0e-08,4.0e-08,4776424918263.02,183957.53
2019-01-08,LIZARUR,3.0e-08,3.0e-08,2.0e-08,3.0e-08,347982909799.01,10226.41
2019-01-07,LIZARUR,4.0e-08,4.0e-08,2.0e-08,3.0e-08,5352638789287.96,152052.54
2019-01-06,LIZARUR,6.0e-08,6.0e-08,3.0e-08,4.0e-08,4341742637075.06,148997.89
2019-01-05,LIZARUR,7.0e-08,7.0e-08,5.0e-08,6.0e-08,1130157981866.5,63326.38
2019-01-04,LIZARUR,7.0e-08,8.0e-08,5.0e-08,7.0e-08,1657129452254.84,109379.36
2019-01-03,LIZARUR,7.0e-08,9.0e-08,6.0e-08,7.0e-08,1866003013804.91,136976.37
2019-01-02,LIZARUR,6.0e-08,8.0e-08,5.0e-08,7.0e-08,2533621088359.67,155065.73
2019-01-01,LIZARUR,8.0e-08,1.1e-07,5.0e-08,6.0e-08,4515601969942.19,295947.22
2018-12-31,LIZARUR,6.0e-08,1.0e-07,6.0e-08,8.0e-08,927937575906.49,76659.55
2018-12-30,LIZARUR,1.4e-07,1.5e-07,6.0e-08,6.0e-08,3234310154195.56,283916.85
2018-12-29,LIZARUR,1.4e-07,1.6e-07,1.2e-07,1.4e-07,783093817701.68,112063.53
2018-12-28,LIZARUR,2.7e-07,2.8e-07,1.3e-07,1.4e-07,1943745740466.38,343294.83
2018-12-27,LIZARUR,3.1e-07,3.3e-07,2.1e-07,2.7e-07,915838471198.72,223913.3
2018-12-26,LIZARUR,3.5e-07,4.7e-07,2.0e-07,3.1e-07,831407719348.2,235415.76
2018-12-25,LIZARUR,4.3e-07,4.5e-07,3.2e-07,3.5e-07,214445485098.77,79238.04
2018-12-24,LIZARUR,5.8e-07,6.5e-07,3.9e-07,4.3e-07,350858559588.36,174112.04
2018-12-23,LIZARUR,3.5e-07,7.1e-07,3.3e-07,5.8e-07,365295523138.16,174740.75
2018-12-22,LIZARUR,6.5e-07,6.9e-07,2.8e-07,3.5e-07,771290923878.43,343050.18
2018-12-21,LIZARUR,8.3e-07,9.3e-07,6.1e-07,6.5e-07,298513852457.1,215160.15
2018-12-20,LIZARUR,9.7e-07,1.17e-06,6.7e-07,8.3e-07,170231659637.26,138192.39
2018-12-19,LIZARUR,1.03e-06,1.12e-06,7.0e-07,9.7e-07,181919832067.65,159138.24
2018-12-18,LIZARUR,1.24e-06,1.35e-06,8.5e-07,1.03e-06,41059901011.72,44230.18
2018-12-17,LIZARUR,1.3e-06,1.38e-06,1.2e-06,1.24e-06,26736008953.7,35428.68
2018-12-16,LIZARUR,1.44e-06,1.68e-06,1.18e-06,1.3e-06,43182594377.99,58349.17
2018-12-15,LIZARUR,1.69e-06,1.92e-06,1.21e-06,1.44e-06,23682270241.24,34129.89
2018-12-14,LIZARUR,1.18e-06,2.45e-06,9.0e-07,1.69e-06,38151593301.42,46258.67
2018-12-13,LIZARUR,2.66e-06,2.97e-06,1.18e-06,1.18e-06,22286881643.84,41923.86
2018-12-12,LIZARUR,3.19e-06,3.19e-06,2.0e-06,2.66e-06,20075086154.87,49153.69
2018-12-11,LIZARUR,3.7e-06,4.0e-06,2.71e-06,3.19e-06,7112313069.3,22390.72
2018-12-10,LIZARUR,4.09e-06,4.26e-06,3.05e-06,3.7e-06,5898096765.46,20906.41
2018-12-09,LIZARUR,4.4e-06,4.9e-06,3.2e-06,4.09e-06,10038437950.53,40830.06
2018-12-08,LIZARUR,3.0e-06,4.79e-06,2.5e-06,4.4e-06,15898788818.81,56306.32
2018-12-07,LIZARUR,6.83e-06,7.29e-06,1.56e-06,3.0e-06,65578902870.19,193846.04
2018-12-06,LIZARUR,9.83e-06,1.005e-05,6.8e-06,6.83e-06,17134481351.85,128559.23
2018-12-05,LIZARUR,1.035e-05,1.195e-05,7.3e-06,9.83e-06,7241876483.56,60932.38
2018-12-04,LIZARUR,1.1e-05,1.11e-05,7.22e-06,1.035e-05,8932479465.25,82211.44
2018-12-03,LIZARUR,1.29e-05,1.29e-05,1.002e-05,1.1e-05,7755662535.2,87172.46
2018-12-02,LIZARUR,1.505e-05,1.689e-05,1.13e-05,1.29e-05,2923212790.94,38268.09
2018-12-01,LIZARUR,1.366e-05,1.76e-05,1.366e-05,1.505e-05,1304323131.66,20750.07
2018-11-30,LIZARUR,1.3e-05,2.425e-05,1.125e-05,1.366e-05,7736118975.59,117196.36
2018-11-29,LIZARUR,2.788e-05,3.39e-05,1.251e-05,1.3e-05,7829161370.46,172906.32
2018-11-28,LIZARUR,3.19e-05,3.288e-05,1.8e-05,2.788e-05,8805880651.38,225947.74
2018-11-27,LIZARUR,3.465e-05,3.8e-05,2.61e-05,3.19e-05,3504917355.22,107903.61
2018-11-26,LIZARUR,2.621e-05,4.2e-05,2.4e-05,3.465e-05,3737074191.51,103074.27
2018-11-25,LIZARUR,3.998e-05,3.998e-05,2.407e-05,2.621e-05,2646343828.27,81602.56
2018-11-24,LIZARUR,4.145e-05,4.74e-05,3.08e-05,3.998e-05,527010322.07,19950.01
2018-11-23,LIZARUR,4.7e-05,4.9e-05,3.52e-05,4.145e-05,721089672.77,30304.41
2018-11-22,LIZARUR,5.798e-05,8.0e-05,4.4e-05,4.7e-05,586433550.03,32754.28
2018-11-21,LIZARUR,6.472e-05,7.489e-05,4.5e-05,5.798e-05,1387843973.85,79554.34
2018-11-20,LIZARUR,0.0001067,0.0001067,5.8e-05,6.472e-05,2901384228.45,228083.53
2018-11-19,LIZARUR,0.000115,0.00014,8.099e-05,0.0001067,1548850671.13,145512.76
2018-11-18,LIZARUR,0.000103,0.00015,7.917e-05,0.000115,537529000.92,49643.81
2018-11-17,LIZARUR,0.0001059,0.000107,8.889e-05,0.000103,381584777.79,38804.81
2018-11-16,LIZARUR,0.0001078,0.0001078,5.568e-05,0.0001059,561078627.53,53621.31
2018-11-15,LIZARUR,0.000135,0.0001395,7.441e-05,0.0001078,459210863.1,52341.68
2018-11-14,LIZARUR,0.00019,0.00024,0.000102,0.000135,939589962.42,135684.68
2018-11-13,LIZARUR,0.000213,0.00026,0.000182,0.00019,152432858.25,32838.55
2018-11-12,LIZARUR,0.00026,0.0003,0.000152,0.000213,364387616.78,85504.11
2018-11-11,LIZARUR,0.0002771,0.0003,0.00019,0.00026,458570805.21,128775.45
2018-11-10,LIZARUR,0.00029,0.0003,0.0002771,0.0002771,712146479.83,202397.24
2018-11-09,LIZARUR,0.00028,0.00044,0.000237,0.00029,1025683583.66,284866.57
2018-11-08,LIZARUR,0.00037,0.000441,0.0001921,0.00028,349240679.01,94246.31
2018-11-07,LIZARUR,0.0005,0.00059,0.0003501,0.00037,48671485.45,20951.34
2018-11-06,LIZARUR,0.0005,0.0006,0.0004052,0.0005,185915483.29,93505.82
2018-11-05,LIZARUR,0.00087,0.00087,0.00045,0.0005,186271853.87,97476.88
2018-11-04,LIZARUR,0.00072,0.000873,0.00052,0.00087,42681722.3,29378.56
2018-11-03,LIZARUR,0.0008,0.00085,0.0005,0.00072,36584658.52,27236.44
2018-11-02,LIZARUR,0.0009799,0.00113,0.0006042,0.0008,66239146.4,56331.58
2018-11-01,LIZARUR,0.001,0.001216,0.0008297,0.0009799,44455962.94,44483.18
2018-10-31,LIZARUR,0.00135,0.0018,0.001,0.001,40176997.62,49221.66
2018-10-30,LIZARUR,0.0016,0.0016,0.001,0.00135,33057571.43,40874.54
2018-10-29,LIZARUR,0.0022,0.0022,0.001015,0.0016,61992989.85,97060.97
2018-10-28,LIZARUR,0.0022,0.002498,0.001838,0.0022,23566885.86,51614.6
2018-10-27,LIZARUR,0.0021,0.002778,0.0019,0.0022,101472417.89,230341.43
2018-10-26,LIZARUR,0.00215,0.00285,0.001721,0.0021,92569501.76,187604.39
2018-10-25,LIZARUR,0.003295,0.003399,0.001501,0.00215,73463739.17,169774.19
2018-10-24,LIZARUR,0.00694,0.00694,0.0024,0.003295,83466574.47,276206.24
2018-10-23,LIZARUR,0.01,0.011,0.006001,0.00694,11383169.36,82328.72
2018-10-22,LIZARUR,0.00788,0.01,0.0065,0.01,5657849.84,42370.68
2018-10-21,LIZARUR,0.00848,0.0085,0.007,0.00788,10965897.07,84803.24
2018-10-20,LIZARUR,0.00819,0.0085,0.0075,0.00848,4050606.44,32344.9
2018-10-19,LIZARUR,0.0086,0.00933,0.0072,0.00819,14387231.28,114226.66
2018-10-18,LIZARUR,0.008,0.0089,0.0072,0.0086,9671268.23,74746.46
2018-10-17,LIZARUR,0.01088,0.013,0.0069,0.008,6390690.05,53688.47
2018-10-16,LIZARUR,0.0091,0.0112,0.0069,0.01088,8288776.29,74952.19
2018-10-15,LIZARUR,0.01099,0.013,0.0083,0.0091,14718856.36,144942.25
2018-10-14,LIZARUR,0.01776,0.0178,0.009112,0.01099,12095030.73,144359.48
2018-10-13,LIZARUR,0.0194,0.0194,0.016,0.01776,1751434.54,30634.92
2018-10-12,LIZARUR,0.017,0.02,0.015,0.0194,4534721.78,74967.37
2018-10-11,LIZARUR,0.031,0.032,0.0152,0.017,8023660.83,170313.99
2018-10-10,LIZARUR,0.028,0.04497,0.01511,0.031,6877500.65,181348.85
2018-10-09,LIZARUR,0.032,0.032,0.021,0.028,2170374.32,57979.23
2018-10-08,LIZARUR,0.0364,0.0364,0.027,0.032,1461474.75,47830.37
2018-10-07,LIZARUR,0.036,0.043,0.0352,0.0364,850025.91,32612.26
2018-10-06,LIZARUR,0.0397,0.04497,0.03381,0.036,2578240.05,99276.74
2018-10-05,LIZARUR,0.0333,0.044,0.025,0.0397,2654956.26,92943.91
2018-10-04,LIZARUR,0.048,0.053,0.03,0.0333,2904342.49,115129.54
2018-10-03,LIZARUR,0.0931,0.1188,0.041,0.048,3181753.31,222071.28
2018-10-02,LIZARUR,0.1298,0.239,0.08,0.0931,5236845.83,612770.84
2018-10-01,LIZARUR,0.09899,0.95,0.0799,0.1298,888844.0,110513.97
2018-09-30,LIZARUR,0.08918,0.15,0.08,0.09899,283226.72,27041.13
2018-09-29,LIZARUR,0.0979,0.139,0.073,0.08918,354423.78,33217.42
2018-09-28,LIZARUR,0.11,0.12,0.07,0.0979,984872.86,85571.47
