Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
2019-04-05,ETHEUR,140.39,150,139.27,147.91,8223.22,1204824.04
2019-04-04,ETHEUR,143.6,146.58,136.8,140.39,14695.59,2088672.19
2019-04-03,ETHEUR,146.7,160.52,135,143.6,51470.9,7762250.09
2019-04-02,ETHEUR,125.91,149.49,125.84,146.7,35170.41,4844500.62
2019-04-01,ETHEUR,126.09,127.38,123.24,125.91,7420.49,933952.0
2019-03-19,ETHEUR,121.05,122.45,120.68,121.69,278.38,33813.69
2019-03-18,ETHEUR,122.1,124.9,119.5,121.05,6047.65,733478.99
2019-03-17,ETHEUR,123.98,123.98,120.51,122.1,3229.04,394056.61
2019-03-16,ETHEUR,119.9,126.42,119.9,123.98,8087.63,1004469.19
2019-03-15,ETHEUR,116.4,120.85,116.35,119.9,8413.05,994939.85
2019-03-14,ETHEUR,115.95,119.69,114.1,116.4,7216.18,840930.65
2019-03-13,ETHEUR,117.8,117.8,115.22,115.95,4786.5,557044.37
2019-03-12,ETHEUR,117.16,119.31,113.54,117.8,10691.86,1250556.97
2019-03-11,ETHEUR,119.91,120.58,116.1,117.16,3846.79,452685.05
2019-03-10,ETHEUR,121.43,121.84,118,119.91,3662.07,438513.84
2019-03-09,ETHEUR,118.21,123,117.88,121.43,4681.71,566606.43
2019-03-08,ETHEUR,121.28,123.62,115.21,118.21,11259.46,1348093.85
2019-03-07,ETHEUR,121.21,123.55,118.9,121.28,9662.22,1172402.58
2019-03-06,ETHEUR,120.49,124.38,118.19,121.21,10370.8,1255597.29
2019-03-05,ETHEUR,110.48,121.94,110.33,120.49,11516.99,1351356.39
2019-03-04,ETHEUR,114.1,114.58,108.24,110.48,8937.06,989910.08
2019-03-03,ETHEUR,116.53,118.5,112.03,114.1,5358.96,617460.82
2019-03-02,ETHEUR,118.24,119.23,113.92,116.53,7141.36,830243.89
2019-03-01,ETHEUR,118.51,121,117.86,118.24,4070.7,485507.49
2019-02-28,ETHEUR,117.99,122.38,116.04,118.51,16806.72,2004893.25
2019-02-27,ETHEUR,119.53,122.8,110.59,117.99,15111.09,1776355.41
2019-02-26,ETHEUR,121.03,121.54,117.27,119.53,8625.42,1031910.18
2019-02-25,ETHEUR,116.37,124.39,116.22,121.03,17461.46,2110434.03
2019-02-24,ETHEUR,138.84,146.22,116.2,116.37,31142.53,4014294.08
2019-02-23,ETHEUR,129.5,140.89,128.03,138.84,17677.72,2387024.36
2019-02-22,ETHEUR,127.34,130.29,125.31,129.5,6770.98,870105.65
2019-02-21,ETHEUR,130.36,131.71,124.74,127.34,9172.16,1169203.1
2019-02-20,ETHEUR,126.31,131,123.4,130.36,11816.35,1500487.16
2019-02-19,ETHEUR,127.85,132,125.16,126.31,12587.64,1622314.42
2019-02-18,ETHEUR,117.64,130.72,116.3,127.85,24632.45,3061224.37
2019-02-17,ETHEUR,108.16,118.92,107.78,117.64,13488.54,1528151.14
2019-02-16,ETHEUR,106.98,109.65,106.98,108.16,3021.08,327162.28
2019-02-15,ETHEUR,105.9,109.45,105.72,106.98,7560.53,812180.68
2019-02-14,ETHEUR,107.48,109.39,105.5,105.9,5769.97,617266.57
2019-02-13,ETHEUR,106.9,110.51,106.03,107.48,7149.86,770741.69
2019-02-12,ETHEUR,106.28,107.94,103.75,106.9,8837.12,938769.61
2019-02-11,ETHEUR,109.6,109.64,104.6,106.28,9645.01,1025338.63
2019-02-10,ETHEUR,104.32,110.27,101.4,109.6,8345.59,879233.65
2019-02-09,ETHEUR,104.13,106.07,103.06,104.32,5022.48,522665.47
2019-02-08,ETHEUR,90.92,108,90.2,104.13,22748.35,2243732.48
2019-02-07,ETHEUR,91.26,92.67,90.48,90.92,3185.88,291243.27
2019-02-06,ETHEUR,93.23,93.23,87.74,91.26,11959.49,1080804.98
2019-02-05,ETHEUR,92.99,93.52,92.16,93.23,4675.32,434558.25
2019-02-04,ETHEUR,92.83,94.22,91.91,92.99,7313.78,679155.58
2019-02-03,ETHEUR,95.46,96.05,91.37,92.83,7433.15,696055.05
2019-02-02,ETHEUR,92.41,96.15,91.79,95.46,5689.34,532701.3
2019-02-01,ETHEUR,92.21,93.9,90.17,92.41,8754.03,805678.64
2019-01-31,ETHEUR,94,96.01,91.38,92.21,9932.89,928283.0
2019-01-30,ETHEUR,91.26,96.13,90.37,94,18325.52,1712806.14
2019-01-29,ETHEUR,92.24,93,89.34,91.26,16663.01,1520511.17
2019-01-28,ETHEUR,98,98.37,88.5,92.24,14078.09,1295509.27
2019-01-27,ETHEUR,101.29,101.42,96.68,98,5454.07,543524.09
2019-01-26,ETHEUR,101.24,103.01,100.95,101.29,2445.54,249388.61
2019-01-25,ETHEUR,103,103.43,100.5,101.24,8493.34,865755.3
2019-01-24,ETHEUR,102.13,103.8,100.32,103,4538.95,463076.71
2019-01-23,ETHEUR,103.89,104.8,101.07,102.13,6019.22,620369.24
2019-01-22,ETHEUR,102.28,105.53,98,103.89,9061.92,926418.86
2019-01-21,ETHEUR,103.4,104.21,100.11,102.28,7994.14,819495.77
2019-01-20,ETHEUR,108.47,108.92,101.86,103.4,8960.95,934600.72
2019-01-19,ETHEUR,105.56,112,105.43,108.47,7114.07,772004.41
2019-01-18,ETHEUR,107.74,107.84,104.05,105.56,6362.69,675471.15
2019-01-17,ETHEUR,107.2,109.17,103.09,107.74,15993.84,1702720.0
2019-01-16,ETHEUR,105.5,112.52,104.75,107.2,15676.45,1683195.61
2019-01-15,ETHEUR,111.87,114.2,103,105.5,15194.49,1669835.7
2019-01-14,ETHEUR,101.04,114.93,101,111.87,25351.51,2700562.64
2019-01-13,ETHEUR,109.21,109.67,99.36,101.04,10869.53,1115619.2
2019-01-12,ETHEUR,110.05,111.44,108.11,109.21,2648.98,291328.66
2019-01-11,ETHEUR,110.01,112.25,106.28,110.05,15270.77,1676217.79
2019-01-10,ETHEUR,129.32,131.46,106.8,110.01,43833.73,5257592.72
2019-01-09,ETHEUR,130.37,134.45,128.48,129.32,9516.16,1247530.42
2019-01-08,ETHEUR,131.53,133.91,128.2,130.37,13929.19,1825019.21
2019-01-07,ETHEUR,137.14,138,129.64,131.53,17789.85,2372548.23
2019-01-06,ETHEUR,135.7,140.01,130.61,137.14,12101.35,1638941.83
2019-01-05,ETHEUR,135.15,141.1,134.55,135.7,11905.98,1643301.92
2019-01-04,ETHEUR,129.67,137.08,127.67,135.15,22571.59,3007533.57
2019-01-03,ETHEUR,135.7,136.19,126.93,129.67,16979.27,2218953.52
2019-01-02,ETHEUR,122.09,138,121.29,135.7,19165.44,2505483.19
2019-01-01,ETHEUR,115.23,123.3,113.96,122.09,6544.1,783427.79
2018-12-31,ETHEUR,121.54,122.35,112.43,115.23,15383.9,1820884.42
2018-12-30,ETHEUR,117.9,123.45,113.37,121.54,8468.04,1010957.65
2018-12-29,ETHEUR,120.68,128.88,115.5,117.9,19666.99,2355933.15
2018-12-28,ETHEUR,100.23,121.52,98.96,120.68,28498.87,3051070.98
2018-12-27,ETHEUR,115.26,115.85,99,100.23,17196.14,1832155.19
2018-12-26,ETHEUR,113.5,120.63,108.96,115.26,10910.21,1248524.14
2018-12-25,ETHEUR,122.34,123.1,107.89,113.5,18244.86,2049282.87
2018-12-24,ETHEUR,114.38,139.48,114.06,122.34,40905.12,5221631.76
2018-12-23,ETHEUR,102.5,118.2,102.5,114.38,18661.75,2105136.63
2018-12-22,ETHEUR,95.17,102.73,93.1,102.5,7840.9,774511.64
2018-12-21,ETHEUR,100.54,103.73,92.59,95.17,18520.69,1831860.51
2018-12-20,ETHEUR,87.46,102.51,86.8,100.54,25132.01,2427442.92
2018-12-19,ETHEUR,88.93,94.86,86.51,87.46,33546.07,3048343.42
2018-12-18,ETHEUR,83.03,89.36,80.56,88.93,15048.17,1256376.43
2018-12-17,ETHEUR,74.19,85.41,73.94,83.03,27676.75,2227168.22
2018-12-16,ETHEUR,73.76,76.81,73.7,74.19,4495.08,338947.25
2018-12-15,ETHEUR,73.51,74.55,71.53,73.76,6283.79,459355.21
2018-12-14,ETHEUR,74.95,75.96,71.98,73.51,9297.16,689118.9
2018-12-13,ETHEUR,78.15,80.07,73.57,74.95,14569.31,1108918.98
2018-12-12,ETHEUR,76.87,80.22,76.17,78.15,8889.72,699310.55
2018-12-11,ETHEUR,79,80.09,75.19,77.02,12678.76,974945.39
2018-12-10,ETHEUR,81.55,83,77.16,79,12836.41,1012568.53
2018-12-09,ETHEUR,78.95,86.49,77.61,81.55,14845.45,1218549.08
2018-12-08,ETHEUR,81.69,85.77,73.7,78.95,18350.95,1451323.59
2018-12-07,ETHEUR,78.79,188.83,71.62,81.69,75590.62,6073477.25
2018-12-06,ETHEUR,88.83,90.96,78.35,78.79,31675.62,2694216.39
2018-12-05,ETHEUR,96.04,96.19,88.54,88.83,18465.54,1686370.7
2018-12-04,ETHEUR,94.66,98.64,92,96.04,12569.21,1210117.76
2018-12-03,ETHEUR,101.29,101.55,92.5,94.66,15358.08,1475718.99
2018-12-02,ETHEUR,103.57,105.43,100.9,101.29,4610.4,470355.78
2018-12-01,ETHEUR,98.96,106.44,97.28,103.57,9291.72,955272.52
2018-11-30,ETHEUR,102.37,104.67,97,98.96,13766.69,1383211.56
2018-11-29,ETHEUR,107.19,108.5,99.34,102.37,32075.71,3345070.27
2018-11-28,ETHEUR,96.17,110.84,96.17,107.19,45946.77,4772774.12
2018-11-27,ETHEUR,94.42,98.49,88,96.17,18884.14,1747670.34
2018-11-26,ETHEUR,100.81,103.19,90.5,94.42,34084.36,3274749.49
2018-11-25,ETHEUR,98.04,105.21,86.23,100.81,45312.07,4310758.15
2018-11-24,ETHEUR,107.38,111.11,94.58,98.04,19673.19,1993331.98
2018-11-23,ETHEUR,108.02,110.07,102.12,107.38,28147.79,2992671.94
2018-11-22,ETHEUR,118.54,119.97,107.01,108.02,14354.16,1630068.66
2018-11-21,ETHEUR,112.31,120.55,107.45,118.54,26489.49,3064684.69
2018-11-20,ETHEUR,126.91,130.6,105,112.31,57608.56,6735971.33
2018-11-19,ETHEUR,153.96,154.01,124.56,126.91,36030.17,4883189.63
2018-11-18,ETHEUR,151.05,157,150.8,153.96,4649.54,712175.83
2018-11-17,ETHEUR,150.75,152.32,149.44,151.05,3098.17,467076.17
2018-11-16,ETHEUR,157.2,158.72,147.83,150.75,6855.33,1059405.68
2018-11-15,ETHEUR,157.83,160.25,146.59,157.2,19247.75,2951575.16
2018-11-14,ETHEUR,180.19,182.06,145.67,157.83,36057.28,5840712.26
2018-11-13,ETHEUR,186.61,186.61,180,180.19,5490.46,1002864.91
2018-11-12,ETHEUR,185.33,187.42,184.68,186.61,2605.13,484968.61
2018-11-11,ETHEUR,185.95,186.56,181.08,185.33,4721.92,870117.33
2018-11-10,ETHEUR,183.62,188.33,183.3,185.95,2578.83,479156.04
2018-11-09,ETHEUR,184.92,187.94,181.92,183.62,3998.63,736352.07
2018-11-08,ETHEUR,189.48,190.89,184.26,184.92,5284.81,986993.1
2018-11-07,ETHEUR,191.48,194.6,187.53,189.48,11375.32,2164749.08
2018-11-06,ETHEUR,182.02,191.98,181.81,191.48,9567.22,1788994.2
2018-11-05,ETHEUR,184.63,185.56,180.01,182.02,4503.78,822699.45
2018-11-04,ETHEUR,174.85,190.65,174,184.63,11271.85,2067186.53
2018-11-03,ETHEUR,175.28,175.62,174,174.85,1621.41,283223.47
2018-11-02,ETHEUR,173.76,176.67,172.87,175.28,2875.46,502303.41
2018-11-01,ETHEUR,173.7,174.17,171.81,173.76,3086.57,534428.62
2018-10-31,ETHEUR,172.3,176.22,169.58,173.7,6605.59,1138382.08
2018-10-30,ETHEUR,170.9,173.41,170.58,172.3,2993.57,513321.42
2018-10-29,ETHEUR,177.82,178.02,168.25,170.9,7141.82,1229919.65
2018-10-28,ETHEUR,176.78,178.15,176.28,177.82,2434.99,431646.95
2018-10-27,ETHEUR,176.45,177.68,175.74,176.78,911.79,161241.64
2018-10-26,ETHEUR,175.93,179.51,174.79,176.45,4991.61,882858.37
2018-10-25,ETHEUR,176.35,176.43,174.01,175.93,5214.29,912487.58
2018-10-24,ETHEUR,175.52,177.55,175.39,176.35,3694.0,653145.64
2018-10-23,ETHEUR,175.68,176.43,172.7,175.52,4002.25,697577.88
2018-10-22,ETHEUR,175.51,176.63,174.15,175.68,2915.69,511396.23
2018-10-21,ETHEUR,176.7,178.77,174.89,175.51,2426.83,428783.32
2018-10-20,ETHEUR,174.06,177.57,173.21,176.7,1876.02,329384.32
2018-10-19,ETHEUR,174.44,175.88,172.46,174.06,4354.53,758385.67
2018-10-18,ETHEUR,177.05,178.51,172.02,174.44,6304.94,1105146.7
2018-10-17,ETHEUR,177.98,178.49,174.69,177.05,6463.04,1143274.41
2018-10-16,ETHEUR,177.01,177.01,175.11,175.25,44.02,7738.22
2018-10-15,ETHEUR,166.17,189.5,164.73,177.01,32137.97,5715534.39
2018-10-14,ETHEUR,171.57,172.85,164.37,166.17,5384.48,914781.99
2018-10-13,ETHEUR,167.4,172.94,167.4,171.57,2821.3,481656.48
2018-10-12,ETHEUR,162.58,171.34,161.63,167.4,11153.11,1872536.82
2018-10-11,ETHEUR,193.76,193.76,160.47,162.58,27256.71,4705630.34
2018-10-10,ETHEUR,197.13,197.13,192.13,193.76,3966.86,770978.93
2018-10-09,ETHEUR,198.3,199.49,196.8,197.13,2691.31,531812.1
2018-10-08,ETHEUR,195.24,200.98,193.5,198.3,4603.1,913303.82
2018-10-07,ETHEUR,194.53,253,123,195.24,38545.7,7156863.72
2018-10-06,ETHEUR,197.44,197.63,186,194.53,19831.32,3796886.8
2018-10-05,ETHEUR,192.17,199.83,190,197.44,7498.79,1450577.79
2018-10-04,ETHEUR,191.3,196.62,189.94,192.17,5322.99,1031188.02
2018-10-03,ETHEUR,194.42,195.02,185.78,191.3,7732.32,1465000.99
2018-10-02,ETHEUR,198.7,199.96,192.96,194.42,5172.76,1014922.38
2018-10-01,ETHEUR,200.2,202.02,193.13,198.7,7937.78,1573495.43
2018-09-30,ETHEUR,199.63,205,194.24,200.2,11326.9,2267166.59
2018-09-29,ETHEUR,191.09,204,183.6,199.63,10590.08,2084925.35
2018-09-28,ETHEUR,197,200.19,185.21,191.09,10868.64,2102033.86
2018-09-27,ETHEUR,182.81,200,179.67,197,14161.01,2683677.08
2018-09-26,ETHEUR,186.7,189.49,176.29,182.81,13273.89,2435748.19
2018-09-25,ETHEUR,194.25,194.25,172.6,186.7,17998.11,3249485.92
2018-09-24,ETHEUR,208.04,209.68,192,194.25,10049.15,2000322.71
2018-09-23,ETHEUR,204.8,212.27,201.26,208.04,6278.12,1298387.07
2018-09-22,ETHEUR,210.2,216.28,197.52,204.8,8374.13,1714382.93
2018-09-21,ETHEUR,191.34,215.12,187.51,210.2,27069.29,5361173.42
2018-09-20,ETHEUR,179.71,193.08,176,191.34,10368.37,1888563.78
2018-09-19,ETHEUR,178.78,184.99,169,179.71,17464.61,3101406.07
2018-09-18,ETHEUR,168.48,183.45,166.44,178.78,9750.5,1720250.83
2018-09-17,ETHEUR,189.15,193.23,164.5,168.48,19184.19,3431791.97
2018-09-16,ETHEUR,191.02,192,178.67,189.15,11241.57,2105074.43
2018-09-15,ETHEUR,180,195.66,179.5,191.02,7374.57,1395007.43
2018-09-14,ETHEUR,181.41,191.86,173.83,180,20387.29,3739632.49
2018-09-13,ETHEUR,157.69,184.37,157.33,181.41,29079.52,5009520.13
2018-09-12,ETHEUR,159.71,159.71,144.25,157.69,19981.32,2999960.31
2018-09-11,ETHEUR,170.3,172,151.68,159.71,14099.59,2282481.2
2018-09-10,ETHEUR,169.3,175.5,160.25,170.3,14404.86,2417862.94
2018-09-09,ETHEUR,171.5,180.31,161.55,169.3,12440.6,2138062.01
2018-09-08,ETHEUR,186.24,190.37,165.72,171.5,12843.33,2271545.71
2018-09-07,ETHEUR,197.39,201.73,183.71,186.24,12801.39,2446557.36
2018-09-06,ETHEUR,195.92,199.66,181.5,197.39,26868.7,5187186.52
2018-09-05,ETHEUR,246.07,247.53,195,195.92,21865.5,4757787.96
2018-09-04,ETHEUR,248.41,252.77,243.29,246.07,6374.08,1578349.75
2018-09-03,ETHEUR,253.84,255.29,246,248.41,6506.85,1621545.85
2018-09-02,ETHEUR,254.04,257.38,249,253.84,5002.62,1271388.22
2018-09-01,ETHEUR,242.8,260,242.8,254.04,3699.31,932224.36
2018-08-31,ETHEUR,243.45,245.38,237.4,242.8,4703.12,1133028.99
2018-08-30,ETHEUR,246.26,248.66,233.45,243.45,7228.5,1733377.57
2018-08-29,ETHEUR,252.43,254.41,243,246.26,5958.81,1485522.19
2018-08-28,ETHEUR,246.41,254.88,242.04,252.43,8049.88,1993342.62
2018-08-27,ETHEUR,235.4,246.56,233.51,246.41,5955.18,1419258.06
2018-08-26,ETHEUR,239,239,231.79,235.4,3180.23,749075.82
2018-08-25,ETHEUR,242.13,243.26,238,239,1526.57,367062.27
2018-08-24,ETHEUR,238.94,243.65,232.86,242.13,5383.76,1283219.89
2018-08-23,ETHEUR,232.71,242.83,231.94,238.94,6604.59,1563965.73
2018-08-22,ETHEUR,242.31,257.77,223.24,232.71,12935.67,3118069.2
2018-08-21,ETHEUR,235.78,248.05,235.04,242.31,10159.14,2447202.79
2018-08-20,ETHEUR,262.38,265.62,235,235.78,11676.44,2904031.36
2018-08-19,ETHEUR,256.8,268.58,253.38,262.38,5756.59,1503686.04
2018-08-18,ETHEUR,276.9,281.12,248.1,256.8,6227.73,1623940.55
2018-08-17,ETHEUR,252.63,278.79,251.2,276.9,11018.97,2904538.25
2018-08-16,ETHEUR,247.55,263.37,245.07,252.63,16209.19,4123387.05
