Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume CAD
2019-02-18,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-17,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-16,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-15,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-14,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-13,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-12,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-11,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-10,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-09,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-08,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-07,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-06,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-05,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-04,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-03,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-02,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-02-01,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-01-31,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-01-30,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-01-29,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-01-28,BTCCAD,5385,5437.99,5169.51,5300,75.16,399070.88
2019-01-27,BTCCAD,5390.01,5500,5385,5385,34.44,186388.54
2019-01-26,BTCCAD,5391.04,5500,5385,5390.01,23.67,128971.06
2019-01-25,BTCCAD,5402.14,5487.99,5350,5391.04,48.35,260955.21
2019-01-24,BTCCAD,5460.69,5496.78,5380,5402.14,34.56,187547.29
2019-01-23,BTCCAD,5410,5571,5401,5460.69,66.81,365458.13
2019-01-22,BTCCAD,5360,5498.99,5315,5410,37.58,202735.49
2019-01-21,BTCCAD,5373,5495.82,5310,5360,39.49,212062.58
2019-01-20,BTCCAD,5495,5574.99,5300.01,5373,42.35,228787.06
2019-01-19,BTCCAD,5400.1,5600,5370,5495,73.01,400433.37
2019-01-18,BTCCAD,5549.21,5596.95,5366,5400.1,75.49,411206.68
2019-01-17,BTCCAD,5400,5599.98,5367.23,5549.21,59.59,323486.27
2019-01-16,BTCCAD,5355,5850,5354.5,5400,154.7,853732.52
2019-01-15,BTCCAD,5285.28,5799,5209.12,5355,246.31,1317351.74
2019-01-14,BTCCAD,5070.94,5328.1,5006.82,5285.28,160.17,834857.97
2019-01-13,BTCCAD,5229.64,5245,4991.01,5070.94,76.86,393230.2
2019-01-12,BTCCAD,5175.01,5270.74,5150.01,5229.64,63.99,331883.23
2019-01-11,BTCCAD,5129.08,5287.47,5129.08,5175.01,127.97,667653.29
2019-01-10,BTCCAD,5700,5748.99,5088.03,5129.08,196.47,1062744.33
2019-01-09,BTCCAD,5700,5809.79,5650.82,5700,89.76,513531.73
2019-01-08,BTCCAD,5740,5949,5651,5700,95.21,549353.73
2019-01-07,BTCCAD,5810.01,5925.07,5606.07,5740,74.92,431103.13
2019-01-06,BTCCAD,5581,5947,5500,5810.01,68.5,391237.13
2019-01-05,BTCCAD,5558.56,5600,5475.98,5581,48.04,266779.86
2019-01-04,BTCCAD,5449.89,5565.42,5431,5558.56,88.61,485080.92
2019-01-03,BTCCAD,5584.9,5649,5405,5449.89,83.85,461457.64
2019-01-02,BTCCAD,5524.44,5675,5421.88,5584.9,93.32,515587.7
2019-01-01,BTCCAD,5340.01,5547.67,5301,5524.44,88.24,472884.64
2018-12-31,BTCCAD,5505,5574,5325.58,5340.01,201.04,1090986.61
2018-12-30,BTCCAD,5550,5638.69,5330,5505,185.5,1025783.81
2018-12-29,BTCCAD,5782,5900,5545.45,5550,664.78,3804662.71
2018-12-28,BTCCAD,5438.88,5914.99,5390.01,5782,174.49,997904.43
2018-12-27,BTCCAD,5718.89,5800,5377.8,5438.88,72.2,400395.62
2018-12-26,BTCCAD,5673.64,5898.99,5651,5718.89,29.79,171597.51
2018-12-25,BTCCAD,6100,6134.91,5600.02,5673.64,139.82,807125.16
2018-12-24,BTCCAD,6095,6399.98,6051.01,6100,135.51,842351.45
2018-12-23,BTCCAD,6180,6246.91,6050.01,6095,57.85,354775.67
2018-12-22,BTCCAD,6197.88,6249,5963.04,6180,87.73,531386.48
2018-12-21,BTCCAD,6244.73,6500,5953.54,6197.88,172.86,1066006.04
2018-12-20,BTCCAD,5799.88,6350,5705,6244.73,223.46,1349703.67
2018-12-19,BTCCAD,5399.99,6599,5313.13,5799.88,847.05,5088666.55
2018-12-18,BTCCAD,5119.99,5399.99,5000.5,5399.99,171.15,887391.44
2018-12-17,BTCCAD,4739.99,5298.99,4626.82,5119.99,226.57,1147422.04
2018-12-16,BTCCAD,4600.49,4800,4580,4739.99,144.97,687783.32
2018-12-15,BTCCAD,4671.86,4699.99,4570.03,4600.49,85.17,393233.75
2018-12-14,BTCCAD,4681.79,4738.84,4510,4671.86,240.26,1111821.14
2018-12-13,BTCCAD,4899.97,4899.99,4640,4681.79,289.31,1375153.89
2018-12-12,BTCCAD,4830,4999,4785,4899.97,105.71,515675.82
2018-12-11,BTCCAD,4959.52,4959.91,4750.01,4830,301.06,1458627.35
2018-12-10,BTCCAD,5174.9,5198.99,4835.24,4959.52,210.08,1045217.34
2018-12-09,BTCCAD,4851.01,5300,4826.14,5174.9,224.99,1141471.23
2018-12-08,BTCCAD,4872.02,5149.98,4702.01,4851.01,535.63,2636872.69
2018-12-07,BTCCAD,5217.57,5217.57,4701.19,4872.02,938.14,4580847.1
2018-12-06,BTCCAD,5399,5600,5051.12,5217.57,252.62,1363279.42
2018-12-05,BTCCAD,5650,5714.7,5399,5399,159.6,876500.21
2018-12-04,BTCCAD,5539,5789.99,5440.05,5650,136.08,766766.29
2018-12-03,BTCCAD,6135.89,6135.89,5414.47,5539,273.88,1553340.71
2018-12-02,BTCCAD,6004.99,6135.89,5998.21,6135.89,244.25,1477126.08
2018-12-01,BTCCAD,5641.94,6100,5571.08,6004.99,94.71,559316.05
2018-11-30,BTCCAD,6149.99,6150,5561.52,5641.94,165.46,955214.03
2018-11-29,BTCCAD,6058.97,6400,5873,6149.99,250.27,1526969.41
2018-11-28,BTCCAD,5400,6398,5310,6058.97,321.79,1913283.25
2018-11-27,BTCCAD,5383.88,5449.92,5125.01,5400,198.68,1049966.17
2018-11-26,BTCCAD,5619.85,5789.79,5115.02,5383.88,423.29,2259589.91
2018-11-25,BTCCAD,5400.11,5799.95,5018.28,5619.85,616.84,3266611.5
2018-11-24,BTCCAD,6185.02,6398.75,5313.2,5400.11,420.56,2467057.59
2018-11-23,BTCCAD,6201.99,6375,6051.08,6185.02,445.14,2754737.92
2018-11-22,BTCCAD,6564.91,6639.94,6200.62,6201.99,192.78,1250782.85
2018-11-21,BTCCAD,6490,6660.11,6265.17,6564.91,215.99,1382346.24
2018-11-20,BTCCAD,6753.11,7050,6150,6490,711.79,4683304.12
2018-11-19,BTCCAD,7751.01,7946.99,6650.22,6753.11,494.39,3536959.4
2018-11-18,BTCCAD,7872.99,7996.99,7723.01,7751.01,101.11,791218.68
2018-11-17,BTCCAD,7839.11,7974.69,7801.89,7872.99,78.76,617137.73
2018-11-16,BTCCAD,8005.01,8112.52,7820,7839.11,188.12,1501611.72
2018-11-15,BTCCAD,8310,8388.86,7963.01,8005.01,261.93,2115268.2
2018-11-14,BTCCAD,8888,8888,8035,8310,307.46,2605173.8
2018-11-13,BTCCAD,8820.16,8929.99,8790,8888,73.52,652175.88
2018-11-12,BTCCAD,8920,8929.99,8820,8820.16,63.84,564911.36
2018-11-11,BTCCAD,8932.99,8950.01,8830,8920,63.87,570127.44
2018-11-10,BTCCAD,8880,8943.94,8830,8932.99,36.04,319926.23
2018-11-09,BTCCAD,8969.67,8969.98,8850,8880,67.29,597626.75
2018-11-08,BTCCAD,9050,9061,8870.02,8969.67,102.66,919413.11
2018-11-07,BTCCAD,9045,9077.99,8988,9050,63.82,576229.15
2018-11-06,BTCCAD,8999,9045,8937.99,9045,90.0,807850.19
2018-11-05,BTCCAD,8950,8999,8851,8999,62.05,553778.25
2018-11-04,BTCCAD,8927,9045,8869,8950,63.02,564384.79
2018-11-03,BTCCAD,8980,8980,8861.01,8927,40.92,363828.86
2018-11-02,BTCCAD,8984.39,9045,8854.01,8980,78.99,707369.97
2018-11-01,BTCCAD,8865,8993.99,8720.01,8984.39,70.85,628196.12
2018-10-31,BTCCAD,8702,8866,8702,8865,77.42,682440.09
2018-10-30,BTCCAD,8767,8880,8699.89,8702,78.03,683872.43
2018-10-29,BTCCAD,9044,9045,8701,8767,122.43,1090408.81
2018-10-28,BTCCAD,9069.99,9077.57,8950.03,9044,33.05,297643.87
2018-10-27,BTCCAD,9048.99,9069.99,8800,9069.99,66.04,588979.93
2018-10-26,BTCCAD,8989.9,9050,8888.01,9048.99,47.47,427001.19
2018-10-25,BTCCAD,8989,9047.86,8875,8989.9,143.77,1290689.79
2018-10-24,BTCCAD,8937.76,8999.99,8864.42,8989,89.46,800366.2
2018-10-23,BTCCAD,8899.62,8964.97,8855,8937.76,142.87,1271557.54
2018-10-22,BTCCAD,8909.58,8979.9,8872.1,8899.62,105.74,941279.45
2018-10-21,BTCCAD,8887.99,8989,8861.01,8909.58,71.96,641173.85
2018-10-20,BTCCAD,8924.31,8979.93,8855,8887.99,54.57,486673.5
2018-10-19,BTCCAD,8976.24,9047.86,8855,8924.31,93.98,836963.16
2018-10-18,BTCCAD,9059,9095.99,8960,8976.24,88.1,793633.77
2018-10-17,BTCCAD,8989.99,9063.33,8899.99,9059,106.0,952626.18
2018-10-16,BTCCAD,9029,9139.99,8927.6,8989.99,78.58,709077.68
2018-10-15,BTCCAD,8775.67,9550.95,8622,9029,536.82,4903735.06
2018-10-14,BTCCAD,8766.01,8844.94,8670,8775.67,115.66,1014977.81
2018-10-13,BTCCAD,8785.01,8844.99,8766,8766.01,86.95,763011.51
2018-10-12,BTCCAD,8799.16,8997.99,8710,8785.01,217.56,1910649.85
2018-10-11,BTCCAD,9130.01,9187,8701.13,8799.16,256.63,2281616.39
2018-10-10,BTCCAD,9185,9200,9099.99,9130.01,91.27,832590.69
2018-10-09,BTCCAD,9200.45,9399,9100.01,9185,80.32,739148.02
2018-10-08,BTCCAD,9173.21,9450,9099.99,9200.45,142.35,1321189.58
2018-10-07,BTCCAD,9099.99,9173.21,9080,9173.21,61.02,555763.8
2018-10-06,BTCCAD,9081.81,9198.11,9071,9099.99,150.11,1370620.63
2018-10-05,BTCCAD,9174.77,9189.16,9016.23,9081.81,192.02,1740192.97
2018-10-04,BTCCAD,8910.06,9210,8910.06,9174.77,275.65,2501311.31
2018-10-03,BTCCAD,9044.99,9070,8840.01,8910.06,119.89,1070347.12
2018-10-02,BTCCAD,9099.98,9099.99,8928.74,9044.99,98.59,888358.0
2018-10-01,BTCCAD,9064.64,9129,9050,9099.98,215.82,1961921.77
2018-09-30,BTCCAD,9135,9188.06,9025.08,9064.64,204.76,1862418.75
2018-09-29,BTCCAD,9054.97,9140,8914.11,9135,60.73,548721.86
2018-09-28,BTCCAD,9246,9299,9050.01,9054.97,342.71,3157914.44
2018-09-27,BTCCAD,9048.99,9299,8950.21,9246,231.49,2109728.19
2018-09-26,BTCCAD,8966,9136.97,8865.14,9048.99,270.17,2431768.95
2018-09-25,BTCCAD,9110,9199.93,8816.21,8966,198.27,1773675.41
2018-09-24,BTCCAD,9289,9289,9100.23,9110,154.12,1418524.23
2018-09-23,BTCCAD,9338,9349.93,9210,9289,268.83,2488138.13
2018-09-22,BTCCAD,9415.99,9492.72,9180.01,9338,100.15,933573.0
2018-09-21,BTCCAD,8887.32,9450,8887.32,9415.99,205.03,1890602.59
2018-09-20,BTCCAD,8859,9021.99,8799.99,8887.32,164.42,1456464.3
2018-09-19,BTCCAD,8787.78,8998.98,8450,8859,243.72,2133425.59
2018-09-18,BTCCAD,8704.99,8831.82,8670.22,8787.78,174.2,1520586.13
2018-09-17,BTCCAD,8979.99,8998.99,8654.32,8704.99,274.41,2417158.1
2018-09-16,BTCCAD,9042.98,9042.98,8820.01,8979.99,124.43,1114244.55
2018-09-15,BTCCAD,9000.01,9134.19,8999,9042.98,142.52,1285130.67
2018-09-14,BTCCAD,9064.4,9200,9000,9000.01,292.1,2648774.24
2018-09-13,BTCCAD,8889.99,9144,8809.32,9064.4,189.02,1709960.45
2018-09-12,BTCCAD,8780,8894.99,8770,8889.99,153.68,1350980.89
2018-09-11,BTCCAD,8927.6,8990,8780,8780,199.96,1764270.39
2018-09-10,BTCCAD,8999.98,9168.99,8790,8927.6,232.54,2063039.02
2018-09-09,BTCCAD,8819,9205,8662.01,8999.98,131.39,1183673.44
2018-09-08,BTCCAD,8995,9074.98,8800,8819,213.06,1895271.1
2018-09-07,BTCCAD,9208,9600,8950,8995,360.58,3262018.39
2018-09-06,BTCCAD,9399.99,9520,8852.01,9208,337.2,3040636.79
2018-09-05,BTCCAD,10099,10187.99,9300,9399.99,463.82,4569127.81
2018-09-04,BTCCAD,9939.99,10129,9850.2,10099,232.06,2320598.91
2018-09-03,BTCCAD,9893.23,9960,9717,9939.99,135.32,1332404.76
2018-09-02,BTCCAD,9784.96,9935.99,9650,9893.23,162.91,1593308.73
2018-09-01,BTCCAD,9593.73,9800,9525,9784.96,93.95,907543.99
2018-08-31,BTCCAD,9398.65,9648.99,9350,9593.73,141.36,1348123.07
2018-08-30,BTCCAD,9486,9499.99,9230.01,9398.65,229.91,2147693.45
2018-08-29,BTCCAD,9650,9669.99,9401.01,9486,239.9,2293785.06
2018-08-28,BTCCAD,9454.85,9670,9300.53,9650,134.3,1282197.48
2018-08-27,BTCCAD,9123.47,9467,9100,9454.85,304.53,2804393.25
2018-08-26,BTCCAD,9218.97,9350,9062.01,9123.47,149.36,1369717.8
2018-08-25,BTCCAD,9247.99,9377.75,9150.01,9218.97,107.22,991018.49
2018-08-24,BTCCAD,8927.2,9277.65,8868.81,9247.99,233.79,2113125.0
2018-08-23,BTCCAD,8814.85,9084.91,8654.01,8927.2,144.28,1282201.42
2018-08-22,BTCCAD,8910.51,9391.85,8653.05,8814.85,628.38,5599218.76
2018-08-21,BTCCAD,8705,8994.99,8653.51,8910.51,98.89,873527.63
2018-08-20,BTCCAD,8881.41,8999,8678.3,8705,273.86,2414303.0
2018-08-19,BTCCAD,8810.43,8999,8700,8881.41,100.79,885762.34
2018-08-18,BTCCAD,8889,8991.98,8653,8810.43,167.84,1482589.82
2018-08-17,BTCCAD,8745.86,8889,8675.01,8889,216.37,1911767.21
2018-08-16,BTCCAD,8598.97,8799,8506.51,8745.86,257.29,2241576.95
2018-08-15,BTCCAD,8571,9038.99,8500.43,8598.97,255.26,2236735.37
2018-08-14,BTCCAD,8640,8766,8325.01,8571,254.0,2135638.42
2018-08-13,BTCCAD,8700.81,8796,8540,8640,211.41,1846619.82
2018-08-12,BTCCAD,8399,8399,8399,8399,0.0,0.0
2018-08-11,BTCCAD,8749,8809.08,8370.04,8399,293.53,2494175.84
2018-08-10,BTCCAD,9050,9171.44,8749,8749,253.87,2251722.73
2018-08-09,BTCCAD,8799.99,9262.73,8799.98,9050,229.62,2046637.97
2018-08-08,BTCCAD,9324.99,10129,8564.05,8799.99,280.88,2525517.09
2018-08-07,BTCCAD,9399.79,9600,9200,9324.99,481.27,4513738.81
2018-08-06,BTCCAD,9474.78,9519.98,9200,9399.79,194.24,1816777.16
2018-08-05,BTCCAD,9468.48,9489,9275.97,9474.78,151.22,1413080.42
2018-08-04,BTCCAD,10009.91,10030,9311.79,9468.48,127.28,1216709.76
2018-08-03,BTCCAD,10124.66,10129,9755.69,10009.91,179.59,1787930.56
2018-08-02,BTCCAD,10176.87,10324.75,9960.01,10124.66,140.18,1415148.97
2018-08-01,BTCCAD,10430,10430,9957.01,10176.87,388.82,3953408.93
2018-07-31,BTCCAD,10998.99,10998.99,10324.75,10430,261.76,2774873.59
2018-07-30,BTCCAD,10965,10999,10551,10998.99,264.58,2880708.48
2018-07-29,BTCCAD,10877.77,11109.84,10850,10965,198.02,2163247.51
2018-07-28,BTCCAD,10949.96,11048.63,10800,10877.77,120.87,1317723.9
2018-07-27,BTCCAD,10557.04,11129.75,10475,10949.96,136.75,1475744.39
2018-07-26,BTCCAD,10949.87,11136.29,10401.13,10557.04,246.72,2650616.36
2018-07-25,BTCCAD,11349.99,11450,10810.46,10949.87,494.33,5448158.82
2018-07-24,BTCCAD,10393.64,11350,10290.05,11349.99,533.67,5809768.99
2018-07-23,BTCCAD,9940.02,10400,9940.02,10393.64,350.83,3629034.11
2018-07-22,BTCCAD,10074.99,10149.22,9940,9940.02,255.1,2552666.08
2018-07-21,BTCCAD,10000,10075,9889.99,10074.99,220.99,2200264.31
2018-07-20,BTCCAD,10035,10199,9975,10000,631.4,6345486.94
2018-07-19,BTCCAD,9899.18,10164.1,9889.99,10035,312.5,3129832.78
2018-07-18,BTCCAD,9889.99,10176.62,9889.99,9899.18,683.87,6842349.56
2018-07-17,BTCCAD,8956.07,9999.75,8893.73,9889.99,748.36,7210886.78
2018-07-16,BTCCAD,8610.25,8999,8517.11,8956.07,207.56,1838341.17
2018-07-15,BTCCAD,8483.01,8644.9,8450.01,8610.25,88.81,762534.63
2018-07-14,BTCCAD,8539.89,8570,8403.82,8483.01,94.83,806261.27
2018-07-13,BTCCAD,8350.03,8565,8350.03,8539.89,195.77,1657612.39
2018-07-12,BTCCAD,8629.88,8629.88,8300,8350.03,282.25,2376614.92
2018-07-11,BTCCAD,8650,8750,8450.01,8629.88,327.05,2810490.39
2018-07-10,BTCCAD,8949.99,8998.6,8650,8650,232.23,2042564.61
2018-07-09,BTCCAD,8948,9050,8870.56,8949.99,94.33,843325.18
2018-07-08,BTCCAD,9000,9097.72,8880.03,8948,131.37,1181980.27
2018-07-07,BTCCAD,8799.91,9000,8654.03,9000,421.29,3750674.33
2018-07-06,BTCCAD,8749.99,8848.32,8651,8799.91,118.76,1033821.18
2018-07-05,BTCCAD,8750.33,8949.03,8636.99,8749.99,176.52,1554948.36
2018-07-04,BTCCAD,8744.37,8999,8602.01,8750.33,188.76,1663173.03
2018-07-03,BTCCAD,8879.83,8900,8700,8744.37,313.5,2761768.6
2018-07-02,BTCCAD,8499.88,8900,8390.4,8879.83,424.61,3671318.53
2018-07-01,BTCCAD,8499.36,8528.99,8350.01,8499.88,82.33,697972.49
2018-06-30,BTCCAD,8229.99,8600,8049.71,8499.36,310.25,2626263.97
2018-06-29,BTCCAD,7901.1,8300,7800.02,8229.99,323.22,2571192.23
2018-06-28,BTCCAD,8300,8376.03,7901.1,7901.1,125.87,1025609.62
2018-06-27,BTCCAD,8330,8449.99,8201.01,8300,204.89,1697449.87
2018-06-26,BTCCAD,8599.95,8632.06,8325,8330,131.96,1119476.99
2018-06-25,BTCCAD,8555.49,8759,8356.06,8599.95,142.65,1224081.39
2018-06-24,BTCCAD,8627.07,8686,8086.99,8555.49,199.71,1671933.73
2018-06-23,BTCCAD,8350.42,8689.99,8250.03,8627.07,142.54,1211527.33
2018-06-22,BTCCAD,9178.04,9256.3,8222.22,8350.42,258.94,2260966.06
2018-06-21,BTCCAD,9186,9274.99,9115.6,9178.04,147.87,1361546.29
2018-06-20,BTCCAD,9147,9270,8900,9186,151.39,1375402.02
2018-06-19,BTCCAD,9175,9287.99,9069.94,9147,84.29,771436.66
2018-06-18,BTCCAD,8799.02,9299.99,8719,9175,244.11,2200045.91
2018-06-17,BTCCAD,8729.11,8799.02,8666.37,8799.02,67.82,594142.79
2018-06-16,BTCCAD,8574.84,8748.94,8335,8729.11,274.57,2361918.71
2018-06-15,BTCCAD,8815.33,8939.59,8450,8574.84,184.14,1597849.49
2018-06-14,BTCCAD,8376.65,8976.99,8369.01,8815.33,250.62,2182920.39
2018-06-13,BTCCAD,8750,8949.87,8359.01,8376.65,333.49,2847258.4
2018-06-12,BTCCAD,9081.11,9212.05,8600,8750,427.84,3807490.58
2018-06-11,BTCCAD,8927.23,9200,8927.23,9081.11,284.96,2576988.55
2018-06-10,BTCCAD,9887.45,9900,8870.01,8927.23,172.35,1585352.42
2018-06-09,BTCCAD,9887.93,9975,9850,9887.45,109.64,1087981.95
2018-06-08,BTCCAD,9989.1,9999,9875.02,9887.93,86.83,863746.69
2018-06-07,BTCCAD,9865.01,9999,9865.01,9989.1,122.61,1222204.87
2018-06-06,BTCCAD,9897.99,9950,9720.01,9865.01,193.66,1913938.1
2018-06-05,BTCCAD,9801.46,9950,9656.01,9897.99,159.87,1577194.26
2018-06-04,BTCCAD,9950,9988,9774,9801.46,197.58,1951157.45
2018-06-03,BTCCAD,9903.57,9999,9815.52,9950,119.8,1192323.27
2018-06-02,BTCCAD,9800,9977,9700.01,9903.57,190.86,1884088.05
2018-06-01,BTCCAD,9849,9930,9650,9800,146.2,1427889.99
2018-05-31,BTCCAD,9575,9979.99,9464.58,9849,256.08,2501893.96
2018-05-30,BTCCAD,9645,9800,9350.58,9575,149.95,1452041.05
2018-05-29,BTCCAD,9251,9749,9189.99,9645,278.56,2678010.89
2018-05-28,BTCCAD,9774.84,9800,9251,9251,393.96,3780704.54
2018-05-27,BTCCAD,9670,9774.88,9557.02,9774.84,107.76,1042764.58
2018-05-26,BTCCAD,9900,10049.97,9670,9670,147.49,1458797.69
2018-05-25,BTCCAD,9968,10121.04,9765.02,9900,189.23,1881722.92
2018-05-24,BTCCAD,9900,10198.99,9711.01,9968,349.01,3466325.63
2018-05-23,BTCCAD,10399.99,10449.99,9900,9900,580.77,5869794.56
2018-05-22,BTCCAD,10794,10800,10350.12,10399.99,205.42,2169700.31
2018-05-21,BTCCAD,10792.11,10980,10687.45,10794,167.66,1821973.21
2018-05-20,BTCCAD,10480.01,10950,10417.11,10792.11,159.17,1701957.96
2018-05-19,BTCCAD,10516.1,10730,10400,10480.01,164.76,1748854.86
2018-05-18,BTCCAD,10500,10659.99,10320,10516.1,177.63,1850662.49
2018-05-17,BTCCAD,10790,10879.99,10400,10500,194.26,2076570.53
2018-05-16,BTCCAD,10785.27,10900,10581.51,10790,286.46,3062045.18
2018-05-15,BTCCAD,11014.64,11334.99,10775.01,10785.27,182.73,2018553.05
2018-05-14,BTCCAD,11224.62,11325,10700,11014.64,150.55,1653484.89
2018-05-13,BTCCAD,11038.36,11309.96,10800.01,11224.62,132.46,1472834.59
2018-05-12,BTCCAD,10800,11147,10650,11038.36,290.96,3167588.53
2018-05-11,BTCCAD,11561.81,11666.91,10788.01,10800,295.84,3310019.75
2018-05-10,BTCCAD,11898,12050,11561.01,11561.81,226.61,2685852.05
2018-05-09,BTCCAD,11973.99,11989,11505,11898,167.8,1972591.82
2018-05-08,BTCCAD,12118,12199,11800,11973.99,220.44,2652909.73
2018-05-07,BTCCAD,12388.88,12400,11860.06,12118,167.36,2019990.82
2018-05-06,BTCCAD,12630,12700,12099,12388.88,346.24,4271362.77
2018-05-05,BTCCAD,12550,12828,12401.69,12630,168.45,2129585.14
2018-05-04,BTCCAD,12489.99,12639,12097.53,12550,443.28,5509335.44
2018-05-03,BTCCAD,12150,12499.99,11901.53,12489.99,439.19,5373266.11
2018-05-02,BTCCAD,11973,12199,11821.02,12150,192.46,2309010.15
2018-05-01,BTCCAD,12050,12050,11600,11973,444.73,5269299.06
2018-04-30,BTCCAD,12234.73,12411.84,11950,12050,132.46,1597391.66
2018-04-29,BTCCAD,12029.19,12400,11975,12234.73,202.49,2478869.25
2018-04-28,BTCCAD,11840,12333,11700,12029.19,148.35,1786627.82
2018-04-27,BTCCAD,12020.49,12320.17,11700.08,11840,241.36,2908085.91
2018-04-26,BTCCAD,11200.5,12203.71,10901,12020.49,384.11,4406371.97
2018-04-25,BTCCAD,12549.99,12550,11083.93,11200.5,418.81,4928582.29
2018-04-24,BTCCAD,11439.5,12550,11300.09,12549.99,456.23,5484254.65
2018-04-23,BTCCAD,11100,11442.27,11039.97,11439.5,196.32,2207560.85
2018-04-22,BTCCAD,11265.99,11400,11035.01,11100,152.56,1718763.41
2018-04-21,BTCCAD,11300,11400,10900,11265.99,260.07,2904445.73
2018-04-20,BTCCAD,10319.13,11318.99,10319.13,11300,367.76,3982454.07
2018-04-19,BTCCAD,10255.08,10481.17,10165.97,10319.13,211.88,2183353.05
2018-04-18,BTCCAD,10002.01,10420,10000.01,10255.08,174.98,1785568.66
2018-04-17,BTCCAD,10200,10345.39,9950,10002.01,246.35,2503974.28
2018-04-16,BTCCAD,10420,10499.98,9999,10200,189.14,1925407.12
2018-04-15,BTCCAD,10100,10445,9950.12,10420,345.95,3521222.75
