Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XLM,Volume BTC
2019-07-19,XLMBTC,8.31e-06,9.04e-06,8.24e-06,8.89e-06,60163135.0,519.98
2019-07-18,XLMBTC,8.33e-06,8.38e-06,8.28e-06,8.29e-06,2222368.0,18.5
2019-07-17,XLMBTC,8.31e-06,8.62e-06,8.22e-06,8.33e-06,50361928.0,421.4
2019-07-16,XLMBTC,7.9e-06,8.35e-06,7.87e-06,8.31e-06,40755940.0,331.04
2019-07-15,XLMBTC,8.4e-06,8.5e-06,7.8e-06,7.9e-06,44889909.0,368.86
2019-07-14,XLMBTC,8.46e-06,8.6e-06,8.16e-06,8.4e-06,44212190.0,370.07
2019-07-13,XLMBTC,8.32e-06,8.56e-06,8.2e-06,8.46e-06,39865473.0,334.11
2019-07-12,XLMBTC,7.65e-06,8.7e-06,7.64e-06,8.32e-06,76790662.0,636.24
2019-07-11,XLMBTC,7.83e-06,8.01e-06,7.58e-06,7.65e-06,41408180.0,320.17
2019-07-10,XLMBTC,8.07e-06,8.1e-06,7.46e-06,7.83e-06,66063044.0,507.57
2019-07-09,XLMBTC,8.49e-06,8.57e-06,8.0e-06,8.07e-06,44632771.0,366.35
2019-07-08,XLMBTC,9.24e-06,9.27e-06,8.42e-06,8.49e-06,34764903.0,306.48
2019-07-07,XLMBTC,9.23e-06,9.33e-06,9.1e-06,9.24e-06,27541019.0,253.39
2019-07-06,XLMBTC,9.11e-06,9.38e-06,8.84e-06,9.23e-06,36027745.0,326.28
2019-07-05,XLMBTC,8.88e-06,9.25e-06,8.84e-06,9.11e-06,41600854.0,374.91
2019-07-04,XLMBTC,8.84e-06,9.04e-06,8.63e-06,8.88e-06,49336302.0,433.53
2019-07-03,XLMBTC,9.48e-06,9.49e-06,8.75e-06,8.84e-06,50924376.0,464.6
2019-07-02,XLMBTC,9.98e-06,1.036e-05,9.36e-06,9.48e-06,73803794.0,735.83
2019-07-01,XLMBTC,9.68e-06,1.021e-05,9.63e-06,9.98e-06,69292223.0,685.2
2019-06-30,XLMBTC,9.67e-06,9.7e-06,9.33e-06,9.68e-06,53305501.0,506.8
2019-06-29,XLMBTC,9.0e-06,9.79e-06,8.98e-06,9.67e-06,63648180.0,592.16
2019-06-28,XLMBTC,9.65e-06,9.93e-06,8.89e-06,9.0e-06,59899267.0,563.51
2019-06-27,XLMBTC,9.4e-06,1.015e-05,9.12e-06,9.65e-06,133894214.0,1272.25
2019-06-26,XLMBTC,1.049e-05,1.053e-05,9.16e-06,9.4e-06,142424129.0,1417.88
2019-06-25,XLMBTC,1.163e-05,1.167e-05,1.044e-05,1.049e-05,67291086.0,743.73
2019-06-24,XLMBTC,1.176e-05,1.189e-05,1.15e-05,1.163e-05,38744698.0,452.39
2019-06-23,XLMBTC,1.21e-05,1.239e-05,1.156e-05,1.176e-05,48625086.0,586.06
2019-06-22,XLMBTC,1.213e-05,1.238e-05,1.123e-05,1.21e-05,84712868.0,1006.92
2019-06-21,XLMBTC,1.272e-05,1.281e-05,1.211e-05,1.213e-05,42080559.0,528.64
2019-06-20,XLMBTC,1.338e-05,1.342e-05,1.261e-05,1.272e-05,39333807.0,513.06
2019-06-19,XLMBTC,1.362e-05,1.378e-05,1.334e-05,1.338e-05,31605359.0,429.24
2019-06-18,XLMBTC,1.406e-05,1.41e-05,1.357e-05,1.362e-05,35985646.0,495.99
2019-06-17,XLMBTC,1.446e-05,1.447e-05,1.371e-05,1.406e-05,40897035.0,572.83
2019-06-16,XLMBTC,1.435e-05,1.459e-05,1.374e-05,1.446e-05,41482963.0,588.6
2019-06-15,XLMBTC,1.442e-05,1.47e-05,1.423e-05,1.435e-05,25321412.0,365.26
2019-06-14,XLMBTC,1.511e-05,1.518e-05,1.422e-05,1.442e-05,42559491.0,623.88
2019-06-13,XLMBTC,1.563e-05,1.571e-05,1.505e-05,1.511e-05,30453661.0,469.97
2019-06-12,XLMBTC,1.551e-05,1.579e-05,1.534e-05,1.563e-05,31954561.0,496.92
2019-06-11,XLMBTC,1.544e-05,1.558e-05,1.529e-05,1.551e-05,19207994.0,295.92
2019-06-10,XLMBTC,1.552e-05,1.572e-05,1.536e-05,1.544e-05,34936644.0,541.15
2019-06-09,XLMBTC,1.568e-05,1.585e-05,1.54e-05,1.552e-05,21243899.0,332.03
2019-06-08,XLMBTC,1.592e-05,1.601e-05,1.563e-05,1.568e-05,17252173.0,273.07
2019-06-07,XLMBTC,1.603e-05,1.628e-05,1.581e-05,1.592e-05,29781838.0,477.94
2019-06-06,XLMBTC,1.558e-05,1.617e-05,1.552e-05,1.603e-05,44216111.0,699.33
2019-06-05,XLMBTC,1.574e-05,1.604e-05,1.555e-05,1.558e-05,33564770.0,529.8
2019-06-04,XLMBTC,1.572e-05,1.583e-05,1.548e-05,1.574e-05,42238934.0,659.93
2019-06-03,XLMBTC,1.562e-05,1.612e-05,1.546e-05,1.572e-05,57897587.0,910.6
2019-06-02,XLMBTC,1.552e-05,1.581e-05,1.546e-05,1.562e-05,41707691.0,652.88
2019-06-01,XLMBTC,1.56e-05,1.579e-05,1.516e-05,1.552e-05,46014229.0,712.33
2019-05-31,XLMBTC,1.558e-05,1.572e-05,1.521e-05,1.56e-05,49695976.0,766.88
2019-05-30,XLMBTC,1.566e-05,1.65e-05,1.528e-05,1.558e-05,100832331.0,1603.81
2019-05-29,XLMBTC,1.596e-05,1.605e-05,1.545e-05,1.566e-05,58177674.0,917.18
2019-05-28,XLMBTC,1.574e-05,1.625e-05,1.535e-05,1.596e-05,65117966.0,1027.62
2019-05-27,XLMBTC,1.53e-05,1.626e-05,1.508e-05,1.574e-05,52815360.0,821.72
2019-05-26,XLMBTC,1.555e-05,1.568e-05,1.477e-05,1.53e-05,39786548.0,611.81
2019-05-25,XLMBTC,1.572e-05,1.593e-05,1.544e-05,1.555e-05,19634959.0,308.03
2019-05-24,XLMBTC,1.591e-05,1.609e-05,1.551e-05,1.572e-05,45141033.0,715.82
2019-05-23,XLMBTC,1.596e-05,1.608e-05,1.561e-05,1.591e-05,41156146.0,653.19
2019-05-22,XLMBTC,1.689e-05,1.722e-05,1.579e-05,1.596e-05,47465451.0,782.28
2019-05-21,XLMBTC,1.699e-05,1.71e-05,1.671e-05,1.689e-05,49650713.0,839.19
2019-05-20,XLMBTC,1.747e-05,1.753e-05,1.679e-05,1.699e-05,46254149.0,789.9
2019-05-19,XLMBTC,1.809e-05,1.811e-05,1.727e-05,1.747e-05,50214247.0,886.15
2019-05-18,XLMBTC,1.777e-05,1.915e-05,1.77e-05,1.809e-05,72370737.0,1324.51
2019-05-17,XLMBTC,1.754e-05,1.8e-05,1.64e-05,1.777e-05,110089597.0,1878.82
2019-05-16,XLMBTC,1.732e-05,1.959e-05,1.688e-05,1.754e-05,208771792.0,3781.47
2019-05-15,XLMBTC,1.425e-05,1.732e-05,1.412e-05,1.732e-05,96825376.0,1514.82
2019-05-14,XLMBTC,1.277e-05,1.454e-05,1.247e-05,1.425e-05,108829232.0,1507.53
2019-05-13,XLMBTC,1.41e-05,1.448e-05,1.245e-05,1.277e-05,51569251.0,690.2
2019-05-12,XLMBTC,1.447e-05,1.453e-05,1.364e-05,1.41e-05,36490830.0,511.43
2019-05-11,XLMBTC,1.45e-05,1.5e-05,1.357e-05,1.447e-05,59500255.0,859.3
2019-05-10,XLMBTC,1.431e-05,1.476e-05,1.382e-05,1.45e-05,22378545.0,323.05
2019-05-09,XLMBTC,1.539e-05,1.543e-05,1.412e-05,1.431e-05,19935088.0,293.05
2019-05-08,XLMBTC,1.597e-05,1.605e-05,1.534e-05,1.539e-05,16620306.0,260.57
2019-05-07,XLMBTC,1.69e-05,1.71e-05,1.63e-05,1.63e-05,8626019.0,143.93
2019-05-06,XLMBTC,1.68e-05,1.727e-05,1.655e-05,1.69e-05,27118234.0,458.19
2019-05-05,XLMBTC,1.69e-05,1.719e-05,1.675e-05,1.68e-05,16129251.0,273.19
2019-05-04,XLMBTC,1.771e-05,1.775e-05,1.678e-05,1.69e-05,20656742.0,357.06
2019-05-03,XLMBTC,1.814e-05,1.823e-05,1.71e-05,1.771e-05,31799207.0,562.6
2019-05-02,XLMBTC,1.877e-05,1.882e-05,1.808e-05,1.814e-05,19860193.0,366.42
2019-05-01,XLMBTC,1.893e-05,1.926e-05,1.866e-05,1.877e-05,24174766.0,458.12
2019-04-30,XLMBTC,1.823e-05,1.893e-05,1.818e-05,1.893e-05,23537340.0,438.6
2019-04-29,XLMBTC,1.855e-05,1.888e-05,1.812e-05,1.823e-05,22891516.0,422.75
2019-04-28,XLMBTC,1.895e-05,1.916e-05,1.851e-05,1.855e-05,14696415.0,276.26
2019-04-27,XLMBTC,1.881e-05,1.915e-05,1.864e-05,1.895e-05,23858726.0,450.51
2019-04-26,XLMBTC,1.89e-05,1.903e-05,1.843e-05,1.881e-05,28763907.0,539.68
2019-04-25,XLMBTC,1.89e-05,1.945e-05,1.871e-05,1.89e-05,33796058.0,644.18
2019-04-24,XLMBTC,1.977e-05,1.979e-05,1.831e-05,1.89e-05,35126870.0,662.73
2019-04-23,XLMBTC,2.095e-05,2.096e-05,1.961e-05,1.977e-05,34813773.0,703.26
2019-04-22,XLMBTC,2.11e-05,2.168e-05,2.074e-05,2.095e-05,28154634.0,597.04
2019-04-21,XLMBTC,2.18e-05,2.188e-05,2.072e-05,2.11e-05,29257124.0,620.0
2019-04-20,XLMBTC,2.184e-05,2.223e-05,2.158e-05,2.18e-05,20471869.0,447.22
2019-04-19,XLMBTC,2.229e-05,2.243e-05,2.175e-05,2.184e-05,23429388.0,515.77
2019-04-18,XLMBTC,2.242e-05,2.275e-05,2.213e-05,2.229e-05,19464817.0,435.98
2019-04-17,XLMBTC,2.207e-05,2.254e-05,2.184e-05,2.242e-05,20734052.0,459.4
2019-04-16,XLMBTC,2.235e-05,2.244e-05,2.19e-05,2.207e-05,18850318.0,417.78
2019-04-15,XLMBTC,2.285e-05,2.312e-05,2.21e-05,2.235e-05,21562646.0,487.63
2019-04-14,XLMBTC,2.279e-05,2.314e-05,2.25e-05,2.285e-05,17735364.0,404.79
2019-04-13,XLMBTC,2.241e-05,2.295e-05,2.234e-05,2.279e-05,16609469.0,375.47
2019-04-12,XLMBTC,2.28e-05,2.295e-05,2.22e-05,2.241e-05,24446845.0,552.38
2019-04-11,XLMBTC,2.372e-05,2.415e-05,2.214e-05,2.28e-05,39496677.0,901.97
2019-04-10,XLMBTC,2.411e-05,2.433e-05,2.356e-05,2.372e-05,22773532.0,546.12
2019-04-09,XLMBTC,2.475e-05,2.494e-05,2.386e-05,2.411e-05,31653016.0,769.54
2019-04-08,XLMBTC,2.556e-05,2.601e-05,2.425e-05,2.475e-05,44306153.0,1112.22
2019-04-07,XLMBTC,2.474e-05,2.591e-05,2.439e-05,2.556e-05,40004911.0,1008.97
2019-04-06,XLMBTC,2.539e-05,2.546e-05,2.436e-05,2.474e-05,29995346.0,746.63
2019-04-05,XLMBTC,2.392e-05,2.605e-05,2.391e-05,2.539e-05,55901454.0,1415.25
2019-04-04,XLMBTC,2.441e-05,2.49e-05,2.375e-05,2.392e-05,45048405.0,1089.06
2019-04-03,XLMBTC,2.497e-05,2.585e-05,2.381e-05,2.441e-05,91952017.0,2312.91
2019-04-02,XLMBTC,2.659e-05,2.664e-05,2.37e-05,2.497e-05,111851553.0,2791.71
2019-04-01,XLMBTC,2.638e-05,2.684e-05,2.617e-05,2.659e-05,37761473.0,1003.73
2019-03-19,XLMBTC,2.913e-05,2.939e-05,2.891e-05,2.891e-05,9154791.0,267.18
2019-03-18,XLMBTC,2.736e-05,2.978e-05,2.666e-05,2.913e-05,147272082.0,4186.08
2019-03-17,XLMBTC,2.705e-05,2.739e-05,2.677e-05,2.736e-05,23358119.0,632.6
2019-03-16,XLMBTC,2.707e-05,2.75e-05,2.677e-05,2.705e-05,35937496.0,974.13
2019-03-15,XLMBTC,2.744e-05,2.755e-05,2.64e-05,2.707e-05,64669261.0,1751.24
2019-03-14,XLMBTC,2.821e-05,2.921e-05,2.707e-05,2.744e-05,131764621.0,3706.09
2019-03-13,XLMBTC,2.713e-05,2.905e-05,2.603e-05,2.821e-05,163350338.0,4507.77
2019-03-12,XLMBTC,2.633e-05,2.794e-05,2.513e-05,2.713e-05,138890292.0,3694.41
2019-03-11,XLMBTC,2.56e-05,2.813e-05,2.517e-05,2.633e-05,237831254.0,6316.35
2019-03-10,XLMBTC,2.293e-05,2.653e-05,2.279e-05,2.56e-05,193664140.0,4805.16
2019-03-09,XLMBTC,2.232e-05,2.32e-05,2.218e-05,2.293e-05,51450422.0,1171.58
2019-03-08,XLMBTC,2.199e-05,2.295e-05,2.193e-05,2.232e-05,73046612.0,1643.89
2019-03-07,XLMBTC,2.19e-05,2.212e-05,2.177e-05,2.199e-05,29877776.0,654.85
2019-03-06,XLMBTC,2.221e-05,2.227e-05,2.174e-05,2.19e-05,31009751.0,680.96
2019-03-05,XLMBTC,2.207e-05,2.241e-05,2.179e-05,2.221e-05,45095777.0,997.01
2019-03-04,XLMBTC,2.298e-05,2.299e-05,2.146e-05,2.207e-05,57569384.0,1275.65
2019-03-03,XLMBTC,2.188e-05,2.39e-05,2.169e-05,2.298e-05,100937216.0,2302.16
2019-03-02,XLMBTC,2.217e-05,2.238e-05,2.165e-05,2.188e-05,30563264.0,670.4
2019-03-01,XLMBTC,2.215e-05,2.246e-05,2.191e-05,2.217e-05,33352974.0,738.64
2019-02-28,XLMBTC,2.205e-05,2.22e-05,2.161e-05,2.215e-05,33686206.0,738.34
2019-02-27,XLMBTC,2.216e-05,2.249e-05,2.17e-05,2.205e-05,46201670.0,1021.53
2019-02-26,XLMBTC,2.247e-05,2.265e-05,2.191e-05,2.216e-05,47364067.0,1050.06
2019-02-25,XLMBTC,2.189e-05,2.297e-05,2.17e-05,2.247e-05,66171759.0,1475.93
2019-02-24,XLMBTC,2.281e-05,2.334e-05,2.144e-05,2.189e-05,84272359.0,1895.01
2019-02-23,XLMBTC,2.284e-05,2.322e-05,2.254e-05,2.281e-05,43669039.0,997.47
2019-02-22,XLMBTC,2.25e-05,2.31e-05,2.24e-05,2.284e-05,29133644.0,662.08
2019-02-21,XLMBTC,2.318e-05,2.379e-05,2.215e-05,2.25e-05,59885873.0,1367.98
2019-02-20,XLMBTC,2.3e-05,2.329e-05,2.191e-05,2.318e-05,87331341.0,1974.56
2019-02-19,XLMBTC,2.145e-05,2.376e-05,2.123e-05,2.3e-05,136954279.0,3102.45
2019-02-18,XLMBTC,2.17e-05,2.186e-05,2.113e-05,2.145e-05,59193849.0,1269.64
2019-02-17,XLMBTC,2.158e-05,2.192e-05,2.132e-05,2.17e-05,39127630.0,843.66
2019-02-16,XLMBTC,2.198e-05,2.203e-05,2.125e-05,2.158e-05,42858867.0,925.85
2019-02-15,XLMBTC,2.121e-05,2.253e-05,2.102e-05,2.198e-05,109001416.0,2380.22
2019-02-14,XLMBTC,2.114e-05,2.126e-05,2.074e-05,2.121e-05,47388683.0,996.06
2019-02-13,XLMBTC,2.127e-05,2.15e-05,2.09e-05,2.114e-05,45426127.0,960.02
2019-02-12,XLMBTC,2.122e-05,2.153e-05,2.069e-05,2.127e-05,51741950.0,1091.14
2019-02-11,XLMBTC,2.18e-05,2.194e-05,2.11e-05,2.122e-05,39793750.0,851.35
2019-02-10,XLMBTC,2.203e-05,2.242e-05,2.086e-05,2.18e-05,70625853.0,1521.97
2019-02-09,XLMBTC,2.225e-05,2.245e-05,2.179e-05,2.203e-05,43785830.0,965.29
2019-02-08,XLMBTC,2.185e-05,2.316e-05,2.152e-05,2.225e-05,83590330.0,1859.01
2019-02-07,XLMBTC,2.179e-05,2.258e-05,2.143e-05,2.185e-05,61369151.0,1351.02
2019-02-06,XLMBTC,2.22e-05,2.228e-05,2.135e-05,2.179e-05,51207110.0,1107.17
2019-02-05,XLMBTC,2.271e-05,2.275e-05,2.202e-05,2.22e-05,57643987.0,1289.34
2019-02-04,XLMBTC,2.318e-05,2.327e-05,2.268e-05,2.271e-05,43789438.0,1006.2
2019-02-03,XLMBTC,2.368e-05,2.38e-05,2.278e-05,2.318e-05,31379912.0,733.41
2019-02-02,XLMBTC,2.336e-05,2.385e-05,2.325e-05,2.368e-05,29320366.0,690.65
2019-02-01,XLMBTC,2.366e-05,2.415e-05,2.302e-05,2.336e-05,62240469.0,1460.92
2019-01-31,XLMBTC,2.461e-05,2.524e-05,2.361e-05,2.366e-05,69615309.0,1691.31
2019-01-30,XLMBTC,2.407e-05,2.545e-05,2.382e-05,2.461e-05,82912712.0,2042.08
2019-01-29,XLMBTC,2.498e-05,2.52e-05,2.338e-05,2.407e-05,78286181.0,1901.43
2019-01-28,XLMBTC,2.657e-05,2.669e-05,2.451e-05,2.498e-05,71579318.0,1815.44
2019-01-27,XLMBTC,2.752e-05,2.755e-05,2.6e-05,2.657e-05,89521318.0,2399.4
2019-01-26,XLMBTC,2.787e-05,2.895e-05,2.705e-05,2.752e-05,106387154.0,2964.61
2019-01-25,XLMBTC,2.829e-05,2.83e-05,2.77e-05,2.787e-05,30232939.0,845.59
2019-01-24,XLMBTC,2.835e-05,2.838e-05,2.803e-05,2.829e-05,30097465.0,849.25
2019-01-23,XLMBTC,2.859e-05,2.872e-05,2.802e-05,2.835e-05,36233406.0,1031.79
2019-01-22,XLMBTC,2.876e-05,2.895e-05,2.85e-05,2.859e-05,34561855.0,991.28
2019-01-21,XLMBTC,2.909e-05,2.919e-05,2.865e-05,2.876e-05,25888558.0,747.94
2019-01-20,XLMBTC,2.904e-05,2.929e-05,2.859e-05,2.909e-05,41567952.0,1204.51
2019-01-19,XLMBTC,2.935e-05,2.958e-05,2.851e-05,2.904e-05,45762296.0,1330.43
2019-01-18,XLMBTC,2.964e-05,2.975e-05,2.921e-05,2.935e-05,23583241.0,694.39
2019-01-17,XLMBTC,2.938e-05,2.997e-05,2.905e-05,2.964e-05,39215026.0,1157.5
2019-01-16,XLMBTC,2.919e-05,2.964e-05,2.909e-05,2.938e-05,22750388.0,668.99
2019-01-15,XLMBTC,2.958e-05,2.979e-05,2.891e-05,2.919e-05,32637446.0,955.02
2019-01-14,XLMBTC,2.908e-05,3.008e-05,2.904e-05,2.958e-05,40047307.0,1183.32
2019-01-13,XLMBTC,2.915e-05,3.089e-05,2.856e-05,2.908e-05,69821304.0,2082.22
2019-01-12,XLMBTC,2.884e-05,2.919e-05,2.874e-05,2.915e-05,22939796.0,663.68
2019-01-11,XLMBTC,2.954e-05,2.977e-05,2.868e-05,2.884e-05,37831963.0,1098.12
2019-01-10,XLMBTC,3.087e-05,3.195e-05,2.834e-05,2.954e-05,75959486.0,2292.02
2019-01-09,XLMBTC,3.072e-05,3.09e-05,3.026e-05,3.087e-05,37031576.0,1132.41
2019-01-08,XLMBTC,3.075e-05,3.103e-05,2.992e-05,3.072e-05,47036850.0,1434.57
2019-01-07,XLMBTC,2.978e-05,3.12e-05,2.972e-05,3.075e-05,54201180.0,1655.88
2019-01-06,XLMBTC,2.958e-05,3.033e-05,2.94e-05,2.978e-05,38802267.0,1151.92
2019-01-05,XLMBTC,2.973e-05,2.985e-05,2.947e-05,2.958e-05,29388957.0,871.45
2019-01-04,XLMBTC,2.955e-05,2.994e-05,2.95e-05,2.973e-05,33024254.0,980.29
2019-01-03,XLMBTC,3.023e-05,3.025e-05,2.944e-05,2.955e-05,24017828.0,715.31
2019-01-02,XLMBTC,2.991e-05,3.043e-05,2.971e-05,3.023e-05,26691367.0,803.34
2019-01-01,XLMBTC,2.973e-05,3.034e-05,2.936e-05,2.991e-05,19407929.0,581.34
2018-12-31,XLMBTC,3.035e-05,3.08e-05,2.969e-05,2.973e-05,26455277.0,795.31
2018-12-30,XLMBTC,3.098e-05,3.104e-05,3.022e-05,3.035e-05,19849713.0,605.55
2018-12-29,XLMBTC,3.093e-05,3.12e-05,3.038e-05,3.098e-05,27398616.0,842.69
2018-12-28,XLMBTC,3.006e-05,3.131e-05,2.986e-05,3.093e-05,33859199.0,1038.51
2018-12-27,XLMBTC,3.134e-05,3.135e-05,3.0e-05,3.006e-05,27765304.0,851.92
2018-12-26,XLMBTC,3.173e-05,3.228e-05,3.07e-05,3.134e-05,41193117.0,1290.75
2018-12-25,XLMBTC,3.26e-05,3.288e-05,3.102e-05,3.173e-05,44709666.0,1419.05
2018-12-24,XLMBTC,3.172e-05,3.393e-05,3.108e-05,3.26e-05,118258796.0,3858.51
2018-12-23,XLMBTC,3.04e-05,3.181e-05,3.026e-05,3.172e-05,64260207.0,1997.54
2018-12-22,XLMBTC,3.089e-05,3.11e-05,3.021e-05,3.04e-05,40834874.0,1248.96
2018-12-21,XLMBTC,3.064e-05,3.299e-05,3.016e-05,3.089e-05,84632255.0,2644.89
2018-12-20,XLMBTC,3.046e-05,3.112e-05,2.964e-05,3.064e-05,57964249.0,1761.47
2018-12-19,XLMBTC,3.111e-05,3.232e-05,3.041e-05,3.046e-05,70369537.0,2213.15
2018-12-18,XLMBTC,3.092e-05,3.151e-05,3.034e-05,3.111e-05,46886362.0,1445.24
2018-12-17,XLMBTC,2.962e-05,3.157e-05,2.945e-05,3.092e-05,55818978.0,1699.28
2018-12-16,XLMBTC,2.943e-05,3.082e-05,2.934e-05,2.962e-05,33097227.0,992.91
2018-12-15,XLMBTC,2.996e-05,3.038e-05,2.886e-05,2.943e-05,37314025.0,1102.31
2018-12-14,XLMBTC,3.171e-05,3.175e-05,2.952e-05,2.996e-05,52357196.0,1598.52
2018-12-13,XLMBTC,3.26e-05,3.27e-05,3.123e-05,3.171e-05,32698254.0,1054.04
2018-12-12,XLMBTC,3.29e-05,3.333e-05,3.258e-05,3.26e-05,27667550.0,910.11
2018-12-11,XLMBTC,3.362e-05,3.408e-05,3.283e-05,3.303e-05,20307815.0,677.08
2018-12-10,XLMBTC,3.413e-05,3.432e-05,3.308e-05,3.362e-05,19877755.0,670.54
2018-12-09,XLMBTC,3.405e-05,3.484e-05,3.361e-05,3.413e-05,25931444.0,886.98
2018-12-08,XLMBTC,3.377e-05,3.569e-05,3.31e-05,3.405e-05,56016862.0,1933.42
2018-12-07,XLMBTC,3.368e-05,3.447e-05,3.203e-05,3.377e-05,67117219.0,2212.39
2018-12-06,XLMBTC,3.547e-05,3.609e-05,3.351e-05,3.368e-05,44912259.0,1566.54
2018-12-05,XLMBTC,3.716e-05,3.773e-05,3.509e-05,3.547e-05,38943262.0,1421.51
2018-12-04,XLMBTC,3.832e-05,3.856e-05,3.69e-05,3.716e-05,31729433.0,1199.12
2018-12-03,XLMBTC,3.869e-05,3.92e-05,3.814e-05,3.832e-05,25840976.0,1000.37
2018-12-02,XLMBTC,3.931e-05,3.955e-05,3.831e-05,3.869e-05,27763126.0,1078.32
2018-12-01,XLMBTC,3.955e-05,4.023e-05,3.9e-05,3.931e-05,32479494.0,1288.35
2018-11-30,XLMBTC,3.846e-05,4.04e-05,3.782e-05,3.946e-05,55744708.0,2195.42
2018-11-29,XLMBTC,3.782e-05,3.962e-05,3.704e-05,3.846e-05,53246191.0,2046.68
2018-11-28,XLMBTC,3.788e-05,3.91e-05,3.727e-05,3.782e-05,54671928.0,2074.04
2018-11-27,XLMBTC,3.83e-05,3.833e-05,3.682e-05,3.788e-05,46043703.0,1729.31
2018-11-26,XLMBTC,3.983e-05,4.019e-05,3.643e-05,3.83e-05,82971836.0,3178.63
2018-11-25,XLMBTC,3.923e-05,4.0e-05,3.58e-05,3.983e-05,97323090.0,3652.61
2018-11-24,XLMBTC,4.162e-05,4.192e-05,3.699e-05,3.923e-05,66519147.0,2623.13
2018-11-23,XLMBTC,4.274e-05,4.3e-05,4.07e-05,4.162e-05,44301996.0,1848.88
2018-11-22,XLMBTC,4.419e-05,4.43e-05,4.251e-05,4.274e-05,31436991.0,1362.24
2018-11-21,XLMBTC,4.317e-05,4.515e-05,4.24e-05,4.419e-05,59966118.0,2627.91
2018-11-20,XLMBTC,4.629e-05,4.712e-05,4.118e-05,4.317e-05,122346444.0,5427.55
2018-11-19,XLMBTC,4.471e-05,4.7e-05,4.27e-05,4.629e-05,105792793.0,4708.95
2018-11-18,XLMBTC,4.421e-05,4.55e-05,4.373e-05,4.471e-05,71790396.0,3214.65
2018-11-17,XLMBTC,4.276e-05,4.462e-05,4.201e-05,4.421e-05,65563473.0,2852.01
2018-11-16,XLMBTC,4.268e-05,4.413e-05,4.215e-05,4.276e-05,88174240.0,3807.71
2018-11-15,XLMBTC,4.076e-05,4.371e-05,3.972e-05,4.268e-05,82250783.0,3387.99
2018-11-14,XLMBTC,4.048e-05,4.098e-05,3.82e-05,4.076e-05,77898118.0,3100.11
2018-11-13,XLMBTC,4.201e-05,4.256e-05,4.015e-05,4.048e-05,57402636.0,2380.21
2018-11-12,XLMBTC,4.304e-05,4.449e-05,4.185e-05,4.201e-05,80417521.0,3460.47
2018-11-11,XLMBTC,4.114e-05,4.364e-05,4.088e-05,4.304e-05,86594304.0,3689.91
2018-11-10,XLMBTC,4.028e-05,4.124e-05,4.003e-05,4.114e-05,27958576.0,1134.81
2018-11-09,XLMBTC,3.988e-05,4.13e-05,3.965e-05,4.028e-05,52039654.0,2111.44
2018-11-08,XLMBTC,3.942e-05,4.136e-05,3.844e-05,3.988e-05,66428027.0,2643.81
2018-11-07,XLMBTC,4.117e-05,4.124e-05,3.881e-05,3.942e-05,56608058.0,2249.08
2018-11-06,XLMBTC,3.849e-05,4.162e-05,3.841e-05,4.117e-05,92993008.0,3715.43
2018-11-05,XLMBTC,3.79e-05,3.856e-05,3.735e-05,3.849e-05,26550569.0,1006.61
