Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume WAV,Volume ESUSD
2018-07-24,WAVESUSD,2.75,2.89,2.6,2.7,3326.57,9062.4
2018-07-23,WAVESUSD,2.79,2.91,2.75,2.75,1476.63,4181.5
2018-07-22,WAVESUSD,2.96,3.01,2.78,2.79,780.25,2258.4
2018-07-21,WAVESUSD,2.96,3,2.87,2.96,829.81,2433.05
2018-07-20,WAVESUSD,2.91,3.1,2.85,2.96,2673.24,7961.81
2018-07-19,WAVESUSD,3.04,3.11,2.9,2.91,2765.16,8321.05
2018-07-18,WAVESUSD,3.05,3.23,3,3.04,2589.02,8017.06
2018-07-17,WAVESUSD,2.92,3.25,2.84,3.05,1898.47,5751.24
2018-07-16,WAVESUSD,2.85,2.96,2.81,2.92,910.39,2638.82
2018-07-15,WAVESUSD,2.78,2.85,2.74,2.85,632.53,1783.05
2018-07-14,WAVESUSD,2.75,2.84,2.71,2.78,432.8,1195.0
2018-07-13,WAVESUSD,2.74,2.85,2.69,2.75,503.88,1388.22
2018-07-12,WAVESUSD,2.78,2.85,2.63,2.74,858.68,2350.26
2018-07-11,WAVESUSD,2.83,2.85,2.72,2.78,635.06,1760.54
2018-07-10,WAVESUSD,3.09,3.09,2.74,2.83,922.01,2629.26
2018-07-09,WAVESUSD,3.09,3.11,3.01,3.09,361.1,1105.62
2018-07-08,WAVESUSD,3.02,3.1,2.98,3.09,713.96,2175.11
2018-07-07,WAVESUSD,3,3.14,2.97,3.02,745.84,2275.6
2018-07-06,WAVESUSD,3.05,3.14,2.85,3,1680.82,5015.87
2018-07-05,WAVESUSD,3.12,3.12,2.92,3.05,741.56,2232.83
2018-07-04,WAVESUSD,3.06,3.15,2.98,3.12,798.8,2439.02
2018-07-03,WAVESUSD,3.15,3.25,3.01,3.06,1213.61,3792.35
2018-07-02,WAVESUSD,2.97,3.2,2.82,3.15,2067.96,6235.19
2018-07-01,WAVESUSD,2.9,2.97,2.74,2.97,1293.81,3716.25
2018-06-30,WAVESUSD,2.66,3.08,2.59,2.9,3514.87,9892.55
2018-06-29,WAVESUSD,2.7,2.83,2.5,2.66,2454.15,6406.53
2018-06-28,WAVESUSD,2.84,2.98,2.7,2.7,1906.68,5383.6
2018-06-27,WAVESUSD,2.8,3,2.76,2.84,1703.6,4830.89
2018-06-26,WAVESUSD,3,3.08,2.8,2.8,2495.15,7301.31
2018-06-25,WAVESUSD,3.13,3.13,2.96,3,1620.83,4875.19
2018-06-24,WAVESUSD,3.13,3.13,2.85,3.13,2509.68,7462.63
2018-06-23,WAVESUSD,3.17,3.27,3.09,3.13,1274.5,4032.21
2018-06-22,WAVESUSD,3.59,3.6,3.15,3.17,4078.78,13616.88
2018-06-21,WAVESUSD,3.67,3.79,3.5,3.59,2037.2,7397.86
2018-06-20,WAVESUSD,3.68,3.68,3.49,3.67,2583.78,9234.18
2018-06-19,WAVESUSD,3.7,3.74,3.6,3.68,1170.58,4292.28
2018-06-18,WAVESUSD,3.49,3.75,3.46,3.7,2189.65,7881.21
2018-06-17,WAVESUSD,3.47,3.61,3.45,3.49,1217.77,4263.96
2018-06-16,WAVESUSD,3.49,3.62,3.44,3.47,2033.43,7097.96
2018-06-15,WAVESUSD,3.65,3.74,3.45,3.49,3270.15,11869.75
2018-06-14,WAVESUSD,3.45,3.71,3.3,3.65,9179.48,32560.04
2018-06-13,WAVESUSD,3.67,3.97,3.4,3.45,10874.92,40020.84
2018-06-12,WAVESUSD,3.97,4.1,3.61,3.67,10915.53,42645.52
2018-06-11,WAVESUSD,3.98,4.15,3.82,3.97,4500.05,17784.54
2018-06-10,WAVESUSD,4.5,4.5,3.95,3.98,7648.29,31638.68
2018-06-09,WAVESUSD,4.7,4.8,4.44,4.5,2427.53,11218.74
2018-06-08,WAVESUSD,4.59,5.1,4.59,4.7,5653.54,27147.06
2018-06-07,WAVESUSD,4.31,4.6,4.29,4.59,1766.31,7873.56
2018-06-06,WAVESUSD,4.33,4.42,4.25,4.31,1508.09,6527.18
2018-06-05,WAVESUSD,4.23,4.49,4.18,4.33,1770.74,7595.76
2018-06-04,WAVESUSD,4.43,4.54,4.15,4.23,3960.64,16916.42
2018-06-03,WAVESUSD,4.44,4.64,4.39,4.43,2548.96,11388.63
2018-06-02,WAVESUSD,4.24,4.64,4.24,4.44,3716.25,16445.9
2018-06-01,WAVESUSD,4.41,4.48,4.2,4.24,2711.06,11657.36
2018-05-31,WAVESUSD,4.25,4.54,4.15,4.41,4122.33,17862.83
2018-05-30,WAVESUSD,4.4,4.83,4.15,4.25,3741.25,16678.77
2018-05-29,WAVESUSD,4.06,4.6,4.05,4.4,3319.67,14346.04
2018-05-28,WAVESUSD,4.53,4.59,4.06,4.06,3735.45,15909.18
2018-05-27,WAVESUSD,4.63,4.76,4.5,4.53,1917.97,8814.25
2018-05-26,WAVESUSD,4.73,4.85,4.6,4.63,3220.43,15264.01
2018-05-25,WAVESUSD,4.89,5.06,4.68,4.73,4186.38,20397.51
2018-05-24,WAVESUSD,4.83,5.15,4.52,4.89,5259.26,25438.44
2018-05-23,WAVESUSD,5.5,5.61,4.55,4.83,6871.76,34967.21
2018-05-22,WAVESUSD,5.99,6.1,5.45,5.5,2597.4,14832.75
2018-05-21,WAVESUSD,6.21,6.3,5.92,5.99,2255.17,13676.91
2018-05-20,WAVESUSD,6.18,6.28,6.04,6.21,1717.19,10591.6
2018-05-19,WAVESUSD,6.32,6.32,5.99,6.18,1827.62,11264.44
2018-05-18,WAVESUSD,5.95,6.32,5.8,6.32,3840.32,23093.87
2018-05-17,WAVESUSD,6.41,6.54,5.93,5.95,2302.64,14450.22
2018-05-16,WAVESUSD,6.36,6.69,6.05,6.41,3952.31,25159.45
2018-05-15,WAVESUSD,6.87,7.03,6.35,6.36,2467.0,16506.97
2018-05-14,WAVESUSD,7.02,7.1,6.35,6.87,4508.47,30089.37
2018-05-13,WAVESUSD,6.53,7.12,6.29,7.02,3142.26,21449.86
2018-05-12,WAVESUSD,6.23,6.54,6.14,6.53,1900.52,12043.68
2018-05-11,WAVESUSD,6.63,6.76,5.93,6.23,6735.12,42308.82
2018-05-10,WAVESUSD,6.69,7.05,6.55,6.63,2349.13,15935.72
2018-05-09,WAVESUSD,6.54,6.82,6.17,6.69,3307.83,21658.75
2018-05-08,WAVESUSD,6.7,6.95,6.42,6.54,3625.53,23903.61
2018-05-07,WAVESUSD,7.15,7.15,6.35,6.7,4393.99,28897.01
2018-05-06,WAVESUSD,7.32,7.32,6.8,7.15,2608.85,18207.97
2018-05-05,WAVESUSD,7.58,7.75,7.22,7.32,2183.36,16293.38
2018-05-04,WAVESUSD,7.8,7.8,7.32,7.58,2994.85,22859.42
2018-05-03,WAVESUSD,7.54,7.88,7.26,7.8,4436.43,33735.57
2018-05-02,WAVESUSD,6.97,7.64,6.82,7.54,3481.89,25330.21
2018-05-01,WAVESUSD,6.89,7.15,6.5,6.97,2335.19,15747.64
2018-04-30,WAVESUSD,7,7.33,6.5,6.89,4111.38,28429.04
2018-04-29,WAVESUSD,6.5,8.37,6.35,7,12677.51,92370.02
2018-04-28,WAVESUSD,5.44,6.75,5.42,6.5,4807.64,29068.26
2018-04-27,WAVESUSD,5.71,5.83,5.42,5.44,1466.75,8314.26
2018-04-26,WAVESUSD,5.2,5.71,5.01,5.71,2420.96,12856.92
2018-04-25,WAVESUSD,6.11,6.11,5.04,5.2,3545.42,19286.98
2018-04-24,WAVESUSD,5.67,6.11,5.57,6.11,4028.01,23536.74
2018-04-23,WAVESUSD,5.16,5.8,5.16,5.67,2361.48,12894.61
2018-04-22,WAVESUSD,5.16,5.34,5.01,5.16,2033.51,10586.34
2018-04-21,WAVESUSD,5.31,5.6,4.75,5.16,4657.14,24242.48
2018-04-20,WAVESUSD,5.26,5.48,5.08,5.31,3718.58,19485.87
2018-04-19,WAVESUSD,5,5.28,5,5.26,2776.18,14203.1
2018-04-18,WAVESUSD,4.7,5.05,4.7,5,4014.56,19679.49
2018-04-17,WAVESUSD,4.8,4.99,4.7,4.7,3507.05,17039.34
2018-04-16,WAVESUSD,4.95,5,4.67,4.8,3830.95,18343.91
2018-04-15,WAVESUSD,4.7,5.06,4.65,4.95,4236.01,20750.94
2018-04-14,WAVESUSD,4.34,4.89,4.3,4.7,5880.84,26666.26
2018-04-13,WAVESUSD,4.18,4.75,4.12,4.34,6666.77,29798.37
2018-04-12,WAVESUSD,3.77,4.35,3.67,4.18,4191.06,16596.42
2018-04-11,WAVESUSD,3.64,3.98,3.63,3.77,2350.02,8876.45
2018-04-10,WAVESUSD,3.56,3.75,3.5,3.64,2679.81,9711.97
2018-04-09,WAVESUSD,3.75,3.82,3.54,3.56,2836.11,10365.52
2018-04-08,WAVESUSD,3.63,3.8,3.63,3.75,1432.68,5315.59
2018-04-07,WAVESUSD,3.55,3.87,3.53,3.63,2150.58,7865.22
2018-04-06,WAVESUSD,3.69,3.74,3.52,3.55,2225.32,8006.89
2018-04-05,WAVESUSD,3.83,3.9,3.55,3.69,4106.54,15142.63
2018-04-04,WAVESUSD,4.2,4.24,3.72,3.83,1103.81,4310.53
2018-04-03,WAVESUSD,3.9,4.25,3.8,4.2,2926.69,12010.5
2018-04-02,WAVESUSD,3.66,4.1,3.66,3.9,5062.87,19171.61
2018-04-01,WAVESUSD,3.88,4,3.45,3.66,6794.97,25180.23
2018-03-31,WAVESUSD,3.9,4.08,3.84,3.88,1708.51,6725.08
2018-03-30,WAVESUSD,4.11,4.29,3.8,3.9,4245.92,16729.92
2018-03-29,WAVESUSD,4.56,4.56,4.05,4.11,5402.64,22822.02
2018-03-28,WAVESUSD,4.41,4.85,4.25,4.56,1529.43,6875.45
2018-03-27,WAVESUSD,4.65,4.76,4.25,4.41,1965.14,8706.82
2018-03-26,WAVESUSD,5.01,5.1,4.4,4.65,1951.31,9089.81
2018-03-25,WAVESUSD,5.01,5.1,4.83,5.01,1231.43,6071.06
2018-03-24,WAVESUSD,4.92,5.4,4.81,5.01,2952.71,14798.07
2018-03-23,WAVESUSD,4.95,5.09,4.8,4.92,1825.86,8945.51
2018-03-22,WAVESUSD,5.1,5.27,4.77,4.95,1205.1,5968.93
2018-03-21,WAVESUSD,5.28,5.44,5.01,5.1,2066.88,10872.21
2018-03-20,WAVESUSD,5.15,5.38,4.91,5.28,3908.41,20017.15
2018-03-19,WAVESUSD,4.64,5.15,4.58,5.15,3564.21,17197.48
2018-03-18,WAVESUSD,4.93,4.93,4.15,4.64,4691.31,20789.48
2018-03-17,WAVESUSD,5.27,6,4.75,4.93,3930.03,20025.98
2018-03-16,WAVESUSD,5.75,5.75,5.12,5.27,2063.23,10956.59
2018-03-15,WAVESUSD,5.29,5.75,4.9,5.75,2341.58,12357.77
2018-03-14,WAVESUSD,5.83,6,5.15,5.29,3195.84,17948.47
2018-03-13,WAVESUSD,5.82,6.18,5.73,5.83,2153.72,12595.03
2018-03-12,WAVESUSD,5.99,6.23,5.72,5.82,2116.06,12697.19
2018-03-11,WAVESUSD,5.92,6.24,5.7,5.99,2981.87,17753.26
2018-03-10,WAVESUSD,6.24,6.59,5.92,5.92,2167.04,13569.91
2018-03-09,WAVESUSD,6.3,6.71,5.63,6.24,2819.01,17111.72
2018-03-08,WAVESUSD,6.47,6.8,6.3,6.3,3600.2,23820.76
2018-03-07,WAVESUSD,6.39,6.68,5.9,6.47,5166.03,32168.31
2018-03-06,WAVESUSD,6.91,7.05,6.39,6.39,5197.61,34652.0
2018-03-05,WAVESUSD,7.03,7.2,6.9,6.91,3224.61,22831.16
2018-03-04,WAVESUSD,7.15,7.15,6.85,7.03,2433.62,16972.8
2018-03-03,WAVESUSD,6.94,7.15,6.76,7.15,3104.08,21733.63
2018-03-02,WAVESUSD,6.77,7,6.7,6.94,3457.0,23741.46
2018-03-01,WAVESUSD,6.7,6.95,6.5,6.77,3026.0,20466.69
2018-02-28,WAVESUSD,6.95,7.2,6.57,6.7,6732.13,46248.83
2018-02-27,WAVESUSD,7,7.13,6.78,6.95,5492.59,38417.79
2018-02-26,WAVESUSD,6.99,7.24,6.8,7,5198.5,36199.08
2018-02-25,WAVESUSD,7.02,7.09,6.7,6.99,3595.62,24737.62
2018-02-24,WAVESUSD,7.1,7.3,6.89,7.02,2917.18,20650.62
2018-02-23,WAVESUSD,7,7.4,6.75,7.1,5202.06,36560.0
2018-02-22,WAVESUSD,7.68,8,6.86,7,5930.92,43546.72
2018-02-21,WAVESUSD,8.32,8.89,7.5,7.68,7553.13,61722.57
2018-02-20,WAVESUSD,8.16,8.74,8.07,8.32,7167.44,59869.06
2018-02-19,WAVESUSD,7.85,8.43,7.85,8.16,4255.1,34867.41
2018-02-18,WAVESUSD,8.2,8.35,7.36,7.85,11010.35,88262.23
2018-02-17,WAVESUSD,8.11,8.5,7.92,8.2,6692.6,55005.1
2018-02-16,WAVESUSD,8.14,8.79,7.71,8.11,8890.02,72570.66
2018-02-15,WAVESUSD,6.82,8.5,6.62,8.14,13762.98,104740.17
2018-02-14,WAVESUSD,5.95,6.82,5.95,6.82,5609.65,35434.24
2018-02-13,WAVESUSD,6.15,6.19,5.75,5.95,4701.47,28038.5
2018-02-12,WAVESUSD,6.08,6.25,5.75,6.15,5509.51,33520.69
2018-02-11,WAVESUSD,6.06,6.21,5.41,6.08,6479.38,38043.3
2018-02-10,WAVESUSD,6.12,7.3,5.65,6.06,12365.6,77653.31
2018-02-09,WAVESUSD,5.64,6.35,5.6,6.12,8857.09,52258.05
2018-02-08,WAVESUSD,5.75,6.16,5.32,5.64,6046.15,34509.21
2018-02-07,WAVESUSD,5.16,5.97,4.8,5.75,11595.26,63913.1
2018-02-06,WAVESUSD,5.28,6.6,4,5.16,11926.15,55686.86
2018-02-05,WAVESUSD,6.5,6.79,4.89,5.28,5106.54,28945.05
2018-02-04,WAVESUSD,7.4,7.6,6.11,6.5,3432.07,23786.57
2018-02-03,WAVESUSD,6.79,7.78,6.35,7.4,4093.24,29349.41
2018-02-02,WAVESUSD,7,7.39,5.5,6.79,5963.57,39255.27
2018-02-01,WAVESUSD,8.34,8.51,6.8,7,4330.01,32470.96
2018-01-31,WAVESUSD,8.65,8.72,7.82,8.34,2615.92,21531.33
2018-01-30,WAVESUSD,9.3,9.62,8.13,8.65,3174.73,28149.27
2018-01-29,WAVESUSD,9.58,9.75,9.1,9.3,2621.65,24576.86
2018-01-28,WAVESUSD,9.55,9.86,9.45,9.58,2773.82,26735.63
2018-01-27,WAVESUSD,9.3,9.95,9.3,9.55,2668.77,25916.86
2018-01-26,WAVESUSD,9.8,9.8,8.8,9.3,2881.51,26876.15
2018-01-25,WAVESUSD,9.65,9.98,9.34,9.8,3208.86,30917.37
2018-01-24,WAVESUSD,9,9.8,8.71,9.65,3414.53,31785.75
2018-01-23,WAVESUSD,10.05,10.05,8.9,9,1334.92,12235.39
2018-01-22,WAVESUSD,10.05,10.05,10.05,10.05,0.0,0.0
2018-01-21,WAVESUSD,10.62,10.87,10.05,10.05,2392.43,24644.58
2018-01-20,WAVESUSD,9.98,10.9,9.75,10.79,5847.7,60282.44
2018-01-19,WAVESUSD,9.95,10.46,9.35,9.57,4487.16,44501.18
2018-01-18,WAVESUSD,9.53,10.8,9.21,9.97,1941.47,19480.06
2018-01-17,WAVESUSD,9.29,10.39,7.5,9.53,4300.84,38763.85
2018-01-16,WAVESUSD,12.26,12.35,8.3,9.29,11224.5,115881.81
2018-01-15,WAVESUSD,12.44,12.7,12.11,12.26,4496.38,55482.87
2018-01-14,WAVESUSD,12.67,12.93,12,12.44,6703.22,82247.92
2018-01-13,WAVESUSD,12.98,13.15,12.47,12.67,4663.39,60063.83
2018-01-12,WAVESUSD,12.25,13.1,11.52,12.98,1334.41,16259.96
2018-01-11,WAVESUSD,13.64,13.9,11.9,12.25,9825.71,127063.75
2018-01-10,WAVESUSD,14.8,15.08,13.55,13.64,7300.01,102422.1
2018-01-09,WAVESUSD,14.69,15.5,14.1,14.8,5810.42,85921.31
2018-01-08,WAVESUSD,13.25,14.75,13.25,14.69,6334.44,88482.99
2018-01-07,WAVESUSD,13.33,13.95,13.25,13.25,7602.95,103600.36
2018-01-06,WAVESUSD,13.3,14.41,13.21,13.33,8652.04,117534.72
2018-01-05,WAVESUSD,13.67,14.2,13.22,13.3,8517.22,116898.62
2018-01-04,WAVESUSD,14.06,14.1,13.2,13.67,6660.36,90753.11
2018-01-03,WAVESUSD,13.9,14.31,13.6,14.06,4055.74,56215.15
2018-01-02,WAVESUSD,13.57,14.15,13.1,13.9,4250.0,58660.32
2018-01-01,WAVESUSD,13.61,14.2,12.9,13.57,2804.19,38139.71
2017-12-31,WAVESUSD,12.9,14.1,12.73,13.61,2108.91,28477.76
2017-12-30,WAVESUSD,14.53,14.79,12.09,12.9,5016.13,66310.72
2017-12-29,WAVESUSD,13.55,14.89,13.41,14.53,5553.42,77659.79
2017-12-28,WAVESUSD,14.66,14.66,13.15,13.55,4324.42,59574.87
2017-12-27,WAVESUSD,14.92,15.33,14,14.66,5469.9,81078.58
2017-12-26,WAVESUSD,15.32,15.8,14.6,14.92,5114.95,76609.59
2017-12-25,WAVESUSD,15.17,15.7,14.4,15.32,5452.77,82646.23
2017-12-24,WAVESUSD,15.5,15.8,13.4,15.17,6477.08,95202.26
2017-12-23,WAVESUSD,14,17,13.8,15.5,12077.44,189275.62
2017-12-22,WAVESUSD,17.4,17.4,11,14,15215.57,207934.83
2017-12-21,WAVESUSD,16.49,17.8,15.56,17.4,8700.29,147043.2
2017-12-20,WAVESUSD,17.2,17.5,15.09,16.49,9399.57,152706.99
2017-12-19,WAVESUSD,15.74,18.39,15.7,17.2,14058.87,241512.25
2017-12-18,WAVESUSD,14.14,16.35,13.27,15.74,11607.53,176006.92
2017-12-17,WAVESUSD,13.23,14.28,13.23,14.14,6445.19,88690.01
2017-12-16,WAVESUSD,13.1,13.69,12.78,13.23,4889.15,65425.28
2017-12-15,WAVESUSD,13.62,13.95,11.65,13.1,8426.9,110223.38
2017-12-14,WAVESUSD,13.81,14.55,12.5,13.62,11607.71,159063.14
2017-12-13,WAVESUSD,14.48,15.48,13.51,13.81,14573.8,210184.36
2017-12-12,WAVESUSD,11.35,14.77,11.06,14.48,15698.41,210366.3
2017-12-11,WAVESUSD,10,11.5,9.2,11.35,10869.41,117949.89
2017-12-10,WAVESUSD,8.71,10.86,7.96,10,9715.51,92357.12
2017-12-09,WAVESUSD,8.39,9.92,8,8.71,6510.92,58770.94
2017-12-08,WAVESUSD,8.27,9,7.5,8.39,6281.91,52326.47
2017-12-07,WAVESUSD,8.51,9.99,8.01,8.27,11043.36,100482.09
2017-12-06,WAVESUSD,7.59,8.92,7.15,8.51,6186.38,49197.34
2017-12-05,WAVESUSD,6.88,7.65,6.55,7.59,4034.03,29570.36
2017-12-04,WAVESUSD,6.2,6.88,6.2,6.88,3487.82,22605.33
2017-12-03,WAVESUSD,6.2,6.64,5.98,6.2,3860.68,24384.38
2017-12-02,WAVESUSD,5.7,6.29,5.65,6.2,6478.75,38982.77
2017-12-01,WAVESUSD,5,5.74,4.72,5.7,4125.72,21809.63
2017-11-30,WAVESUSD,5.41,5.7,4.5,5,4141.36,20593.15
2017-11-29,WAVESUSD,5.82,6,5.2,5.41,6474.71,36355.36
2017-11-28,WAVESUSD,5.66,6,5.57,5.82,3409.87,20064.64
2017-11-27,WAVESUSD,5.58,5.66,5.38,5.66,3144.83,17408.92
2017-11-26,WAVESUSD,5.33,5.67,5.3,5.58,4430.1,24187.66
2017-11-25,WAVESUSD,5.24,5.36,5.15,5.33,2538.74,13308.24
2017-11-24,WAVESUSD,5.21,5.26,5.05,5.24,2172.44,11183.87
2017-11-23,WAVESUSD,5.36,5.37,5.18,5.21,2083.25,10978.44
2017-11-22,WAVESUSD,5.18,5.6,5.15,5.36,3841.37,20598.31
2017-11-21,WAVESUSD,5.3,5.3,5.05,5.18,3141.48,16133.41
2017-11-20,WAVESUSD,5.19,5.34,5.02,5.3,2224.01,11611.42
2017-11-19,WAVESUSD,5.31,5.6,5,5.19,3622.93,19221.74
2017-11-18,WAVESUSD,4.74,5.39,4.7,5.31,6327.23,32008.7
2017-11-17,WAVESUSD,4.81,4.9,4.62,4.74,2029.98,9729.85
2017-11-16,WAVESUSD,5.1,5.19,4.61,4.81,7300.39,35440.7
2017-11-15,WAVESUSD,5.2,5.35,4.8,5.1,5885.93,29761.18
2017-11-14,WAVESUSD,4.46,5.28,4.34,5.2,8305.02,42134.48
2017-11-13,WAVESUSD,3.88,4.62,3.88,4.46,3691.82,16021.35
2017-11-12,WAVESUSD,4.12,4.39,3.5,3.88,6217.36,25175.58
2017-11-11,WAVESUSD,4.28,4.48,3.92,4.12,5018.15,20776.83
2017-11-10,WAVESUSD,4.83,4.98,4,4.28,5034.48,22564.93
2017-11-09,WAVESUSD,4.37,5.24,4.37,4.83,4467.34,22041.02
2017-11-08,WAVESUSD,3.67,4.62,3.54,4.37,3491.25,14142.35
2017-11-07,WAVESUSD,3.65,3.7,3.46,3.67,1889.39,6695.61
2017-11-06,WAVESUSD,3.5,3.7,3.39,3.65,1190.89,4228.49
2017-11-05,WAVESUSD,3.6,3.6,3.33,3.5,427.25,1494.32
2017-11-04,WAVESUSD,3.58,3.79,3.32,3.6,1576.24,5547.47
2017-11-03,WAVESUSD,2.86,3.85,2.86,3.58,3569.94,12733.87
2017-11-02,WAVESUSD,2.93,3.77,2.5,2.86,4456.14,13339.45
2017-11-01,WAVESUSD,3.15,3.32,2.7,2.93,3607.54,10878.3
2017-10-31,WAVESUSD,3.5,3.51,3.01,3.15,13766.81,47542.72
2017-10-30,WAVESUSD,3.5,3.59,3.41,3.5,432.12,1508.9
