Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume RUB
2019-04-20 02-PM,LTCRUB,5297.03,5301,5243.23,5266.51,17.14,90490.21
2019-04-20 01-PM,LTCRUB,5293.99,5297.03,5271.87,5297.03,8.79,46436.17
2019-04-20 12-PM,LTCRUB,5285,5301,5265.01,5293.99,16.5,87125.17
2019-04-20 11-AM,LTCRUB,5276.26,5301,5275.03,5285,12.4,65606.99
2019-04-20 10-AM,LTCRUB,5301,5301,5242.44,5276.26,24.12,127055.75
2019-04-20 09-AM,LTCRUB,5336.44,5344.33,5294.63,5301,15.58,82881.46
2019-04-20 08-AM,LTCRUB,5349.65,5368.52,5316.3,5336.44,29.6,157916.3
2019-04-20 07-AM,LTCRUB,5340.64,5349.97,5316.25,5349.65,15.08,80444.83
2019-04-20 06-AM,LTCRUB,5343.9,5370,5324.1,5340.64,9.46,50633.97
2019-04-20 05-AM,LTCRUB,5337.91,5362.14,5315.22,5343.9,15.69,83732.13
2019-04-20 04-AM,LTCRUB,5355,5361.79,5337.91,5337.91,11.4,61053.32
2019-04-20 03-AM,LTCRUB,5351.63,5355,5306.55,5355,25.79,137419.31
2019-04-20 02-AM,LTCRUB,5339.78,5368.52,5339.78,5351.63,12.35,66105.43
2019-04-20 01-AM,LTCRUB,5336.27,5346.04,5336.27,5339.78,6.61,35333.12
2019-04-20 12-AM,LTCRUB,5337.8,5361.09,5331.13,5336.27,7.38,39484.58
2019-04-19 11-PM,LTCRUB,5296.04,5340.16,5296.04,5337.8,7.94,42300.46
2019-04-19 10-PM,LTCRUB,5338.58,5342.85,5292.61,5296.04,11.4,60567.92
2019-04-19 09-PM,LTCRUB,5316.28,5338.58,5295.94,5338.58,14.54,77270.91
2019-04-19 08-PM,LTCRUB,5349.43,5357.33,5316.28,5316.28,10.16,54257.58
2019-04-19 07-PM,LTCRUB,5325.07,5354,5322.13,5349.43,11.17,59700.88
2019-04-19 06-PM,LTCRUB,5337.78,5338.58,5315.75,5325.07,8.71,46376.36
2019-04-19 05-PM,LTCRUB,5316.25,5353.53,5316.07,5337.78,11.75,62639.25
2019-04-19 04-PM,LTCRUB,5361.78,5400,5316.25,5316.25,29.23,156767.53
2019-04-19 03-PM,LTCRUB,5303.1,5398.62,5303.1,5361.78,14.78,79151.88
2019-04-19 02-PM,LTCRUB,5311.66,5343.12,5286.2,5303.1,20.46,108802.57
2019-04-19 01-PM,LTCRUB,5280,5323.13,5263.11,5311.66,22.68,119824.34
2019-04-19 12-PM,LTCRUB,5286.85,5327.73,5261.93,5280,38.09,201668.88
2019-04-19 11-AM,LTCRUB,5270.55,5293.96,5243,5286.85,19.29,101672.29
2019-04-19 10-AM,LTCRUB,5308.78,5308.78,5252.68,5270.55,19.5,103014.32
2019-04-19 09-AM,LTCRUB,5297,5308.78,5271.89,5308.78,13.72,72610.23
2019-04-19 08-AM,LTCRUB,5271.84,5297,5257.12,5297,11.67,61508.0
2019-04-19 07-AM,LTCRUB,5338.55,5338.55,5271.84,5271.84,19.57,103633.6
2019-04-19 06-AM,LTCRUB,5265.03,5338.55,5265.03,5338.55,9.32,49475.68
2019-04-19 05-AM,LTCRUB,5269.68,5273.4,5247.87,5265.03,10.05,52917.23
2019-04-19 04-AM,LTCRUB,5241.3,5279.18,5231.26,5269.68,17.11,89904.54
2019-04-19 03-AM,LTCRUB,5241.42,5263.15,5228.84,5241.3,7.92,41527.46
2019-04-19 02-AM,LTCRUB,5236.37,5261.22,5235.17,5241.42,7.81,40985.37
2019-04-19 01-AM,LTCRUB,5294.38,5310.6,5236.37,5236.37,10.95,57887.98
2019-04-19 12-AM,LTCRUB,5331.72,5364.73,5294.38,5294.38,15.8,84257.0
2019-04-18 11-PM,LTCRUB,5349.62,5350.06,5316.25,5331.72,8.26,44045.71
2019-04-18 10-PM,LTCRUB,5361.37,5362.76,5346.06,5349.62,7.78,41671.96
2019-04-18 09-PM,LTCRUB,5368.52,5389,5354.59,5361.37,7.96,42756.87
2019-04-18 08-PM,LTCRUB,5355.7,5368.52,5338.95,5368.52,8.26,44258.29
2019-04-18 07-PM,LTCRUB,5340.08,5361.73,5340.08,5355.7,6.64,35534.93
2019-04-18 06-PM,LTCRUB,5348.04,5399,5340.08,5340.08,23.28,125120.83
2019-04-18 05-PM,LTCRUB,5350.6,5413.74,5322.96,5348.04,34.04,183076.01
2019-04-18 04-PM,LTCRUB,5249,5350.6,5216.2,5350.6,34.92,183916.61
2019-04-18 03-PM,LTCRUB,5238.99,5255,5213.89,5249,24.46,128059.63
2019-04-18 02-PM,LTCRUB,5242.47,5263.09,5217.65,5238.99,14.78,77387.93
2019-04-18 01-PM,LTCRUB,5242.16,5279.2,5213.21,5242.47,21.38,112422.69
2019-04-18 12-PM,LTCRUB,5213.12,5259.92,5200,5242.16,32.69,170752.32
2019-04-18 11-AM,LTCRUB,5218.29,5229.66,5184.14,5213.12,24.2,125829.62
2019-04-18 10-AM,LTCRUB,5257.25,5268.7,5213.83,5218.29,13.68,71648.49
2019-04-18 09-AM,LTCRUB,5223.64,5264.46,5200,5257.25,12.99,67974.36
2019-04-18 08-AM,LTCRUB,5242.44,5271.35,5216.38,5223.64,13.17,69046.67
2019-04-18 07-AM,LTCRUB,5260.63,5275,5242.44,5242.44,20.1,105793.95
2019-04-18 06-AM,LTCRUB,5241.31,5273.04,5215.47,5260.63,21.56,112962.17
2019-04-18 05-AM,LTCRUB,5275,5275.11,5213.21,5241.31,11.65,61037.07
2019-04-18 04-AM,LTCRUB,5257.7,5284.08,5240.54,5275,17.29,91038.11
2019-04-18 03-AM,LTCRUB,5255,5279.18,5242.49,5257.7,19.1,100407.67
2019-04-18 02-AM,LTCRUB,5272.88,5272.88,5244.32,5255,9.16,48150.81
2019-04-18 01-AM,LTCRUB,5175.56,5272.88,5157.11,5272.88,11.94,62470.61
2019-04-18 12-AM,LTCRUB,5168.86,5209.21,5150,5175.56,16.88,87352.29
2019-04-17 11-PM,LTCRUB,5180,5188.26,5150.37,5168.86,8.66,44759.86
2019-04-17 10-PM,LTCRUB,5181.26,5190.03,5163.13,5180,7.6,39356.48
2019-04-17 09-PM,LTCRUB,5203.71,5203.71,5156.69,5181.26,12.92,66901.76
2019-04-17 08-PM,LTCRUB,5196.5,5212.49,5194.52,5203.71,8.23,42841.49
2019-04-17 07-PM,LTCRUB,5199.74,5216.88,5160.28,5196.5,33.12,171869.26
2019-04-17 06-PM,LTCRUB,5220,5220.46,5184.14,5199.74,13.36,69375.02
2019-04-17 05-PM,LTCRUB,5184.14,5220,5169.74,5220,16.23,84266.37
2019-04-17 04-PM,LTCRUB,5183.61,5206,5155.23,5184.14,14.11,73153.92
2019-04-17 03-PM,LTCRUB,5179.21,5230.01,5169.66,5183.61,13.67,70989.86
2019-04-17 02-PM,LTCRUB,5188.16,5191.38,5140.83,5179.21,10.34,53486.42
2019-04-17 01-PM,LTCRUB,5184.08,5218.98,5155.25,5188.16,18.26,94870.96
2019-04-17 12-PM,LTCRUB,5216.07,5231.13,5150,5184.08,27.21,140885.0
2019-04-17 11-AM,LTCRUB,5218.78,5248.76,5203.72,5216.07,15.03,78561.43
2019-04-17 10-AM,LTCRUB,5209.78,5223,5175,5218.78,85.92,447067.46
2019-04-17 09-AM,LTCRUB,5200,5221.49,5200,5209.78,8.53,44498.34
2019-04-17 08-AM,LTCRUB,5240.91,5240.91,5200,5200,15.97,83154.35
2019-04-17 07-AM,LTCRUB,5227.02,5244.81,5216.78,5240.91,11.75,61518.29
2019-04-17 06-AM,LTCRUB,5263.96,5263.96,5216.75,5227.02,14.5,76055.68
2019-04-17 05-AM,LTCRUB,5278.81,5291.97,5232.02,5263.96,20.8,109500.64
2019-04-17 04-AM,LTCRUB,5275.92,5293.61,5261.02,5278.81,10.06,53121.83
2019-04-17 03-AM,LTCRUB,5271.36,5275.92,5252.29,5275.92,6.18,32545.51
2019-04-17 02-AM,LTCRUB,5269.28,5279.18,5263.64,5271.36,8.27,43608.3
2019-04-17 01-AM,LTCRUB,5297.49,5320.82,5229.62,5269.28,20.29,106886.01
2019-04-17 12-AM,LTCRUB,5302.91,5353.5,5273.96,5297.49,12.3,65449.23
2019-04-16 11-PM,LTCRUB,5323.84,5332.66,5292.7,5302.91,8.63,45868.14
2019-04-16 10-PM,LTCRUB,5334.29,5334.29,5301.4,5323.84,11.13,59127.95
2019-04-16 09-PM,LTCRUB,5323.65,5338.39,5273.14,5334.29,35.68,188748.64
2019-04-16 08-PM,LTCRUB,5333.83,5333.83,5286.6,5323.65,15.82,83798.89
2019-04-16 07-PM,LTCRUB,5301.4,5360.42,5280.88,5333.83,30.12,160042.08
2019-04-16 06-PM,LTCRUB,5346.06,5351.3,5301.4,5301.4,26.48,140649.84
2019-04-16 05-PM,LTCRUB,5191.38,5383.55,5169.95,5346.06,40.46,213634.86
2019-04-16 04-PM,LTCRUB,5207.18,5209.97,5147.88,5191.38,27.26,141041.92
2019-04-16 03-PM,LTCRUB,5186.41,5220.53,5165.23,5207.18,23.1,119812.57
2019-04-16 02-PM,LTCRUB,5189.16,5202.32,5126.48,5186.41,21.01,108688.07
2019-04-16 01-PM,LTCRUB,5171.4,5231.94,5119.62,5189.16,23.37,121114.26
2019-04-16 12-PM,LTCRUB,5191.38,5220.49,5146.72,5171.4,21.5,111193.12
2019-04-16 11-AM,LTCRUB,5178.07,5193.26,5155.25,5191.38,11.84,61219.71
2019-04-16 10-AM,LTCRUB,5254.37,5254.37,5156.58,5178.07,23.79,123574.13
2019-04-16 09-AM,LTCRUB,5230,5258.37,5213.21,5254.37,25.1,131450.24
2019-04-16 08-AM,LTCRUB,5176.52,5242,5146.06,5230,62.07,321640.21
2019-04-16 07-AM,LTCRUB,5183.02,5187,5155.33,5176.52,13.24,68490.52
2019-04-16 06-AM,LTCRUB,5169.66,5204.97,5145.28,5183.02,23.29,120602.25
2019-04-16 05-AM,LTCRUB,5148.79,5226.48,5140.86,5169.66,12.62,65429.88
2019-04-16 04-AM,LTCRUB,5185.06,5193.66,5148.79,5148.79,9.02,46619.53
2019-04-16 03-AM,LTCRUB,5152.24,5185.06,5152.24,5185.06,7.13,36873.47
2019-04-16 02-AM,LTCRUB,5187.67,5190.52,5151.29,5152.24,6.33,32712.1
2019-04-16 01-AM,LTCRUB,5167.4,5195.07,5167.4,5187.67,7.55,39122.63
2019-04-16 12-AM,LTCRUB,5188.5,5191.76,5159.51,5167.4,4.66,24164.28
2019-04-15 11-PM,LTCRUB,5167.94,5199,5167.18,5188.5,8.8,45652.53
2019-04-15 10-PM,LTCRUB,5112.44,5191.38,5112.44,5167.94,8.98,46312.01
2019-04-15 09-PM,LTCRUB,5126.48,5176.88,5107.31,5112.44,21.0,107703.54
2019-04-15 08-PM,LTCRUB,5100,5162.43,5040,5126.48,70.32,356593.25
2019-04-15 07-PM,LTCRUB,5133.64,5191.38,5090,5100,35.15,180528.68
2019-04-15 06-PM,LTCRUB,5119.3,5162.4,5095.57,5133.64,33.91,174172.15
2019-04-15 05-PM,LTCRUB,5353.36,5368.64,4986.01,5119.3,57.94,295732.0
2019-04-15 04-PM,LTCRUB,5379.08,5398.6,5350,5353.36,14.66,78661.67
2019-04-15 03-PM,LTCRUB,5376.04,5423.65,5361.03,5379.08,23.09,124554.6
2019-04-15 02-PM,LTCRUB,5311.32,5437.48,5311.32,5376.04,33.44,180059.35
2019-04-15 01-PM,LTCRUB,5363.39,5383.55,5286.6,5311.32,31.31,167028.9
2019-04-15 12-PM,LTCRUB,5353.31,5368.49,5290.7,5363.39,18.11,96558.23
2019-04-15 11-AM,LTCRUB,5316.28,5353.34,5291.74,5353.31,41.91,222940.65
2019-04-15 10-AM,LTCRUB,5447.94,5482.94,5315.8,5316.28,29.77,161080.16
2019-04-15 09-AM,LTCRUB,5414.03,5447.94,5414.03,5447.94,21.46,116418.8
2019-04-15 08-AM,LTCRUB,5436.53,5436.53,5414.03,5414.03,7.76,42100.72
2019-04-15 07-AM,LTCRUB,5493.26,5493.26,5411.08,5436.53,15.25,83113.87
2019-04-15 06-AM,LTCRUB,5484.91,5500,5443.1,5493.26,12.22,66951.81
2019-04-15 05-AM,LTCRUB,5500,5518.72,5467.66,5484.91,10.69,58666.45
2019-04-15 04-AM,LTCRUB,5482.58,5539.44,5482,5500,17.56,96647.16
2019-04-15 03-AM,LTCRUB,5470.06,5505.33,5452.08,5482.58,8.08,44224.05
2019-04-15 02-AM,LTCRUB,5502.24,5527.44,5451.84,5470.06,8.21,45114.46
2019-04-15 01-AM,LTCRUB,5504.39,5553.32,5497.76,5502.24,13.48,74439.51
2019-04-15 12-AM,LTCRUB,5505.33,5567.25,5496.21,5504.39,17.46,96623.59
2019-04-14 11-PM,LTCRUB,5456.21,5520,5436.86,5505.33,21.67,119128.44
2019-04-14 10-PM,LTCRUB,5263.43,5474.63,5227.8,5456.21,19.65,105346.12
2019-04-14 09-PM,LTCRUB,5199.32,5300,5185.41,5263.43,20.13,105750.1
2019-04-14 08-PM,LTCRUB,5198.81,5220,5179.45,5199.32,17.16,89264.76
2019-04-14 07-PM,LTCRUB,5209.33,5214.1,5184,5198.81,10.01,52025.6
2019-04-14 06-PM,LTCRUB,5188.49,5209.33,5170.7,5209.33,12.52,64988.18
2019-04-14 05-PM,LTCRUB,5191.35,5205.86,5169.66,5188.49,8.75,45383.58
2019-04-14 04-PM,LTCRUB,5156.13,5219.97,5156.13,5191.35,13.16,68349.85
2019-04-14 03-PM,LTCRUB,5180.28,5194.59,5155.25,5156.13,18.77,97152.3
2019-04-14 02-PM,LTCRUB,5199.18,5205.13,5158.81,5180.28,11.04,57216.77
2019-04-14 01-PM,LTCRUB,5169.82,5220.44,5169.82,5199.18,17.76,92219.71
2019-04-14 12-PM,LTCRUB,5188.84,5216.52,5155.41,5169.82,20.7,107077.23
2019-04-14 11-AM,LTCRUB,5195.22,5205.91,5169.89,5188.84,8.66,44938.64
2019-04-14 10-AM,LTCRUB,5176.88,5238.18,5170.19,5195.22,17.41,90624.09
2019-04-14 09-AM,LTCRUB,5083.68,5176.88,5069.64,5176.88,21.02,107098.75
2019-04-14 08-AM,LTCRUB,5093.99,5133.59,5083.68,5083.68,15.41,78793.14
2019-04-14 07-AM,LTCRUB,5081.71,5095.81,5055.33,5093.99,9.14,46440.84
2019-04-14 06-AM,LTCRUB,5107.35,5132.64,5081.71,5081.71,14.44,73645.36
2019-04-14 05-AM,LTCRUB,5124.4,5130.59,5088.77,5107.35,8.27,42263.71
2019-04-14 04-AM,LTCRUB,5124.98,5155.37,5122.84,5124.4,10.55,54194.29
2019-04-14 03-AM,LTCRUB,5126.48,5148.01,5122.47,5124.98,6.99,35898.86
2019-04-14 02-AM,LTCRUB,5161.92,5179.41,5126.48,5126.48,6.42,33138.33
2019-04-14 01-AM,LTCRUB,5175.38,5187.69,5155.59,5161.92,7.26,37558.0
2019-04-14 12-AM,LTCRUB,5163.73,5184.53,5141.01,5175.38,8.35,43108.72
2019-04-13 11-PM,LTCRUB,5141.29,5171.78,5141.29,5163.73,7.82,40385.13
2019-04-13 10-PM,LTCRUB,5146.5,5150.78,5112.21,5141.29,9.89,50860.08
2019-04-13 09-PM,LTCRUB,5133.56,5146.5,5097.89,5146.5,10.51,53773.54
2019-04-13 08-PM,LTCRUB,5162.04,5162.04,5093.94,5133.56,24.4,125320.28
2019-04-13 07-PM,LTCRUB,5169.07,5169.07,5126.48,5162.04,14.65,75378.9
2019-04-13 06-PM,LTCRUB,5170.62,5170.62,5140.86,5169.07,6.06,31241.44
2019-04-13 05-PM,LTCRUB,5157,5176.24,5133.66,5170.62,15.83,81775.03
2019-04-13 04-PM,LTCRUB,5159.82,5191.25,5128.69,5157,7.54,38831.14
2019-04-13 03-PM,LTCRUB,5185,5210.68,5145.75,5159.82,16.22,84054.62
2019-04-13 02-PM,LTCRUB,5146.52,5194.48,5106.82,5185,13.34,68836.86
2019-04-13 01-PM,LTCRUB,5107.18,5148.01,5100.82,5146.52,24.09,123187.22
2019-04-13 12-PM,LTCRUB,5076.54,5127.63,5076.54,5107.18,14.44,73874.52
2019-04-13 11-AM,LTCRUB,5126.48,5147.55,5055.31,5076.54,30.66,156327.28
2019-04-13 10-AM,LTCRUB,5242.44,5242.44,5126.48,5126.48,11.05,57171.86
2019-04-13 09-AM,LTCRUB,5248.92,5250,5215.3,5242.44,10.46,54740.95
2019-04-13 08-AM,LTCRUB,5252.88,5297.78,5220.74,5248.92,30.7,161330.0
2019-04-13 07-AM,LTCRUB,5280.3,5296.64,5252.88,5252.88,9.85,51929.13
2019-04-13 06-AM,LTCRUB,5293.99,5308.78,5257.99,5280.3,13.43,70891.08
2019-04-13 05-AM,LTCRUB,5294.19,5300.58,5257.73,5293.99,15.62,82460.45
2019-04-13 04-AM,LTCRUB,5331.74,5343.71,5294.19,5294.19,15.98,85209.69
2019-04-13 03-AM,LTCRUB,5281,5344,5281,5331.74,17.84,94894.36
2019-04-13 02-AM,LTCRUB,5235.95,5281,5220.04,5281,9.1,47746.18
2019-04-13 01-AM,LTCRUB,5184.19,5235.95,5184.19,5235.95,15.18,79281.54
2019-04-13 12-AM,LTCRUB,5207.3,5216.42,5184.19,5184.19,7.26,37721.09
2019-04-12 11-PM,LTCRUB,5198.97,5219.97,5187.71,5207.3,10.43,54274.16
2019-04-12 10-PM,LTCRUB,5182.64,5198.97,5161.25,5198.97,7.57,39204.08
2019-04-12 09-PM,LTCRUB,5199.82,5199.82,5156,5182.64,15.98,82560.52
2019-04-12 08-PM,LTCRUB,5207.3,5215.18,5178.28,5199.82,9.7,50363.99
2019-04-12 07-PM,LTCRUB,5192.98,5235,5192.98,5207.3,10.44,54518.67
2019-04-12 06-PM,LTCRUB,5242.4,5249.55,5180,5192.98,16.68,86879.97
2019-04-12 05-PM,LTCRUB,5231.39,5249.76,5195.15,5242.4,12.01,62799.77
2019-04-12 04-PM,LTCRUB,5202.29,5264.46,5202.29,5231.39,12.12,63470.75
2019-04-12 03-PM,LTCRUB,5244.77,5244.77,5192.77,5202.29,11.74,61270.31
2019-04-12 02-PM,LTCRUB,5264.09,5264.09,5200,5244.77,19.44,101547.75
2019-04-12 01-PM,LTCRUB,5270,5279.87,5211.26,5264.09,27.61,144980.25
2019-04-12 12-PM,LTCRUB,5257.24,5280.49,5227.8,5270,9.27,48740.33
2019-04-12 11-AM,LTCRUB,5223.41,5285.37,5223.41,5257.24,22.1,116136.07
2019-04-12 10-AM,LTCRUB,5080.87,5235.11,5075.56,5223.41,98.24,500748.44
2019-04-12 09-AM,LTCRUB,5105.01,5115.37,5071.98,5080.87,9.02,45944.76
2019-04-12 08-AM,LTCRUB,5135.9,5165.02,5044.14,5105.01,16.32,83360.09
2019-04-12 07-AM,LTCRUB,5105.09,5162.43,5105.09,5135.9,16.1,82728.01
2019-04-12 06-AM,LTCRUB,5119.3,5162.4,5105.08,5105.09,26.8,137220.52
2019-04-12 05-AM,LTCRUB,5122.1,5122.1,5069.49,5119.3,29.91,152205.48
2019-04-12 04-AM,LTCRUB,5183.98,5183.98,5100.32,5122.1,7.7,39661.33
2019-04-12 03-AM,LTCRUB,5097.06,5183.98,5064.2,5183.98,11.3,57640.43
2019-04-12 02-AM,LTCRUB,5041.21,5105.01,5036.81,5097.06,9.72,49385.41
2019-04-12 01-AM,LTCRUB,5169.66,5190.29,5019.84,5041.21,22.43,114716.34
2019-04-12 12-AM,LTCRUB,5240,5240,5169.66,5169.66,12.05,62865.79
2019-04-11 11-PM,LTCRUB,5184.53,5250,5176.73,5240,8.71,45412.68
2019-04-11 10-PM,LTCRUB,5152,5184.53,5100,5184.53,21.54,110429.44
2019-04-11 09-PM,LTCRUB,5184.16,5210.59,5140.83,5152,42.12,218807.8
2019-04-11 08-PM,LTCRUB,5251.24,5264.41,5184.16,5184.16,8.84,46244.03
2019-04-11 07-PM,LTCRUB,5249.76,5262.88,5198.65,5251.24,27.78,145285.15
2019-04-11 06-PM,LTCRUB,5191.38,5249.76,5179.65,5249.76,19.62,102516.67
2019-04-11 05-PM,LTCRUB,5128.44,5191.38,5126.5,5191.38,8.45,43623.48
2019-04-11 04-PM,LTCRUB,5140.83,5226,5112.19,5128.44,68.2,353953.93
2019-04-11 03-PM,LTCRUB,5140.83,5218.06,5133.09,5140.83,53.07,274179.29
2019-04-11 02-PM,LTCRUB,5083.66,5191.38,5070,5140.83,25.54,131480.09
2019-04-11 01-PM,LTCRUB,5176.88,5191.38,5083.66,5083.66,17.2,88335.78
2019-04-11 12-PM,LTCRUB,5080,5176.88,5041.19,5176.88,24.51,124934.94
2019-04-11 11-AM,LTCRUB,5133.72,5162.43,4985.12,5080,95.3,481046.09
2019-04-11 10-AM,LTCRUB,5119.3,5176.88,5083.76,5133.72,16.75,86153.48
2019-04-11 09-AM,LTCRUB,5310,5320,5055.31,5119.3,40.36,210567.18
2019-04-11 08-AM,LTCRUB,5526.45,5526.45,5166,5310,47.18,249527.4
2019-04-11 07-AM,LTCRUB,5528.46,5569.38,5513.04,5526.45,18.4,102078.63
2019-04-11 06-AM,LTCRUB,5519.28,5565.16,5476.66,5528.46,17.48,96428.42
2019-04-11 05-AM,LTCRUB,5520.74,5536.2,5466.99,5519.28,13.22,72728.49
2019-04-11 04-AM,LTCRUB,5515,5567.25,5482.3,5520.74,31.55,174401.12
2019-04-11 03-AM,LTCRUB,5622.01,5658.5,5515,5515,12.09,67660.69
2019-04-11 02-AM,LTCRUB,5678.94,5678.94,5622.01,5622.01,7.66,43271.21
2019-04-11 01-AM,LTCRUB,5685.46,5693.18,5637.75,5678.94,11.63,65949.38
2019-04-11 12-AM,LTCRUB,5692.3,5733.06,5669.37,5685.46,14.82,84714.19
2019-04-10 11-PM,LTCRUB,5667.52,5709.12,5661.27,5692.3,7.93,45059.43
2019-04-10 10-PM,LTCRUB,5707.19,5707.19,5638.21,5667.52,7.48,42348.44
2019-04-10 09-PM,LTCRUB,5710,5710,5622.24,5707.19,14.95,84384.95
2019-04-10 08-PM,LTCRUB,5837.98,5837.98,5559.48,5710,55.39,315799.04
2019-04-10 07-PM,LTCRUB,5837.98,5837.98,5837.98,5837.98,0.0,0.0
2019-04-10 06-PM,LTCRUB,5735.11,5957.22,5700,5837.98,55.93,324600.16
2019-04-10 05-PM,LTCRUB,5678.97,5747,5667.3,5735.11,48.98,279713.01
2019-04-10 04-PM,LTCRUB,5652.45,5679,5630,5678.97,21.78,123137.96
2019-04-10 03-PM,LTCRUB,5666.25,5679,5630,5652.45,16.53,93421.27
2019-04-10 02-PM,LTCRUB,5657.84,5679,5642.21,5666.25,12.01,68023.76
2019-04-10 01-PM,LTCRUB,5690.35,5701,5650,5657.84,18.05,102637.37
2019-04-10 12-PM,LTCRUB,5669.93,5740.65,5669.4,5690.35,21.86,124771.35
2019-04-10 11-AM,LTCRUB,5691.97,5728.95,5658.96,5669.93,27.13,154124.0
2019-04-10 10-AM,LTCRUB,5725.31,5725.31,5628.07,5691.97,14.14,80350.35
2019-04-10 09-AM,LTCRUB,5709.12,5725.31,5692.27,5725.31,11.61,66316.67
2019-04-10 08-AM,LTCRUB,5740.45,5740.82,5675.31,5709.12,19.85,112967.87
2019-04-10 07-AM,LTCRUB,5765.9,5765.9,5699.03,5740.45,11.51,65866.99
2019-04-10 06-AM,LTCRUB,5732,5773.99,5701.36,5765.9,19.34,110970.73
2019-04-10 05-AM,LTCRUB,5721.68,5732,5701.25,5732,9.45,54058.93
2019-04-10 04-AM,LTCRUB,5698.56,5732,5685.24,5721.68,9.85,56182.59
2019-04-10 03-AM,LTCRUB,5721.83,5735.39,5687.09,5698.56,11.03,62975.75
2019-04-10 02-AM,LTCRUB,5691.28,5725.24,5685.39,5721.83,7.33,41907.64
2019-04-10 01-AM,LTCRUB,5643.37,5715.53,5643.37,5691.28,15.17,86195.84
2019-04-10 12-AM,LTCRUB,5606.25,5661.44,5606.25,5643.37,7.89,44484.64
2019-04-09 11-PM,LTCRUB,5637.62,5637.62,5603.3,5606.25,9.6,53978.02
2019-04-09 10-PM,LTCRUB,5662.96,5683.17,5625.49,5637.62,10.46,59167.02
2019-04-09 09-PM,LTCRUB,5661.41,5692.36,5639.7,5662.96,14.42,81602.29
2019-04-09 08-PM,LTCRUB,5638.58,5661.41,5622.04,5661.41,7.93,44687.83
2019-04-09 07-PM,LTCRUB,5668.57,5685.33,5622.05,5638.58,16.13,91116.19
2019-04-09 06-PM,LTCRUB,5630,5690.01,5611.98,5668.57,22.96,129892.26
2019-04-09 05-PM,LTCRUB,5635.57,5635.57,5606.55,5630,9.56,53703.11
2019-04-09 04-PM,LTCRUB,5637.35,5677.29,5592.53,5635.57,20.39,115223.26
2019-04-09 03-PM,LTCRUB,5600,5677.23,5590,5637.35,17.53,98638.74
2019-04-09 02-PM,LTCRUB,5699.85,5711.73,5577.93,5600,28.23,158543.01
2019-04-09 01-PM,LTCRUB,5701.16,5725.11,5688.63,5699.85,12.92,73828.04
2019-04-09 12-PM,LTCRUB,5788.94,5788.94,5701.16,5701.16,30.23,173647.08
2019-04-09 11-AM,LTCRUB,5682.83,5789.5,5653.88,5788.94,23.97,137327.74
2019-04-09 10-AM,LTCRUB,5573.93,5686.1,5498.26,5682.83,31.66,177726.2
2019-04-09 09-AM,LTCRUB,5587.19,5614.14,5573.93,5573.93,14.25,79701.6
2019-04-09 08-AM,LTCRUB,5607,5607,5553.9,5587.19,20.57,114608.83
2019-04-09 07-AM,LTCRUB,5598.61,5645.6,5591.05,5607,12.54,70486.48
2019-04-09 06-AM,LTCRUB,5575.05,5645.63,5575.05,5598.61,25.8,144885.78
2019-04-09 05-AM,LTCRUB,5609.58,5614.14,5482.3,5575.05,36.51,202169.91
2019-04-09 04-AM,LTCRUB,5644.48,5666.95,5552.97,5609.58,44.6,250109.27
2019-04-09 03-AM,LTCRUB,5700,5700,5644.48,5644.48,17.19,97538.42
2019-04-09 02-AM,LTCRUB,5696.76,5725.11,5696.76,5700,10.44,59641.97
2019-04-09 01-AM,LTCRUB,5716.4,5725.11,5687.46,5696.76,10.29,58633.64
2019-04-09 12-AM,LTCRUB,5744.77,5761.47,5716.4,5716.4,11.26,64612.32
2019-04-08 11-PM,LTCRUB,5745.23,5757.22,5727.74,5744.77,18.84,108191.32
2019-04-08 10-PM,LTCRUB,5751.12,5754.53,5737.24,5745.23,12.63,72562.12
2019-04-08 09-PM,LTCRUB,5699.99,5766.69,5696.47,5751.12,37.14,212959.32
2019-04-08 08-PM,LTCRUB,5669,5700,5651.22,5699.99,16.52,93719.22
2019-04-08 07-PM,LTCRUB,5678.88,5715.33,5657,5669,12.98,73919.47
2019-04-08 06-PM,LTCRUB,5633.8,5693.12,5614.34,5678.88,16.37,92842.53
2019-04-08 05-PM,LTCRUB,5665.25,5671.72,5612.31,5633.8,9.24,52118.39
2019-04-08 04-PM,LTCRUB,5747.17,5747.17,5653.54,5665.25,16.43,93626.32
2019-04-08 03-PM,LTCRUB,5725.11,5757.19,5692.35,5747.17,30.52,175222.25
2019-04-08 02-PM,LTCRUB,5690.93,5725.11,5653.54,5725.11,16.59,94392.38
2019-04-08 01-PM,LTCRUB,5725.11,5725.11,5676.41,5690.93,12.97,73998.62
2019-04-08 12-PM,LTCRUB,5637.75,5725.11,5622.01,5725.11,10.26,58033.75
2019-04-08 11-AM,LTCRUB,5720,5739.79,5637,5637.75,43.0,244421.28
2019-04-08 10-AM,LTCRUB,5789.5,5800,5700,5720,34.32,197651.62
2019-04-08 09-AM,LTCRUB,5729.93,5799.23,5729.93,5789.5,20.07,115472.29
2019-04-08 08-AM,LTCRUB,5733.16,5784.78,5717.13,5729.93,13.15,75717.03
