Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2019-08-07 03-AM,ETHUSD,227.32,227.32,225.73,225.73,0.0,0.0
2019-08-07 02-AM,ETHUSD,226.4,227.32,226.4,227.32,0.4597,104.5
2019-08-07 01-AM,ETHUSD,226.6,226.6,226.4,226.4,0.1893,42.86
2019-08-07 12-AM,ETHUSD,226.36,226.6,226.36,226.6,0.6274,142.17
2019-08-06 11-PM,ETHUSD,223.77,226.36,223.77,226.36,0.6489,146.85
2019-08-06 10-PM,ETHUSD,221.99,224.46,221.99,223.77,11.21,2512.41
2019-08-06 09-PM,ETHUSD,225.76,226.4,221.99,221.99,5.586,1254.11
2019-08-06 08-PM,ETHUSD,228.2,228.2,225.76,225.76,5.931,1341.78
2019-08-06 07-PM,ETHUSD,228.99,229.8,227.7,228.2,5.605,1280.69
2019-08-06 06-PM,ETHUSD,229.65,229.65,228.99,228.99,0.8878,203.3
2019-08-06 05-PM,ETHUSD,230.29,230.47,229.46,229.65,64.08,14709.11
2019-08-06 04-PM,ETHUSD,227.72,230.29,227.72,230.29,0.2782,64.07
2019-08-06 03-PM,ETHUSD,228.75,229.09,227.72,227.72,2.027,463.82
2019-08-06 02-PM,ETHUSD,229.73,229.73,228.13,228.75,4.343,994.46
2019-08-06 01-PM,ETHUSD,227.42,229.73,227.42,229.73,1.583,361.44
2019-08-06 12-PM,ETHUSD,230.14,230.14,227.42,227.42,8.549,1952.39
2019-08-06 11-AM,ETHUSD,229.62,230.99,229.62,230.14,3.145,725.89
2019-08-06 10-AM,ETHUSD,235.02,237.91,227.59,229.62,32.91,7721.52
2019-08-06 09-AM,ETHUSD,233.29,235.17,233.29,235.02,119.58,27936.33
2019-08-06 08-AM,ETHUSD,233.29,233.29,233.29,233.29,0.0,0.0
2019-08-06 07-AM,ETHUSD,232.08,234.7,232.08,233.29,2.823,661.08
2019-08-06 06-AM,ETHUSD,229.26,232.08,229.26,232.08,13.79,3200.94
2019-08-06 05-AM,ETHUSD,228.63,229.26,228.63,229.26,0.1771,40.6
2019-08-06 04-AM,ETHUSD,228.63,228.63,228.63,228.63,0.0,0.0
2019-08-06 03-AM,ETHUSD,228.28,228.63,228.28,228.63,1.0,228.63
2019-08-06 02-AM,ETHUSD,228.71,228.71,228.28,228.28,0.7749,177.07
2019-08-06 01-AM,ETHUSD,231.07,231.07,227.14,228.71,7.457,1705.0
2019-08-06 12-AM,ETHUSD,233.57,233.57,230.45,231.07,18.66,4315.78
2019-08-05 11-PM,ETHUSD,233.26,233.57,231.93,233.57,5.684,1321.17
2019-08-05 10-PM,ETHUSD,233.46,233.98,232.68,233.26,4.604,1075.29
2019-08-05 09-PM,ETHUSD,232.33,233.46,231.29,233.46,4.708,1092.44
