Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2018-03-23,BCHUSD,1036.34,1055.31,990.3,1054.85,3385.55,3441072.93
2018-03-22,BCHUSD,1054.82,1089.18,1011.41,1036.34,4388.79,4577676.27
2018-03-21,BCHUSD,1085.79,1114.86,1035.86,1054.82,3286.17,3525691.34
2018-03-20,BCHUSD,1023.72,1104.26,979.26,1085.79,4146.77,4311827.25
2018-03-19,BCHUSD,972.19,1026.1,941.91,1023.72,4374.2,4298871.18
2018-03-18,BCHUSD,979.48,982.82,884.8,972.19,4800.48,4485994.06
2018-03-17,BCHUSD,1002.8,1058.79,961.25,979.48,3844.61,3868694.83
2018-03-16,BCHUSD,956.29,1084.01,920,1002.8,3982.72,3955192.36
2018-03-15,BCHUSD,990.22,996.85,910.68,956.29,3731.65,3561947.35
2018-03-14,BCHUSD,1074.69,1090.87,972.9,990.22,3522.94,3636777.45
2018-03-13,BCHUSD,1072.52,1111.06,1015.18,1074.69,2937.01,3136601.94
2018-03-12,BCHUSD,1153.76,1167.96,1033.13,1072.52,3065.58,3377517.77
2018-03-11,BCHUSD,1028.81,1172.59,1005.64,1153.76,4000.21,4332792.4
2018-03-10,BCHUSD,1102.95,1124.24,1017.7,1028.81,2652.87,2833569.22
2018-03-09,BCHUSD,1066.52,1117.7,989.84,1102.95,4012.17,4153794.22
2018-03-08,BCHUSD,1135.48,1157.7,1060,1066.52,2789.18,3064113.07
2018-03-07,BCHUSD,1228.78,1248.77,1090.83,1135.48,3378.38,3927073.28
2018-03-06,BCHUSD,1289.02,1289.02,1186.58,1228.78,3281.37,4080692.9
2018-03-05,BCHUSD,1294.35,1309.45,1277.69,1289.02,2629.98,3401985.75
2018-03-04,BCHUSD,1284.44,1299.83,1238.74,1294.35,2307.33,2928440.65
2018-03-03,BCHUSD,1293.18,1309.88,1270,1284.44,2531.73,3267877.92
2018-03-02,BCHUSD,1289.03,1340,1276.01,1293.18,2731.03,3537150.9
2018-03-01,BCHUSD,1225.33,1316.18,1208.21,1289.03,2995.73,3816806.92
2018-02-28,BCHUSD,1246.43,1286.84,1212.57,1225.33,2600.07,3239453.59
2018-02-27,BCHUSD,1249.11,1300,1225.47,1246.43,2612.36,3290211.86
2018-02-26,BCHUSD,1190.43,1278.32,1152.97,1249.11,3608.29,4411711.04
2018-02-25,BCHUSD,1214.63,1228.63,1142.3,1190.43,2957.56,3534440.16
2018-02-24,BCHUSD,1299.81,1331.7,1175.08,1214.63,2773.95,3456703.26
2018-02-23,BCHUSD,1238.72,1354.62,1168.36,1299.81,3373.66,4266451.45
2018-02-22,BCHUSD,1353.43,1388.77,1222.1,1238.72,2844.84,3683382.71
2018-02-21,BCHUSD,1455.27,1465.87,1315.83,1353.43,2871.0,3989067.28
2018-02-20,BCHUSD,1538.29,1584.17,1452.5,1455.27,3305.02,5057730.96
2018-02-19,BCHUSD,1478.14,1550.15,1474.83,1538.29,2162.59,3286875.01
2018-02-18,BCHUSD,1544.25,1639.25,1401.94,1478.14,3968.36,6065902.59
2018-02-17,BCHUSD,1530.77,1559.71,1501.42,1544.25,2238.2,3428536.26
2018-02-16,BCHUSD,1367.55,1564.67,1361.97,1530.77,3777.67,5608237.97
2018-02-15,BCHUSD,1353.9,1392,1311.73,1367.55,3171.36,4287600.62
2018-02-14,BCHUSD,1227.77,1378.91,1227.72,1353.9,3655.9,4765262.81
2018-02-13,BCHUSD,1285.22,1288.71,1194.69,1227.77,3624.97,4469854.21
2018-02-12,BCHUSD,1208.11,1292.97,1207.47,1285.22,2730.72,3451351.98
2018-02-11,BCHUSD,1240.57,1300.89,1185.51,1208.11,4274.73,5296994.74
2018-02-10,BCHUSD,1303.4,1392.54,1200,1240.57,4260.1,5480030.37
2018-02-09,BCHUSD,1299.34,1343.73,1212.9,1303.4,5598.78,7157126.9
2018-02-08,BCHUSD,964.34,1352.84,961.15,1299.34,6727.55,8241227.18
2018-02-07,BCHUSD,985.15,1041.43,902.64,964.34,3883.52,3811085.41
2018-02-06,BCHUSD,900.24,995.45,778.2,985.15,5838.61,5088810.74
2018-02-05,BCHUSD,1161.27,1191.31,862,900.24,5208.97,5252141.45
2018-02-04,BCHUSD,1271.25,1294.08,1109.83,1161.27,3911.07,4664444.52
2018-02-03,BCHUSD,1207.92,1316.07,1085.19,1271.25,3635.22,4377114.21
2018-02-02,BCHUSD,1283,1283.65,1000,1207.92,5621.56,6555218.37
2018-02-01,BCHUSD,1500.57,1513.06,1230,1283,4078.62,5591463.07
2018-01-31,BCHUSD,1484.25,1530.72,1403.85,1500.57,3535.72,5210223.26
2018-01-30,BCHUSD,1655.2,1657.8,1465,1484.25,4668.57,7335757.7
2018-01-29,BCHUSD,1769.67,1783.32,1635.78,1655.2,3484.49,5902167.82
2018-01-28,BCHUSD,1640.01,1787.42,1635.31,1769.67,2986.07,5136780.84
2018-01-27,BCHUSD,1589.48,1669.99,1555.63,1640.01,2762.31,4450579.87
2018-01-26,BCHUSD,1628.56,1675,1479.76,1589.48,4001.17,6300630.74
2018-01-25,BCHUSD,1657,1700,1608.2,1628.56,1781.11,2943254.55
2018-01-24,BCHUSD,1617.57,1683,1560.59,1657,3655.13,5925856.85
2018-01-23,BCHUSD,1606.71,1700,1500,1617.57,5146.05,8208281.04
2018-01-22,BCHUSD,1775.04,1800,1509.23,1606.71,4078.07,6666771.95
2018-01-21,BCHUSD,2017.53,2021.25,1690.14,1775.04,3397.49,6168847.01
2018-01-20,BCHUSD,1757.09,2112.12,1747.24,2016.33,3528.15,6783568.96
2018-01-19,BCHUSD,1681.7,1834.98,1666.66,1757.09,3012.31,5315712.95
2018-01-18,BCHUSD,1739.16,1889.36,1663.99,1681.7,2792.66,4974485.92
2018-01-17,BCHUSD,1726.61,1860.92,1364.97,1739.16,4685.34,7677680.24
2018-01-16,BCHUSD,2384.98,2400.97,1515.86,1726.61,4450.83,8813341.02
2018-01-15,BCHUSD,2508.13,2553.38,2327.01,2384.98,2726.97,6656418.99
2018-01-14,BCHUSD,2654.91,2730,2422.9,2508.13,2441.09,6219355.83
2018-01-13,BCHUSD,2596.94,2880,2544.54,2654.91,2620.72,7003168.5
2018-01-12,BCHUSD,2438.7,2628.44,2351.78,2596.94,2680.44,6787234.16
2018-01-11,BCHUSD,2855.64,2950,2330,2438.7,3799.66,9669864.09
2018-01-10,BCHUSD,2373.17,2945.33,2285.78,2855.64,4073.12,10370416.92
2018-01-09,BCHUSD,2384.88,2491.85,2308.04,2373.17,3009.51,7210085.47
2018-01-08,BCHUSD,2522.63,2557.64,2183.93,2384.88,3411.92,8156608.23
2018-01-07,BCHUSD,2533.97,2767.17,2482.5,2522.63,2897.16,7542682.71
2018-01-06,BCHUSD,2379.86,2645.62,2315.05,2533.97,3067.55,7603164.87
2018-01-05,BCHUSD,2344.23,2527.98,2291,2379.86,3507.47,8364445.42
2018-01-04,BCHUSD,2555.24,2555.24,2294.4,2344.23,3063.95,7356409.91
2018-01-03,BCHUSD,2536.39,2770.69,2510.42,2555.24,4762.83,12354267.53
2018-01-02,BCHUSD,2304.95,2711.9,2296.08,2536.39,8543.76,21186445.87
2018-01-01,BCHUSD,2368.11,2403.78,2236.39,2304.95,3274.7,7630170.74
2017-12-31,BCHUSD,2177.13,2474.22,2139.07,2368.11,4209.87,9788437.84
2017-12-30,BCHUSD,2605.64,2623.39,2072.69,2177.13,5264.78,12107213.77
2017-12-29,BCHUSD,2470.47,2883,2300.05,2605.64,4452.57,11420435.08
2017-12-28,BCHUSD,2709.21,2724.99,2264.31,2470.47,3386.41,8259499.31
2017-12-27,BCHUSD,2916.68,2916.68,2563.81,2709.21,3096.94,8576706.19
2017-12-26,BCHUSD,2718.87,2930.22,2700,2916.68,2890.21,8094555.29
2017-12-25,BCHUSD,2768.38,2859,2577.24,2718.87,2704.27,7381499.96
2017-12-24,BCHUSD,2874.49,2898.02,2339.38,2768.38,4643.74,12243500.68
2017-12-23,BCHUSD,2596.48,3177.49,2433.32,2874.49,3826.13,10879977.33
2017-12-22,BCHUSD,3065.64,3162.68,1733.36,2596.48,16289.02,38278855.33
2017-12-21,BCHUSD,3723.41,3872.62,2816.36,3065.64,7616.18,24563329.54
2017-12-20,BCHUSD,2686.69,4139.09,2657.35,3723.41,16674.76,57379076.1
2017-12-19,BCHUSD,2138.58,2837.78,2071.11,2686.69,13044.96,30540937.64
2017-12-18,BCHUSD,1823.72,2305,1741.1,2138.58,12054.68,24027087.19
2017-12-17,BCHUSD,1763.47,1892.27,1760.23,1823.72,5552.57,10064355.71
2017-12-16,BCHUSD,1794.24,1864.95,1714.06,1763.47,3889.39,6912353.64
2017-12-15,BCHUSD,1920.43,1937,1615,1794.24,7345.29,12716473.74
2017-12-14,BCHUSD,1557.57,2100,1520,1920.43,6609.05,11844118.1
2017-12-13,BCHUSD,1546.92,1639.03,1434.3,1557.57,8199.57,12549728.08
2017-12-12,BCHUSD,1403.81,1589,1399.58,1546.92,13362.13,19926058.73
2017-12-11,BCHUSD,1287.48,1430.38,1285.89,1403.81,9614.06,13217179.68
2017-12-10,BCHUSD,1368.56,1368.56,1176.91,1287.48,15092.06,19216039.03
2017-12-09,BCHUSD,1382.69,1480.61,1305.56,1368.56,11100.39,15526484.47
2017-12-08,BCHUSD,1232.97,1586.9,1145,1382.69,19649.1,27443224.3
2017-12-07,BCHUSD,1348.84,1362.45,1214.89,1232.97,10999.29,14002883.23
2017-12-06,BCHUSD,1426.69,1462.24,1305,1348.84,12059.31,16807762.35
2017-12-05,BCHUSD,1542.27,1584.29,1412.62,1426.69,8833.03,13252857.93
2017-12-04,BCHUSD,1506.72,1543.83,1434.83,1542.27,6845.78,10274676.5
2017-12-03,BCHUSD,1391.85,1622.99,1376.67,1506.72,12812.53,19672649.84
2017-12-02,BCHUSD,1426.72,1465,1368.04,1391.85,5869.27,8297181.73
2017-12-01,BCHUSD,1315.99,1459.86,1240.46,1426.72,10002.49,13607290.83
2017-11-30,BCHUSD,1334.89,1419.1,1180,1315.99,8152.34,10437534.15
2017-11-29,BCHUSD,1486.16,1630,1260,1334.89,13703.33,20196075.22
2017-11-28,BCHUSD,1584.28,1590.65,1480.5,1486.16,8336.57,12893925.83
2017-11-27,BCHUSD,1718.7,1720.82,1565,1584.28,9379.47,15345306.27
2017-11-26,BCHUSD,1553.57,1758.4,1532.14,1718.7,11084.95,18047662.09
2017-11-25,BCHUSD,1617.81,1634.89,1501.84,1553.57,10020.84,15811279.17
2017-11-24,BCHUSD,1661.8,1758.28,1523.01,1617.81,16667.63,27607028.61
2017-11-23,BCHUSD,1298.88,1668,1289.88,1661.8,17996.82,26999887.09
2017-11-22,BCHUSD,1171.29,1348,1161.13,1298.88,11896.7,14986964.55
2017-11-21,BCHUSD,1244.72,1247.24,1142.12,1171.29,9199.82,10926268.35
2017-11-20,BCHUSD,1177.26,1251.86,1170,1244.72,6755.82,8097891.5
2017-11-19,BCHUSD,1245.05,1259.76,1129.33,1177.26,9844.33,11672745.13
2017-11-18,BCHUSD,1174.83,1370,1173.51,1245.05,18204.71,23139052.38
2017-11-17,BCHUSD,905.69,1220.51,854.31,1174.83,22980.69,24632851.59
2017-11-16,BCHUSD,263.6,1053.95,263.6,905.69,5668.73,5410896.11
2017-11-15,BCHUSD,244.9,285,244.9,263.6,78.59,20488.11
2017-11-14,BCHUSD,250,260,230,244.9,71.79,17627.73
2017-11-13,BCHUSD,210.7,290,207,250,166.04,39839.54
2017-11-12,BCHUSD,218.1,244.9,150.1,210.7,192.07,38565.08
2017-11-11,BCHUSD,241.7,267.9,216.1,218.1,143.75,33816.56
2017-11-10,BCHUSD,282.8,309.8,0.2,241.7,172.79,31636.18
2017-11-09,BCHUSD,282.8,290,267.1,282.8,43.46,11991.23
2017-11-08,BCHUSD,269.5,290,261.7,282.8,112.37,31002.06
2017-11-07,BCHUSD,261,276.8,229.9,269.5,58.55,15185.22
2017-11-06,BCHUSD,270.1,282.9,255.5,261,41.41,11129.79
2017-11-05,BCHUSD,276.9,284,260.3,270.1,29.28,8126.31
2017-11-04,BCHUSD,274,285.7,259.1,276.9,23.56,6296.68
2017-11-03,BCHUSD,260.2,295,249,274,31.07,8565.28
2017-11-02,BCHUSD,532.49,533.27,247,260.2,3863.54,1981106.04
2017-11-01,BCHUSD,435.25,544.84,434.5,532.49,20528.82,9927126.86
2017-10-31,BCHUSD,445.25,455,425.53,435.25,22576.87,10045147.81
2017-10-30,BCHUSD,448.74,484.01,414.78,445.25,31372.32,14071078.79
2017-10-29,BCHUSD,413.65,524.68,400.17,448.74,174893.44,74510246.02
2017-10-28,BCHUSD,366.4,421.8,364.5,413.65,21206.61,8185829.86
2017-10-27,BCHUSD,335.9,375,335.15,366.4,20282.12,7192449.27
2017-10-26,BCHUSD,323.79,350,323.79,335.9,10399.71,3502968.44
2017-10-25,BCHUSD,323.56,333.69,316.4,323.79,10116.32,3285565.76
2017-10-24,BCHUSD,313.35,339.31,302.61,323.56,18307.21,5956155.17
2017-10-23,BCHUSD,323.3,330.62,302.33,313.35,18029.48,5694420.78
2017-10-22,BCHUSD,320.88,358.97,318.1,323.3,22184.67,7403840.46
2017-10-21,BCHUSD,326.63,329.43,311.98,320.88,11827.23,3799762.46
2017-10-20,BCHUSD,329.76,335.9,320.71,326.63,10955.68,3590949.85
2017-10-19,BCHUSD,337.61,339.12,323.01,329.76,14420.7,4766425.17
2017-10-18,BCHUSD,368.11,374.94,307.58,337.61,29330.33,9822038.66
2017-10-17,BCHUSD,313.79,400,308,368.11,30346.32,10773815.28
2017-10-16,BCHUSD,313.99,322.88,310.05,313.79,9559.37,3006010.91
2017-10-15,BCHUSD,320.39,324.76,307.23,313.99,12375.95,3891270.9
2017-10-14,BCHUSD,319.58,328.15,314.49,320.39,17645.24,5655087.27
2017-10-13,BCHUSD,310.94,324.94,296.5,319.58,19223.19,5988244.78
2017-10-12,BCHUSD,314.21,331.68,306.83,310.94,16975.44,5383178.84
2017-10-11,BCHUSD,316.58,320.78,310.12,314.21,11665.87,3665996.98
2017-10-10,BCHUSD,312.43,349.86,306.21,316.58,24705.38,8014702.73
2017-10-09,BCHUSD,343.26,344.5,282,312.43,23128.68,7301677.56
2017-10-08,BCHUSD,359.36,363,335.19,343.26,11643.38,4093735.31
2017-10-07,BCHUSD,360.2,366.06,351.64,359.36,7935.94,2850947.63
2017-10-06,BCHUSD,354.52,374.65,352.95,360.2,10852.56,3969420.98
2017-10-05,BCHUSD,353.38,368.62,338.51,354.52,14422.67,5100601.63
2017-10-04,BCHUSD,401.22,403.52,347.57,353.38,17133.94,6395086.55
2017-10-03,BCHUSD,416.32,421.57,390.11,401.22,10478.43,4228265.2
2017-10-02,BCHUSD,415.98,432.7,409.16,416.32,9948.61,4155176.68
2017-10-01,BCHUSD,431.86,439.6,415.98,415.98,7312.46,3112958.21
2017-09-30,BCHUSD,439.33,455.71,430,431.86,6451.48,2856756.1
2017-09-29,BCHUSD,458.4,459.31,427.98,439.33,10211.92,4499177.41
2017-09-28,BCHUSD,463,480,442,458.4,10418.19,4787250.63
2017-09-27,BCHUSD,448.23,466.8,442.02,463,7209.23,3282699.21
2017-09-26,BCHUSD,450.47,463.79,448.04,448.23,5899.43,2676065.35
2017-09-25,BCHUSD,422.15,459.28,419.43,450.47,8100.84,3554429.39
2017-09-24,BCHUSD,429.88,433.75,416.2,422.15,6939.35,2934670.95
2017-09-23,BCHUSD,410.16,435.96,403.81,429.88,9081.84,3807839.6
2017-09-22,BCHUSD,415.18,430.86,391.19,410.16,12148.55,4990139.0
2017-09-21,BCHUSD,478.29,485.26,412.88,415.18,14662.72,6536399.45
2017-09-20,BCHUSD,527.01,530.33,475.13,478.29,13549.35,6740625.14
2017-09-19,BCHUSD,482.86,548.1,452.39,527.01,11278.54,5605603.98
2017-09-18,BCHUSD,439.27,490.73,435.26,482.86,6414.95,2998193.65
2017-09-17,BCHUSD,439.2,450,405.88,439.27,8439.86,3652231.63
2017-09-16,BCHUSD,424.09,468.6,407.35,439.2,3501.37,1527652.93
2017-09-15,BCHUSD,385.51,444.25,300.88,424.09,4056.96,1617695.1
2017-09-14,BCHUSD,505.66,518.03,383.22,385.51,8581.15,3915329.22
2017-09-13,BCHUSD,534.41,539.38,465.57,505.66,9239.74,4659238.0
2017-09-12,BCHUSD,555.98,577.53,530.64,534.41,7865.53,4367314.69
2017-09-11,BCHUSD,552.51,590.17,546,555.98,8188.05,4602814.17
2017-09-10,BCHUSD,585.21,587.24,520.6,552.51,8994.11,4998013.43
2017-09-09,BCHUSD,606.07,610.61,563.12,585.21,9005.44,5292243.47
2017-09-08,BCHUSD,666.78,698.72,571.19,606.07,8874.09,5648915.26
2017-09-07,BCHUSD,646.08,720,599.13,666.78,8520.55,5581397.52
2017-09-06,BCHUSD,552.22,654.31,544.79,646.08,2222.18,1421333.27
2017-09-05,BCHUSD,511.83,559.9,473.39,552.22,220.65,117669.89
2017-09-04,BCHUSD,604.85,608,507.73,511.83,383.67,217133.95
2017-09-03,BCHUSD,581.29,623.29,555.93,604.85,622.41,367491.98
2017-09-02,BCHUSD,628.5,645.99,557.61,581.29,263.93,157922.84
2017-09-01,BCHUSD,588.06,652.86,582.55,628.5,572.84,352557.79
2017-08-31,BCHUSD,575.43,610,570,588.06,397.67,236052.36
2017-08-30,BCHUSD,546.68,612.04,527.66,575.43,549.02,312396.62
2017-08-29,BCHUSD,593.81,597.01,520,546.68,825.01,473360.29
2017-08-28,BCHUSD,621.09,623,585,593.81,434.35,260065.02
2017-08-27,BCHUSD,617.36,651,579.68,621.09,578.28,351575.12
2017-08-26,BCHUSD,629.55,645.65,609.98,617.36,114.97,72018.34
2017-08-25,BCHUSD,620,666.66,611.71,629.55,1945.39,1219048.14
2017-08-24,BCHUSD,673.44,697.94,600.2,620,1215.83,766290.45
2017-08-23,BCHUSD,688,710,649,673.44,601.71,402283.8
2017-08-22,BCHUSD,605,736.7,564.71,688,1392.9,915898.4
2017-08-21,BCHUSD,715.58,750.16,560.1,605,1519.39,971485.61
2017-08-20,BCHUSD,747.37,850,676.2,715.58,1739.46,1330090.97
2017-08-19,BCHUSD,697.35,950,601.81,747.37,5269.96,4220914.94
2017-08-18,BCHUSD,446.1,775,435.52,697.35,4738.11,2737807.85
2017-08-17,BCHUSD,297.03,451.91,292,446.1,2370.75,859000.32
2017-08-16,BCHUSD,294,307.13,284.53,297.03,510.18,151199.0
2017-08-15,BCHUSD,299,305,285.97,294,923.61,273502.17
2017-08-14,BCHUSD,297.71,328.38,288.26,299,829.01,252240.11
2017-08-13,BCHUSD,316.24,318.4,271.53,297.71,2105.83,635115.32
2017-08-12,BCHUSD,326.1,340.61,311.2,316.24,1333.3,433545.41
2017-08-11,BCHUSD,273.61,351.21,270.6,326.1,2711.53,841107.73
2017-08-10,BCHUSD,301.98,310,266.61,273.61,2041.27,588816.63
2017-08-09,BCHUSD,339.7,350,288.21,301.98,2400.1,769264.06
2017-08-08,BCHUSD,321.84,390,306.06,339.7,3562.06,1209705.69
2017-08-07,BCHUSD,208.13,373.89,208.13,321.84,6375.19,1741020.11
2017-08-06,BCHUSD,194,216.16,177,208.13,3442.94,684990.52
2017-08-05,BCHUSD,170.11,259.96,160.01,194,3831.76,772957.13
2017-08-04,BCHUSD,299.33,321.13,169,170.11,3593.57,931610.67
2017-08-03,BCHUSD,375,392.49,162.27,299.33,4504.77,1277380.89
2017-08-02,BCHUSD,375,845.46,141,375,2947.72,1095366.29
