Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume TRX,Volume ETH
2019-02-25,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-24,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-23,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-22,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-21,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-20,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-19,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-18,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-17,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-16,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-15,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-14,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-13,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-12,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-11,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-10,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-09,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-08,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-07,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-06,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-05,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-04,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-03,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-02,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-02-01,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-01-31,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-01-30,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-01-29,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-01-28,TRXETH,0.000255,0.000255,0.000255,0.000255,0.0,0.0
2019-01-27,TRXETH,0.0002468,0.0002633,0.0002459,0.000255,165129.41,42.31
2019-01-26,TRXETH,0.0002309,0.0002476,0.0002293,0.0002468,209030.35,48.93
2019-01-25,TRXETH,0.0002299,0.0002309,0.0002267,0.0002309,383290.13,88.36
2019-01-24,TRXETH,0.0002255,0.0002328,0.0002255,0.0002299,215855.6,49.1
2019-01-23,TRXETH,0.0002211,0.0002283,0.0002199,0.0002255,30343.01,6.82
2019-01-22,TRXETH,0.0002183,0.0002251,0.0002183,0.0002211,57106.8,12.67
2019-01-21,TRXETH,0.000201,0.0002183,0.0002005,0.0002183,69011.59,14.63
2019-01-20,TRXETH,0.0002013,0.0002024,0.0001949,0.000201,19779.12,3.95
2019-01-19,TRXETH,0.0002053,0.0002053,0.0001955,0.0002013,54876.34,10.93
2019-01-18,TRXETH,0.0002056,0.0002088,0.0002033,0.0002053,47192.33,9.78
2019-01-17,TRXETH,0.0002042,0.0002111,0.0001988,0.0002056,68828.99,14.06
2019-01-16,TRXETH,0.0002022,0.0002042,0.000196,0.0002042,77662.39,15.65
2019-01-15,TRXETH,0.0001996,0.0002042,0.0001923,0.0002022,150219.52,29.73
2019-01-14,TRXETH,0.0001823,0.0002111,0.0001813,0.0001996,297003.0,58.5
2019-01-13,TRXETH,0.0001869,0.0001869,0.0001788,0.0001823,89508.1,16.32
2019-01-12,TRXETH,0.0001977,0.0001977,0.0001833,0.0001869,190730.04,35.81
2019-01-11,TRXETH,0.0002024,0.0002141,0.0001977,0.0001977,229510.99,46.95
2019-01-10,TRXETH,0.0001875,0.0002307,0.0001875,0.0002024,2152225.54,432.68
2019-01-09,TRXETH,0.0001743,0.0001963,0.0001705,0.0001875,253055.7,46.85
2019-01-08,TRXETH,0.0001552,0.000178,0.000155,0.0001743,737342.13,125.91
2019-01-07,TRXETH,0.0001458,0.0001565,0.0001458,0.0001552,350668.37,53.15
2019-01-06,TRXETH,0.0001427,0.0001489,0.0001421,0.0001458,848620.94,123.3
2019-01-05,TRXETH,0.0001389,0.0001472,0.0001333,0.0001427,296420.81,41.69
2019-01-04,TRXETH,0.0001344,0.0001447,0.0001296,0.0001389,234857.03,32.02
2019-01-03,TRXETH,0.0001294,0.0001376,0.0001275,0.0001344,202818.54,27.03
2019-01-02,TRXETH,0.0001388,0.0001388,0.0001278,0.0001294,120395.23,15.8
2019-01-01,TRXETH,0.0001413,0.0001419,0.0001367,0.0001388,62836.46,8.78
2018-12-31,TRXETH,0.0001421,0.0001447,0.0001402,0.0001413,36810.93,5.24
2018-12-30,TRXETH,0.0001447,0.0001476,0.0001421,0.0001421,127086.1,18.46
2018-12-29,TRXETH,0.0001497,0.0001505,0.0001406,0.0001447,149059.61,21.9
2018-12-28,TRXETH,0.0001583,0.0001599,0.0001497,0.0001497,858318.59,134.48
2018-12-27,TRXETH,0.0001538,0.0001635,0.0001514,0.0001583,2528383.73,395.19
2018-12-26,TRXETH,0.0001528,0.0001559,0.0001514,0.0001538,1851448.26,283.79
2018-12-25,TRXETH,0.00015,0.0001555,0.0001455,0.0001528,2156305.18,324.84
2018-12-24,TRXETH,0.00016,0.00016,0.0001454,0.00015,2325668.45,351.98
2018-12-23,TRXETH,0.0001797,0.0001797,0.000158,0.00016,2209642.45,360.05
2018-12-22,TRXETH,0.0001828,0.0001923,0.000172,0.0001797,1858227.89,335.15
2018-12-21,TRXETH,0.0001495,0.0001907,0.0001489,0.0001828,2548794.26,429.89
2018-12-20,TRXETH,0.0001552,0.0001585,0.000148,0.0001495,2436193.32,377.62
2018-12-19,TRXETH,0.000146,0.0001624,0.0001459,0.0001552,6719295.44,1051.97
2018-12-18,TRXETH,0.0001497,0.0001542,0.0001453,0.000146,5804066.39,876.35
2018-12-17,TRXETH,0.0001528,0.0001532,0.0001489,0.0001497,5106940.31,773.51
2018-12-16,TRXETH,0.0001507,0.0001533,0.0001483,0.0001528,5750991.79,869.52
2018-12-15,TRXETH,0.0001512,0.0001529,0.0001497,0.0001507,5662651.32,856.26
2018-12-14,TRXETH,0.0001509,0.0001519,0.0001502,0.0001512,5861136.15,885.93
2018-12-13,TRXETH,0.0001482,0.0001524,0.0001475,0.0001509,5044155.56,751.62
2018-12-12,TRXETH,0.0001495,0.0001503,0.0001473,0.0001482,5338313.69,794.16
2018-12-11,TRXETH,0.000146,0.0001516,0.0001447,0.0001495,5680981.88,841.93
2018-12-10,TRXETH,0.0001437,0.0001462,0.0001428,0.000146,7011804.4,1013.16
2018-12-09,TRXETH,0.0001461,0.000147,0.0001412,0.0001437,6967922.14,1006.04
2018-12-08,TRXETH,0.0001418,0.0001513,0.0001404,0.0001461,5401751.92,787.44
2018-12-07,TRXETH,0.0001405,0.0001546,0.0001377,0.0001418,7034128.73,1031.01
2018-12-06,TRXETH,0.0001355,0.0001414,0.0001354,0.0001405,7048643.47,972.78
2018-12-05,TRXETH,0.0001305,0.0001363,0.0001299,0.0001355,7077143.12,944.64
2018-12-04,TRXETH,0.0001274,0.000135,0.0001256,0.0001305,6037981.21,779.55
2018-12-03,TRXETH,0.0001284,0.0001294,0.0001259,0.0001274,7116024.13,907.69
2018-12-02,TRXETH,0.0001278,0.0001296,0.0001263,0.0001284,5161550.9,660.67
2018-12-01,TRXETH,0.0001267,0.00013,0.0001252,0.0001278,6281171.37,800.95
2018-11-30,TRXETH,0.000133,0.000133,0.0001207,0.0001267,7639178.0,960.04
2018-11-29,TRXETH,0.000119,0.0001397,0.000119,0.000133,7252732.46,935.89
2018-11-28,TRXETH,0.0001079,0.0001317,0.0001073,0.000119,6696626.75,765.16
2018-11-27,TRXETH,0.0001075,0.0001108,0.0001073,0.0001079,4623123.8,503.36
2018-11-26,TRXETH,0.0001061,0.000109,0.0001055,0.0001075,4635139.92,497.69
2018-11-25,TRXETH,0.0001099,0.0001115,0.0001041,0.0001061,6285634.71,677.54
2018-11-24,TRXETH,0.0001107,0.0001127,0.0001085,0.0001099,5973602.81,661.41
2018-11-23,TRXETH,0.0001097,0.0001118,0.0001079,0.0001107,5854758.74,644.72
2018-11-22,TRXETH,0.0001068,0.0001107,0.0001067,0.0001097,6730490.13,727.37
2018-11-21,TRXETH,0.0001058,0.0001078,0.0001037,0.0001068,5748019.72,609.45
2018-11-20,TRXETH,0.0001056,0.000108,9.604e-05,0.0001058,5802254.78,604.88
2018-11-19,TRXETH,0.0001061,0.000108,0.0001037,0.0001056,5483001.79,580.53
2018-11-18,TRXETH,0.0001077,0.0001085,0.000106,0.0001061,6448948.23,691.31
2018-11-17,TRXETH,0.0001083,0.0001086,0.0001068,0.0001077,6657140.91,716.03
2018-11-16,TRXETH,0.0001049,0.0001087,0.0001047,0.0001083,6002048.08,642.57
2018-11-15,TRXETH,0.0001066,0.0001067,0.0001022,0.0001049,6129775.67,642.25
2018-11-14,TRXETH,0.000106,0.0001089,0.0001018,0.0001066,8405371.62,887.74
2018-11-13,TRXETH,0.0001069,0.0001082,0.0001057,0.000106,5962666.81,637.96
2018-11-12,TRXETH,0.0001076,0.0001081,0.0001055,0.0001069,5656124.26,605.61
2018-11-11,TRXETH,0.0001076,0.0001085,0.0001073,0.0001076,6299175.5,679.18
2018-11-10,TRXETH,0.0001097,0.0001098,0.0001069,0.0001076,5037340.34,545.91
2018-11-09,TRXETH,0.0001089,0.0001101,0.0001077,0.0001097,5549359.37,605.92
2018-11-08,TRXETH,0.0001104,0.0001107,0.0001086,0.0001089,5504450.39,604.09
2018-11-07,TRXETH,0.000112,0.0001123,0.0001086,0.0001104,5666040.91,625.33
2018-11-06,TRXETH,0.0001134,0.000115,0.0001119,0.000112,5511721.32,625.14
2018-11-05,TRXETH,0.0001118,0.0001145,0.0001117,0.0001134,6736583.47,760.12
2018-11-04,TRXETH,0.0001128,0.0001151,0.0001099,0.0001118,5174788.0,585.92
2018-11-03,TRXETH,0.0001141,0.0001143,0.0001126,0.0001128,6175380.23,700.07
2018-11-02,TRXETH,0.0001122,0.0001145,0.0001121,0.0001141,5425578.4,613.92
2018-11-01,TRXETH,0.0001127,0.0001134,0.000112,0.0001122,5213652.28,586.28
2018-10-31,TRXETH,0.000113,0.0001131,0.0001111,0.0001127,5486745.0,617.53
2018-10-30,TRXETH,0.0001126,0.0001136,0.0001121,0.000113,5727563.99,646.53
2018-10-29,TRXETH,0.000115,0.0001152,0.0001108,0.0001126,5062026.04,574.0
2018-10-28,TRXETH,0.0001146,0.0001161,0.000114,0.000115,5606779.43,643.11
2018-10-27,TRXETH,0.0001162,0.0001164,0.0001142,0.0001146,5616071.14,648.4
2018-10-26,TRXETH,0.0001146,0.0001166,0.0001128,0.0001162,6089104.82,696.59
2018-10-25,TRXETH,0.0001154,0.0001157,0.0001143,0.0001146,6654794.81,765.04
2018-10-24,TRXETH,0.0001149,0.0001166,0.0001144,0.0001154,5395487.4,623.36
2018-10-23,TRXETH,0.0001165,0.0001168,0.0001148,0.0001149,6143962.83,709.97
2018-10-22,TRXETH,0.0001178,0.0001182,0.0001161,0.0001165,6010273.59,702.94
2018-10-21,TRXETH,0.0001175,0.0001189,0.0001169,0.0001178,4672729.54,551.32
2018-10-20,TRXETH,0.000119,0.0001192,0.0001174,0.0001175,5905959.03,697.46
2018-10-19,TRXETH,0.0001193,0.0001199,0.0001176,0.000119,4652568.16,553.06
2018-10-18,TRXETH,0.0001169,0.0001213,0.0001166,0.0001193,4818918.22,573.19
2018-10-17,TRXETH,0.0001163,0.000117,0.0001153,0.0001169,1210645.99,141.2
2018-10-16,TRXETH,0.0001195,0.0001201,0.0001158,0.0001163,4186198.47,492.79
2018-10-15,TRXETH,0.0001207,0.0001213,0.0001137,0.0001195,6188646.47,734.88
2018-10-14,TRXETH,0.0001189,0.0001235,0.0001186,0.0001207,5919821.25,716.33
2018-10-13,TRXETH,0.0001163,0.0001192,0.0001161,0.0001189,6103638.56,721.56
2018-10-12,TRXETH,0.000109,0.0001201,0.0001086,0.0001163,6522583.88,743.85
2018-10-11,TRXETH,0.0001122,0.0001169,0.0001073,0.000109,6593059.98,731.23
2018-10-10,TRXETH,0.0001143,0.0001144,0.0001101,0.0001122,5074336.55,568.4
2018-10-09,TRXETH,0.0001161,0.0001164,0.0001115,0.0001143,5703351.01,645.24
2018-10-08,TRXETH,0.0001191,0.0001236,0.0001141,0.0001161,6608525.1,779.32
2018-10-07,TRXETH,0.0001052,0.0001215,0.0001049,0.0001191,6695123.74,741.78
2018-10-06,TRXETH,0.0001019,0.0001083,0.0001015,0.0001052,7263298.77,752.93
2018-10-05,TRXETH,0.0001024,0.0001046,0.0001011,0.0001019,6765988.84,693.83
2018-10-04,TRXETH,9.762e-05,0.0001046,9.737e-05,0.0001024,5176173.04,518.23
2018-10-03,TRXETH,9.707e-05,9.855e-05,9.665e-05,9.762e-05,5124343.73,499.91
2018-10-02,TRXETH,9.512e-05,9.786e-05,9.47e-05,9.707e-05,6356562.34,612.73
2018-10-01,TRXETH,9.567e-05,9.684e-05,9.498e-05,9.512e-05,6219519.43,593.64
2018-09-30,TRXETH,9.52e-05,9.617e-05,9.399e-05,9.567e-05,6946913.31,661.53
2018-09-29,TRXETH,9.912e-05,9.943e-05,9.366e-05,9.52e-05,5852054.55,562.43
2018-09-28,TRXETH,9.897e-05,9.988e-05,9.521e-05,9.912e-05,5315825.36,522.15
2018-09-27,TRXETH,9.77e-05,0.0001032,9.523e-05,9.897e-05,5454005.04,538.89
2018-09-26,TRXETH,9.725e-05,9.942e-05,9.66e-05,9.77e-05,7117093.81,697.81
2018-09-25,TRXETH,9.684e-05,9.862e-05,9.495e-05,9.725e-05,5901784.85,572.4
2018-09-24,TRXETH,9.674e-05,9.848e-05,9.495e-05,9.684e-05,5814231.08,560.27
2018-09-23,TRXETH,9.652e-05,0.0001002,9.625e-05,9.674e-05,6034594.87,589.8
2018-09-22,TRXETH,0.0001009,0.000101,9.458e-05,9.652e-05,5341331.72,512.34
2018-09-21,TRXETH,9.497e-05,0.0001049,9.309e-05,0.0001009,7187807.24,711.7
2018-09-20,TRXETH,9.403e-05,9.923e-05,9.366e-05,9.497e-05,6093504.87,585.75
2018-09-19,TRXETH,9.171e-05,9.497e-05,9.154e-05,9.403e-05,5171180.62,482.7
2018-09-18,TRXETH,9.311e-05,9.497e-05,9.074e-05,9.171e-05,5960601.73,552.68
2018-09-17,TRXETH,9.027e-05,9.497e-05,8.95e-05,9.311e-05,7047390.63,641.8
2018-09-16,TRXETH,8.932e-05,9.199e-05,8.902e-05,9.027e-05,5727592.9,517.29
2018-09-15,TRXETH,9.384e-05,9.459e-05,8.893e-05,8.932e-05,6267766.51,575.28
2018-09-14,TRXETH,9.442e-05,9.538e-05,9.1e-05,9.384e-05,5374314.83,501.3
2018-09-13,TRXETH,9.935e-05,0.0001015,9.429e-05,9.442e-05,6327690.34,620.65
2018-09-12,TRXETH,9.951e-05,0.0001027,9.849e-05,9.935e-05,6483330.5,651.13
2018-09-11,TRXETH,9.815e-05,0.0001002,9.778e-05,9.951e-05,4884305.31,482.49
2018-09-10,TRXETH,9.935e-05,0.0001012,9.778e-05,9.815e-05,5551550.11,551.89
2018-09-09,TRXETH,9.712e-05,0.0001013,9.623e-05,9.935e-05,5931773.63,583.05
2018-09-08,TRXETH,9.472e-05,9.847e-05,9.373e-05,9.712e-05,5547948.23,527.74
2018-09-07,TRXETH,9.403e-05,9.5e-05,9.258e-05,9.472e-05,4667569.41,437.6
2018-09-06,TRXETH,9.377e-05,9.5e-05,8.967e-05,9.403e-05,5634148.35,515.59
2018-09-05,TRXETH,8.864e-05,9.424e-05,8.724e-05,9.377e-05,7272316.6,647.92
2018-09-04,TRXETH,8.643e-05,8.948e-05,8.621e-05,8.864e-05,5667918.31,500.04
2018-09-03,TRXETH,8.717e-05,8.77e-05,8.519e-05,8.643e-05,5656432.83,489.36
2018-09-02,TRXETH,8.985e-05,8.994e-05,8.586e-05,8.717e-05,6114953.27,535.96
2018-09-01,TRXETH,9.011e-05,9.127e-05,8.896e-05,8.985e-05,7374906.34,663.73
2018-08-31,TRXETH,8.705e-05,9.017e-05,8.659e-05,9.011e-05,7405991.24,656.56
2018-08-30,TRXETH,8.849e-05,8.911e-05,8.418e-05,8.705e-05,5494362.06,475.64
2018-08-29,TRXETH,9.12e-05,9.168e-05,8.718e-05,8.849e-05,5507123.27,493.33
2018-08-28,TRXETH,8.576e-05,9.536e-05,8.546e-05,9.12e-05,6500495.35,586.26
2018-08-27,TRXETH,8.246e-05,8.735e-05,8.211e-05,8.576e-05,6901263.66,583.01
2018-08-26,TRXETH,8.005e-05,8.36e-05,7.872e-05,8.246e-05,5251976.49,425.28
2018-08-25,TRXETH,7.599e-05,8.096e-05,7.587e-05,8.005e-05,6423479.21,495.51
