Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume WAV,Volume ESRUR
2018-06-04 05-AM,WAVESRUR,267.18,271,265.41,265.56,35.95,9581.45
2018-06-04 04-AM,WAVESRUR,267,272,265.41,267.18,75.67,20118.65
2018-06-04 03-AM,WAVESRUR,267.55,267.55,266,267,170.25,45287.89
2018-06-04 02-AM,WAVESRUR,266.17,270.65,266,267.55,7.27,1947.78
2018-06-04 01-AM,WAVESRUR,268,268,266,266.17,23.61,6296.29
2018-06-04 12-AM,WAVESRUR,267.46,272.36,267.46,268,4.11,1102.02
2018-06-03 11-PM,WAVESRUR,271.53,276.73,266.27,267.46,163.7,44439.37
2018-06-03 10-PM,WAVESRUR,266,274,266,271.53,196.8,53277.84
2018-06-03 09-PM,WAVESRUR,269.99,269.99,266,266,204.06,54943.24
2018-06-03 08-PM,WAVESRUR,267,269.99,267,269.99,110.6,29797.91
2018-06-03 07-PM,WAVESRUR,266,271.4,265.93,267,221.51,59249.6
2018-06-03 06-PM,WAVESRUR,266.25,270,266,266,245.6,65497.57
2018-06-03 05-PM,WAVESRUR,269.99,270,266.25,266.25,47.67,12698.28
2018-06-03 04-PM,WAVESRUR,272,272,266.25,269.99,28.75,7760.0
2018-06-03 03-PM,WAVESRUR,265.68,278,265.68,272,194.87,52925.88
2018-06-03 02-PM,WAVESRUR,267,268.76,265.67,265.68,15.4,4108.92
2018-06-03 01-PM,WAVESRUR,267.5,270,264.7,267,147.34,39645.69
2018-06-03 12-PM,WAVESRUR,268.8,268.8,267.5,267.5,50.87,13632.5
2018-06-03 11-AM,WAVESRUR,268.81,268.81,264,268.8,79.61,21187.29
2018-06-03 10-AM,WAVESRUR,268.55,269,266.2,268.81,156.54,41958.07
2018-06-03 09-AM,WAVESRUR,268.94,269,266.2,268.55,55.5,14873.89
2018-06-03 08-AM,WAVESRUR,264.05,268.94,264,268.94,67.27,17983.28
2018-06-03 07-AM,WAVESRUR,263.93,266.31,263.93,264.05,43.6,11530.28
2018-06-03 06-AM,WAVESRUR,263.84,266.51,262.11,263.93,66.96,17658.77
2018-06-03 05-AM,WAVESRUR,266.53,266.53,263.84,263.84,20.4,5432.36
2018-06-03 04-AM,WAVESRUR,265.32,268.94,263,266.53,92.1,24283.9
2018-06-03 03-AM,WAVESRUR,269,269,265.32,265.32,29.47,7866.07
2018-06-03 02-AM,WAVESRUR,265.9,270,265.32,269,64.22,17168.78
2018-06-03 01-AM,WAVESRUR,267.87,267.87,265.9,265.9,1.72,457.74
2018-06-03 12-AM,WAVESRUR,268,268,265.9,267.87,33.76,8978.8
2018-06-02 11-PM,WAVESRUR,268.9,269.86,268,268,10.05,2695.94
2018-06-02 10-PM,WAVESRUR,268.9,268.9,265.9,268.9,11.45,3060.31
2018-06-02 09-PM,WAVESRUR,266.5,270,264.51,268.9,76.18,20463.5
2018-06-02 08-PM,WAVESRUR,264.51,270,264.51,266.5,114.41,30359.71
2018-06-02 07-PM,WAVESRUR,267,270,264.51,264.51,320.63,86265.09
2018-06-02 06-PM,WAVESRUR,268,269.8,264.5,267,13.29,3529.52
2018-06-02 05-PM,WAVESRUR,265.07,270.03,260.91,268,333.5,88290.91
2018-06-02 04-PM,WAVESRUR,262.62,265.2,261.98,265.07,51.19,13480.7
2018-06-02 03-PM,WAVESRUR,264.9,267.93,262.5,262.62,179.81,47771.9
2018-06-02 02-PM,WAVESRUR,262.74,265.23,259,264.9,34.88,9186.02
2018-06-02 01-PM,WAVESRUR,265,266,260.06,262.74,281.1,74542.34
2018-06-02 12-PM,WAVESRUR,261.97,265,261.45,265,45.06,11870.07
2018-06-02 11-AM,WAVESRUR,259,262,259,261.97,68.42,17911.12
2018-06-02 10-AM,WAVESRUR,258.03,262,257.03,259,36.18,9396.53
2018-06-02 09-AM,WAVESRUR,258.6,262,257,258.03,153.72,39727.24
2018-06-02 08-AM,WAVESRUR,257,259,256.5,258.6,45.41,11693.12
2018-06-02 07-AM,WAVESRUR,254.01,259,254.01,257,40.64,10451.43
2018-06-02 06-AM,WAVESRUR,254.01,256.64,254.01,254.01,7.74,1969.62
2018-06-02 05-AM,WAVESRUR,254.13,257.11,254,254.01,25.57,6510.0
2018-06-02 04-AM,WAVESRUR,254.2,260,252,254.13,31.8,8106.25
2018-06-02 03-AM,WAVESRUR,254.49,254.49,252.72,254.2,147.91,37591.31
2018-06-02 02-AM,WAVESRUR,253.4,254.49,251.9,254.49,10.0,2545.74
2018-06-02 01-AM,WAVESRUR,254.49,255,251,253.4,15.6,3959.65
2018-06-02 12-AM,WAVESRUR,251.99,254.5,251.99,254.49,19.98,5055.56
2018-06-01 11-PM,WAVESRUR,253.71,254.51,251.99,251.99,40.77,10289.3
2018-06-01 10-PM,WAVESRUR,253.61,254.88,251.43,253.71,8.53,2153.22
2018-06-01 09-PM,WAVESRUR,253.61,254.88,251,253.61,31.58,7965.09
2018-06-01 08-PM,WAVESRUR,252.25,253.61,251.11,253.61,65.96,16634.57
2018-06-01 07-PM,WAVESRUR,255,255,252.25,252.25,19.54,4962.16
2018-06-01 06-PM,WAVESRUR,254.45,255.03,252.25,255,83.91,21214.11
2018-06-01 05-PM,WAVESRUR,254.45,254.45,251.11,254.45,30.85,7786.23
2018-06-01 04-PM,WAVESRUR,250.1,255,250.1,254.45,14.87,3735.03
2018-06-01 03-PM,WAVESRUR,253,255.9,250,250.1,49.41,12409.23
2018-06-01 02-PM,WAVESRUR,258.31,258.31,252.38,253,4.9,1243.95
2018-06-01 01-PM,WAVESRUR,252.7,260.06,251,258.31,350.72,89180.26
2018-06-01 12-PM,WAVESRUR,256,256.01,252.7,252.7,323.67,82068.8
2018-06-01 11-AM,WAVESRUR,255.5,259.74,255.5,256,97.76,25093.15
2018-06-01 10-AM,WAVESRUR,258.19,258.19,255.38,255.5,66.22,16953.42
2018-06-01 09-AM,WAVESRUR,257,262.93,255.38,258.19,265.72,68545.65
2018-06-01 08-AM,WAVESRUR,255.5,260,255.5,257,38.72,9957.68
2018-06-01 07-AM,WAVESRUR,255.44,260,255.44,255.5,50.24,12880.12
2018-06-01 06-AM,WAVESRUR,260,260,255.43,255.44,96.7,24739.52
2018-06-01 05-AM,WAVESRUR,258.5,260.8,255.71,260,167.58,43530.04
2018-06-01 04-AM,WAVESRUR,260.82,260.84,256.42,258.5,42.85,11030.63
2018-06-01 03-AM,WAVESRUR,258.98,260.84,258.81,260.82,103.96,27039.6
2018-06-01 02-AM,WAVESRUR,259.48,259.48,256.83,258.98,26.51,6859.68
2018-06-01 01-AM,WAVESRUR,258.65,259.51,256.83,259.48,10.29,2647.32
2018-06-01 12-AM,WAVESRUR,264.38,264.38,255.14,258.65,80.71,21206.44
2018-05-31 11-PM,WAVESRUR,260.49,268.21,260.49,264.38,28.0,7330.07
2018-05-31 10-PM,WAVESRUR,266.88,266.88,256.45,260.49,185.61,48129.66
2018-05-31 09-PM,WAVESRUR,266,268.89,265.39,266.88,15.31,4085.88
2018-05-31 08-PM,WAVESRUR,269,269,266,266,47.43,12708.17
2018-05-31 07-PM,WAVESRUR,265,270,260.7,269,517.75,138701.68
2018-05-31 06-PM,WAVESRUR,264.5,270,264.46,265,182.54,48669.87
2018-05-31 05-PM,WAVESRUR,260.05,265,260.05,264.5,124.42,32555.53
2018-05-31 04-PM,WAVESRUR,258.89,262.27,255,260.05,132.56,34434.93
2018-05-31 03-PM,WAVESRUR,256.84,258.89,255.04,258.89,55.45,14282.26
2018-05-31 02-PM,WAVESRUR,258.98,259.84,256.84,256.84,114.22,29408.43
2018-05-31 01-PM,WAVESRUR,260.3,269,257.01,258.98,595.56,154285.75
2018-05-31 12-PM,WAVESRUR,262.47,263.3,257.01,260.3,136.42,35474.57
2018-05-31 11-AM,WAVESRUR,255.03,263.29,255.03,262.47,110.12,28569.78
2018-05-31 10-AM,WAVESRUR,255.42,260.12,252.9,255.03,282.65,72777.66
2018-05-31 09-AM,WAVESRUR,259.9,259.9,253.02,255.42,32.82,8414.9
2018-05-31 08-AM,WAVESRUR,263,263.09,255.84,259.9,115.01,29715.67
2018-05-31 07-AM,WAVESRUR,259.52,263.3,258,263,165.63,43204.32
2018-05-31 06-AM,WAVESRUR,252.5,259.52,252.5,259.52,289.09,73960.67
2018-05-31 05-AM,WAVESRUR,255.48,256,252.5,252.5,40.42,10295.85
2018-05-31 04-AM,WAVESRUR,250,256,250,255.48,77.71,19654.64
2018-05-31 03-AM,WAVESRUR,250,252,250,250,64.87,16245.98
2018-05-31 02-AM,WAVESRUR,251.63,251.87,250,250,119.94,30124.77
2018-05-31 01-AM,WAVESRUR,254,255.03,248.04,251.63,50.62,12723.11
2018-05-31 12-AM,WAVESRUR,254.29,258.83,252.1,254,109.47,28035.92
2018-05-30 11-PM,WAVESRUR,251.13,258.83,249,254.29,84.97,21407.87
2018-05-30 10-PM,WAVESRUR,249,258.96,249,251.13,211.18,53534.47
2018-05-30 09-PM,WAVESRUR,250.01,252.01,249,249,8.96,2246.41
2018-05-30 08-PM,WAVESRUR,257,257.87,250.01,250.01,355.66,89903.26
2018-05-30 07-PM,WAVESRUR,252,257,250.74,257,186.87,47622.06
2018-05-30 06-PM,WAVESRUR,252,257.87,250.01,252,210.9,53706.65
2018-05-30 05-PM,WAVESRUR,251,257.87,240,252,494.3,125875.53
2018-05-30 04-PM,WAVESRUR,256.03,260,251,251,188.91,48016.32
2018-05-30 03-PM,WAVESRUR,263.01,263.01,255.05,256.03,210.56,54818.2
2018-05-30 02-PM,WAVESRUR,267.03,268.68,263,263.01,237.14,62553.85
2018-05-30 01-PM,WAVESRUR,269.75,272.99,267.03,267.03,51.05,13746.81
2018-05-30 12-PM,WAVESRUR,273,273.92,269.75,269.75,149.21,40537.44
2018-05-30 11-AM,WAVESRUR,273,273,270.3,273,65.19,17684.11
2018-05-30 10-AM,WAVESRUR,274.1,275,270.3,273,240.9,65917.88
2018-05-30 09-AM,WAVESRUR,270.22,275,268.97,274.1,171.51,46765.45
2018-05-30 08-AM,WAVESRUR,274.3,276.76,269,270.22,86.9,23689.63
2018-05-30 07-AM,WAVESRUR,281,282.11,274.28,274.3,272.28,76432.64
2018-05-30 06-AM,WAVESRUR,286.98,286.98,274.89,281,101.77,28865.81
2018-05-30 05-AM,WAVESRUR,286.56,289,281,286.98,91.26,26059.92
2018-05-30 04-AM,WAVESRUR,274.89,287.7,274.89,286.56,268.14,74997.91
2018-05-30 03-AM,WAVESRUR,274.89,278.22,273.51,274.89,118.47,32681.77
2018-05-30 02-AM,WAVESRUR,273.22,280,267.2,274.89,62.44,17377.8
2018-05-30 01-AM,WAVESRUR,264.47,273.22,264.47,273.22,83.99,22514.13
2018-05-30 12-AM,WAVESRUR,262,272,262,264.47,21.93,5880.09
2018-05-29 11-PM,WAVESRUR,269,273.99,262,262,90.19,24187.4
2018-05-29 10-PM,WAVESRUR,264,269,262,269,190.01,50637.7
2018-05-29 09-PM,WAVESRUR,262,266.13,262,264,64.22,16958.3
2018-05-29 08-PM,WAVESRUR,265,266.13,262,262,44.26,11717.77
2018-05-29 07-PM,WAVESRUR,264,266.14,263,265,102.89,27148.03
2018-05-29 06-PM,WAVESRUR,267.24,267.24,263,264,207.8,55103.85
2018-05-29 05-PM,WAVESRUR,264,268.4,260.69,267.24,172.64,45479.13
2018-05-29 04-PM,WAVESRUR,261,266.43,261,264,71.87,18868.88
2018-05-29 03-PM,WAVESRUR,264.1,264.55,261,261,185.73,48550.47
2018-05-29 02-PM,WAVESRUR,262,264.1,260.01,264.1,102.22,26798.45
2018-05-29 01-PM,WAVESRUR,260.08,264.08,260.08,262,105.22,27598.91
2018-05-29 12-PM,WAVESRUR,262,268.5,260,260.08,149.32,39207.0
2018-05-29 11-AM,WAVESRUR,245,263.3,245,262,415.77,104872.97
2018-05-29 10-AM,WAVESRUR,245.33,245.9,242.6,245,88.9,21749.68
2018-05-29 09-AM,WAVESRUR,243.89,245.33,242,245.33,134.07,32687.69
2018-05-29 08-AM,WAVESRUR,244.9,244.9,241,243.89,98.18,23832.44
2018-05-29 07-AM,WAVESRUR,242.65,244.96,241.94,244.9,76.07,18469.85
2018-05-29 06-AM,WAVESRUR,245.9,245.9,241,242.65,46.25,11197.28
2018-05-29 05-AM,WAVESRUR,243,248.75,242,245.9,108.97,26527.68
2018-05-29 04-AM,WAVESRUR,244.4,247.8,243,243,20.43,4997.76
2018-05-29 03-AM,WAVESRUR,243,250.66,243,244.4,75.28,18614.54
2018-05-29 02-AM,WAVESRUR,243.51,247.31,243,243,25.17,6208.77
2018-05-29 01-AM,WAVESRUR,245.6,247.69,243,243.51,48.83,11992.87
2018-05-29 12-AM,WAVESRUR,247.69,247.69,245,245.6,41.17,10134.99
2018-05-28 11-PM,WAVESRUR,246.55,255.31,245,247.69,89.72,22047.26
2018-05-28 10-PM,WAVESRUR,247,256.88,245.5,246.55,245.5,60961.35
2018-05-28 09-PM,WAVESRUR,249.98,250,247,247,186.97,46182.64
2018-05-28 08-PM,WAVESRUR,251.45,252.45,246.4,249.98,52.06,12936.46
2018-05-28 07-PM,WAVESRUR,249,256.18,246.32,251.45,233.83,57899.96
2018-05-28 06-PM,WAVESRUR,246.81,258.11,246.32,249,73.46,18229.6
2018-05-28 05-PM,WAVESRUR,250,259.87,245.5,246.81,315.69,79172.33
2018-05-28 04-PM,WAVESRUR,257.83,260.61,248.04,250,257.62,65784.07
2018-05-28 03-PM,WAVESRUR,245.5,259.5,245.5,257.83,108.66,27120.74
2018-05-28 02-PM,WAVESRUR,250,261.13,244.73,245.5,193.29,49133.02
2018-05-28 01-PM,WAVESRUR,254.48,269.03,249.87,250,178.47,45126.91
2018-05-28 12-PM,WAVESRUR,249.91,258.77,247.95,254.48,132.05,33178.49
2018-05-28 11-AM,WAVESRUR,254.99,260.65,249,249.91,209.49,52844.11
2018-05-28 10-AM,WAVESRUR,253.01,260.69,251,254.99,20.22,5145.92
2018-05-28 09-AM,WAVESRUR,257.8,262,251,253.01,147.1,38094.07
2018-05-28 08-AM,WAVESRUR,265.74,267.64,257.8,257.8,52.85,13823.98
2018-05-28 07-AM,WAVESRUR,259.21,274.71,254.95,265.74,181.03,46867.29
2018-05-28 06-AM,WAVESRUR,267.98,267.98,255,259.21,60.68,15685.28
2018-05-28 05-AM,WAVESRUR,269,269,259.21,267.98,181.15,47787.83
2018-05-28 04-AM,WAVESRUR,276.58,276.58,265,269,61.12,16321.27
2018-05-28 03-AM,WAVESRUR,268.08,279,265,276.58,85.42,23266.95
2018-05-28 02-AM,WAVESRUR,270,275.68,265,268.08,52.67,14257.15
2018-05-28 01-AM,WAVESRUR,270.01,280,265,270,66.85,18073.08
2018-05-28 12-AM,WAVESRUR,273.18,274.3,270.01,270.01,29.01,7847.21
2018-05-27 11-PM,WAVESRUR,271.14,277.7,270.03,273.18,50.51,13732.48
2018-05-27 10-PM,WAVESRUR,271.3,274.7,271.14,271.14,58.48,15862.15
2018-05-27 09-PM,WAVESRUR,271.21,274.4,271.2,271.3,24.56,6673.61
2018-05-27 08-PM,WAVESRUR,271.14,275,271.14,271.21,39.66,10806.29
2018-05-27 07-PM,WAVESRUR,270,272.37,270,271.14,40.69,11054.56
2018-05-27 06-PM,WAVESRUR,270.79,274.92,270,270,68.87,18703.44
2018-05-27 05-PM,WAVESRUR,275.21,275.21,270.69,270.79,40.52,11017.59
2018-05-27 04-PM,WAVESRUR,272.31,275.22,272,275.21,49.05,13347.77
2018-05-27 03-PM,WAVESRUR,275.76,275.76,272.31,272.31,14.11,3844.02
2018-05-27 02-PM,WAVESRUR,273.8,275.88,272.29,275.76,41.54,11410.12
2018-05-27 01-PM,WAVESRUR,277.23,277.23,273.4,273.8,21.14,5823.23
2018-05-27 12-PM,WAVESRUR,274.73,277.23,273.4,277.23,59.55,16374.87
2018-05-27 11-AM,WAVESRUR,275.28,277.7,273.45,274.73,9.54,2633.02
2018-05-27 10-AM,WAVESRUR,277.75,277.75,273.4,275.28,17.89,4904.64
2018-05-27 09-AM,WAVESRUR,275,282,274.08,277.75,97.02,26757.63
2018-05-27 08-AM,WAVESRUR,275.75,282,275,275,69.44,19251.74
2018-05-27 07-AM,WAVESRUR,275.75,286.78,275.75,275.75,69.1,19193.03
2018-05-27 06-AM,WAVESRUR,276,279,275.75,275.75,62.24,17229.68
2018-05-27 05-AM,WAVESRUR,280.3,280.3,276,276,75.19,20776.92
2018-05-27 04-AM,WAVESRUR,277,280.3,276.3,280.3,44.51,12453.82
2018-05-27 03-AM,WAVESRUR,276.5,282.81,276.5,277,15.23,4278.74
2018-05-27 02-AM,WAVESRUR,280.3,280.3,276.3,276.5,15.88,4399.07
2018-05-27 01-AM,WAVESRUR,276.3,282.81,276.3,280.3,2.98,840.82
2018-05-27 12-AM,WAVESRUR,283.56,283.56,275.36,276.3,31.78,8804.35
2018-05-26 11-PM,WAVESRUR,283.57,283.57,275.43,283.56,150.16,42264.86
2018-05-26 10-PM,WAVESRUR,286.53,286.53,280.6,283.57,24.62,6924.12
2018-05-26 09-PM,WAVESRUR,283.97,290,280.57,286.53,52.95,15038.82
2018-05-26 08-PM,WAVESRUR,283.4,284,280.57,283.97,121.93,34555.03
2018-05-26 07-PM,WAVESRUR,281,284,280.57,283.4,23.91,6771.04
2018-05-26 06-PM,WAVESRUR,284,284,280,281,35.77,10108.4
2018-05-26 05-PM,WAVESRUR,282.3,284.37,281.07,284,204.11,57684.81
2018-05-26 04-PM,WAVESRUR,290,290,282.2,282.3,227.09,64315.67
2018-05-26 03-PM,WAVESRUR,282,290,282,290,46.66,13244.11
2018-05-26 02-PM,WAVESRUR,283.5,289.85,281.08,282,86.74,24550.94
2018-05-26 01-PM,WAVESRUR,281.64,283.5,281.04,283.5,52.01,14671.58
2018-05-26 12-PM,WAVESRUR,282.5,283.5,281.04,281.64,188.84,53312.55
2018-05-26 11-AM,WAVESRUR,285.38,285.38,282.3,282.5,173.9,49155.78
2018-05-26 10-AM,WAVESRUR,282.3,290,282.3,285.38,90.36,25590.34
2018-05-26 09-AM,WAVESRUR,283.98,295.6,280.3,282.3,83.05,23638.22
2018-05-26 08-AM,WAVESRUR,282.98,285.45,280.26,283.98,79.87,22442.62
2018-05-26 07-AM,WAVESRUR,279.9,284.26,274.42,282.98,52.03,14483.76
2018-05-26 06-AM,WAVESRUR,278.01,281.92,274.48,279.9,69.36,19209.43
2018-05-26 05-AM,WAVESRUR,280,282,276.73,278.01,34.17,9583.28
2018-05-26 04-AM,WAVESRUR,280,285.45,280,280,82.57,23265.8
2018-05-26 03-AM,WAVESRUR,285.46,285.46,276.73,280,89.87,25384.54
2018-05-26 02-AM,WAVESRUR,277.97,286.81,277.97,285.46,82.67,23307.19
2018-05-26 01-AM,WAVESRUR,285,285,277.97,277.97,219.43,61364.87
2018-05-26 12-AM,WAVESRUR,280.85,285,277,285,228.14,63402.07
2018-05-25 11-PM,WAVESRUR,285,285.9,280.85,280.85,123.51,34948.94
2018-05-25 10-PM,WAVESRUR,285.86,285.86,281,285,133.81,37650.78
2018-05-25 09-PM,WAVESRUR,282.47,285.91,281.19,285.86,62.27,17608.6
2018-05-25 08-PM,WAVESRUR,282.45,286.81,282.45,282.47,162.95,46323.96
2018-05-25 07-PM,WAVESRUR,285,318.5,282.45,282.45,606.09,175428.28
2018-05-25 06-PM,WAVESRUR,286.85,302.31,280.88,285,159.4,45795.72
2018-05-25 05-PM,WAVESRUR,286.85,286.93,282,286.85,61.62,17666.1
2018-05-25 04-PM,WAVESRUR,284.23,286.93,280.88,286.85,41.93,11847.97
2018-05-25 03-PM,WAVESRUR,284.38,285.87,280.88,284.23,42.99,12199.11
2018-05-25 02-PM,WAVESRUR,284.42,284.42,280.77,284.38,16.74,4727.57
2018-05-25 01-PM,WAVESRUR,285.42,285.42,280,284.42,24.6,7009.41
2018-05-25 12-PM,WAVESRUR,282.98,285.67,276.73,285.42,20.37,5763.44
2018-05-25 11-AM,WAVESRUR,283.14,293.74,282.98,282.98,464.89,132265.6
2018-05-25 10-AM,WAVESRUR,283.11,286.97,280,283.14,74.83,21176.75
2018-05-25 09-AM,WAVESRUR,288.25,295.17,280,283.11,162.62,46560.56
2018-05-25 08-AM,WAVESRUR,286,288.94,285.51,288.25,172.94,49520.43
2018-05-25 07-AM,WAVESRUR,290.1,296.93,285.51,286,83.3,24091.23
2018-05-25 06-AM,WAVESRUR,292,298.28,290.1,290.1,51.48,15160.62
2018-05-25 05-AM,WAVESRUR,293,296.81,291.31,292,25.02,7335.57
2018-05-25 04-AM,WAVESRUR,294.8,298.28,290,293,45.94,13447.15
2018-05-25 03-AM,WAVESRUR,298.98,298.98,285.51,294.8,47.69,13993.0
2018-05-25 02-AM,WAVESRUR,293.24,299.29,291.21,298.98,67.56,20005.09
2018-05-25 01-AM,WAVESRUR,294.95,302.86,287.41,293.24,71.1,21175.44
2018-05-25 12-AM,WAVESRUR,299.9,299.9,291.19,294.95,81.34,23936.89
2018-05-24 11-PM,WAVESRUR,287.41,299.91,287.41,299.9,103.67,30593.28
2018-05-24 10-PM,WAVESRUR,289.98,301.32,285,287.41,97.53,28377.79
2018-05-24 09-PM,WAVESRUR,302.01,302.01,287.41,289.98,111.06,32411.99
2018-05-24 08-PM,WAVESRUR,294.72,305.68,290,302.01,81.49,24173.06
2018-05-24 07-PM,WAVESRUR,289.48,301.6,289.48,294.72,46.99,13757.68
2018-05-24 06-PM,WAVESRUR,292.64,292.64,285,289.48,158.24,45683.05
2018-05-24 05-PM,WAVESRUR,292.73,292.73,284,292.64,142.4,41065.0
2018-05-24 04-PM,WAVESRUR,289.41,295,274.18,292.73,190.31,55028.19
2018-05-24 03-PM,WAVESRUR,286,300.1,282.29,289.41,118.87,34350.41
2018-05-24 02-PM,WAVESRUR,276.73,294.11,276.73,286,95.4,26926.47
2018-05-24 01-PM,WAVESRUR,276.8,303.39,274.18,276.73,409.33,114974.87
2018-05-24 12-PM,WAVESRUR,275.17,276.8,272,276.8,376.75,103757.05
2018-05-24 11-AM,WAVESRUR,272.68,275.99,272,275.17,268.55,73204.55
2018-05-24 10-AM,WAVESRUR,277,277,271.4,272.68,141.71,38628.4
2018-05-24 09-AM,WAVESRUR,277,283.41,271.54,277,223.61,61956.56
2018-05-24 08-AM,WAVESRUR,298.54,298.54,277,277,339.7,98191.64
2018-05-24 07-AM,WAVESRUR,288.05,298.54,288.05,298.54,40.79,12001.12
2018-05-24 06-AM,WAVESRUR,295,300.32,288.05,288.05,69.26,20417.97
2018-05-24 05-AM,WAVESRUR,293.79,300.32,291.99,295,75.67,22341.65
2018-05-24 04-AM,WAVESRUR,288.01,302.65,288.01,293.79,100.18,29910.08
2018-05-24 03-AM,WAVESRUR,296.69,299.52,288.01,288.01,36.9,10934.39
2018-05-24 02-AM,WAVESRUR,288,296.69,288,296.69,5.46,1591.43
2018-05-24 01-AM,WAVESRUR,288.8,291.09,285.36,288,15.74,4555.44
2018-05-24 12-AM,WAVESRUR,280,291.09,280,288.8,103.72,29680.92
2018-05-23 11-PM,WAVESRUR,285.48,286.94,280,280,114.85,32536.04
2018-05-23 10-PM,WAVESRUR,291,294.62,285.48,285.48,102.31,29680.52
2018-05-23 09-PM,WAVESRUR,286.05,307.2,286.05,291,39.58,11633.69
2018-05-23 08-PM,WAVESRUR,286,302.65,286,286.05,114.85,33608.98
2018-05-23 07-PM,WAVESRUR,280,289.85,280,286,161.74,45546.17
2018-05-23 06-PM,WAVESRUR,275.14,284.86,275.14,280,111.27,31130.17
2018-05-23 05-PM,WAVESRUR,280,284.85,271,275.14,81.38,22877.52
2018-05-23 04-PM,WAVESRUR,290,290,271,280,169.13,47578.38
2018-05-23 03-PM,WAVESRUR,297.96,301.67,285.03,290,316.11,93973.8
2018-05-23 02-PM,WAVESRUR,306.99,306.99,295.22,297.96,77.07,22996.25
2018-05-23 01-PM,WAVESRUR,299,316.83,294.6,306.99,225.7,67722.39
2018-05-23 12-PM,WAVESRUR,297,299,293.1,299,65.89,19480.65
2018-05-23 11-AM,WAVESRUR,304.6,305.72,295,297,86.08,25701.45
2018-05-23 10-AM,WAVESRUR,299.4,305.73,295,304.6,147.54,44222.72
2018-05-23 09-AM,WAVESRUR,304.58,312,299.4,299.4,110.82,33399.95
2018-05-23 08-AM,WAVESRUR,308,324.5,291.18,304.58,127.73,39156.55
2018-05-23 07-AM,WAVESRUR,321.08,328,291.01,308,290.8,90992.79
2018-05-23 06-AM,WAVESRUR,323,328,316.12,321.08,37.55,12069.98
2018-05-23 05-AM,WAVESRUR,320.11,330.23,314.37,323,76.82,24567.79
2018-05-23 04-AM,WAVESRUR,316,324.2,312.12,320.11,112.18,35520.23
2018-05-23 03-AM,WAVESRUR,319.83,328.47,315.16,316,169.75,54404.38
2018-05-23 02-AM,WAVESRUR,320,328,315,319.83,73.16,23530.07
2018-05-23 01-AM,WAVESRUR,330.23,330.6,320,320,216.59,70161.51
2018-05-23 12-AM,WAVESRUR,328,333.01,322.02,330.23,183.86,59848.81
2018-05-22 11-PM,WAVESRUR,326,332.27,322.71,328,67.03,21864.68
2018-05-22 10-PM,WAVESRUR,336,336,325,326,79.46,26195.36
2018-05-22 09-PM,WAVESRUR,334,336,328.5,336,52.29,17409.81
2018-05-22 08-PM,WAVESRUR,328,334,326,334,77.21,25535.13
2018-05-22 07-PM,WAVESRUR,326.53,329,324.83,328,42.12,13785.27
2018-05-22 06-PM,WAVESRUR,327.48,329.18,322.02,326.53,49.45,16242.78
2018-05-22 05-PM,WAVESRUR,330,333.4,321.03,327.48,46.94,15293.31
2018-05-22 04-PM,WAVESRUR,331.79,338.33,330,330,47.98,15853.52
2018-05-22 03-PM,WAVESRUR,329,334.35,327.53,331.79,163.18,53954.76
2018-05-22 02-PM,WAVESRUR,332.98,332.98,320,329,407.22,132379.29
2018-05-22 01-PM,WAVESRUR,331,337.6,325.49,332.98,169.3,55879.62
2018-05-22 12-PM,WAVESRUR,333,341.6,331,331,180.56,60170.35
2018-05-22 11-AM,WAVESRUR,339.47,339.47,333,333,36.31,12188.0
2018-05-22 10-AM,WAVESRUR,342.31,342.31,335,339.47,576.6,196976.95
2018-05-22 09-AM,WAVESRUR,331.48,342.32,331.48,342.31,29.85,10006.43
2018-05-22 08-AM,WAVESRUR,352.22,352.22,331,331.48,162.47,55440.33
2018-05-22 07-AM,WAVESRUR,343,353.63,340.03,352.22,67.41,23149.92
2018-05-22 06-AM,WAVESRUR,350,350,343,343,18.56,6419.25
2018-05-22 05-AM,WAVESRUR,348,357.22,345,350,87.77,30445.86
2018-05-22 04-AM,WAVESRUR,350,350,346.79,348,28.08,9748.87
2018-05-22 03-AM,WAVESRUR,350,353.79,347,350,10.89,3806.62
2018-05-22 02-AM,WAVESRUR,350.03,354.22,347,350,6.13,2140.61
2018-05-22 01-AM,WAVESRUR,350.04,354.38,350.03,350.03,8.9,3116.83
2018-05-22 12-AM,WAVESRUR,352.68,354.21,350.04,350.04,7.58,2673.84
2018-05-21 11-PM,WAVESRUR,350.03,353.85,350.03,352.68,8.7,3054.36
2018-05-21 10-PM,WAVESRUR,358.81,358.81,347.35,350.03,488.72,171815.08
2018-05-21 09-PM,WAVESRUR,358,368.5,354,358.81,93.45,33398.91
2018-05-21 08-PM,WAVESRUR,359.45,362.89,354,358,36.03,12994.08
2018-05-21 07-PM,WAVESRUR,357.34,359.45,353,359.45,12.71,4544.24
2018-05-21 06-PM,WAVESRUR,358.29,358.29,353,357.34,12.44,4420.01
2018-05-21 05-PM,WAVESRUR,357.92,359.45,352,358.29,7.5,2668.78
2018-05-21 04-PM,WAVESRUR,356,359.45,352,357.92,32.25,11471.51
2018-05-21 03-PM,WAVESRUR,356,359.45,351.83,356,132.72,47244.56
