Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume PLN
2018-05-21,BCHPLN,4015.25,4400,4015.25,4400,0.0001164,0.5061
2018-05-20,BCHPLN,4015.25,4015.25,4015.25,4015.25,0.0,0.0
2018-05-19,BCHPLN,4015.25,4015.25,4015.25,4015.25,0.0,0.0
2018-05-18,BCHPLN,4015.25,4015.25,4015.25,4015.25,0.0,0.0
2018-05-17,BCHPLN,15.25,4015.25,15.25,4015.25,0.1124,451.31
2018-05-16,BCHPLN,15.25,15.25,15.25,15.25,0.0,0.0
2018-05-15,BCHPLN,5111,5111,15.25,15.25,0.0004088,0.006234
2018-05-14,BCHPLN,5111,5111,1,5111,0.07662,3.96
2018-05-13,BCHPLN,5111,5111,5111,5111,0.0,0.0
2018-05-12,BCHPLN,5111,5111,5111,5111,0.0,0.0
2018-05-11,BCHPLN,5111,5111,5111,5111,0.0,0.0
2018-05-10,BCHPLN,4900,5111,4900,5111,0.137,677.6
2018-05-09,BCHPLN,4820.74,4900,4820.74,4900,0.034,165.54
2018-05-08,BCHPLN,4820.74,4820.74,4820.74,4820.74,0.0,0.0
2018-05-07,BCHPLN,4820.74,4820.74,4820.74,4820.74,0.005601,27.0
2018-05-06,BCHPLN,1658,4820.74,1658,4820.74,0.01901,41.49
2018-05-05,BCHPLN,1658,1658,1658,1658,0.0,0.0
2018-05-04,BCHPLN,4810.54,4810.54,1658,1658,0.001,1.66
2018-05-03,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-05-02,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-05-01,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-30,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-29,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-28,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-27,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-26,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-25,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-24,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-23,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-22,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-21,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-20,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-19,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-18,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-17,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-16,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-15,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-14,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-13,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-12,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-11,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-10,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-09,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-08,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-07,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-06,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-05,BCHPLN,2354.52,2354.52,2354.52,2354.52,0.0,0.0
2018-04-04,BCHPLN,2320.86,2354.52,2320.86,2354.52,0.0106,24.97
2018-04-03,BCHPLN,2287.95,2320.86,2287.95,2320.86,0.9416,2185.34
2018-04-02,BCHPLN,2287.95,2287.95,2287.95,2287.95,0.0,0.0
2018-04-01,BCHPLN,2431.71,2431.71,2173.62,2287.95,1.01,2286.15
2018-03-31,BCHPLN,2594.48,2594.48,2431.51,2431.71,0.1456,353.98
2018-03-30,BCHPLN,2594.48,2594.48,2594.48,2594.48,0.0,0.0
2018-03-29,BCHPLN,3002.35,3002.35,2594.48,2594.48,0.0009099,2.36
2018-03-28,BCHPLN,3440.86,3440.86,3002.35,3002.35,0.2507,752.84
2018-03-27,BCHPLN,3440.86,3440.86,3440.86,3440.86,0.0,0.0
2018-03-26,BCHPLN,3440.86,3440.86,3440.86,3440.86,0.0,0.0
2018-03-25,BCHPLN,3440.86,3440.86,3440.86,3440.86,0.0,0.0
2018-03-24,BCHPLN,3470,3470,3440.86,3440.86,0.009537,32.82
2018-03-23,BCHPLN,3457.49,3470,3346.5,3470,0.1151,386.8
2018-03-22,BCHPLN,3489.65,3537.28,3449.62,3457.49,0.09455,326.47
2018-03-21,BCHPLN,3610.54,3660,3261.62,3489.65,0.8727,3156.42
2018-03-20,BCHPLN,3348.29,3610.54,3261.62,3610.54,1.1,3795.26
2018-03-19,BCHPLN,3191.32,3416.63,3191.32,3348.29,2.95,9573.64
2018-03-18,BCHPLN,3355.49,3355.49,3021.68,3191.32,1.24,3807.01
2018-03-17,BCHPLN,3550,3550,3355.49,3355.49,0.006036,20.35
2018-03-16,BCHPLN,3239.13,3600,3124.02,3550,0.7938,2832.31
2018-03-15,BCHPLN,3140.75,3285.63,2989.98,3239.13,26.0,84689.99
2018-03-14,BCHPLN,3625,3625,3140.75,3140.75,1.9,6508.03
2018-03-13,BCHPLN,3577.15,3729.91,3401.76,3625,3.92,13884.56
2018-03-12,BCHPLN,3830.36,3857.43,3448.84,3577.15,3.02,11148.87
2018-03-11,BCHPLN,3418.13,3909.57,3336.98,3830.36,4.31,16238.29
2018-03-10,BCHPLN,3606.77,3715.81,3418.13,3418.13,5.95,20950.49
2018-03-09,BCHPLN,3510.65,3606.77,3224.35,3606.77,12.38,41614.96
2018-03-08,BCHPLN,3775.3,3775.3,3448.35,3510.65,7.92,28441.4
2018-03-07,BCHPLN,4055.79,4062.41,3599.88,3775.3,8.46,31924.73
2018-03-06,BCHPLN,4324.74,4324.74,3986.32,4055.79,3.58,14608.96
2018-03-05,BCHPLN,4287.7,4379.9,4287.7,4324.74,1.42,6198.56
2018-03-04,BCHPLN,4311.71,4328.11,4206.56,4287.7,1.47,6290.48
2018-03-03,BCHPLN,4354.75,4363.43,4310.89,4311.71,0.681,2947.32
2018-03-02,BCHPLN,4382.49,4382.49,4297.5,4354.75,0.1664,723.05
2018-03-01,BCHPLN,4141.08,4433.53,4094.31,4382.49,1.43,6200.05
2018-02-28,BCHPLN,4240.37,4297.09,4085.97,4141.08,1.51,6304.24
2018-02-27,BCHPLN,4233.37,4415.48,4173.64,4240.37,3.15,13636.1
2018-02-26,BCHPLN,4026.84,4290.24,3900,4233.37,1.01,4089.01
2018-02-25,BCHPLN,4052.89,4052.89,3841.33,4026.84,5.35,20948.96
2018-02-24,BCHPLN,4216.32,4216.32,3997.67,4052.89,0.9312,3799.24
2018-02-23,BCHPLN,4121.71,4420.71,3969.89,4216.32,3.54,15077.27
2018-02-22,BCHPLN,4418.44,4473.59,3947.86,4121.71,6.24,26018.25
2018-02-21,BCHPLN,4736.77,4736.77,4272.2,4418.44,14.48,66903.63
2018-02-20,BCHPLN,5093.95,5093.95,4717.1,4736.77,6.68,33236.34
2018-02-19,BCHPLN,4959.64,5135.13,4959.64,5093.95,4.17,21167.07
2018-02-18,BCHPLN,5158,5417.99,4815.93,4959.64,3.85,19969.19
2018-02-17,BCHPLN,5119.43,5225,5087.61,5158,2.74,14011.93
2018-02-16,BCHPLN,4507.61,5119.43,4507.61,5119.43,11.69,57084.6
2018-02-15,BCHPLN,4447.78,4674.06,4447.78,4507.61,11.34,51280.37
2018-02-14,BCHPLN,4186.37,4600,4186.37,4447.78,6.45,28863.41
2018-02-13,BCHPLN,4334.45,4334.45,4110.67,4186.37,2.75,11592.09
2018-02-12,BCHPLN,4269.62,4388,4175.83,4334.45,6.67,29002.43
2018-02-11,BCHPLN,4122.5,4404.65,4100,4269.62,13.54,56989.93
2018-02-10,BCHPLN,4472.99,4652.78,4122.5,4122.5,11.18,48272.11
2018-02-09,BCHPLN,4515.58,4594.85,3825,4472.99,5.39,24110.16
2018-02-08,BCHPLN,3232.96,4558.85,3205.1,4515.58,19.88,83414.19
2018-02-07,BCHPLN,3242.4,3575.58,3002.03,3232.96,25.45,84922.46
2018-02-06,BCHPLN,2893.31,3278.44,2518.52,3242.4,75.1,218371.24
2018-02-05,BCHPLN,3871.67,3917.43,2730.08,2893.31,44.4,139208.21
2018-02-04,BCHPLN,4186.43,4234.86,3699.19,3871.67,7.92,31687.41
2018-02-03,BCHPLN,3937.18,4313,3505.49,4186.43,24.3,91548.4
2018-02-02,BCHPLN,4148.64,4148.64,3096.67,3937.18,41.4,155304.0
2018-02-01,BCHPLN,4899.14,4948.9,3838.25,4148.64,8.48,36753.42
2018-01-31,BCHPLN,4916.18,5044.53,4742.43,4899.14,10.56,51869.33
2018-01-30,BCHPLN,5533.8,5601.58,4916.18,4916.18,14.86,77632.04
2018-01-29,BCHPLN,5812.48,5849.16,5485.1,5533.8,5.11,28891.98
2018-01-28,BCHPLN,5449.98,5876.21,5409.99,5812.48,2.63,14887.5
2018-01-27,BCHPLN,5391.15,5537.53,5298.43,5449.98,1.94,10457.42
2018-01-26,BCHPLN,5566.44,5598.55,5112.1,5391.15,2.72,14562.38
2018-01-25,BCHPLN,5564.47,5696.1,5478.99,5566.44,1.76,9877.74
2018-01-24,BCHPLN,5610.99,5800,5443.64,5564.47,2.49,13989.81
2018-01-23,BCHPLN,5600,5798.63,5250,5610.99,4.96,27499.41
2018-01-22,BCHPLN,6321.87,6385.06,5246.78,5600,17.58,103600.52
2018-01-21,BCHPLN,6924.99,6938.47,6131.98,6321.87,7.07,46270.2
2018-01-20,BCHPLN,6232.11,7232.88,6158.64,6924.99,6.22,41420.02
2018-01-19,BCHPLN,6329.24,6700,6013.05,6232.11,11.57,71144.04
2018-01-18,BCHPLN,5973.32,7000,5857.91,6329.24,6.2,41330.37
2018-01-17,BCHPLN,6274.62,6821.94,4980.4,5973.32,30.75,177780.88
2018-01-16,BCHPLN,8622.48,8750,5352.2,6274.62,23.13,171228.49
2018-01-15,BCHPLN,9003.11,9156.23,8571.2,8622.48,3.65,32067.04
2018-01-14,BCHPLN,9454.74,9612.77,8850,9003.11,13.07,120742.45
2018-01-13,BCHPLN,9324.4,9800,9135.02,9454.74,3.67,34690.97
2018-01-12,BCHPLN,8930.88,9500,8800,9324.4,3.59,32558.88
2018-01-11,BCHPLN,10469.4,10469.4,8930.88,8930.88,11.34,106223.85
2018-01-10,BCHPLN,8786.42,10480,8500,10469.4,16.77,161563.95
2018-01-09,BCHPLN,8764.49,8930,8500,8786.42,7.6,66912.21
2018-01-08,BCHPLN,8708,8960.6,8304.61,8764.49,10.23,87712.83
2018-01-07,BCHPLN,8707.32,9232.45,8510,8708,7.21,63932.04
2018-01-06,BCHPLN,8741.14,8826,8367.22,8707.32,8.27,71061.39
2018-01-05,BCHPLN,8555.26,8741.14,8400,8741.14,10.72,91684.57
2018-01-04,BCHPLN,9338.43,9338.43,8550.2,8555.26,16.33,145753.58
2018-01-03,BCHPLN,9272.13,9722.44,9203.47,9338.43,10.74,101534.49
2018-01-02,BCHPLN,8695.34,9890,8600,9272.13,16.86,159317.08
2018-01-01,BCHPLN,8861.54,8949.99,8500,8695.34,2.08,18201.29
2017-12-31,BCHPLN,8449.99,9112.44,8200,8861.54,3.24,28366.94
2017-12-30,BCHPLN,9838.06,9838.06,8374.74,8449.99,16.82,150254.86
2017-12-29,BCHPLN,9499.29,10200,8732.59,9838.06,16.72,156597.44
2017-12-28,BCHPLN,9981.76,10108.68,8820.51,9499.29,13.72,128194.91
2017-12-27,BCHPLN,10449.99,10820,9614.96,9981.76,11.46,116942.71
2017-12-26,BCHPLN,10284.86,10772.92,9946.54,10449.99,15.89,166962.88
2017-12-25,BCHPLN,10645.2,10832.52,10272.72,10284.86,2.55,26757.84
2017-12-24,BCHPLN,10838.36,11522.97,10049.99,10645.2,8.74,91064.16
2017-12-23,BCHPLN,9624.7,12495,9624.7,10838.36,64.96,753748.68
2017-12-22,BCHPLN,11577.06,11815.61,7000,9624.7,69.7,642304.75
2017-12-21,BCHPLN,13698.2,13806.93,10654.96,11577.06,56.62,667207.06
2017-12-20,BCHPLN,9983.57,15450,9940.36,13698.2,161.51,2190866.46
2017-12-19,BCHPLN,7656.19,10344.88,7459.57,9983.57,70.93,614674.27
2017-12-18,BCHPLN,6388.09,8200,6219.07,7656.19,79.91,579302.11
2017-12-17,BCHPLN,6323.37,6663.29,6263.69,6388.09,24.61,158677.19
2017-12-16,BCHPLN,6350,6627.51,6137.96,6323.37,22.74,143391.06
2017-12-15,BCHPLN,6811.99,6898.87,5659.94,6350,65.22,400961.91
2017-12-14,BCHPLN,5719.44,7284.62,5662.26,6811.99,135.48,895580.65
2017-12-13,BCHPLN,5685.84,5916.97,5256.91,5719.44,75.99,430094.79
2017-12-12,BCHPLN,4872.85,5719.9,4849.7,5685.84,109.73,587484.52
2017-12-11,BCHPLN,4636.94,5014.71,4636.94,4872.85,30.2,148136.82
2017-12-10,BCHPLN,4948.89,4956.94,4341.48,4636.94,48.45,224086.26
2017-12-09,BCHPLN,4913.73,5238.2,4733.44,4948.89,19.11,95710.33
2017-12-08,BCHPLN,4476.97,6013.69,4095.75,4913.73,232.64,1159593.17
2017-12-07,BCHPLN,4919.32,5056.13,4431.12,4476.97,96.95,456658.73
2017-12-06,BCHPLN,5116.7,5386.96,4810,4919.32,43.16,219952.55
2017-12-05,BCHPLN,5305.94,5447.37,5107.63,5116.7,107.96,576165.93
2017-12-04,BCHPLN,5265.54,5372.94,5092.23,5305.94,22.24,116019.62
2017-12-03,BCHPLN,4865.11,5546.78,4836.21,5265.54,47.02,252200.38
2017-12-02,BCHPLN,4997.16,5124.34,4819.07,4865.11,14.17,70269.51
2017-12-01,BCHPLN,4671,5100,4411.18,4997.16,34.21,164726.5
2017-11-30,BCHPLN,4599.44,4976.76,4213.01,4671,36.96,170962.05
2017-11-29,BCHPLN,5292.45,5702.9,4126.85,4599.44,39.69,202584.73
2017-11-28,BCHPLN,5718.41,5728.6,5251.81,5292.45,40.43,221740.46
2017-11-27,BCHPLN,6140,6140,5655.75,5718.41,27.69,161823.63
2017-11-26,BCHPLN,5523.41,6223.73,5511.79,6140,37.99,222788.52
2017-11-25,BCHPLN,5833.47,5844.86,5407.1,5523.41,34.86,196018.0
2017-11-24,BCHPLN,5944.8,6285.1,5573.76,5833.47,29.02,172511.99
2017-11-23,BCHPLN,4652.82,7770,4618.98,5944.8,31.24,170487.61
2017-11-22,BCHPLN,4233.35,4854.96,4231.5,4652.82,19.99,91524.66
2017-11-21,BCHPLN,4450.34,4459.1,4150,4233.35,6.84,29424.97
2017-11-20,BCHPLN,4207.52,4450.34,4200.3,4450.34,10.17,43660.32
2017-11-19,BCHPLN,4489.24,4525.71,4080,4207.52,11.64,49809.35
2017-11-18,BCHPLN,4240.72,4971.34,4240.72,4489.24,82.18,376099.65
2017-11-17,BCHPLN,3227.88,4320.8,3126.78,4240.72,65.72,261467.26
2017-11-16,BCHPLN,4316.3,4454.13,3168,3227.88,26.3,98176.34
2017-11-15,BCHPLN,4561.6,4811.08,4240.93,4316.3,26.61,121137.7
2017-11-14,BCHPLN,4955.44,5031.7,4251.4,4561.6,16.21,75356.81
2017-11-13,BCHPLN,4986.24,5500,3699.18,4955.44,30.53,147635.94
2017-11-12,BCHPLN,4920.05,9790.79,3896.28,4986.24,38.37,241909.1
2017-11-11,BCHPLN,3617.52,6195.97,3272.14,4920.05,32.64,149379.32
2017-11-10,BCHPLN,2425.87,4543.55,2407.26,3617.52,66.65,191290.1
2017-11-09,BCHPLN,2277.35,2456.78,2267.25,2425.87,11.33,26474.95
2017-11-08,BCHPLN,2226.04,2340,2067.29,2277.35,13.92,31170.02
2017-11-07,BCHPLN,2188.15,2307.87,2173.05,2226.04,7.56,16865.12
2017-11-06,BCHPLN,2287.28,2382.87,2163.06,2188.15,13.51,30983.08
2017-11-05,BCHPLN,2257.23,2310.32,2076.31,2287.28,8.5,18848.52
2017-11-04,BCHPLN,2348.61,2497.82,2124.25,2257.23,12.38,28322.52
2017-11-03,BCHPLN,2055.2,2547.48,2031.44,2348.61,21.77,52315.96
2017-11-02,BCHPLN,1914.9,2807.66,1857.98,2055.2,12.54,26461.54
