Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume AUD
2019-03-31,BCHAUD,580,580,580,580,0.0,0.0
2019-03-30,BCHAUD,580,580,580,580,0.0,0.0
2019-03-29,BCHAUD,580,580,580,580,0.0,0.0
2019-03-28,BCHAUD,580,580,580,580,0.0,0.0
2019-03-27,BCHAUD,580,580,580,580,0.0,0.0
2019-03-26,BCHAUD,580,580,580,580,0.0,0.0
2019-03-25,BCHAUD,580,580,580,580,0.0,0.0
2019-03-24,BCHAUD,580,580,580,580,0.0,0.0
2019-03-23,BCHAUD,580,580,580,580,0.0,0.0
2019-03-22,BCHAUD,580,580,580,580,0.0,0.0
2019-03-21,BCHAUD,580,580,580,580,0.0,0.0
2019-03-20,BCHAUD,580,580,580,580,0.0,0.0
2019-03-19,BCHAUD,580,580,580,580,0.0,0.0
2019-03-18,BCHAUD,580,580,580,580,0.0,0.0
2019-03-17,BCHAUD,580,580,580,580,0.0,0.0
2019-03-16,BCHAUD,580,580,580,580,0.0,0.0
2019-03-15,BCHAUD,580,580,580,580,0.0,0.0
2019-03-14,BCHAUD,580,580,580,580,0.0,0.0
2019-03-13,BCHAUD,580,580,580,580,0.0,0.0
2019-03-12,BCHAUD,580,580,580,580,0.0,0.0
2019-03-11,BCHAUD,580,580,580,580,0.0,0.0
2019-03-10,BCHAUD,580,580,580,580,0.0,0.0
2019-03-09,BCHAUD,580,580,580,580,0.0,0.0
2019-03-08,BCHAUD,580,580,580,580,0.0,0.0
2019-03-07,BCHAUD,580,580,580,580,0.0,0.0
2019-03-06,BCHAUD,580,580,580,580,0.0,0.0
2019-03-05,BCHAUD,580,580,580,580,0.0,0.0
2019-03-04,BCHAUD,580,580,580,580,0.0,0.0
2019-03-03,BCHAUD,580,580,580,580,0.0,0.0
2019-03-02,BCHAUD,580,580,580,580,0.0,0.0
2019-03-01,BCHAUD,580,580,580,580,0.0,0.0
2019-02-28,BCHAUD,580,580,580,580,0.0,0.0
2019-02-27,BCHAUD,580,580,580,580,0.0,0.0
2019-02-26,BCHAUD,580,580,580,580,0.0,0.0
2019-02-25,BCHAUD,580,580,580,580,0.0,0.0
2019-02-24,BCHAUD,580,580,580,580,0.0,0.0
2019-02-23,BCHAUD,580,580,580,580,0.0,0.0
2019-02-22,BCHAUD,580,580,580,580,0.0,0.0
2019-02-21,BCHAUD,580,580,580,580,0.0,0.0
2019-02-20,BCHAUD,580,580,580,580,0.0,0.0
2019-02-19,BCHAUD,580,580,580,580,0.0,0.0
2019-02-18,BCHAUD,580,580,580,580,0.0,0.0
2019-02-17,BCHAUD,580,580,580,580,0.0,0.0
2019-02-16,BCHAUD,580,580,580,580,0.0,0.0
2019-02-15,BCHAUD,580,580,580,580,0.0,0.0
2019-02-14,BCHAUD,580,580,580,580,0.0,0.0
2019-02-13,BCHAUD,580,580,580,580,0.0,0.0
2019-02-12,BCHAUD,580,580,580,580,0.0,0.0
2019-02-11,BCHAUD,580,580,580,580,0.0,0.0
2019-02-10,BCHAUD,580,580,580,580,0.0,0.0
2019-02-09,BCHAUD,580,580,580,580,0.0,0.0
2019-02-08,BCHAUD,580,580,580,580,0.0,0.0
2019-02-07,BCHAUD,580,580,580,580,0.0,0.0
2019-02-06,BCHAUD,580,580,580,580,0.0,0.0
2019-02-05,BCHAUD,580,580,580,580,0.0,0.0
2019-02-04,BCHAUD,580,580,580,580,0.0,0.0
2019-02-03,BCHAUD,580,580,580,580,0.0,0.0
2019-02-02,BCHAUD,580,580,580,580,0.0,0.0
2019-02-01,BCHAUD,580,580,580,580,0.0,0.0
2019-01-31,BCHAUD,580,580,580,580,0.0,0.0
2019-01-30,BCHAUD,580,580,580,580,0.0,0.0
2019-01-29,BCHAUD,580,580,580,580,0.0,0.0
2019-01-28,BCHAUD,580,580,580,580,0.0,0.0
2019-01-27,BCHAUD,580,580,580,580,0.0,0.0
2019-01-26,BCHAUD,580,580,580,580,0.0,0.0
2019-01-25,BCHAUD,580,580,580,580,0.0,0.0
2019-01-24,BCHAUD,580,580,580,580,0.0,0.0
2019-01-23,BCHAUD,580,580,580,580,0.0,0.0
2019-01-22,BCHAUD,580,580,580,580,0.0,0.0
2019-01-21,BCHAUD,580,580,580,580,0.0,0.0
2019-01-20,BCHAUD,580,580,580,580,0.0,0.0
2019-01-19,BCHAUD,580,580,580,580,0.0,0.0
2019-01-18,BCHAUD,580,580,580,580,0.0,0.0
2019-01-17,BCHAUD,580,580,580,580,0.0,0.0
2019-01-16,BCHAUD,580,580,580,580,0.0,0.0
2019-01-15,BCHAUD,580,580,580,580,0.0,0.0
2019-01-14,BCHAUD,580,580,580,580,0.0,0.0
2019-01-13,BCHAUD,580,580,580,580,0.0,0.0
2019-01-12,BCHAUD,580,580,580,580,0.0,0.0
2019-01-11,BCHAUD,580,580,580,580,0.0,0.0
2019-01-10,BCHAUD,580,580,580,580,0.0,0.0
2019-01-09,BCHAUD,580,580,580,580,0.0,0.0
2019-01-08,BCHAUD,580,580,580,580,0.0,0.0
2019-01-07,BCHAUD,580,580,580,580,0.0,0.0
2019-01-06,BCHAUD,580,580,580,580,0.0,0.0
2019-01-05,BCHAUD,580,580,580,580,0.0,0.0
2019-01-04,BCHAUD,580,580,580,580,0.0,0.0
2019-01-03,BCHAUD,580,580,580,580,0.0,0.0
2019-01-02,BCHAUD,580,580,580,580,0.0,0.0
2019-01-01,BCHAUD,580,580,580,580,0.0,0.0
2018-12-31,BCHAUD,580,580,580,580,0.0,0.0
2018-12-30,BCHAUD,580,580,580,580,0.0,0.0
2018-12-29,BCHAUD,580,580,580,580,0.0,0.0
2018-12-28,BCHAUD,580,580,580,580,0.0,0.0
2018-12-27,BCHAUD,580,580,580,580,0.0,0.0
2018-12-26,BCHAUD,580,580,580,580,0.0,0.0
2018-12-25,BCHAUD,580,580,580,580,0.0,0.0
2018-12-24,BCHAUD,580,580,580,580,0.0,0.0
2018-12-23,BCHAUD,580,580,580,580,0.0,0.0
2018-12-22,BCHAUD,580,580,580,580,0.0,0.0
2018-12-21,BCHAUD,580,580,580,580,0.0,0.0
2018-12-20,BCHAUD,580,580,580,580,0.0,0.0
2018-12-19,BCHAUD,580,580,580,580,0.0,0.0
2018-12-18,BCHAUD,580,580,580,580,0.0,0.0
2018-12-17,BCHAUD,580,580,580,580,0.0,0.0
2018-12-16,BCHAUD,580,580,580,580,0.0,0.0
2018-12-15,BCHAUD,580,580,580,580,0.0,0.0
2018-12-14,BCHAUD,580,580,580,580,0.0,0.0
2018-12-13,BCHAUD,580,580,580,580,0.0,0.0
2018-12-12,BCHAUD,580,580,580,580,0.0,0.0
2018-12-11,BCHAUD,580,580,580,580,0.0,0.0
2018-12-10,BCHAUD,580,580,580,580,0.0,0.0
2018-12-09,BCHAUD,580,580,580,580,0.0,0.0
2018-12-08,BCHAUD,580,580,580,580,0.0,0.0
2018-12-07,BCHAUD,580,580,580,580,0.0,0.0
2018-12-06,BCHAUD,580,580,580,580,0.0,0.0
2018-12-05,BCHAUD,580,580,580,580,0.0,0.0
2018-12-04,BCHAUD,580,580,580,580,0.0,0.0
2018-12-03,BCHAUD,580,580,580,580,0.0,0.0
2018-12-02,BCHAUD,580,580,580,580,0.0,0.0
2018-12-01,BCHAUD,580,580,580,580,0.0,0.0
2018-11-30,BCHAUD,580,580,580,580,0.0,0.0
2018-11-29,BCHAUD,580,580,580,580,0.0,0.0
2018-11-28,BCHAUD,580,580,580,580,0.0,0.0
2018-11-27,BCHAUD,580,580,580,580,0.0,0.0
2018-11-26,BCHAUD,580,580,580,580,0.0,0.0
2018-11-25,BCHAUD,580,580,580,580,0.0,0.0
2018-11-24,BCHAUD,580,580,580,580,0.0,0.0
2018-11-23,BCHAUD,580,580,580,580,0.0,0.0
2018-11-22,BCHAUD,580,580,580,580,0.0,0.0
2018-11-21,BCHAUD,580,580,580,580,0.0,0.0
2018-11-20,BCHAUD,580,580,580,580,0.0,0.0
2018-11-19,BCHAUD,580,580,580,580,0.0,0.0
2018-11-18,BCHAUD,580,580,580,580,0.0,0.0
2018-11-17,BCHAUD,580,580,580,580,0.0,0.0
2018-11-16,BCHAUD,580,580,580,580,0.0,0.0
2018-11-15,BCHAUD,614.91,645.42,580,580,299.56,182355.74
2018-11-14,BCHAUD,705.48,731.02,590,614.91,383.01,249371.3
2018-11-13,BCHAUD,716.85,751.36,696,705.48,215.34,156962.78
2018-11-12,BCHAUD,731.83,740.02,695.03,716.85,212.58,152048.86
2018-11-11,BCHAUD,753.79,764.03,715,731.83,94.25,69396.38
2018-11-10,BCHAUD,751.2,772.5,735.11,753.79,65.23,49245.71
2018-11-09,BCHAUD,804.93,826.99,733.64,751.2,405.11,316781.85
2018-11-08,BCHAUD,842.53,845.94,779.97,804.93,710.39,567783.85
2018-11-07,BCHAUD,871.03,876,829.49,842.53,261.29,223747.29
2018-11-06,BCHAUD,770.04,871.84,759,871.03,313.61,255791.83
2018-11-05,BCHAUD,788.96,798.99,735.59,770.04,182.55,139916.95
2018-11-04,BCHAUD,656.2,807,656.2,788.96,335.96,249087.26
2018-11-03,BCHAUD,639.84,668,631.7,656.2,62.57,40520.32
2018-11-02,BCHAUD,588.31,648.72,583.47,639.84,67.05,41454.88
2018-11-01,BCHAUD,600,600,584.86,588.31,20.47,12042.05
2018-10-31,BCHAUD,588.45,600.11,577.23,600,47.17,27832.07
2018-10-30,BCHAUD,584.66,588.54,580,588.45,52.86,30889.02
2018-10-29,BCHAUD,614.83,614.83,577,584.66,178.01,104584.95
2018-10-28,BCHAUD,609.66,615.11,606.15,614.83,7.81,4762.74
2018-10-27,BCHAUD,614.31,614.31,608.15,609.66,15.33,9391.71
2018-10-26,BCHAUD,612.98,620.32,610.5,614.31,10.44,6407.59
2018-10-25,BCHAUD,613.51,619.39,610.01,612.98,49.5,30369.98
2018-10-24,BCHAUD,619.41,622.29,613.51,613.51,14.58,9005.69
2018-10-23,BCHAUD,621.92,626.97,614.43,619.41,15.24,9448.96
2018-10-22,BCHAUD,620.84,629.94,617.46,621.92,33.04,20640.28
2018-10-21,BCHAUD,614.84,630,614.84,620.84,19.21,12055.49
2018-10-20,BCHAUD,607.37,623,607.37,614.84,26.89,16495.76
2018-10-19,BCHAUD,606.05,613.92,600,607.37,36.45,22124.11
2018-10-18,BCHAUD,622.56,625.11,599.75,606.05,63.14,38666.04
2018-10-17,BCHAUD,623.35,629.38,616,622.56,52.79,32913.79
2018-10-16,BCHAUD,620,638.3,620,623.35,36.53,22976.47
2018-10-15,BCHAUD,610,667.01,601,620,191.57,121530.41
2018-10-14,BCHAUD,626.51,635.43,610,610,46.11,28717.93
2018-10-13,BCHAUD,620.22,634.07,620.22,626.51,25.85,16212.46
2018-10-12,BCHAUD,600,634.6,600,620.22,68.02,42097.2
2018-10-11,BCHAUD,717.18,717.18,600,600,368.4,244664.97
2018-10-10,BCHAUD,728.83,728.83,712,717.18,69.64,50007.55
2018-10-09,BCHAUD,738.96,738.96,720.63,728.83,44.02,32146.33
2018-10-08,BCHAUD,735.24,748.58,723.67,738.96,85.06,62502.48
2018-10-07,BCHAUD,715.61,735.24,715.61,735.24,37.43,27064.92
2018-10-06,BCHAUD,729.42,739.44,712,715.61,162.74,118556.38
2018-10-05,BCHAUD,720.66,732.62,716.46,729.42,45.38,32855.63
2018-10-04,BCHAUD,727.71,741.25,716,720.66,70.22,50801.74
2018-10-03,BCHAUD,738.23,739.59,709.62,727.71,39.93,28883.25
2018-10-02,BCHAUD,740.51,764.26,730.53,738.23,49.99,37632.14
2018-10-01,BCHAUD,737.74,749.53,725,740.51,52.14,38475.96
2018-09-30,BCHAUD,745,760.31,715.53,737.74,60.78,44989.21
2018-09-29,BCHAUD,749.83,770.72,713.01,745,101.36,74939.14
2018-09-28,BCHAUD,784.71,796.05,733.38,749.83,199.64,150775.41
2018-09-27,BCHAUD,710,814.59,704.8,784.71,423.58,321268.11
2018-09-26,BCHAUD,617,755,600,710,360.65,252447.35
2018-09-25,BCHAUD,629.87,632.84,589,617,161.46,98407.03
2018-09-24,BCHAUD,666.25,671.62,629.87,629.87,150.03,97808.0
2018-09-23,BCHAUD,660.47,683.89,645.84,666.25,157.97,105987.59
2018-09-22,BCHAUD,676.27,695.46,637.48,660.47,132.1,87005.79
2018-09-21,BCHAUD,628.93,688,610.48,676.27,264.51,171773.86
2018-09-20,BCHAUD,592.45,630.2,585,628.93,107.1,64577.56
2018-09-19,BCHAUD,605,606.56,570,592.45,108.43,64299.41
2018-09-18,BCHAUD,581.2,620,575.04,605,117.93,70262.52
2018-09-17,BCHAUD,629.36,648.26,575.25,581.2,49.61,29901.45
2018-09-16,BCHAUD,628.95,629.36,593.67,629.36,67.35,41247.09
2018-09-15,BCHAUD,631.58,641.29,620.01,628.95,42.87,27111.15
2018-09-14,BCHAUD,645.85,660.88,608.57,631.58,135.07,84973.99
2018-09-13,BCHAUD,607.24,654.49,602,645.85,84.92,53087.21
2018-09-12,BCHAUD,633.89,633.89,573.63,607.24,141.84,84301.46
2018-09-11,BCHAUD,648.76,666.66,601,633.89,123.14,78236.42
2018-09-10,BCHAUD,676.73,693.03,648.76,648.76,51.25,34047.2
2018-09-09,BCHAUD,658,696.87,653.92,676.73,44.17,29647.51
2018-09-08,BCHAUD,705.28,711.75,658,658,95.1,65558.2
2018-09-07,BCHAUD,714.13,739.41,695.01,705.28,82.58,59291.06
2018-09-06,BCHAUD,734.92,734.92,682,714.13,199.26,140105.12
2018-09-05,BCHAUD,873.02,879.87,730.01,734.92,341.7,266432.21
2018-09-04,BCHAUD,872.45,896.99,859.9,873.02,44.55,38914.29
2018-09-03,BCHAUD,881.27,900,850.03,872.45,45.2,39300.3
2018-09-02,BCHAUD,849.33,910.05,832,881.27,248.89,219540.25
2018-09-01,BCHAUD,754.1,874.19,745.79,849.33,96.95,80092.58
2018-08-31,BCHAUD,738.72,754.24,731.33,754.1,37.65,27834.68
2018-08-30,BCHAUD,756.37,760.48,722.4,738.72,29.1,21506.4
2018-08-29,BCHAUD,773.16,775,738.89,756.37,34.07,25984.88
2018-08-28,BCHAUD,731.92,774,723.25,773.16,56.76,42402.72
2018-08-27,BCHAUD,718.77,745,705.73,731.92,22.13,15980.54
2018-08-26,BCHAUD,736.95,736.95,703.56,718.77,67.32,48316.12
2018-08-25,BCHAUD,728,739.14,720,736.95,44.65,32470.29
2018-08-24,BCHAUD,720.91,743.98,712.31,728,39.58,28860.26
2018-08-23,BCHAUD,717.04,744.99,708,720.91,37.94,27547.29
2018-08-22,BCHAUD,734.51,779,700,717.04,84.31,62649.75
2018-08-21,BCHAUD,720,768.94,712.01,734.51,347.65,251700.35
2018-08-20,BCHAUD,792,799.99,720,720,528.85,400289.35
2018-08-19,BCHAUD,775,799.64,748,792,45.08,34706.05
2018-08-18,BCHAUD,827.02,846.58,741.01,775,125.65,101772.17
2018-08-17,BCHAUD,720.41,829.99,715.65,827.02,96.58,73618.62
2018-08-16,BCHAUD,713.42,757.8,701.3,720.41,81.55,58625.54
2018-08-15,BCHAUD,700,755.21,700,713.42,169.43,122686.23
2018-08-14,BCHAUD,800.01,800.01,664.38,700,700.7,486186.89
2018-08-13,BCHAUD,849.86,849.86,800,800.01,46.25,38421.85
2018-08-12,BCHAUD,849.85,849.85,849.85,849.85,0.0,0.0
2018-08-11,BCHAUD,849.85,862.98,849.85,849.85,149.95,127446.2
2018-08-10,BCHAUD,860.4,951,849.85,849.85,566.19,487257.05
2018-08-09,BCHAUD,796,881.13,796,860.4,97.74,82002.23
2018-08-08,BCHAUD,887,887,796,796,379.54,315123.96
2018-08-07,BCHAUD,941.45,963.25,881,887,160.32,147970.33
2018-08-06,BCHAUD,960,972.3,924,941.45,67.65,63718.85
2018-08-05,BCHAUD,943.71,965.75,932.02,960,32.68,30914.87
2018-08-04,BCHAUD,982,995.55,934.36,943.71,149.44,141778.87
2018-08-03,BCHAUD,988.55,997.15,950.01,982,176.53,171546.35
2018-08-02,BCHAUD,1027.88,1047.21,982.42,988.55,128.59,129471.62
2018-08-01,BCHAUD,1030,1051.3,995.15,1027.88,62.15,63431.42
2018-07-31,BCHAUD,1100,1101.6,1030,1030,62.62,66356.05
2018-07-30,BCHAUD,1126.99,1126.99,1066.51,1100,67.86,74744.92
2018-07-29,BCHAUD,1104.21,1136.91,1100.46,1126.99,28.64,31952.5
2018-07-28,BCHAUD,1106.54,1123.84,1082.09,1104.21,25.96,28756.68
2018-07-27,BCHAUD,1092.09,1138.84,1056.41,1106.54,105.0,114667.61
2018-07-26,BCHAUD,1117.9,1155.5,1076.61,1092.09,67.9,75654.45
2018-07-25,BCHAUD,1164.38,1177.21,1100.08,1117.9,270.92,306967.5
2018-07-24,BCHAUD,1060.86,1182.29,1050.97,1164.38,236.44,268698.53
2018-07-23,BCHAUD,1049.73,1118.01,1049.73,1060.86,279.71,302955.22
2018-07-22,BCHAUD,1072.76,1094.02,1021.92,1049.73,44.56,47425.66
2018-07-21,BCHAUD,1031.57,1081.03,1004.07,1072.76,154.29,161465.45
2018-07-20,BCHAUD,1105,1121.97,1030,1031.57,220.71,236911.06
2018-07-19,BCHAUD,1111.97,1152.44,1072.47,1105,114.3,127022.35
2018-07-18,BCHAUD,1145.5,1199.98,1076.53,1111.97,382.57,445384.88
2018-07-17,BCHAUD,1075,1165.49,912,1145.5,264.19,289285.46
2018-07-16,BCHAUD,982.61,1080,963.36,1075,214.42,217881.69
2018-07-15,BCHAUD,947.09,985.51,940,982.61,25.39,24511.97
2018-07-14,BCHAUD,930.1,958.52,926.02,947.09,22.03,20796.02
2018-07-13,BCHAUD,915.03,959.32,915.03,930.1,39.63,37697.8
2018-07-12,BCHAUD,965.97,965.97,901,915.03,114.86,105849.19
2018-07-11,BCHAUD,930,965.97,928.9,965.97,88.57,83740.39
2018-07-10,BCHAUD,980.7,984.41,922.6,930,159.48,151635.41
2018-07-09,BCHAUD,990.16,1012.04,975,980.7,87.01,86225.93
2018-07-08,BCHAUD,1020,1036,990.16,990.16,139.93,141733.69
2018-07-07,BCHAUD,986.64,1024.28,950.1,1020,209.97,206756.56
2018-07-06,BCHAUD,995.01,1015,945,986.64,260.7,254116.71
2018-07-05,BCHAUD,1024.21,1071.52,975.01,995.01,540.44,541774.84
2018-07-04,BCHAUD,1030.25,1089.99,987.44,1024.21,234.98,242601.28
2018-07-03,BCHAUD,1044.09,1120.31,1003,1030.25,363.33,387820.7
2018-07-02,BCHAUD,978.83,1092.55,966.02,1044.09,314.61,331472.55
2018-07-01,BCHAUD,995,1001.32,966,978.83,99.43,98654.06
2018-06-30,BCHAUD,969,1039.99,958,995,210.17,211012.27
2018-06-29,BCHAUD,911.68,986.33,875,969,539.73,484282.47
2018-06-28,BCHAUD,980.44,983.33,889.01,911.68,180.72,167250.95
2018-06-27,BCHAUD,940,987.61,935,980.44,133.38,127087.96
2018-06-26,BCHAUD,1020.5,1055.26,940,940,231.49,233095.67
2018-06-25,BCHAUD,1000,1063.99,988.42,1020.5,128.86,130918.44
2018-06-24,BCHAUD,1024.24,1045.6,902.73,1000,368.49,351202.23
2018-06-23,BCHAUD,1015,1056.56,992.01,1024.24,210.13,213444.12
2018-06-22,BCHAUD,1183.71,1188.1,980,1015,362.52,390131.26
2018-06-21,BCHAUD,1200.98,1226.44,1161.04,1183.71,63.48,75552.6
2018-06-20,BCHAUD,1225,1225,1166.45,1200.98,96.15,115409.9
2018-06-19,BCHAUD,1180.9,1256.64,1180.77,1225,437.74,535525.33
2018-06-18,BCHAUD,1133.47,1224.99,1115.12,1180.9,209.35,244413.73
2018-06-17,BCHAUD,1154.25,1167.54,1132.31,1133.47,29.45,33823.24
2018-06-16,BCHAUD,1131.06,1154.25,1122.05,1154.25,32.82,37354.06
2018-06-15,BCHAUD,1205.82,1212.69,1131.06,1131.06,102.15,119461.4
2018-06-14,BCHAUD,1117.16,1219.94,1105.37,1205.82,221.48,257027.32
2018-06-13,BCHAUD,1140.42,1184.29,1064.98,1117.16,719.71,813675.58
2018-06-12,BCHAUD,1274.87,1274.87,1130.04,1140.42,280.98,338156.66
2018-06-11,BCHAUD,1248.43,1284,1192,1274.87,315.36,395462.05
2018-06-10,BCHAUD,1440.01,1440.01,1190,1248.43,488.41,640889.07
2018-06-09,BCHAUD,1485,1508.49,1440.01,1440.01,168.34,248691.81
2018-06-08,BCHAUD,1500,1510,1431.01,1485,319.61,465536.29
2018-06-07,BCHAUD,1484.18,1525,1466.98,1500,148.1,222931.2
2018-06-06,BCHAUD,1500.89,1524.73,1431.08,1484.18,283.6,418174.2
2018-06-05,BCHAUD,1443.03,1535.28,1380,1500.89,238.3,341219.97
2018-06-04,BCHAUD,1554.16,1602.39,1412.81,1443.03,656.14,982572.24
2018-06-03,BCHAUD,1438.78,1578.74,1413.59,1554.16,300.31,457243.53
2018-06-02,BCHAUD,1311.48,1450,1311.48,1438.78,134.62,187060.56
2018-06-01,BCHAUD,1315,1350,1300,1311.48,78.83,104751.92
2018-05-31,BCHAUD,1287.35,1377.24,1272.91,1315,123.48,162915.76
2018-05-30,BCHAUD,1335.43,1377.55,1263,1287.35,210.88,281050.02
2018-05-29,BCHAUD,1190.09,1349.9,1165,1335.43,483.77,598120.61
2018-05-28,BCHAUD,1337.48,1349.29,1151.04,1190.09,312.41,390366.75
2018-05-27,BCHAUD,1332.01,1365,1300.11,1337.48,240.44,319968.4
2018-05-26,BCHAUD,1356.41,1394.54,1326.87,1332.01,51.48,70404.87
2018-05-25,BCHAUD,1425,1439.9,1306.76,1356.41,256.99,350825.9
2018-05-24,BCHAUD,1330,1425,1256.27,1425,223.68,300100.62
2018-05-23,BCHAUD,1500.01,1545.88,1301,1330,794.41,1083029.69
2018-05-22,BCHAUD,1615.22,1641.26,1500,1500.01,185.11,286705.14
2018-05-21,BCHAUD,1723.87,1723.87,1601.28,1615.22,79.24,131942.01
2018-05-20,BCHAUD,1587.19,1747.53,1562.53,1723.87,286.23,470992.57
2018-05-19,BCHAUD,1617.96,1620,1550,1587.19,463.81,733632.3
