Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DAS,Volume HETH
2019-05-03,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-05-02,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-05-01,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-30,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-29,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-28,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-27,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-26,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-25,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-24,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-23,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-22,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-21,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-20,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-19,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-18,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-17,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-16,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-15,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-14,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-13,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-12,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-11,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-10,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-09,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-08,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-07,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-06,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-05,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-04,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-03,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-02,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-04-01,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-31,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-30,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-29,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-28,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-27,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-26,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-25,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-24,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-23,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-22,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-21,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-20,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-19,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-18,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-17,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-16,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-15,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-14,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-13,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-12,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-11,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-10,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-09,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-08,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-07,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-06,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-05,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-04,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-03,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-02,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-03-01,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-28,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-27,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-26,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-25,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-24,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-23,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-22,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-21,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-20,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-19,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-18,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-17,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-16,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-15,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-14,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-13,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-12,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-11,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-10,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-09,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-08,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-07,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-06,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-05,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-04,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-03,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-02,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-02-01,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-01-31,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-01-30,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-01-29,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-01-28,DASHETH,0.6216,0.6216,0.6216,0.6216,0.0,0.0
2019-01-27,DASHETH,0.6321,0.6339,0.6181,0.6216,13.99,8.76
2019-01-26,DASHETH,0.6293,0.6321,0.6277,0.6321,0.8043,0.5056
2019-01-25,DASHETH,0.6251,0.6303,0.624,0.6293,4.55,2.86
2019-01-24,DASHETH,0.6036,0.6268,0.6036,0.6251,11.74,7.24
2019-01-23,DASHETH,0.5998,0.6164,0.5998,0.6036,10.77,6.56
2019-01-22,DASHETH,0.5944,0.6061,0.5903,0.5998,9.03,5.42
2019-01-21,DASHETH,0.5796,0.5944,0.5796,0.5944,8.59,5.05
2019-01-20,DASHETH,0.5894,0.5894,0.5788,0.5796,3.34,1.94
2019-01-19,DASHETH,0.5821,0.5894,0.5804,0.5894,3.12,1.82
2019-01-18,DASHETH,0.5804,0.5877,0.5796,0.5821,15.53,9.05
2019-01-17,DASHETH,0.574,0.5886,0.574,0.5804,23.77,13.83
2019-01-16,DASHETH,0.578,0.5886,0.566,0.574,35.09,20.26
2019-01-15,DASHETH,0.5601,0.5798,0.5504,0.578,28.32,15.9
2019-01-14,DASHETH,0.5994,0.6086,0.5558,0.5601,37.2,21.71
2019-01-13,DASHETH,0.5829,0.5994,0.5804,0.5994,13.33,7.87
2019-01-12,DASHETH,0.5756,0.5829,0.574,0.5829,11.77,6.82
2019-01-11,DASHETH,0.57,0.5878,0.566,0.5756,243.67,140.4
2019-01-10,DASHETH,0.5707,0.6121,0.5613,0.57,453.44,258.38
2019-01-09,DASHETH,0.5375,0.5812,0.5308,0.5707,274.89,152.51
2019-01-08,DASHETH,0.5476,0.5558,0.5365,0.5375,411.6,224.74
2019-01-07,DASHETH,0.5447,0.5536,0.5397,0.5476,393.05,214.49
2019-01-06,DASHETH,0.515,0.5466,0.515,0.5447,347.35,183.98
2019-01-05,DASHETH,0.522,0.522,0.5044,0.515,420.46,214.7
2019-01-04,DASHETH,0.5383,0.5423,0.5205,0.522,494.95,262.57
2019-01-03,DASHETH,0.5447,0.5574,0.5362,0.5383,532.04,290.61
2019-01-02,DASHETH,0.5748,0.5748,0.5413,0.5447,604.57,334.55
2019-01-01,DASHETH,0.5923,0.5923,0.5629,0.5748,804.46,468.94
2018-12-31,DASHETH,0.5825,0.6078,0.5825,0.5923,748.32,443.96
2018-12-30,DASHETH,0.5804,0.6068,0.5788,0.5825,491.61,292.67
2018-12-29,DASHETH,0.6109,0.6187,0.566,0.5804,768.3,460.52
2018-12-28,DASHETH,0.6541,0.662,0.6096,0.6109,417.89,267.42
2018-12-27,DASHETH,0.6385,0.6639,0.6339,0.6541,313.91,202.98
2018-12-26,DASHETH,0.6467,0.6528,0.6286,0.6385,407.59,260.96
2018-12-25,DASHETH,0.6519,0.6602,0.6298,0.6467,479.89,308.07
2018-12-24,DASHETH,0.6859,0.6927,0.6357,0.6519,472.41,308.03
2018-12-23,DASHETH,0.7448,0.7448,0.6758,0.6859,467.97,324.47
2018-12-22,DASHETH,0.7759,0.842,0.7414,0.7448,614.36,478.26
2018-12-21,DASHETH,0.8434,0.848,0.7715,0.7759,529.64,421.72
2018-12-20,DASHETH,0.7325,0.861,0.7011,0.8434,695.84,518.4
2018-12-19,DASHETH,0.7273,0.7623,0.727,0.7325,419.76,311.75
2018-12-18,DASHETH,0.755,0.7592,0.725,0.7273,535.59,398.51
2018-12-17,DASHETH,0.7362,0.7656,0.7311,0.755,592.7,441.43
2018-12-16,DASHETH,0.7413,0.751,0.7151,0.7362,518.98,379.91
2018-12-15,DASHETH,0.6998,0.7678,0.6877,0.7413,448.7,315.27
2018-12-14,DASHETH,0.7038,0.7099,0.6969,0.6998,665.01,465.9
2018-12-13,DASHETH,0.7179,0.7218,0.703,0.7038,613.75,436.15
2018-12-12,DASHETH,0.7114,0.7418,0.7114,0.7179,432.08,313.6
2018-12-11,DASHETH,0.7503,0.7571,0.7083,0.7114,507.99,376.91
2018-12-10,DASHETH,0.7973,0.8006,0.7435,0.7503,414.18,317.2
2018-12-09,DASHETH,0.7446,0.8029,0.7402,0.7973,452.01,342.08
2018-12-08,DASHETH,0.724,0.7699,0.7125,0.7446,477.67,351.51
2018-12-07,DASHETH,0.7119,0.7314,0.689,0.724,494.71,352.47
2018-12-06,DASHETH,0.7566,0.7724,0.7078,0.7119,536.92,402.82
2018-12-05,DASHETH,0.7715,0.7771,0.7485,0.7566,511.26,389.21
2018-12-04,DASHETH,0.7736,0.7851,0.7682,0.7715,453.7,351.08
2018-12-03,DASHETH,0.7951,0.7984,0.771,0.7736,610.19,479.91
2018-12-02,DASHETH,0.8062,0.8119,0.7873,0.7951,596.19,476.32
2018-12-01,DASHETH,0.8089,0.8142,0.7929,0.8062,601.92,486.67
2018-11-30,DASHETH,0.8188,0.8204,0.784,0.8089,559.64,451.59
2018-11-29,DASHETH,0.8157,0.8233,0.7995,0.8188,443.7,360.61
2018-11-28,DASHETH,0.8071,0.8211,0.7973,0.8157,314.78,256.31
2018-11-27,DASHETH,0.8245,0.8538,0.7976,0.8071,132.74,109.98
2018-11-26,DASHETH,0.7824,0.8326,0.7753,0.8245,498.04,397.76
2018-11-25,DASHETH,0.8094,0.828,0.771,0.7824,140.45,111.65
2018-11-24,DASHETH,0.8023,0.8257,0.7942,0.8094,335.52,272.47
2018-11-23,DASHETH,0.8092,0.8264,0.7949,0.8023,213.67,171.84
2018-11-22,DASHETH,0.8351,0.8379,0.8092,0.8092,149.53,123.24
2018-11-21,DASHETH,0.7975,0.8351,0.7889,0.8351,379.47,307.27
2018-11-20,DASHETH,0.7328,0.7975,0.7323,0.7975,233.61,177.92
2018-11-19,DASHETH,0.7462,0.7858,0.7176,0.7328,336.97,251.33
2018-11-18,DASHETH,0.7578,0.7749,0.7411,0.7462,218.65,167.08
2018-11-17,DASHETH,0.7807,0.7814,0.7506,0.7578,105.72,81.51
2018-11-16,DASHETH,0.76,0.7817,0.7593,0.7807,498.81,385.34
2018-11-15,DASHETH,0.7924,0.7941,0.73,0.76,596.49,455.94
2018-11-14,DASHETH,0.7765,0.8186,0.7525,0.7924,464.67,364.01
2018-11-13,DASHETH,0.776,0.7802,0.7578,0.7765,621.33,482.51
2018-11-12,DASHETH,0.7613,0.7888,0.7574,0.776,572.32,442.2
2018-11-11,DASHETH,0.7615,0.7656,0.7546,0.7613,519.44,395.35
2018-11-10,DASHETH,0.7663,0.7728,0.7567,0.7615,475.72,362.73
2018-11-09,DASHETH,0.7805,0.7805,0.761,0.7663,608.99,470.72
2018-11-08,DASHETH,0.765,0.8078,0.7641,0.7805,582.31,459.75
2018-11-07,DASHETH,0.7816,0.782,0.7465,0.765,471.42,358.26
2018-11-06,DASHETH,0.7863,0.805,0.7785,0.7816,524.38,414.03
2018-11-05,DASHETH,0.7867,0.8014,0.7754,0.7863,400.97,317.32
2018-11-04,DASHETH,0.7793,0.823,0.7639,0.7867,478.21,374.03
2018-11-03,DASHETH,0.7721,0.7793,0.7708,0.7793,500.83,388.05
2018-11-02,DASHETH,0.7745,0.7746,0.7671,0.7721,496.4,383.43
2018-11-01,DASHETH,0.7759,0.7777,0.7721,0.7745,730.32,565.63
2018-10-31,DASHETH,0.7805,0.8051,0.7742,0.7759,466.19,365.52
2018-10-30,DASHETH,0.7669,0.7824,0.7662,0.7805,472.62,367.63
2018-10-29,DASHETH,0.7666,0.7692,0.7614,0.7669,633.36,485.23
2018-10-28,DASHETH,0.7575,0.7672,0.757,0.7666,407.99,310.44
2018-10-27,DASHETH,0.7696,0.7715,0.7556,0.7575,461.05,352.95
2018-10-26,DASHETH,0.7681,0.7715,0.7601,0.7696,439.89,337.09
2018-10-25,DASHETH,0.7704,0.7746,0.7669,0.7681,411.39,317.35
2018-10-24,DASHETH,0.7565,0.7809,0.7565,0.7704,330.85,255.09
2018-10-23,DASHETH,0.7505,0.7654,0.7505,0.7565,388.48,294.72
2018-10-22,DASHETH,0.7594,0.7594,0.749,0.7505,446.22,336.16
2018-10-21,DASHETH,0.7579,0.7611,0.7545,0.7594,436.43,330.46
2018-10-20,DASHETH,0.7609,0.7674,0.7545,0.7579,256.35,194.59
2018-10-19,DASHETH,0.7686,0.7705,0.7577,0.7609,377.01,288.02
2018-10-18,DASHETH,0.7724,0.7798,0.7682,0.7686,389.53,300.8
2018-10-17,DASHETH,0.781,0.786,0.7724,0.7724,381.65,297.89
2018-10-16,DASHETH,0.7841,0.7924,0.779,0.781,376.16,295.08
2018-10-15,DASHETH,0.8079,0.81,0.747,0.7841,387.15,302.52
2018-10-14,DASHETH,0.8083,0.8116,0.7993,0.8079,374.64,302.26
2018-10-13,DASHETH,0.8075,0.8083,0.7916,0.8083,295.91,236.32
2018-10-12,DASHETH,0.8196,0.8205,0.7947,0.8075,294.49,237.36
2018-10-11,DASHETH,0.7943,0.8413,0.7943,0.8196,412.02,337.11
2018-10-10,DASHETH,0.7951,0.8003,0.7884,0.7943,361.72,287.1
2018-10-09,DASHETH,0.8021,0.8027,0.7931,0.7951,346.5,276.14
2018-10-08,DASHETH,0.8018,0.8078,0.7952,0.8021,338.5,271.19
2018-10-07,DASHETH,0.8118,0.8118,0.7989,0.8018,290.93,234.94
2018-10-06,DASHETH,0.8041,0.8276,0.8031,0.8118,383.62,311.82
2018-10-05,DASHETH,0.815,0.8234,0.7975,0.8041,366.25,298.74
2018-10-04,DASHETH,0.8088,0.8165,0.8003,0.815,319.36,258.58
2018-10-03,DASHETH,0.8041,0.8189,0.8031,0.8088,351.18,285.0
2018-10-02,DASHETH,0.8116,0.8236,0.7985,0.8041,373.47,302.87
2018-10-01,DASHETH,0.806,0.8161,0.8031,0.8116,281.24,227.81
2018-09-30,DASHETH,0.816,0.8177,0.7948,0.806,351.98,283.25
2018-09-29,DASHETH,0.8473,0.8587,0.8088,0.816,373.09,308.66
2018-09-28,DASHETH,0.8547,0.857,0.842,0.8473,226.84,192.55
2018-09-27,DASHETH,0.8592,0.8695,0.8439,0.8547,189.36,162.84
2018-09-26,DASHETH,0.8645,0.889,0.8525,0.8592,215.14,188.21
2018-09-25,DASHETH,0.8641,0.8865,0.8553,0.8645,201.17,174.68
2018-09-24,DASHETH,0.8388,0.8641,0.8251,0.8641,166.36,139.12
2018-09-23,DASHETH,0.8475,0.8652,0.8357,0.8388,165.02,139.94
2018-09-22,DASHETH,0.8465,0.8722,0.8332,0.8475,191.58,162.75
2018-09-21,DASHETH,0.8881,0.926,0.8298,0.8465,189.22,168.31
2018-09-20,DASHETH,0.9142,0.9187,0.8846,0.8881,180.07,163.75
2018-09-19,DASHETH,0.9144,0.9335,0.8994,0.9142,188.38,171.92
2018-09-18,DASHETH,0.9242,0.9359,0.8811,0.9144,193.69,176.32
2018-09-17,DASHETH,0.8739,0.9523,0.8685,0.9242,222.53,201.34
2018-09-16,DASHETH,0.8649,0.8898,0.8534,0.8739,187.34,162.16
2018-09-15,DASHETH,0.9035,0.9077,0.8466,0.8649,164.63,143.74
2018-09-14,DASHETH,0.9165,0.926,0.8872,0.9035,185.12,167.23
2018-09-13,DASHETH,1.01,1.01,0.9135,0.9165,209.41,202.79
2018-09-12,DASHETH,1.01,1.06,0.9924,1.01,187.3,190.59
2018-09-11,DASHETH,1.03,1.04,0.9963,1.01,200.86,205.09
2018-09-10,DASHETH,0.9835,1.05,0.98,1.03,203.57,209.35
2018-09-09,DASHETH,0.9468,0.9869,0.9352,0.9835,201.53,193.23
2018-09-08,DASHETH,0.86,0.9694,0.86,0.9468,225.18,203.88
2018-09-07,DASHETH,0.7816,0.8739,0.7816,0.86,226.18,183.84
2018-09-06,DASHETH,0.7539,0.784,0.7376,0.7816,235.5,178.26
2018-09-05,DASHETH,0.7571,0.7966,0.7362,0.7539,216.38,165.81
2018-09-04,DASHETH,0.7571,0.7666,0.7435,0.7571,183.29,138.68
2018-09-03,DASHETH,0.7196,0.7646,0.7172,0.7571,218.52,160.16
2018-09-02,DASHETH,0.743,0.7505,0.711,0.7196,193.33,140.81
2018-09-01,DASHETH,0.6866,0.773,0.6847,0.743,266.88,193.63
2018-08-31,DASHETH,0.6447,0.6912,0.6436,0.6866,210.48,141.36
2018-08-30,DASHETH,0.6497,0.6577,0.6319,0.6447,229.58,148.23
2018-08-29,DASHETH,0.6583,0.6762,0.6447,0.6497,193.86,128.08
2018-08-28,DASHETH,0.6433,0.6803,0.6073,0.6583,304.24,194.76
2018-08-27,DASHETH,0.5203,0.6807,0.514,0.6433,454.7,260.21
2018-08-26,DASHETH,0.5213,0.5264,0.5139,0.5203,199.63,103.85
2018-08-25,DASHETH,0.5263,0.528,0.514,0.5213,191.34,99.5
2018-08-24,DASHETH,0.508,0.5263,0.5033,0.5263,233.64,119.15
2018-08-23,DASHETH,0.509,0.5133,0.5016,0.508,210.54,106.8
2018-08-22,DASHETH,0.5054,0.5244,0.5004,0.509,257.4,132.19
2018-08-21,DASHETH,0.5238,0.5262,0.5033,0.5054,239.05,123.0
2018-08-20,DASHETH,0.5161,0.528,0.5104,0.5238,201.76,104.57
2018-08-19,DASHETH,0.515,0.5317,0.5119,0.5161,179.71,93.39
2018-08-18,DASHETH,0.5261,0.5392,0.5086,0.515,223.81,117.44
2018-08-17,DASHETH,0.5254,0.5371,0.514,0.5261,170.6,89.71
2018-08-16,DASHETH,0.5465,0.5465,0.523,0.5254,207.8,111.15
2018-08-15,DASHETH,0.4981,0.5487,0.4946,0.5465,229.35,121.21
2018-08-14,DASHETH,0.5132,0.5373,0.4981,0.4981,319.96,167.92
2018-08-13,DASHETH,0.5257,0.5342,0.5069,0.5132,187.06,97.71
2018-08-12,DASHETH,0.5244,0.5244,0.5244,0.5244,0.0,0.0
2018-08-11,DASHETH,0.5098,0.5244,0.5065,0.5244,95.29,49.27
2018-08-10,DASHETH,0.5062,0.5225,0.4981,0.5098,186.69,95.48
2018-08-09,DASHETH,0.4854,0.5256,0.4854,0.5062,172.91,85.6
2018-08-08,DASHETH,0.4983,0.5207,0.481,0.4854,213.3,106.41
2018-08-07,DASHETH,0.4974,0.5189,0.493,0.4983,107.69,53.77
2018-08-06,DASHETH,0.5053,0.5135,0.4946,0.4974,136.34,68.88
2018-08-05,DASHETH,0.4992,0.5099,0.4973,0.5053,126.27,63.6
2018-08-04,DASHETH,0.5054,0.5103,0.4963,0.4992,151.78,76.58
2018-08-03,DASHETH,0.5104,0.512,0.4998,0.5054,148.28,75.22
2018-08-02,DASHETH,0.5233,0.5242,0.5069,0.5104,147.05,75.73
2018-08-01,DASHETH,0.5026,0.5299,0.5018,0.5233,163.65,85.25
2018-07-31,DASHETH,0.5198,0.5225,0.4982,0.5026,135.0,69.08
2018-07-30,DASHETH,0.5163,0.522,0.5122,0.5198,185.74,95.9
2018-07-29,DASHETH,0.518,0.5189,0.5154,0.5163,247.08,127.74
2018-07-28,DASHETH,0.5248,0.526,0.5157,0.518,132.82,69.16
