Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LSK,Volume BTC
2018-06-15,LSKBTC,0.001041,0.001049,0.00101,0.001017,50295.53,51.42
2018-06-14,LSKBTC,0.0009989,0.001047,0.0009979,0.001041,134366.14,136.45
2018-06-13,LSKBTC,0.001024,0.001026,0.0009955,0.0009989,124416.72,124.77
2018-06-12,LSKBTC,0.001048,0.001077,0.001015,0.001024,136085.22,142.37
2018-06-11,LSKBTC,0.001052,0.001085,0.001036,0.001048,107678.32,114.08
2018-06-10,LSKBTC,0.001109,0.001111,0.00105,0.001052,119951.08,130.22
2018-06-09,LSKBTC,0.00112,0.001173,0.001108,0.001109,111718.26,125.16
2018-06-08,LSKBTC,0.001128,0.001161,0.001111,0.00112,126810.51,143.02
2018-06-07,LSKBTC,0.001158,0.001165,0.001125,0.001128,74741.49,85.76
2018-06-06,LSKBTC,0.001193,0.001195,0.00115,0.001158,122767.83,143.38
2018-06-05,LSKBTC,0.001209,0.001218,0.001186,0.001193,98680.3,118.27
2018-06-04,LSKBTC,0.001294,0.001306,0.001191,0.001209,112931.67,140.68
2018-06-03,LSKBTC,0.001224,0.001322,0.001209,0.001294,97350.33,122.13
2018-06-02,LSKBTC,0.001148,0.00125,0.001142,0.001224,95516.34,115.41
2018-06-01,LSKBTC,0.001139,0.001162,0.001117,0.001148,81080.66,92.67
2018-05-31,LSKBTC,0.001144,0.001162,0.001102,0.001139,55545.15,63.61
2018-05-30,LSKBTC,0.001192,0.001195,0.001129,0.001144,67225.93,77.67
2018-05-29,LSKBTC,0.001112,0.001203,0.001107,0.001192,56169.9,65.05
2018-05-28,LSKBTC,0.0012,0.001204,0.001111,0.001112,64436.59,75.06
2018-05-27,LSKBTC,0.001197,0.001213,0.001192,0.0012,50589.24,60.83
2018-05-26,LSKBTC,0.001198,0.001225,0.001191,0.001197,61469.49,73.98
2018-05-25,LSKBTC,0.001239,0.001244,0.001189,0.001198,51770.83,62.91
2018-05-24,LSKBTC,0.00122,0.001244,0.001184,0.001239,51789.38,62.82
2018-05-23,LSKBTC,0.001218,0.001234,0.001137,0.00122,77183.48,91.49
2018-05-22,LSKBTC,0.001297,0.0013,0.001216,0.001218,66040.65,83.0
2018-05-21,LSKBTC,0.001329,0.001366,0.001278,0.001297,56877.72,75.19
2018-05-20,LSKBTC,0.001281,0.001333,0.00128,0.001329,70286.42,91.79
2018-05-19,LSKBTC,0.001285,0.001322,0.001264,0.001281,55948.34,72.23
2018-05-18,LSKBTC,0.001267,0.001313,0.001247,0.001285,61875.72,78.94
2018-05-17,LSKBTC,0.001235,0.001348,0.001225,0.001267,82696.24,106.02
2018-05-16,LSKBTC,0.001232,0.001242,0.001206,0.001235,56567.06,69.22
2018-05-15,LSKBTC,0.001274,0.001303,0.001226,0.001232,53689.43,67.85
2018-05-14,LSKBTC,0.001266,0.00132,0.001236,0.001274,51080.18,65.03
2018-05-13,LSKBTC,0.001193,0.001272,0.001173,0.001266,52091.53,63.6
2018-05-12,LSKBTC,0.001191,0.001239,0.001159,0.001193,60398.29,72.19
2018-05-11,LSKBTC,0.001221,0.001233,0.001129,0.001191,74043.09,88.22
2018-05-10,LSKBTC,0.001261,0.001332,0.001219,0.001221,54460.92,69.21
2018-05-09,LSKBTC,0.001321,0.001324,0.001256,0.001261,51634.23,66.24
2018-05-08,LSKBTC,0.001353,0.001376,0.001296,0.001321,48509.38,64.64
2018-05-07,LSKBTC,0.001389,0.001391,0.00131,0.001353,50002.26,67.09
2018-05-06,LSKBTC,0.001377,0.001395,0.001316,0.001389,45729.27,61.94
2018-05-05,LSKBTC,0.001415,0.001435,0.001349,0.001377,59263.99,82.82
2018-05-04,LSKBTC,0.001477,0.001523,0.001401,0.001415,75498.28,110.22
2018-05-03,LSKBTC,0.001547,0.001589,0.001446,0.001477,85208.74,128.74
2018-05-02,LSKBTC,0.001463,0.00159,0.001448,0.001547,78116.7,119.02
2018-05-01,LSKBTC,0.001433,0.001487,0.001354,0.001463,81173.91,116.4
2018-04-30,LSKBTC,0.001376,0.001452,0.001308,0.001433,90020.8,124.06
2018-04-29,LSKBTC,0.001273,0.001387,0.001266,0.001376,92586.58,122.38
2018-04-28,LSKBTC,0.001253,0.001278,0.001235,0.001273,80222.58,101.04
2018-04-27,LSKBTC,0.001265,0.001276,0.001234,0.001253,74497.66,93.62
2018-04-26,LSKBTC,0.001252,0.001283,0.001217,0.001265,69615.1,87.11
2018-04-25,LSKBTC,0.001341,0.001342,0.001182,0.001252,81553.47,101.84
2018-04-24,LSKBTC,0.001376,0.001394,0.001338,0.001341,79204.23,108.44
2018-04-23,LSKBTC,0.001308,0.001402,0.001302,0.001376,80456.73,108.18
2018-04-22,LSKBTC,0.0013,0.001332,0.001283,0.001308,74167.99,97.06
2018-04-21,LSKBTC,0.001396,0.001397,0.001257,0.0013,83480.51,110.77
2018-04-20,LSKBTC,0.001426,0.00146,0.001376,0.001396,51279.18,72.14
2018-04-19,LSKBTC,0.001386,0.001427,0.001361,0.001426,14156.09,19.8
2018-04-18,LSKBTC,0.00133,0.0014,0.001305,0.001386,42696.15,57.16
2018-04-17,LSKBTC,0.001334,0.001374,0.001298,0.00133,66297.35,88.46
2018-04-16,LSKBTC,0.001259,0.001348,0.001237,0.001334,90684.65,116.16
2018-04-15,LSKBTC,0.001245,0.001262,0.001226,0.001259,67253.18,84.15
2018-04-14,LSKBTC,0.001241,0.00127,0.001231,0.001245,76871.78,95.73
2018-04-13,LSKBTC,0.001238,0.001392,0.001221,0.001241,80837.91,102.98
2018-04-12,LSKBTC,0.00126,0.001387,0.001189,0.001238,103563.7,130.12
2018-04-11,LSKBTC,0.001249,0.001275,0.001221,0.00126,63893.62,79.75
2018-04-10,LSKBTC,0.001275,0.00128,0.001231,0.001249,73304.85,92.04
2018-04-09,LSKBTC,0.001303,0.001377,0.001253,0.001275,74492.41,97.01
2018-04-08,LSKBTC,0.001245,0.001325,0.001243,0.001303,78819.44,101.2
2018-04-07,LSKBTC,0.001249,0.001299,0.00122,0.001245,68523.48,85.58
2018-04-06,LSKBTC,0.001265,0.001265,0.00116,0.001249,81519.39,98.59
2018-04-05,LSKBTC,0.001218,0.001313,0.001118,0.001265,108275.0,128.35
2018-04-04,LSKBTC,0.001342,0.001426,0.001161,0.001218,96227.33,119.13
2018-04-03,LSKBTC,0.001102,0.001453,0.00108,0.001342,98005.12,123.36
2018-04-02,LSKBTC,0.001038,0.001131,0.00102,0.001102,21175.69,22.67
2018-04-01,LSKBTC,0.001078,0.001104,0.001029,0.001038,20723.36,22.14
2018-03-31,LSKBTC,0.001083,0.001139,0.001064,0.001078,22521.87,24.72
2018-03-30,LSKBTC,0.001104,0.001116,0.001039,0.001083,97125.13,103.91
2018-03-29,LSKBTC,0.001213,0.00123,0.001086,0.001104,113420.07,129.21
2018-03-28,LSKBTC,0.001257,0.001267,0.001208,0.001213,80300.53,99.25
2018-03-27,LSKBTC,0.00134,0.001342,0.001236,0.001257,86652.78,111.32
2018-03-26,LSKBTC,0.001379,0.001427,0.001311,0.00134,52589.07,70.3
2018-03-25,LSKBTC,0.001386,0.001397,0.00134,0.001379,17617.06,24.08
2018-03-24,LSKBTC,0.001357,0.001397,0.001348,0.001386,46256.55,63.54
2018-03-23,LSKBTC,0.001433,0.001443,0.001352,0.001357,63643.69,87.79
2018-03-22,LSKBTC,0.001504,0.001532,0.0014,0.001433,58055.28,84.32
2018-03-21,LSKBTC,0.001528,0.001555,0.001479,0.001504,57369.44,87.11
2018-03-20,LSKBTC,0.00149,0.00157,0.001472,0.001528,59909.04,91.43
2018-03-19,LSKBTC,0.001499,0.00153,0.001454,0.00149,57411.26,85.43
2018-03-18,LSKBTC,0.001545,0.001547,0.001374,0.001499,73307.91,108.12
2018-03-17,LSKBTC,0.001565,0.001584,0.001504,0.001545,70777.77,109.29
