Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETC,Volume BTC
2019-07-03 10-AM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-03 09-AM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-03 08-AM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-03 07-AM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-03 06-AM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-03 05-AM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-03 04-AM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-03 03-AM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-03 02-AM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-03 01-AM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-03 12-AM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-02 11-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-02 10-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-02 09-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-02 08-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-02 07-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-02 06-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-02 05-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-02 04-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-02 03-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-02 02-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-02 01-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-02 12-PM,ETCBTC,0.000705,0.000705,0.0006506,0.0006506,29.93,0.01948
2019-07-02 11-AM,ETCBTC,0.000705,0.000705,0.000705,0.000705,0.0,0.0
2019-07-02 10-AM,ETCBTC,0.000705,0.000705,0.000705,0.000705,0.0,0.0
2019-07-02 09-AM,ETCBTC,0.000705,0.000705,0.000705,0.000705,0.0,0.0
2019-07-02 08-AM,ETCBTC,0.000705,0.000705,0.000705,0.000705,0.0,0.0
2019-07-02 07-AM,ETCBTC,0.000705,0.000705,0.000705,0.000705,0.0,0.0
2019-07-02 06-AM,ETCBTC,0.000705,0.000705,0.000705,0.000705,0.0,0.0
2019-07-02 05-AM,ETCBTC,0.000705,0.000705,0.000705,0.000705,0.0,0.0
2019-07-02 04-AM,ETCBTC,0.0006506,0.000705,0.0006506,0.000705,2.91e-06,2e-09
2019-07-02 03-AM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-02 02-AM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-02 01-AM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-02 12-AM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-01 11-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-01 10-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-01 09-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-01 08-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-01 07-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-01 06-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-01 05-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-01 04-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-01 03-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-01 02-PM,ETCBTC,0.0006506,0.0006506,0.0006506,0.0006506,0.0,0.0
2019-07-01 01-PM,ETCBTC,0.0007012,0.0007012,0.0006506,0.0006506,2.195,0.001428
2019-07-01 12-PM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-07-01 11-AM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-07-01 10-AM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-07-01 09-AM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-07-01 08-AM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-07-01 07-AM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-07-01 06-AM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-07-01 05-AM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-07-01 04-AM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-07-01 03-AM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-07-01 02-AM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-07-01 01-AM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-07-01 12-AM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-06-30 11-PM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-06-30 10-PM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-06-30 09-PM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-06-30 08-PM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-06-30 07-PM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-06-30 06-PM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-06-30 05-PM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-06-30 04-PM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-06-30 03-PM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-06-30 02-PM,ETCBTC,0.0007012,0.0007012,0.0007012,0.0007012,0.0,0.0
2019-06-30 01-PM,ETCBTC,0.0006508,0.0007012,0.0006508,0.0007012,3.33e-06,2e-09
2019-06-30 12-PM,ETCBTC,0.0006508,0.0006508,0.0006508,0.0006508,0.0,0.0
2019-06-30 11-AM,ETCBTC,0.0006508,0.0006508,0.0006508,0.0006508,0.0,0.0
2019-06-30 10-AM,ETCBTC,0.0006508,0.0006508,0.0006508,0.0006508,0.0,0.0
2019-06-30 09-AM,ETCBTC,0.0006508,0.0006508,0.0006508,0.0006508,0.0,0.0
2019-06-30 08-AM,ETCBTC,0.0006517,0.0006517,0.0006508,0.0006508,1.53,0.0009957
