Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume RUB
2019-04-19,LTCRUB,5331.72,5400,5228.84,5337.8,363.62,1928722.26
2019-04-18,LTCRUB,5168.86,5413.74,5150,5331.72,416.17,2192715.6
2019-04-17,LTCRUB,5302.91,5353.5,5140.83,5168.86,413.31,2154723.47
2019-04-16,LTCRUB,5188.5,5383.55,5119.62,5302.91,491.19,2565619.3
2019-04-15,LTCRUB,5505.33,5567.25,4986.01,5188.5,560.57,2961878.12
2019-04-14,LTCRUB,5163.73,5520,5055.33,5505.33,325.25,1691605.36
2019-04-13,LTCRUB,5207.3,5344,5055.31,5163.73,351.92,1827222.34
2019-04-12,LTCRUB,5240,5285.37,5019.84,5207.3,444.69,2293223.22
2019-04-11,LTCRUB,5692.3,5733.06,4985.12,5240,652.02,3419729.55
2019-04-10,LTCRUB,5606.25,5957.22,5559.48,5692.3,445.2,2540298.73
2019-04-09,LTCRUB,5744.77,5789.5,5482.3,5606.25,459.41,2591469.02
2019-04-08,LTCRUB,5903.93,6015.02,5612.31,5744.77,537.7,3100539.69
2019-04-07,LTCRUB,5974.29,6156.82,5700,5903.93,554.04,3307412.72
2019-04-06,LTCRUB,5687.34,6278.51,5528.56,5974.29,645.41,3807780.72
2019-04-05,LTCRUB,5301.4,5741.14,5300.24,5687.34,570.49,3203174.48
2019-04-04,LTCRUB,5428.9,5709.1,5126.48,5301.4,828.87,4518589.55
2019-04-03,LTCRUB,4864.78,6257.96,4861.26,5428.9,1812.14,9860023.84
2019-04-02,LTCRUB,3904.66,4964.25,3890.56,4864.78,1907.81,8347004.74
2019-04-01,LTCRUB,3890.71,3965.3,3865.2,3904.66,435.88,1703769.4
2019-03-19,LTCRUB,3862.73,3869.07,3843.65,3868.31,12.03,46399.7
2019-03-18,LTCRUB,3947.96,4051.58,3800,3862.73,772.15,3000163.41
2019-03-17,LTCRUB,3949.05,3977.92,3880.02,3947.96,550.33,2163431.49
2019-03-16,LTCRUB,3790.96,3999,3790.96,3949.05,775.61,3051886.25
2019-03-15,LTCRUB,3661.92,3833,3655.08,3790.96,613.5,2296655.64
2019-03-14,LTCRUB,3626.28,3780,3585.86,3661.92,414.42,1514378.62
2019-03-13,LTCRUB,3709.38,3712.91,3594.2,3626.28,404.17,1476889.83
2019-03-12,LTCRUB,3612.55,3757.56,3494.28,3709.38,574.03,2095346.98
2019-03-11,LTCRUB,3752.98,3772.91,3575.02,3612.55,484.48,1764455.54
2019-03-10,LTCRUB,3795.58,3828.19,3604.9,3752.98,568.92,2123457.6
2019-03-09,LTCRUB,3680.6,3881.44,3669.59,3795.58,588.47,2229755.62
2019-03-08,LTCRUB,3748.29,3795,3604.69,3680.6,459.62,1705308.61
2019-03-07,LTCRUB,3675.37,3860,3565.91,3748.29,1021.3,3803452.56
2019-03-06,LTCRUB,3451.37,3720,3410,3675.37,1035.54,3692899.92
2019-03-05,LTCRUB,3058,3551,3030.58,3451.37,1493.7,4963652.52
2019-03-04,LTCRUB,3169.26,3198.92,2998.29,3058,512.32,1572585.34
2019-03-03,LTCRUB,3218.91,3292.2,3105.7,3169.26,764.63,2453552.89
2019-03-02,LTCRUB,3156.41,3276.7,3126.89,3218.91,608.13,1949140.28
2019-03-01,LTCRUB,3057.2,3227.95,3031.32,3156.41,592.64,1861475.14
2019-02-28,LTCRUB,3005.77,3082.11,2994.45,3057.2,561.04,1705411.46
2019-02-27,LTCRUB,2978.17,3050,2889.9,3005.77,719.42,2152755.67
2019-02-26,LTCRUB,3017.72,3030.3,2935.75,2978.17,527.71,1570572.37
2019-02-25,LTCRUB,2873.78,3077.52,2873.78,3017.72,625.05,1854071.11
2019-02-24,LTCRUB,3286.9,3412.98,2794.54,2873.78,1213.55,3767844.04
2019-02-23,LTCRUB,3178.11,3328.15,3111.89,3286.9,687.18,2215963.46
2019-02-22,LTCRUB,3146.35,3219.41,3117,3178.11,561.6,1782036.5
2019-02-21,LTCRUB,3327.78,3327.78,3093.35,3146.35,608.9,1937645.03
2019-02-20,LTCRUB,3079.37,3500,3013.68,3327.78,894.51,2898418.13
2019-02-19,LTCRUB,3103.1,3175.44,3053.02,3079.37,1144.28,3561992.89
2019-02-18,LTCRUB,2893.93,3209.36,2881.68,3103.1,1180.12,3535393.45
2019-02-17,LTCRUB,2881.83,2955.27,2795,2893.93,685.52,1965773.46
2019-02-16,LTCRUB,2800.93,2915,2780.69,2881.83,869.68,2493284.86
