Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LIZ,Volume ABTC
2018-08-29,LIZABTC,1.98e-05,2.834e-05,1.98e-05,2.68e-05,47613.81,1.16
2018-08-28,LIZABTC,2.486e-05,2.486e-05,1.514e-05,1.98e-05,45958.2,0.9139
2018-08-27,LIZABTC,2.999e-05,2.999e-05,2.099e-05,2.486e-05,24547.61,0.6826
2018-08-26,LIZABTC,3.699e-05,4.08e-05,2.251e-05,2.999e-05,47897.17,1.44
2018-08-25,LIZABTC,3.689e-05,5.098e-05,3.3e-05,3.699e-05,26352.51,1.02
2018-08-24,LIZABTC,5.089e-05,5.091e-05,3.1e-05,3.689e-05,62080.01,2.5
2018-08-23,LIZABTC,4.401e-05,5.75e-05,4.353e-05,5.089e-05,9082.04,0.4261
2018-08-22,LIZABTC,7.57e-05,7.995e-05,4.308e-05,4.401e-05,26372.32,1.63
2018-08-21,LIZABTC,9.176e-05,0.0001028,7.5e-05,7.57e-05,10559.34,0.8851
2018-08-20,LIZABTC,9.315e-05,9.315e-05,8.5e-05,9.176e-05,8343.42,0.7502
2018-08-19,LIZABTC,9.999e-05,9.999e-05,9.0e-05,9.315e-05,5978.75,0.5612
2018-08-18,LIZABTC,9.918e-05,0.0001032,9.201e-05,9.999e-05,7685.31,0.7598
2018-08-17,LIZABTC,0.00013,0.00013,9.423e-05,9.918e-05,10026.08,1.04
2018-08-16,LIZABTC,9.378e-05,0.0008,7.0e-05,0.00013,58480.4,23.26
2018-08-15,LIZABTC,0.000138,0.0001455,8.0e-05,9.378e-05,16730.06,1.73
2018-08-14,LIZABTC,0.0001984,0.0001984,0.0001199,0.000138,6193.3,0.9497
2018-08-13,LIZABTC,0.000196,0.0002112,0.000161,0.0001984,4230.05,0.8121
2018-08-12,LIZABTC,0.00025,0.00025,0.00025,0.00025,0.0,0.0
2018-08-11,LIZABTC,0.000338,0.000338,0.0002218,0.00025,2091.44,0.5474
2018-08-10,LIZABTC,0.0003773,0.00054,0.0002505,0.000338,6168.33,1.96
2018-08-09,LIZABTC,0.0004881,0.0005645,0.00036,0.0003773,2009.82,0.857
2018-08-08,LIZABTC,0.000509,0.00055,0.000463,0.0004881,3516.15,1.79
2018-08-07,LIZABTC,0.000505,0.0005944,0.0005011,0.000509,1919.6,1.01
2018-08-06,LIZABTC,0.0006032,0.00062,0.0005,0.000505,4867.18,2.61
2018-08-05,LIZABTC,0.0007,0.00073,0.0005272,0.0006032,2414.85,1.45
2018-08-04,LIZABTC,0.0007125,0.00078,0.0006034,0.0007,1891.52,1.35
2018-08-03,LIZABTC,0.0007691,0.000799,0.0006712,0.0007125,1365.85,1.02
2018-08-02,LIZABTC,0.000675,0.0007691,0.0006712,0.0007691,669.86,0.4907
2018-08-01,LIZABTC,0.0008588,0.0009,0.00065,0.000675,1444.81,1.06
2018-07-31,LIZABTC,0.0006302,0.000898,0.0006255,0.0008588,1663.48,1.17
2018-07-30,LIZABTC,0.000541,0.0009,0.00051,0.0006302,2025.69,1.33
2018-07-29,LIZABTC,0.00062,0.000699,0.0005159,0.000541,2492.47,1.43
2018-07-28,LIZABTC,0.0005799,0.00074,0.00055,0.00062,1140.44,0.711
2018-07-27,LIZABTC,0.0006125,0.001649,0.0005165,0.0005799,15069.93,17.85
2018-07-26,LIZABTC,0.00134,0.00142,0.0004985,0.0006125,10570.35,9.63
2018-07-25,LIZABTC,0.001792,0.001896,0.00125,0.00134,5113.35,7.79
2018-07-24,LIZABTC,0.00225,0.0025,0.0017,0.001792,2687.52,5.35
2018-07-23,LIZABTC,0.00206,0.004,0.0017,0.00225,6767.51,20.91
2018-07-22,LIZABTC,0.002572,0.002689,0.001901,0.00206,3157.41,6.9
2018-07-21,LIZABTC,0.00372,0.00375,0.002557,0.002572,2965.66,9.22
2018-07-20,LIZABTC,0.0037,0.00385,0.00353,0.00372,1335.55,4.91
2018-07-19,LIZABTC,0.003721,0.00401,0.003605,0.0037,3006.26,11.16
2018-07-18,LIZABTC,0.003667,0.004198,0.0035,0.003721,1549.41,5.87
2018-07-17,LIZABTC,0.003718,0.005308,0.00337,0.003667,10627.77,47.29
2018-07-16,LIZABTC,0.003878,0.004049,0.003718,0.003718,5666.76,21.8
2018-07-15,LIZABTC,0.005015,0.00515,0.00385,0.003878,13875.72,61.99
2018-07-14,LIZABTC,0.00421,0.0052,0.004021,0.005015,17031.15,82.98
2018-07-13,LIZABTC,0.00265,0.00476,0.00242,0.00421,22753.8,89.78
2018-07-12,LIZABTC,0.002793,0.003189,0.00235,0.00265,9918.96,25.56
2018-07-11,LIZABTC,0.0039,0.004079,0.0026,0.002793,12870.43,41.71
2018-07-10,LIZABTC,0.0045,0.00494,0.00381,0.0039,7395.02,32.38
2018-07-09,LIZABTC,0.00525,0.005554,0.004351,0.0045,7254.18,35.74
2018-07-08,LIZABTC,0.005289,0.0061,0.0051,0.00525,3941.07,22.33
2018-07-07,LIZABTC,0.007079,0.007079,0.0051,0.005289,7115.84,42.58
2018-07-06,LIZABTC,0.008008,0.00849,0.007074,0.007079,5746.05,43.89
2018-07-05,LIZABTC,0.00989,0.01003,0.008008,0.008008,4971.83,45.97
2018-07-04,LIZABTC,0.00981,0.0107,0.00963,0.00989,3555.61,35.42
2018-07-03,LIZABTC,0.00956,0.0105,0.009301,0.00981,3132.49,30.95
2018-07-02,LIZABTC,0.01208,0.01208,0.008748,0.00956,6614.81,69.73
2018-07-01,LIZABTC,0.01328,0.0133,0.01189,0.01208,2626.55,32.71
2018-06-30,LIZABTC,0.01391,0.0142,0.01257,0.01328,3258.11,42.68
2018-06-29,LIZABTC,0.0175,0.0176,0.0134,0.01391,3625.23,54.94
2018-06-28,LIZABTC,0.0177,0.02095,0.0165,0.0175,2571.94,45.93
2018-06-27,LIZABTC,0.018,0.021,0.0164,0.0177,2446.39,43.41
2018-06-26,LIZABTC,0.0168,0.0185,0.016,0.018,1949.89,33.5
2018-06-25,LIZABTC,0.01879,0.01883,0.016,0.0168,1571.25,26.31
2018-06-24,LIZABTC,0.02037,0.022,0.01622,0.01879,3041.19,56.57
2018-06-23,LIZABTC,0.02999,0.03,0.0201,0.02037,1998.4,49.19
2018-06-22,LIZABTC,0.028,0.03349,0.0274,0.02999,2291.69,68.72
2018-06-21,LIZABTC,0.02609,0.031,0.02151,0.028,2702.28,67.72
2018-06-20,LIZABTC,0.03998,0.041,0.02405,0.02609,3202.41,99.97
2018-06-19,LIZABTC,0.0565,0.0599,0.038,0.03998,2457.98,117.91
2018-06-18,LIZABTC,0.07,0.0715,0.0453,0.0565,1819.34,104.76
2018-06-17,LIZABTC,0.065,0.074,0.06365,0.07,933.42,63.76
2018-06-16,LIZABTC,0.0473,0.0669,0.0473,0.065,1395.83,85.1
2018-06-15,LIZABTC,0.081,0.0825,0.038,0.0473,2391.29,128.57
2018-06-14,LIZABTC,0.1415,0.1452,0.0803,0.081,1899.64,194.88
2018-06-13,LIZABTC,0.153,0.168,0.136,0.1415,1050.32,158.53
2018-06-12,LIZABTC,0.1505,0.17,0.15,0.153,765.58,120.56
2018-06-11,LIZABTC,0.141,0.155,0.139,0.1505,613.51,90.48
2018-06-10,LIZABTC,0.128,0.145,0.1256,0.141,590.69,80.52
2018-06-09,LIZABTC,0.131,0.139,0.122,0.128,544.58,70.37
2018-06-08,LIZABTC,0.128,0.152,0.1118,0.131,731.74,96.39
2018-06-07,LIZABTC,0.1402,0.17,0.1049,0.128,767.26,112.23
2018-06-06,LIZABTC,0.1315,0.155,0.1271,0.1402,678.63,94.34
2018-06-05,LIZABTC,0.1138,0.135,0.112,0.1315,550.16,68.3
2018-06-04,LIZABTC,0.101,0.1195,0.101,0.1138,445.08,49.44
2018-06-03,LIZABTC,0.1,0.115,0.095,0.101,610.64,62.47
2018-06-02,LIZABTC,0.0977,0.11,0.09099,0.1,431.7,42.9
2018-06-01,LIZABTC,0.1125,0.1282,0.08507,0.0977,739.09,73.15
2018-05-31,LIZABTC,0.1061,0.1465,0.105,0.1125,1001.68,125.53
2018-05-30,LIZABTC,0.0604,0.1256,0.06,0.1061,1147.91,99.18
2018-05-29,LIZABTC,1.0e-08,0.155,1.0e-08,0.0604,278107515.2,30.12
2018-05-28,LIZABTC,1.0e-08,1.0e-08,1.0e-08,1.0e-08,144449234.38,1.44
2018-05-27,LIZABTC,1.0e-08,1.0e-08,1.0e-08,1.0e-08,48606287.55,0.4861
2018-05-26,LIZABTC,1.0e-08,1.0e-08,1.0e-08,1.0e-08,79324639.03,0.7932
2018-05-25,LIZABTC,1.0e-08,1.0e-08,1.0e-08,1.0e-08,206954491.12,2.07
2018-05-24,LIZABTC,1.0e-08,1.0e-08,1.0e-08,1.0e-08,1237247837.88,12.37
2018-05-23,LIZABTC,2.0e-08,2.0e-08,1.0e-08,1.0e-08,3431711142.26,36.22
2018-05-22,LIZABTC,2.0e-08,2.0e-08,1.0e-08,2.0e-08,1328670712.64,18.54
2018-05-21,LIZABTC,2.0e-08,3.0e-08,1.0e-08,2.0e-08,2519716093.07,45.56
2018-05-20,LIZABTC,1.0e-08,2.0e-08,1.0e-08,2.0e-08,1442703645.48,23.44
2018-05-19,LIZABTC,1.0e-08,2.0e-08,1.0e-08,1.0e-08,1283589068.32,18.81
2018-05-18,LIZABTC,1.0e-08,2.0e-08,1.0e-08,1.0e-08,1586052191.26,24.89
2018-05-17,LIZABTC,2.0e-08,3.0e-08,1.0e-08,1.0e-08,4908430263.65,87.15
2018-05-16,LIZABTC,2.0e-08,3.0e-08,2.0e-08,2.0e-08,1028118148.42,24.25
2018-05-15,LIZABTC,4.0e-08,4.0e-08,2.0e-08,2.0e-08,1914010963.94,47.49
2018-05-14,LIZABTC,3.0e-08,4.0e-08,2.0e-08,4.0e-08,2690742182.4,81.12
2018-05-13,LIZABTC,3.0e-08,4.0e-08,2.0e-08,3.0e-08,2892123055.66,91.98
2018-05-12,LIZABTC,5.0e-08,5.0e-08,3.0e-08,3.0e-08,1277453676.29,55.97
2018-05-11,LIZABTC,5.0e-08,6.0e-08,4.0e-08,5.0e-08,1772747634.24,89.9
2018-05-10,LIZABTC,5.0e-08,6.0e-08,4.0e-08,5.0e-08,2635900128.22,130.77
2018-05-09,LIZABTC,4.0e-08,6.0e-08,4.0e-08,5.0e-08,1896165780.28,90.77
2018-05-08,LIZABTC,3.0e-08,8.0e-08,3.0e-08,4.0e-08,4636543210.58,209.76
2018-05-07,LIZABTC,5.0e-08,6.0e-08,3.0e-08,3.0e-08,3506788201.33,163.22
2018-05-06,LIZABTC,9.0e-08,9.0e-08,5.0e-08,5.0e-08,2285369244.98,148.41
2018-05-05,LIZABTC,9.0e-08,1.0e-07,7.0e-08,9.0e-08,1792212685.4,148.85
2018-05-04,LIZABTC,8.0e-08,9.0e-08,6.0e-08,9.0e-08,3376297401.86,236.44
2018-05-03,LIZABTC,1.7e-07,1.7e-07,7.0e-08,8.0e-08,2603295995.83,292.77
2018-05-02,LIZABTC,1.8e-07,2.0e-07,1.5e-07,1.7e-07,1374152121.76,240.3
2018-05-01,LIZABTC,2.0e-07,2.2e-07,1.8e-07,1.8e-07,736715497.07,147.67
2018-04-30,LIZABTC,2.2e-07,2.6e-07,1.8e-07,2.0e-07,1068070755.5,223.67
2018-04-29,LIZABTC,3.2e-07,3.3e-07,2.0e-07,2.2e-07,1090943844.54,282.45
2018-04-28,LIZABTC,3.8e-07,4.3e-07,3.2e-07,3.2e-07,867438869.32,337.5
2018-04-27,LIZABTC,2.6e-07,4.6e-07,2.5e-07,3.8e-07,1134501182.38,387.81
2018-04-26,LIZABTC,1.5e-07,2.8e-07,1.5e-07,2.6e-07,1355552930.19,311.82
2018-04-25,LIZABTC,5.0e-08,4.1e-07,4.0e-08,1.5e-07,3152193192.98,193.83
2018-04-24,LIZABTC,7.0e-08,8.0e-08,3.0e-08,5.0e-08,4546943437.55,243.2
2018-04-23,LIZABTC,7.0e-08,8.0e-08,6.0e-08,7.0e-08,3853182206.49,283.38
2018-04-22,LIZABTC,8.0e-08,9.0e-08,6.0e-08,7.0e-08,4432516373.42,334.15
2018-04-21,LIZABTC,5.0e-08,1.0e-07,3.0e-08,8.0e-08,7404825983.38,506.4
2018-04-20,LIZABTC,1.5e-07,1.6e-07,2.0e-08,5.0e-08,3819674344.98,463.66
2018-04-19,LIZABTC,1.5e-07,1.6e-07,1.4e-07,1.5e-07,2887078942.53,436.17
2018-04-18,LIZABTC,1.5e-07,1.6e-07,1.4e-07,1.5e-07,2559007475.87,395.67
2018-04-17,LIZABTC,1.5e-07,1.7e-07,1.4e-07,1.5e-07,2650395857.18,400.78
2018-04-16,LIZABTC,1.3e-07,1.6e-07,1.1e-07,1.5e-07,2705058442.89,376.41
2018-04-15,LIZABTC,1.6e-07,1.7e-07,1.2e-07,1.3e-07,2037254181.2,304.35
2018-04-14,LIZABTC,1.5e-07,1.7e-07,1.5e-07,1.6e-07,1779235691.99,282.92
2018-04-13,LIZABTC,1.7e-07,1.8e-07,1.4e-07,1.5e-07,1847919240.77,294.86
2018-04-12,LIZABTC,1.7e-07,1.9e-07,1.2e-07,1.7e-07,2123337983.37,347.22
2018-04-11,LIZABTC,1.5e-07,1.8e-07,1.5e-07,1.7e-07,1952943007.44,327.25
2018-04-10,LIZABTC,1.5e-07,1.8e-07,1.4e-07,1.5e-07,1989979920.12,310.24
2018-04-09,LIZABTC,1.3e-07,1.6e-07,1.2e-07,1.5e-07,2199472601.59,314.25
2018-04-08,LIZABTC,1.4e-07,1.5e-07,1.2e-07,1.3e-07,1301901901.03,186.53
2018-04-07,LIZABTC,1.4e-07,1.6e-07,1.3e-07,1.4e-07,1328837547.17,191.82
2018-04-06,LIZABTC,1.5e-07,1.6e-07,1.2e-07,1.4e-07,1270640432.55,184.36
2018-04-05,LIZABTC,1.3e-07,1.5e-07,1.2e-07,1.5e-07,1425707851.6,198.85
2018-04-04,LIZABTC,1.5e-07,1.6e-07,1.3e-07,1.3e-07,1182059330.63,168.72
2018-04-03,LIZABTC,1.2e-07,1.5e-07,1.2e-07,1.5e-07,1227147746.2,166.18
2018-04-02,LIZABTC,1.7e-07,1.8e-07,1.0e-07,1.2e-07,1230668558.15,172.44
2018-04-01,LIZABTC,1.6e-07,1.8e-07,1.5e-07,1.7e-07,746092207.61,126.03
2018-03-31,LIZABTC,1.4e-07,1.7e-07,1.4e-07,1.6e-07,720550851.97,113.7
2018-03-30,LIZABTC,1.5e-07,1.9e-07,1.3e-07,1.4e-07,686544176.19,108.26
2018-03-29,LIZABTC,1.4e-07,1.7e-07,1.3e-07,1.5e-07,588080423.85,87.21
2018-03-28,LIZABTC,1.3e-07,1.5e-07,1.2e-07,1.4e-07,564972174.75,77.08
2018-03-27,LIZABTC,1.2e-07,1.4e-07,1.2e-07,1.3e-07,476003697.27,60.81
2018-03-26,LIZABTC,1.3e-07,1.5e-07,1.1e-07,1.2e-07,584255228.54,76.99
2018-03-25,LIZABTC,1.2e-07,1.4e-07,1.2e-07,1.3e-07,353748436.92,46.37
2018-03-24,LIZABTC,1.4e-07,1.6e-07,1.2e-07,1.2e-07,344802659.2,47.26
2018-03-23,LIZABTC,1.3e-07,1.6e-07,1.3e-07,1.4e-07,329804353.46,46.84
2018-03-22,LIZABTC,1.4e-07,1.5e-07,1.2e-07,1.3e-07,324685142.36,43.44
2018-03-21,LIZABTC,1.4e-07,1.6e-07,1.3e-07,1.4e-07,346108729.54,48.77
2018-03-20,LIZABTC,1.3e-07,1.4e-07,1.1e-07,1.4e-07,365090368.53,44.99
2018-03-19,LIZABTC,1.8e-07,1.9e-07,1.2e-07,1.3e-07,327827927.79,48.74
2018-03-18,LIZABTC,2.5e-07,2.6e-07,1.8e-07,1.8e-07,231588814.97,51.84
2018-03-17,LIZABTC,2.6e-07,2.8e-07,2.4e-07,2.5e-07,275332745.88,71.47
2018-03-16,LIZABTC,2.5e-07,3.1e-07,2.2e-07,2.6e-07,222477582.73,57.22
2018-03-15,LIZABTC,1.9e-07,2.8e-07,1.4e-07,2.5e-07,358696973.66,72.98
2018-03-14,LIZABTC,3.5e-07,3.6e-07,1.9e-07,1.9e-07,293372207.5,77.16
2018-03-13,LIZABTC,3.7e-07,3.9e-07,3.3e-07,3.5e-07,186520871.19,68.48
2018-03-12,LIZABTC,4.5e-07,4.7e-07,3.4e-07,3.7e-07,160818630.22,69.61
2018-03-11,LIZABTC,4.9e-07,5.1e-07,4.2e-07,4.5e-07,123261970.48,58.73
2018-03-10,LIZABTC,4.6e-07,5.1e-07,4.6e-07,4.9e-07,94799883.95,45.92
2018-03-09,LIZABTC,4.4e-07,5.1e-07,4.4e-07,4.6e-07,92644783.39,44.34
2018-03-08,LIZABTC,5.4e-07,6.0e-07,4.1e-07,4.4e-07,104939400.67,56.39
2018-03-07,LIZABTC,4.7e-07,5.9e-07,4.6e-07,5.4e-07,94337350.28,50.36
2018-03-06,LIZABTC,4.5e-07,6.0e-07,4.5e-07,4.7e-07,86532840.73,43.95
2018-03-05,LIZABTC,4.1e-07,5.4e-07,3.2e-07,4.5e-07,82915648.44,32.83
2018-03-04,LIZABTC,5.5e-07,6.4e-07,3.1e-07,4.1e-07,85379959.59,37.73
2018-03-03,LIZABTC,5.4e-07,7.4e-07,5.2e-07,5.5e-07,64735769.99,37.91
2018-03-02,LIZABTC,1.36e-06,1.39e-06,5.2e-07,5.4e-07,80243395.57,64.65
2018-03-01,LIZABTC,1.56e-06,1.69e-06,1.33e-06,1.36e-06,34973302.21,53.59
2018-02-28,LIZABTC,1.5e-06,1.85e-06,1.34e-06,1.56e-06,38221569.41,59.45
2018-02-27,LIZABTC,2.24e-06,2.4e-06,1.34e-06,1.5e-06,31177723.94,67.8
2018-02-26,LIZABTC,2.2e-06,2.41e-06,2.12e-06,2.24e-06,25510157.12,58.12
2018-02-25,LIZABTC,2.23e-06,2.29e-06,2.09e-06,2.2e-06,18824842.98,41.55
2018-02-24,LIZABTC,2.12e-06,2.31e-06,2.09e-06,2.23e-06,19294309.66,42.58
2018-02-23,LIZABTC,2.13e-06,2.43e-06,1.96e-06,2.12e-06,19316012.29,42.5
2018-02-22,LIZABTC,2.07e-06,2.19e-06,1.9e-06,2.13e-06,19067551.41,39.38
2018-02-21,LIZABTC,2.4e-06,2.47e-06,1.82e-06,2.07e-06,20556669.29,44.05
2018-02-20,LIZABTC,2.44e-06,2.7e-06,2.16e-06,2.4e-06,15766499.89,37.84
2018-02-19,LIZABTC,1.9e-06,3.05e-06,1.85e-06,2.44e-06,17105983.64,39.72
2018-02-18,LIZABTC,3.52e-06,3.64e-06,1.81e-06,1.9e-06,18913394.44,48.69
2018-02-17,LIZABTC,4.79e-06,5.35e-06,3.31e-06,3.52e-06,12108635.8,48.98
2018-02-16,LIZABTC,6.36e-06,7.12e-06,4.62e-06,4.79e-06,10399395.85,64.98
2018-02-15,LIZABTC,8.81e-06,8.99e-06,6.03e-06,6.36e-06,8851055.0,66.76
2018-02-14,LIZABTC,1.112e-05,1.271e-05,8.81e-06,8.81e-06,5564934.64,62.48
2018-02-13,LIZABTC,1.058e-05,1.18e-05,1.036e-05,1.112e-05,5766975.52,63.08
2018-02-12,LIZABTC,8.48e-06,1.19e-05,8.42e-06,1.058e-05,5991696.64,60.2
2018-02-11,LIZABTC,6.96e-06,1.0e-05,6.52e-06,8.48e-06,6427348.08,51.28
2018-02-10,LIZABTC,1.501e-05,1.578e-05,6.51e-06,6.96e-06,6189945.54,67.32
2018-02-09,LIZABTC,2.285e-05,2.496e-05,1.49e-05,1.501e-05,4385305.54,81.8
2018-02-08,LIZABTC,2.816e-05,3.0e-05,2.15e-05,2.285e-05,2679705.83,70.1
2018-02-07,LIZABTC,2.482e-05,3.12e-05,2.482e-05,2.816e-05,2339012.87,66.18
2018-02-06,LIZABTC,3.15e-05,3.323e-05,2.11e-05,2.482e-05,2439017.41,63.88
2018-02-05,LIZABTC,4.248e-05,4.469e-05,2.54e-05,3.15e-05,2530626.52,91.25
2018-02-04,LIZABTC,4.781e-05,4.997e-05,4.239e-05,4.248e-05,1916919.81,91.01
2018-02-03,LIZABTC,4.897e-05,5.379e-05,4.502e-05,4.781e-05,1652768.81,83.3
2018-02-02,LIZABTC,5.418e-05,5.9e-05,4.033e-05,4.897e-05,2094882.94,104.09
2018-02-01,LIZABTC,6.06e-05,7.731e-05,4.015e-05,5.418e-05,1735335.83,110.41
2018-01-31,LIZABTC,5.525e-05,6.265e-05,5.46e-05,6.06e-05,2036353.43,119.59
2018-01-30,LIZABTC,4.781e-05,5.525e-05,4.748e-05,5.525e-05,2003658.19,102.72
2018-01-29,LIZABTC,4.347e-05,4.822e-05,4.134e-05,4.781e-05,1716706.85,78.88
2018-01-28,LIZABTC,4.455e-05,4.719e-05,4.05e-05,4.347e-05,1764277.55,78.55
2018-01-27,LIZABTC,4.412e-05,5.223e-05,4.04e-05,4.455e-05,1386950.34,64.78
2018-01-26,LIZABTC,4.179e-05,4.548e-05,4.135e-05,4.412e-05,1488339.28,65.68
2018-01-25,LIZABTC,3.964e-05,5.0e-05,3.85e-05,4.179e-05,1337340.74,56.78
2018-01-24,LIZABTC,3.585e-05,4.1e-05,3.4e-05,3.964e-05,1585999.56,59.55
2018-01-23,LIZABTC,3.02e-05,3.614e-05,3.02e-05,3.585e-05,358154.96,12.57
2018-01-22,LIZABTC,3.02e-05,3.02e-05,3.02e-05,3.02e-05,0.0,0.0
2018-01-21,LIZABTC,2.899e-05,3.097e-05,2.896e-05,3.02e-05,211536.33,6.34
2018-01-20,LIZABTC,3.0e-05,3.3e-05,2.801e-05,2.899e-05,700670.4,21.05
2018-01-19,LIZABTC,3.187e-05,3.349e-05,2.572e-05,3.0e-05,531494.8,16.56
2018-01-18,LIZABTC,3.095e-05,3.29e-05,3.051e-05,3.187e-05,150790.63,4.86
2018-01-17,LIZABTC,2.845e-05,3.523e-05,2.834e-05,3.095e-05,697207.11,22.16
2018-01-16,LIZABTC,3.422e-05,3.565e-05,2.601e-05,2.845e-05,1123197.56,35.49
2018-01-15,LIZABTC,2.887e-05,3.895e-05,2.839e-05,3.422e-05,1171029.94,37.09
2018-01-14,LIZABTC,2.595e-05,3.0e-05,2.507e-05,2.887e-05,1338455.09,37.01
2018-01-13,LIZABTC,2.938e-05,2.96e-05,2.5e-05,2.595e-05,887733.56,23.31
2018-01-12,LIZABTC,2.895e-05,2.969e-05,2.6e-05,2.938e-05,130110.55,3.6
2018-01-11,LIZABTC,3.35e-05,3.355e-05,2.223e-05,2.895e-05,929347.94,25.48
2018-01-10,LIZABTC,2.788e-05,4.285e-05,2.5e-05,3.35e-05,818199.0,26.63
2018-01-09,LIZABTC,3.9e-05,4.12e-05,2.27e-05,2.788e-05,1105226.02,32.74
2018-01-08,LIZABTC,4.75e-05,4.899e-05,3.61e-05,3.9e-05,708834.49,29.48
2018-01-07,LIZABTC,5.932e-05,6.299e-05,4.513e-05,4.75e-05,624124.73,33.83
2018-01-06,LIZABTC,7.069e-05,7.725e-05,5.705e-05,5.932e-05,467871.5,29.88
2018-01-05,LIZABTC,0.000106,0.0001235,6.497e-05,7.069e-05,561137.62,49.13
2018-01-04,LIZABTC,0.0001193,0.0001234,0.000105,0.000106,335755.72,38.27
2018-01-03,LIZABTC,0.00013,0.0001372,8.6e-05,0.0001193,510357.93,60.93
2018-01-02,LIZABTC,0.0001321,0.000165,0.0001111,0.00013,504356.97,69.5
2018-01-01,LIZABTC,0.0001171,0.00014,0.0001106,0.0001321,333166.22,42.4
2017-12-31,LIZABTC,0.0001156,0.000127,0.0001057,0.0001171,269514.44,31.02
2017-12-30,LIZABTC,0.0001145,0.000135,0.0001045,0.0001156,327307.36,38.2
2017-12-29,LIZABTC,8.199e-05,0.000164,7.746e-05,0.0001145,566795.84,66.65
2017-12-28,LIZABTC,7.8e-05,0.0001153,5.025e-05,8.199e-05,730111.27,51.96
2017-12-27,LIZABTC,0.000131,0.0001399,7.201e-05,7.8e-05,749881.41,83.87
2017-12-26,LIZABTC,0.0002757,0.00028,8.75e-05,0.000131,1125930.76,255.61
2017-12-25,LIZABTC,0.000254,0.0003105,0.0002278,0.0002757,1097617.73,297.66
2017-12-24,LIZABTC,0.000392,0.000421,0.000215,0.000254,527445.7,172.04
2017-12-23,LIZABTC,0.0004263,0.000445,0.00037,0.000392,264939.54,105.76
2017-12-22,LIZABTC,0.0004136,0.00044,0.00037,0.0004263,530057.79,217.94
2017-12-21,LIZABTC,0.00049,0.0005011,0.0002137,0.0004136,687343.3,295.28
2017-12-20,LIZABTC,0.0004905,0.0007227,0.00048,0.00049,454305.46,231.36
2017-12-19,LIZABTC,0.0003847,0.0005346,0.0003706,0.0004905,525364.15,246.69
2017-12-18,LIZABTC,0.000354,0.000399,0.0003414,0.0003847,564393.8,215.72
2017-12-17,LIZABTC,0.0003201,0.0003699,0.00031,0.000354,2494768.29,893.49
2017-12-16,LIZABTC,0.0003751,0.000445,0.000254,0.0003201,275676.05,104.05
2017-12-15,LIZABTC,0.0003166,0.0003999,0.0002901,0.0003751,183620.5,61.13
2017-12-14,LIZABTC,0.000283,0.0003243,0.0002701,0.0003166,618350.53,181.39
2017-12-13,LIZABTC,0.0002239,0.00033,0.0002205,0.000283,1540126.04,391.51
2017-12-12,LIZABTC,0.000212,0.000251,0.0001899,0.0002239,648314.39,141.7
2017-12-11,LIZABTC,0.000235,0.0002399,0.00015,0.000212,379587.53,74.74
2017-12-10,LIZABTC,0.0002218,0.0002551,0.0002095,0.000235,174121.9,39.69
2017-12-09,LIZABTC,0.0002225,0.000238,0.0002,0.0002218,157385.44,34.31
2017-12-08,LIZABTC,0.0002133,0.0002897,0.0001661,0.0002225,254299.13,55.83
2017-12-07,LIZABTC,0.000395,0.0004228,0.00015,0.0002133,269756.12,83.71
2017-12-06,LIZABTC,0.0003015,0.000549,0.00027,0.000395,395971.45,150.23
2017-12-05,LIZABTC,0.0002592,0.000305,0.0002457,0.0003015,165902.53,44.04
2017-12-04,LIZABTC,0.0002139,0.00027,0.0002114,0.0002592,191737.91,48.05
2017-12-03,LIZABTC,0.0001924,0.000279,0.0001735,0.0002139,427912.19,94.69
2017-12-02,LIZABTC,0.0001549,0.000193,0.00013,0.0001924,757841.19,131.17
2017-12-01,LIZABTC,0.0001358,0.0001549,0.0001272,0.0001549,97440.29,13.68
2017-11-30,LIZABTC,0.000149,0.000155,0.000127,0.0001358,123687.23,17.72
