Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume SNM,Volume ETH
2019-05-20,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-19,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-18,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-17,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-16,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-15,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-14,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-13,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-12,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-11,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-10,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-09,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-08,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-07,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-06,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-05,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-04,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-03,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-02,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-05-01,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-30,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-29,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-28,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-27,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-26,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-25,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-24,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-23,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-22,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-21,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-20,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-19,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-18,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-17,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-16,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-15,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-14,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-13,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-12,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-11,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-10,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-09,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-08,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-07,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-06,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-05,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-04,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-03,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-02,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-04-01,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-31,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-30,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-29,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-28,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-27,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-26,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-25,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-24,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-23,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-22,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-21,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-20,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-19,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-18,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-17,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-16,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-15,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-14,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-13,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-12,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-11,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-10,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-09,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-08,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-07,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-06,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-05,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-04,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-03,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-02,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-03-01,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-28,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-27,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-26,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-25,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-24,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-23,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-22,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-21,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-20,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-19,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-18,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-17,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-16,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-15,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-14,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-13,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-12,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-11,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-10,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-09,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-08,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-07,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-06,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-05,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-04,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-03,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-02,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-02-01,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-31,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-30,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-29,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-28,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-27,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-26,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-25,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-24,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-23,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-22,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-21,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-20,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-19,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-18,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-17,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-16,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-15,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-14,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-13,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-12,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-11,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-10,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-09,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-08,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-07,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-06,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-05,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-04,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-03,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-02,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2019-01-01,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-31,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-30,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-29,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-28,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-27,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-26,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-25,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-24,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-23,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-22,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-21,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-20,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-19,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-18,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-17,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-16,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-15,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-14,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-13,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-12,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-11,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-10,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-09,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-08,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-07,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-06,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-05,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-04,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-03,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-02,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-12-01,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-30,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-29,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-28,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-27,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-26,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-25,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-24,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-23,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-22,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-21,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-20,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-19,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-18,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-17,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-16,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-15,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-14,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-13,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-12,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-11,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-10,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-09,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-08,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-07,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-06,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-05,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-04,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-03,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-02,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-11-01,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-10-31,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-10-30,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-10-29,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-10-28,SNMETH,0.0002831,0.0002831,0.0002831,0.0002831,0.0,0.0
2018-10-27,SNMETH,0.0002987,0.0002999,0.0002822,0.0002831,167695.93,48.89
2018-10-26,SNMETH,0.000278,0.0003023,0.000278,0.0002987,373292.85,107.16
2018-10-25,SNMETH,0.00028,0.00028,0.0002745,0.000278,293710.27,81.49
2018-10-24,SNMETH,0.0002741,0.0002853,0.000273,0.00028,367227.56,102.6
2018-10-23,SNMETH,0.0002565,0.00028,0.0002551,0.0002741,327039.86,89.87
2018-10-22,SNMETH,0.0002724,0.0002724,0.0002489,0.0002565,291487.07,77.62
2018-10-21,SNMETH,0.0002817,0.0002817,0.0002691,0.0002724,279504.71,77.06
2018-10-20,SNMETH,0.0002698,0.0002882,0.0002698,0.0002817,236902.29,66.57
2018-10-19,SNMETH,0.0002732,0.0002743,0.0002691,0.0002698,378760.61,102.94
2018-10-18,SNMETH,0.0002707,0.0002772,0.0002671,0.0002732,311375.12,84.63
2018-10-17,SNMETH,0.0002639,0.000273,0.0002622,0.0002707,302465.12,80.83
2018-10-16,SNMETH,0.000261,0.0002696,0.0002585,0.0002639,264196.27,69.5
2018-10-15,SNMETH,0.0002744,0.0002754,0.0002545,0.000261,329813.58,86.8
2018-10-14,SNMETH,0.0002703,0.0002754,0.0002639,0.0002744,337558.22,90.83
2018-10-13,SNMETH,0.00025,0.0002873,0.0002488,0.0002703,315045.99,82.22
2018-10-12,SNMETH,0.00025,0.0002516,0.0002489,0.00025,352843.26,88.34
2018-10-11,SNMETH,0.0002627,0.0002736,0.0002489,0.00025,246701.44,63.43
2018-10-10,SNMETH,0.000247,0.0002653,0.000247,0.0002627,183416.42,46.93
2018-10-09,SNMETH,0.0002415,0.0002476,0.0002415,0.000247,117883.99,28.85
2018-10-08,SNMETH,0.0002409,0.0002454,0.0002393,0.0002415,253554.25,61.16
2018-10-07,SNMETH,0.0002442,0.0002466,0.0002409,0.0002409,153372.36,37.3
2018-10-06,SNMETH,0.0002455,0.0002476,0.0002425,0.0002442,124098.94,30.4
2018-10-05,SNMETH,0.0002442,0.0002514,0.0002427,0.0002455,76103.92,18.8
2018-10-04,SNMETH,0.0002412,0.0002442,0.0002381,0.0002442,205944.2,49.63
2018-10-03,SNMETH,0.0002419,0.0002428,0.0002341,0.0002412,202137.84,48.13
2018-10-02,SNMETH,0.0002409,0.000245,0.0002409,0.0002419,82800.92,20.06
2018-10-01,SNMETH,0.0002421,0.0002547,0.0002409,0.0002409,169752.76,42.09
2018-09-30,SNMETH,0.0002473,0.0002473,0.0002375,0.0002421,144796.39,34.98
2018-09-29,SNMETH,0.0002762,0.0002782,0.0002412,0.0002473,174278.1,43.38
2018-09-28,SNMETH,0.0002374,0.0003057,0.0002374,0.0002762,232720.22,62.86
2018-09-27,SNMETH,0.0002397,0.0002444,0.000235,0.0002374,192740.96,46.2
2018-09-26,SNMETH,0.0002348,0.0002415,0.0002348,0.0002397,287451.43,68.51
2018-09-25,SNMETH,0.0002352,0.0002405,0.0002271,0.0002348,165081.36,38.78
2018-09-24,SNMETH,0.0002195,0.0002382,0.0002188,0.0002352,181133.9,41.28
2018-09-23,SNMETH,0.0002214,0.0002235,0.0002174,0.0002195,250881.41,55.36
2018-09-22,SNMETH,0.0002155,0.0002214,0.0002122,0.0002214,238883.29,52.24
2018-09-21,SNMETH,0.0002445,0.0002468,0.0002146,0.0002155,278866.85,64.39
2018-09-20,SNMETH,0.0002414,0.0002566,0.000238,0.0002445,247398.02,60.69
2018-09-19,SNMETH,0.000248,0.0002518,0.0002365,0.0002414,167537.5,40.89
2018-09-18,SNMETH,0.0002482,0.000281,0.0002463,0.000248,248224.48,64.6
2018-09-17,SNMETH,0.0002165,0.0002651,0.0002149,0.0002482,227936.49,53.68
2018-09-16,SNMETH,0.0002119,0.0002182,0.0002112,0.0002165,294768.39,63.35
2018-09-15,SNMETH,0.0002269,0.0002269,0.0002104,0.0002119,195070.67,42.95
2018-09-14,SNMETH,0.000222,0.0002468,0.0002202,0.0002269,270017.7,62.88
2018-09-13,SNMETH,0.0002244,0.0002325,0.000218,0.000222,225043.05,50.38
2018-09-12,SNMETH,0.0002294,0.0002385,0.0002202,0.0002244,336744.07,76.86
2018-09-11,SNMETH,0.0002376,0.0002421,0.000228,0.0002294,451793.09,105.62
2018-09-10,SNMETH,0.0002311,0.0002438,0.0002263,0.0002376,343521.64,79.69
2018-09-09,SNMETH,0.0002258,0.0002335,0.0002223,0.0002311,396333.78,90.42
2018-09-08,SNMETH,0.0002177,0.0002376,0.0002168,0.0002258,502081.64,112.27
2018-09-07,SNMETH,0.0002118,0.0002185,0.0002093,0.0002177,368155.24,78.65
2018-09-06,SNMETH,0.0002112,0.0002138,0.0002068,0.0002118,363605.24,76.24
2018-09-05,SNMETH,0.0002143,0.0002186,0.0002032,0.0002112,294089.92,62.13
2018-09-04,SNMETH,0.0002051,0.0002158,0.000204,0.0002143,330030.2,69.55
2018-09-03,SNMETH,0.0001994,0.00021,0.0001977,0.0002051,361423.05,72.73
2018-09-02,SNMETH,0.000201,0.0002067,0.0001984,0.0001994,427713.94,85.82
2018-09-01,SNMETH,0.0001969,0.000201,0.0001949,0.000201,143197.21,28.4
2018-08-31,SNMETH,0.000196,0.0002023,0.0001951,0.0001969,335669.39,66.61
2018-08-30,SNMETH,0.0002054,0.0002081,0.0001925,0.000196,262320.96,52.4
