Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XRP,Volume BTC
2018-06-15,XRPBTC,8.393e-05,8.398e-05,8.272e-05,8.325e-05,17576224.0,1466.05
2018-06-14,XRPBTC,8.42e-05,8.53e-05,8.236e-05,8.393e-05,42939896.0,3605.12
2018-06-13,XRPBTC,8.497e-05,8.534e-05,8.139e-05,8.42e-05,31197073.0,2595.71
2018-06-12,XRPBTC,8.706e-05,8.711e-05,8.382e-05,8.497e-05,34581531.0,2957.02
2018-06-11,XRPBTC,8.594e-05,8.724e-05,8.422e-05,8.706e-05,30006758.0,2568.03
2018-06-10,XRPBTC,8.782e-05,8.829e-05,8.26e-05,8.594e-05,33386900.0,2876.06
2018-06-09,XRPBTC,8.827e-05,8.847e-05,8.714e-05,8.782e-05,24181760.0,2123.15
2018-06-08,XRPBTC,8.82e-05,8.855e-05,8.711e-05,8.827e-05,11095150.0,974.52
2018-06-07,XRPBTC,8.802e-05,8.89e-05,8.756e-05,8.82e-05,10411838.0,919.11
2018-06-06,XRPBTC,8.851e-05,8.886e-05,8.743e-05,8.802e-05,12333784.0,1086.57
2018-06-05,XRPBTC,8.749e-05,8.945e-05,8.581e-05,8.851e-05,26304915.0,2313.96
2018-06-04,XRPBTC,8.926e-05,9.107e-05,8.525e-05,8.749e-05,22226973.0,1945.32
2018-06-03,XRPBTC,8.42e-05,8.926e-05,8.39e-05,8.926e-05,25045882.0,2139.75
2018-06-02,XRPBTC,8.265e-05,8.477e-05,8.214e-05,8.42e-05,22989018.0,1925.09
2018-06-01,XRPBTC,8.165e-05,8.279e-05,8.088e-05,8.265e-05,15034359.0,1232.01
2018-05-31,XRPBTC,8.148e-05,8.186e-05,8.03e-05,8.165e-05,41820141.0,3392.02
2018-05-30,XRPBTC,8.03e-05,8.282e-05,7.992e-05,8.148e-05,48500084.0,3933.29
2018-05-29,XRPBTC,7.702e-05,8.112e-05,7.699e-05,8.03e-05,46113406.0,3654.71
2018-05-28,XRPBTC,8.204e-05,8.242e-05,7.701e-05,7.702e-05,45742596.0,3659.09
2018-05-27,XRPBTC,8.3e-05,8.305e-05,8.183e-05,8.204e-05,18210878.0,1500.29
2018-05-26,XRPBTC,8.12e-05,8.308e-05,8.054e-05,8.3e-05,34375692.0,2813.74
2018-05-25,XRPBTC,8.292e-05,8.36e-05,8.038e-05,8.12e-05,23945867.0,1954.78
2018-05-24,XRPBTC,7.884e-05,8.375e-05,7.87e-05,8.292e-05,24481059.0,2001.16
2018-05-23,XRPBTC,7.99e-05,8.061e-05,7.674e-05,7.884e-05,26283092.0,2066.19
2018-05-22,XRPBTC,8.048e-05,8.129e-05,7.978e-05,7.99e-05,22768700.0,1837.68
2018-05-21,XRPBTC,8.195e-05,8.22e-05,8.007e-05,8.048e-05,30267577.0,2462.96
2018-05-20,XRPBTC,8.179e-05,8.302e-05,8.136e-05,8.195e-05,26064105.0,2138.55
2018-05-19,XRPBTC,8.214e-05,8.258e-05,8.1e-05,8.179e-05,19675896.0,1604.09
2018-05-18,XRPBTC,8.175e-05,8.285e-05,8.099e-05,8.214e-05,23348593.0,1916.83
2018-05-17,XRPBTC,8.485e-05,8.485e-05,8.111e-05,8.175e-05,38443570.0,3195.5
2018-05-16,XRPBTC,8.149e-05,8.485e-05,8.068e-05,8.485e-05,30298454.0,2499.1
2018-05-15,XRPBTC,8.38e-05,8.511e-05,8.093e-05,8.149e-05,35695633.0,2980.4
2018-05-14,XRPBTC,8.41e-05,8.562e-05,8.244e-05,8.38e-05,27214495.0,2285.69
2018-05-13,XRPBTC,8.094e-05,8.571e-05,7.969e-05,8.41e-05,5177622.0,426.83
2018-05-12,XRPBTC,8.066e-05,8.229e-05,7.674e-05,8.094e-05,7089866.0,567.91
2018-05-11,XRPBTC,8.296e-05,8.389e-05,7.466e-05,8.066e-05,17056301.0,1359.5
2018-05-10,XRPBTC,8.536e-05,8.609e-05,8.269e-05,8.296e-05,8120967.0,691.68
2018-05-09,XRPBTC,8.782e-05,8.785e-05,8.238e-05,8.536e-05,49470726.0,4218.13
2018-05-08,XRPBTC,8.824e-05,8.931e-05,8.68e-05,8.782e-05,15438271.0,1361.4
2018-05-07,XRPBTC,8.938e-05,8.954e-05,8.665e-05,8.824e-05,13201902.0,1158.56
2018-05-06,XRPBTC,9.131e-05,9.225e-05,8.902e-05,8.938e-05,11383574.0,1026.07
2018-05-05,XRPBTC,9.158e-05,9.368e-05,9.073e-05,9.131e-05,27844381.0,2553.21
2018-05-04,XRPBTC,9.032e-05,9.5e-05,8.88e-05,9.158e-05,20960965.0,1936.31
2018-05-03,XRPBTC,9.309e-05,9.42e-05,8.956e-05,9.032e-05,3660147.0,336.91
2018-05-02,XRPBTC,9.217e-05,9.424e-05,9.169e-05,9.309e-05,3434110.0,319.5
2018-05-01,XRPBTC,8.993e-05,9.277e-05,8.762e-05,9.217e-05,2856723.0,259.14
2018-04-30,XRPBTC,9.211e-05,9.313e-05,8.909e-05,8.993e-05,24968496.0,2269.88
2018-04-29,XRPBTC,9.233e-05,9.595e-05,8.971e-05,9.211e-05,17229503.0,1591.94
2018-04-28,XRPBTC,9.035e-05,9.441e-05,8.967e-05,9.233e-05,21683990.0,1983.41
2018-04-27,XRPBTC,9.139e-05,9.211e-05,9.005e-05,9.035e-05,28311405.0,2575.44
2018-04-26,XRPBTC,8.958e-05,9.28e-05,8.769e-05,9.139e-05,27123699.0,2463.61
2018-04-25,XRPBTC,9.556e-05,9.624e-05,8.629e-05,8.958e-05,41809641.0,3779.6
2018-04-24,XRPBTC,9.76e-05,0.0001021,9.501e-05,9.556e-05,39705245.0,3931.4
2018-04-23,XRPBTC,9.806e-05,9.901e-05,9.551e-05,9.76e-05,21779231.0,2123.43
2018-04-22,XRPBTC,9.68e-05,0.0001013,9.501e-05,9.806e-05,15447435.0,1528.23
2018-04-21,XRPBTC,0.0001045,0.0001045,9.0e-05,9.68e-05,22103895.0,2189.17
2018-04-20,XRPBTC,9.463e-05,0.0001099,9.457e-05,0.0001045,30737628.0,3152.39
2018-04-19,XRPBTC,8.748e-05,9.504e-05,8.648e-05,9.463e-05,15744894.0,1396.11
2018-04-18,XRPBTC,8.304e-05,8.893e-05,8.301e-05,8.748e-05,10405740.0,891.49
2018-04-17,XRPBTC,8.236e-05,8.405e-05,8.189e-05,8.304e-05,7059030.0,586.68
2018-04-16,XRPBTC,8.286e-05,8.291e-05,8.067e-05,8.236e-05,16894909.0,1384.63
2018-04-15,XRPBTC,8.012e-05,8.34e-05,7.97e-05,8.286e-05,40896256.0,3328.89
2018-04-14,XRPBTC,8.161e-05,8.25e-05,7.871e-05,8.012e-05,42296672.0,3398.28
2018-04-13,XRPBTC,8.118e-05,8.718e-05,7.842e-05,8.161e-05,25927787.0,2116.77
2018-04-12,XRPBTC,7.767e-05,8.461e-05,7.157e-05,8.118e-05,19138121.0,1467.33
2018-04-11,XRPBTC,7.183e-05,7.977e-05,7.096e-05,7.767e-05,9007089.0,651.16
2018-04-10,XRPBTC,7.188e-05,7.197e-05,7.089e-05,7.183e-05,2986078.0,214.05
2018-04-09,XRPBTC,7.087e-05,7.223e-05,7.051e-05,7.188e-05,2076828.0,147.96
2018-04-08,XRPBTC,7.037e-05,7.135e-05,6.993e-05,7.087e-05,2617748.0,184.28
2018-04-07,XRPBTC,7.149e-05,7.18e-05,7.006e-05,7.037e-05,38372643.0,2714.76
2018-04-06,XRPBTC,7.223e-05,7.247e-05,7.034e-05,7.149e-05,20296567.0,1440.11
2018-04-05,XRPBTC,7.219e-05,7.285e-05,7.076e-05,7.223e-05,34986932.0,2517.15
2018-04-04,XRPBTC,7.386e-05,7.465e-05,7.084e-05,7.219e-05,24758638.0,1780.78
2018-04-03,XRPBTC,7.003e-05,7.446e-05,6.907e-05,7.386e-05,15475598.0,1108.09
2018-04-02,XRPBTC,7.025e-05,7.109e-05,6.89e-05,7.003e-05,5993524.0,417.51
2018-04-01,XRPBTC,7.226e-05,7.226e-05,6.997e-05,7.025e-05,5964965.0,424.52
2018-03-31,XRPBTC,7.283e-05,7.361e-05,7.136e-05,7.226e-05,2840240.0,205.25
2018-03-30,XRPBTC,7.079e-05,7.295e-05,7.012e-05,7.283e-05,5824980.0,417.61
2018-03-29,XRPBTC,7.215e-05,7.264e-05,7.041e-05,7.079e-05,16444585.0,1175.93
2018-03-28,XRPBTC,7.314e-05,7.334e-05,7.181e-05,7.215e-05,33138355.0,2408.4
2018-03-27,XRPBTC,7.241e-05,7.391e-05,7.15e-05,7.314e-05,54700207.0,3975.95
2018-03-26,XRPBTC,7.499e-05,7.535e-05,7.234e-05,7.241e-05,21638431.0,1585.8
2018-03-25,XRPBTC,7.364e-05,7.604e-05,7.302e-05,7.499e-05,1255260.0,93.27
2018-03-24,XRPBTC,7.182e-05,7.619e-05,7.174e-05,7.364e-05,5381788.0,396.3
2018-03-23,XRPBTC,7.48e-05,7.5e-05,7.181e-05,7.182e-05,1580550.0,116.34
2018-03-22,XRPBTC,7.641e-05,7.645e-05,7.333e-05,7.48e-05,2719995.0,203.61
2018-03-21,XRPBTC,7.859e-05,7.884e-05,7.53e-05,7.641e-05,5827681.0,448.26
2018-03-20,XRPBTC,8.385e-05,8.397e-05,7.803e-05,7.859e-05,6397925.0,516.04
2018-03-19,XRPBTC,7.944e-05,8.43e-05,7.707e-05,8.385e-05,4542342.0,363.59
2018-03-18,XRPBTC,7.986e-05,8.279e-05,7.319e-05,7.944e-05,7713542.0,602.61
2018-03-17,XRPBTC,8.199e-05,8.295e-05,7.906e-05,7.986e-05,2602357.0,210.81
2018-03-16,XRPBTC,8.263e-05,8.669e-05,8.115e-05,8.199e-05,4338545.0,364.21
2018-03-15,XRPBTC,8.348e-05,8.781e-05,8.067e-05,8.263e-05,6300935.0,524.09
2018-03-14,XRPBTC,8.497e-05,8.602e-05,8.223e-05,8.348e-05,3955108.0,333.18
2018-03-13,XRPBTC,8.583e-05,8.627e-05,8.402e-05,8.497e-05,3530293.0,299.74
2018-03-12,XRPBTC,8.571e-05,8.689e-05,8.326e-05,8.583e-05,3682726.0,314.99
2018-03-11,XRPBTC,8.834e-05,8.999e-05,8.509e-05,8.571e-05,3313050.0,290.22
2018-03-10,XRPBTC,8.917e-05,8.964e-05,8.674e-05,8.834e-05,1859387.0,163.31
2018-03-09,XRPBTC,8.659e-05,9.232e-05,8.583e-05,8.917e-05,4443011.0,392.2
2018-03-08,XRPBTC,8.611e-05,8.796e-05,8.492e-05,8.659e-05,4081892.0,353.09
2018-03-07,XRPBTC,8.408e-05,8.698e-05,8.288e-05,8.611e-05,4288226.0,363.45
2018-03-06,XRPBTC,8.249e-05,8.793e-05,8.24e-05,8.408e-05,13062891.0,1109.32
2018-03-05,XRPBTC,8.735e-05,9.422e-05,8.114e-05,8.249e-05,8376049.0,738.31
2018-03-04,XRPBTC,7.831e-05,9.048e-05,7.83e-05,8.735e-05,12153131.0,1002.28
2018-03-03,XRPBTC,8.148e-05,8.248e-05,7.762e-05,7.831e-05,4570853.0,361.41
2018-03-02,XRPBTC,8.364e-05,8.386e-05,8.116e-05,8.148e-05,3278672.0,269.73
2018-03-01,XRPBTC,8.559e-05,8.915e-05,8.314e-05,8.364e-05,4202810.0,359.86
2018-02-28,XRPBTC,8.775e-05,8.807e-05,8.306e-05,8.559e-05,5769550.0,494.27
2018-02-27,XRPBTC,9.01e-05,9.064e-05,8.734e-05,8.775e-05,2470828.0,218.65
2018-02-26,XRPBTC,9.426e-05,9.426e-05,8.939e-05,9.01e-05,4650479.0,425.95
2018-02-25,XRPBTC,9.286e-05,9.51e-05,9.257e-05,9.426e-05,1506103.0,141.23
2018-02-24,XRPBTC,9.27e-05,9.355e-05,9.1e-05,9.286e-05,5385862.0,495.92
2018-02-23,XRPBTC,9.07e-05,9.51e-05,8.88e-05,9.27e-05,5058260.0,470.54
2018-02-22,XRPBTC,9.097e-05,9.218e-05,8.834e-05,9.07e-05,9112768.0,828.28
2018-02-21,XRPBTC,9.14e-05,9.368e-05,9.01e-05,9.097e-05,30450561.0,2795.94
2018-02-20,XRPBTC,0.0001,0.0001,9.0e-05,9.14e-05,34848568.0,3322.58
2018-02-19,XRPBTC,0.0001026,0.0001042,0.0001,0.0001,25060534.0,2560.22
2018-02-18,XRPBTC,0.0001064,0.0001064,0.000102,0.0001026,38558995.0,3993.53
2018-02-17,XRPBTC,0.0001093,0.0001113,0.0001032,0.0001064,29849938.0,3188.43
2018-02-16,XRPBTC,0.0001104,0.0001117,0.0001077,0.0001093,7469547.0,820.04
2018-02-15,XRPBTC,0.000119,0.0001193,0.00011,0.0001104,4493207.0,514.67
2018-02-14,XRPBTC,0.0001153,0.000125,0.0001115,0.000119,9232354.0,1070.15
2018-02-13,XRPBTC,0.0001171,0.0001202,0.0001139,0.0001153,6124881.0,714.85
2018-02-12,XRPBTC,0.0001186,0.0001224,0.0001169,0.0001171,10802581.0,1293.9
2018-02-11,XRPBTC,0.0001201,0.000124,0.000112,0.0001186,23941839.0,2808.39
2018-02-10,XRPBTC,0.0001062,0.0001372,0.0001048,0.0001201,42820740.0,5073.07
2018-02-09,XRPBTC,9.497e-05,0.0001084,9.337e-05,0.0001062,13317347.0,1375.72
2018-02-08,XRPBTC,9.403e-05,9.585e-05,8.85e-05,9.497e-05,35311606.0,3215.46
2018-02-07,XRPBTC,9.892e-05,9.892e-05,9.3e-05,9.403e-05,3752631.0,359.43
2018-02-06,XRPBTC,9.787e-05,0.0001008,9.59e-05,9.892e-05,27012054.0,2659.57
2018-02-05,XRPBTC,9.947e-05,0.0001016,9.571e-05,9.787e-05,35007321.0,3427.51
2018-02-04,XRPBTC,0.0001035,0.0001044,9.838e-05,9.947e-05,10798398.0,1080.73
2018-02-03,XRPBTC,0.0001014,0.0001078,9.5e-05,0.0001035,4293341.0,435.64
2018-02-02,XRPBTC,0.0001039,0.0001072,8.485e-05,0.0001014,46472111.0,4469.16
2018-02-01,XRPBTC,0.0001109,0.0001111,0.0001018,0.0001039,64533330.0,6902.7
2018-01-31,XRPBTC,0.0001097,0.000113,0.0001053,0.0001109,43427017.0,4735.95
2018-01-30,XRPBTC,0.0001127,0.0001143,0.0001089,0.0001097,22610773.0,2509.17
2018-01-29,XRPBTC,0.0001155,0.0001157,0.0001117,0.0001127,7937942.0,899.0
2018-01-28,XRPBTC,0.0001064,0.000118,0.0001049,0.0001155,15079230.0,1642.0
2018-01-27,XRPBTC,0.0001089,0.0001093,0.0001057,0.0001064,5874394.0,631.23
2018-01-26,XRPBTC,0.0001163,0.0001163,0.0001072,0.0001089,25944975.0,2901.53
2018-01-25,XRPBTC,0.0001186,0.0001193,0.0001159,0.0001163,15868111.0,1861.54
2018-01-24,XRPBTC,0.0001236,0.0001254,0.0001178,0.0001186,22507054.0,2708.44
2018-01-23,XRPBTC,0.000124,0.0001279,0.0001183,0.0001236,6670726.0,820.97
2018-01-22,XRPBTC,0.0001188,0.0001246,0.0001113,0.000124,61567043.0,7176.49
2018-01-21,XRPBTC,0.0001228,0.0001235,0.000114,0.0001188,67461895.0,8036.85
2018-01-20,XRPBTC,0.0001331,0.0001338,0.0001203,0.0001228,61416721.0,7691.2
2018-01-19,XRPBTC,0.0001398,0.0001474,0.0001312,0.0001331,63816509.0,8800.32
2018-01-18,XRPBTC,0.0001177,0.0001452,0.0001131,0.0001398,58548828.0,7728.58
2018-01-17,XRPBTC,0.0001035,0.0001233,9.428e-05,0.0001177,67277134.0,6992.96
2018-01-16,XRPBTC,0.0001217,0.0001283,8.471e-05,0.0001035,83307490.0,9383.54
2018-01-15,XRPBTC,0.0001344,0.0001369,0.0001202,0.0001217,66027948.0,8563.56
2018-01-14,XRPBTC,0.0001402,0.0001403,0.0001321,0.0001344,72672742.0,9879.62
2018-01-13,XRPBTC,0.000146,0.0001482,0.0001364,0.0001402,35516815.0,5019.63
2018-01-12,XRPBTC,0.0001453,0.0001576,0.0001405,0.000146,30159391.0,4414.6
2018-01-11,XRPBTC,0.0001308,0.0001674,0.00012,0.0001453,53500981.0,7325.25
2018-01-10,XRPBTC,0.000142,0.0001478,0.0001193,0.0001308,67155703.0,9069.09
2018-01-09,XRPBTC,0.0001599,0.000163,0.0001335,0.000142,47845254.0,7217.97
2018-01-08,XRPBTC,0.0001686,0.0001707,0.0001387,0.0001599,33530003.0,5447.72
