Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LSK,Volume BTC
2019-03-16,LSKBTC,0.0003887,0.0003887,0.0003689,0.0003759,3712.03,1.39
2019-03-15,LSKBTC,0.0004002,0.0004215,0.0003833,0.0003887,19034.13,7.48
2019-03-14,LSKBTC,0.0003506,0.0004002,0.0003506,0.0004002,14261.23,5.3
2019-03-13,LSKBTC,0.0003462,0.0003529,0.0003462,0.0003506,20327.22,7.16
2019-03-12,LSKBTC,0.0003231,0.0003506,0.0003231,0.0003462,13017.93,4.52
2019-03-11,LSKBTC,0.0003228,0.0003231,0.0003221,0.0003231,20056.4,6.47
2019-03-10,LSKBTC,0.0003251,0.0003262,0.0003228,0.0003228,9784.86,3.18
2019-03-09,LSKBTC,0.0003318,0.0003318,0.0003251,0.0003251,36279.97,11.91
2019-03-08,LSKBTC,0.0003253,0.0003337,0.0003253,0.0003318,13286.97,4.42
2019-03-07,LSKBTC,0.0003237,0.0003254,0.0003237,0.0003253,5480.6,1.78
2019-03-06,LSKBTC,0.0003159,0.0003243,0.0003159,0.0003237,13450.62,4.35
2019-03-05,LSKBTC,0.0003135,0.0003169,0.0003135,0.0003159,8011.77,2.53
2019-03-04,LSKBTC,0.000317,0.000317,0.0003135,0.0003135,12895.1,4.05
2019-03-03,LSKBTC,0.0003146,0.000317,0.0003146,0.000317,8060.37,2.55
2019-03-02,LSKBTC,0.0003165,0.0003165,0.0003146,0.0003146,4077.32,1.28
2019-03-01,LSKBTC,0.0003172,0.0003179,0.0003165,0.0003165,13388.64,4.25
2019-02-28,LSKBTC,0.0003212,0.0003212,0.0003172,0.0003172,11021.04,3.5
2019-02-27,LSKBTC,0.0003204,0.0003212,0.000317,0.0003212,16593.0,5.28
2019-02-26,LSKBTC,0.0003096,0.0003204,0.0003096,0.0003204,738.25,0.23
2019-02-25,LSKBTC,0.000311,0.000313,0.0003093,0.0003096,14026.57,4.36
2019-02-24,LSKBTC,0.0003216,0.0003216,0.0003103,0.000311,11649.84,3.69
2019-02-23,LSKBTC,0.0003273,0.0003273,0.0003162,0.0003216,27976.41,8.89
2019-02-22,LSKBTC,0.0003122,0.0003273,0.0003122,0.0003273,36267.36,11.53
2019-02-21,LSKBTC,0.0003162,0.0003162,0.0003122,0.0003122,2801.24,0.8773
2019-02-20,LSKBTC,0.0003149,0.0003208,0.0003149,0.0003162,24644.96,7.82
2019-02-19,LSKBTC,0.000328,0.0003339,0.0003149,0.0003149,423528.39,137.79
2019-02-18,LSKBTC,0.0003352,0.0003374,0.0003227,0.000328,1154179.53,381.33
2019-02-17,LSKBTC,0.0003245,0.000336,0.0003187,0.0003352,840436.5,274.58
2019-02-16,LSKBTC,0.0003153,0.0003246,0.0003142,0.0003245,770484.47,246.18
2019-02-15,LSKBTC,0.0003118,0.0003164,0.0003107,0.0003153,1071249.57,336.33
2019-02-14,LSKBTC,0.0003185,0.0003208,0.000311,0.0003118,1250541.44,395.9
2019-02-13,LSKBTC,0.0003202,0.0003247,0.0003128,0.0003185,906885.2,289.57
2019-02-12,LSKBTC,0.0003253,0.0003255,0.000314,0.0003202,951047.48,304.0
2019-02-11,LSKBTC,0.0003198,0.000335,0.0003117,0.0003253,1209918.55,388.86
2019-02-10,LSKBTC,0.0003123,0.000328,0.000308,0.0003198,1466455.66,461.58
2019-02-09,LSKBTC,0.0003104,0.0003162,0.000306,0.0003123,1341830.33,419.11
2019-02-08,LSKBTC,0.0003084,0.0003212,0.0003011,0.0003104,1275808.82,399.41
2019-02-07,LSKBTC,0.000309,0.0003118,0.0003005,0.0003084,1060264.72,327.82
2019-02-06,LSKBTC,0.0003157,0.0003178,0.000307,0.000309,1005984.54,314.11
2019-02-05,LSKBTC,0.0003154,0.00032,0.0003109,0.0003157,1140818.43,360.99
2019-02-04,LSKBTC,0.0003184,0.000321,0.000315,0.0003154,715578.4,227.96
2019-02-03,LSKBTC,0.0003173,0.0003236,0.000313,0.0003184,803752.41,255.67
2019-02-02,LSKBTC,0.0003131,0.0003182,0.0003125,0.0003173,628005.56,197.53
2019-02-01,LSKBTC,0.0003169,0.0003202,0.00031,0.0003131,1164108.88,368.2
2019-01-31,LSKBTC,0.0003217,0.0003244,0.0003126,0.0003169,998224.54,317.46
2019-01-30,LSKBTC,0.0003167,0.0003247,0.0003116,0.0003217,890553.02,284.36
2019-01-29,LSKBTC,0.0003224,0.000325,0.0003116,0.0003167,1104211.0,353.87
2019-01-28,LSKBTC,0.0003333,0.0003351,0.000312,0.0003224,1134649.03,370.12
2019-01-27,LSKBTC,0.0003375,0.00034,0.0003333,0.0003333,595985.87,200.53
2019-01-26,LSKBTC,0.0003408,0.0003448,0.0003352,0.0003375,1285548.86,437.28
2019-01-25,LSKBTC,0.0003432,0.00035,0.000335,0.0003408,1144396.98,391.73
2019-01-24,LSKBTC,0.0003429,0.000353,0.0003393,0.0003432,1099825.07,379.7
2019-01-23,LSKBTC,0.0003458,0.0003484,0.0003391,0.0003429,1314644.98,454.78
2019-01-22,LSKBTC,0.0003445,0.0003483,0.0003381,0.0003458,1363691.19,468.53
2019-01-21,LSKBTC,0.0003404,0.0003457,0.0003362,0.0003445,1224403.77,418.25
2019-01-20,LSKBTC,0.0003426,0.000344,0.000336,0.0003404,1133246.12,386.08
2019-01-19,LSKBTC,0.0003426,0.0003434,0.000336,0.0003426,1108747.53,377.53
2019-01-18,LSKBTC,0.0003359,0.0003493,0.0003333,0.0003426,1077619.52,366.61
2019-01-17,LSKBTC,0.0003292,0.0003448,0.0003249,0.0003359,1150608.68,385.18
2019-01-16,LSKBTC,0.00033,0.0003315,0.0003169,0.0003292,1494240.24,490.55
2019-01-15,LSKBTC,0.0003337,0.000334,0.0003004,0.00033,1314658.12,434.92
2019-01-14,LSKBTC,0.0003312,0.0003346,0.0002922,0.0003337,921149.24,305.66
2019-01-13,LSKBTC,0.0003431,0.0003482,0.00033,0.0003312,1058950.51,359.79
2019-01-12,LSKBTC,0.0003351,0.0003479,0.0003322,0.0003431,1017815.98,342.74
2019-01-11,LSKBTC,0.0003363,0.0003396,0.0003316,0.0003351,1153543.27,387.53
2019-01-10,LSKBTC,0.0003552,0.000358,0.000335,0.0003363,1119670.17,388.68
2019-01-09,LSKBTC,0.0003528,0.0003586,0.00035,0.0003552,814676.67,287.92
2019-01-08,LSKBTC,0.0003592,0.00036,0.000352,0.0003528,588405.72,209.53
2019-01-07,LSKBTC,0.0003606,0.0003612,0.0003516,0.0003592,864366.83,310.14
2019-01-06,LSKBTC,0.0003608,0.000362,0.0003565,0.0003606,756204.23,272.41
2019-01-05,LSKBTC,0.0003567,0.000362,0.000352,0.0003608,671578.76,240.99
2019-01-04,LSKBTC,0.0003584,0.000362,0.00035,0.0003567,945274.38,337.85
2019-01-03,LSKBTC,0.00036,0.0003668,0.0003552,0.0003584,895073.84,322.83
2019-01-02,LSKBTC,0.000354,0.0003668,0.0003516,0.00036,785446.48,281.66
2019-01-01,LSKBTC,0.0003554,0.000365,0.0003506,0.000354,1033720.27,368.93
2018-12-31,LSKBTC,0.0003774,0.0003785,0.000355,0.0003554,734125.55,268.01
2018-12-30,LSKBTC,0.0003851,0.000394,0.000375,0.0003774,1035192.25,395.25
2018-12-29,LSKBTC,0.0003866,0.000394,0.000375,0.0003851,1112970.73,428.31
2018-12-28,LSKBTC,0.000392,0.000395,0.0003741,0.0003866,913352.5,352.64
2018-12-27,LSKBTC,0.0003855,0.000406,0.0003816,0.000392,883803.62,347.99
2018-12-26,LSKBTC,0.0003918,0.000412,0.000377,0.0003855,1286071.58,504.24
2018-12-25,LSKBTC,0.0003982,0.0004023,0.0003824,0.0003918,1266351.21,502.25
2018-12-24,LSKBTC,0.0003851,0.0004096,0.0003769,0.0003982,903235.84,353.68
2018-12-23,LSKBTC,0.0003778,0.000394,0.000376,0.0003851,995271.36,382.47
2018-12-22,LSKBTC,0.0004008,0.0004132,0.000372,0.0003778,1266227.41,504.97
2018-12-21,LSKBTC,0.0004031,0.0004164,0.0003833,0.0004008,1125977.34,452.46
2018-12-20,LSKBTC,0.0004081,0.0004202,0.0003981,0.0004031,1219331.64,499.53
2018-12-19,LSKBTC,0.0003713,0.0004198,0.000365,0.0004081,1109058.22,432.49
2018-12-18,LSKBTC,0.000354,0.000377,0.00035,0.0003713,957335.31,344.63
2018-12-17,LSKBTC,0.0003515,0.000359,0.000349,0.000354,979523.99,346.22
2018-12-16,LSKBTC,0.0003454,0.000355,0.000345,0.0003515,848836.55,297.39
2018-12-15,LSKBTC,0.0003513,0.0003555,0.000345,0.0003454,869978.73,306.0
2018-12-14,LSKBTC,0.0003466,0.0003522,0.000345,0.0003513,675535.36,234.54
2018-12-13,LSKBTC,0.0003488,0.0003494,0.0003451,0.0003466,773707.73,268.38
2018-12-12,LSKBTC,0.0003486,0.0003541,0.0003421,0.0003488,864955.77,300.47
2018-12-11,LSKBTC,0.0003496,0.000356,0.0003446,0.0003486,1024621.18,357.07
2018-12-10,LSKBTC,0.0003502,0.000351,0.0003421,0.0003496,1011364.91,351.9
2018-12-09,LSKBTC,0.0003482,0.000362,0.0003449,0.0003502,1060382.32,374.92
2018-12-08,LSKBTC,0.0003507,0.0003598,0.0003449,0.0003482,1335085.93,470.72
2018-12-07,LSKBTC,0.0003466,0.0003525,0.00034,0.0003507,1242068.07,429.34
2018-12-06,LSKBTC,0.0003538,0.00037,0.000343,0.0003466,1232128.2,433.69
2018-12-05,LSKBTC,0.0003548,0.0003599,0.0003507,0.0003538,1153455.71,410.06
2018-12-04,LSKBTC,0.0003504,0.000365,0.0003497,0.0003548,758207.78,270.37
2018-12-03,LSKBTC,0.0003586,0.0003587,0.0003491,0.0003504,808759.54,285.64
2018-12-02,LSKBTC,0.000359,0.0003639,0.000351,0.0003586,1117425.59,399.72
2018-12-01,LSKBTC,0.0003526,0.000367,0.0003435,0.000359,954050.65,342.02
2018-11-30,LSKBTC,0.0003586,0.0003615,0.0003446,0.0003526,736767.55,260.42
2018-11-29,LSKBTC,0.0003695,0.0003739,0.0003567,0.0003586,1230759.18,447.38
2018-11-28,LSKBTC,0.0003588,0.0003735,0.0003516,0.0003695,1051975.04,381.49
2018-11-27,LSKBTC,0.0003459,0.0003599,0.0003452,0.0003588,1207137.41,425.49
2018-11-26,LSKBTC,0.0003518,0.000369,0.000342,0.0003459,1064449.46,371.48
2018-11-25,LSKBTC,0.0003517,0.000355,0.00034,0.0003518,930835.54,322.12
2018-11-24,LSKBTC,0.0003471,0.0003699,0.000346,0.0003517,942744.78,332.17
2018-11-23,LSKBTC,0.0003549,0.0003626,0.0003465,0.0003471,779386.32,273.76
2018-11-22,LSKBTC,0.0003536,0.0003785,0.0003455,0.0003549,1120931.34,399.6
2018-11-21,LSKBTC,0.000359,0.0003618,0.00034,0.0003536,1189779.76,417.68
2018-11-20,LSKBTC,0.0003694,0.0003698,0.0003382,0.000359,936854.4,338.0
2018-11-19,LSKBTC,0.0003951,0.0004019,0.00035,0.0003694,1268149.81,480.2
2018-11-18,LSKBTC,0.0003945,0.0004065,0.000382,0.0003951,1013339.63,402.91
2018-11-17,LSKBTC,0.0003908,0.0003972,0.0003857,0.0003945,1023432.29,402.48
2018-11-16,LSKBTC,0.0003948,0.0004148,0.000385,0.0003908,971600.95,383.93
2018-11-15,LSKBTC,0.0004099,0.0004105,0.0003776,0.0003948,951268.61,376.39
2018-11-14,LSKBTC,0.0004048,0.0004183,0.0003714,0.0004099,1146211.44,466.53
2018-11-13,LSKBTC,0.0004354,0.0004415,0.0004008,0.0004048,894831.54,381.34
2018-11-12,LSKBTC,0.0004273,0.0004535,0.0004231,0.0004354,843120.39,365.89
2018-11-11,LSKBTC,0.0004315,0.0004334,0.0004246,0.0004273,817364.77,350.23
2018-11-10,LSKBTC,0.000431,0.000435,0.00043,0.0004315,473259.9,204.4
2018-11-09,LSKBTC,0.0004315,0.0004387,0.00043,0.000431,812108.88,351.91
2018-11-08,LSKBTC,0.0004422,0.0004427,0.0004304,0.0004315,843418.3,368.87
2018-11-07,LSKBTC,0.0004434,0.0004491,0.0004332,0.0004422,824144.37,363.97
2018-11-06,LSKBTC,0.0004473,0.000452,0.0004332,0.0004434,824049.05,363.52
2018-11-05,LSKBTC,0.0004355,0.0004489,0.0004262,0.0004473,832638.04,363.99
2018-11-04,LSKBTC,0.0004285,0.0004425,0.0004217,0.0004355,828774.26,357.85
2018-11-03,LSKBTC,0.0004307,0.0004342,0.0004217,0.0004285,965420.72,414.77
2018-11-02,LSKBTC,0.0004313,0.0004343,0.0004279,0.0004307,633254.14,272.81
2018-11-01,LSKBTC,0.0004337,0.000443,0.000428,0.0004313,579659.88,252.76
2018-10-31,LSKBTC,0.0004411,0.0004436,0.000426,0.0004337,782765.41,340.58
2018-10-30,LSKBTC,0.0004324,0.0004446,0.000429,0.0004411,790677.17,343.67
2018-10-29,LSKBTC,0.0004358,0.0004448,0.000429,0.0004324,956113.03,416.76
2018-10-28,LSKBTC,0.0004343,0.0004419,0.000432,0.0004358,903802.78,394.77
2018-10-27,LSKBTC,0.0004482,0.000454,0.0004311,0.0004343,696085.88,309.9
2018-10-26,LSKBTC,0.0004508,0.000452,0.000445,0.0004482,640365.8,287.39
2018-10-25,LSKBTC,0.00046,0.0004621,0.000447,0.0004508,632655.61,286.12
2018-10-24,LSKBTC,0.0004624,0.000468,0.0004521,0.00046,917860.07,422.91
2018-10-23,LSKBTC,0.0004604,0.0004699,0.0004512,0.0004624,875699.7,403.86
2018-10-22,LSKBTC,0.0004455,0.00047,0.0004451,0.0004604,873487.39,397.04
2018-10-21,LSKBTC,0.0004576,0.000458,0.0004405,0.0004455,905754.67,407.23
2018-10-20,LSKBTC,0.0004539,0.000465,0.00045,0.0004576,818493.18,374.21
2018-10-19,LSKBTC,0.000459,0.0004681,0.0004457,0.0004539,864695.53,396.16
2018-10-18,LSKBTC,0.000456,0.0004675,0.000437,0.000459,1011109.21,459.95
2018-10-17,LSKBTC,0.000458,0.0004931,0.0004404,0.000456,772234.47,354.45
2018-10-16,LSKBTC,0.0004452,0.0004931,0.00044,0.000458,950871.45,429.91
2018-10-15,LSKBTC,0.0004696,0.0004728,0.0004314,0.0004452,900427.05,412.14
2018-10-14,LSKBTC,0.0004784,0.000488,0.000457,0.0004696,748206.95,357.17
2018-10-13,LSKBTC,0.0004863,0.0005042,0.000457,0.0004784,948076.25,452.84
2018-10-12,LSKBTC,0.0005036,0.0005064,0.00048,0.0004863,798131.64,395.38
2018-10-11,LSKBTC,0.0005178,0.0005208,0.0005001,0.0005036,779401.64,394.21
2018-10-10,LSKBTC,0.0005145,0.0005271,0.0005108,0.0005178,644849.63,334.44
2018-10-09,LSKBTC,0.0005143,0.00054,0.0005107,0.0005145,373470.07,196.29
2018-10-08,LSKBTC,0.0005127,0.0005143,0.0005101,0.0005143,331758.9,169.88
2018-10-07,LSKBTC,0.000512,0.0005135,0.0005101,0.0005127,338821.88,173.58
2018-10-06,LSKBTC,0.0005047,0.000515,0.0005039,0.000512,198688.73,101.43
2018-10-05,LSKBTC,0.0005241,0.000551,0.0005006,0.0005047,795745.15,408.53
2018-10-04,LSKBTC,0.0005143,0.000535,0.0005,0.0005241,663610.41,342.74
2018-10-03,LSKBTC,0.0005336,0.0005363,0.0005,0.0005143,787550.42,411.98
2018-10-02,LSKBTC,0.0005302,0.000551,0.0005269,0.0005336,816605.71,436.02
2018-10-01,LSKBTC,0.0005261,0.0005325,0.0005218,0.0005302,707363.85,373.65
2018-09-30,LSKBTC,0.0005287,0.00053,0.0005205,0.0005261,586104.15,307.74
2018-09-29,LSKBTC,0.0005255,0.0005303,0.00052,0.0005287,485024.38,255.44
2018-09-28,LSKBTC,0.0005201,0.0005269,0.0005185,0.0005255,600383.59,314.34
2018-09-27,LSKBTC,0.0005226,0.0005296,0.0005191,0.0005201,540781.27,283.02
2018-09-26,LSKBTC,0.0005279,0.000531,0.0005137,0.0005226,583597.4,307.29
2018-09-25,LSKBTC,0.000533,0.000534,0.00052,0.0005279,497240.81,262.87
2018-09-24,LSKBTC,0.0005353,0.000536,0.000532,0.000533,273866.45,146.25
2018-09-23,LSKBTC,0.000534,0.0005361,0.000532,0.0005353,319916.74,170.86
2018-09-22,LSKBTC,0.0005374,0.0005403,0.000528,0.000534,561847.58,299.57
2018-09-21,LSKBTC,0.0005269,0.0005402,0.0005207,0.0005374,572058.54,304.48
2018-09-20,LSKBTC,0.0005317,0.000533,0.000525,0.0005269,532143.92,281.66
2018-09-19,LSKBTC,0.0005414,0.0005467,0.000525,0.0005317,560450.14,300.62
2018-09-18,LSKBTC,0.000541,0.0005593,0.000533,0.0005414,649429.49,352.73
2018-09-17,LSKBTC,0.0005489,0.0005846,0.0005405,0.000541,635278.5,352.22
2018-09-16,LSKBTC,0.0005271,0.00058,0.0005069,0.0005489,735260.02,391.96
2018-09-15,LSKBTC,0.0005517,0.0006933,0.0005156,0.0005271,715912.23,390.19
2018-09-14,LSKBTC,0.0005383,0.000553,0.0005383,0.0005517,582181.06,319.85
2018-09-13,LSKBTC,0.0005473,0.00055,0.0005373,0.0005383,490527.08,266.91
2018-09-12,LSKBTC,0.0005799,0.0005805,0.000533,0.0005473,550331.66,304.48
2018-09-11,LSKBTC,0.0006043,0.0006098,0.0005712,0.0005799,335763.68,201.77
2018-09-10,LSKBTC,0.0006065,0.0006163,0.0005943,0.0006043,502587.75,304.48
