Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DOG,Volume ERUR
2018-08-20,DOGERUR,0.1665,0.1689,0.163,0.1637,2881237.88,475765.88
2018-08-19,DOGERUR,0.1631,0.1689,0.1616,0.1665,4423799.7,725274.24
2018-08-18,DOGERUR,0.1679,0.1719,0.16,0.1631,5769306.96,965451.13
2018-08-17,DOGERUR,0.1573,0.1686,0.1573,0.1679,4081760.54,662570.13
2018-08-16,DOGERUR,0.158,0.1612,0.1543,0.1573,3880070.63,615414.17
2018-08-15,DOGERUR,0.1535,0.1628,0.153,0.158,7047504.32,1116317.1
2018-08-14,DOGERUR,0.1657,0.1661,0.1461,0.1535,11766984.19,1802858.99
2018-08-13,DOGERUR,0.1748,0.177,0.1641,0.1657,3541298.74,607178.46
2018-08-12,DOGERUR,0.1708,0.1708,0.1708,0.1708,0.0,0.0
2018-08-11,DOGERUR,0.1708,0.175,0.1652,0.1708,4379117.14,744256.58
2018-08-10,DOGERUR,0.1755,0.1786,0.1685,0.1708,5632541.81,977515.28
2018-08-09,DOGERUR,0.1652,0.1771,0.1612,0.1755,3279921.52,553777.49
2018-08-08,DOGERUR,0.1759,0.1761,0.161,0.1652,4140774.62,694541.51
2018-08-07,DOGERUR,0.186,0.187,0.1741,0.1759,3921614.51,711435.61
2018-08-06,DOGERUR,0.1887,0.1889,0.1838,0.186,4791484.97,894391.21
2018-08-05,DOGERUR,0.1872,0.1892,0.185,0.1887,4036111.49,756737.0
2018-08-04,DOGERUR,0.1871,0.1888,0.184,0.1872,5866841.24,1097978.34
2018-08-03,DOGERUR,0.1896,0.1911,0.1815,0.1871,5426980.14,1013416.67
2018-08-02,DOGERUR,0.1924,0.1948,0.1863,0.1896,2384240.86,451742.93
2018-08-01,DOGERUR,0.1867,0.195,0.1825,0.1924,4870558.27,915058.87
2018-07-31,DOGERUR,0.1976,0.1986,0.1858,0.1867,4312327.47,823489.32
2018-07-30,DOGERUR,0.2031,0.2043,0.1926,0.1976,4161410.33,818475.14
2018-07-29,DOGERUR,0.2055,0.2077,0.2,0.2031,4459110.67,909811.8
2018-07-28,DOGERUR,0.2107,0.2108,0.2031,0.2055,2996249.99,617152.78
2018-07-27,DOGERUR,0.208,0.2108,0.1985,0.2107,3584214.81,736981.79
2018-07-26,DOGERUR,0.2155,0.2174,0.208,0.208,4033581.0,858916.36
2018-07-25,DOGERUR,0.2195,0.2208,0.2063,0.2155,4430908.62,943677.17
2018-07-24,DOGERUR,0.2149,0.2209,0.2109,0.2195,6888307.2,1501368.47
2018-07-23,DOGERUR,0.2182,0.2225,0.213,0.2149,5691998.42,1237345.55
2018-07-22,DOGERUR,0.2201,0.2246,0.2143,0.2182,3593441.3,787706.23
2018-07-21,DOGERUR,0.2132,0.2241,0.2075,0.2201,5006175.88,1076612.1
2018-07-20,DOGERUR,0.2348,0.2379,0.2048,0.2132,7827071.85,1750981.82
2018-07-19,DOGERUR,0.2231,0.2388,0.2075,0.2348,9552496.71,2139502.07
2018-07-18,DOGERUR,0.193,0.2397,0.191,0.2231,12696879.72,2678442.02
2018-07-17,DOGERUR,0.1685,0.1945,0.1671,0.193,10772551.33,1920243.23
2018-07-16,DOGERUR,0.1487,0.1685,0.1473,0.1685,5410286.8,841624.02
2018-07-15,DOGERUR,0.1479,0.1497,0.1471,0.1487,3206601.95,476214.14
2018-07-14,DOGERUR,0.147,0.1494,0.1445,0.1479,3754132.5,551046.37
2018-07-13,DOGERUR,0.1464,0.1493,0.1419,0.147,4862401.75,714236.4
2018-07-12,DOGERUR,0.1535,0.1551,0.1439,0.1464,4773908.11,706884.4
2018-07-11,DOGERUR,0.1544,0.157,0.1505,0.1535,4190062.91,642064.97
2018-07-10,DOGERUR,0.1635,0.1635,0.1524,0.1544,4370885.59,688324.67
2018-07-09,DOGERUR,0.1629,0.1635,0.1599,0.1635,5778576.63,933340.03
2018-07-08,DOGERUR,0.1626,0.1642,0.16,0.1629,6199355.37,1006945.2
2018-07-07,DOGERUR,0.1634,0.1634,0.16,0.1626,3558728.54,573654.55
2018-07-06,DOGERUR,0.1628,0.1643,0.1595,0.1634,2284326.85,369019.69
2018-07-05,DOGERUR,0.1659,0.1659,0.16,0.1628,7653870.9,1250952.48
2018-07-04,DOGERUR,0.1644,0.1667,0.158,0.1659,7500751.52,1218644.24
2018-07-03,DOGERUR,0.1671,0.169,0.1626,0.1644,9884250.63,1643464.46
2018-07-02,DOGERUR,0.1545,0.1684,0.1501,0.1671,6701322.88,1057844.25
2018-07-01,DOGERUR,0.1523,0.1563,0.15,0.1545,4397719.32,669991.69
2018-06-30,DOGERUR,0.1466,0.1545,0.1462,0.1523,7812445.44,1183864.7
2018-06-29,DOGERUR,0.1478,0.1479,0.141,0.1466,5827617.21,840742.53
2018-06-28,DOGERUR,0.1522,0.1539,0.147,0.1478,7484935.0,1127011.69
2018-06-27,DOGERUR,0.1523,0.1543,0.1478,0.1522,8993559.46,1353732.14
2018-06-26,DOGERUR,0.1571,0.1596,0.1509,0.1523,8810490.72,1356281.76
2018-06-25,DOGERUR,0.1587,0.16,0.154,0.1571,5784865.15,905123.49
2018-06-24,DOGERUR,0.1675,0.1697,0.1498,0.1587,8358392.92,1328135.56
2018-06-23,DOGERUR,0.1679,0.1717,0.166,0.1675,4294651.09,720655.41
2018-06-22,DOGERUR,0.184,0.1844,0.1676,0.1679,6728269.54,1169417.44
2018-06-21,DOGERUR,0.1859,0.1874,0.1829,0.184,4060813.12,751523.76
2018-06-20,DOGERUR,0.1863,0.1877,0.1809,0.1859,5781877.91,1066506.92
2018-06-19,DOGERUR,0.1842,0.1894,0.1802,0.1863,6987644.02,1295126.22
2018-06-18,DOGERUR,0.181,0.19,0.177,0.1842,4764308.9,867600.01
2018-06-17,DOGERUR,0.1804,0.1822,0.1771,0.181,2838892.17,511444.2
2018-06-16,DOGERUR,0.1808,0.1822,0.1771,0.1804,3400489.24,610366.73
2018-06-15,DOGERUR,0.1841,0.192,0.1783,0.1808,5672154.76,1035799.58
2018-06-14,DOGERUR,0.1736,0.1924,0.1735,0.1841,6666474.89,1209959.86
2018-06-13,DOGERUR,0.1941,0.1964,0.172,0.1736,7812588.06,1434116.53
2018-06-12,DOGERUR,0.1991,0.2031,0.1935,0.1941,5686693.46,1129999.13
2018-06-11,DOGERUR,0.2012,0.2032,0.1937,0.1991,5906466.84,1164282.32
2018-06-10,DOGERUR,0.221,0.2232,0.199,0.2012,3936039.57,831458.88
2018-06-09,DOGERUR,0.2212,0.2259,0.2191,0.221,3045862.89,678643.41
2018-06-08,DOGERUR,0.2246,0.2254,0.219,0.2212,4559334.26,1010327.67
2018-06-07,DOGERUR,0.221,0.2262,0.2196,0.2246,6453578.42,1445110.03
2018-06-06,DOGERUR,0.2188,0.225,0.2157,0.221,7240342.62,1597717.02
2018-06-05,DOGERUR,0.2159,0.22,0.2132,0.2188,4023290.25,871365.74
2018-06-04,DOGERUR,0.225,0.225,0.2102,0.2159,5427034.26,1185187.77
2018-06-03,DOGERUR,0.2195,0.225,0.2174,0.225,5805903.21,1286669.06
2018-06-02,DOGERUR,0.2101,0.22,0.2085,0.2195,5381832.18,1151913.69
2018-06-01,DOGERUR,0.212,0.2146,0.207,0.2101,3875334.11,817786.96
2018-05-31,DOGERUR,0.212,0.2171,0.2097,0.212,5492510.97,1171713.38
2018-05-30,DOGERUR,0.2172,0.2185,0.205,0.212,7919361.74,1685921.34
2018-05-29,DOGERUR,0.2031,0.2176,0.1956,0.2172,7188451.13,1499578.86
2018-05-28,DOGERUR,0.2185,0.2195,0.2001,0.2031,7519390.76,1564847.23
2018-05-27,DOGERUR,0.2175,0.221,0.2135,0.2185,4544529.87,983754.28
2018-05-26,DOGERUR,0.2182,0.2258,0.2134,0.2175,7578808.31,1668239.34
2018-05-25,DOGERUR,0.2189,0.2262,0.2151,0.2182,7536415.47,1665049.82
2018-05-24,DOGERUR,0.2108,0.2231,0.2049,0.2189,11749067.12,2517946.13
2018-05-23,DOGERUR,0.2381,0.2398,0.2051,0.2108,10774777.8,2404333.81
2018-05-22,DOGERUR,0.2594,0.26,0.2358,0.2381,6173473.75,1529093.93
2018-05-21,DOGERUR,0.268,0.271,0.2564,0.2594,5063315.17,1334892.18
2018-05-20,DOGERUR,0.2617,0.27,0.2584,0.268,4752089.54,1255245.12
2018-05-19,DOGERUR,0.2608,0.2666,0.2582,0.2617,4538474.38,1189843.59
2018-05-18,DOGERUR,0.2592,0.2646,0.2504,0.2608,6312702.65,1621372.62
2018-05-17,DOGERUR,0.2709,0.2728,0.255,0.2592,5394293.82,1430249.7
2018-05-16,DOGERUR,0.2829,0.2829,0.265,0.2709,5464395.37,1485554.65
2018-05-15,DOGERUR,0.2758,0.2909,0.27,0.2829,5144377.13,1434580.85
2018-05-14,DOGERUR,0.2848,0.2873,0.2732,0.2758,4701375.87,1305713.13
2018-05-13,DOGERUR,0.2725,0.2858,0.2683,0.2848,5951410.72,1655541.79
2018-05-12,DOGERUR,0.273,0.28,0.258,0.2725,5164719.46,1394742.7
2018-05-11,DOGERUR,0.3041,0.3041,0.2585,0.273,8001042.12,2231878.81
2018-05-10,DOGERUR,0.3117,0.3144,0.303,0.3041,4661916.62,1442775.13
2018-05-09,DOGERUR,0.3291,0.335,0.3071,0.3117,5951323.79,1878844.18
2018-05-08,DOGERUR,0.3023,0.332,0.2951,0.3291,5793160.8,1847652.56
2018-05-07,DOGERUR,0.3035,0.3094,0.2885,0.3023,4672390.69,1393914.1
2018-05-06,DOGERUR,0.3203,0.3203,0.2981,0.3035,4434200.48,1365098.16
2018-05-05,DOGERUR,0.3231,0.3271,0.316,0.3203,5682320.38,1826894.39
2018-05-04,DOGERUR,0.3355,0.3355,0.319,0.3231,7106235.96,2315050.01
2018-05-03,DOGERUR,0.3286,0.34,0.3253,0.3355,5760805.77,1924546.25
2018-05-02,DOGERUR,0.317,0.3295,0.3101,0.3286,5884589.83,1903014.74
2018-05-01,DOGERUR,0.3216,0.3269,0.3079,0.317,3697956.98,1165872.89
2018-04-30,DOGERUR,0.3285,0.331,0.3186,0.3216,4929224.77,1595921.71
2018-04-29,DOGERUR,0.3277,0.3321,0.3224,0.3285,5753543.14,1880780.23
2018-04-28,DOGERUR,0.3295,0.3373,0.3245,0.3277,7802052.66,2580685.03
2018-04-27,DOGERUR,0.3398,0.35,0.3266,0.3295,8553350.04,2912838.17
2018-04-26,DOGERUR,0.3168,0.34,0.3021,0.3398,7024805.5,2246188.48
2018-04-25,DOGERUR,0.3471,0.35,0.297,0.3168,7836176.84,2475997.51
2018-04-24,DOGERUR,0.3389,0.35,0.3354,0.3471,9515677.79,3273069.95
2018-04-23,DOGERUR,0.3336,0.3425,0.332,0.3389,6730671.75,2263054.15
2018-04-22,DOGERUR,0.3247,0.3444,0.3201,0.3336,5863416.33,1965425.54
2018-04-21,DOGERUR,0.35,0.3503,0.3115,0.3247,8086806.05,2671614.85
2018-04-20,DOGERUR,0.3421,0.35,0.3364,0.35,7757204.2,2661262.15
2018-04-19,DOGERUR,0.3254,0.35,0.3147,0.3421,7761355.19,2572313.41
2018-04-18,DOGERUR,0.2858,0.33,0.2804,0.3254,7618119.86,2282345.46
2018-04-17,DOGERUR,0.2728,0.294,0.2692,0.2858,7643373.24,2166932.71
2018-04-16,DOGERUR,0.2806,0.2964,0.2657,0.2728,9318040.51,2579509.49
2018-04-15,DOGERUR,0.2506,0.2852,0.2461,0.2806,6655277.48,1750495.85
2018-04-14,DOGERUR,0.2491,0.2555,0.2342,0.2506,7938208.32,1964150.74
2018-04-13,DOGERUR,0.2254,0.26,0.2199,0.2491,12272854.6,2989584.64
2018-04-12,DOGERUR,0.2097,0.2254,0.2009,0.2254,11165166.35,2396676.46
2018-04-11,DOGERUR,0.1912,0.2223,0.1883,0.2097,10986725.98,2245658.14
2018-04-10,DOGERUR,0.1646,0.1933,0.1612,0.1912,11195738.27,1967558.44
2018-04-09,DOGERUR,0.1616,0.169,0.16,0.1646,8306956.7,1372530.17
2018-04-08,DOGERUR,0.1595,0.165,0.1579,0.1616,6399653.77,1038100.1
2018-04-07,DOGERUR,0.1543,0.1625,0.154,0.1595,9228763.99,1470617.97
2018-04-06,DOGERUR,0.1577,0.1592,0.1528,0.1543,8458081.74,1316864.53
2018-04-05,DOGERUR,0.1556,0.159,0.1528,0.1577,7272002.09,1135514.19
2018-04-04,DOGERUR,0.1671,0.1671,0.1526,0.1556,7641352.64,1220740.55
2018-04-03,DOGERUR,0.1532,0.1699,0.1514,0.1671,7070083.35,1146631.16
2018-04-02,DOGERUR,0.1527,0.16,0.1503,0.1532,9549309.45,1465647.7
2018-04-01,DOGERUR,0.16,0.1612,0.1468,0.1527,6256506.18,964397.66
2018-03-31,DOGERUR,0.1629,0.17,0.1581,0.16,6820212.16,1120732.61
2018-03-30,DOGERUR,0.1668,0.1728,0.1578,0.1629,8208463.84,1350806.89
2018-03-29,DOGERUR,0.1785,0.1796,0.161,0.1668,8755284.51,1487140.68
2018-03-28,DOGERUR,0.178,0.18,0.1742,0.1785,8058208.78,1431570.64
2018-03-27,DOGERUR,0.1835,0.1848,0.1734,0.178,6567184.97,1163950.42
2018-03-26,DOGERUR,0.195,0.1951,0.1753,0.1835,8751733.18,1614713.44
2018-03-25,DOGERUR,0.1976,0.1985,0.19,0.195,4835583.59,935923.66
2018-03-24,DOGERUR,0.194,0.2003,0.1882,0.1976,6299703.95,1232593.85
2018-03-23,DOGERUR,0.196,0.1974,0.1887,0.194,6746388.79,1302965.81
2018-03-22,DOGERUR,0.2049,0.2069,0.1902,0.196,5019670.46,994534.93
2018-03-21,DOGERUR,0.2089,0.211,0.2016,0.2049,6475300.53,1342788.81
2018-03-20,DOGERUR,0.1965,0.2101,0.1929,0.2089,10778657.25,2166161.62
2018-03-19,DOGERUR,0.1819,0.201,0.1764,0.1965,11478099.56,2153838.22
2018-03-18,DOGERUR,0.1897,0.1897,0.1559,0.1819,11523293.04,2013818.88
2018-03-17,DOGERUR,0.2033,0.2042,0.1854,0.1897,10032417.17,1960067.77
2018-03-16,DOGERUR,0.2075,0.2095,0.1968,0.2033,11095686.79,2257647.87
2018-03-15,DOGERUR,0.2066,0.215,0.1875,0.2075,10652572.5,2176120.37
2018-03-14,DOGERUR,0.2281,0.2318,0.202,0.2066,14164272.59,3090392.56
2018-03-13,DOGERUR,0.2327,0.2369,0.2246,0.2281,9497450.31,2194542.57
2018-03-12,DOGERUR,0.2383,0.24,0.2214,0.2327,9612071.33,2239765.54
2018-03-11,DOGERUR,0.234,0.2438,0.23,0.2383,8882740.57,2122322.18
2018-03-10,DOGERUR,0.2381,0.2623,0.2301,0.234,10085460.04,2498920.67
2018-03-09,DOGERUR,0.2423,0.2438,0.2212,0.2381,8905404.6,2059610.05
2018-03-08,DOGERUR,0.238,0.2562,0.229,0.2423,8033647.52,1942855.83
2018-03-07,DOGERUR,0.2604,0.2629,0.2318,0.238,9388899.49,2341939.26
2018-03-06,DOGERUR,0.286,0.2872,0.2,0.2604,10308667.95,2762721.5
2018-03-05,DOGERUR,0.2935,0.3,0.282,0.286,7687253.25,2243234.47
2018-03-04,DOGERUR,0.2885,0.3,0.2814,0.2935,9413301.35,2745742.38
2018-03-03,DOGERUR,0.3,0.3149,0.2807,0.2885,10214912.78,3029069.45
2018-03-02,DOGERUR,0.3428,0.3496,0.3,0.3,8416546.62,2742814.6
2018-03-01,DOGERUR,0.3435,0.351,0.334,0.3428,8045973.68,2758910.18
2018-02-28,DOGERUR,0.3605,0.3665,0.336,0.3435,10445533.95,3674655.65
2018-02-27,DOGERUR,0.36,0.3686,0.3549,0.3605,8656656.76,3134245.9
2018-02-26,DOGERUR,0.3675,0.371,0.3482,0.36,8205627.68,2965573.16
2018-02-25,DOGERUR,0.3745,0.3764,0.3618,0.3675,7999348.04,2966837.6
2018-02-24,DOGERUR,0.3915,0.3988,0.37,0.3745,6550715.86,2509725.27
2018-02-23,DOGERUR,0.3744,0.4022,0.3613,0.3915,10184388.52,3895345.0
2018-02-22,DOGERUR,0.3895,0.4019,0.3683,0.3744,8125041.93,3117799.1
2018-02-21,DOGERUR,0.4137,0.4252,0.3856,0.3895,7619540.96,3115956.31
2018-02-20,DOGERUR,0.3745,0.442,0.3527,0.4137,14164917.17,5585518.79
2018-02-19,DOGERUR,0.376,0.3871,0.371,0.3745,8131016.65,3085765.78
2018-02-18,DOGERUR,0.4083,0.4095,0.364,0.376,9332751.99,3611115.08
2018-02-17,DOGERUR,0.4063,0.43,0.3968,0.4083,10546036.69,4321752.08
2018-02-16,DOGERUR,0.4111,0.4211,0.3753,0.4063,10978608.57,4347944.45
2018-02-15,DOGERUR,0.3728,0.4481,0.3664,0.4111,13349514.05,5587214.69
2018-02-14,DOGERUR,0.3261,0.3816,0.3242,0.3728,12304774.86,4503124.89
2018-02-13,DOGERUR,0.3185,0.3282,0.3115,0.3261,10312978.21,3294550.88
2018-02-12,DOGERUR,0.305,0.3194,0.295,0.3185,10109811.84,3109672.89
2018-02-11,DOGERUR,0.2957,0.3077,0.2725,0.305,10252633.06,3011196.87
2018-02-10,DOGERUR,0.2912,0.33,0.286,0.2957,13186432.13,4058197.63
2018-02-09,DOGERUR,0.2715,0.2952,0.255,0.2912,13830080.28,3788197.03
2018-02-08,DOGERUR,0.265,0.2835,0.263,0.2715,13498108.11,3707220.89
2018-02-07,DOGERUR,0.2612,0.3,0.24,0.265,15920339.15,4277394.78
2018-02-06,DOGERUR,0.2246,0.2675,0.181,0.2612,18688921.98,4072351.05
2018-02-05,DOGERUR,0.2838,0.2922,0.2099,0.2246,13942999.05,3534508.05
2018-02-04,DOGERUR,0.3205,0.335,0.2701,0.2838,13006239.8,3928157.17
2018-02-03,DOGERUR,0.2693,0.34,0.2569,0.3205,13390944.07,4089681.34
2018-02-02,DOGERUR,0.276,0.3,0.219,0.2693,13564902.42,3490199.85
2018-02-01,DOGERUR,0.3357,0.3428,0.25,0.276,16294585.5,4946964.76
2018-01-31,DOGERUR,0.3523,0.3547,0.3304,0.3357,11316709.6,3862729.04
2018-01-30,DOGERUR,0.3948,0.395,0.35,0.3523,12388901.55,4624953.44
2018-01-29,DOGERUR,0.41,0.417,0.3858,0.3948,10203946.18,4032947.21
2018-01-28,DOGERUR,0.4173,0.4292,0.402,0.41,9746789.32,4030425.17
2018-01-27,DOGERUR,0.4249,0.44,0.409,0.4173,9006407.15,3766666.59
2018-01-26,DOGERUR,0.4571,0.4631,0.4096,0.4249,10184684.26,4387984.25
2018-01-25,DOGERUR,0.4301,0.4631,0.428,0.4571,8973041.4,3977119.12
2018-01-24,DOGERUR,0.4325,0.447,0.41,0.4301,13448088.12,5757334.6
2018-01-23,DOGERUR,0.5105,0.5105,0.4291,0.4325,1993391.26,868318.68
2018-01-22,DOGERUR,0.5105,0.5105,0.5105,0.5105,0.0,0.0
2018-01-21,DOGERUR,0.5281,0.529,0.5001,0.5105,954021.91,490073.32
2018-01-20,DOGERUR,0.5281,0.5415,0.521,0.5281,4280576.15,2273715.84
2018-01-19,DOGERUR,0.5462,0.5625,0.51,0.5281,4658927.87,2517111.61
2018-01-18,DOGERUR,0.5216,0.588,0.51,0.5462,2289194.83,1265381.79
2018-01-17,DOGERUR,0.4646,0.5525,0.36,0.5216,8447294.01,3894164.67
2018-01-16,DOGERUR,0.631,0.6392,0.42,0.4646,22653091.42,11928415.22
2018-01-15,DOGERUR,0.698,0.7066,0.6186,0.631,12474843.49,8287813.39
2018-01-14,DOGERUR,0.7406,0.77,0.6695,0.698,11185771.38,7893474.61
2018-01-13,DOGERUR,0.719,0.804,0.719,0.7406,10812154.7,8345602.21
2018-01-12,DOGERUR,0.6935,0.7293,0.68,0.719,2986631.37,2101097.42
2018-01-11,DOGERUR,0.7703,0.7981,0.6818,0.6935,11939545.36,8837934.88
2018-01-10,DOGERUR,0.8676,0.8737,0.7143,0.7703,16599374.7,13124055.57
2018-01-09,DOGERUR,0.9426,0.9426,0.85,0.8676,14030522.33,12718570.81
2018-01-08,DOGERUR,0.8989,1,0.8959,0.9426,15598576.37,14807786.08
2018-01-07,DOGERUR,0.8735,1.07,0.8,0.8989,23490462.75,21514513.77
2018-01-06,DOGERUR,0.6973,0.9429,0.691,0.8735,26946010.73,22337354.69
2018-01-05,DOGERUR,0.5876,0.6973,0.5689,0.6973,18570809.59,11701699.57
2018-01-04,DOGERUR,0.5513,0.594,0.53,0.5876,14767398.3,8148302.33
2018-01-03,DOGERUR,0.5467,0.5529,0.53,0.5513,10594334.98,5742522.2
2018-01-02,DOGERUR,0.5502,0.564,0.5189,0.5467,10211437.6,5528038.04
2018-01-01,DOGERUR,0.5558,0.5622,0.5,0.5502,9029561.44,4830633.14
2017-12-31,DOGERUR,0.5136,0.575,0.494,0.5558,8234743.06,4430293.02
2017-12-30,DOGERUR,0.5786,0.58,0.4902,0.5136,12015839.34,6325220.6
2017-12-29,DOGERUR,0.5174,0.58,0.493,0.5786,12414790.25,6498507.84
2017-12-28,DOGERUR,0.5722,0.582,0.49,0.5174,9658391.86,5105494.31
2017-12-27,DOGERUR,0.5826,0.594,0.55,0.5722,9545672.57,5515945.47
2017-12-26,DOGERUR,0.5818,0.62,0.5123,0.5826,13884431.53,7708704.97
2017-12-25,DOGERUR,0.5855,0.7098,0.5648,0.5818,16183398.67,10491740.52
2017-12-24,DOGERUR,0.487,0.5975,0.416,0.5855,22796399.4,11702820.83
2017-12-23,DOGERUR,0.4306,0.5222,0.4081,0.487,14650084.62,6884730.46
2017-12-22,DOGERUR,0.4573,0.472,0.3416,0.4306,18550972.0,7323921.19
2017-12-21,DOGERUR,0.4254,0.597,0.4254,0.4573,20892466.02,10405789.74
2017-12-20,DOGERUR,0.3662,0.48,0.3111,0.4254,17563832.03,6638430.2
2017-12-19,DOGERUR,0.3916,0.4098,0.3532,0.3662,14498594.2,5634984.36
2017-12-18,DOGERUR,0.3748,0.4151,0.3457,0.3916,15884130.3,6140093.26
2017-12-17,DOGERUR,0.34,0.46,0.3301,0.3748,19817467.12,7891627.85
2017-12-16,DOGERUR,0.2266,0.3689,0.22,0.34,15930091.77,4709855.16
2017-12-15,DOGERUR,0.2257,0.2272,0.2137,0.2266,8541052.69,1877297.9
2017-12-14,DOGERUR,0.2105,0.2269,0.2078,0.2257,8642474.3,1890132.4
2017-12-13,DOGERUR,0.1934,0.2233,0.1875,0.2105,13078975.28,2779453.59
2017-12-12,DOGERUR,0.1735,0.1962,0.1646,0.1934,15138985.83,2692033.33
2017-12-11,DOGERUR,0.1637,0.1749,0.156,0.1735,11392484.96,1905888.77
2017-12-10,DOGERUR,0.164,0.1685,0.1518,0.1637,10524110.47,1714775.66
2017-12-09,DOGERUR,0.1724,0.1724,0.1521,0.164,9859151.76,1628823.16
2017-12-08,DOGERUR,0.18,0.182,0.1577,0.1724,11420527.7,1933180.43
2017-12-07,DOGERUR,0.1696,0.1806,0.164,0.18,13615269.88,2367529.3
2017-12-06,DOGERUR,0.1626,0.1696,0.157,0.1696,9737454.48,1587482.48
2017-12-05,DOGERUR,0.15,0.1653,0.148,0.1626,9744996.25,1549142.98
2017-12-04,DOGERUR,0.1365,0.15,0.1343,0.15,9953197.51,1425230.13
2017-12-03,DOGERUR,0.1297,0.1411,0.1273,0.1365,7673299.75,1034388.88
2017-12-02,DOGERUR,0.1288,0.1313,0.126,0.1297,6225470.21,802945.73
2017-12-01,DOGERUR,0.1258,0.14,0.1225,0.1288,8739140.79,1123537.09
2017-11-30,DOGERUR,0.132,0.1377,0.114,0.1258,7329729.28,913798.7
2017-11-29,DOGERUR,0.1334,0.1446,0.1198,0.132,8417663.18,1153217.85
2017-11-28,DOGERUR,0.1106,0.135,0.1091,0.1334,12748322.75,1501551.07
2017-11-27,DOGERUR,0.1079,0.1106,0.1056,0.1106,6418489.75,697824.28
2017-11-26,DOGERUR,0.1136,0.1139,0.1057,0.1079,4820084.68,537192.77
2017-11-25,DOGERUR,0.1077,0.1136,0.1029,0.1136,5899856.92,637156.39
2017-11-24,DOGERUR,0.1107,0.113,0.0993,0.1077,6368195.89,674396.25
2017-11-23,DOGERUR,0.1016,0.1237,0.09979,0.1107,11185580.8,1273278.58
2017-11-22,DOGERUR,0.0773,0.1158,0.07604,0.1016,11246045.68,1024469.26
2017-11-21,DOGERUR,0.07563,0.07816,0.07511,0.0773,4410625.57,338265.33
2017-11-20,DOGERUR,0.07532,0.07681,0.074,0.07563,6646448.36,500342.97
2017-11-19,DOGERUR,0.07428,0.0756,0.073,0.07532,5731690.09,427615.94
2017-11-18,DOGERUR,0.07314,0.075,0.07231,0.07428,4762170.17,350526.42
2017-11-17,DOGERUR,0.07635,0.077,0.07238,0.07314,5639873.46,418024.17
2017-11-16,DOGERUR,0.07351,0.07736,0.07255,0.07635,6897048.36,521695.91
2017-11-15,DOGERUR,0.06944,0.07412,0.06874,0.07351,9038831.29,654627.85
2017-11-14,DOGERUR,0.0695,0.06995,0.0673,0.06944,3622046.81,250226.7
2017-11-13,DOGERUR,0.06557,0.07052,0.06308,0.0695,6292510.55,426002.52
2017-11-12,DOGERUR,0.06949,0.07088,0.06205,0.06557,8985634.11,595845.8
2017-11-11,DOGERUR,0.0695,0.072,0.06705,0.06949,4682904.41,327730.51
2017-11-10,DOGERUR,0.0772,0.07763,0.0682,0.0695,6586355.82,481140.63
2017-11-09,DOGERUR,0.06733,0.07735,0.066,0.0772,5130785.34,362857.77
2017-11-08,DOGERUR,0.06738,0.06819,0.06559,0.06733,6358698.06,427163.69
2017-11-07,DOGERUR,0.06801,0.06893,0.066,0.06738,4488249.87,301756.72
2017-11-06,DOGERUR,0.06717,0.06905,0.065,0.06801,6730807.33,453454.02
2017-11-05,DOGERUR,0.064,0.06776,0.06375,0.06717,6270398.24,408597.12
2017-11-04,DOGERUR,0.06348,0.0644,0.063,0.064,5494957.44,350779.96
2017-11-03,DOGERUR,0.06299,0.06507,0.062,0.06348,5683512.15,362916.81
2017-11-02,DOGERUR,0.06334,0.06347,0.06003,0.06299,9037626.82,563320.07
2017-11-01,DOGERUR,0.06254,0.06335,0.061,0.06334,7561078.09,472912.67
2017-10-31,DOGERUR,0.06292,0.06366,0.061,0.06254,11322659.9,708727.29
2017-10-30,DOGERUR,0.06343,0.06365,0.062,0.06317,2368243.99,148675.11
2017-10-29,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-28,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-27,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-26,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-25,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-24,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-23,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-22,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-21,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-20,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-19,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-18,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-17,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-16,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-15,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-14,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
2017-10-13,DOGERUR,0.05927,0.05927,0.05927,0.05927,0.0,0.0
