Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DCN,Volume LTC
2019-03-14,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-03-13,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-03-12,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-03-11,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-03-10,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-03-09,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-03-08,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-03-07,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-03-06,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-03-05,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-03-04,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-03-03,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-03-02,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-03-01,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-28,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-27,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-26,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-25,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-24,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-23,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-22,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-21,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-20,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-19,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-18,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-17,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-16,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-15,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-14,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-13,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-12,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-11,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-10,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-09,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-08,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-07,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-06,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-05,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-04,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-03,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-02,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-02-01,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-31,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-30,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-29,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-28,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-27,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-26,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-25,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-24,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-23,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-22,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-21,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-20,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-19,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-18,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-17,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-16,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-15,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-01-14,DCNLTC,4.7e-06,4.7e-06,4.68e-06,4.68e-06,191527.41,0.8963
2019-01-13,DCNLTC,4.46e-06,4.7e-06,4.25e-06,4.7e-06,1236789.14,5.47
2019-01-12,DCNLTC,4.6e-06,5.45e-06,4.46e-06,4.46e-06,835294.33,4.13
2019-01-11,DCNLTC,5.4e-06,5.4e-06,4.45e-06,4.6e-06,616085.27,3.06
2019-01-10,DCNLTC,5.17e-06,5.4e-06,5.0e-06,5.4e-06,66817.14,0.3378
2019-01-09,DCNLTC,5.09e-06,5.4e-06,4.9e-06,5.17e-06,268079.34,1.38
2019-01-08,DCNLTC,5.2e-06,5.69e-06,4.82e-06,5.09e-06,53552.01,0.2787
2019-01-07,DCNLTC,4.76e-06,5.3e-06,4.67e-06,5.2e-06,297344.16,1.52
2019-01-06,DCNLTC,5.54e-06,5.64e-06,4.76e-06,4.76e-06,1291109.13,6.81
2019-01-05,DCNLTC,5.29e-06,6.75e-06,5.2e-06,5.54e-06,1661371.67,9.71
2019-01-04,DCNLTC,5.2e-06,5.3e-06,4.51e-06,5.29e-06,681059.7,3.55
2019-01-03,DCNLTC,5.3e-06,5.3e-06,4.8e-06,5.2e-06,430009.42,2.22
2019-01-02,DCNLTC,4.25e-06,5.3e-06,4.25e-06,5.3e-06,771684.11,3.99
2019-01-01,DCNLTC,4.2e-06,4.63e-06,4.2e-06,4.25e-06,941834.16,4.1
2018-12-31,DCNLTC,4.3e-06,5.3e-06,3.65e-06,4.2e-06,1395656.73,6.34
2018-12-30,DCNLTC,4.0e-06,4.5e-06,3.52e-06,4.3e-06,4430479.66,17.35
2018-12-29,DCNLTC,4.41e-06,4.41e-06,3.68e-06,4.0e-06,2173796.15,8.59
2018-12-28,DCNLTC,4.69e-06,4.69e-06,4.05e-06,4.41e-06,3363214.93,15.09
2018-12-27,DCNLTC,4.78e-06,4.78e-06,4.3e-06,4.69e-06,306849.72,1.37
2018-12-26,DCNLTC,4.25e-06,5.99e-06,3.61e-06,4.78e-06,2194705.36,10.59
2018-12-25,DCNLTC,4.1e-06,4.25e-06,4.1e-06,4.25e-06,307967.03,1.3
2018-12-24,DCNLTC,4.04e-06,4.6e-06,3.52e-06,4.1e-06,1089572.79,4.5
2018-12-23,DCNLTC,4.19e-06,4.19e-06,4.04e-06,4.04e-06,1922292.75,7.84
2018-12-22,DCNLTC,4.02e-06,4.19e-06,4.02e-06,4.19e-06,225019.68,0.9196
2018-12-21,DCNLTC,4.2e-06,4.35e-06,4.02e-06,4.02e-06,418693.82,1.76
2018-12-20,DCNLTC,4.2e-06,4.39e-06,4.2e-06,4.2e-06,1127223.75,4.82
2018-12-19,DCNLTC,4.1e-06,4.4e-06,4.07e-06,4.2e-06,1137952.48,4.97
2018-12-18,DCNLTC,4.28e-06,4.6e-06,4.1e-06,4.1e-06,148008.39,0.6331
2018-12-17,DCNLTC,4.11e-06,4.28e-06,4.0e-06,4.28e-06,1177649.36,4.72
2018-12-16,DCNLTC,4.3e-06,4.5e-06,3.92e-06,4.11e-06,748305.28,3.1
2018-12-15,DCNLTC,3.4e-06,5.0e-06,3.4e-06,4.3e-06,5042259.67,24.28
2018-12-14,DCNLTC,4.22e-06,4.65e-06,3.15e-06,3.4e-06,2782547.27,11.23
2018-12-13,DCNLTC,3.59e-06,4.51e-06,3.41e-06,4.22e-06,2242696.3,9.35
2018-12-12,DCNLTC,3.3e-06,3.59e-06,3.23e-06,3.59e-06,116389.3,0.4005
2018-12-11,DCNLTC,3.1e-06,3.3e-06,3.05e-06,3.3e-06,2048561.19,6.53
2018-12-10,DCNLTC,3.2e-06,3.2e-06,3.1e-06,3.1e-06,91758.64,0.2924
2018-12-09,DCNLTC,3.09e-06,3.2e-06,2.69e-06,3.2e-06,1816898.56,5.35
2018-12-08,DCNLTC,2.76e-06,3.45e-06,2.71e-06,3.09e-06,5395001.97,17.56
2018-12-07,DCNLTC,2.49e-06,2.8e-06,2.49e-06,2.76e-06,1635471.81,4.37
2018-12-06,DCNLTC,3.32e-06,3.49e-06,2.14e-06,2.49e-06,7883148.13,19.89
2018-12-05,DCNLTC,3.19e-06,4.3e-06,2.45e-06,3.32e-06,3499666.51,11.32
2018-12-04,DCNLTC,3.0e-06,3.7e-06,2.28e-06,3.19e-06,2277289.05,6.58
2018-12-03,DCNLTC,3.39e-06,3.6e-06,3.0e-06,3.0e-06,6998149.91,24.51
2018-12-02,DCNLTC,3.45e-06,3.95e-06,3.3e-06,3.39e-06,1343086.57,4.73
2018-12-01,DCNLTC,3.59e-06,3.95e-06,3.44e-06,3.45e-06,181988.74,0.6662
2018-11-30,DCNLTC,3.4e-06,3.9e-06,3.31e-06,3.59e-06,1450049.16,5.16
2018-11-29,DCNLTC,3.5e-06,3.5e-06,3.23e-06,3.4e-06,95823.16,0.3197
2018-11-28,DCNLTC,3.3e-06,3.5e-06,3.2e-06,3.5e-06,1988778.44,6.66
2018-11-27,DCNLTC,3.8e-06,3.8e-06,2.47e-06,3.3e-06,790953.91,2.45
2018-11-26,DCNLTC,3.47e-06,3.8e-06,3.47e-06,3.8e-06,1720808.64,6.21
2018-11-25,DCNLTC,3.75e-06,4.04e-06,3.47e-06,3.47e-06,2957418.96,11.69
2018-11-24,DCNLTC,3.63e-06,4.02e-06,3.47e-06,3.75e-06,1050682.49,3.91
2018-11-23,DCNLTC,3.7e-06,4.02e-06,3.48e-06,3.63e-06,1116933.81,4.14
2018-11-22,DCNLTC,4.03e-06,4.77e-06,3.65e-06,3.7e-06,2141172.92,8.49
2018-11-21,DCNLTC,4.09e-06,4.19e-06,3.85e-06,4.03e-06,846391.7,3.35
2018-11-20,DCNLTC,4.06e-06,4.09e-06,3.93e-06,4.09e-06,1217360.51,4.95
2018-11-19,DCNLTC,4.16e-06,4.46e-06,4.06e-06,4.06e-06,2865860.76,12.14
2018-11-18,DCNLTC,3.96e-06,4.48e-06,3.85e-06,4.16e-06,2088248.97,8.5
2018-11-17,DCNLTC,4.05e-06,4.05e-06,3.94e-06,3.96e-06,1198424.26,4.74
2018-11-16,DCNLTC,4.04e-06,4.31e-06,3.95e-06,4.05e-06,320528.61,1.33
2018-11-15,DCNLTC,3.92e-06,4.8e-06,3.78e-06,4.04e-06,976866.66,3.97
2018-11-14,DCNLTC,3.85e-06,3.99e-06,3.78e-06,3.92e-06,2800491.38,11.05
2018-11-13,DCNLTC,3.78e-06,3.9e-06,3.76e-06,3.85e-06,220298.05,0.8342
2018-11-12,DCNLTC,4.06e-06,4.06e-06,3.77e-06,3.78e-06,1023105.37,3.92
2018-11-11,DCNLTC,4.63e-06,4.97e-06,4.06e-06,4.06e-06,4497708.88,21.33
2018-11-10,DCNLTC,4.12e-06,4.65e-06,4.07e-06,4.63e-06,4571413.97,19.42
2018-11-09,DCNLTC,4.0e-06,4.21e-06,3.82e-06,4.12e-06,5011412.48,20.0
2018-11-08,DCNLTC,4.42e-06,4.44e-06,3.99e-06,4.0e-06,1240984.11,5.03
2018-11-07,DCNLTC,4.4e-06,4.79e-06,4.13e-06,4.42e-06,1164026.5,5.07
2018-11-06,DCNLTC,4.01e-06,4.4e-06,4.0e-06,4.4e-06,779350.18,3.26
2018-11-05,DCNLTC,4.49e-06,4.49e-06,3.98e-06,4.01e-06,971684.06,4.03
2018-11-04,DCNLTC,4.49e-06,4.81e-06,4.49e-06,4.49e-06,644342.78,2.9
2018-11-03,DCNLTC,4.2e-06,4.49e-06,4.2e-06,4.49e-06,356157.13,1.52
2018-11-02,DCNLTC,4.2e-06,4.5e-06,4.2e-06,4.2e-06,564108.12,2.42
2018-11-01,DCNLTC,4.18e-06,4.2e-06,4.15e-06,4.2e-06,2392279.55,10.04
2018-10-31,DCNLTC,3.98e-06,4.19e-06,3.98e-06,4.18e-06,1011813.47,4.1
2018-10-30,DCNLTC,4.09e-06,4.2e-06,3.98e-06,3.98e-06,1428684.91,5.81
2018-10-29,DCNLTC,4.19e-06,4.19e-06,4.04e-06,4.09e-06,1066588.32,4.38
2018-10-28,DCNLTC,4.19e-06,4.2e-06,3.96e-06,4.19e-06,1638875.02,6.84
2018-10-27,DCNLTC,4.2e-06,4.2e-06,3.84e-06,4.19e-06,2209950.12,9.26
2018-10-26,DCNLTC,3.56e-06,4.2e-06,3.56e-06,4.2e-06,1368170.23,5.59
2018-10-25,DCNLTC,4.1e-06,4.1e-06,3.53e-06,3.56e-06,93281.88,0.3447
2018-10-24,DCNLTC,4.1e-06,4.1e-06,4.0e-06,4.1e-06,321543.69,1.3
2018-10-23,DCNLTC,4.01e-06,4.3e-06,3.67e-06,4.1e-06,1173937.61,4.74
2018-10-22,DCNLTC,4.29e-06,4.29e-06,4.0e-06,4.01e-06,1325478.83,5.46
2018-10-21,DCNLTC,3.9e-06,4.3e-06,3.8e-06,4.29e-06,378051.61,1.52
2018-10-20,DCNLTC,3.91e-06,4.3e-06,3.53e-06,3.9e-06,883193.48,3.41
2018-10-19,DCNLTC,4.34e-06,4.34e-06,3.82e-06,3.91e-06,643927.06,2.53
2018-10-18,DCNLTC,4.01e-06,4.34e-06,3.52e-06,4.34e-06,2849928.18,11.29
2018-10-17,DCNLTC,3.91e-06,4.34e-06,3.91e-06,4.01e-06,344556.51,1.45
2018-10-16,DCNLTC,4.21e-06,4.46e-06,3.91e-06,3.91e-06,1131038.28,4.65
2018-10-15,DCNLTC,4.25e-06,4.99e-06,4.15e-06,4.21e-06,1844094.43,8.19
2018-10-14,DCNLTC,4.24e-06,4.29e-06,4.24e-06,4.25e-06,224292.48,0.9567
2018-10-13,DCNLTC,4.13e-06,4.3e-06,4.0e-06,4.24e-06,3164558.1,12.89
2018-10-12,DCNLTC,4.22e-06,4.5e-06,4.11e-06,4.13e-06,1178401.01,5.04
2018-10-11,DCNLTC,4.45e-06,4.64e-06,4.08e-06,4.22e-06,1167663.26,5.01
2018-10-10,DCNLTC,4.1e-06,4.63e-06,4.04e-06,4.45e-06,1239589.06,5.27
2018-10-09,DCNLTC,4.21e-06,4.5e-06,4.01e-06,4.1e-06,566818.45,2.38
2018-10-08,DCNLTC,4.46e-06,4.77e-06,4.21e-06,4.21e-06,1747104.19,7.44
2018-10-07,DCNLTC,4.6e-06,4.8e-06,4.46e-06,4.46e-06,850462.09,3.98
2018-10-06,DCNLTC,4.48e-06,4.6e-06,4.48e-06,4.6e-06,9038.74,0.04139
2018-10-05,DCNLTC,4.46e-06,4.59e-06,4.45e-06,4.48e-06,833515.45,3.77
2018-10-04,DCNLTC,4.51e-06,4.59e-06,4.27e-06,4.46e-06,1643630.44,7.35
2018-10-03,DCNLTC,4.15e-06,5.0e-06,4.15e-06,4.51e-06,1360828.59,6.42
2018-10-02,DCNLTC,4.35e-06,4.51e-06,4.0e-06,4.15e-06,724084.74,3.0
2018-10-01,DCNLTC,3.6e-06,4.36e-06,3.6e-06,4.35e-06,1220045.01,5.23
2018-09-30,DCNLTC,4.0e-06,4.57e-06,3.5e-06,3.6e-06,2688523.39,9.78
2018-09-29,DCNLTC,4.2e-06,4.2e-06,3.8e-06,4.0e-06,949694.61,3.79
2018-09-28,DCNLTC,4.49e-06,4.58e-06,4.2e-06,4.2e-06,585703.0,2.55
2018-09-27,DCNLTC,4.99e-06,5.0e-06,4.25e-06,4.49e-06,1866125.05,8.51
2018-09-26,DCNLTC,4.51e-06,4.99e-06,4.51e-06,4.99e-06,121186.8,0.6046
2018-09-25,DCNLTC,4.26e-06,5.0e-06,4.26e-06,4.51e-06,54008.05,0.2547
2018-09-24,DCNLTC,4.26e-06,4.26e-06,4.26e-06,4.26e-06,14670.75,0.0625
2018-09-23,DCNLTC,4.59e-06,4.59e-06,4.25e-06,4.26e-06,101267.57,0.4314
2018-09-22,DCNLTC,4.25e-06,4.59e-06,4.25e-06,4.59e-06,165894.49,0.7347
2018-09-21,DCNLTC,4.62e-06,4.89e-06,4.25e-06,4.25e-06,1013785.78,4.68
2018-09-20,DCNLTC,4.6e-06,5.0e-06,4.6e-06,4.62e-06,687629.02,3.19
2018-09-19,DCNLTC,4.57e-06,4.61e-06,4.57e-06,4.6e-06,184518.44,0.8486
2018-09-18,DCNLTC,4.95e-06,5.71e-06,4.57e-06,4.57e-06,1464401.56,7.24
2018-09-17,DCNLTC,4.56e-06,4.95e-06,4.56e-06,4.95e-06,177166.2,0.8653
2018-09-16,DCNLTC,5.01e-06,5.02e-06,4.56e-06,4.56e-06,446121.09,2.18
2018-09-15,DCNLTC,4.56e-06,5.01e-06,4.56e-06,5.01e-06,120138.46,0.5555
2018-09-14,DCNLTC,4.58e-06,4.9e-06,4.56e-06,4.56e-06,298221.68,1.38
2018-09-13,DCNLTC,5.25e-06,5.73e-06,4.5e-06,4.58e-06,940125.65,4.61
2018-09-12,DCNLTC,5.6e-06,5.7e-06,5.06e-06,5.25e-06,622080.43,3.34
2018-09-11,DCNLTC,5.67e-06,5.73e-06,4.66e-06,5.6e-06,1577925.72,8.22
2018-09-10,DCNLTC,4.8e-06,5.75e-06,4.2e-06,5.67e-06,1763348.3,8.73
2018-09-09,DCNLTC,5.79e-06,5.79e-06,4.8e-06,4.8e-06,851719.86,4.44
2018-09-08,DCNLTC,5.75e-06,5.89e-06,5.27e-06,5.79e-06,145170.69,0.8235
2018-09-07,DCNLTC,5.64e-06,6.0e-06,5.19e-06,5.75e-06,478361.48,2.63
2018-09-06,DCNLTC,5.04e-06,5.65e-06,5.04e-06,5.64e-06,159334.74,0.8824
2018-09-05,DCNLTC,5.12e-06,5.48e-06,5.04e-06,5.04e-06,646163.86,3.32
2018-09-04,DCNLTC,5.13e-06,5.2e-06,5.11e-06,5.12e-06,114140.03,0.5855
2018-09-03,DCNLTC,6.11e-06,6.11e-06,5.13e-06,5.13e-06,408481.12,2.32
2018-09-02,DCNLTC,6.11e-06,6.11e-06,5.44e-06,6.11e-06,521565.61,3.17
2018-09-01,DCNLTC,5.3e-06,6.11e-06,5.07e-06,6.11e-06,1181907.95,6.53
2018-08-31,DCNLTC,6.77e-06,6.77e-06,4.51e-06,5.3e-06,3502412.01,21.28
2018-08-30,DCNLTC,6.25e-06,6.79e-06,6.25e-06,6.77e-06,858353.62,5.72
2018-08-29,DCNLTC,6.73e-06,6.73e-06,6.06e-06,6.25e-06,499371.03,3.13
2018-08-28,DCNLTC,6.73e-06,6.74e-06,6.73e-06,6.73e-06,81796.08,0.5505
2018-08-27,DCNLTC,6.9e-06,7.22e-06,6.16e-06,6.73e-06,519382.12,3.53
2018-08-26,DCNLTC,7.23e-06,7.25e-06,6.9e-06,6.9e-06,531848.53,3.69
2018-08-25,DCNLTC,6.98e-06,8.17e-06,6.89e-06,7.23e-06,3398445.16,25.13
2018-08-24,DCNLTC,5.61e-06,6.98e-06,5.47e-06,6.98e-06,1956018.58,12.79
2018-08-23,DCNLTC,5.76e-06,6.55e-06,5.17e-06,5.61e-06,1240534.19,7.11
2018-08-22,DCNLTC,6.09e-06,6.1e-06,5.75e-06,5.76e-06,309935.27,1.82
2018-08-21,DCNLTC,5.86e-06,6.43e-06,5.8e-06,6.09e-06,768905.92,4.68
2018-08-20,DCNLTC,6.01e-06,6.25e-06,5.8e-06,5.86e-06,550257.03,3.22
2018-08-19,DCNLTC,6.04e-06,6.36e-06,6.0e-06,6.01e-06,315612.46,1.92
2018-08-18,DCNLTC,6.56e-06,6.97e-06,6.03e-06,6.04e-06,71620.7,0.4791
2018-08-17,DCNLTC,6.3e-06,6.97e-06,6.3e-06,6.56e-06,1151667.06,7.61
2018-08-16,DCNLTC,6.1e-06,6.37e-06,5.45e-06,6.3e-06,990429.36,6.2
2018-08-15,DCNLTC,5.79e-06,6.27e-06,5.2e-06,6.1e-06,1294759.18,7.45
2018-08-14,DCNLTC,6.55e-06,6.68e-06,5.25e-06,5.79e-06,1865143.82,11.15
2018-08-13,DCNLTC,5.69e-06,6.7e-06,5.5e-06,6.55e-06,11410209.03,67.91
2018-08-12,DCNLTC,5.65e-06,5.65e-06,5.65e-06,5.65e-06,0.0,0.0
2018-08-11,DCNLTC,5.5e-06,5.65e-06,5.19e-06,5.65e-06,108902.21,0.6084
2018-08-10,DCNLTC,5.01e-06,5.69e-06,4.82e-06,5.5e-06,1292852.2,6.86
2018-08-09,DCNLTC,4.32e-06,5.14e-06,4.32e-06,5.01e-06,2182032.99,10.67
2018-08-08,DCNLTC,4.15e-06,4.32e-06,4.15e-06,4.32e-06,343530.17,1.47
2018-08-07,DCNLTC,4.37e-06,4.37e-06,3.75e-06,4.15e-06,1481364.81,6.22
