Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NEO,Volume USD
2018-02-20,NEOUSD,137.36,142.89,129.58,130.01,9299.16,1279260.58
2018-02-19,NEOUSD,127.45,137.8,126.14,137.36,7005.64,936593.49
2018-02-18,NEOUSD,135.35,136.99,122.23,127.45,7865.83,1019927.31
2018-02-17,NEOUSD,127.77,138.98,127.51,135.35,9379.66,1258767.63
2018-02-16,NEOUSD,122.24,129.57,119.1,127.77,7296.28,905999.7
2018-02-15,NEOUSD,122.33,125.31,117.51,122.24,8325.05,1016244.62
2018-02-14,NEOUSD,109.44,122.68,109.21,122.33,8612.92,994502.44
2018-02-13,NEOUSD,111.92,113.12,106.46,109.44,8167.1,896652.71
2018-02-12,NEOUSD,102.22,115,101.68,111.92,8650.92,961466.34
2018-02-11,NEOUSD,107.63,111,94.56,102.22,11023.2,1134493.46
2018-02-10,NEOUSD,114.7,120,101.04,107.63,11864.96,1319109.89
2018-02-09,NEOUSD,112.45,115.99,106.36,114.7,11046.76,1241262.8
2018-02-08,NEOUSD,102.67,118.76,102.32,112.45,13588.81,1525247.85
2018-02-07,NEOUSD,107,120.16,94.82,102.67,19060.19,2090419.88
2018-02-06,NEOUSD,83.76,111.1,65.74,107,28089.36,2402232.39
2018-02-05,NEOUSD,107.81,110.52,77.31,83.76,21333.64,1994738.06
2018-02-04,NEOUSD,124.68,125.24,102.04,107.81,14996.85,1708249.61
2018-02-03,NEOUSD,122.4,129.99,109.4,124.68,10677.33,1297469.33
2018-02-02,NEOUSD,126.15,132.65,94.13,122.4,24641.84,2816140.06
2018-02-01,NEOUSD,146.74,147.31,113.54,126.15,18270.15,2409654.21
2018-01-31,NEOUSD,143.97,148,130.5,146.74,10851.73,1531337.77
2018-01-30,NEOUSD,168.1,171.16,136.63,143.97,16921.73,2617185.64
2018-01-29,NEOUSD,153.78,168.99,150.23,168.1,16656.88,2648667.6
2018-01-28,NEOUSD,141.65,155,140,153.78,11353.03,1669329.88
2018-01-27,NEOUSD,136.61,142.5,133.42,141.65,12101.55,1669832.58
2018-01-26,NEOUSD,137.91,140.83,124,136.61,18272.81,2403295.36
2018-01-25,NEOUSD,137.85,146.49,136.06,137.91,8553.73,1195782.62
2018-01-24,NEOUSD,123.04,148.44,118.56,137.85,16722.7,2211531.92
2018-01-23,NEOUSD,123.33,132,110,123.04,18633.34,2251080.87
2018-01-22,NEOUSD,132.61,137.97,111,123.33,17726.55,2213842.23
2018-01-21,NEOUSD,149.12,150.1,124.92,132.61,14740.5,2004247.35
2018-01-20,NEOUSD,138.97,157.52,136.04,149.12,15396.67,2252861.92
2018-01-19,NEOUSD,139.4,149.99,131.46,138.97,17245.45,2431334.23
2018-01-18,NEOUSD,144.65,160.04,128.19,139.4,21091.35,3060763.88
2018-01-17,NEOUSD,145.14,155.12,94.61,144.65,34277.49,4186120.4
2018-01-16,NEOUSD,190.64,191.7,103.16,145.14,39362.56,5876623.4
2018-01-15,NEOUSD,167,198.98,145.01,190.64,24190.96,4213862.68
2018-01-14,NEOUSD,139.03,171,133,167,19056.0,2786803.88
2018-01-13,NEOUSD,123.17,147.67,123.17,139.03,19198.04,2595086.41
2018-01-12,NEOUSD,107.29,127.6,102,123.17,14989.68,1771279.04
2018-01-11,NEOUSD,122.88,125.92,102.9,107.29,18140.89,2048512.74
2018-01-10,NEOUSD,120.33,128.91,106,122.88,17881.59,2116499.35
2018-01-09,NEOUSD,96.8,128.08,95.22,120.33,24891.89,2844024.2
2018-01-08,NEOUSD,98.63,106.74,85.4,96.8,23471.64,2275786.72
2018-01-07,NEOUSD,97.53,105,94.58,98.63,16380.23,1648557.75
2018-01-06,NEOUSD,92.29,99.96,88.18,97.53,16971.08,1616580.24
2018-01-05,NEOUSD,97.53,105.21,84.6,92.29,24779.92,2365649.73
2018-01-04,NEOUSD,102.63,106.65,91,97.53,19163.95,1878778.06
2018-01-03,NEOUSD,89.05,105.48,86,102.63,24313.75,2280108.33
2018-01-02,NEOUSD,76.65,97.64,76.37,89.05,23930.3,2076809.34
2018-01-01,NEOUSD,70.04,79.51,67.66,76.65,24339.92,1765359.38
2017-12-31,NEOUSD,66.58,74,62.76,70.04,26529.34,1810640.02
2017-12-30,NEOUSD,68.33,69.58,58.29,66.58,27579.35,1735196.24
2017-12-29,NEOUSD,63.78,69.42,59.14,68.33,32247.22,2034710.23
2017-12-28,NEOUSD,63.38,65,55.34,63.78,29861.63,1770924.36
2017-12-27,NEOUSD,63,67,60.01,63.38,31464.76,2005737.98
2017-12-26,NEOUSD,65.09,66.34,56.75,63,30356.51,1872575.65
2017-12-25,NEOUSD,58.02,66,55.88,65.09,34666.14,2091373.18
2017-12-24,NEOUSD,55.38,58.42,48.27,58.02,30729.48,1645156.03
2017-12-23,NEOUSD,56.37,65.29,54.13,55.38,33839.53,2033806.97
2017-12-22,NEOUSD,69.44,70.25,39.05,56.37,74337.25,3961984.65
2017-12-21,NEOUSD,64.75,70.15,58.2,69.44,43348.76,2825790.01
2017-12-20,NEOUSD,67.17,68.33,58,64.75,49496.11,3135917.35
2017-12-19,NEOUSD,75.63,80.91,63.14,67.17,41404.64,3047747.77
2017-12-18,NEOUSD,66.51,80.19,62.03,75.63,35946.7,2607022.84
2017-12-17,NEOUSD,49.16,69.98,48.23,66.51,73664.75,4332684.28
2017-12-16,NEOUSD,47.57,51.31,45.52,49.16,42813.37,2063739.32
2017-12-15,NEOUSD,50.05,50.75,40.81,47.57,41494.13,1889374.22
2017-12-14,NEOUSD,44.18,50.98,43.01,50.05,47021.72,2248018.28
2017-12-13,NEOUSD,38.77,47.7,36.1,44.18,58796.49,2479140.84
2017-12-12,NEOUSD,35.85,39.9,34.87,38.77,52335.06,1946203.77
2017-12-11,NEOUSD,32.81,36.1,32.81,35.85,43872.25,1534405.85
2017-12-10,NEOUSD,35.14,35.47,30.01,32.81,43851.99,1460858.83
2017-12-09,NEOUSD,35.42,38.35,34.1,35.14,53915.3,1928223.25
2017-12-08,NEOUSD,39.85,41.16,32,35.42,43831.82,1529177.91
2017-12-07,NEOUSD,35.17,41,32,39.85,55691.43,1948636.77
2017-12-06,NEOUSD,38.64,40,34.24,35.17,45681.53,1694096.54
2017-12-05,NEOUSD,41.86,42.99,38.55,38.64,40902.59,1659678.58
2017-12-04,NEOUSD,36.45,44,36.39,41.86,53161.57,2136941.36
2017-12-03,NEOUSD,35.19,39.56,34.75,36.45,54102.15,2002857.36
2017-12-02,NEOUSD,35.71,36.99,34.1,35.19,39638.71,1410600.62
2017-12-01,NEOUSD,32.59,36.98,31.2,35.71,57707.96,2002512.53
2017-11-30,NEOUSD,33.26,36,30.03,32.59,57499.09,1864097.13
2017-11-29,NEOUSD,38.05,43,33.07,33.26,57798.43,2121541.63
2017-11-28,NEOUSD,40.75,40.75,36.87,38.05,38920.88,1503738.17
2017-11-27,NEOUSD,38.33,44.4,38.1,40.75,34995.19,1403360.76
2017-11-26,NEOUSD,38.38,39.5,36.01,38.33,24734.76,946689.34
2017-11-25,NEOUSD,34.97,40,34.59,38.38,22219.78,847097.59
2017-11-24,NEOUSD,34.8,36.6,33.6,34.97,27287.24,959602.62
2017-11-23,NEOUSD,35.8,36.7,34.3,34.8,10762.48,381568.18
2017-11-22,NEOUSD,34.35,39.49,33.41,35.8,8990.31,329052.33
2017-11-21,NEOUSD,35.39,37.63,33.4,34.35,19834.57,707264.25
2017-11-20,NEOUSD,40.88,43.49,35.34,35.39,13507.62,524923.63
2017-11-19,NEOUSD,42.82,46.48,37,40.88,7517.18,304134.42
2017-11-18,NEOUSD,40.8,49.89,35.35,42.82,7693.41,333786.63
2017-11-17,NEOUSD,28.5,49,28.15,40.8,4462.26,160990.1
2017-11-16,NEOUSD,30.47,30.47,28.37,28.5,863.21,24978.67
2017-11-15,NEOUSD,30,31.74,28.34,30.47,505.76,14917.74
2017-11-14,NEOUSD,28.85,30,27,30,531.48,15534.66
2017-11-13,NEOUSD,27.69,30,26.81,28.85,261.18,7410.91
2017-11-12,NEOUSD,28.08,30,24.1,27.69,3210.22,86813.51
2017-11-11,NEOUSD,28.5,31.92,27,28.08,795.92,22255.94
2017-11-10,NEOUSD,31.06,32.97,26.5,28.5,1475.4,43209.28
2017-11-09,NEOUSD,30.15,35,30.15,31.06,788.38,25387.7
2017-11-08,NEOUSD,26.65,36.1,25.76,30.15,1257.6,38665.84
2017-11-07,NEOUSD,25.8,26.65,25.6,26.65,232.79,6026.87
2017-11-06,NEOUSD,25.88,26.86,25.8,25.8,190.27,4968.58
2017-11-05,NEOUSD,26.01,27.8,25.69,25.88,151.1,4005.33
2017-11-04,NEOUSD,26.81,27.98,25.76,26.01,193.64,5118.45
2017-11-03,NEOUSD,24.6,27.93,23.1,26.81,453.56,11349.71
2017-11-02,NEOUSD,26.8,29.42,22.84,24.6,609.36,15371.91
2017-11-01,NEOUSD,28.74,31,26.25,26.8,249.06,7055.84
2017-10-31,NEOUSD,28.94,32.5,28,28.74,752.3,22150.58
2017-10-30,NEOUSD,27.4,29.58,27.4,28.94,298.98,8481.33
2017-10-29,NEOUSD,27.53,28.74,27.02,27.4,292.28,8185.94
2017-10-28,NEOUSD,27.95,28.97,27.27,27.53,59.55,1678.46
2017-10-27,NEOUSD,29.49,29.6,27.95,27.95,15.74,463.58
2017-10-26,NEOUSD,34.55,34.55,27,29.49,329.78,9577.98
2017-10-25,NEOUSD,29,34.55,27,34.55,114.14,3307.91
2017-10-24,NEOUSD,28.03,36.14,27.49,29,463.95,14723.62
2017-10-23,NEOUSD,27.26,28.12,26.5,28.03,33.02,892.73
2017-10-22,NEOUSD,26.54,29.75,26.51,27.26,68.71,1921.15
2017-10-21,NEOUSD,29.65,29.65,26.32,26.54,44.14,1198.32
2017-10-20,NEOUSD,31.17,31.17,27.89,29.65,57.61,1624.38
2017-10-19,NEOUSD,29.39,31.17,28,31.17,25.15,721.16
2017-10-18,NEOUSD,30.31,31.19,27.75,29.39,44.83,1293.99
2017-10-17,NEOUSD,27.5,32.5,27.5,30.31,120.28,3694.5
2017-10-16,NEOUSD,28.59,50,27,27.5,253.1,8321.91
2017-10-15,NEOUSD,27.51,29.8,26.05,28.59,331.43,9542.7
2017-10-14,NEOUSD,29.15,30.56,27.51,27.51,37.69,1070.7
2017-10-13,NEOUSD,28.22,30.26,26,29.15,202.29,5667.73
2017-10-12,NEOUSD,29.99,32.88,26.03,28.22,143.3,4167.77
2017-10-11,NEOUSD,29.17,31.06,29.15,29.99,296.03,8875.84
2017-10-10,NEOUSD,27.62,33.77,27.04,29.17,80.53,2330.92
2017-10-09,NEOUSD,31.59,34.97,26.62,27.62,237.02,7084.13
2017-10-08,NEOUSD,36.5,40.2,31.41,31.59,506.87,18102.7
2017-10-07,NEOUSD,34,36.5,31.01,36.5,83.28,2977.47
2017-10-06,NEOUSD,32.52,35.22,30.51,34,12.82,442.15
2017-10-05,NEOUSD,34.68,35.21,28.05,32.52,130.08,4075.04
2017-10-04,NEOUSD,33.5,35.36,30.2,34.68,87.61,2915.18
2017-10-03,NEOUSD,36,44,30.03,33.5,206.78,7493.33
2017-10-02,NEOUSD,35.94,49.99,35.5,36,232.08,8647.12
2017-10-01,NEOUSD,35,37,30.5,35.94,73.68,2536.26
