Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume AUD
2019-01-25 01-AM,BTCAUD,5042,5057.35,5025.42,5053.61,13.06,65784.28
2019-01-25 12-AM,BTCAUD,5038.42,5048.86,5030.84,5042,8.85,44664.72
2019-01-24 11-PM,BTCAUD,5033.77,5052.12,5020.73,5038.42,23.28,117166.47
2019-01-24 10-PM,BTCAUD,5035.15,5050.72,5022.68,5033.77,1.52,7668.71
2019-01-24 09-PM,BTCAUD,5032,5047.28,5030.94,5035.15,7.26,36584.51
2019-01-24 08-PM,BTCAUD,5052.84,5055.86,5032,5032,6.59,33202.82
2019-01-24 07-PM,BTCAUD,5031.54,5059.88,5031.54,5052.84,3.16,15935.81
2019-01-24 06-PM,BTCAUD,5007.28,5034.04,5007.28,5031.54,1.47,7377.66
2019-01-24 05-PM,BTCAUD,5015.2,5020.69,5007.28,5007.28,0.2873,1440.31
2019-01-24 04-PM,BTCAUD,5016.97,5016.97,5004.7,5015.2,1.38,6919.52
2019-01-24 03-PM,BTCAUD,5024.64,5024.64,5000,5016.97,0.9578,4797.61
2019-01-24 02-PM,BTCAUD,5028.51,5036.75,5012.36,5024.64,6.32,31732.69
2019-01-24 01-PM,BTCAUD,5030,5037.37,5028.33,5028.51,4.82,24231.96
2019-01-24 12-PM,BTCAUD,5010.88,5030,5007.69,5030,1.81,9066.6
2019-01-24 11-AM,BTCAUD,4991,5046.14,4985.54,5010.88,15.84,79652.99
2019-01-24 10-AM,BTCAUD,5000.09,5000.09,4980.44,4991,6.92,34528.23
2019-01-24 09-AM,BTCAUD,4985.57,5007,4985.02,5000.09,8.4,41937.74
2019-01-24 08-AM,BTCAUD,4990.23,5001.82,4985.57,4985.57,3.96,19768.22
2019-01-24 07-AM,BTCAUD,4988.51,5004.12,4982,4990.23,2.57,12819.12
2019-01-24 06-AM,BTCAUD,4966.86,4988.51,4964.72,4988.51,5.62,28016.08
2019-01-24 05-AM,BTCAUD,4974.8,4984.66,4966.86,4966.86,0.8575,4268.07
2019-01-24 04-AM,BTCAUD,4965.51,4985.07,4958.84,4974.8,5.39,26754.32
2019-01-24 03-AM,BTCAUD,4983.59,4983.59,4960.5,4965.51,13.36,66393.47
2019-01-24 02-AM,BTCAUD,4955.96,4983.59,4940.01,4983.59,14.09,69832.74
2019-01-24 01-AM,BTCAUD,4978,4978,4940.38,4955.96,33.78,167242.87
2019-01-24 12-AM,BTCAUD,4985,4989.46,4978,4978,1.74,8646.67
2019-01-23 11-PM,BTCAUD,4978.68,4995.54,4978,4985,5.57,27754.26
2019-01-23 10-PM,BTCAUD,4970,4978.68,4962.02,4978.68,10.05,49974.09
2019-01-23 09-PM,BTCAUD,4953.01,4970,4953.01,4970,0.7039,3494.53
2019-01-23 08-PM,BTCAUD,4965.89,4976.21,4950,4953.01,7.26,36018.53
2019-01-23 07-PM,BTCAUD,4999.18,5004.74,4965.89,4965.89,1.06,5275.56
2019-01-23 06-PM,BTCAUD,5007,5007,4989.28,4999.18,1.41,7054.18
2019-01-23 05-PM,BTCAUD,5007,5007,5007,5007,0.08696,435.43
2019-01-23 04-PM,BTCAUD,5007.81,5007.84,4995.96,5007,1.44,7183.72
2019-01-23 03-PM,BTCAUD,5020.19,5020.19,5004.03,5007.81,2.9,14504.69
2019-01-23 02-PM,BTCAUD,5037.8,5071.68,5003,5020.19,10.15,51149.91
2019-01-23 01-PM,BTCAUD,5003.13,5037.8,5003.13,5037.8,6.85,34391.22
2019-01-23 12-PM,BTCAUD,5018.25,5021.48,5003.13,5003.13,1.75,8791.92
2019-01-23 11-AM,BTCAUD,5002.32,5021.79,4990.01,5018.25,6.71,33581.42
2019-01-23 10-AM,BTCAUD,5013.9,5015.39,4983.31,5002.32,17.79,88932.19
2019-01-23 09-AM,BTCAUD,5027.63,5027.63,5003.53,5013.9,3.64,18288.42
2019-01-23 08-AM,BTCAUD,5021.18,5030.9,5006.22,5027.63,7.4,37191.25
2019-01-23 07-AM,BTCAUD,5026.34,5026.34,5003.52,5021.18,18.07,90743.03
2019-01-23 06-AM,BTCAUD,5020,5027.71,5020,5026.34,7.78,39105.36
2019-01-23 05-AM,BTCAUD,5001.43,5020,4999.37,5020,6.94,34774.31
2019-01-23 04-AM,BTCAUD,5011.69,5019.99,4986.78,5001.43,16.11,80622.46
2019-01-23 03-AM,BTCAUD,5030.56,5030.56,4999.39,5011.69,20.75,103975.93
2019-01-23 02-AM,BTCAUD,5022,5030.56,5008.92,5030.56,23.48,117674.31
2019-01-23 01-AM,BTCAUD,5023.05,5023.06,5000,5022,46.67,233759.86
2019-01-23 12-AM,BTCAUD,5018.75,5032.02,5015.93,5023.05,1.87,9379.71
2019-01-22 11-PM,BTCAUD,5022.41,5029.55,5013.66,5018.75,7.83,39330.19
2019-01-22 10-PM,BTCAUD,5030.21,5030.21,5009.54,5022.41,3.48,17449.93
2019-01-22 09-PM,BTCAUD,5039.99,5039.99,5028.88,5030.21,1.59,7979.72
2019-01-22 08-PM,BTCAUD,5023.11,5039.99,5023.11,5039.99,0.8026,4042.45
2019-01-22 07-PM,BTCAUD,5037.8,5050,5010.42,5023.11,9.73,48812.31
2019-01-22 06-PM,BTCAUD,5024.77,5037.8,5019.61,5037.8,0.3343,1680.65
2019-01-22 05-PM,BTCAUD,5017.45,5030.16,5017.45,5024.77,1.07,5357.62
2019-01-22 04-PM,BTCAUD,5018.29,5022.7,5017.45,5017.45,0.2732,1371.8
2019-01-22 03-PM,BTCAUD,4997.85,5018.29,4997.47,5018.29,2.61,13077.51
2019-01-22 02-PM,BTCAUD,4980.52,5009.12,4980.52,4997.85,10.33,51627.82
2019-01-22 01-PM,BTCAUD,4988.5,4988.5,4967.79,4980.52,8.82,43888.98
2019-01-22 12-PM,BTCAUD,4946.13,5000,4941.76,4988.5,9.65,48056.06
2019-01-22 11-AM,BTCAUD,4948.45,4950.93,4836.78,4946.13,29.58,144655.51
2019-01-22 10-AM,BTCAUD,4936.02,4956.28,4924.34,4948.45,4.98,24607.91
2019-01-22 09-AM,BTCAUD,4965.07,4965.07,4936.02,4936.02,8.61,42628.65
2019-01-22 08-AM,BTCAUD,4951.84,4966.56,4945.08,4965.07,2.57,12758.78
2019-01-22 07-AM,BTCAUD,4951.46,4952.73,4935.41,4951.84,2.8,13829.11
2019-01-22 06-AM,BTCAUD,4938.26,4954.5,4938.26,4951.46,3.75,18538.35
2019-01-22 05-AM,BTCAUD,4947.97,4951.35,4931.51,4938.26,8.24,40698.87
2019-01-22 04-AM,BTCAUD,4953.65,4970,4935,4947.97,15.78,78033.54
2019-01-22 03-AM,BTCAUD,4953.21,4957.55,4930.11,4953.65,28.62,141334.37
2019-01-22 02-AM,BTCAUD,4947.65,4969.98,4934.2,4953.21,12.82,63406.9
2019-01-22 01-AM,BTCAUD,4956.08,4962.89,4930.71,4947.65,46.64,230281.04
2019-01-22 12-AM,BTCAUD,4923.9,4959.25,4923.9,4956.08,27.6,136430.12
2019-01-21 11-PM,BTCAUD,4942.52,4954.29,4923.9,4923.9,9.17,45354.3
2019-01-21 10-PM,BTCAUD,4936.42,4944.45,4887,4942.52,12.62,61969.28
2019-01-21 09-PM,BTCAUD,4956.2,4964.3,4925.87,4936.42,1.32,6524.57
2019-01-21 08-PM,BTCAUD,4962.1,4962.1,4955.65,4956.2,3.62,17945.26
2019-01-21 07-PM,BTCAUD,4948.51,4962.1,4948.51,4962.1,0.6508,3228.09
2019-01-21 06-PM,BTCAUD,4954,4954,4948.51,4948.51,0.2906,1438.21
2019-01-21 05-PM,BTCAUD,4964.03,4964.7,4954,4954,1.78,8812.2
2019-01-21 04-PM,BTCAUD,4968.85,4968.85,4960.62,4964.03,1.01,5008.68
2019-01-21 03-PM,BTCAUD,4971.64,4971.64,4962.59,4968.85,3.26,16193.66
2019-01-21 02-PM,BTCAUD,4964.24,4971.64,4955,4971.64,1.07,5321.11
2019-01-21 01-PM,BTCAUD,4972.56,4982.95,4958.92,4964.24,6.87,34202.89
2019-01-21 12-PM,BTCAUD,4977.96,4977.96,4958.94,4972.56,3.17,15748.67
2019-01-21 11-AM,BTCAUD,4950,4977.97,4941.92,4977.96,2.85,14150.91
2019-01-21 10-AM,BTCAUD,4939.63,4964.89,4926.87,4950,6.56,32462.69
2019-01-21 09-AM,BTCAUD,4932.55,4944.82,4926.56,4939.63,5.54,27344.89
2019-01-21 08-AM,BTCAUD,4935.61,4938.86,4916.3,4932.55,9.43,46478.37
2019-01-21 07-AM,BTCAUD,4935.54,4935.61,4920.14,4935.61,3.58,17646.36
2019-01-21 06-AM,BTCAUD,4936.19,4946.03,4917.65,4935.54,12.9,63621.9
2019-01-21 05-AM,BTCAUD,4939.73,4939.73,4914.9,4936.19,8.04,39613.84
2019-01-21 04-AM,BTCAUD,4940.12,4943.94,4906.2,4939.73,9.77,48146.18
2019-01-21 03-AM,BTCAUD,4961.2,4961.48,4906.78,4940.12,69.77,343281.56
2019-01-21 02-AM,BTCAUD,4967.67,4969.52,4938.22,4961.2,9.96,49371.12
2019-01-21 01-AM,BTCAUD,4958.95,4968.41,4943.72,4967.67,26.32,130505.16
2019-01-21 12-AM,BTCAUD,4960.01,4969.51,4949,4958.95,7.81,38746.43
2019-01-20 11-PM,BTCAUD,4972.92,4976.4,4960,4960.01,12.15,60345.07
2019-01-20 10-PM,BTCAUD,4960.5,4974.83,4960.5,4972.92,4.04,20042.8
2019-01-20 09-PM,BTCAUD,4950.69,4962.93,4945.24,4960.5,0.9068,4498.35
2019-01-20 08-PM,BTCAUD,4915.01,4950.69,4915,4950.69,10.95,54007.47
2019-01-20 07-PM,BTCAUD,4925.23,4925.23,4915,4915.01,0.8427,4144.04
2019-01-20 06-PM,BTCAUD,4918.7,4925.23,4915,4925.23,4.16,20468.13
2019-01-20 05-PM,BTCAUD,4914.38,4926.09,4914.38,4918.7,0.9598,4718.43
2019-01-20 04-PM,BTCAUD,4933.79,4933.79,4914.38,4914.38,3.66,18029.97
2019-01-20 03-PM,BTCAUD,4944.75,4946.99,4920,4933.79,1.33,6548.93
2019-01-20 02-PM,BTCAUD,4927.72,4955.78,4924.32,4944.75,4.84,23910.22
2019-01-20 01-PM,BTCAUD,4903.61,4945.14,4903.61,4927.72,9.49,46768.93
2019-01-20 12-PM,BTCAUD,4995.09,5029.6,4882.81,4903.61,42.61,209590.53
2019-01-20 11-AM,BTCAUD,5158.18,5159.04,4995.09,4995.09,46.22,233450.91
2019-01-20 10-AM,BTCAUD,5156.22,5162.49,5143.91,5158.18,1.69,8720.06
2019-01-20 09-AM,BTCAUD,5146.3,5166.88,5139.28,5156.22,2.81,14463.65
2019-01-20 08-AM,BTCAUD,5147.63,5147.63,5142.14,5146.3,1.74,8962.13
2019-01-20 07-AM,BTCAUD,5156.66,5156.66,5147.6,5147.63,2.35,12104.22
2019-01-20 06-AM,BTCAUD,5169.11,5169.11,5146.5,5156.66,2.09,10751.15
2019-01-20 05-AM,BTCAUD,5176.6,5176.6,5153.27,5169.11,1.01,5220.96
2019-01-20 04-AM,BTCAUD,5163.63,5180.47,5162.34,5176.6,3.94,20393.57
2019-01-20 03-AM,BTCAUD,5169.99,5174.58,5161.34,5163.63,3.16,16305.25
2019-01-20 02-AM,BTCAUD,5180.41,5180.41,5161.72,5169.99,3.21,16598.6
2019-01-20 01-AM,BTCAUD,5157.4,5186.86,5157.4,5180.41,5.39,27925.32
2019-01-20 12-AM,BTCAUD,5166.86,5166.86,5147.89,5157.4,1.02,5252.55
2019-01-19 11-PM,BTCAUD,5169.92,5173.06,5156.4,5166.86,0.74,3822.12
2019-01-19 10-PM,BTCAUD,5187.86,5189.11,5169.92,5169.92,0.3411,1766.6
2019-01-19 09-PM,BTCAUD,5179.47,5188.23,5174.98,5187.86,0.1849,959.24
2019-01-19 08-PM,BTCAUD,5173.48,5179.47,5173.48,5179.47,0.02727,141.22
2019-01-19 07-PM,BTCAUD,5173.48,5173.48,5173.48,5173.48,0.0,0.0
2019-01-19 06-PM,BTCAUD,5195.65,5195.65,5162.09,5173.48,1.97,10187.6
2019-01-19 05-PM,BTCAUD,5195.64,5195.65,5185.96,5195.65,2.56,13318.28
2019-01-19 04-PM,BTCAUD,5197.27,5206.73,5195.64,5195.64,7.5,38975.78
2019-01-19 03-PM,BTCAUD,5192.45,5197.27,5183.49,5197.27,1.15,5961.68
2019-01-19 02-PM,BTCAUD,5192.4,5192.45,5180.01,5192.45,1.48,7676.39
2019-01-19 01-PM,BTCAUD,5184.83,5192.51,5184.83,5192.4,0.4605,2390.47
2019-01-19 12-PM,BTCAUD,5180.55,5197.8,5180.55,5184.83,1.09,5640.44
2019-01-19 11-AM,BTCAUD,5208.13,5211.85,5180.55,5180.55,0.9975,5182.74
2019-01-19 10-AM,BTCAUD,5086.28,5260,5086.28,5208.13,104.9,546986.91
2019-01-19 09-AM,BTCAUD,5083.82,5086.7,5075.01,5086.28,1.73,8795.3
2019-01-19 08-AM,BTCAUD,5068.51,5083.82,5057.07,5083.82,4.02,20401.04
2019-01-19 07-AM,BTCAUD,5075.55,5075.55,5057,5068.51,1.01,5117.37
2019-01-19 06-AM,BTCAUD,5057.48,5078.21,5057.48,5075.55,1.56,7924.23
2019-01-19 05-AM,BTCAUD,5073.83,5079.77,5057.48,5057.48,5.83,29565.91
2019-01-19 04-AM,BTCAUD,5060.16,5074.63,5060.16,5073.83,1.25,6362.29
2019-01-19 03-AM,BTCAUD,5075.21,5075.88,5060.16,5060.16,1.26,6366.65
2019-01-19 02-AM,BTCAUD,5061.02,5075.21,5061.02,5075.21,4.07,20621.83
2019-01-19 01-AM,BTCAUD,5052.22,5068.51,5049.83,5061.02,0.5564,2816.37
2019-01-19 12-AM,BTCAUD,5052.68,5066.36,5049.95,5052.22,2.14,10812.39
2019-01-18 11-PM,BTCAUD,5060.79,5065.91,5045.34,5052.68,0.8689,4392.2
2019-01-18 10-PM,BTCAUD,5043,5068.26,5043,5060.79,1.26,6386.61
2019-01-18 09-PM,BTCAUD,5052.42,5057.41,5043,5043,0.7932,4009.72
2019-01-18 08-PM,BTCAUD,5019.54,5052.42,5019.54,5052.42,2.83,14294.11
2019-01-18 07-PM,BTCAUD,5029.85,5029.85,5019.52,5019.54,0.8658,4346.85
2019-01-18 06-PM,BTCAUD,5027.63,5030.5,5027.63,5029.85,0.3179,1599.05
2019-01-18 05-PM,BTCAUD,5042.64,5042.64,5027.63,5027.63,0.1561,785.23
2019-01-18 04-PM,BTCAUD,5048.75,5048.75,5035.29,5042.64,0.284,1430.58
2019-01-18 03-PM,BTCAUD,5033.25,5048.75,5033.24,5048.75,0.7861,3967.17
2019-01-18 02-PM,BTCAUD,5030.72,5033.25,5018.13,5033.25,1.31,6559.03
2019-01-18 01-PM,BTCAUD,5020,5036.82,5008.87,5030.72,3.36,16880.55
2019-01-18 12-PM,BTCAUD,5044.04,5044.04,5020,5020,0.2686,1352.17
2019-01-18 11-AM,BTCAUD,5061.54,5061.54,5025.4,5044.04,3.77,18969.91
2019-01-18 10-AM,BTCAUD,5049,5070.75,5041.36,5061.54,0.9837,4979.23
2019-01-18 09-AM,BTCAUD,5047.55,5067.6,5045.08,5049,4.03,20408.76
2019-01-18 08-AM,BTCAUD,5037.28,5050.95,5029.98,5047.55,5.65,28464.99
2019-01-18 07-AM,BTCAUD,5053.48,5054.44,5025,5037.28,7.07,35551.72
2019-01-18 06-AM,BTCAUD,5034.79,5053.85,5031.69,5053.48,6.99,35221.45
2019-01-18 05-AM,BTCAUD,5030.43,5046.44,5025.48,5034.79,8.41,42363.83
2019-01-18 04-AM,BTCAUD,5047.48,5054.63,5025.67,5030.43,4.88,24619.12
2019-01-18 03-AM,BTCAUD,5058.72,5058.72,5007.69,5047.48,23.87,119928.51
2019-01-18 02-AM,BTCAUD,5040.06,5058.73,5003.02,5058.72,27.84,139849.08
2019-01-18 01-AM,BTCAUD,5062.26,5072.34,5040.06,5040.06,2.99,15119.18
2019-01-18 12-AM,BTCAUD,5085.14,5086.1,5048.4,5062.26,2.95,14960.82
2019-01-17 11-PM,BTCAUD,5065.07,5085.14,5065.07,5085.14,3.97,20155.5
2019-01-17 10-PM,BTCAUD,5046.48,5065.07,5036.98,5065.07,1.39,7024.03
2019-01-17 09-PM,BTCAUD,5047.8,5067.59,5034.25,5046.48,3.93,19895.21
2019-01-17 08-PM,BTCAUD,5052.14,5055.78,5031.52,5047.8,0.827,4170.31
2019-01-17 07-PM,BTCAUD,5081.47,5081.47,5048.86,5052.14,6.11,30879.79
2019-01-17 06-PM,BTCAUD,5037.99,5082.9,5037.99,5081.47,0.826,4194.92
2019-01-17 05-PM,BTCAUD,5037.99,5037.99,5037.99,5037.99,0.0,0.0
2019-01-17 04-PM,BTCAUD,5059.15,5090.41,5037.99,5037.99,2.05,10405.91
2019-01-17 03-PM,BTCAUD,5035.71,5059.15,5025.03,5059.15,2.26,11420.78
2019-01-17 02-PM,BTCAUD,5006.93,5035.71,5006.93,5035.71,1.26,6351.08
2019-01-17 01-PM,BTCAUD,5026.49,5026.49,5006.93,5006.93,1.04,5225.63
2019-01-17 12-PM,BTCAUD,5036.1,5036.1,5009.95,5026.49,1.84,9224.54
2019-01-17 11-AM,BTCAUD,5029.77,5036.22,5026.84,5036.1,3.41,17162.6
2019-01-17 10-AM,BTCAUD,5019.99,5029.77,4967.92,5029.77,17.62,87855.19
2019-01-17 09-AM,BTCAUD,5036.48,5038,5010,5019.99,5.23,26320.87
2019-01-17 08-AM,BTCAUD,5037.02,5037.98,5027.77,5036.48,0.4118,2073.9
2019-01-17 07-AM,BTCAUD,5035.71,5037.02,5010,5037.02,11.27,56512.01
2019-01-17 06-AM,BTCAUD,5036,5038.26,5027.18,5035.71,3.68,18530.09
2019-01-17 05-AM,BTCAUD,5024.19,5036,5014.96,5036,12.21,61429.54
2019-01-17 04-AM,BTCAUD,5005.16,5024.19,4992.08,5024.19,4.68,23435.21
2019-01-17 03-AM,BTCAUD,5002,5015.74,4989.34,5005.16,24.9,124448.71
2019-01-17 02-AM,BTCAUD,5040.35,5050.32,5002,5002,9.17,46239.22
2019-01-17 01-AM,BTCAUD,5052.28,5055.26,5019.55,5040.35,12.09,60909.15
2019-01-17 12-AM,BTCAUD,5044.11,5061.72,5035.76,5052.28,3.24,16371.94
2019-01-16 11-PM,BTCAUD,5039.13,5059.05,5005.57,5044.11,6.69,33676.49
2019-01-16 10-PM,BTCAUD,5040.71,5041.81,5024.2,5039.13,2.06,10395.71
2019-01-16 09-PM,BTCAUD,5028.83,5057.05,5023.13,5040.71,6.05,30510.14
2019-01-16 08-PM,BTCAUD,5016.05,5033.66,5003.96,5028.83,2.07,10411.8
2019-01-16 07-PM,BTCAUD,5041.95,5047.67,5014.81,5016.05,2.35,11868.96
2019-01-16 06-PM,BTCAUD,5029.06,5058.54,5029.06,5041.95,0.7372,3718.91
2019-01-16 05-PM,BTCAUD,5024.8,5037.61,5024.8,5029.06,0.4899,2465.03
2019-01-16 04-PM,BTCAUD,5052.77,5061.98,5006.29,5024.8,3.2,16083.13
2019-01-16 03-PM,BTCAUD,5062.41,5073.37,5047.35,5052.77,0.6505,3295.6
2019-01-16 02-PM,BTCAUD,5061.24,5070.78,5052.33,5062.41,0.9604,4863.99
2019-01-16 01-PM,BTCAUD,5088.03,5088.33,5060,5061.24,3.1,15743.65
2019-01-16 12-PM,BTCAUD,5055,5121.79,5040.17,5088.03,5.65,28645.96
2019-01-16 11-AM,BTCAUD,5033.47,5058.3,5029.73,5055,3.76,18981.91
2019-01-16 10-AM,BTCAUD,5028.12,5052.52,5028.12,5033.47,3.71,18713.35
2019-01-16 09-AM,BTCAUD,5029.07,5047.85,5020.69,5028.12,7.86,39578.77
2019-01-16 08-AM,BTCAUD,4971.26,5029.07,4960,5029.07,7.03,35021.69
2019-01-16 07-AM,BTCAUD,4998.99,4998.99,4970.65,4971.26,8.9,44442.51
2019-01-16 06-AM,BTCAUD,5009.39,5012.39,4970.5,4998.99,9.07,45276.01
2019-01-16 05-AM,BTCAUD,5007.43,5012.18,4988.16,5009.39,6.27,31378.85
2019-01-16 04-AM,BTCAUD,4997.52,5013.44,4988.89,5007.43,4.14,20722.3
2019-01-16 03-AM,BTCAUD,4994.88,4997.52,4968.71,4997.52,17.87,88972.17
2019-01-16 02-AM,BTCAUD,5000,5000,4969.75,4994.88,11.04,54995.82
2019-01-16 01-AM,BTCAUD,4982.37,5000,4980,5000,6.24,31174.71
2019-01-16 12-AM,BTCAUD,4989.72,4989.72,4948.5,4982.37,24.69,122453.98
2019-01-15 11-PM,BTCAUD,4944.73,4992.19,4944.73,4989.72,16.23,80701.87
2019-01-15 10-PM,BTCAUD,4951.27,4972,4944.73,4944.73,35.15,174100.29
2019-01-15 09-PM,BTCAUD,4970.43,4980.94,4951.27,4951.27,22.8,113150.47
2019-01-15 08-PM,BTCAUD,5068,5068.72,4962.57,4970.43,14.74,73863.58
2019-01-15 07-PM,BTCAUD,5075.43,5075.43,5068,5068,0.2181,1106.22
2019-01-15 06-PM,BTCAUD,5075.05,5075.85,5059.4,5075.43,2.7,13683.67
2019-01-15 05-PM,BTCAUD,5068,5075.05,5059.84,5075.05,0.4806,2436.81
2019-01-15 04-PM,BTCAUD,5063.32,5074.23,5061.74,5068,0.1299,658.75
2019-01-15 03-PM,BTCAUD,5086.83,5097,5037.07,5063.32,7.31,36936.0
2019-01-15 02-PM,BTCAUD,5096.58,5096.58,5067.17,5086.83,3.98,20267.31
2019-01-15 01-PM,BTCAUD,5070,5097,5060.91,5096.58,11.81,60035.86
2019-01-15 12-PM,BTCAUD,5074.03,5086.85,5061.86,5070,9.09,46137.89
2019-01-15 11-AM,BTCAUD,5086.85,5086.85,5074.03,5074.03,2.78,14150.23
2019-01-15 10-AM,BTCAUD,5076.46,5086.85,5062.4,5086.85,8.27,42007.11
2019-01-15 09-AM,BTCAUD,5086.85,5086.85,5053.45,5076.46,6.72,34124.34
2019-01-15 08-AM,BTCAUD,5086.85,5086.85,5080,5086.85,5.39,27399.74
2019-01-15 07-AM,BTCAUD,5089.09,5094.16,5075,5086.85,6.44,32755.23
2019-01-15 06-AM,BTCAUD,5089.18,5089.21,5075.01,5089.09,5.33,27059.1
2019-01-15 05-AM,BTCAUD,5094.28,5096.41,5069.05,5089.18,7.71,39168.07
2019-01-15 04-AM,BTCAUD,5090.01,5097,5079,5094.28,4.45,22665.47
2019-01-15 03-AM,BTCAUD,5085.54,5095.26,5071.72,5090.01,20.97,106618.07
2019-01-15 02-AM,BTCAUD,5115,5115,5063.01,5085.54,47.52,241401.78
2019-01-15 01-AM,BTCAUD,5124.15,5133.76,5115,5115,4.88,25037.72
2019-01-15 12-AM,BTCAUD,5117.03,5124.21,5105.24,5124.15,6.04,30894.0
2019-01-14 11-PM,BTCAUD,5115.37,5132,5102.79,5117.03,8.45,43240.8
2019-01-14 10-PM,BTCAUD,5097.06,5117.41,5088.38,5115.37,8.37,42676.91
2019-01-14 09-PM,BTCAUD,5102.84,5102.84,5078.5,5097.06,1.43,7292.47
2019-01-14 08-PM,BTCAUD,5121.89,5146.77,5102.84,5102.84,5.83,29835.35
2019-01-14 07-PM,BTCAUD,5116.48,5121.89,5102.84,5121.89,0.9084,4647.88
2019-01-14 06-PM,BTCAUD,5088.99,5122.85,5088.99,5116.48,1.16,5922.27
2019-01-14 05-PM,BTCAUD,5079.54,5088.99,5079.54,5088.99,0.02707,137.6
2019-01-14 04-PM,BTCAUD,5081.89,5138.86,5079.54,5079.54,6.73,34267.63
2019-01-14 03-PM,BTCAUD,4926.11,5102.75,4925,5081.89,29.41,148398.3
2019-01-14 02-PM,BTCAUD,4923.65,4941.44,4922.19,4926.11,1.19,5844.02
2019-01-14 01-PM,BTCAUD,4940.63,4945.97,4923.65,4923.65,3.52,17360.55
2019-01-14 12-PM,BTCAUD,4925,4942.77,4922,4940.63,4.35,21456.02
2019-01-14 11-AM,BTCAUD,4937.75,4942.03,4925,4925,1.91,9445.57
2019-01-14 10-AM,BTCAUD,4933.7,4967.4,4921.39,4937.75,14.27,70495.15
2019-01-14 09-AM,BTCAUD,4932.53,4943.43,4915.14,4933.7,9.75,48124.14
2019-01-14 08-AM,BTCAUD,4937.78,4948.87,4924.49,4932.53,23.48,115900.93
2019-01-14 07-AM,BTCAUD,4955.97,4965.17,4934.37,4937.78,21.29,105475.08
2019-01-14 06-AM,BTCAUD,4927.65,4957.58,4921.22,4955.97,7.72,38120.14
2019-01-14 05-AM,BTCAUD,4921.89,4943.83,4914.65,4927.65,15.43,76004.19
2019-01-14 04-AM,BTCAUD,4920.92,4924.54,4909.45,4921.89,5.93,29174.41
2019-01-14 03-AM,BTCAUD,4903.6,4920.92,4900.61,4920.92,13.05,64106.21
2019-01-14 02-AM,BTCAUD,4887.8,4903.94,4887.8,4903.6,7.66,37555.59
2019-01-14 01-AM,BTCAUD,4912.51,4912.51,4887.8,4887.8,25.36,124383.56
2019-01-14 12-AM,BTCAUD,4907.38,4920.22,4893.07,4912.51,16.29,79907.59
2019-01-13 11-PM,BTCAUD,4897.48,4914.73,4894.29,4907.38,4.48,21980.46
2019-01-13 10-PM,BTCAUD,4916.29,4916.29,4887.98,4897.48,4.06,19903.33
2019-01-13 09-PM,BTCAUD,4889.16,4916.29,4880,4916.29,4.85,23756.8
2019-01-13 08-PM,BTCAUD,4896.68,4900.5,4880,4889.16,2.83,13827.52
2019-01-13 07-PM,BTCAUD,4889.88,4898.28,4889.88,4896.68,0.973,4763.45
2019-01-13 06-PM,BTCAUD,4900.05,4912.14,4889.88,4889.88,1.1,5372.73
2019-01-13 05-PM,BTCAUD,4902.74,4916.57,4881.01,4900.05,5.41,26468.06
2019-01-13 04-PM,BTCAUD,5013.83,5013.83,4885.7,4902.74,36.47,180207.5
2019-01-13 03-PM,BTCAUD,5025.5,5028.83,5000.07,5013.83,5.19,25988.93
2019-01-13 02-PM,BTCAUD,5020.82,5030.84,5013.96,5025.5,0.3379,1697.94
2019-01-13 01-PM,BTCAUD,5030.98,5035.27,5020.82,5020.82,1.03,5190.68
2019-01-13 12-PM,BTCAUD,5040.7,5050.55,5010.02,5030.98,5.18,26128.09
2019-01-13 11-AM,BTCAUD,5033,5042.12,5026.47,5040.7,2.83,14260.81
2019-01-13 10-AM,BTCAUD,5033,5033,5022.53,5033,2.58,12985.84
2019-01-13 09-AM,BTCAUD,5030,5036.46,5016,5033,1.66,8377.54
2019-01-13 08-AM,BTCAUD,5025,5039.51,5020,5030,2.2,11067.91
2019-01-13 07-AM,BTCAUD,5018.85,5036.55,5018.85,5025,0.872,4388.97
2019-01-13 06-AM,BTCAUD,5023.49,5034,5018.85,5018.85,1.12,5613.72
2019-01-13 05-AM,BTCAUD,5031.16,5039.51,5023.49,5023.49,2.86,14402.58
2019-01-13 04-AM,BTCAUD,5047.56,5050,5031.16,5031.16,3.92,19746.23
2019-01-13 03-AM,BTCAUD,5035.39,5050,5035.39,5047.56,0.9279,4679.38
2019-01-13 02-AM,BTCAUD,5014.37,5042.78,5010.88,5035.39,56.82,286297.08
2019-01-13 01-AM,BTCAUD,5017.92,5017.92,5005,5014.37,0.6156,3084.49
2019-01-13 12-AM,BTCAUD,5026.71,5033.04,5012.29,5017.92,1.69,8472.91
2019-01-12 11-PM,BTCAUD,5044.8,5044.8,5007.49,5026.71,5.34,26812.0
2019-01-12 10-PM,BTCAUD,5031.17,5068.25,5030.5,5044.8,2.18,10998.7
2019-01-12 09-PM,BTCAUD,5042.17,5050.99,5031.17,5031.17,0.268,1351.08
2019-01-12 08-PM,BTCAUD,5039.27,5050.56,5030.92,5042.17,1.44,7244.28
2019-01-12 07-PM,BTCAUD,5053.9,5053.9,5039.27,5039.27,2.95,14859.85
