Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DAS,Volume HETH
2019-05-15,DASHETH,0.653,0.676,0.601,0.621,748.21,480.16
2019-05-14,DASHETH,0.669,0.689,0.64,0.653,898.93,597.57
2019-05-13,DASHETH,0.665,0.71,0.652,0.669,1446.47,974.65
2019-05-12,DASHETH,0.642,0.672,0.623,0.665,724.24,465.5
2019-05-11,DASHETH,0.653,0.653,0.611,0.642,734.5,466.28
2019-05-10,DASHETH,0.658,0.665,0.638,0.653,487.61,318.81
2019-05-09,DASHETH,0.69,0.692,0.654,0.658,560.28,379.14
2019-05-08,DASHETH,0.693,0.7,0.683,0.69,208.18,143.77
2019-05-07,DASHETH,0.695,0.695,0.671,0.686,92.08,62.88
2019-05-06,DASHETH,0.727,0.742,0.676,0.695,345.79,246.19
2019-05-05,DASHETH,0.734,0.744,0.725,0.727,260.35,190.87
2019-05-04,DASHETH,0.719,0.744,0.714,0.734,379.53,277.69
2019-05-03,DASHETH,0.719,0.73,0.707,0.719,191.67,137.53
2019-05-02,DASHETH,0.727,0.738,0.718,0.719,221.99,160.81
2019-05-01,DASHETH,0.686,0.739,0.682,0.727,236.0,166.81
2019-04-30,DASHETH,0.694,0.699,0.684,0.686,212.51,146.62
2019-04-29,DASHETH,0.7,0.718,0.689,0.694,219.1,153.36
2019-04-28,DASHETH,0.691,0.702,0.69,0.7,206.04,143.56
2019-04-27,DASHETH,0.699,0.702,0.685,0.691,144.66,100.5
2019-04-26,DASHETH,0.704,0.713,0.691,0.699,327.09,229.96
2019-04-25,DASHETH,0.699,0.723,0.699,0.704,602.97,428.97
2019-04-24,DASHETH,0.691,0.731,0.682,0.699,749.27,526.77
2019-04-23,DASHETH,0.715,0.721,0.69,0.691,225.36,158.95
2019-04-22,DASHETH,0.717,0.72,0.709,0.715,212.49,151.65
2019-04-21,DASHETH,0.712,0.724,0.701,0.717,167.3,119.05
2019-04-20,DASHETH,0.707,0.72,0.7,0.712,200.73,142.18
2019-04-19,DASHETH,0.713,0.719,0.704,0.707,165.88,117.78
2019-04-18,DASHETH,0.724,0.728,0.703,0.713,349.25,249.37
2019-04-17,DASHETH,0.728,0.733,0.715,0.724,161.77,116.78
2019-04-16,DASHETH,0.74,0.742,0.711,0.728,190.06,137.86
2019-04-15,DASHETH,0.733,0.754,0.725,0.74,145.69,107.3
2019-04-14,DASHETH,0.73,0.746,0.726,0.733,165.18,121.91
2019-04-13,DASHETH,0.726,0.733,0.722,0.73,151.83,110.37
2019-04-12,DASHETH,0.743,0.744,0.721,0.726,403.47,296.25
2019-04-11,DASHETH,0.731,0.75,0.707,0.743,449.93,328.07
2019-04-10,DASHETH,0.75,0.75,0.714,0.731,366.36,268.01
2019-04-09,DASHETH,0.756,0.76,0.742,0.75,171.18,128.4
2019-04-08,DASHETH,0.775,0.777,0.74,0.756,306.36,230.06
2019-04-07,DASHETH,0.789,0.805,0.766,0.775,300.86,237.72
2019-04-06,DASHETH,0.804,0.817,0.78,0.789,322.47,258.04
2019-04-05,DASHETH,0.782,0.809,0.759,0.804,372.24,295.43
2019-04-04,DASHETH,0.773,0.815,0.761,0.782,575.94,451.62
2019-04-03,DASHETH,0.755,0.812,0.74,0.773,2492.55,1932.97
2019-04-02,DASHETH,0.801,0.822,0.752,0.755,1815.18,1433.27
2019-04-01,DASHETH,0.78,0.839,0.77,0.801,774.66,626.09
2019-03-19,DASHETH,0.662,0.665,0.661,0.665,6.18,4.09
2019-03-18,DASHETH,0.665,0.68,0.659,0.662,306.31,204.64
2019-03-17,DASHETH,0.65,0.666,0.647,0.665,287.62,188.45
2019-03-16,DASHETH,0.655,0.658,0.635,0.65,190.16,123.36
