Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume CCT,Volume BTC
2018-05-21 12-PM,CCTBTC,6.93e-06,7.11e-06,6.93e-06,7.11e-06,516.56,0.003671
2018-05-21 11-AM,CCTBTC,6.93e-06,6.93e-06,6.93e-06,6.93e-06,0.0,0.0
2018-05-21 10-AM,CCTBTC,6.86e-06,6.93e-06,6.86e-06,6.93e-06,200.0,0.001386
2018-05-21 09-AM,CCTBTC,6.86e-06,6.86e-06,6.86e-06,6.86e-06,0.0,0.0
2018-05-21 08-AM,CCTBTC,6.96e-06,6.96e-06,6.86e-06,6.86e-06,200.0,0.001372
2018-05-21 07-AM,CCTBTC,6.96e-06,6.96e-06,6.96e-06,6.96e-06,0.0,0.0
2018-05-21 06-AM,CCTBTC,6.7e-06,6.96e-06,6.7e-06,6.96e-06,149.0,0.001037
2018-05-21 05-AM,CCTBTC,7.32e-06,7.32e-06,6.7e-06,6.7e-06,3280.46,0.02317
2018-05-21 04-AM,CCTBTC,7.32e-06,7.32e-06,7.32e-06,7.32e-06,0.0,0.0
2018-05-21 03-AM,CCTBTC,7.11e-06,7.32e-06,7.11e-06,7.32e-06,27.59,0.000202
2018-05-21 02-AM,CCTBTC,7.11e-06,7.11e-06,7.11e-06,7.11e-06,0.0,0.0
2018-05-21 01-AM,CCTBTC,7.11e-06,7.11e-06,7.11e-06,7.11e-06,0.0,0.0
2018-05-21 12-AM,CCTBTC,7.11e-06,7.11e-06,7.11e-06,7.11e-06,0.0,0.0
2018-05-20 11-PM,CCTBTC,7.11e-06,7.11e-06,7.11e-06,7.11e-06,0.0,0.0
2018-05-20 10-PM,CCTBTC,7.32e-06,7.32e-06,7.11e-06,7.11e-06,100.0,0.000711
2018-05-20 09-PM,CCTBTC,7.32e-06,7.32e-06,7.32e-06,7.32e-06,0.0,0.0
2018-05-20 08-PM,CCTBTC,7.1e-06,7.32e-06,7.1e-06,7.32e-06,49.25,0.0003548
2018-05-20 07-PM,CCTBTC,7.1e-06,7.33e-06,7.1e-06,7.1e-06,2966.93,0.02149
2018-05-20 06-PM,CCTBTC,7.3e-06,7.3e-06,7.1e-06,7.1e-06,234.38,0.001664
2018-05-20 05-PM,CCTBTC,7.3e-06,7.3e-06,7.3e-06,7.3e-06,0.0,0.0
2018-05-20 04-PM,CCTBTC,7.3e-06,7.3e-06,7.3e-06,7.3e-06,0.0,0.0
2018-05-20 03-PM,CCTBTC,7.28e-06,7.3e-06,7.26e-06,7.3e-06,1635.01,0.01192
2018-05-20 02-PM,CCTBTC,7.28e-06,7.28e-06,7.28e-06,7.28e-06,0.0,0.0
2018-05-20 01-PM,CCTBTC,7.28e-06,7.28e-06,7.28e-06,7.28e-06,0.0,0.0
2018-05-20 12-PM,CCTBTC,7.13e-06,7.28e-06,7.13e-06,7.28e-06,650.51,0.004683
2018-05-20 11-AM,CCTBTC,7.13e-06,7.13e-06,7.13e-06,7.13e-06,37.41,0.0002668
2018-05-20 10-AM,CCTBTC,7.17e-06,7.17e-06,7.13e-06,7.13e-06,3766.68,0.02697
2018-05-20 09-AM,CCTBTC,7.13e-06,7.17e-06,7.13e-06,7.17e-06,354.34,0.002538
2018-05-20 08-AM,CCTBTC,7.28e-06,7.28e-06,7.13e-06,7.13e-06,1048.12,0.007485
2018-05-20 07-AM,CCTBTC,7.28e-06,7.28e-06,7.28e-06,7.28e-06,0.0,0.0
2018-05-20 06-AM,CCTBTC,7.29e-06,7.29e-06,7.27e-06,7.28e-06,493.67,0.003591
2018-05-20 05-AM,CCTBTC,7.14e-06,7.29e-06,7.14e-06,7.29e-06,728.72,0.005206
2018-05-20 04-AM,CCTBTC,7.13e-06,7.14e-06,7.13e-06,7.14e-06,240.89,0.00172
2018-05-20 03-AM,CCTBTC,7.13e-06,7.13e-06,7.13e-06,7.13e-06,0.0,0.0
2018-05-20 02-AM,CCTBTC,7.13e-06,7.13e-06,7.13e-06,7.13e-06,0.0,0.0
2018-05-20 01-AM,CCTBTC,7.13e-06,7.13e-06,7.13e-06,7.13e-06,0.0,0.0
2018-05-20 12-AM,CCTBTC,7.13e-06,7.13e-06,7.13e-06,7.13e-06,0.0,0.0
2018-05-19 11-PM,CCTBTC,7.13e-06,7.13e-06,7.13e-06,7.13e-06,0.0,0.0
2018-05-19 10-PM,CCTBTC,7.55e-06,7.55e-06,7.13e-06,7.13e-06,1414.36,0.01012
2018-05-19 09-PM,CCTBTC,7.15e-06,7.55e-06,7.15e-06,7.55e-06,2526.09,0.01847
2018-05-19 08-PM,CCTBTC,5.3e-06,7.15e-06,5.3e-06,7.15e-06,116.3,0.0008316
2018-05-19 07-PM,CCTBTC,7.6e-06,7.6e-06,5.3e-06,5.3e-06,9589.18,0.06026
2018-05-19 06-PM,CCTBTC,7.6e-06,7.6e-06,7.6e-06,7.6e-06,0.0,0.0
2018-05-19 05-PM,CCTBTC,7.21e-06,7.6e-06,7.21e-06,7.6e-06,348.97,0.002649
2018-05-19 04-PM,CCTBTC,7.59e-06,7.59e-06,7.21e-06,7.21e-06,326.48,0.002356
2018-05-19 03-PM,CCTBTC,7.59e-06,7.59e-06,7.59e-06,7.59e-06,0.0,0.0
2018-05-19 02-PM,CCTBTC,7.28e-06,7.59e-06,7.21e-06,7.59e-06,6133.33,0.04431
2018-05-19 01-PM,CCTBTC,7.5e-06,7.56e-06,7.28e-06,7.28e-06,317.91,0.002374
2018-05-19 12-PM,CCTBTC,7.5e-06,7.5e-06,7.5e-06,7.5e-06,0.0,0.0
2018-05-19 11-AM,CCTBTC,7.29e-06,7.5e-06,7.29e-06,7.5e-06,326.75,0.002385
2018-05-19 10-AM,CCTBTC,7.4e-06,7.4e-06,7.29e-06,7.29e-06,28.96,0.0002111
2018-05-19 09-AM,CCTBTC,7.4e-06,7.4e-06,7.4e-06,7.4e-06,0.0,0.0
2018-05-19 08-AM,CCTBTC,7.59e-06,7.59e-06,7.4e-06,7.4e-06,30.0,0.000222
2018-05-19 07-AM,CCTBTC,7.59e-06,7.59e-06,7.59e-06,7.59e-06,0.0,0.0
2018-05-19 06-AM,CCTBTC,7.59e-06,7.59e-06,7.59e-06,7.59e-06,0.0,0.0
2018-05-19 05-AM,CCTBTC,7.59e-06,7.59e-06,7.59e-06,7.59e-06,0.0,0.0
2018-05-19 04-AM,CCTBTC,7.58e-06,7.59e-06,7.58e-06,7.59e-06,123.63,0.0009374
2018-05-19 03-AM,CCTBTC,7.58e-06,7.58e-06,7.58e-06,7.58e-06,0.0,0.0
2018-05-19 02-AM,CCTBTC,7.58e-06,7.58e-06,7.58e-06,7.58e-06,0.0,0.0
2018-05-19 01-AM,CCTBTC,7.58e-06,7.58e-06,7.58e-06,7.58e-06,0.0,0.0
2018-05-19 12-AM,CCTBTC,7.58e-06,7.58e-06,7.58e-06,7.58e-06,45.81,0.0003472
2018-05-18 11-PM,CCTBTC,7.23e-06,7.58e-06,7.23e-06,7.58e-06,19.69,0.0001492
2018-05-18 10-PM,CCTBTC,7.23e-06,7.23e-06,7.23e-06,7.23e-06,0.0,0.0
2018-05-18 09-PM,CCTBTC,7.6e-06,7.6e-06,7.23e-06,7.23e-06,1056.5,0.00764
2018-05-18 08-PM,CCTBTC,7.6e-06,7.6e-06,7.6e-06,7.6e-06,0.0,0.0
2018-05-18 07-PM,CCTBTC,7.23e-06,7.6e-06,7.23e-06,7.6e-06,352.79,0.002681
2018-05-18 06-PM,CCTBTC,7.23e-06,7.23e-06,7.23e-06,7.23e-06,0.0,0.0
2018-05-18 05-PM,CCTBTC,7.5e-06,7.5e-06,7.23e-06,7.23e-06,2000.86,0.01461
2018-05-18 04-PM,CCTBTC,7.5e-06,7.5e-06,7.5e-06,7.5e-06,0.0,0.0
2018-05-18 03-PM,CCTBTC,7.5e-06,7.5e-06,7.5e-06,7.5e-06,0.0,0.0
2018-05-18 02-PM,CCTBTC,7.59e-06,7.59e-06,7.5e-06,7.5e-06,30.0,0.000225
2018-05-18 01-PM,CCTBTC,7.59e-06,7.59e-06,7.59e-06,7.59e-06,180.0,0.001366
2018-05-18 12-PM,CCTBTC,7.24e-06,7.59e-06,7.24e-06,7.59e-06,41.32,0.0003134
2018-05-18 11-AM,CCTBTC,7.4e-06,7.4e-06,7.24e-06,7.24e-06,2400.0,0.0176
2018-05-18 10-AM,CCTBTC,7.31e-06,7.59e-06,7.31e-06,7.4e-06,425.64,0.003157
2018-05-18 09-AM,CCTBTC,7.6e-06,7.6e-06,7.31e-06,7.31e-06,43.03,0.0003146
2018-05-18 08-AM,CCTBTC,7.6e-06,7.6e-06,7.6e-06,7.6e-06,993.33,0.007549
2018-05-18 07-AM,CCTBTC,7.81e-06,7.81e-06,7.59e-06,7.6e-06,50.9,0.0003864
2018-05-18 06-AM,CCTBTC,7.81e-06,7.81e-06,7.81e-06,7.81e-06,0.0,0.0
2018-05-18 05-AM,CCTBTC,7.81e-06,7.81e-06,7.81e-06,7.81e-06,0.0,0.0
2018-05-18 04-AM,CCTBTC,7.28e-06,7.81e-06,7.28e-06,7.81e-06,16.96,0.0001324
2018-05-18 03-AM,CCTBTC,7.25e-06,7.28e-06,7.25e-06,7.28e-06,14.91,0.0001086
2018-05-18 02-AM,CCTBTC,7.66e-06,7.9e-06,7.25e-06,7.25e-06,1637.27,0.01263
2018-05-18 01-AM,CCTBTC,7.22e-06,7.67e-06,7.22e-06,7.66e-06,759.19,0.005711
2018-05-18 12-AM,CCTBTC,7.24e-06,7.24e-06,7.22e-06,7.22e-06,1527.09,0.01103
2018-05-17 11-PM,CCTBTC,7.24e-06,7.24e-06,7.24e-06,7.24e-06,0.0,0.0
2018-05-17 10-PM,CCTBTC,7.21e-06,7.25e-06,7.21e-06,7.24e-06,500.0,0.003623
2018-05-17 09-PM,CCTBTC,7.23e-06,7.24e-06,7.21e-06,7.21e-06,2849.95,0.02058
2018-05-17 08-PM,CCTBTC,7.85e-06,7.85e-06,7.23e-06,7.23e-06,413.5,0.003003
2018-05-17 07-PM,CCTBTC,7.88e-06,7.88e-06,7.84e-06,7.85e-06,372.12,0.002919
2018-05-17 06-PM,CCTBTC,7.2e-06,7.88e-06,7.2e-06,7.88e-06,1157.15,0.008453
2018-05-17 05-PM,CCTBTC,7.2e-06,7.2e-06,7.2e-06,7.2e-06,0.0,0.0
2018-05-17 04-PM,CCTBTC,7.2e-06,7.2e-06,7.2e-06,7.2e-06,0.0,0.0
2018-05-17 03-PM,CCTBTC,7.2e-06,7.2e-06,7.2e-06,7.2e-06,0.0,0.0
2018-05-17 02-PM,CCTBTC,8.02e-06,8.02e-06,7.2e-06,7.2e-06,277.0,0.002001
2018-05-17 01-PM,CCTBTC,7.34e-06,8.02e-06,7.2e-06,8.02e-06,1681.63,0.01244
2018-05-17 12-PM,CCTBTC,7.11e-06,7.34e-06,7.11e-06,7.34e-06,446.13,0.003273
2018-05-17 11-AM,CCTBTC,7.38e-06,8.0e-06,7.11e-06,7.11e-06,2137.69,0.01703
2018-05-17 10-AM,CCTBTC,7.3e-06,7.38e-06,7.1e-06,7.38e-06,1404.04,0.01023
2018-05-17 09-AM,CCTBTC,7.25e-06,7.3e-06,7.25e-06,7.3e-06,30.0,0.000219
2018-05-17 08-AM,CCTBTC,7.25e-06,7.97e-06,7.25e-06,7.25e-06,4361.86,0.03331
2018-05-17 07-AM,CCTBTC,7.25e-06,7.25e-06,7.25e-06,7.25e-06,0.0,0.0
2018-05-17 06-AM,CCTBTC,7.49e-06,7.49e-06,7.25e-06,7.25e-06,200.0,0.00145
2018-05-17 05-AM,CCTBTC,7.25e-06,7.49e-06,7.24e-06,7.49e-06,149.07,0.00109
2018-05-17 04-AM,CCTBTC,7.23e-06,7.25e-06,7.23e-06,7.25e-06,40.0,0.00029
2018-05-17 03-AM,CCTBTC,7.23e-06,7.23e-06,7.23e-06,7.23e-06,0.0,0.0
2018-05-17 02-AM,CCTBTC,7.23e-06,7.23e-06,7.23e-06,7.23e-06,0.0,0.0
2018-05-17 01-AM,CCTBTC,7.23e-06,7.23e-06,7.23e-06,7.23e-06,0.0,0.0
2018-05-17 12-AM,CCTBTC,7.23e-06,7.23e-06,7.23e-06,7.23e-06,0.0,0.0
2018-05-16 11-PM,CCTBTC,7.7e-06,7.7e-06,7.23e-06,7.23e-06,247.9,0.001792
2018-05-16 10-PM,CCTBTC,7.24e-06,7.7e-06,7.24e-06,7.7e-06,254.49,0.00196
2018-05-16 09-PM,CCTBTC,7.23e-06,7.24e-06,7.23e-06,7.24e-06,1054.2,0.007625
2018-05-16 08-PM,CCTBTC,7.21e-06,7.23e-06,7.21e-06,7.23e-06,1051.1,0.007596
2018-05-16 07-PM,CCTBTC,7.25e-06,7.26e-06,7.2e-06,7.21e-06,809.92,0.005856
2018-05-16 06-PM,CCTBTC,7.23e-06,7.26e-06,7.23e-06,7.25e-06,595.65,0.004322
2018-05-16 05-PM,CCTBTC,7.36e-06,7.36e-06,7.2e-06,7.23e-06,1109.95,0.008075
2018-05-16 04-PM,CCTBTC,7.98e-06,7.99e-06,7.35e-06,7.36e-06,3565.98,0.02767
2018-05-16 03-PM,CCTBTC,7.79e-06,7.98e-06,7.79e-06,7.98e-06,519.37,0.004142
2018-05-16 02-PM,CCTBTC,7.5e-06,7.79e-06,7.5e-06,7.79e-06,25.16,0.000196
2018-05-16 01-PM,CCTBTC,7.21e-06,7.5e-06,7.21e-06,7.5e-06,62.28,0.0004636
2018-05-16 12-PM,CCTBTC,7.21e-06,7.21e-06,7.21e-06,7.21e-06,0.0,0.0
2018-05-16 11-AM,CCTBTC,7.3e-06,7.3e-06,7.21e-06,7.21e-06,349.72,0.002523
2018-05-16 10-AM,CCTBTC,7.99e-06,7.99e-06,7.12e-06,7.3e-06,3433.55,0.02615
2018-05-16 09-AM,CCTBTC,7.2e-06,8.0e-06,7.19e-06,7.99e-06,7406.41,0.05632
2018-05-16 08-AM,CCTBTC,7.2e-06,7.2e-06,7.2e-06,7.2e-06,0.0,0.0
2018-05-16 07-AM,CCTBTC,7.21e-06,7.21e-06,7.2e-06,7.2e-06,30.87,0.0002223
2018-05-16 06-AM,CCTBTC,6.88e-06,7.21e-06,6.87e-06,7.21e-06,734.84,0.00512
2018-05-16 05-AM,CCTBTC,6.88e-06,6.88e-06,6.88e-06,6.88e-06,0.0,0.0
2018-05-16 04-AM,CCTBTC,7.22e-06,7.22e-06,6.88e-06,6.88e-06,1136.0,0.007832
2018-05-16 03-AM,CCTBTC,7.12e-06,7.22e-06,6.4e-06,7.22e-06,4225.66,0.02871
2018-05-16 02-AM,CCTBTC,7.12e-06,7.12e-06,7.12e-06,7.12e-06,0.0,0.0
2018-05-16 01-AM,CCTBTC,7.12e-06,7.12e-06,7.12e-06,7.12e-06,0.0,0.0
2018-05-16 12-AM,CCTBTC,7.12e-06,7.12e-06,7.12e-06,7.12e-06,0.0,0.0
2018-05-15 11-PM,CCTBTC,7.12e-06,7.12e-06,7.12e-06,7.12e-06,0.0,0.0
2018-05-15 10-PM,CCTBTC,7.01e-06,7.12e-06,7.0e-06,7.12e-06,4047.9,0.0285
2018-05-15 09-PM,CCTBTC,7.02e-06,7.38e-06,7.01e-06,7.01e-06,559.49,0.004015
2018-05-15 08-PM,CCTBTC,7.14e-06,7.42e-06,7.01e-06,7.02e-06,1326.01,0.009451
2018-05-15 07-PM,CCTBTC,7.16e-06,7.43e-06,7.14e-06,7.14e-06,2105.47,0.01533
2018-05-15 06-PM,CCTBTC,7.18e-06,7.18e-06,7.16e-06,7.16e-06,1352.36,0.009698
2018-05-15 05-PM,CCTBTC,7.19e-06,7.19e-06,7.18e-06,7.18e-06,1045.73,0.007515
2018-05-15 04-PM,CCTBTC,7.43e-06,7.43e-06,7.19e-06,7.19e-06,738.94,0.00532
2018-05-15 03-PM,CCTBTC,7.41e-06,7.43e-06,7.19e-06,7.43e-06,497.47,0.003613
2018-05-15 02-PM,CCTBTC,7.4e-06,7.41e-06,7.4e-06,7.41e-06,36.89,0.0002734
2018-05-15 01-PM,CCTBTC,7.4e-06,7.4e-06,7.4e-06,7.4e-06,0.0,0.0
2018-05-15 12-PM,CCTBTC,7.18e-06,7.4e-06,7.18e-06,7.4e-06,31.68,0.0002313
2018-05-15 11-AM,CCTBTC,7.19e-06,7.19e-06,7.18e-06,7.18e-06,761.09,0.005465
2018-05-15 10-AM,CCTBTC,7.41e-06,7.41e-06,7.19e-06,7.19e-06,503.24,0.003618
2018-05-15 09-AM,CCTBTC,7.41e-06,7.41e-06,7.41e-06,7.41e-06,0.0,0.0
2018-05-15 08-AM,CCTBTC,7.18e-06,7.41e-06,7.18e-06,7.41e-06,528.59,0.003916
2018-05-15 07-AM,CCTBTC,7.18e-06,7.18e-06,7.18e-06,7.18e-06,23.38,0.0001679
2018-05-15 06-AM,CCTBTC,7.18e-06,7.19e-06,7.18e-06,7.18e-06,457.76,0.003288
2018-05-15 05-AM,CCTBTC,7.18e-06,7.18e-06,7.18e-06,7.18e-06,460.02,0.003303
2018-05-15 04-AM,CCTBTC,7.16e-06,7.43e-06,7.16e-06,7.18e-06,537.45,0.003911
2018-05-15 03-AM,CCTBTC,7.15e-06,7.16e-06,7.15e-06,7.16e-06,238.98,0.001711
2018-05-15 02-AM,CCTBTC,7.15e-06,7.15e-06,7.15e-06,7.15e-06,0.0,0.0
2018-05-15 01-AM,CCTBTC,7.2e-06,7.2e-06,7.15e-06,7.15e-06,670.81,0.0048
2018-05-15 12-AM,CCTBTC,7.43e-06,7.43e-06,7.18e-06,7.2e-06,1306.71,0.009416
2018-05-14 11-PM,CCTBTC,7.25e-06,7.43e-06,7.25e-06,7.43e-06,14.45,0.0001074
2018-05-14 10-PM,CCTBTC,7.25e-06,7.25e-06,7.25e-06,7.25e-06,0.0,0.0
2018-05-14 09-PM,CCTBTC,7.37e-06,7.37e-06,7.25e-06,7.25e-06,379.05,0.002767
2018-05-14 08-PM,CCTBTC,7.44e-06,7.44e-06,7.37e-06,7.37e-06,142.87,0.001056
2018-05-14 07-PM,CCTBTC,7.74e-06,7.74e-06,7.44e-06,7.44e-06,337.9,0.002514
2018-05-14 06-PM,CCTBTC,7.32e-06,7.74e-06,7.32e-06,7.74e-06,139.48,0.00108
2018-05-14 05-PM,CCTBTC,7.32e-06,7.32e-06,7.32e-06,7.32e-06,0.0,0.0
2018-05-14 04-PM,CCTBTC,7.44e-06,7.44e-06,7.32e-06,7.32e-06,30.45,0.0002229
2018-05-14 03-PM,CCTBTC,7.37e-06,7.44e-06,7.31e-06,7.44e-06,637.13,0.004703
2018-05-14 02-PM,CCTBTC,7.38e-06,7.38e-06,7.37e-06,7.37e-06,140.95,0.001039
2018-05-14 01-PM,CCTBTC,7.4e-06,7.4e-06,7.38e-06,7.38e-06,157.82,0.001165
2018-05-14 12-PM,CCTBTC,7.4e-06,7.4e-06,7.4e-06,7.4e-06,0.0,0.0
2018-05-14 11-AM,CCTBTC,7.5e-06,7.5e-06,7.4e-06,7.4e-06,50.0,0.00037
2018-05-14 10-AM,CCTBTC,7.5e-06,7.5e-06,7.5e-06,7.5e-06,105.79,0.0007934
2018-05-14 09-AM,CCTBTC,7.5e-06,7.5e-06,7.5e-06,7.5e-06,596.65,0.004475
2018-05-14 08-AM,CCTBTC,7.77e-06,7.77e-06,7.5e-06,7.5e-06,3493.8,0.02682
2018-05-14 07-AM,CCTBTC,7.79e-06,7.79e-06,7.77e-06,7.77e-06,3155.64,0.02457
2018-05-14 06-AM,CCTBTC,7.79e-06,7.79e-06,7.79e-06,7.79e-06,0.0,0.0
2018-05-14 05-AM,CCTBTC,7.78e-06,7.79e-06,7.78e-06,7.79e-06,13.04,0.0001016
2018-05-14 04-AM,CCTBTC,7.78e-06,7.78e-06,7.78e-06,7.78e-06,0.0,0.0
2018-05-14 03-AM,CCTBTC,7.78e-06,7.78e-06,7.78e-06,7.78e-06,0.0,0.0
2018-05-14 02-AM,CCTBTC,7.77e-06,7.78e-06,7.77e-06,7.78e-06,74.73,0.0005814
2018-05-14 01-AM,CCTBTC,7.77e-06,7.77e-06,7.77e-06,7.77e-06,36.52,0.0002838
2018-05-14 12-AM,CCTBTC,7.77e-06,7.77e-06,7.77e-06,7.77e-06,21.69,0.0001686
2018-05-13 11-PM,CCTBTC,7.77e-06,7.77e-06,7.77e-06,7.77e-06,50.0,0.0003885
2018-05-13 10-PM,CCTBTC,7.77e-06,7.86e-06,7.77e-06,7.77e-06,2907.77,0.02282
2018-05-13 09-PM,CCTBTC,7.77e-06,7.77e-06,7.77e-06,7.77e-06,16.83,0.0001308
2018-05-13 08-PM,CCTBTC,7.77e-06,7.77e-06,7.77e-06,7.77e-06,197.29,0.001533
2018-05-13 07-PM,CCTBTC,7.77e-06,7.77e-06,7.77e-06,7.77e-06,0.0,0.0
2018-05-13 06-PM,CCTBTC,7.77e-06,7.77e-06,7.77e-06,7.77e-06,0.0,0.0
2018-05-13 05-PM,CCTBTC,7.78e-06,7.89e-06,7.77e-06,7.77e-06,779.39,0.006146
2018-05-13 04-PM,CCTBTC,7.79e-06,7.79e-06,7.78e-06,7.78e-06,615.47,0.004791
2018-05-13 03-PM,CCTBTC,7.79e-06,7.79e-06,7.79e-06,7.79e-06,0.0,0.0
2018-05-13 02-PM,CCTBTC,7.77e-06,7.81e-06,7.77e-06,7.79e-06,103.54,0.0008069
2018-05-13 01-PM,CCTBTC,7.77e-06,7.81e-06,7.77e-06,7.77e-06,123.74,0.0009622
2018-05-13 12-PM,CCTBTC,7.81e-06,7.81e-06,7.77e-06,7.77e-06,2496.38,0.01944
2018-05-13 11-AM,CCTBTC,7.85e-06,7.85e-06,7.81e-06,7.81e-06,475.39,0.003718
2018-05-13 10-AM,CCTBTC,7.86e-06,7.86e-06,7.85e-06,7.85e-06,535.21,0.004206
2018-05-13 09-AM,CCTBTC,7.9e-06,7.9e-06,7.86e-06,7.86e-06,247.88,0.001951
2018-05-13 08-AM,CCTBTC,8.14e-06,8.14e-06,7.9e-06,7.9e-06,1976.58,0.01571
2018-05-13 07-AM,CCTBTC,8.24e-06,8.29e-06,8.14e-06,8.14e-06,73.51,0.0006004
2018-05-13 06-AM,CCTBTC,8.24e-06,8.24e-06,8.24e-06,8.24e-06,0.0,0.0
2018-05-13 05-AM,CCTBTC,8.04e-06,8.24e-06,8.01e-06,8.24e-06,63.69,0.0005202
2018-05-13 04-AM,CCTBTC,8.04e-06,8.04e-06,8.04e-06,8.04e-06,0.0,0.0
2018-05-13 03-AM,CCTBTC,8.04e-06,8.04e-06,8.04e-06,8.04e-06,0.0,0.0
2018-05-13 02-AM,CCTBTC,7.95e-06,8.04e-06,7.95e-06,8.04e-06,828.92,0.006652
2018-05-13 01-AM,CCTBTC,7.95e-06,7.95e-06,7.95e-06,7.95e-06,0.0,0.0
2018-05-13 12-AM,CCTBTC,7.95e-06,7.95e-06,7.95e-06,7.95e-06,0.0,0.0
2018-05-12 11-PM,CCTBTC,7.95e-06,7.95e-06,7.95e-06,7.95e-06,0.0,0.0
2018-05-12 10-PM,CCTBTC,8.6e-06,8.6e-06,7.95e-06,7.95e-06,230.49,0.001832
2018-05-12 09-PM,CCTBTC,7.86e-06,8.6e-06,7.86e-06,8.6e-06,1419.2,0.01209
2018-05-12 08-PM,CCTBTC,7.86e-06,7.86e-06,7.86e-06,7.86e-06,0.0,0.0
2018-05-12 07-PM,CCTBTC,7.81e-06,7.86e-06,7.81e-06,7.86e-06,110.25,0.0008666
2018-05-12 06-PM,CCTBTC,8.07e-06,8.07e-06,7.81e-06,7.81e-06,2336.95,0.01846
2018-05-12 05-PM,CCTBTC,8.07e-06,8.07e-06,8.07e-06,8.07e-06,0.0,0.0
2018-05-12 04-PM,CCTBTC,7.84e-06,8.07e-06,7.84e-06,8.07e-06,903.84,0.007284
2018-05-12 03-PM,CCTBTC,7.84e-06,7.84e-06,7.84e-06,7.84e-06,0.0,0.0
2018-05-12 02-PM,CCTBTC,7.84e-06,7.84e-06,7.84e-06,7.84e-06,0.0,0.0
2018-05-12 01-PM,CCTBTC,7.8e-06,8.29e-06,7.8e-06,7.84e-06,374.24,0.003097
2018-05-12 12-PM,CCTBTC,8.13e-06,8.13e-06,7.8e-06,7.8e-06,5771.25,0.04612
2018-05-12 11-AM,CCTBTC,8.04e-06,8.13e-06,8.04e-06,8.13e-06,239.77,0.001941
2018-05-12 10-AM,CCTBTC,8.44e-06,8.44e-06,8.04e-06,8.04e-06,2072.47,0.0174
2018-05-12 09-AM,CCTBTC,8.62e-06,8.62e-06,8.44e-06,8.44e-06,987.38,0.008334
2018-05-12 08-AM,CCTBTC,8.62e-06,8.62e-06,8.62e-06,8.62e-06,0.0,0.0
2018-05-12 07-AM,CCTBTC,8.62e-06,8.62e-06,8.62e-06,8.62e-06,0.0,0.0
2018-05-12 06-AM,CCTBTC,8.62e-06,8.62e-06,8.62e-06,8.62e-06,0.0,0.0
2018-05-12 05-AM,CCTBTC,8.62e-06,8.62e-06,8.62e-06,8.62e-06,0.0,0.0
2018-05-12 04-AM,CCTBTC,8.62e-06,8.62e-06,8.62e-06,8.62e-06,0.0,0.0
2018-05-12 03-AM,CCTBTC,8.62e-06,8.62e-06,8.62e-06,8.62e-06,0.0,0.0
2018-05-12 02-AM,CCTBTC,8.62e-06,8.62e-06,8.62e-06,8.62e-06,0.0,0.0
2018-05-12 01-AM,CCTBTC,8.42e-06,8.62e-06,8.42e-06,8.62e-06,191.02,0.001647
2018-05-12 12-AM,CCTBTC,8.42e-06,8.42e-06,8.42e-06,8.42e-06,103.1,0.0008681
2018-05-11 11-PM,CCTBTC,8.42e-06,8.42e-06,8.42e-06,8.42e-06,0.0,0.0
2018-05-11 10-PM,CCTBTC,8.42e-06,8.42e-06,8.42e-06,8.42e-06,0.0,0.0
2018-05-11 09-PM,CCTBTC,8.42e-06,8.44e-06,8.42e-06,8.42e-06,84.56,0.0007123
2018-05-11 08-PM,CCTBTC,8.43e-06,8.43e-06,8.42e-06,8.42e-06,146.94,0.001238
2018-05-11 07-PM,CCTBTC,8.32e-06,9.0e-06,8.32e-06,8.43e-06,1690.51,0.01464
2018-05-11 06-PM,CCTBTC,8.33e-06,8.35e-06,8.32e-06,8.32e-06,728.78,0.006069
2018-05-11 05-PM,CCTBTC,8.34e-06,8.34e-06,8.33e-06,8.33e-06,219.0,0.001825
2018-05-11 04-PM,CCTBTC,8.34e-06,8.34e-06,8.34e-06,8.34e-06,0.0,0.0
2018-05-11 03-PM,CCTBTC,8.34e-06,8.34e-06,8.34e-06,8.34e-06,76.62,0.000639
2018-05-11 02-PM,CCTBTC,8.51e-06,8.52e-06,8.34e-06,8.34e-06,564.62,0.004751
2018-05-11 01-PM,CCTBTC,8.74e-06,8.74e-06,8.51e-06,8.51e-06,145.64,0.00124
2018-05-11 12-PM,CCTBTC,8.5e-06,8.74e-06,8.5e-06,8.74e-06,117.56,0.001027
2018-05-11 11-AM,CCTBTC,8.5e-06,8.5e-06,8.5e-06,8.5e-06,17.0,0.0001445
2018-05-11 10-AM,CCTBTC,8.34e-06,8.5e-06,8.34e-06,8.5e-06,46.8,0.0003978
2018-05-11 09-AM,CCTBTC,8.34e-06,8.34e-06,8.34e-06,8.34e-06,252.0,0.002102
2018-05-11 08-AM,CCTBTC,8.74e-06,8.74e-06,8.34e-06,8.34e-06,292.54,0.00244
2018-05-11 07-AM,CCTBTC,8.76e-06,8.76e-06,8.73e-06,8.74e-06,224.44,0.001961
2018-05-11 06-AM,CCTBTC,8.76e-06,8.76e-06,8.76e-06,8.76e-06,0.0,0.0
2018-05-11 05-AM,CCTBTC,8.12e-06,8.76e-06,8.12e-06,8.76e-06,278.35,0.002438
2018-05-11 04-AM,CCTBTC,8.12e-06,8.12e-06,8.12e-06,8.12e-06,0.0,0.0
