Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume RUR
2018-07-04 12-PM,ZECRUR,11201.23,11201.23,10865.07,11197.4,1.4,15527.57
2018-07-04 11-AM,ZECRUR,10859.16,11206.84,10859.16,11201.23,9.92,108961.9
2018-07-04 10-AM,ZECRUR,11014.81,11014.81,10859.16,10859.16,2.96,32308.48
2018-07-04 09-AM,ZECRUR,10882.81,11014.81,10848.35,11014.81,3.66,40080.41
2018-07-04 08-AM,ZECRUR,10847,11035.24,10826.83,10882.81,3.75,40986.77
2018-07-04 07-AM,ZECRUR,10763.97,10847,10748.08,10847,1.82,19692.58
2018-07-04 06-AM,ZECRUR,10849,10849,10747.38,10763.97,0.8594,9277.72
2018-07-04 05-AM,ZECRUR,10801.31,10849,10704.76,10849,1.76,18928.36
2018-07-04 04-AM,ZECRUR,10800,11200,10689.82,10801.31,4.8,51939.76
2018-07-04 03-AM,ZECRUR,10800,10843.32,10800,10800,0.7085,7653.46
2018-07-04 02-AM,ZECRUR,10843.03,10843.03,10800,10800,1.34,14463.84
2018-07-04 01-AM,ZECRUR,11000,11000,10800,10843.03,2.98,32693.89
2018-07-04 12-AM,ZECRUR,11002.41,11002.41,11000,11000,0.1911,2102.39
2018-07-03 11-PM,ZECRUR,11014.09,11014.09,10981.41,11002.41,2.36,25932.05
2018-07-03 10-PM,ZECRUR,11060.97,11139,11014.09,11014.09,1.53,16913.93
2018-07-03 09-PM,ZECRUR,11091.24,11164.99,11050.41,11060.97,2.04,22668.5
2018-07-03 08-PM,ZECRUR,11000,11091.24,11000,11091.24,0.3554,3929.43
2018-07-03 07-PM,ZECRUR,10976.42,11141.37,10976.42,11000,3.13,34560.01
2018-07-03 06-PM,ZECRUR,10969.07,11091.28,10969.07,10976.42,3.41,37516.52
2018-07-03 05-PM,ZECRUR,11086.62,11123.75,10969.07,10969.07,1.61,17802.56
2018-07-03 04-PM,ZECRUR,11136.23,11136.23,11036.16,11086.62,0.6379,7077.94
2018-07-03 03-PM,ZECRUR,11114.97,11149.95,11007.69,11136.23,3.73,41433.48
2018-07-03 02-PM,ZECRUR,11181.71,11194.85,11000,11114.97,8.44,93322.35
2018-07-03 01-PM,ZECRUR,11308.59,11308.59,11181.71,11181.71,1.82,20370.69
2018-07-03 12-PM,ZECRUR,11218.55,11308.59,11187,11308.59,2.63,29433.0
2018-07-03 11-AM,ZECRUR,11371.43,11550,11186.25,11218.55,3.27,36930.05
2018-07-03 10-AM,ZECRUR,11611.88,11611.88,11371.43,11371.43,1.56,17838.57
2018-07-03 09-AM,ZECRUR,11480,11611.88,11474,11611.88,4.8,55105.04
2018-07-03 08-AM,ZECRUR,11474.19,11611.88,11414.01,11480,3.67,42107.71
2018-07-03 07-AM,ZECRUR,11637.56,11694.37,11254,11474.19,5.45,63015.0
2018-07-03 06-AM,ZECRUR,11555.81,11637.56,11335.55,11637.56,1.76,20273.95
2018-07-03 05-AM,ZECRUR,11604.44,11742,11555.81,11555.81,5.46,63345.89
2018-07-03 04-AM,ZECRUR,11690.96,11739.07,11589.44,11604.44,1.71,19932.12
2018-07-03 03-AM,ZECRUR,11772.94,11772.94,11690.96,11690.96,0.5314,6224.43
2018-07-03 02-AM,ZECRUR,11386,11850.91,11247.89,11772.94,2.25,26148.35
2018-07-03 01-AM,ZECRUR,11271.51,11437.24,11199.41,11386,2.89,33074.26
2018-07-03 12-AM,ZECRUR,11360.92,11360.92,11244.2,11271.51,0.1847,2080.2
2018-07-02 11-PM,ZECRUR,11360.92,11360.92,11360.92,11360.92,0.305,3464.53
2018-07-02 10-PM,ZECRUR,11360.92,11360.92,11246.45,11360.92,0.2861,3220.82
2018-07-02 09-PM,ZECRUR,11229,11360.92,11229,11360.92,0.06612,749.17
2018-07-02 08-PM,ZECRUR,11199.56,11500,11199.56,11229,2.63,30076.42
2018-07-02 07-PM,ZECRUR,11165.58,11299,11164.03,11199.56,0.6271,7018.16
2018-07-02 06-PM,ZECRUR,11300,11300,11100.97,11165.58,2.03,22695.76
2018-07-02 05-PM,ZECRUR,10953.45,11300,10953.45,11300,5.7,63356.22
2018-07-02 04-PM,ZECRUR,11100,11297.16,10916.92,10953.45,8.41,92883.11
2018-07-02 03-PM,ZECRUR,11278,11293.57,11060.67,11100,18.43,204851.27
2018-07-02 02-PM,ZECRUR,11002,11289.09,11002,11278,4.45,49706.16
2018-07-02 01-PM,ZECRUR,10262.95,11217,10262.95,11002,33.73,366068.7
2018-07-02 12-PM,ZECRUR,10350,10350,10250.95,10262.95,1.47,15095.64
2018-07-02 11-AM,ZECRUR,10350.67,10469.99,10252.13,10350,1.7,17659.29
2018-07-02 10-AM,ZECRUR,10350.67,10370,10350.67,10350.67,2.58,26690.57
2018-07-02 09-AM,ZECRUR,10250,10370,10150,10350.67,9.79,101253.98
2018-07-02 08-AM,ZECRUR,10113.69,10250,10045.36,10250,3.67,37032.83
2018-07-02 07-AM,ZECRUR,10173.28,10260.27,10101.28,10113.69,3.01,30438.32
2018-07-02 06-AM,ZECRUR,10215.29,10265.1,10105.67,10173.28,3.28,33544.91
2018-07-02 05-AM,ZECRUR,10177.75,10215.29,10101,10215.29,1.3,13235.78
2018-07-02 04-AM,ZECRUR,10280.3,10280.3,10172.57,10177.75,1.22,12479.47
2018-07-02 03-AM,ZECRUR,10470,10470,10233.57,10280.3,0.701,7192.14
2018-07-02 02-AM,ZECRUR,10300,10470,10233.57,10470,0.4997,5169.61
2018-07-02 01-AM,ZECRUR,10325.87,10325.87,10233.56,10300,0.4817,4943.98
2018-07-02 12-AM,ZECRUR,10375.59,10400,10325.87,10325.87,0.6973,7235.22
2018-07-01 11-PM,ZECRUR,10444.79,10470,10375.59,10375.59,0.3105,3240.41
2018-07-01 10-PM,ZECRUR,10361,10444.79,10361,10444.79,0.6639,6930.53
2018-07-01 09-PM,ZECRUR,10215.52,10361,10215.52,10361,0.5046,5195.47
2018-07-01 08-PM,ZECRUR,10440.14,10440.14,10215.52,10215.52,0.3867,3988.0
2018-07-01 07-PM,ZECRUR,10271.87,10440.14,10129.02,10440.14,6.15,63206.36
2018-07-01 06-PM,ZECRUR,10266.05,10354.44,10158.75,10271.87,3.7,37756.67
2018-07-01 05-PM,ZECRUR,10345.01,10345.01,10230.75,10266.05,0.5108,5249.2
2018-07-01 04-PM,ZECRUR,10218.79,10395,10218.72,10345.01,0.2187,2259.97
2018-07-01 03-PM,ZECRUR,10253.17,10347.12,10100,10218.79,1.25,12766.33
2018-07-01 02-PM,ZECRUR,10399,10399,10150.19,10253.17,12.35,127236.93
2018-07-01 01-PM,ZECRUR,10319.32,10400,10240,10399,8.08,83233.8
2018-07-01 12-PM,ZECRUR,10294.58,10400,10276.53,10319.32,4.56,47183.7
2018-07-01 11-AM,ZECRUR,10370,10383.16,10223.83,10294.58,8.3,85483.4
2018-07-01 10-AM,ZECRUR,10397.85,10419.04,10283.93,10370,9.64,99952.51
2018-07-01 09-AM,ZECRUR,10332.43,10444,10332.43,10397.85,6.84,70982.82
2018-07-01 08-AM,ZECRUR,10237.1,10459.54,10237.1,10332.43,3.35,34685.98
2018-07-01 07-AM,ZECRUR,10224.98,10375.34,10223.16,10237.1,0.8857,9101.24
2018-07-01 06-AM,ZECRUR,10169.84,10348.86,10000,10224.98,8.55,87187.8
2018-07-01 05-AM,ZECRUR,10189.92,10292.07,10169.84,10169.84,7.15,72899.92
2018-07-01 04-AM,ZECRUR,10154.8,10262,10154.8,10189.92,0.7885,8076.3
2018-07-01 03-AM,ZECRUR,10185.6,10262.41,10117.01,10154.8,2.6,26479.63
2018-07-01 02-AM,ZECRUR,10235.78,10235.78,10185.6,10185.6,0.02036,207.36
2018-07-01 01-AM,ZECRUR,10170.94,10293,10170.94,10235.78,3.03,31028.66
2018-07-01 12-AM,ZECRUR,10260,10261.53,10170.94,10170.94,5.34,54483.58
2018-06-30 11-PM,ZECRUR,10192.57,10261,10149.83,10260,3.03,30998.76
2018-06-30 10-PM,ZECRUR,10200.99,10214.81,10191.82,10192.57,1.12,11409.79
2018-06-30 09-PM,ZECRUR,10142,10200.99,10136.81,10200.99,1.16,11811.59
2018-06-30 08-PM,ZECRUR,10119,10142,10078.31,10142,10.83,109774.95
2018-06-30 07-PM,ZECRUR,10142.82,10142.82,10119,10119,0.9136,9264.78
2018-06-30 06-PM,ZECRUR,10289.91,10300.04,10140.11,10142.82,3.55,36176.28
2018-06-30 05-PM,ZECRUR,10298.78,10300.04,10187.37,10289.91,4.32,44315.02
2018-06-30 04-PM,ZECRUR,10305.97,10363.75,10292.14,10298.78,1.18,12167.06
2018-06-30 03-PM,ZECRUR,10547.1,10547.1,10300.81,10305.97,5.37,55405.8
2018-06-30 02-PM,ZECRUR,10555.68,10555.68,10411.45,10547.1,4.6,48373.19
2018-06-30 01-PM,ZECRUR,10549,10678.63,10448.37,10555.68,6.25,65959.35
2018-06-30 12-PM,ZECRUR,10498.66,10601.82,10378.8,10549,4.56,47841.12
2018-06-30 11-AM,ZECRUR,10499,10500,10345.26,10498.66,10.2,106822.64
2018-06-30 10-AM,ZECRUR,10420,10579.54,10311,10499,30.16,317724.61
2018-06-30 09-AM,ZECRUR,10309.44,10459,10292.31,10420,3.87,40250.03
2018-06-30 08-AM,ZECRUR,10320,10469.51,10292.14,10309.44,2.88,29958.73
2018-06-30 07-AM,ZECRUR,10300,10437.17,10281.75,10320,13.57,139871.99
2018-06-30 06-AM,ZECRUR,10151.54,10304.3,10151.54,10300,2.29,23554.67
2018-06-30 05-AM,ZECRUR,10249,10304.3,10145,10151.54,4.75,48606.94
2018-06-30 04-AM,ZECRUR,10052.5,10249,10052.5,10249,2.85,29045.24
2018-06-30 03-AM,ZECRUR,10250,10250,10050.54,10052.5,1.13,11461.17
2018-06-30 02-AM,ZECRUR,10230,10250,10060.69,10250,2.1,21517.97
2018-06-30 01-AM,ZECRUR,9917.01,10230,9917.01,10230,7.55,76424.14
2018-06-30 12-AM,ZECRUR,10000,10021.19,9917.01,9917.01,0.2154,2148.02
2018-06-29 11-PM,ZECRUR,9967.06,10000,9858.39,10000,0.4077,4062.03
2018-06-29 10-PM,ZECRUR,9684.88,10021.19,9684.88,9967.06,5.06,50223.69
2018-06-29 09-PM,ZECRUR,9656.24,9710.59,9656.24,9684.88,0.3579,3468.59
2018-06-29 08-PM,ZECRUR,9748.53,9800.31,9656.24,9656.24,1.94,18820.64
2018-06-29 07-PM,ZECRUR,9748.52,9800,9664.77,9748.53,1.07,10438.15
2018-06-29 06-PM,ZECRUR,9700,9748.52,9663.07,9748.52,0.5644,5472.91
2018-06-29 05-PM,ZECRUR,9612.69,9700,9612.69,9700,5.46,52828.97
2018-06-29 04-PM,ZECRUR,9665.12,9700,9612.69,9612.69,1.38,13286.37
2018-06-29 03-PM,ZECRUR,9615.71,9700,9564.86,9665.12,6.29,60652.25
2018-06-29 02-PM,ZECRUR,9600,9633,9500.25,9615.71,6.93,66164.17
2018-06-29 01-PM,ZECRUR,9622.3,9797,9600,9600,2.99,28819.09
2018-06-29 12-PM,ZECRUR,9700.01,9800,9608.23,9622.3,4.07,39199.81
2018-06-29 11-AM,ZECRUR,9745,9745,9700,9700.01,2.85,27661.75
2018-06-29 10-AM,ZECRUR,9800.31,9800.31,9745,9745,0.2793,2722.28
2018-06-29 09-AM,ZECRUR,9751,9800.31,9745,9800.31,5.47,53382.69
2018-06-29 08-AM,ZECRUR,9750.29,9830,9750.29,9751,7.14,69991.47
2018-06-29 07-AM,ZECRUR,9832.29,9832.29,9750.29,9750.29,0.8421,8251.23
2018-06-29 06-AM,ZECRUR,9742.77,9851.73,9742.77,9832.29,2.85,27993.48
2018-06-29 05-AM,ZECRUR,9850.24,9850.24,9736.21,9742.77,3.34,32728.43
2018-06-29 04-AM,ZECRUR,9850.24,9900,9850.24,9850.24,0.7718,7606.75
2018-06-29 03-AM,ZECRUR,9850.24,10000,9850.24,9850.24,3.41,33601.62
2018-06-29 02-AM,ZECRUR,9932.73,10074.42,9850.24,9850.24,2.03,20224.81
2018-06-29 01-AM,ZECRUR,9700,10035.36,9700,9932.73,4.22,41883.47
2018-06-29 12-AM,ZECRUR,9833.08,10013.79,9700,9700,8.67,84749.04
2018-06-28 11-PM,ZECRUR,9850,9877.33,9799,9833.08,3.04,29798.6
2018-06-28 10-PM,ZECRUR,9879.22,9890.21,9850,9850,0.6754,6656.12
2018-06-28 09-PM,ZECRUR,9910.88,9910.88,9850,9879.22,1.45,14319.2
2018-06-28 08-PM,ZECRUR,10000,10000,9906.34,9910.88,0.9098,9017.29
2018-06-28 07-PM,ZECRUR,10000,10000,9900,10000,3.67,36443.25
2018-06-28 06-PM,ZECRUR,9915.77,10013.79,9915.77,10000,1.91,18999.93
2018-06-28 05-PM,ZECRUR,10000.6,10069.76,9915.77,9915.77,3.6,35973.03
2018-06-28 04-PM,ZECRUR,9958.26,10250,9958.26,10000.6,6.12,61694.37
2018-06-28 03-PM,ZECRUR,9963.23,10244.05,9958.26,9958.26,10.04,101602.62
2018-06-28 02-PM,ZECRUR,10029.82,10050,9908.53,9963.23,4.77,47578.73
2018-06-28 01-PM,ZECRUR,9911.47,10029.82,9900,10029.82,3.94,39242.68
2018-06-28 12-PM,ZECRUR,9956.87,9970.34,9870.76,9911.47,2.94,29225.03
2018-06-28 11-AM,ZECRUR,9930,9998.68,9850,9956.87,6.12,60410.95
2018-06-28 10-AM,ZECRUR,10026.79,10100,9930,9930,3.92,39140.8
2018-06-28 09-AM,ZECRUR,10170,10170,9997.7,10026.79,1.05,10462.57
2018-06-28 08-AM,ZECRUR,9997.7,10200,9997.7,10170,4.88,49128.48
2018-06-28 07-AM,ZECRUR,9989.8,10083.11,9989.8,9997.7,2.01,20083.44
2018-06-28 06-AM,ZECRUR,9960.2,9989.8,9930,9989.8,0.5857,5829.02
2018-06-28 05-AM,ZECRUR,9984.21,9997.12,9960.2,9960.2,0.3832,3818.7
2018-06-28 04-AM,ZECRUR,10002.98,10006.54,9931.6,9984.21,0.7811,7800.37
2018-06-28 03-AM,ZECRUR,10038.06,10158.88,9931.6,10002.98,1.97,19663.69
2018-06-28 02-AM,ZECRUR,10000.2,10040.12,10000.2,10038.06,0.8131,8147.43
2018-06-28 01-AM,ZECRUR,10247.56,10247.56,10000.19,10000.2,2.45,24820.42
2018-06-28 12-AM,ZECRUR,10280.69,10288.52,10247.56,10247.56,0.09087,932.18
2018-06-27 11-PM,ZECRUR,10379.57,10389,10267.69,10280.69,0.2339,2411.78
2018-06-27 10-PM,ZECRUR,10291.66,10379.57,10024.85,10379.57,2.48,25316.37
2018-06-27 09-PM,ZECRUR,10014.9,10350,10014.9,10291.66,2.28,23463.46
2018-06-27 08-PM,ZECRUR,10136.04,10269.13,10011.77,10014.9,1.29,12982.49
2018-06-27 07-PM,ZECRUR,10132.64,10136.04,10005.24,10136.04,0.5017,5054.55
2018-06-27 06-PM,ZECRUR,10132.19,10183.42,10132.19,10132.64,3.64,37044.78
2018-06-27 05-PM,ZECRUR,9936.21,10268.01,9936.21,10132.19,3.79,38240.08
2018-06-27 04-PM,ZECRUR,9931.58,10086.76,9931.58,9936.21,3.0,29845.09
2018-06-27 03-PM,ZECRUR,10100,10100,9916.77,9931.58,1.08,10716.56
2018-06-27 02-PM,ZECRUR,10000,10100,9910.4,10100,2.48,24582.76
2018-06-27 01-PM,ZECRUR,9950.01,10000,9868.2,10000,0.4349,4335.08
2018-06-27 12-PM,ZECRUR,9849.94,9985.37,9849.94,9950.01,3.88,38451.33
2018-06-27 11-AM,ZECRUR,10110,10160.97,9849.94,9849.94,7.15,70933.57
2018-06-27 10-AM,ZECRUR,9910.87,10350,9910,10110,2.03,20337.82
2018-06-27 09-AM,ZECRUR,9925.74,9926,9910.87,9910.87,1.88,18699.9
2018-06-27 08-AM,ZECRUR,9904.98,9999,9904.98,9925.74,2.94,29198.96
2018-06-27 07-AM,ZECRUR,9999,9999,9871.23,9904.98,1.07,10600.64
2018-06-27 06-AM,ZECRUR,9920.07,9999,9700,9999,3.59,35387.83
2018-06-27 05-AM,ZECRUR,10000,10000,9920.07,9920.07,1.04,10346.19
2018-06-27 04-AM,ZECRUR,10050,10050,10000,10000,0.6976,6992.98
2018-06-27 03-AM,ZECRUR,10100.13,10100.13,10050,10050,0.7557,7625.77
2018-06-27 02-AM,ZECRUR,10116.28,10288.78,10100.13,10100.13,0.3345,3409.64
2018-06-27 01-AM,ZECRUR,10116.28,10116.28,10116.28,10116.28,0.0,0.0
2018-06-27 12-AM,ZECRUR,10242.95,10242.95,10116.28,10116.28,0.002813,28.46
2018-06-26 11-PM,ZECRUR,10250,10250,10102,10242.95,1.18,11987.55
2018-06-26 10-PM,ZECRUR,10279.24,10314.05,10250,10250,0.8294,8511.34
2018-06-26 09-PM,ZECRUR,10251,10279.24,10250,10279.24,0.9971,10233.94
2018-06-26 08-PM,ZECRUR,10250,10400,10250,10251,5.47,56499.26
2018-06-26 07-PM,ZECRUR,10250,10300.49,10250,10250,0.7457,7652.55
2018-06-26 06-PM,ZECRUR,10250,10312.23,10250,10250,3.74,38329.23
2018-06-26 05-PM,ZECRUR,10250,10314.78,10250,10250,1.0,10283.89
2018-06-26 04-PM,ZECRUR,10200,10314.14,10200,10250,8.66,88791.95
2018-06-26 03-PM,ZECRUR,10360.74,10360.74,10200,10200,0.258,2644.08
2018-06-26 02-PM,ZECRUR,10206.7,10373.16,10206,10360.74,2.6,26605.37
2018-06-26 01-PM,ZECRUR,10300.13,10380.76,10200,10206.7,4.15,42546.4
2018-06-26 12-PM,ZECRUR,10407.62,10478.98,10300.13,10300.13,2.95,30613.47
2018-06-26 11-AM,ZECRUR,10437.01,10510.37,10406.59,10407.62,2.05,21435.74
2018-06-26 10-AM,ZECRUR,10522.64,10527.25,10421.98,10437.01,2.22,23209.61
2018-06-26 09-AM,ZECRUR,10533.37,10659.58,10500,10522.64,2.28,24195.02
2018-06-26 08-AM,ZECRUR,10600,10600,10504,10533.37,5.92,62352.59
2018-06-26 07-AM,ZECRUR,10676.33,10800,10600,10600,5.67,60632.63
2018-06-26 06-AM,ZECRUR,10780,10811.02,10676.33,10676.33,4.4,47136.4
2018-06-26 05-AM,ZECRUR,10695.41,10830.12,10683.77,10780,5.18,55683.09
2018-06-26 04-AM,ZECRUR,10686.44,10892.4,10686.44,10695.41,2.35,25130.38
2018-06-26 03-AM,ZECRUR,10724.69,10833.03,10653.06,10686.44,1.67,17857.38
2018-06-26 02-AM,ZECRUR,10863.96,10897.18,10724.69,10724.69,0.9778,10525.63
2018-06-26 01-AM,ZECRUR,10804.16,10883.54,10749.51,10863.96,1.31,14212.95
2018-06-26 12-AM,ZECRUR,10798.76,10923.1,10777.33,10804.16,4.63,50020.53
2018-06-25 11-PM,ZECRUR,10985.02,10985.02,10796.21,10798.76,0.3663,3955.65
2018-06-25 10-PM,ZECRUR,10796.06,10985.02,10750.99,10985.02,2.63,28266.32
2018-06-25 09-PM,ZECRUR,10737.71,10949.9,10737.71,10796.06,2.77,29882.27
2018-06-25 08-PM,ZECRUR,10930,10990,10729.82,10737.71,1.27,13809.7
2018-06-25 07-PM,ZECRUR,10762.62,10930,10648.78,10930,5.65,61119.84
2018-06-25 06-PM,ZECRUR,10870,10955.72,10762.62,10762.62,8.06,87708.66
2018-06-25 05-PM,ZECRUR,10680.88,10892.09,10633.51,10870,0.9461,10234.47
2018-06-25 04-PM,ZECRUR,10500,10925,10262.03,10680.88,8.11,86607.71
2018-06-25 03-PM,ZECRUR,10351.06,10500,10246.29,10500,8.21,85505.82
2018-06-25 02-PM,ZECRUR,10283.29,10550,10283.29,10351.06,9.12,95573.92
2018-06-25 01-PM,ZECRUR,10216.05,10283.29,10111.11,10283.29,3.44,34970.11
2018-06-25 12-PM,ZECRUR,10450,10450,10216.05,10216.05,4.8,49245.34
2018-06-25 11-AM,ZECRUR,10401,10466.43,10214.06,10450,1.9,19564.67
2018-06-25 10-AM,ZECRUR,10300,10401,10178.26,10401,3.06,31584.62
2018-06-25 09-AM,ZECRUR,10330,10330,10175.18,10300,2.56,26286.13
2018-06-25 08-AM,ZECRUR,10339,10339,10270,10330,4.14,42521.97
2018-06-25 07-AM,ZECRUR,10270,10359.1,10270,10339,1.1,11297.66
2018-06-25 06-AM,ZECRUR,10265.68,10270,10265.68,10270,3.24,33309.36
2018-06-25 05-AM,ZECRUR,10265.66,10300,10265.66,10265.68,0.5553,5701.23
2018-06-25 04-AM,ZECRUR,10300.94,10300.94,10265.46,10265.66,2.52,25865.1
2018-06-25 03-AM,ZECRUR,10273.93,10482.33,10265.46,10300.94,2.07,21388.25
2018-06-25 02-AM,ZECRUR,10267.7,10484.43,10267.7,10273.93,1.64,16861.21
2018-06-25 01-AM,ZECRUR,10266.1,10360.01,10266.1,10267.7,0.6915,7124.96
2018-06-25 12-AM,ZECRUR,10267.4,10328.95,10265.46,10266.1,0.806,8274.7
2018-06-24 11-PM,ZECRUR,10494.52,10494.52,10267.4,10267.4,5.13,52905.5
2018-06-24 10-PM,ZECRUR,10368.57,10497.72,10368.57,10494.52,0.1356,1411.04
2018-06-24 09-PM,ZECRUR,10361.45,10499.02,10361.45,10368.57,0.6836,7086.77
2018-06-24 08-PM,ZECRUR,10429.21,10503.98,10361.45,10361.45,1.78,18595.04
2018-06-24 07-PM,ZECRUR,10450,10450,10334.73,10429.21,2.94,30461.38
2018-06-24 06-PM,ZECRUR,10170.1,10498.6,10170.1,10450,3.66,37987.35
2018-06-24 05-PM,ZECRUR,10122.02,10800,10122.02,10170.1,11.77,123349.74
2018-06-24 04-PM,ZECRUR,10020,10342.29,10020,10122.02,6.94,70744.97
2018-06-24 03-PM,ZECRUR,10140,10140,10013,10020,2.38,23836.18
2018-06-24 02-PM,ZECRUR,10001.67,10152,10001.67,10140,0.7433,7491.3
2018-06-24 01-PM,ZECRUR,9980,10001.67,9980,10001.67,0.9149,9150.81
2018-06-24 12-PM,ZECRUR,10163.31,10209.04,9980,9980,5.21,52358.49
2018-06-24 11-AM,ZECRUR,10062.07,10240.26,10060,10163.31,5.58,56843.32
2018-06-24 10-AM,ZECRUR,10250,10250,9980,10062.07,4.71,47286.55
2018-06-24 09-AM,ZECRUR,10041,10250,10000,10250,2.5,25059.45
2018-06-24 08-AM,ZECRUR,10085.34,10085.34,10041,10041,2.4,24194.96
2018-06-24 07-AM,ZECRUR,10085.34,10150,10085.34,10085.34,2.71,27313.84
2018-06-24 06-AM,ZECRUR,10287,10374.17,10085.34,10085.34,6.93,70991.01
2018-06-24 05-AM,ZECRUR,10500,10500,10287,10287,16.35,170312.13
2018-06-24 04-AM,ZECRUR,10614,10614,10500,10500,5.4,57135.16
2018-06-24 03-AM,ZECRUR,10614,10614,10614,10614,0.5378,5708.56
2018-06-24 02-AM,ZECRUR,10614,10614,10614,10614,0.1548,1642.79
2018-06-24 01-AM,ZECRUR,10695.88,10918.8,10614,10614,1.17,12662.9
2018-06-24 12-AM,ZECRUR,10604.71,10695.88,10604.71,10695.88,0.09241,984.67
2018-06-23 11-PM,ZECRUR,10650,10925,10602.77,10604.71,2.48,26899.47
2018-06-23 10-PM,ZECRUR,10747.83,10782.71,10649,10650,0.6065,6470.36
2018-06-23 09-PM,ZECRUR,10590,10762,10590,10747.83,5.61,60123.03
2018-06-23 08-PM,ZECRUR,10680,10700,10590,10590,2.31,24498.32
2018-06-23 07-PM,ZECRUR,10582.71,10680,10582.71,10680,1.48,15649.11
2018-06-23 06-PM,ZECRUR,10602.78,10680,10580.28,10582.71,5.33,56471.17
2018-06-23 05-PM,ZECRUR,10571,10670,10571,10602.78,2.22,23547.79
2018-06-23 04-PM,ZECRUR,10570.71,10617.58,10570,10571,1.06,11246.53
2018-06-23 03-PM,ZECRUR,10669,10669,10570,10570.71,3.32,35169.21
2018-06-23 02-PM,ZECRUR,10647,10670,10570,10669,3.77,40006.21
2018-06-23 01-PM,ZECRUR,10570,10647,10570,10647,3.91,41351.92
2018-06-23 12-PM,ZECRUR,10561.86,10646.74,10561.86,10570,5.08,54011.48
2018-06-23 11-AM,ZECRUR,10500,10647,10500,10561.86,3.63,38526.08
2018-06-23 10-AM,ZECRUR,10599.29,10625.37,10495.15,10500,3.39,35743.68
2018-06-23 09-AM,ZECRUR,10504.31,10660,10440.21,10599.29,7.98,83794.68
2018-06-23 08-AM,ZECRUR,10649,10660,10500,10504.31,7.53,79696.0
2018-06-23 07-AM,ZECRUR,10650,10799,10649,10649,4.45,47447.31
2018-06-23 06-AM,ZECRUR,10686,10749,10650,10650,8.33,88989.16
2018-06-23 05-AM,ZECRUR,10695,10724,10685.34,10686,0.8831,9442.12
2018-06-23 04-AM,ZECRUR,10689.66,10801.05,10689.66,10695,0.8035,8602.59
2018-06-23 03-AM,ZECRUR,10920.69,11119.83,10689.66,10689.66,1.85,19962.13
2018-06-23 02-AM,ZECRUR,10760,10920.69,10680,10920.69,2.3,24759.33
2018-06-23 01-AM,ZECRUR,10730,10925.12,10730,10760,0.1109,1193.7
2018-06-23 12-AM,ZECRUR,10831.8,10831.8,10696.3,10730,1.11,11825.77
2018-06-22 11-PM,ZECRUR,10728.31,10831.8,10680,10831.8,0.2012,2161.52
2018-06-22 10-PM,ZECRUR,10728.23,10728.31,10680,10728.31,0.2504,2682.86
2018-06-22 09-PM,ZECRUR,10814.29,10814.29,10650,10728.23,0.5936,6360.35
2018-06-22 08-PM,ZECRUR,10917.94,10927.57,10790.28,10814.29,1.01,10913.15
2018-06-22 07-PM,ZECRUR,10797.25,10926.16,10794.83,10917.94,2.01,21947.07
2018-06-22 06-PM,ZECRUR,10791.35,10923.97,10791.35,10797.25,1.55,16781.49
2018-06-22 05-PM,ZECRUR,10800.75,10901.4,10664.25,10791.35,1.7,18283.35
2018-06-22 04-PM,ZECRUR,10800.75,10800.75,10649,10800.75,3.56,38116.18
2018-06-22 03-PM,ZECRUR,10804.29,11000,10671.94,10800.75,12.36,135296.66
2018-06-22 02-PM,ZECRUR,10946.88,10946.88,10649,10804.29,3.04,32602.45
2018-06-22 01-PM,ZECRUR,11070.92,11160.77,10730,10946.88,4.85,53167.99
2018-06-22 12-PM,ZECRUR,11128.37,11160.77,11070,11070.92,2.07,22982.05
2018-06-22 11-AM,ZECRUR,11061.26,11128.37,11020,11128.37,3.35,37060.72
2018-06-22 10-AM,ZECRUR,11000.02,11130,11000,11061.26,3.34,36827.64
2018-06-22 09-AM,ZECRUR,11001,11163.85,11000.02,11000.02,3.08,33978.09
2018-06-22 08-AM,ZECRUR,11358,11358,11001,11001,4.91,55280.86
2018-06-22 07-AM,ZECRUR,11638.58,11638.58,11358,11358,3.34,38207.54
2018-06-22 06-AM,ZECRUR,11496.15,11638.58,11480.15,11638.58,3.53,40778.03
2018-06-22 05-AM,ZECRUR,11664.02,11670,11400,11496.15,4.77,55344.6
2018-06-22 04-AM,ZECRUR,11669,11670,11664.02,11664.02,1.01,11831.69
2018-06-22 03-AM,ZECRUR,11664.02,11669,11664.02,11669,0.5637,6574.8
2018-06-22 02-AM,ZECRUR,11705.41,11705.41,11664.02,11664.02,0.2973,3468.19
2018-06-22 01-AM,ZECRUR,11811,11811,11705.41,11705.41,0.1604,1894.91
2018-06-22 12-AM,ZECRUR,11772.88,11811,11666.35,11811,0.3851,4512.69
2018-06-21 11-PM,ZECRUR,11768.53,11772.88,11664.02,11772.88,0.1997,2337.25
2018-06-21 10-PM,ZECRUR,11847.12,11847.12,11660.18,11768.53,0.4672,5480.69
2018-06-21 09-PM,ZECRUR,11665,11847.12,11660.18,11847.12,1.03,12044.64
2018-06-21 08-PM,ZECRUR,11894,11894,11665,11665,0.3794,4440.56
2018-06-21 07-PM,ZECRUR,11663.28,11894,11660.18,11894,1.35,16029.88
