Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XVG,Volume BTC
2018-09-10,XVGBTC,2.06e-06,2.12e-06,2.0e-06,2.02e-06,1099105.29,2.26
2018-09-09,XVGBTC,2.1e-06,2.15e-06,2.01e-06,2.06e-06,1023995.26,2.14
2018-09-08,XVGBTC,2.19e-06,2.23e-06,2.05e-06,2.1e-06,1376661.97,2.95
2018-09-07,XVGBTC,2.26e-06,2.32e-06,2.15e-06,2.19e-06,905451.6,2.0
2018-09-06,XVGBTC,2.18e-06,2.27e-06,2.11e-06,2.26e-06,1123791.56,2.45
2018-09-05,XVGBTC,2.45e-06,2.55e-06,2.17e-06,2.18e-06,1352938.66,3.12
2018-09-04,XVGBTC,2.47e-06,2.7e-06,2.45e-06,2.45e-06,1637767.23,4.22
2018-09-03,XVGBTC,2.56e-06,2.56e-06,2.4e-06,2.47e-06,1135772.67,2.81
2018-09-02,XVGBTC,2.43e-06,2.78e-06,2.41e-06,2.56e-06,2800692.14,7.28
2018-09-01,XVGBTC,2.06e-06,2.66e-06,2.05e-06,2.43e-06,3008772.54,7.18
2018-08-31,XVGBTC,2.03e-06,2.09e-06,2.0e-06,2.06e-06,626675.85,1.28
2018-08-30,XVGBTC,2.1e-06,2.13e-06,1.96e-06,2.03e-06,1102890.84,2.23
2018-08-29,XVGBTC,2.2e-06,2.28e-06,2.08e-06,2.1e-06,1182238.48,2.53
2018-08-28,XVGBTC,2.1e-06,2.25e-06,2.1e-06,2.2e-06,1101049.58,2.41
