Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume AST,Volume BTC
2019-05-18,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-17,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-16,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-15,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-14,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-13,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-12,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-11,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-10,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-09,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-08,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-07,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-06,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-05,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-04,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-03,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-02,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-05-01,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-30,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-29,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-28,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-27,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-26,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-25,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-24,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-23,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-22,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-21,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-20,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-19,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-18,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-17,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-16,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-15,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-14,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-13,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-12,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-11,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-10,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-09,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-08,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-07,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-06,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-05,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-04,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-03,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-02,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-04-01,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-31,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-30,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-29,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-28,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-27,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-26,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-25,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-24,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-23,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-22,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-21,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-20,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-19,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-18,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-17,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-16,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-15,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-14,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-13,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-12,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-11,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-10,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-09,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-08,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-07,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-06,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-05,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-04,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-03,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-02,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-03-01,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-28,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-27,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-26,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-25,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-24,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-23,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-22,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-21,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-20,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-19,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-18,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-17,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-16,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-15,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-14,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-13,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-12,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-11,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-10,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-09,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-08,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-07,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-06,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-05,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-04,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-03,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-02,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-02-01,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-01-31,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-01-30,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-01-29,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-01-28,ASTBTC,8.02e-06,8.02e-06,8.02e-06,8.02e-06,0.0,0.0
2019-01-27,ASTBTC,8.59e-06,8.59e-06,7.87e-06,8.02e-06,78241.28,0.6378
2019-01-26,ASTBTC,8.85e-06,8.85e-06,8.48e-06,8.59e-06,21739.46,0.1878
2019-01-25,ASTBTC,8.59e-06,9.06e-06,8.59e-06,8.85e-06,77052.95,0.6817
2019-01-24,ASTBTC,8.33e-06,8.64e-06,8.16e-06,8.59e-06,51686.4,0.4341
2019-01-23,ASTBTC,8.44e-06,8.69e-06,8.3e-06,8.33e-06,78330.27,0.6661
2019-01-22,ASTBTC,8.31e-06,8.76e-06,8.08e-06,8.44e-06,178047.6,1.49
2019-01-21,ASTBTC,7.78e-06,9.01e-06,7.78e-06,8.31e-06,304364.56,2.58
2019-01-20,ASTBTC,8.43e-06,8.57e-06,7.06e-06,7.78e-06,81592.15,0.6501
2019-01-19,ASTBTC,8.57e-06,9.09e-06,7.56e-06,8.43e-06,153540.05,1.33
2019-01-18,ASTBTC,7.54e-06,9.21e-06,7.23e-06,8.57e-06,529864.58,4.36
2019-01-17,ASTBTC,7.17e-06,7.7e-06,7.17e-06,7.54e-06,95281.56,0.7139
2019-01-16,ASTBTC,7.08e-06,7.35e-06,6.94e-06,7.17e-06,76727.58,0.5487
2019-01-15,ASTBTC,6.86e-06,7.33e-06,6.77e-06,7.08e-06,157901.18,1.11
2019-01-14,ASTBTC,6.6e-06,6.97e-06,6.6e-06,6.86e-06,106312.61,0.7197
2019-01-13,ASTBTC,6.82e-06,6.87e-06,6.6e-06,6.6e-06,38365.77,0.2579
2019-01-12,ASTBTC,6.82e-06,6.85e-06,6.76e-06,6.82e-06,22376.89,0.1524
2019-01-11,ASTBTC,6.82e-06,6.89e-06,6.73e-06,6.82e-06,154867.91,1.05
2019-01-10,ASTBTC,7.32e-06,7.39e-06,6.73e-06,6.82e-06,406575.87,2.84
2019-01-09,ASTBTC,7.43e-06,7.45e-06,7.32e-06,7.32e-06,215054.74,1.59
2019-01-08,ASTBTC,7.54e-06,7.54e-06,7.38e-06,7.43e-06,220567.99,1.64
2019-01-07,ASTBTC,7.44e-06,7.92e-06,7.23e-06,7.54e-06,272038.21,2.03
2019-01-06,ASTBTC,7.39e-06,7.45e-06,7.27e-06,7.44e-06,463483.58,3.41
2019-01-05,ASTBTC,7.48e-06,7.49e-06,7.32e-06,7.39e-06,270681.12,2.02
2019-01-04,ASTBTC,7.43e-06,7.55e-06,7.36e-06,7.48e-06,385637.87,2.88
2019-01-03,ASTBTC,7.3e-06,7.58e-06,7.3e-06,7.43e-06,392229.39,2.92
2019-01-02,ASTBTC,7.09e-06,7.37e-06,7.09e-06,7.3e-06,592181.27,4.26
2019-01-01,ASTBTC,7.13e-06,7.2e-06,7.03e-06,7.09e-06,686759.1,4.88
2018-12-31,ASTBTC,7.3e-06,7.3e-06,7.11e-06,7.13e-06,563717.89,4.06
2018-12-30,ASTBTC,7.24e-06,7.34e-06,7.13e-06,7.3e-06,291589.77,2.12
2018-12-29,ASTBTC,7.34e-06,7.36e-06,7.15e-06,7.24e-06,525455.63,3.81
2018-12-28,ASTBTC,7.11e-06,7.34e-06,6.93e-06,7.34e-06,382807.83,2.74
2018-12-27,ASTBTC,7.66e-06,7.66e-06,7.08e-06,7.11e-06,234576.45,1.75
2018-12-26,ASTBTC,7.28e-06,7.84e-06,7.28e-06,7.66e-06,412600.66,3.15
2018-12-25,ASTBTC,7.88e-06,7.9e-06,7.2e-06,7.28e-06,470567.85,3.45
2018-12-24,ASTBTC,7.95e-06,8.2e-06,7.83e-06,7.88e-06,406197.86,3.23
2018-12-23,ASTBTC,7.83e-06,8.04e-06,7.81e-06,7.95e-06,215012.74,1.7
2018-12-22,ASTBTC,7.39e-06,8.07e-06,7.34e-06,7.83e-06,288939.49,2.25
2018-12-21,ASTBTC,7.22e-06,7.56e-06,7.14e-06,7.39e-06,439483.61,3.21
2018-12-20,ASTBTC,7.44e-06,7.45e-06,7.16e-06,7.22e-06,413835.8,3.01
2018-12-19,ASTBTC,7.26e-06,7.73e-06,7.26e-06,7.44e-06,342619.37,2.58
2018-12-18,ASTBTC,7.43e-06,7.54e-06,7.17e-06,7.26e-06,484378.88,3.58
2018-12-17,ASTBTC,7.11e-06,7.65e-06,7.11e-06,7.43e-06,493579.01,3.6
2018-12-16,ASTBTC,7.12e-06,7.21e-06,7.06e-06,7.11e-06,402680.04,2.88
2018-12-15,ASTBTC,7.21e-06,7.29e-06,7.04e-06,7.12e-06,525619.16,3.78
2018-12-14,ASTBTC,7.35e-06,7.4e-06,7.14e-06,7.21e-06,660930.85,4.82
2018-12-13,ASTBTC,7.47e-06,7.71e-06,7.26e-06,7.35e-06,503560.83,3.78
2018-12-12,ASTBTC,7.47e-06,7.67e-06,7.41e-06,7.47e-06,504164.37,3.78
2018-12-11,ASTBTC,7.56e-06,7.87e-06,7.45e-06,7.47e-06,401189.32,3.05
2018-12-10,ASTBTC,8.2e-06,8.34e-06,7.43e-06,7.56e-06,577168.14,4.43
2018-12-09,ASTBTC,7.91e-06,8.29e-06,7.84e-06,8.2e-06,324885.75,2.62
2018-12-08,ASTBTC,8.2e-06,8.51e-06,7.85e-06,7.91e-06,545821.82,4.41
2018-12-07,ASTBTC,8.32e-06,8.46e-06,7.75e-06,8.2e-06,511058.57,4.14
2018-12-06,ASTBTC,9.11e-06,9.17e-06,8.28e-06,8.32e-06,438961.26,3.8
2018-12-05,ASTBTC,1.013e-05,1.017e-05,9.07e-06,9.11e-06,282002.44,2.68
2018-12-04,ASTBTC,1.067e-05,1.067e-05,9.53e-06,1.013e-05,276989.3,2.76
2018-12-03,ASTBTC,9.8e-06,1.128e-05,9.42e-06,1.067e-05,538137.02,5.59
2018-12-02,ASTBTC,9.06e-06,9.95e-06,8.86e-06,9.8e-06,476701.75,4.45
2018-12-01,ASTBTC,8.69e-06,1.003e-05,8.69e-06,9.06e-06,520952.02,4.78
2018-11-30,ASTBTC,8.94e-06,8.94e-06,8.17e-06,8.69e-06,499610.35,4.29
2018-11-29,ASTBTC,8.88e-06,1.046e-05,8.69e-06,8.94e-06,788730.09,7.52
2018-11-28,ASTBTC,8.27e-06,8.94e-06,8.21e-06,8.88e-06,375533.27,3.19
2018-11-27,ASTBTC,7.66e-06,8.55e-06,7.64e-06,8.27e-06,514433.74,4.14
2018-11-26,ASTBTC,7.68e-06,7.84e-06,7.32e-06,7.66e-06,578095.44,4.41
2018-11-25,ASTBTC,7.95e-06,8.09e-06,7.47e-06,7.68e-06,678212.13,5.23
2018-11-24,ASTBTC,8.31e-06,8.7e-06,7.92e-06,7.95e-06,532338.89,4.48
2018-11-23,ASTBTC,8.4e-06,8.64e-06,8.14e-06,8.31e-06,365638.12,3.03
2018-11-22,ASTBTC,8.34e-06,9.02e-06,8.34e-06,8.4e-06,419218.41,3.66
2018-11-21,ASTBTC,8.33e-06,8.77e-06,8.33e-06,8.34e-06,486144.32,4.16
2018-11-20,ASTBTC,9.48e-06,9.57e-06,8.33e-06,8.33e-06,724497.61,6.41
2018-11-19,ASTBTC,1.097e-05,1.101e-05,9.44e-06,9.48e-06,507457.2,5.1
2018-11-18,ASTBTC,1.09e-05,1.097e-05,1.088e-05,1.097e-05,239290.26,2.62
2018-11-17,ASTBTC,1.125e-05,1.125e-05,1.09e-05,1.09e-05,269143.16,2.95
2018-11-16,ASTBTC,1.169e-05,1.197e-05,1.121e-05,1.125e-05,307313.7,3.56
2018-11-15,ASTBTC,1.241e-05,1.241e-05,1.103e-05,1.169e-05,340077.87,4.01
2018-11-14,ASTBTC,1.375e-05,1.375e-05,1.224e-05,1.241e-05,384653.96,5.03
2018-11-13,ASTBTC,1.443e-05,1.447e-05,1.374e-05,1.375e-05,227850.03,3.21
2018-11-12,ASTBTC,1.484e-05,1.489e-05,1.433e-05,1.443e-05,237016.57,3.45
2018-11-11,ASTBTC,1.521e-05,1.577e-05,1.474e-05,1.484e-05,283082.67,4.3
2018-11-10,ASTBTC,1.474e-05,1.535e-05,1.47e-05,1.521e-05,218904.26,3.25
2018-11-09,ASTBTC,1.608e-05,1.621e-05,1.462e-05,1.474e-05,305990.79,4.62
2018-11-08,ASTBTC,1.516e-05,1.614e-05,1.516e-05,1.608e-05,298714.58,4.65
2018-11-07,ASTBTC,1.451e-05,1.531e-05,1.413e-05,1.516e-05,306132.19,4.44
2018-11-06,ASTBTC,1.455e-05,1.539e-05,1.428e-05,1.451e-05,348316.85,5.09
2018-11-05,ASTBTC,1.48e-05,1.48e-05,1.425e-05,1.455e-05,332434.95,4.81
2018-11-04,ASTBTC,1.526e-05,1.554e-05,1.462e-05,1.48e-05,365772.69,5.51
2018-11-03,ASTBTC,1.634e-05,1.634e-05,1.522e-05,1.526e-05,285678.67,4.47
2018-11-02,ASTBTC,1.576e-05,1.677e-05,1.575e-05,1.634e-05,303375.7,4.95
2018-11-01,ASTBTC,1.663e-05,1.667e-05,1.568e-05,1.576e-05,222142.8,3.62
2018-10-31,ASTBTC,1.815e-05,1.82e-05,1.632e-05,1.663e-05,297913.57,5.0
2018-10-30,ASTBTC,1.474e-05,2.094e-05,1.474e-05,1.815e-05,568997.43,10.26
2018-10-29,ASTBTC,1.347e-05,1.629e-05,1.323e-05,1.474e-05,396290.59,5.77
2018-10-28,ASTBTC,1.283e-05,1.365e-05,1.279e-05,1.347e-05,212131.08,2.81
2018-10-27,ASTBTC,1.373e-05,1.381e-05,1.272e-05,1.283e-05,328915.01,4.33
2018-10-26,ASTBTC,1.394e-05,1.398e-05,1.36e-05,1.373e-05,152047.14,2.08
2018-10-25,ASTBTC,1.468e-05,1.472e-05,1.373e-05,1.394e-05,200056.29,2.84
2018-10-24,ASTBTC,1.425e-05,1.478e-05,1.422e-05,1.468e-05,165392.7,2.38
2018-10-23,ASTBTC,1.427e-05,1.467e-05,1.411e-05,1.425e-05,188512.97,2.7
2018-10-22,ASTBTC,1.47e-05,1.47e-05,1.422e-05,1.427e-05,182351.72,2.61
2018-10-21,ASTBTC,1.484e-05,1.589e-05,1.463e-05,1.47e-05,221528.32,3.36
2018-10-20,ASTBTC,1.407e-05,1.548e-05,1.407e-05,1.484e-05,266652.16,3.9
2018-10-19,ASTBTC,1.373e-05,1.418e-05,1.359e-05,1.407e-05,219619.42,3.04
2018-10-18,ASTBTC,1.393e-05,1.47e-05,1.353e-05,1.373e-05,276655.84,3.87
2018-10-17,ASTBTC,1.387e-05,1.41e-05,1.378e-05,1.393e-05,178930.72,2.49
2018-10-16,ASTBTC,1.353e-05,1.42e-05,1.326e-05,1.387e-05,294115.46,4.03
2018-10-15,ASTBTC,1.36e-05,1.424e-05,1.255e-05,1.353e-05,517142.23,6.93
2018-10-14,ASTBTC,1.368e-05,1.43e-05,1.329e-05,1.36e-05,370454.72,5.07
2018-10-13,ASTBTC,1.277e-05,1.374e-05,1.277e-05,1.368e-05,186653.96,2.46
2018-10-12,ASTBTC,1.286e-05,1.349e-05,1.272e-05,1.277e-05,300697.92,3.93
2018-10-11,ASTBTC,1.414e-05,1.419e-05,1.252e-05,1.286e-05,565995.31,7.52
2018-10-10,ASTBTC,1.434e-05,1.434e-05,1.361e-05,1.414e-05,219647.4,3.07
2018-10-09,ASTBTC,1.495e-05,1.503e-05,1.394e-05,1.434e-05,277584.64,3.99
2018-10-08,ASTBTC,1.438e-05,1.518e-05,1.432e-05,1.495e-05,209966.31,3.13
2018-10-07,ASTBTC,1.37e-05,1.46e-05,1.37e-05,1.438e-05,179884.55,2.56
2018-10-06,ASTBTC,1.351e-05,1.376e-05,1.35e-05,1.37e-05,195216.04,2.65
2018-10-05,ASTBTC,1.34e-05,1.357e-05,1.317e-05,1.351e-05,277399.52,3.71
2018-10-04,ASTBTC,1.328e-05,1.367e-05,1.326e-05,1.34e-05,73148.46,0.9859
2018-10-03,ASTBTC,1.276e-05,1.364e-05,1.228e-05,1.328e-05,329301.68,4.2
2018-10-02,ASTBTC,1.237e-05,1.279e-05,1.237e-05,1.276e-05,253471.52,3.22
