Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NXT,Volume BTC
2019-05-24,NXTBTC,4.12e-06,4.2e-06,4.01e-06,4.09e-06,1501618.29,6.15
2019-05-23,NXTBTC,4.34e-06,4.36e-06,4.05e-06,4.12e-06,2032670.71,8.52
2019-05-22,NXTBTC,4.16e-06,4.75e-06,4.11e-06,4.34e-06,5862792.34,25.84
2019-05-21,NXTBTC,4.13e-06,4.39e-06,4.0e-06,4.16e-06,1927470.04,8.02
2019-05-20,NXTBTC,4.19e-06,4.27e-06,4.06e-06,4.13e-06,1085697.19,4.53
2019-05-19,NXTBTC,4.38e-06,4.5e-06,4.16e-06,4.19e-06,1371547.52,5.84
2019-05-18,NXTBTC,4.45e-06,4.62e-06,4.33e-06,4.38e-06,1270928.63,5.73
2019-05-17,NXTBTC,4.53e-06,4.72e-06,4.22e-06,4.45e-06,3829197.14,17.19
2019-05-16,NXTBTC,4.56e-06,5.45e-06,4.5e-06,4.53e-06,8571806.81,42.65
2019-05-15,NXTBTC,4.49e-06,4.76e-06,4.29e-06,4.56e-06,2520855.85,11.42
2019-05-14,NXTBTC,4.06e-06,4.68e-06,3.69e-06,4.49e-06,2787677.15,11.48
2019-05-13,NXTBTC,4.6e-06,4.6e-06,3.92e-06,4.06e-06,1711917.12,7.38
2019-05-12,NXTBTC,4.91e-06,4.91e-06,4.55e-06,4.6e-06,1254382.11,5.83
2019-05-11,NXTBTC,4.92e-06,4.95e-06,4.51e-06,4.91e-06,1803102.03,8.44
2019-05-10,NXTBTC,4.99e-06,5.2e-06,4.55e-06,4.92e-06,1625358.36,7.73
2019-05-09,NXTBTC,5.2e-06,5.2e-06,4.92e-06,4.99e-06,1057657.61,5.32
2019-05-08,NXTBTC,5.29e-06,5.31e-06,5.03e-06,5.2e-06,754902.27,3.88
2019-05-07,NXTBTC,5.6e-06,5.6e-06,5.31e-06,5.42e-06,350026.88,1.9
2019-05-06,NXTBTC,5.54e-06,5.63e-06,5.3e-06,5.6e-06,1057616.28,5.76
2019-05-05,NXTBTC,5.56e-06,5.81e-06,5.49e-06,5.54e-06,601269.36,3.39
2019-05-04,NXTBTC,5.91e-06,5.91e-06,5.56e-06,5.56e-06,727397.38,4.13
2019-05-03,NXTBTC,5.79e-06,5.99e-06,5.48e-06,5.91e-06,2106174.35,12.19
2019-05-02,NXTBTC,5.58e-06,5.95e-06,5.53e-06,5.79e-06,1510447.38,8.71
2019-05-01,NXTBTC,5.53e-06,5.63e-06,5.4e-06,5.58e-06,549563.89,3.01
2019-04-30,NXTBTC,5.57e-06,5.7e-06,5.49e-06,5.53e-06,1102584.61,6.26
2019-04-29,NXTBTC,5.58e-06,5.67e-06,5.3e-06,5.57e-06,541881.67,2.93
2019-04-28,NXTBTC,5.59e-06,5.78e-06,5.42e-06,5.58e-06,685492.33,3.84
2019-04-27,NXTBTC,5.49e-06,5.68e-06,5.49e-06,5.59e-06,382852.03,2.15
2019-04-26,NXTBTC,5.81e-06,5.81e-06,5.49e-06,5.49e-06,382137.53,2.13
2019-04-25,NXTBTC,5.6e-06,5.82e-06,5.55e-06,5.81e-06,802927.09,4.57
2019-04-24,NXTBTC,5.75e-06,5.99e-06,5.5e-06,5.6e-06,1959025.58,11.2
2019-04-23,NXTBTC,5.94e-06,5.99e-06,5.57e-06,5.75e-06,2226429.94,12.79
2019-04-22,NXTBTC,6.06e-06,6.17e-06,5.92e-06,5.94e-06,791052.75,4.78
2019-04-21,NXTBTC,6.2e-06,6.41e-06,5.94e-06,6.06e-06,1659610.1,10.22
