Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2019-06-24 07-PM,BCHUSD,471.92,471.92,471.92,471.92,0.0,0.0
2019-06-24 06-PM,BCHUSD,471.92,471.92,471.92,471.92,0.0,0.0
2019-06-24 05-PM,BCHUSD,471.92,471.92,471.92,471.92,0.0,0.0
2019-06-24 04-PM,BCHUSD,471.92,471.92,471.92,471.92,0.0,0.0
2019-06-24 03-PM,BCHUSD,471.92,471.92,471.92,471.92,0.0,0.0
2019-06-24 02-PM,BCHUSD,473.04,473.04,471.92,471.92,0.2809,132.56
2019-06-24 01-PM,BCHUSD,473.04,473.04,473.04,473.04,0.0,0.0
2019-06-24 12-PM,BCHUSD,473.04,473.04,473.04,473.04,0.0,0.0
2019-06-24 11-AM,BCHUSD,473.04,473.04,473.04,473.04,0.0,0.0
2019-06-24 10-AM,BCHUSD,473.04,473.04,473.04,473.04,0.0,0.0
2019-06-24 09-AM,BCHUSD,473.04,473.04,473.04,473.04,0.0,0.0
2019-06-24 08-AM,BCHUSD,462.91,473.04,462.91,473.04,0.9844,465.67
2019-06-24 07-AM,BCHUSD,462.91,462.91,462.91,462.91,0.0,0.0
2019-06-24 06-AM,BCHUSD,462.91,462.91,462.91,462.91,0.0,0.0
2019-06-24 05-AM,BCHUSD,462.91,462.91,462.91,462.91,0.0,0.0
2019-06-24 04-AM,BCHUSD,462.91,462.91,462.91,462.91,0.0,0.0
2019-06-24 03-AM,BCHUSD,462.91,462.91,462.91,462.91,0.0,0.0
2019-06-24 02-AM,BCHUSD,462.91,462.91,462.91,462.91,0.0,0.0
2019-06-24 01-AM,BCHUSD,462.91,462.91,462.91,462.91,0.0,0.0
2019-06-24 12-AM,BCHUSD,462.91,462.91,462.91,462.91,0.0,0.0
2019-06-23 11-PM,BCHUSD,462.91,462.91,462.91,462.91,0.0,0.0
2019-06-23 10-PM,BCHUSD,462.91,462.91,462.91,462.91,0.0,0.0
2019-06-23 09-PM,BCHUSD,462.91,462.91,462.91,462.91,0.0,0.0
2019-06-23 08-PM,BCHUSD,462.91,462.91,462.91,462.91,0.0,0.0
2019-06-23 07-PM,BCHUSD,462.91,462.91,462.91,462.91,0.0,0.0
2019-06-23 06-PM,BCHUSD,462.91,462.91,462.91,462.91,0.0,0.0
2019-06-23 05-PM,BCHUSD,462.91,462.91,462.91,462.91,0.0,0.0
2019-06-23 04-PM,BCHUSD,462.91,462.91,462.91,462.91,0.0,0.0
2019-06-23 03-PM,BCHUSD,462.72,462.91,462.72,462.91,0.1318,61.01
2019-06-23 02-PM,BCHUSD,490.6,490.6,462.72,462.72,0.01853,8.575
2019-06-23 01-PM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-23 12-PM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-23 11-AM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-23 10-AM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-23 09-AM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-23 08-AM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-23 07-AM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-23 06-AM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-23 05-AM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-23 04-AM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-23 03-AM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-23 02-AM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-23 01-AM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-23 12-AM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-22 11-PM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-22 10-PM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-22 09-PM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-22 08-PM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-22 07-PM,BCHUSD,490.6,490.6,490.6,490.6,0.0,0.0
2019-06-22 06-PM,BCHUSD,465,490.6,465,490.6,0.1203,58.66
2019-06-22 05-PM,BCHUSD,450,465,450,465,1.435,649.93
2019-06-22 04-PM,BCHUSD,450,450,450,450,0.0,0.0
2019-06-22 03-PM,BCHUSD,450,450,450,450,0.0,0.0
2019-06-22 02-PM,BCHUSD,450,450,450,450,0.0,0.0
2019-06-22 01-PM,BCHUSD,449,450,449,450,8.512,3830.18
2019-06-22 12-PM,BCHUSD,434.4,449,434.4,449,0.02,8.98
2019-06-22 11-AM,BCHUSD,434.4,434.4,434.4,434.4,0.0,0.0
2019-06-22 10-AM,BCHUSD,434.4,434.4,434.4,434.4,0.0,0.0
2019-06-22 09-AM,BCHUSD,434.4,434.4,434.4,434.4,0.0,0.0
2019-06-22 08-AM,BCHUSD,434.4,434.4,434.4,434.4,0.0,0.0
2019-06-22 07-AM,BCHUSD,434.4,434.4,434.4,434.4,0.0,0.0
2019-06-22 06-AM,BCHUSD,434.4,434.4,434.4,434.4,0.0,0.0
2019-06-22 05-AM,BCHUSD,434.4,434.4,434.4,434.4,0.0,0.0
2019-06-22 04-AM,BCHUSD,434.4,434.4,434.4,434.4,0.0,0.0
2019-06-22 03-AM,BCHUSD,434.4,434.4,434.4,434.4,0.0,0.0
2019-06-22 02-AM,BCHUSD,434.4,434.4,434.4,434.4,0.0,0.0
2019-06-22 01-AM,BCHUSD,434.4,434.4,434.4,434.4,0.0,0.0
2019-06-22 12-AM,BCHUSD,434.4,434.4,434.4,434.4,0.0,0.0
2019-06-21 11-PM,BCHUSD,434.4,434.4,434.4,434.4,0.0,0.0
2019-06-21 10-PM,BCHUSD,434.4,434.4,434.4,434.4,0.0,0.0
2019-06-21 09-PM,BCHUSD,434.4,434.4,434.4,434.4,0.0,0.0
2019-06-21 08-PM,BCHUSD,434.4,434.4,434.4,434.4,0.0,0.0
2019-06-21 07-PM,BCHUSD,434.4,434.4,434.4,434.4,0.04326,18.79
2019-06-21 06-PM,BCHUSD,425.74,434.4,425.74,434.4,0.5755,250.0
2019-06-21 05-PM,BCHUSD,425.74,425.74,425.74,425.74,0.0,0.0
2019-06-21 04-PM,BCHUSD,425.74,425.74,425.74,425.74,0.0,0.0
2019-06-21 03-PM,BCHUSD,425.74,425.74,425.74,425.74,0.0,0.0
2019-06-21 02-PM,BCHUSD,425.74,425.74,425.74,425.74,0.0,0.0
2019-06-21 01-PM,BCHUSD,415.93,429.93,415.93,425.74,4.263,1832.58
2019-06-21 12-PM,BCHUSD,415.93,415.93,415.93,415.93,0.0,0.0
2019-06-21 11-AM,BCHUSD,415.93,415.93,415.93,415.93,0.0,0.0
2019-06-21 10-AM,BCHUSD,415.93,415.93,415.93,415.93,0.0,0.0
2019-06-21 09-AM,BCHUSD,415.93,415.93,415.93,415.93,0.0,0.0
2019-06-21 08-AM,BCHUSD,415.93,415.93,415.93,415.93,0.0,0.0
