Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume IDR
2019-03-04 02-AM,BTCIDR,53608000,54574000,53600000,54360000,0.7295,39222675.93
2019-03-04 01-AM,BTCIDR,54302000,54503000,53608000,53608000,0.6748,36662064.79
2019-03-04 12-AM,BTCIDR,54575000,54575000,54247000,54302000,0.02997,1632778.07
2019-03-03 11-PM,BTCIDR,54575000,54575000,54149000,54575000,0.08093,4387320.86
2019-03-03 10-PM,BTCIDR,54259000,54575000,54259000,54575000,0.1747,9520180.86
2019-03-03 09-PM,BTCIDR,54259000,54259000,54259000,54259000,0.00353,191534.27
2019-03-03 08-PM,BTCIDR,54570000,54570000,54253000,54259000,0.04658,2527075.44
2019-03-03 07-PM,BTCIDR,54260000,54570000,54260000,54570000,0.007467,406401.39
2019-03-03 06-PM,BTCIDR,54272000,54570000,54260000,54260000,0.06047,3295905.72
2019-03-03 05-PM,BTCIDR,54600000,54600000,54255000,54272000,0.1239,6724412.02
2019-03-03 04-PM,BTCIDR,54346000,54600000,54224000,54600000,0.2746,14916120.33
2019-03-03 03-PM,BTCIDR,54599000,54599000,54070000,54346000,0.4431,24106584.22
2019-03-03 02-PM,BTCIDR,54599000,54599000,54518000,54599000,0.05083,2775076.97
2019-03-03 01-PM,BTCIDR,54435000,54599000,54426000,54599000,0.1257,6843920.46
2019-03-03 12-PM,BTCIDR,54436000,54436000,54434000,54435000,0.07514,4090039.52
2019-03-03 11-AM,BTCIDR,54599000,54599000,54419000,54436000,0.3279,17859022.19
2019-03-03 10-AM,BTCIDR,54482000,54599000,54410000,54599000,0.2217,12073827.42
2019-03-03 09-AM,BTCIDR,54579000,54580000,54075000,54482000,0.1631,8896267.21
2019-03-03 08-AM,BTCIDR,54500000,54580000,54050000,54579000,0.05033,2741442.94
2019-03-03 07-AM,BTCIDR,54497000,54500000,54017000,54500000,0.1932,10527830.75
2019-03-03 06-AM,BTCIDR,54010000,54498000,54010000,54497000,0.02214,1205995.58
2019-03-03 05-AM,BTCIDR,54600000,54600000,53500000,54010000,0.5081,27372533.31
2019-03-03 04-AM,BTCIDR,54600000,54600000,54599000,54600000,0.1103,6023470.21
2019-03-03 03-AM,BTCIDR,54710000,54710000,54600000,54600000,0.102,5577214.42
2019-03-03 02-AM,BTCIDR,54710000,54797000,54622000,54710000,0.08662,4741746.87
2019-03-03 01-AM,BTCIDR,54498000,54747000,53901000,54710000,0.1518,8283932.58
2019-03-03 12-AM,BTCIDR,54495000,54498000,54494000,54498000,0.06103,3325745.55
2019-03-02 11-PM,BTCIDR,54496000,54496000,54495000,54495000,0.000734,39999.33
2019-03-02 10-PM,BTCIDR,54498000,54498000,54495000,54496000,0.009175,499999.8
2019-03-02 09-PM,BTCIDR,54498000,54498000,54498000,54498000,0.0,0.0
2019-03-02 08-PM,BTCIDR,54498000,54498000,54498000,54498000,0.0,0.0
2019-03-02 07-PM,BTCIDR,54499000,54499000,53600000,54498000,0.07585,4106678.8
2019-03-02 06-PM,BTCIDR,54499000,54499000,53599000,54499000,0.07647,4138889.14
2019-03-02 05-PM,BTCIDR,54499000,54499000,54001000,54499000,0.02099,1135406.28
2019-03-02 04-PM,BTCIDR,54500000,54500000,54010000,54499000,0.01012,550147.88
2019-03-02 03-PM,BTCIDR,54500000,54500000,54500000,54500000,0.01174,639993.5
2019-03-02 02-PM,BTCIDR,54469000,54500000,54010000,54500000,0.04134,2252696.88
2019-03-02 01-PM,BTCIDR,54499000,54539000,54469000,54469000,0.1089,5935283.53
2019-03-02 12-PM,BTCIDR,54499000,54500000,54000000,54499000,0.265,14345622.05
2019-03-02 11-AM,BTCIDR,54500000,54500000,54002000,54499000,0.1153,6262783.3
2019-03-02 10-AM,BTCIDR,54500000,54500000,53507000,54500000,0.4087,22174057.7
2019-03-02 09-AM,BTCIDR,54600000,54600000,54494000,54500000,0.2855,15557830.69
2019-03-02 08-AM,BTCIDR,54599000,54600000,54250000,54600000,1.26,68679435.69
2019-03-02 07-AM,BTCIDR,54705000,54705000,54070000,54599000,0.04121,2251441.42
2019-03-02 06-AM,BTCIDR,54560000,54705000,54005000,54705000,0.2557,13950123.26
2019-03-02 05-AM,BTCIDR,54500000,54560000,54500000,54560000,0.3841,20954000.58
2019-03-02 04-AM,BTCIDR,54617000,54617000,54015000,54500000,0.373,20335490.47
2019-03-02 03-AM,BTCIDR,54700000,54712000,54617000,54617000,0.2032,11115954.76
2019-03-02 02-AM,BTCIDR,54700000,54737000,54069000,54700000,0.1189,6502237.06
2019-03-02 01-AM,BTCIDR,53900000,54708000,53900000,54700000,0.1174,6403641.91
2019-03-02 12-AM,BTCIDR,54699000,54699000,53900000,53900000,0.3186,17195190.8
2019-03-01 11-PM,BTCIDR,54708000,54708000,54001000,54699000,0.006966,379437.47
2019-03-01 10-PM,BTCIDR,53907000,54708000,53907000,54708000,0.002074,113464.39
2019-03-01 09-PM,BTCIDR,54738000,54738000,53907000,53907000,0.03047,1657784.04
2019-03-01 08-PM,BTCIDR,54738000,54738000,54738000,54738000,0.02375,1300027.5
2019-03-01 07-PM,BTCIDR,54738000,54738000,54738000,54738000,0.0,0.0
2019-03-01 06-PM,BTCIDR,54727000,54739000,53802000,54738000,0.1143,6190749.2
2019-03-01 05-PM,BTCIDR,54725000,54727000,54725000,54727000,0.08085,4424717.66
2019-03-01 04-PM,BTCIDR,54679000,54725000,54676000,54725000,0.08263,4518641.41
2019-03-01 03-PM,BTCIDR,54718000,54725000,54679000,54679000,0.037,2024448.17
2019-03-01 02-PM,BTCIDR,54500000,54725000,54500000,54718000,0.06107,3341034.66
2019-03-01 01-PM,BTCIDR,54728000,54728000,54355000,54500000,0.1067,5829487.27
2019-03-01 12-PM,BTCIDR,54732000,54744000,54728000,54728000,0.02618,1432997.27
2019-03-01 11-AM,BTCIDR,54450000,54874000,54450000,54732000,0.1784,9767876.96
2019-03-01 10-AM,BTCIDR,54699000,54800000,54450000,54450000,0.05978,3270427.59
2019-03-01 09-AM,BTCIDR,54625000,54699000,54625000,54699000,0.03744,2047818.66
2019-03-01 08-AM,BTCIDR,54605000,54698000,54544000,54625000,0.2218,12117232.71
2019-03-01 07-AM,BTCIDR,54605000,54605000,54370000,54605000,0.1813,9875962.76
2019-03-01 06-AM,BTCIDR,54695000,54695000,54350000,54605000,0.1495,8162078.81
2019-03-01 05-AM,BTCIDR,54698000,54698000,54301000,54695000,0.1237,6765473.75
2019-03-01 04-AM,BTCIDR,54609000,54700000,54002000,54698000,0.01571,856238.07
2019-03-01 03-AM,BTCIDR,54600000,54609000,54001000,54609000,0.04429,2414289.93
2019-03-01 02-AM,BTCIDR,54200000,54600000,54001000,54600000,0.007565,411545.76
2019-03-01 01-AM,BTCIDR,54599000,54599000,53380000,54200000,0.1715,9351319.19
2019-03-01 12-AM,BTCIDR,54540000,54599000,53334000,54599000,0.07186,3895617.96
2019-02-28 11-PM,BTCIDR,54595000,54595000,54540000,54540000,0.011,600000.48
2019-02-28 10-PM,BTCIDR,54599000,54599000,54595000,54595000,0.000724,39526.78
2019-02-28 09-PM,BTCIDR,54599000,54599000,54599000,54599000,0.0,0.0
2019-02-28 08-PM,BTCIDR,54600000,54600000,54598000,54599000,0.01264,689962.56
2019-02-28 07-PM,BTCIDR,54599000,54600000,54599000,54600000,0.01191,650008.55
2019-02-28 06-PM,BTCIDR,54510000,54650000,53150000,54599000,0.2275,12312545.76
2019-02-28 05-PM,BTCIDR,54997000,54997000,54510000,54510000,0.02768,1509280.36
2019-02-28 04-PM,BTCIDR,54999000,54999000,54510000,54997000,0.103,5615124.3
2019-02-28 03-PM,BTCIDR,54805000,55000000,54510000,54999000,0.1288,7066697.1
2019-02-28 02-PM,BTCIDR,54732000,54968000,54732000,54805000,0.3285,18029995.57
2019-02-28 01-PM,BTCIDR,54795000,54795000,54726000,54732000,0.0376,2057947.86
2019-02-28 12-PM,BTCIDR,54968000,54968000,54794000,54795000,0.1308,7170614.91
2019-02-28 11-AM,BTCIDR,54905000,54968000,54734000,54968000,0.2277,12479479.09
2019-02-28 10-AM,BTCIDR,54870000,54969000,54500000,54905000,0.05954,3264925.54
2019-02-28 09-AM,BTCIDR,54875000,54875000,54852000,54870000,0.223,12237737.42
2019-02-28 08-AM,BTCIDR,54810000,55000000,54799000,54875000,0.5695,31244256.81
2019-02-28 07-AM,BTCIDR,54755000,54911000,54172000,54810000,0.3998,21869318.31
2019-02-28 06-AM,BTCIDR,54770000,54770000,54350000,54755000,0.1689,9244338.66
2019-02-28 05-AM,BTCIDR,54850000,54850000,54600000,54770000,0.09677,5299977.67
2019-02-28 04-AM,BTCIDR,54786000,54900000,54550000,54850000,0.7058,38663401.38
2019-02-28 03-AM,BTCIDR,54722000,54786000,54200000,54786000,0.278,15202171.85
2019-02-28 02-AM,BTCIDR,54180000,54795000,54170000,54722000,0.2556,13969731.58
2019-02-28 01-AM,BTCIDR,54499000,54797000,54180000,54180000,0.007542,411322.43
2019-02-28 12-AM,BTCIDR,54850000,54850000,53117000,54499000,0.4373,23641480.26
2019-02-27 11-PM,BTCIDR,54000000,54880000,54000000,54850000,0.06957,3815722.41
2019-02-27 10-PM,BTCIDR,54114000,54880000,54000000,54000000,0.02623,1417085.04
2019-02-27 09-PM,BTCIDR,54555000,54555000,54114000,54114000,0.06205,3359324.39
2019-02-27 08-PM,BTCIDR,54885000,54885000,54555000,54555000,0.02492,1360280.7
2019-02-27 07-PM,BTCIDR,54808000,54885000,54808000,54885000,0.1167,6403199.93
2019-02-27 06-PM,BTCIDR,54800000,54808000,54800000,54808000,0.01916,1050008.37
2019-02-27 05-PM,BTCIDR,54635000,54800000,54617000,54800000,0.5726,31291560.27
2019-02-27 04-PM,BTCIDR,54775000,54787000,54635000,54635000,0.1297,7098481.6
2019-02-27 03-PM,BTCIDR,54793000,54880000,54775000,54775000,0.1975,10824606.21
2019-02-27 02-PM,BTCIDR,54900000,54900000,54793000,54793000,0.007727,423755.7
2019-02-27 01-PM,BTCIDR,54895000,54900000,54890000,54900000,0.7095,38953930.56
2019-02-27 12-PM,BTCIDR,54890000,54900000,54793000,54895000,0.09362,5138729.98
2019-02-27 11-AM,BTCIDR,54792000,54890000,54645000,54890000,0.1538,8410398.24
2019-02-27 10-AM,BTCIDR,54789000,54804000,54763000,54792000,0.009866,540448.38
2019-02-27 09-AM,BTCIDR,54750000,54894000,54681000,54789000,0.3394,18573765.6
2019-02-27 08-AM,BTCIDR,54703000,54895000,54660000,54750000,0.2748,15036697.74
2019-02-27 07-AM,BTCIDR,53650000,54880000,53650000,54703000,0.3653,19982387.45
2019-02-27 06-AM,BTCIDR,54820000,54884000,53650000,53650000,0.2647,14385337.88
2019-02-27 05-AM,BTCIDR,54884000,54884000,54707000,54820000,0.03979,2180548.45
2019-02-27 04-AM,BTCIDR,54766000,54884000,54357000,54884000,0.1706,9350459.35
2019-02-27 03-AM,BTCIDR,54777000,54810000,54610000,54766000,0.03765,2060788.19
2019-02-27 02-AM,BTCIDR,54391000,54777000,54369000,54777000,0.2644,14464086.33
2019-02-27 01-AM,BTCIDR,54679000,54679000,54210000,54391000,0.1019,5564539.19
2019-02-27 12-AM,BTCIDR,54678000,54679000,54678000,54679000,0.08568,4684814.05
2019-02-26 11-PM,BTCIDR,54678000,54679000,54678000,54678000,0.02562,1400693.5
2019-02-26 10-PM,BTCIDR,54830000,54830000,54615000,54678000,0.1117,6109555.18
2019-02-26 09-PM,BTCIDR,54830000,54830000,54830000,54830000,0.0,0.0
2019-02-26 08-PM,BTCIDR,54748000,54830000,54748000,54830000,0.002097,114978.51
2019-02-26 07-PM,BTCIDR,54756000,54756000,54748000,54748000,0.0201,1100434.8
2019-02-26 06-PM,BTCIDR,54210000,54756000,54210000,54756000,0.04981,2724064.48
2019-02-26 05-PM,BTCIDR,54716000,54716000,54210000,54210000,0.04618,2504947.23
2019-02-26 04-PM,BTCIDR,54201000,54730000,54200000,54716000,0.1272,6942592.76
2019-02-26 03-PM,BTCIDR,54658000,54658000,54201000,54201000,0.1362,7422756.2
2019-02-26 02-PM,BTCIDR,54305000,54660000,54200000,54658000,0.1397,7587986.19
2019-02-26 01-PM,BTCIDR,54387000,54390000,54241000,54305000,0.1451,7884784.38
2019-02-26 12-PM,BTCIDR,54393000,54394000,54189000,54387000,0.1429,7769957.9
2019-02-26 11-AM,BTCIDR,54200000,54421000,54199000,54393000,0.2809,15231203.22
2019-02-26 10-AM,BTCIDR,54200000,54200000,54190000,54200000,0.3028,16412173.31
2019-02-26 09-AM,BTCIDR,54200000,54999000,54180000,54200000,0.3709,20132026.0
2019-02-26 08-AM,BTCIDR,54177000,54200000,54177000,54200000,0.2337,12664927.23
2019-02-26 07-AM,BTCIDR,54136000,54200000,54081000,54177000,0.2235,12108533.98
2019-02-26 06-AM,BTCIDR,54238000,54371000,54136000,54136000,0.1022,5547929.5
2019-02-26 05-AM,BTCIDR,54725000,54772000,53600000,54238000,0.2651,14403782.08
2019-02-26 04-AM,BTCIDR,54725000,55498000,53550000,54725000,0.139,7562922.6
2019-02-26 03-AM,BTCIDR,55294000,55500000,54725000,54725000,0.4637,25562053.72
2019-02-26 02-AM,BTCIDR,54765000,55399000,54764000,55294000,0.07029,3885273.59
2019-02-26 01-AM,BTCIDR,54898000,55500000,54730000,54765000,0.2032,11130733.71
2019-02-26 12-AM,BTCIDR,54351000,54898000,54351000,54898000,0.01046,574121.05
2019-02-25 11-PM,BTCIDR,54885000,54898000,54350000,54351000,0.07108,3882703.39
2019-02-25 10-PM,BTCIDR,54870000,54897000,54355000,54885000,0.08794,4825199.76
2019-02-25 09-PM,BTCIDR,54884000,54884000,54870000,54870000,0.009,493830.0
2019-02-25 08-PM,BTCIDR,55184000,55184000,54350000,54884000,0.02823,1545478.79
2019-02-25 07-PM,BTCIDR,55056000,55242000,55056000,55184000,0.006622,365712.79
2019-02-25 06-PM,BTCIDR,54260000,55056000,54260000,55056000,0.0491,2692471.7
2019-02-25 05-PM,BTCIDR,55000000,55000000,54255000,54260000,0.02793,1533922.43
2019-02-25 04-PM,BTCIDR,54649000,55000000,54000000,55000000,0.3849,21113943.05
2019-02-25 03-PM,BTCIDR,54300000,54649000,53550000,54649000,0.5688,30828976.96
2019-02-25 02-PM,BTCIDR,54207000,54300000,53501000,54300000,0.2785,15055618.38
2019-02-25 01-PM,BTCIDR,53999000,54240000,53311000,54207000,0.3912,21152970.25
2019-02-25 12-PM,BTCIDR,53999000,54000000,53276000,53999000,0.1077,5807244.54
2019-02-25 11-AM,BTCIDR,53900000,53999000,53275000,53999000,0.1876,10115973.21
2019-02-25 10-AM,BTCIDR,53839000,53900000,53682000,53900000,0.2471,13305585.59
2019-02-25 09-AM,BTCIDR,53800000,53895000,53301000,53839000,0.6496,34972995.12
2019-02-25 08-AM,BTCIDR,53726000,53801000,53300000,53800000,0.08787,4722208.04
2019-02-25 07-AM,BTCIDR,53848000,53848000,53183000,53726000,0.05669,3048886.01
2019-02-25 06-AM,BTCIDR,53840000,53849000,53170000,53848000,0.07515,4045647.07
2019-02-25 05-AM,BTCIDR,53850000,53899000,53121000,53840000,0.07003,3760130.34
2019-02-25 04-AM,BTCIDR,53699000,53850000,53121000,53850000,0.3683,19705248.23
2019-02-25 03-AM,BTCIDR,53698000,53699000,53300000,53699000,0.1695,9099886.11
2019-02-25 02-AM,BTCIDR,53697000,53699000,53121000,53698000,0.2675,14253056.91
2019-02-25 01-AM,BTCIDR,53117000,53700000,53117000,53697000,0.06021,3215920.2
2019-02-25 12-AM,BTCIDR,53117000,53649000,53115000,53117000,0.1018,5412371.18
2019-02-24 11-PM,BTCIDR,53108000,53702000,53108000,53117000,0.03052,1627959.71
2019-02-24 10-PM,BTCIDR,53702000,53702000,53107000,53108000,0.04756,2552314.3
2019-02-24 09-PM,BTCIDR,53702000,53702000,53102000,53702000,0.1381,7354742.54
2019-02-24 08-PM,BTCIDR,53662000,53702000,53662000,53702000,0.07146,3835388.53
2019-02-24 07-PM,BTCIDR,53662000,53662000,53100000,53662000,0.0531,2843003.54
2019-02-24 06-PM,BTCIDR,53662000,53662000,53618000,53662000,0.1508,8090954.01
2019-02-24 05-PM,BTCIDR,53629000,53665000,53620000,53662000,0.09167,4918807.76
2019-02-24 04-PM,BTCIDR,54099000,54099000,53100000,53629000,0.4514,24153498.42
2019-02-24 03-PM,BTCIDR,54399000,54519000,53770000,54099000,0.2318,12583129.34
2019-02-24 02-PM,BTCIDR,58592000,58592000,53752000,54399000,1.03,57568547.69
2019-02-24 01-PM,BTCIDR,58650000,58989000,58579000,58592000,0.323,18951173.54
2019-02-24 12-PM,BTCIDR,58711000,58999000,58650000,58650000,0.1542,9053344.91
2019-02-24 11-AM,BTCIDR,59170000,59170000,58711000,58711000,0.07447,4374155.16
2019-02-24 10-AM,BTCIDR,59290000,59290000,58746000,59170000,0.1811,10675043.03
2019-02-24 09-AM,BTCIDR,59123000,59290000,58802000,59290000,0.3505,20619490.67
2019-02-24 08-AM,BTCIDR,58999000,59262000,58826000,59123000,0.472,27891837.27
2019-02-24 07-AM,BTCIDR,59000000,59000000,58811000,58999000,0.05723,3375634.5
2019-02-24 06-AM,BTCIDR,58911000,59000000,58825000,59000000,0.08284,4883070.66
2019-02-24 05-AM,BTCIDR,59000000,59000000,58802000,58911000,0.06098,3592525.7
2019-02-24 04-AM,BTCIDR,59000000,59000000,58800000,59000000,0.1344,7928014.82
2019-02-24 03-AM,BTCIDR,58699000,59000000,58699000,59000000,0.6049,35526581.8
2019-02-24 02-AM,BTCIDR,58512000,58713000,58500000,58699000,0.2954,17304639.96
2019-02-24 01-AM,BTCIDR,58509000,58512000,57900000,58512000,0.09737,5695715.42
2019-02-24 12-AM,BTCIDR,58537000,58537000,57899000,58509000,0.07465,4351336.25
2019-02-23 11-PM,BTCIDR,58400000,58537000,57556000,58537000,0.02273,1325990.5
2019-02-23 10-PM,BTCIDR,58499000,58499000,58400000,58400000,0.0413,2412153.6
2019-02-23 09-PM,BTCIDR,58000000,58500000,57511000,58499000,0.002363,137445.58
2019-02-23 08-PM,BTCIDR,58253000,58450000,58000000,58000000,0.01057,617075.55
2019-02-23 07-PM,BTCIDR,58118000,58450000,58118000,58253000,0.09078,5296660.21
2019-02-23 06-PM,BTCIDR,57500000,58449000,57500000,58118000,0.6871,39708110.85
2019-02-23 05-PM,BTCIDR,56000000,57500000,56000000,57500000,0.6338,36188691.77
2019-02-23 04-PM,BTCIDR,55999000,56000000,55625000,56000000,0.1169,6538603.09
2019-02-23 03-PM,BTCIDR,55999000,55999000,55625000,55999000,0.03798,2115618.79
2019-02-23 02-PM,BTCIDR,56000000,56000000,55650000,55999000,0.06018,3363022.21
2019-02-23 01-PM,BTCIDR,55952000,56000000,55612000,56000000,0.006421,358944.91
2019-02-23 12-PM,BTCIDR,55999000,55999000,55601000,55952000,0.01678,939579.06
2019-02-23 11-AM,BTCIDR,56000000,56000000,55570000,55999000,0.05154,2885113.2
2019-02-23 10-AM,BTCIDR,56000000,56000000,55965000,56000000,0.03795,2125369.26
2019-02-23 09-AM,BTCIDR,55999000,56000000,55555000,56000000,0.03218,1801099.8
2019-02-23 08-AM,BTCIDR,55990000,56000000,55500000,55999000,0.2577,14418768.83
2019-02-23 07-AM,BTCIDR,55990000,55990000,55990000,55990000,0.01635,915324.52
2019-02-23 06-AM,BTCIDR,55882000,55990000,55157000,55990000,0.1126,6296236.65
2019-02-23 05-AM,BTCIDR,56004000,56010000,55881000,55882000,0.1385,7749500.32
2019-02-23 04-AM,BTCIDR,56000000,56144000,55999000,56004000,0.1309,7340572.61
2019-02-23 03-AM,BTCIDR,55937000,56000000,55937000,56000000,0.007129,399221.49
2019-02-23 02-AM,BTCIDR,55881000,55956000,55881000,55937000,0.08829,4938777.35
2019-02-23 01-AM,BTCIDR,55856000,55881000,55856000,55881000,0.02176,1215715.89
2019-02-23 12-AM,BTCIDR,55938000,55938000,55856000,55856000,0.05183,2896214.16
2019-02-22 11-PM,BTCIDR,55664000,55948000,55664000,55938000,0.1611,8997025.81
2019-02-22 10-PM,BTCIDR,55665000,55665000,55664000,55664000,0.00178,99082.83
2019-02-22 09-PM,BTCIDR,55665000,55665000,55665000,55665000,0.000898,49987.17
2019-02-22 08-PM,BTCIDR,55770000,55770000,55665000,55665000,0.004217,234751.79
2019-02-22 07-PM,BTCIDR,55719000,55844000,55719000,55770000,0.007271,405390.45
2019-02-22 06-PM,BTCIDR,55660000,55719000,54755000,55719000,0.02305,1279964.42
2019-02-22 05-PM,BTCIDR,54650000,55660000,54650000,55660000,0.01168,649960.09
2019-02-22 04-PM,BTCIDR,55658000,55802000,54650000,54650000,0.229,12753474.51
2019-02-22 03-PM,BTCIDR,55755000,56000000,55629000,55658000,0.04337,2418733.31
2019-02-22 02-PM,BTCIDR,55700000,55762000,55700000,55755000,0.1448,8073260.0
2019-02-22 01-PM,BTCIDR,55488000,55700000,54611000,55700000,0.3277,18213925.35
2019-02-22 12-PM,BTCIDR,55448000,55489000,54525000,55488000,0.2253,12420743.18
2019-02-22 11-AM,BTCIDR,55250000,55506000,55000000,55448000,0.13,7208280.39
2019-02-22 10-AM,BTCIDR,55250000,55250000,54527000,55250000,0.03544,1957005.67
2019-02-22 09-AM,BTCIDR,55250000,55250000,54450000,55250000,0.0382,2101936.49
2019-02-22 08-AM,BTCIDR,54435000,55250000,54435000,55250000,0.6578,36168078.3
2019-02-22 07-AM,BTCIDR,54990000,54990000,54435000,54435000,0.05661,3095357.59
2019-02-22 06-AM,BTCIDR,54999000,54999000,54990000,54990000,0.00355,195237.08
2019-02-22 05-AM,BTCIDR,54750000,54999000,54558000,54999000,0.04011,2201946.5
2019-02-22 04-AM,BTCIDR,54996000,54999000,54558000,54750000,0.04446,2443977.49
2019-02-22 03-AM,BTCIDR,54899000,55000000,54555000,54996000,0.02124,1164569.37
2019-02-22 02-AM,BTCIDR,54222000,54899000,54222000,54899000,0.7193,39321605.98
2019-02-22 01-AM,BTCIDR,54565000,54570000,54222000,54222000,0.1515,8264136.82
2019-02-22 12-AM,BTCIDR,54564000,54565000,54221000,54565000,0.01016,552975.62
2019-02-21 11-PM,BTCIDR,54570000,54570000,54218000,54564000,0.008673,471184.78
2019-02-21 10-PM,BTCIDR,54570000,54570000,54569000,54570000,0.1053,5748668.31
2019-02-21 09-PM,BTCIDR,54570000,54570000,54210000,54570000,0.00551,300016.5
2019-02-21 08-PM,BTCIDR,54570000,54570000,54210000,54570000,0.01013,549915.24
2019-02-21 07-PM,BTCIDR,54570000,54570000,54210000,54570000,0.03428,1861836.48
2019-02-21 06-PM,BTCIDR,54570000,54570000,54569000,54570000,0.00364,198633.91
2019-02-21 05-PM,BTCIDR,54550000,54570000,54549000,54570000,0.02828,1542689.61
2019-02-21 04-PM,BTCIDR,54550000,54550000,54549000,54550000,0.1507,8218388.16
2019-02-21 03-PM,BTCIDR,54570000,54570000,54550000,54550000,0.06716,3664699.88
2019-02-21 02-PM,BTCIDR,54570000,54570000,54569000,54570000,0.1834,10005872.16
2019-02-21 01-PM,BTCIDR,54450000,54570000,54450000,54570000,0.355,19358060.71
2019-02-21 12-PM,BTCIDR,54570000,54570000,54430000,54450000,0.06127,3343252.53
2019-02-21 11-AM,BTCIDR,54478000,54575000,54350000,54570000,0.211,11479224.35
2019-02-21 10-AM,BTCIDR,54453000,54507000,54450000,54478000,0.04394,2392902.65
2019-02-21 09-AM,BTCIDR,54699000,54700000,54208000,54453000,0.09538,5204349.56
2019-02-21 08-AM,BTCIDR,54899000,54899000,54699000,54699000,0.007002,383040.23
2019-02-21 07-AM,BTCIDR,54786000,54899000,54734000,54899000,0.06002,3289935.5
2019-02-21 06-AM,BTCIDR,54855000,54870000,54556000,54786000,0.1839,10083299.38
2019-02-21 05-AM,BTCIDR,54411000,54870000,54411000,54855000,0.4251,23256995.05
2019-02-21 04-AM,BTCIDR,54649000,54649000,54407000,54411000,0.05975,3261268.75
2019-02-21 03-AM,BTCIDR,54476000,54649000,54455000,54649000,0.231,12586468.03
2019-02-21 02-AM,BTCIDR,54548000,54899000,54415000,54476000,0.2763,15078444.97
2019-02-21 01-AM,BTCIDR,54394000,54550000,54394000,54548000,0.04915,2680600.63
2019-02-21 12-AM,BTCIDR,54425000,54550000,54394000,54394000,0.06037,3285614.42
2019-02-20 11-PM,BTCIDR,54274000,54540000,54274000,54425000,0.06628,3602702.54
2019-02-20 10-PM,BTCIDR,54260000,54274000,54260000,54274000,0.002462,133605.36
2019-02-20 09-PM,BTCIDR,54299000,54299000,54260000,54260000,0.02383,1293094.23
2019-02-20 08-PM,BTCIDR,54300000,54300000,54299000,54299000,0.0113,613796.78
2019-02-20 07-PM,BTCIDR,54283000,54300000,54283000,54300000,0.000921,50010.3
2019-02-20 06-PM,BTCIDR,54400000,54540000,54281000,54283000,0.01857,1008849.95
2019-02-20 05-PM,BTCIDR,54250000,54400000,54250000,54400000,0.1047,5697471.85
2019-02-20 04-PM,BTCIDR,54160000,54500000,54160000,54250000,0.004438,241006.5
2019-02-20 03-PM,BTCIDR,54165000,54500000,54155000,54160000,0.1521,8277980.48
2019-02-20 02-PM,BTCIDR,54101000,54340000,54101000,54165000,0.02854,1547458.34
2019-02-20 01-PM,BTCIDR,54261000,54383000,54050000,54101000,0.4054,21983518.19
2019-02-20 12-PM,BTCIDR,54255000,54450000,54001000,54261000,0.3852,20871128.79
2019-02-20 11-AM,BTCIDR,54204000,54303000,53556000,54255000,0.1023,5548270.73
2019-02-20 10-AM,BTCIDR,54074000,54261000,54006000,54204000,0.1527,8260271.3
2019-02-20 09-AM,BTCIDR,53792000,54398000,53792000,54074000,0.5423,29192892.01
2019-02-20 08-AM,BTCIDR,53758000,53792000,53669000,53792000,0.06631,3561004.13
2019-02-20 07-AM,BTCIDR,53513000,53770000,53513000,53758000,0.1878,10090466.57
2019-02-20 06-AM,BTCIDR,53502000,53513000,53499000,53513000,0.1122,6005619.95
2019-02-20 05-AM,BTCIDR,53604000,53604000,53485000,53502000,0.1997,10684149.65
2019-02-20 04-AM,BTCIDR,53683000,54060000,53604000,53604000,0.238,12769907.29
2019-02-20 03-AM,BTCIDR,53505000,53691000,53493000,53683000,0.3363,18030516.03
2019-02-20 02-AM,BTCIDR,53365000,53505000,53075000,53505000,0.567,30271806.75
2019-02-20 01-AM,BTCIDR,53365000,53447000,53365000,53365000,0.03377,1802706.97
2019-02-20 12-AM,BTCIDR,54205000,54205000,53365000,53365000,0.05682,3051538.84
2019-02-19 11-PM,BTCIDR,54290000,54709000,54205000,54205000,0.02565,1391850.46
2019-02-19 10-PM,BTCIDR,54290000,54290000,54290000,54290000,0.02422,1314958.09
2019-02-19 09-PM,BTCIDR,54417000,54417000,54290000,54290000,0.01649,895979.85
2019-02-19 08-PM,BTCIDR,54720000,54720000,54417000,54417000,0.003652,198994.74
2019-02-19 07-PM,BTCIDR,54720000,54720000,54720000,54720000,0.0,0.0
2019-02-19 06-PM,BTCIDR,54417000,54720000,54417000,54720000,0.00743,404484.35
2019-02-19 05-PM,BTCIDR,54722000,54722000,54417000,54417000,0.03978,2164557.53
2019-02-19 04-PM,BTCIDR,54480000,54722000,54418000,54722000,0.01569,858277.87
2019-02-19 03-PM,BTCIDR,54460000,54480000,54417000,54480000,0.07345,3997435.53
2019-02-19 02-PM,BTCIDR,54705000,54987000,54380000,54460000,0.06092,3327172.67
2019-02-19 01-PM,BTCIDR,54299000,54705000,54299000,54705000,1.02,55361467.84
2019-02-19 12-PM,BTCIDR,54407000,54696000,54022000,54299000,0.1114,6042935.57
2019-02-19 11-AM,BTCIDR,54697000,54697000,53007000,54407000,0.04239,2288053.81
