Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume AEE,Volume TH
2019-03-09,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-03-08,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-03-07,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-03-06,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-03-05,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-03-04,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-03-03,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-03-02,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-03-01,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-28,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-27,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-26,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-25,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-24,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-23,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-22,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-21,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-20,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-19,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-18,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-17,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-16,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-15,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-14,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-13,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-12,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-11,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-10,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-09,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-08,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-07,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-06,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-05,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-04,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-03,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-02,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-02-01,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-31,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-30,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-29,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-28,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-27,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-26,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-25,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-24,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-23,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-22,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-21,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-20,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-19,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-18,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-17,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-16,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-15,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-14,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-13,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-12,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-11,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-10,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-09,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-08,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-07,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-06,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-05,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-04,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-03,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-02,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2019-01-01,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-31,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-30,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-29,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-28,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-27,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-26,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-25,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-24,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-23,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-22,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-21,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-20,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-19,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-18,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-17,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-16,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-15,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-14,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-13,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-12,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-11,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-10,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-09,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-08,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-07,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-06,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-05,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-04,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-03,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-02,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-12-01,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-30,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-29,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-28,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-27,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-26,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-25,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-24,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-23,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-22,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-21,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-20,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-19,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-18,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-17,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-16,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-15,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-14,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-13,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-12,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-11,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-10,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-09,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-08,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-07,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-06,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-05,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-04,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-03,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-02,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-11-01,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-10-31,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-10-30,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-10-29,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-10-28,AEETH,0.006183,0.006183,0.006183,0.006183,0.0,0.0
2018-10-27,AEETH,0.006304,0.006304,0.00615,0.006183,29268.72,182.23
2018-10-26,AEETH,0.006143,0.006358,0.005974,0.006304,57907.87,359.2
2018-10-25,AEETH,0.006374,0.006387,0.006091,0.006143,51703.57,322.06
2018-10-24,AEETH,0.006345,0.006483,0.006251,0.006374,53503.14,341.64
2018-10-23,AEETH,0.006287,0.0075,0.006254,0.006345,60117.58,388.21
2018-10-22,AEETH,0.006686,0.006686,0.005354,0.006287,65293.19,407.83
2018-10-21,AEETH,0.006686,0.006787,0.006544,0.006686,49692.83,332.61
2018-10-20,AEETH,0.0067,0.007054,0.00654,0.006686,25255.78,169.93
2018-10-19,AEETH,0.006106,0.0067,0.006055,0.0067,42124.35,263.61
2018-10-18,AEETH,0.006106,0.006158,0.006016,0.006106,46182.83,281.26
2018-10-17,AEETH,0.00576,0.006118,0.00576,0.006106,45604.42,267.85
2018-10-16,AEETH,0.005566,0.00604,0.00553,0.00576,36385.97,210.26
2018-10-15,AEETH,0.005874,0.005885,0.005319,0.005566,44250.91,249.63
2018-10-14,AEETH,0.005566,0.005962,0.005566,0.005874,55465.13,317.75
2018-10-13,AEETH,0.005723,0.005734,0.005458,0.005566,31922.92,180.85
2018-10-12,AEETH,0.005577,0.005734,0.005566,0.005723,26551.14,150.35
2018-10-11,AEETH,0.005847,0.005847,0.005458,0.005577,29840.83,170.14
2018-10-10,AEETH,0.00474,0.005939,0.00474,0.005847,39582.58,212.31
2018-10-09,AEETH,0.004632,0.004778,0.004565,0.00474,47214.6,221.92
2018-10-08,AEETH,0.004717,0.004751,0.004624,0.004632,62156.28,290.42
2018-10-07,AEETH,0.004717,0.004779,0.004707,0.004717,53534.82,252.91
2018-10-06,AEETH,0.004717,0.004757,0.004717,0.004717,59672.36,281.47
2018-10-05,AEETH,0.004747,0.004848,0.004677,0.004717,70807.0,337.67
2018-10-04,AEETH,0.004778,0.004819,0.004707,0.004747,62163.95,296.71
2018-10-03,AEETH,0.004656,0.004913,0.004656,0.004778,54491.22,259.05
2018-10-02,AEETH,0.004617,0.00475,0.004587,0.004656,41673.41,195.32
2018-10-01,AEETH,0.004587,0.005075,0.00447,0.004617,47347.13,218.72
2018-09-30,AEETH,0.004701,0.004763,0.004499,0.004587,57995.25,265.76
2018-09-29,AEETH,0.004499,0.004712,0.004244,0.004701,70817.61,313.01
2018-09-28,AEETH,0.004394,0.004537,0.004357,0.004499,34805.32,153.82
2018-09-27,AEETH,0.004519,0.004548,0.004357,0.004394,11317.45,50.08
2018-09-26,AEETH,0.004374,0.004519,0.004372,0.004519,8005.0,35.79
2018-09-25,AEETH,0.004172,0.004548,0.004172,0.004374,24174.73,105.58
2018-09-24,AEETH,0.004172,0.004263,0.00411,0.004172,29859.62,124.43
2018-09-23,AEETH,0.004164,0.004263,0.004151,0.004172,29731.11,124.58
2018-09-22,AEETH,0.004263,0.00429,0.004151,0.004164,34426.04,145.08
2018-09-21,AEETH,0.004394,0.004578,0.004137,0.004263,23314.49,102.16
2018-09-20,AEETH,0.00451,0.00451,0.004357,0.004394,32669.52,145.96
2018-09-19,AEETH,0.004531,0.004561,0.004386,0.00451,36466.18,163.15
2018-09-18,AEETH,0.004628,0.004728,0.004443,0.004531,28176.45,129.69
2018-09-17,AEETH,0.004535,0.004667,0.004414,0.004628,34311.17,155.16
2018-09-16,AEETH,0.004569,0.004637,0.004501,0.004535,32501.04,148.61
2018-09-15,AEETH,0.004658,0.004716,0.004559,0.004569,29079.45,134.02
2018-09-14,AEETH,0.004451,0.00479,0.004191,0.004658,30327.25,138.59
2018-09-13,AEETH,0.004875,0.004875,0.004414,0.004451,29402.06,137.62
2018-09-12,AEETH,0.004759,0.004932,0.00471,0.004875,32865.63,158.79
2018-09-11,AEETH,0.004624,0.00479,0.004562,0.004759,32192.82,150.1
2018-09-10,AEETH,0.004706,0.004742,0.004589,0.004624,36247.76,168.96
2018-09-09,AEETH,0.004596,0.004771,0.004549,0.004706,30609.24,142.7
2018-09-08,AEETH,0.004408,0.004714,0.004323,0.004596,32826.07,146.76
2018-09-07,AEETH,0.004303,0.004441,0.004297,0.004408,31980.94,140.22
2018-09-06,AEETH,0.00422,0.004323,0.00417,0.004303,42103.15,178.38
2018-09-05,AEETH,0.004054,0.00431,0.004054,0.00422,32046.81,132.99
2018-09-04,AEETH,0.004102,0.004195,0.003987,0.004054,36193.25,147.77
2018-09-03,AEETH,0.003981,0.004108,0.003928,0.004102,33127.56,133.27
2018-09-02,AEETH,0.004099,0.004099,0.003952,0.003981,21682.5,87.11
2018-09-01,AEETH,0.004006,0.004161,0.004004,0.004099,25792.57,105.46
2018-08-31,AEETH,0.003831,0.004099,0.003831,0.004006,38915.68,154.63
2018-08-30,AEETH,0.003947,0.003978,0.003744,0.003831,34679.63,134.99
2018-08-29,AEETH,0.004069,0.004099,0.0038,0.003947,33202.38,132.0
2018-08-28,AEETH,0.003888,0.004069,0.003829,0.004069,35444.74,139.31
2018-08-27,AEETH,0.003776,0.003949,0.003688,0.003888,18233.69,69.31
2018-08-26,AEETH,0.003748,0.003804,0.003661,0.003776,24887.18,92.58
2018-08-25,AEETH,0.003693,0.003832,0.003661,0.003748,28845.87,107.07
2018-08-24,AEETH,0.003581,0.0037,0.003451,0.003693,53312.74,191.72
2018-08-23,AEETH,0.003584,0.003637,0.003476,0.003581,31894.1,112.84
2018-08-22,AEETH,0.00354,0.003612,0.003477,0.003584,31778.49,113.16
2018-08-21,AEETH,0.003611,0.003612,0.003451,0.00354,33865.31,120.18
2018-08-20,AEETH,0.00372,0.003722,0.003609,0.003611,30308.89,111.41
2018-08-19,AEETH,0.003611,0.003778,0.003529,0.00372,23540.49,85.33
2018-08-18,AEETH,0.003693,0.003951,0.003399,0.003611,34027.76,123.27
2018-08-17,AEETH,0.00318,0.00375,0.003155,0.003693,39939.59,139.93
2018-08-16,AEETH,0.003228,0.003254,0.00311,0.00318,34782.24,110.82
2018-08-15,AEETH,0.003327,0.003402,0.003131,0.003228,35534.66,115.09
2018-08-14,AEETH,0.003582,0.003666,0.003226,0.003327,39356.75,131.72
2018-08-13,AEETH,0.003557,0.003694,0.003528,0.003582,28447.69,101.89
2018-08-12,AEETH,0.003597,0.003597,0.003597,0.003597,0.0,0.0
2018-08-11,AEETH,0.003663,0.003691,0.003528,0.003597,18971.28,68.52
2018-08-10,AEETH,0.003504,0.003749,0.003446,0.003663,27895.04,98.72
2018-08-09,AEETH,0.003583,0.003694,0.003374,0.003504,32630.68,116.71
2018-08-08,AEETH,0.004255,0.004289,0.0034,0.003583,64458.39,236.65
2018-08-07,AEETH,0.004052,0.004257,0.00384,0.004255,27704.47,112.84
2018-08-06,AEETH,0.004099,0.004132,0.004036,0.004052,23778.26,97.16
2018-08-05,AEETH,0.00413,0.004162,0.004067,0.004099,18065.59,74.38
2018-08-04,AEETH,0.00417,0.004178,0.004097,0.00413,22675.17,94.27
2018-08-03,AEETH,0.004192,0.004225,0.004097,0.00417,24981.89,103.99
2018-08-02,AEETH,0.004452,0.004452,0.004067,0.004192,19587.27,83.78
2018-08-01,AEETH,0.004418,0.004486,0.004221,0.004452,23062.3,101.11
2018-07-31,AEETH,0.004384,0.004486,0.004221,0.004418,21524.56,93.82
2018-07-30,AEETH,0.004384,0.004727,0.004317,0.004384,20178.38,89.03
2018-07-29,AEETH,0.004321,0.004553,0.00419,0.004384,11870.63,51.43
2018-07-28,AEETH,0.004159,0.004486,0.004128,0.004321,12079.43,50.56
2018-07-27,AEETH,0.004008,0.004257,0.003976,0.004159,16732.84,69.14
2018-07-26,AEETH,0.004036,0.004101,0.004006,0.004008,26573.19,107.84
2018-07-25,AEETH,0.004036,0.004163,0.004036,0.004036,27007.81,110.34
