Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTG,Volume BTC
2018-08-16,BTGBTC,0.002549,0.00255,0.00222,0.002275,578.17,1.36
2018-08-15,BTGBTC,0.002268,0.00255,0.002268,0.002549,325.7,0.8022
2018-08-14,BTGBTC,0.0026,0.0026,0.002221,0.002268,282.3,0.6808
2018-08-13,BTGBTC,0.002652,0.002749,0.002477,0.0026,326.71,0.8494
2018-08-12,BTGBTC,0.002702,0.002702,0.002702,0.002702,0.0,0.0
2018-08-11,BTGBTC,0.002778,0.002778,0.002702,0.002702,133.83,0.3693
2018-08-10,BTGBTC,0.002766,0.00299,0.002744,0.002778,248.95,0.7194
2018-08-09,BTGBTC,0.00274,0.003058,0.002649,0.002766,523.78,1.51
2018-08-08,BTGBTC,0.00285,0.002878,0.002628,0.00274,353.79,0.9763
2018-08-07,BTGBTC,0.003,0.003066,0.002801,0.00285,654.5,1.89
2018-08-06,BTGBTC,0.002809,0.00307,0.002777,0.003,846.98,2.52
2018-08-05,BTGBTC,0.00278,0.003,0.002702,0.002809,515.82,1.48
2018-08-04,BTGBTC,0.002736,0.002876,0.002628,0.00278,137.4,0.3742
2018-08-03,BTGBTC,0.0029,0.0029,0.002627,0.002736,721.74,1.97
2018-08-02,BTGBTC,0.002898,0.003,0.002785,0.0029,350.04,1.03
2018-08-01,BTGBTC,0.002864,0.002981,0.00285,0.002898,213.07,0.6237
2018-07-31,BTGBTC,0.00294,0.002946,0.002794,0.002864,307.24,0.8784
2018-07-30,BTGBTC,0.002984,0.003029,0.002824,0.00294,246.39,0.7309
2018-07-29,BTGBTC,0.0029,0.003029,0.0028,0.002984,269.64,0.7794
2018-07-28,BTGBTC,0.003,0.00307,0.0028,0.0029,192.31,0.5711
2018-07-27,BTGBTC,0.003014,0.003178,0.0028,0.003,191.76,0.5774
2018-07-26,BTGBTC,0.002943,0.003279,0.0027,0.003014,642.76,1.92
2018-07-25,BTGBTC,0.003115,0.003139,0.00281,0.002943,188.35,0.5537
2018-07-24,BTGBTC,0.00315,0.0032,0.002992,0.003115,390.61,1.2
2018-07-23,BTGBTC,0.003133,0.003315,0.003133,0.00315,155.35,0.4987
2018-07-22,BTGBTC,0.00318,0.003218,0.003,0.003133,258.59,0.8091
2018-07-21,BTGBTC,0.003105,0.00318,0.003,0.00318,102.07,0.3112
2018-07-20,BTGBTC,0.003418,0.00342,0.003015,0.003105,330.03,1.05
2018-07-19,BTGBTC,0.003433,0.00358,0.003418,0.003418,221.48,0.767
2018-07-18,BTGBTC,0.00356,0.0036,0.003418,0.003433,400.74,1.39
2018-07-17,BTGBTC,0.003706,0.003708,0.003418,0.00356,183.15,0.653
2018-07-16,BTGBTC,0.003799,0.00385,0.003601,0.003706,443.96,1.65
2018-07-15,BTGBTC,0.003413,0.0038,0.003413,0.003799,249.27,0.9027
2018-07-14,BTGBTC,0.003344,0.0036,0.003344,0.003413,331.57,1.17
2018-07-13,BTGBTC,0.003344,0.0036,0.00326,0.003344,331.94,1.16
2018-07-12,BTGBTC,0.003461,0.003461,0.003219,0.003344,313.28,1.02
2018-07-11,BTGBTC,0.003661,0.003785,0.003015,0.003461,1984.69,6.62
2018-07-10,BTGBTC,0.003942,0.003942,0.003574,0.003661,373.68,1.4
2018-07-09,BTGBTC,0.0039,0.004,0.003851,0.003942,529.4,2.07
2018-07-08,BTGBTC,0.00399,0.004,0.003886,0.0039,182.32,0.7243
2018-07-07,BTGBTC,0.003949,0.00399,0.00377,0.00399,216.89,0.855
2018-07-06,BTGBTC,0.003998,0.003998,0.003676,0.003949,332.15,1.26
2018-07-05,BTGBTC,0.003901,0.004069,0.00385,0.003998,396.49,1.55
2018-07-04,BTGBTC,0.003811,0.004086,0.003811,0.003901,270.21,1.07
