Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
2019-06-30 09-AM,ETHEUR,284,284,284,284,0.0,0.0
2019-06-30 08-AM,ETHEUR,284,284,284,284,0.0,0.0
2019-06-30 07-AM,ETHEUR,284,284,284,284,0.0,0.0
2019-06-30 06-AM,ETHEUR,284,284,284,284,0.0,0.0
2019-06-30 05-AM,ETHEUR,284,284,284,284,0.0,0.0
2019-06-30 04-AM,ETHEUR,284,284,284,284,0.0,0.0
2019-06-30 03-AM,ETHEUR,284,284,284,284,0.0,0.0
2019-06-30 02-AM,ETHEUR,284,284,284,284,0.0,0.0
2019-06-30 01-AM,ETHEUR,283.91,284,283.91,284,0.5586,158.65
2019-06-30 12-AM,ETHEUR,283.91,283.91,283.91,283.91,0.0,0.0
2019-06-29 11-PM,ETHEUR,268.31,283.91,268.31,283.91,1.443,409.8
2019-06-29 10-PM,ETHEUR,269.32,269.32,268.31,268.31,0.18,48.29
2019-06-29 09-PM,ETHEUR,266.1,269.32,266.1,269.32,1.699,457.59
2019-06-29 08-PM,ETHEUR,266.1,266.1,266.1,266.1,0.0,0.0
2019-06-29 07-PM,ETHEUR,266.1,266.1,266.1,266.1,0.0,0.0
2019-06-29 06-PM,ETHEUR,278.51,278.51,266.1,266.1,4.482,1216.96
2019-06-29 05-PM,ETHEUR,266.1,278.51,266.1,278.51,29.07,7849.15
2019-06-29 04-PM,ETHEUR,266.43,266.43,266.1,266.1,0.05778,15.38
2019-06-29 03-PM,ETHEUR,263.63,270,263.63,266.43,1.552,414.67
2019-06-29 02-PM,ETHEUR,270,270,263.63,263.63,0.6649,177.5
2019-06-29 01-PM,ETHEUR,270,270,270,270,0.0,0.0
2019-06-29 12-PM,ETHEUR,257.48,270,257.48,270,0.6687,180.55
2019-06-29 11-AM,ETHEUR,257.48,257.48,257.48,257.48,0.0,0.0
2019-06-29 10-AM,ETHEUR,257.48,257.48,257.48,257.48,0.0,0.0
2019-06-29 09-AM,ETHEUR,257.48,257.48,257.48,257.48,0.0,0.0
2019-06-29 08-AM,ETHEUR,274.98,274.98,257.48,257.48,0.05984,15.41
2019-06-29 07-AM,ETHEUR,255,274.98,255,274.98,2.125,583.08
2019-06-29 06-AM,ETHEUR,264.5,264.57,255,255,1.835,471.78
2019-06-29 05-AM,ETHEUR,271.15,271.15,264.5,264.5,0.2325,61.5
2019-06-29 04-AM,ETHEUR,271.15,271.15,271.15,271.15,0.0,0.0
2019-06-29 03-AM,ETHEUR,268.12,271.15,268.12,271.15,0.2392,64.85
2019-06-29 02-AM,ETHEUR,268.12,268.12,268.12,268.12,0.0,0.0
2019-06-29 01-AM,ETHEUR,268.12,268.12,268.12,268.12,0.0,0.0
2019-06-29 12-AM,ETHEUR,268.12,268.12,268.12,268.12,0.0,0.0
2019-06-28 11-PM,ETHEUR,268.12,268.12,268.12,268.12,0.0,0.0
2019-06-28 10-PM,ETHEUR,268.12,268.12,268.12,268.12,0.0,0.0
2019-06-28 09-PM,ETHEUR,268.12,268.12,268.12,268.12,0.0,0.0
2019-06-28 08-PM,ETHEUR,274.41,280.65,268.12,268.12,42.88,11580.35
2019-06-28 07-PM,ETHEUR,269,274.91,269,274.41,0.4464,122.7
