Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume ILS
2019-02-22,BTCILS,14000,14479,13835.16,14479,8.79,123351.49
2019-02-21,BTCILS,14160,14479.84,13835.22,14000,7.71,109323.89
2019-02-20,BTCILS,13825,14499,13805.91,14160,13.88,197449.25
2019-02-19,BTCILS,14251.85,14449.84,13619.04,13825,13.16,186930.4
2019-02-18,BTCILS,12920,14251.85,12800.82,14251.85,21.92,294642.69
2019-02-17,BTCILS,13349,13349,12912.33,12920,3.42,44952.3
2019-02-16,BTCILS,13288.79,13375.41,12900.1,13349,5.2,68945.49
2019-02-15,BTCILS,12780,13376.96,12780,13288.79,3.44,45747.15
2019-02-14,BTCILS,13198.36,13249.84,12780,12780,7.48,98659.69
2019-02-13,BTCILS,13189,13299.99,12900,13198.36,4.1,54171.27
2019-02-12,BTCILS,12999,13200,12619.16,13189,13.48,172217.8
2019-02-11,BTCILS,13000,13089.84,12800,12999,8.91,115897.87
2019-02-10,BTCILS,13000,13145,12697.53,13000,9.34,121359.75
2019-02-09,BTCILS,13061.25,13390.04,12464.61,13000,11.08,142859.55
2019-02-08,BTCILS,12449.2,13061.25,12211.16,13061.25,26.59,328819.06
2019-02-07,BTCILS,12499.93,12533.69,12104.4,12449.2,16.2,198622.02
2019-02-06,BTCILS,12559,12559,12180,12499.93,6.32,77620.59
2019-02-05,BTCILS,12306.15,12729.84,12306.15,12559,8.99,113689.09
2019-02-04,BTCILS,12680,12700,12306.15,12306.15,12.48,156052.03
2019-02-03,BTCILS,12503.19,12892.3,12319.77,12680,7.74,99205.53
2019-02-02,BTCILS,12694.32,12943.15,12500.16,12503.19,6.79,85270.47
2019-02-01,BTCILS,12679.99,12723.14,12308.23,12694.32,8.48,107305.28
2019-01-31,BTCILS,12560.16,12999.84,12500,12679.99,17.66,225008.91
2019-01-30,BTCILS,12620,12957.67,12501.16,12560.16,6.4,80996.93
2019-01-29,BTCILS,12560,12740,12307.27,12620,11.01,137776.43
2019-01-28,BTCILS,13094.99,13094.99,12341.16,12560,13.74,173809.88
2019-01-27,BTCILS,13120.01,13280,12800.31,13094.99,7.3,94412.65
2019-01-26,BTCILS,13200,13350,12940.32,13120.01,2.45,32522.37
2019-01-25,BTCILS,13452.57,13452.57,12912.6,13200,3.99,52725.69
2019-01-24,BTCILS,13188,13503.92,12800.01,13452.57,12.19,160734.31
2019-01-23,BTCILS,13300,13511.42,12800.16,13188,17.95,235766.52
2019-01-22,BTCILS,13200,13363.13,12800,13300,13.85,179417.28
2019-01-21,BTCILS,13000,13498.76,12800.01,13200,13.89,182398.61
2019-01-20,BTCILS,13400,13579.99,12800,13000,14.01,182090.29
2019-01-19,BTCILS,13200,13600,13199,13400,9.48,126338.62
2019-01-18,BTCILS,13189.99,13200,12876.7,13200,6.35,83439.01
2019-01-17,BTCILS,13000,13242.73,12722.16,13189.99,23.45,304129.32
2019-01-16,BTCILS,13146.17,13354.8,13000,13000,4.65,61554.14
2019-01-15,BTCILS,13000.2,13534.01,12882.28,13146.17,8.23,109221.88
2019-01-14,BTCILS,13000,13587.58,12800,13000.2,19.82,259601.18
2019-01-13,BTCILS,13618.79,13618.79,12870,13000,4.31,56652.29
2019-01-12,BTCILS,13634.91,13634.91,12950.2,13618.79,3.04,40613.85
2019-01-11,BTCILS,13497.4,13782.15,13014.6,13634.91,11.08,150067.58
2019-01-10,BTCILS,14671.25,14784.48,12800.01,13497.4,19.45,264861.07
2019-01-09,BTCILS,14599.8,14844.75,14001.81,14671.25,23.72,345980.96
2019-01-08,BTCILS,14585,14788.9,12450,14599.8,29.26,411416.04
2019-01-07,BTCILS,14870.25,14978,13600.82,14585,17.93,260005.57
2019-01-06,BTCILS,14000,14929.75,13504,14870.25,25.77,360036.04
2019-01-05,BTCILS,14000,14348.99,13740.75,14000,2.73,38827.42
2019-01-04,BTCILS,13944.99,14188,13943.69,14000,3.42,48050.09
2019-01-03,BTCILS,14349,14349,13899,13944.99,11.44,161277.26
2019-01-02,BTCILS,13840,14349,13607.73,14349,16.52,232172.62
2019-01-01,BTCILS,13037.92,13999.85,13037.92,13840,8.94,123157.27
2018-12-31,BTCILS,13566.26,14241.99,13037.92,13037.92,22.41,303009.84
2018-12-30,BTCILS,13711,14359.1,13530.82,13566.26,12.08,168356.14
2018-12-29,BTCILS,13734.75,14399.99,13659.12,13711,4.32,60653.28
2018-12-28,BTCILS,13000,14220,12901,13734.75,21.61,289289.73
2018-12-27,BTCILS,13506.99,14138.84,13000,13000,20.57,278986.34
2018-12-26,BTCILS,13799.9,14190,13000.35,13506.99,17.73,241810.07
2018-12-25,BTCILS,14499.9,14499.9,13400.01,13799.9,12.18,165252.36
2018-12-24,BTCILS,14100,14679,13602.39,14499.9,10.35,148460.62
2018-12-23,BTCILS,14796.33,14948.72,12700,14100,34.78,475392.45
2018-12-22,BTCILS,14044.35,14799.19,12991,14796.33,11.16,155079.01
2018-12-21,BTCILS,14001,14977.84,13550,14044.35,6.06,88438.15
2018-12-20,BTCILS,12700.21,14780,12699.99,14001,145.15,1906947.43
2018-12-19,BTCILS,12899,13998.84,12700.21,12700.21,121.91,1597073.94
2018-12-18,BTCILS,12547.2,13289.65,11313,12899,76.39,947607.54
2018-12-17,BTCILS,12017.59,13100,11940,12547.2,21.75,272160.03
2018-12-16,BTCILS,11800,12290,11300.2,12017.59,25.19,296904.6
2018-12-15,BTCILS,12192.79,12192.79,11500.2,11800,6.85,79987.91
2018-12-14,BTCILS,12549.53,12549.53,11679.56,12192.79,4.1,49293.65
2018-12-13,BTCILS,12700,12994.76,11900,12549.53,16.26,202302.89
2018-12-12,BTCILS,12498.99,12996.83,12403.61,12700,14.27,180838.93
2018-12-11,BTCILS,13264,13264,12348.9,12498.99,7.35,94059.44
2018-12-10,BTCILS,13111.2,13497.79,12437,13264,18.78,243799.1
2018-12-09,BTCILS,12900,13200,12437,13111.2,10.82,139891.59
2018-12-08,BTCILS,12281.15,13198.25,11939.3,12900,10.97,134493.51
2018-12-07,BTCILS,13516.7,14000,12090.01,12281.15,14.19,180627.25
2018-12-06,BTCILS,13900,14486.6,12090,13516.7,44.67,603732.4
2018-12-05,BTCILS,14844.21,14932.21,13700.16,13900,14.54,207333.8
2018-12-04,BTCILS,14468.99,14990,14275,14844.21,7.67,113592.22
2018-12-03,BTCILS,15320.99,15320.99,14200,14468.99,6.37,94558.44
2018-12-02,BTCILS,15747.8,15750,14900,15320.99,6.07,91235.35
2018-12-01,BTCILS,14500,15838,14500,15747.8,1.85,28726.11
2018-11-30,BTCILS,15520,15714.82,14500,14500,7.75,116811.15
2018-11-29,BTCILS,15950,16449.84,15220,15520,16.19,253555.43
2018-11-28,BTCILS,14500,16000,14450,15950,21.98,333579.59
2018-11-27,BTCILS,13900,14500,13350.16,14500,14.61,205563.36
2018-11-26,BTCILS,14961,15594.69,13751,13900,20.0,295443.45
2018-11-25,BTCILS,14000,14994,12000,14961,43.04,588532.37
2018-11-24,BTCILS,15770,15780,14000,14000,23.33,351847.72
2018-11-23,BTCILS,16000,16000,15000,15770,12.47,193101.67
2018-11-22,BTCILS,16500,16699.99,16000,16000,12.64,206831.82
2018-11-21,BTCILS,16000,17792,15000.11,16500,13.48,223416.99
2018-11-20,BTCILS,18198.47,18198.47,14040,16000,31.4,512597.36
2018-11-19,BTCILS,20700,21449.99,17500,18198.47,30.15,569745.43
2018-11-18,BTCILS,20202.11,20700,20202.11,20700,5.82,119813.37
2018-11-17,BTCILS,20310,20639,20188.6,20202.11,0.9698,19938.06
2018-11-16,BTCILS,20312.99,21499.99,19634.7,20310,4.98,103525.66
2018-11-15,BTCILS,20977.49,21461.23,19480.62,20312.99,10.44,211860.79
2018-11-14,BTCILS,22500,22847,20000,20977.49,10.35,220911.71
2018-11-13,BTCILS,23141.52,23141.52,22500,22500,6.19,140864.89
2018-11-12,BTCILS,22808.16,23146.67,22800,23141.52,2.94,67586.81
2018-11-11,BTCILS,23079.46,23146.84,22695,22808.16,10.98,251846.02
2018-11-10,BTCILS,23021.54,23146.59,22700.35,23079.46,0.9474,21776.51
2018-11-09,BTCILS,22573,23149.99,22556,23021.54,6.53,150334.29
2018-11-08,BTCILS,23000,23000,22500,22573,3.11,71291.32
2018-11-07,BTCILS,22717,23249.88,21603.11,23000,7.82,178888.73
2018-11-06,BTCILS,22748,22748,20901.1,22717,5.24,116680.76
2018-11-05,BTCILS,22299,22748,20900,22748,21.4,470143.94
2018-11-04,BTCILS,22428.05,22428.06,22159,22299,11.89,265331.11
2018-11-03,BTCILS,22428.06,22428.06,22240.01,22428.05,1.6,35779.42
2018-11-02,BTCILS,22400,22428.06,22252.1,22428.06,11.39,255140.78
2018-11-01,BTCILS,22300.1,22809,22143.45,22400,7.65,171566.84
2018-10-31,BTCILS,22629.99,22629.99,22199.5,22300.1,2.27,50987.13
2018-10-30,BTCILS,22593.99,22833.04,22223,22629.99,10.95,247478.24
2018-10-29,BTCILS,22702.11,22899,22305.01,22593.99,4.15,94130.99
2018-10-28,BTCILS,22511,22900,22460.71,22702.11,4.33,97647.62
2018-10-27,BTCILS,22900,22900,22511,22511,0.712,16185.42
2018-10-26,BTCILS,22903,22903,22511.01,22900,2.93,66699.81
2018-10-25,BTCILS,22900,22903,22511.09,22903,5.64,128757.52
2018-10-24,BTCILS,22863.65,22900,22516.51,22900,5.09,115894.63
2018-10-23,BTCILS,22725,23000,22725,22863.65,5.4,123425.37
2018-10-22,BTCILS,22999.99,23023.54,22700.14,22725,5.93,135490.59
2018-10-21,BTCILS,23000,23145,22406.1,22999.99,4.4,100590.21
2018-10-20,BTCILS,23017.17,23145,22804.17,23000,0.8303,19156.87
2018-10-19,BTCILS,23117.99,23192.95,22400,23017.17,2.96,68107.39
2018-10-18,BTCILS,22705.85,23200,22500.01,23117.99,7.43,169826.07
2018-10-17,BTCILS,22990,23083.69,22570,22705.85,6.47,148545.89
2018-10-16,BTCILS,22950,23259.52,22150,22990,3.43,78610.88
2018-10-15,BTCILS,22347.1,23744.99,22000,22950,15.64,356686.61
2018-10-14,BTCILS,22334.99,22499.99,22001.01,22347.1,9.1,202265.39
2018-10-13,BTCILS,22349.99,22349.99,22000,22334.99,0.8669,19240.2
2018-10-12,BTCILS,22314.77,22349.99,22000,22349.99,4.23,93789.45
2018-10-11,BTCILS,22903.4,22903.4,22000,22314.77,9.95,222356.53
2018-10-10,BTCILS,23247.41,23247.41,22746.48,22903.4,6.28,143572.94
2018-10-09,BTCILS,23228.01,23247.41,22900,23247.41,4.5,103895.76
2018-10-08,BTCILS,23000,23380,22850,23228.01,12.18,282327.91
2018-10-07,BTCILS,22850,23191.35,22644.34,23000,7.77,178065.96
2018-10-06,BTCILS,23223.7,23224.84,22804.97,22850,1.28,29491.1
2018-10-05,BTCILS,23220.94,23223.7,22700,23223.7,7.01,161786.41
2018-10-04,BTCILS,22772.59,23220.94,22412.11,23220.94,8.61,196171.15
2018-10-03,BTCILS,22758.1,23167.91,22401.1,22772.59,6.37,144901.49
2018-10-02,BTCILS,23333,23333,22400,22758.1,4.31,98997.1
2018-10-01,BTCILS,23416.44,23588.35,22800,23333,3.09,72548.73
2018-09-30,BTCILS,22768.07,23629.35,21800,23416.44,14.14,323579.11
2018-09-29,BTCILS,23490,23909.7,22201.26,22768.07,5.58,127265.03
2018-09-28,BTCILS,23000,24000,23000,23490,9.57,227760.45
2018-09-27,BTCILS,22453.93,23000,22101,23000,5.9,133814.79
2018-09-26,BTCILS,22370.51,22977,22022.1,22453.93,11.2,251714.23
2018-09-25,BTCILS,23100,23100,21624.44,22370.51,11.56,257264.51
2018-09-24,BTCILS,23529.85,23529.85,22523.45,23100,1.03,23525.12
2018-09-23,BTCILS,22407.71,23584.85,22301,23529.85,10.16,233757.02
2018-09-22,BTCILS,22658.8,23581.83,22400,22407.71,2.08,47438.53
2018-09-21,BTCILS,22680.9,23859.85,21900.07,22658.8,14.68,336890.08
2018-09-20,BTCILS,22829.85,22829.85,21915.21,22680.9,4.47,99728.14
2018-09-19,BTCILS,22587.85,22899.99,21900,22829.85,1.57,35129.96
2018-09-18,BTCILS,21669.49,22846.84,21611,22587.85,7.56,164770.88
2018-09-17,BTCILS,23158.69,23158.69,21669.49,21669.49,8.65,193276.66
2018-09-16,BTCILS,23054.46,23262.52,22217.16,23158.69,6.96,156604.67
2018-09-15,BTCILS,22997,23265.14,22200,23054.46,8.62,197074.53
2018-09-14,BTCILS,23237.84,23291,22545.05,22997,3.06,70344.86
2018-09-13,BTCILS,22425,23290.83,22204.2,23237.84,8.3,189102.8
2018-09-12,BTCILS,22339.99,22450,21545,22425,10.0,221841.75
2018-09-11,BTCILS,22737,22737,22000,22339.99,14.73,325626.22
2018-09-10,BTCILS,22578.12,22848.37,22000,22737,10.32,229492.66
2018-09-09,BTCILS,22488.07,22990,22001,22578.12,1.63,36572.65
2018-09-08,BTCILS,22549.57,23299.99,22000,22488.07,3.1,69541.62
2018-09-07,BTCILS,22883.85,23300,22549.57,22549.57,5.38,124810.61
2018-09-06,BTCILS,24000,24000,22193.59,22883.85,16.69,380405.06
2018-09-05,BTCILS,26110.6,26118.2,24000,24000,13.84,343579.59
2018-09-04,BTCILS,25931.46,26110.6,25555.27,26110.6,5.13,133390.02
2018-09-03,BTCILS,25738.87,25931.46,25139.21,25931.46,4.15,106087.76
2018-09-02,BTCILS,25500,26021,25300,25738.87,14.81,380701.1
2018-09-01,BTCILS,25347.99,25500,25079.87,25500,2.7,68274.06
2018-08-31,BTCILS,24400,25347.99,24400,25347.99,11.55,287688.75
2018-08-30,BTCILS,24950,25337.22,24250,24400,4.48,110514.57
2018-08-29,BTCILS,24984.2,25698.1,24800,24950,9.93,248887.67
2018-08-28,BTCILS,24520,25224,24371.7,24984.2,8.68,216514.26
2018-08-27,BTCILS,24262.76,24520,23815.45,24520,8.14,196520.85
2018-08-26,BTCILS,24170.04,24298.1,23500.01,24262.76,3.38,80728.39
2018-08-25,BTCILS,24050,24379,23785.52,24170.04,2.6,62567.97
2018-08-24,BTCILS,23570,24050,23350,24050,3.21,76451.07
2018-08-23,BTCILS,23371.27,23926.53,23051,23570,10.27,240199.12
2018-08-22,BTCILS,23882.94,24999.36,23100,23371.27,9.45,227332.57
2018-08-21,BTCILS,23300,23900,23155,23882.94,2.7,63575.12
2018-08-20,BTCILS,24198,24380.73,23300,23300,10.24,244556.72
2018-08-19,BTCILS,23762.54,24198,23251.57,24198,5.26,124572.28
2018-08-18,BTCILS,24500,24500,23400,23762.54,4.52,107298.55
2018-08-17,BTCILS,23250,24500,23250,24500,9.26,225021.56
2018-08-16,BTCILS,23501.11,24451.37,23224.05,23250,11.37,271092.14
2018-08-15,BTCILS,22900,24500,22900,23501.11,7.13,169889.94
2018-08-14,BTCILS,23640.54,23640.54,21625.25,22900,8.53,191561.2
2018-08-13,BTCILS,23999,24499.85,23004.11,23640.54,12.72,302479.4
2018-08-12,BTCILS,23247,23247,23247,23247,0.0,0.0
2018-08-11,BTCILS,23365.72,23476.93,22800,23247,3.6,82882.57
2018-08-10,BTCILS,24935.85,24949.2,23000,23365.72,9.28,221510.04
2018-08-09,BTCILS,24999,24999,23000,24935.85,6.81,163729.24
2018-08-08,BTCILS,25471.47,25471.47,23000,24999,6.01,141682.25
2018-08-07,BTCILS,25000,25845,24504.5,25471.47,10.63,267866.05
2018-08-06,BTCILS,25471.12,25880,24950,25000,4.32,108883.74
2018-08-05,BTCILS,25335.79,26294.45,24806.67,25471.12,14.78,374217.64
2018-08-04,BTCILS,26701,27229.85,24900.8,25335.79,7.51,191023.61
2018-08-03,BTCILS,27317.39,27317.39,26123.26,26701,3.3,88209.73
2018-08-02,BTCILS,27333.49,27631.24,26656.16,27317.39,4.3,116559.22
2018-08-01,BTCILS,27745,27745,26400.15,27333.49,7.35,196946.09
2018-07-31,BTCILS,29000,29000,27003.15,27745,8.98,251922.5
2018-07-30,BTCILS,29299,29299,28048.22,29000,3.9,112354.27
2018-07-29,BTCILS,28394.5,29299,28180.15,29299,5.34,154783.55
2018-07-28,BTCILS,29399.85,29399.85,28180,28394.5,1.4,40130.34
2018-07-27,BTCILS,27262.96,29400,27202.01,29399.85,8.54,240487.52
2018-07-26,BTCILS,29199,29499,27250.01,27262.96,6.28,178611.37
2018-07-25,BTCILS,29800,29988.4,28003.75,29199,8.77,255484.63
2018-07-24,BTCILS,27190,29800,26001.01,29800,22.72,638466.7
2018-07-23,BTCILS,26491.16,27200,26000.01,27190,6.18,166788.67
2018-07-22,BTCILS,26453.82,26842.85,25919,26491.16,21.8,575339.9
2018-07-21,BTCILS,26132.5,26688.85,25660.06,26453.82,2.31,60306.44
2018-07-20,BTCILS,26793.98,27000,25000,26132.5,17.55,462237.45
2018-07-19,BTCILS,26000,26810,25528.1,26793.98,21.09,557220.45
2018-07-18,BTCILS,26249.99,26690,24857.31,26000,26.15,688814.97
2018-07-17,BTCILS,23979.99,26719,23467.42,26249.99,29.72,743697.39
2018-07-16,BTCILS,22834.99,23979.99,22373.68,23979.99,15.31,352052.67
2018-07-15,BTCILS,22255.04,22849.99,22020.15,22834.99,11.53,260056.21
2018-07-14,BTCILS,22248.02,22678.94,22010.86,22255.04,1.79,40001.88
2018-07-13,BTCILS,22230,22841.85,21822.21,22248.02,9.98,222710.13
2018-07-12,BTCILS,22711.59,22711.59,21754.84,22230,9.07,200394.71
2018-07-11,BTCILS,22973.61,23659.99,22600,22711.59,4.87,111574.8
2018-07-10,BTCILS,23748.13,1000000,22499.99,22973.61,8.65,197597.37
2018-07-09,BTCILS,24100,24100,23503.99,23748.13,12.77,305265.33
2018-07-08,BTCILS,23829.01,24100,23526.59,24100,4.2,100486.39
2018-07-07,BTCILS,23698,23829.01,22963.28,23829.01,5.12,121212.37
2018-07-06,BTCILS,23150,23736.85,23050,23698,3.29,76909.74
2018-07-05,BTCILS,23810,23826.26,22972.6,23150,4.82,113649.11
2018-07-04,BTCILS,23653.37,24394.85,22943.84,23810,13.27,313118.47
2018-07-03,BTCILS,23999,23999,22000,23653.37,5.74,134828.87
2018-07-02,BTCILS,22899,23999.85,22068.72,23999,13.24,304796.38
2018-07-01,BTCILS,22605.72,23367.05,22293.83,22899,5.36,122114.25
2018-06-30,BTCILS,22521.19,23536.31,22029.72,22605.72,6.29,144372.74
2018-06-29,BTCILS,21137.05,22521.19,21137.05,22521.19,4.1,89044.45
2018-06-28,BTCILS,22028.59,22456.17,21137.05,21137.05,8.28,182070.35
2018-06-27,BTCILS,22032.09,22300,21708.04,22028.59,7.85,173908.61
2018-06-26,BTCILS,22450,22687.37,22032.09,22032.09,10.17,228204.02
2018-06-25,BTCILS,22204.47,22500,21902.6,22450,15.24,339766.23
2018-06-24,BTCILS,22180,22499.05,20523.13,22204.47,21.81,464024.24
2018-06-23,BTCILS,21400.01,22180,21400.01,22180,11.55,251366.17
2018-06-22,BTCILS,24462.73,24462.73,21400.01,21400.01,28.91,658107.89
2018-06-21,BTCILS,24118.51,24462.73,23904.03,24462.73,5.08,123174.55
2018-06-20,BTCILS,24087.19,24520,23460.01,24118.51,8.91,214762.05
2018-06-19,BTCILS,24631.97,24799.99,24074.78,24087.19,5.88,142831.9
2018-06-18,BTCILS,23044.36,24790.76,23000,24631.97,8.37,197573.2
2018-06-17,BTCILS,23562,23975.33,23044.36,23044.36,5.49,129489.4
2018-06-16,BTCILS,23700,24299.99,22693.89,23562,3.5,81310.32
2018-06-15,BTCILS,24542.07,24542.07,22838,23700,3.47,81012.78
2018-06-14,BTCILS,23202.6,24666.88,22700,24542.07,8.85,209599.28
2018-06-13,BTCILS,23509,24000,21000,23202.6,16.43,378088.91
2018-06-12,BTCILS,24708.9,25144,23509,23509,11.3,277166.65
2018-06-11,BTCILS,24003,24848.05,24003,24708.9,12.9,313620.68
2018-06-10,BTCILS,27000,27000,24003,24003,14.46,364733.47
2018-06-09,BTCILS,27100,27102,26700,27000,2.05,55346.76
2018-06-08,BTCILS,27300.01,27698.25,26700,27100,4.59,123912.73
2018-06-07,BTCILS,26435,32400,25100.01,27300.01,31.84,903505.29
2018-06-06,BTCILS,26884.48,26884.48,25700.01,26435,10.53,276966.33
2018-06-05,BTCILS,26034.74,27009.24,26001,26884.48,3.07,81722.73
2018-06-04,BTCILS,27000.52,27255,26001,26034.74,18.9,502313.51
2018-06-03,BTCILS,27000,27809.99,26716.41,27000.52,6.67,180212.08
2018-06-02,BTCILS,26750,27695.92,26750,27000,5.88,159604.18
2018-06-01,BTCILS,27128.85,27469,26600,26750,1.73,46650.71
2018-05-31,BTCILS,26700,27471,26538.53,27128.85,8.66,235762.9
2018-05-30,BTCILS,27037,27499.85,26643,26700,3.55,96401.78
2018-05-29,BTCILS,25634,27349.85,25100,27037,11.85,314230.22
2018-05-28,BTCILS,26738,27449,25500,25634,5.76,149461.61
2018-05-27,BTCILS,26014.02,26844.85,26000,26738,3.79,99523.75
2018-05-26,BTCILS,26980.04,27399.99,26014.02,26014.02,3.35,89782.86
2018-05-25,BTCILS,27400,27609.24,26360.51,26980.04,1.25,33900.04
2018-05-24,BTCILS,27488.84,27931.04,25901,27400,8.6,230589.8
2018-05-23,BTCILS,29100,29100,26955,27488.84,8.46,236734.71
2018-05-22,BTCILS,30100,30100,29100,29100,9.09,267192.1
2018-05-21,BTCILS,30000,30769.9,29241.36,30100,10.55,316192.26
2018-05-20,BTCILS,29293.9,30782.9,28500.01,30000,5.43,163497.53
2018-05-19,BTCILS,28203.01,29784.94,28203.01,29293.9,0.6698,19571.53
2018-05-18,BTCILS,28012.55,28781.92,28010,28203.01,1.91,54114.04
2018-05-17,BTCILS,29001,29399,28010,28012.55,6.34,183525.71
2018-05-16,BTCILS,30335.18,30335.18,28350,29001,7.12,206500.54
2018-05-15,BTCILS,30793,30793,29500,30335.18,2.84,86137.71
2018-05-14,BTCILS,29557.1,30793,29060,30793,6.03,180373.02
2018-05-13,BTCILS,30279.69,30987.56,29308.04,29557.1,12.85,387078.41
2018-05-12,BTCILS,29750,30430.59,29100,30279.69,3.61,107808.3
2018-05-11,BTCILS,31959.28,31959.28,29750,29750,6.83,207318.83
2018-05-10,BTCILS,32150,32787.85,31000.01,31959.28,7.56,241107.35
2018-05-09,BTCILS,32300,32479.99,30876.24,32150,4.97,158968.61
2018-05-08,BTCILS,33098.21,33098.21,30001,32300,8.18,259886.8
2018-05-07,BTCILS,32700,33169.75,25000,33098.21,23.79,731656.9
2018-05-06,BTCILS,32720,33199.99,31601,32700,6.37,206991.31
2018-05-05,BTCILS,33100,33450,31550,32720,6.52,216126.82
2018-05-04,BTCILS,33050,33333,31600.01,33100,5.77,187865.51
2018-05-03,BTCILS,31548.24,33050,31102.16,33050,8.99,290494.45
2018-05-02,BTCILS,32020,32400,31345.95,31548.24,5.08,162119.54
2018-05-01,BTCILS,32822.83,32822.83,30572.05,32020,11.04,348607.64
2018-04-30,BTCILS,32364.18,33300,31976.58,32822.83,9.36,304838.7
2018-04-29,BTCILS,33479.99,33599.99,31601,32364.18,14.03,458514.81
2018-04-28,BTCILS,31650,33498.99,31500,33479.99,9.38,305492.99
2018-04-27,BTCILS,32100,32798.4,31600.05,31650,7.99,258130.56
2018-04-26,BTCILS,31680.78,32100,30105.01,32100,9.18,285980.97
2018-04-25,BTCILS,33620,34000,30801,31680.78,24.59,797278.61
2018-04-24,BTCILS,30791.23,32900100,30763.28,33620,26.36,855261.92
2018-04-23,BTCILS,30256.82,31844.99,30256.82,30791.23,7.94,247779.63
2018-04-22,BTCILS,30999,31497,30256.82,30256.82,7.6,234216.78
2018-04-21,BTCILS,31120,31499.75,30000,30999,10.04,310712.79
2018-04-20,BTCILS,28948,31394.99,28387.88,31120,17.44,516685.97
2018-04-19,BTCILS,28500,28948,28031.35,28948,2.63,74976.74
2018-04-18,BTCILS,26800.01,28500,26800.01,28500,13.49,377330.82
2018-04-17,BTCILS,27273.69,28500,26800.01,26800.01,11.62,321305.6
2018-04-16,BTCILS,28800,28980,27102,27273.69,8.39,233837.16
2018-04-15,BTCILS,27200.33,28800,26000,28800,21.99,613306.66
2018-04-14,BTCILS,27373.52,28400,24695,27200.33,9.22,251767.91
2018-04-13,BTCILS,27500,28850,25820.01,27373.52,10.9,302028.78
2018-04-12,BTCILS,23792.55,27730.73,23700,27500,27.56,712920.52
2018-04-11,BTCILS,23670,24490,23501.01,23792.55,9.72,231986.04
2018-04-10,BTCILS,23775.38,24248.99,23321.36,23670,6.02,143222.03
2018-04-09,BTCILS,24650,25225,23154.61,23775.38,15.36,371252.69
2018-04-08,BTCILS,24600,25225,24032.4,24650,8.35,204696.15
2018-04-07,BTCILS,23757.77,24999.99,23694.48,24600,5.71,138529.87
2018-04-06,BTCILS,24258.96,24377.4,23187.62,23757.77,9.94,234221.57
2018-04-05,BTCILS,24010,24400,23350,24258.96,10.18,242757.34
2018-04-04,BTCILS,26000,26588.51,23531,24010,13.62,333006.91
2018-04-03,BTCILS,24238.04,26799.99,24238.04,26000,22.77,586855.39
2018-04-02,BTCILS,23800,24980,23600.01,24238.04,14.21,348577.68
2018-04-01,BTCILS,24699.99,24819.97,23000,23800,19.7,466237.03
2018-03-31,BTCILS,24300,25500,23601.56,24699.99,8.42,208319.07
2018-03-30,BTCILS,25150,26999.98,23512,24300,24.15,594076.71
2018-03-29,BTCILS,27864.52,28004.83,25000,25150,18.16,472376.38
2018-03-28,BTCILS,27077.77,28479,26609.19,27864.52,9.73,267608.63
2018-03-27,BTCILS,29241.34,29241.34,26600.81,27077.77,11.59,319431.17
2018-03-26,BTCILS,29799.99,29897.14,27500,29241.34,13.68,389158.03
2018-03-25,BTCILS,29950,30205.75,29002,29799.99,5.55,164496.96
2018-03-24,BTCILS,30400,31000,29717.31,29950,3.4,103928.59
2018-03-23,BTCILS,29840,30400,28679.75,30400,8.85,263055.22
2018-03-22,BTCILS,30750,31199.99,29500,29840,10.3,310229.26
2018-03-21,BTCILS,30880,31350,29650,30750,20.11,618197.94
2018-03-20,BTCILS,29310,31350,28700.01,30880,13.58,407923.6
2018-03-19,BTCILS,28330.78,31000,27881.65,29310,26.53,773912.2
2018-03-18,BTCILS,27001,28934.13,25000,28330.78,48.16,1263878.71
2018-03-17,BTCILS,29000,29300,26500,27001,19.51,533792.41
2018-03-16,BTCILS,28849.42,30699.85,28000,29000,14.04,410430.31
2018-03-15,BTCILS,28571.39,29308.98,26591,28849.42,29.54,830114.98
2018-03-14,BTCILS,31400,31989.99,27048.1,28571.39,31.42,921434.14
2018-03-13,BTCILS,31798.92,34800,30770.24,31400,22.69,726832.2
2018-03-12,BTCILS,32614.99,34400,30500,31798.92,17.39,564822.22
2018-03-11,BTCILS,30775.26,33300,29600,32614.99,25.06,794698.87
2018-03-10,BTCILS,32058.54,33323,30355,30775.26,12.32,389824.22
2018-03-09,BTCILS,32957.15,32982.22,29012,32058.54,28.67,878127.39
2018-03-08,BTCILS,34500,34799.99,31600,32957.15,18.51,614868.83
2018-03-07,BTCILS,36488.44,37200,33250,34500,28.9,1018593.04
2018-03-06,BTCILS,39220,39220,36410,36488.44,19.41,737922.3
2018-03-05,BTCILS,38899,39673,38348.09,39220,14.3,560444.45
2018-03-04,BTCILS,39099,39100,36555,38899,15.99,606901.1
2018-03-03,BTCILS,37645,39200,37645,39099,8.2,316085.26
2018-03-02,BTCILS,37950,38998.39,36820,37645,11.62,441092.29
2018-03-01,BTCILS,36397.85,37950,35200,37950,17.99,663427.82
2018-02-28,BTCILS,36849,37800,35360,36397.85,29.22,1052520.7
2018-02-27,BTCILS,35928.99,37499,35490.88,36849,17.12,625981.84
2018-02-26,BTCILS,33696.99,35996,32600.64,35928.99,16.25,566804.3
