Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETC,Volume USD
2019-05-22,ETCUSD,7.31,7.54,6.9,6.99,142.41,1019.14
2019-05-21,ETCUSD,7.33,7.56,7.29,7.31,102.9,760.16
2019-05-20,ETCUSD,7.68,7.68,7.1,7.37,381.27,2818.31
2019-05-19,ETCUSD,7.16,7.8,7.16,7.68,443.58,3372.24
2019-05-18,ETCUSD,7.2,7.49,7.03,7.16,217.45,1569.93
2019-05-17,ETCUSD,7.68,7.8,6.8,7.2,1402.23,10145.01
2019-05-16,ETCUSD,7.48,8.41,7.21,7.68,1122.64,8756.36
2019-05-15,ETCUSD,6.47,7.7,6.29,7.48,1035.5,7274.6
2019-05-14,ETCUSD,6.04,6.55,6.04,6.47,799.91,5141.61
2019-05-13,ETCUSD,5.91,6.3,5.91,6.04,1177.59,7230.28
2019-05-12,ETCUSD,6.01,6.21,5.8,5.91,457.22,2735.34
2019-05-11,ETCUSD,5.65,6.21,5.45,6.01,1089.4,6463.74
2019-05-10,ETCUSD,5.56,5.72,5.46,5.65,698.6,3892.63
2019-05-09,ETCUSD,5.66,5.77,5.54,5.56,117.21,661.08
2019-05-08,ETCUSD,5.71,5.8,5.6,5.66,195.93,1118.59
2019-05-07,ETCUSD,5.57,5.8,5.57,5.6,105.62,598.78
2019-05-06,ETCUSD,5.7,5.7,5.53,5.57,218.27,1217.24
2019-05-05,ETCUSD,5.73,5.81,5.51,5.7,206.71,1162.36
2019-05-04,ETCUSD,5.86,6,5.5,5.73,391.35,2260.93
2019-05-03,ETCUSD,5.83,6.1,5.83,5.86,199.99,1193.64
2019-05-02,ETCUSD,5.96,6.03,5.83,5.83,233.02,1385.71
2019-05-01,ETCUSD,6.13,6.31,5.96,5.96,553.09,3363.57
2019-04-30,ETCUSD,6,6.3,5.87,6.13,160.43,989.55
2019-04-29,ETCUSD,5.92,6.11,5.85,6,210.3,1269.54
2019-04-28,ETCUSD,5.85,6.02,5.81,5.92,122.12,724.51
2019-04-27,ETCUSD,5.74,5.96,5.74,5.81,129.36,758.41
2019-04-26,ETCUSD,5.7,5.84,5.6,5.74,133.33,761.98
2019-04-25,ETCUSD,5.89,5.99,5.7,5.7,311.79,1829.31
2019-04-24,ETCUSD,6.23,6.35,5.8,5.89,578.63,3463.44
2019-04-23,ETCUSD,6.23,6.45,6.23,6.23,662.41,4181.67
2019-04-22,ETCUSD,6.18,6.34,6.11,6.23,340.59,2122.44
2019-04-21,ETCUSD,6.5,6.52,6.1,6.18,402.56,2541.82
2019-04-20,ETCUSD,6.5,6.59,6.41,6.5,208.97,1359.77
2019-04-19,ETCUSD,6.5,6.6,6.46,6.5,95.57,624.32
2019-04-18,ETCUSD,6.44,6.6,6.41,6.5,111.1,719.13
2019-04-17,ETCUSD,6.5,6.6,6.4,6.44,112.44,733.96
2019-04-16,ETCUSD,6.44,6.61,6.39,6.5,124.21,805.99
2019-04-15,ETCUSD,6.6,6.78,6.34,6.44,318.86,2083.15
2019-04-14,ETCUSD,6.54,6.81,6.52,6.6,169.09,1109.89
2019-04-13,ETCUSD,6.6,6.71,6.52,6.54,121.09,800.83
2019-04-12,ETCUSD,6.4,6.78,6.23,6.6,667.1,4298.16
2019-04-11,ETCUSD,7.14,7.2,6.3,6.4,729.74,4892.41
2019-04-10,ETCUSD,7.18,7.43,7.1,7.14,323.63,2351.33
2019-04-09,ETCUSD,7.3,7.45,7.02,7.18,487.9,3506.5
2019-04-08,ETCUSD,7.9,8,7,7.3,23.92,178.18
2019-04-07,ETCUSD,6.16,8.2,6.16,7.9,51.94,366.82
2019-04-06,ETCUSD,5.75,6.18,5.7,6.16,58.63,356.16
2019-04-05,ETCUSD,5.22,5.9,5.22,5.75,14.65,82.11
2019-04-04,ETCUSD,5.52,5.72,5.11,5.22,16.1,88.04
2019-04-03,ETCUSD,5.34,6.24,5.33,5.52,59.29,357.36
2019-04-02,ETCUSD,4.87,5.39,4.87,5.34,43.2,222.09
2019-04-01,ETCUSD,4.86,4.97,4.86,4.87,24.61,120.54
2019-03-31,ETCUSD,4.86,4.95,4.86,4.86,5.99,29.2
2019-03-30,ETCUSD,4.98,4.98,4.86,4.86,20.3,99.48
2019-03-29,ETCUSD,4.91,5,4.8,4.98,16.15,78.42
2019-03-28,ETCUSD,4.9,4.91,4.8,4.91,12.94,63.05
2019-03-27,ETCUSD,4.84,5,4.8,4.9,19.06,93.81
2019-03-26,ETCUSD,4.92,4.95,4.8,4.84,10.55,51.15
2019-03-25,ETCUSD,5.05,5.05,4.82,4.92,18.06,88.85
2019-03-24,ETCUSD,5.04,5.11,4.93,5.05,13.55,68.67
2019-03-23,ETCUSD,5.1,5.17,5.02,5.04,7.73,39.45
2019-03-22,ETCUSD,4.99,5.3,4.99,5.1,39.79,203.85
2019-03-21,ETCUSD,4.77,5.1,4.77,4.99,20.33,100.89
2019-03-20,ETCUSD,4.71,4.92,4.71,4.77,39.45,190.55
2019-03-19,ETCUSD,4.61,4.82,4.58,4.71,10.56,49.86
2019-03-18,ETCUSD,4.61,4.61,4.55,4.61,3.04,13.93
2019-03-17,ETCUSD,4.6,4.61,4.55,4.61,10.29,47.34
2019-03-16,ETCUSD,4.58,4.73,4.58,4.6,3.35,15.59
2019-03-15,ETCUSD,4.5,4.58,4.5,4.58,0.4473,2.04
2019-03-14,ETCUSD,4.44,4.5,4.44,4.5,0.2093,0.9341
2019-03-13,ETCUSD,4.42,4.47,4.42,4.44,2.46,10.99
2019-03-12,ETCUSD,4.44,4.45,4.4,4.42,0.2057,0.9117
2019-03-11,ETCUSD,4.42,4.54,4.42,4.44,4.24,18.84
2019-03-10,ETCUSD,4.44,4.44,4.42,4.42,2.77,12.27
2019-03-09,ETCUSD,4.48,4.48,4.39,4.44,1.94,8.66
2019-03-08,ETCUSD,4.49,4.59,4.48,4.48,1.03,4.69
2019-03-07,ETCUSD,4.34,4.53,4.34,4.49,17.0,76.81
2019-03-06,ETCUSD,4.49,4.53,4.34,4.34,0.2706,1.2
2019-03-05,ETCUSD,4.36,4.49,4.36,4.49,0.3062,1.35
2019-03-04,ETCUSD,4.51,4.52,4.35,4.36,8.49,37.79
2019-03-03,ETCUSD,4.55,4.55,4.51,4.51,5.09,23.04
2019-03-02,ETCUSD,4.56,4.65,4.53,4.55,0.4134,1.9
2019-03-01,ETCUSD,4.56,4.61,4.51,4.56,1.2,5.5
2019-02-28,ETCUSD,4.59,4.7,4.56,4.56,12.98,59.86
2019-02-27,ETCUSD,4.59,4.59,4.54,4.59,0.1202,0.5503
2019-02-26,ETCUSD,4.58,4.59,4.52,4.59,3.54,16.2
2019-02-25,ETCUSD,4.55,4.74,4.52,4.58,0.5777,2.65
2019-02-24,ETCUSD,4.97,5.17,4.55,4.55,9.14,45.2
2019-02-23,ETCUSD,4.98,4.98,4.95,4.97,0.3352,1.66
2019-02-22,ETCUSD,4.73,4.98,4.72,4.98,1.63,8.0
2019-02-21,ETCUSD,4.93,4.93,4.73,4.73,0.1293,0.6132
2019-02-20,ETCUSD,4.83,4.95,4.8,4.93,29.41,141.25
2019-02-19,ETCUSD,4.57,4.97,4.55,4.83,392.72,1886.68
2019-02-18,ETCUSD,4.38,4.71,4.38,4.57,717.11,3292.71
2019-02-17,ETCUSD,4.39,4.49,4.34,4.38,274.22,1205.99
2019-02-16,ETCUSD,4.45,4.47,4.36,4.39,110.4,488.01
2019-02-15,ETCUSD,4.44,4.48,4.34,4.45,772.42,3399.45
2019-02-14,ETCUSD,4.37,4.48,4.31,4.44,976.73,4280.89
2019-02-13,ETCUSD,4.28,4.43,4.28,4.37,634.9,2759.21
2019-02-12,ETCUSD,4.2,4.38,4.2,4.28,229.92,987.12
2019-02-11,ETCUSD,4.32,4.32,4.2,4.2,188.7,799.78
2019-02-10,ETCUSD,4.21,4.32,4.19,4.32,459.63,1950.28
2019-02-09,ETCUSD,4.22,4.36,4.14,4.21,294.75,1266.65
2019-02-08,ETCUSD,4.05,4.38,3.97,4.22,1946.12,8373.88
2019-02-07,ETCUSD,3.96,4.11,3.95,4.05,241.57,967.32
2019-02-06,ETCUSD,4.11,4.18,3.95,3.96,315.44,1263.74
2019-02-05,ETCUSD,4.17,4.23,4.11,4.11,184.68,770.48
2019-02-04,ETCUSD,4.2,4.27,4.15,4.17,416.97,1747.47
2019-02-03,ETCUSD,4.23,4.26,4.19,4.2,122.44,516.42
2019-02-02,ETCUSD,4.26,4.3,4.19,4.23,238.17,1001.38
2019-02-01,ETCUSD,4.21,4.39,4.16,4.26,495.21,2119.95
2019-01-31,ETCUSD,4.31,4.38,4.2,4.21,633.08,2717.93
2019-01-30,ETCUSD,4.21,4.39,4.16,4.31,1467.73,6123.83
2019-01-29,ETCUSD,4.32,4.4,4.15,4.21,165.19,700.06
2019-01-28,ETCUSD,4.64,4.64,4.25,4.32,1711.94,7648.86
2019-01-27,ETCUSD,4.69,4.79,4.55,4.64,267.32,1237.63
2019-01-26,ETCUSD,4.71,4.81,4.65,4.69,516.39,2456.89
2019-01-25,ETCUSD,4.61,4.81,4.6,4.71,676.82,3179.46
2019-01-24,ETCUSD,4.66,4.68,4.53,4.61,366.45,1692.96
2019-01-23,ETCUSD,4.62,4.74,4.62,4.66,239.68,1123.89
2019-01-22,ETCUSD,4.66,4.77,4.6,4.62,327.04,1525.52
2019-01-21,ETCUSD,4.61,4.77,4.51,4.66,188.3,876.39
2019-01-20,ETCUSD,4.77,4.8,4.61,4.61,229.95,1083.0
2019-01-19,ETCUSD,4.68,4.87,4.68,4.77,288.46,1388.95
2019-01-18,ETCUSD,4.81,4.84,4.66,4.68,198.62,940.83
2019-01-17,ETCUSD,4.5,4.89,4.5,4.81,821.51,3898.39
2019-01-16,ETCUSD,4.52,4.73,4.5,4.5,409.75,1888.16
2019-01-15,ETCUSD,4.55,4.88,4.5,4.52,477.3,2208.12
2019-01-14,ETCUSD,4.55,4.89,4.45,4.55,424.18,1994.08
2019-01-13,ETCUSD,5.1,5.1,4.45,4.55,725.7,3301.55
2019-01-12,ETCUSD,4.82,5.16,4.82,5.1,198.83,985.57
2019-01-11,ETCUSD,4.7,4.97,4.7,4.82,150.42,731.79
2019-01-10,ETCUSD,5.3,5.32,4.65,4.7,1646.77,7946.59
2019-01-09,ETCUSD,5.2,5.44,5.19,5.3,531.6,2818.71
2019-01-08,ETCUSD,5.18,5.45,5,5.2,1185.63,6238.73
2019-01-07,ETCUSD,5.75,5.89,5.18,5.18,800.87,4372.92
2019-01-06,ETCUSD,5.56,5.89,5.51,5.75,670.9,3849.94
2019-01-05,ETCUSD,5.77,5.8,5.55,5.56,417.32,2353.35
2019-01-04,ETCUSD,5.42,5.78,5.42,5.77,344.71,1924.25
2019-01-03,ETCUSD,5.74,5.8,5.41,5.42,419.53,2346.12
2019-01-02,ETCUSD,5.6,5.78,5.5,5.74,637.76,3617.62
2019-01-01,ETCUSD,5.21,5.6,5.21,5.6,374.16,2058.07
2018-12-31,ETCUSD,5.51,5.6,5.2,5.21,341.0,1858.1
2018-12-30,ETCUSD,5.37,5.67,5.32,5.51,351.34,1932.77
2018-12-29,ETCUSD,5.44,5.7,5.2,5.37,466.05,2566.89
2018-12-28,ETCUSD,5.06,5.71,5,5.44,957.45,5041.01
2018-12-27,ETCUSD,5.78,6.1,5,5.06,944.33,5321.99
2018-12-26,ETCUSD,4.82,5.78,4.82,5.78,607.77,3191.03
2018-12-25,ETCUSD,5.43,5.43,4.7,4.82,826.07,4048.64
2018-12-24,ETCUSD,5.1,5.7,5.1,5.43,1620.54,8869.09
2018-12-23,ETCUSD,5,5.25,4.91,5.1,655.49,3341.45
2018-12-22,ETCUSD,5.07,5.07,4.65,5,414.89,1970.14
2018-12-21,ETCUSD,4.88,5.1,4.8,5.07,465.16,2269.38
2018-12-20,ETCUSD,4.75,5.15,4.46,4.88,2383.0,11451.32
2018-12-19,ETCUSD,4.37,5.1,4.37,4.75,2720.69,12973.15
2018-12-18,ETCUSD,4.08,4.37,4.04,4.37,1275.57,5347.46
2018-12-17,ETCUSD,3.78,4.4,3.78,4.08,1205.86,4931.61
2018-12-16,ETCUSD,3.76,4,3.76,3.78,248.14,959.14
2018-12-15,ETCUSD,4.02,4.03,3.72,3.76,809.13,3063.93
2018-12-14,ETCUSD,4.15,4.18,3.91,4.02,852.94,3407.2
2018-12-13,ETCUSD,4.1,4.2,3.88,4.15,589.42,2398.8
2018-12-12,ETCUSD,4.01,4.2,3.78,4.1,924.24,3666.8
2018-12-11,ETCUSD,4.02,4.28,3.9,4.01,503.48,2045.48
2018-12-10,ETCUSD,4.1,4.29,3.93,4.02,867.77,3503.8
2018-12-09,ETCUSD,4.1,4.47,3.93,4.1,453.38,1912.96
2018-12-08,ETCUSD,4.04,4.22,3.78,4.1,950.68,3794.19
2018-12-07,ETCUSD,3.9,4.25,3.7,4.04,1723.3,6664.12
2018-12-06,ETCUSD,4.4,4.48,3.9,3.9,1294.24,5447.16
2018-12-05,ETCUSD,4.7,4.9,4.32,4.4,2226.74,10108.36
2018-12-04,ETCUSD,4.9,5.2,4.7,4.7,3296.74,16064.73
2018-12-03,ETCUSD,5.52,5.58,4.9,4.9,1164.17,5980.75
2018-12-02,ETCUSD,5.05,6.31,5.05,5.52,1371.04,7444.56
2018-12-01,ETCUSD,5,5.26,4.79,5.05,279.15,1404.3
2018-11-30,ETCUSD,5.01,5.3,4.91,5,382.27,1936.19
2018-11-29,ETCUSD,5.2,5.4,5,5.01,386.62,1996.07
2018-11-28,ETCUSD,4.9,5.65,4.68,5.2,783.4,4064.17
2018-11-27,ETCUSD,4.62,4.9,4.51,4.9,200.85,934.58
2018-11-26,ETCUSD,5.09,5.24,4.5,4.62,582.18,2846.29
2018-11-25,ETCUSD,5.24,5.24,4.6,5.09,1580.71,7706.76
2018-11-24,ETCUSD,5.61,5.65,4.9,5.24,610.51,3216.54
2018-11-23,ETCUSD,5.8,5.94,5.13,5.61,956.6,5272.99
2018-11-22,ETCUSD,6.18,6.5,5.8,5.8,522.65,3167.57
2018-11-21,ETCUSD,5.91,6.41,5.79,6.18,1256.93,7598.96
2018-11-20,ETCUSD,6.6,6.88,5.5,5.91,2600.35,15881.69
2018-11-19,ETCUSD,8.02,8.02,6.5,6.6,1417.69,10053.24
2018-11-18,ETCUSD,7.98,8.14,7.92,8.02,184.04,1482.44
2018-11-17,ETCUSD,8.15,8.15,7.88,7.98,133.6,1070.79
2018-11-16,ETCUSD,8.54,8.55,8,8.15,348.41,2836.89
2018-11-15,ETCUSD,8.8,8.94,7.8,8.54,1450.84,12110.36
2018-11-14,ETCUSD,9.35,9.63,7.99,8.8,1999.81,17510.22
2018-11-13,ETCUSD,9.43,9.58,9.35,9.35,180.14,1693.89
2018-11-12,ETCUSD,9.61,9.64,9.41,9.43,176.71,1675.43
2018-11-11,ETCUSD,9.85,9.85,9.43,9.61,461.11,4417.2
2018-11-10,ETCUSD,9.74,9.85,9.74,9.85,328.63,3224.76
2018-11-09,ETCUSD,9.89,9.92,9.74,9.74,201.51,1973.23
2018-11-08,ETCUSD,9.88,9.98,9.69,9.89,476.46,4675.95
2018-11-07,ETCUSD,10.14,10.14,9.81,9.88,501.56,4996.01
2018-11-06,ETCUSD,9.65,10.14,9.56,10.14,588.48,5804.07
2018-11-05,ETCUSD,9.67,9.89,9.51,9.65,527.1,5080.66
2018-11-04,ETCUSD,9.46,9.9,9.38,9.67,618.5,5941.26
2018-11-03,ETCUSD,9.4,9.47,9.35,9.46,292.98,2755.2
2018-11-02,ETCUSD,9.34,9.49,9.34,9.4,238.94,2250.29
2018-11-01,ETCUSD,9.44,9.49,9.31,9.34,387.36,3639.54
2018-10-31,ETCUSD,9.36,9.51,9.26,9.44,555.54,5202.17
2018-10-30,ETCUSD,9.47,9.57,9.31,9.36,387.75,3656.43
2018-10-29,ETCUSD,9.93,10.05,9.31,9.47,771.66,7424.08
2018-10-28,ETCUSD,10.05,10.05,9.57,9.93,563.23,5571.16
2018-10-27,ETCUSD,10,10.11,9.97,10.05,491.6,4922.91
2018-10-26,ETCUSD,10.02,10.16,9.99,10,401.48,4025.14
2018-10-25,ETCUSD,10.2,10.2,10,10.02,315.81,3184.66
2018-10-24,ETCUSD,10.2,10.35,10.12,10.2,264.59,2689.49
2018-10-23,ETCUSD,10.5,10.62,10.19,10.2,697.73,7213.67
2018-10-22,ETCUSD,10,10.67,9.98,10.5,1028.72,10591.32
2018-10-21,ETCUSD,10.09,10.1,9.99,10,343.93,3458.9
2018-10-20,ETCUSD,9.96,10.09,9.86,10.09,327.99,3269.93
2018-10-19,ETCUSD,10.1,10.12,9.86,9.96,709.65,7081.56
2018-10-18,ETCUSD,10.03,10.19,9.89,10.1,819.96,8279.82
2018-10-17,ETCUSD,9.92,10.31,9.85,10.03,822.27,8207.44
2018-10-16,ETCUSD,9.87,10.09,9.87,9.92,426.55,4270.25
2018-10-15,ETCUSD,9.95,10.7,9.82,9.87,2004.69,20161.88
2018-10-14,ETCUSD,10.02,10.17,9.9,9.95,1299.95,13004.43
2018-10-13,ETCUSD,10.05,10.18,9.93,10.02,412.28,4166.75
2018-10-12,ETCUSD,9.9,10.13,9.78,10.05,479.61,4786.88
2018-10-11,ETCUSD,11.2,11.2,9.9,9.9,1271.72,13330.62
2018-10-10,ETCUSD,11.18,11.21,11.01,11.2,371.91,4130.7
2018-10-09,ETCUSD,11.01,11.3,11.01,11.18,1003.65,11284.2
2018-10-08,ETCUSD,10.99,11.2,10.87,11.01,501.05,5541.07
2018-10-07,ETCUSD,11.05,11.14,10.88,10.99,300.99,3303.87
2018-10-06,ETCUSD,11.15,11.23,10.95,11.05,435.58,4818.43
2018-10-05,ETCUSD,11.11,11.28,10.91,11.15,911.97,10091.87
2018-10-04,ETCUSD,11.24,11.28,11.07,11.11,309.81,3469.32
2018-10-03,ETCUSD,11.25,11.38,11.01,11.24,352.08,3939.8
2018-10-02,ETCUSD,11.35,11.44,11.25,11.25,267.9,3039.71
2018-10-01,ETCUSD,11.45,11.53,11.26,11.35,369.02,4178.81
2018-09-30,ETCUSD,11.54,11.62,11.45,11.45,235.86,2725.37
2018-09-29,ETCUSD,11.37,11.64,11.26,11.54,294.11,3374.25
2018-09-28,ETCUSD,11.6,11.69,11.35,11.37,433.74,4995.23
2018-09-27,ETCUSD,11.25,11.75,11.18,11.6,1613.33,18619.38
2018-09-26,ETCUSD,11.23,11.62,11,11.25,854.12,9673.79
2018-09-25,ETCUSD,11.45,11.62,10.89,11.23,1014.24,11366.82
2018-09-24,ETCUSD,11.75,11.75,11.2,11.45,986.13,11272.12
2018-09-23,ETCUSD,11.53,11.95,11.5,11.75,1316.33,15399.37
2018-09-22,ETCUSD,11.99,11.99,11.4,11.53,661.59,7658.84
2018-09-21,ETCUSD,11.49,11.99,11.4,11.99,1320.01,15372.51
2018-09-20,ETCUSD,11.39,11.49,11.03,11.49,690.76,7757.96
2018-09-19,ETCUSD,10.77,11.5,10.77,11.39,786.57,8734.24
2018-09-18,ETCUSD,10.73,11.23,10.73,10.77,1085.42,11962.66
2018-09-17,ETCUSD,11.6,11.79,10.67,10.73,980.15,10955.12
2018-09-16,ETCUSD,11.75,11.75,11.34,11.6,436.07,5019.96
2018-09-15,ETCUSD,11.28,11.78,11.28,11.75,529.26,6124.47
2018-09-14,ETCUSD,11.52,11.72,11.21,11.28,743.67,8516.15
2018-09-13,ETCUSD,11.15,11.8,11.11,11.52,637.03,7353.21
2018-09-12,ETCUSD,11.66,11.81,10.83,11.15,1712.93,18946.27
2018-09-11,ETCUSD,11.8,11.95,11.42,11.66,532.62,6243.33
2018-09-10,ETCUSD,11.75,11.98,11.42,11.8,552.93,6466.29
2018-09-09,ETCUSD,11.61,12.28,11.54,11.75,1581.3,18805.68
2018-09-08,ETCUSD,12.2,12.37,11.45,11.61,761.41,9023.03
2018-09-07,ETCUSD,12.39,12.75,11.85,12.2,674.01,8264.94
2018-09-06,ETCUSD,12.5,12.5,11.8,12.39,2133.84,25956.43
2018-09-05,ETCUSD,14.22,14.51,12.4,12.5,3272.96,43353.93
2018-09-04,ETCUSD,14.25,14.54,13.95,14.22,1171.45,16696.84
2018-09-03,ETCUSD,13.43,14.79,13.39,14.25,1944.43,27495.67
2018-09-02,ETCUSD,13.48,13.72,13.24,13.43,970.41,12973.1
2018-09-01,ETCUSD,13,14,12.96,13.48,1801.58,24137.37
2018-08-31,ETCUSD,13.19,13.19,12.79,13,388.74,5037.27
2018-08-30,ETCUSD,13.23,13.23,12.7,13.19,814.5,10515.3
2018-08-29,ETCUSD,13.5,13.5,13.04,13.23,622.23,8213.71
2018-08-28,ETCUSD,12.73,13.64,12.65,13.5,1304.33,17013.74
2018-08-27,ETCUSD,12.74,12.76,12.5,12.73,413.54,5229.6
2018-08-26,ETCUSD,12.68,12.8,12.5,12.74,468.74,5935.53
2018-08-25,ETCUSD,12.85,12.9,12.66,12.68,225.26,2874.12
2018-08-24,ETCUSD,12.71,12.9,12.62,12.85,711.49,9108.61
2018-08-23,ETCUSD,12.8,12.95,12.45,12.71,768.73,9732.5
2018-08-22,ETCUSD,13,13.5,12.54,12.8,1397.87,18241.83
2018-08-21,ETCUSD,13.29,13.3,12.77,13,555.97,7195.53
2018-08-20,ETCUSD,13.67,13.8,13,13.29,693.41,9275.98
2018-08-19,ETCUSD,13.76,13.96,13.31,13.67,767.17,10408.37
2018-08-18,ETCUSD,14.48,14.84,13.2,13.76,949.5,13184.76
2018-08-17,ETCUSD,14.28,14.7,13.01,14.48,1295.49,18093.32
2018-08-16,ETCUSD,13.5,15.34,13.5,14.28,4303.33,61547.71
2018-08-15,ETCUSD,12.2,13.56,12.2,13.5,2176.75,27549.78
2018-08-14,ETCUSD,12.93,12.93,11.3,12.2,2449.84,29268.55
2018-08-13,ETCUSD,14.21,14.5,12.9,12.93,1460.92,20117.56
2018-08-12,ETCUSD,14.25,14.25,14.25,14.25,0.0,0.0
2018-08-11,ETCUSD,15.47,15.74,14.22,14.25,1378.41,20288.85
2018-08-10,ETCUSD,16.1,16.1,15.07,15.47,2136.13,33464.55
2018-08-09,ETCUSD,16,16.4,15.45,16.1,2673.16,42576.02
2018-08-08,ETCUSD,17.78,18,15.5,16,2961.72,49409.36
2018-08-07,ETCUSD,19.12,20.82,17.35,17.78,5187.61,100658.09
2018-08-06,ETCUSD,18.51,19.42,17.66,19.12,3460.38,64610.69
2018-08-05,ETCUSD,17.14,18.55,17.03,18.51,1963.01,34769.97
2018-08-04,ETCUSD,17.1,17.51,16.8,17.14,1848.79,31757.47
2018-08-03,ETCUSD,15.52,18,14.94,17.1,2305.0,37245.95
2018-08-02,ETCUSD,15.8,16.4,15.3,15.52,1032.03,16233.82
2018-08-01,ETCUSD,16.6,16.67,15.75,15.8,927.58,15080.4
2018-07-31,ETCUSD,17.18,17.33,16.52,16.6,1136.79,19389.49
2018-07-30,ETCUSD,16.91,17.3,16.72,17.18,1157.17,19815.99
2018-07-29,ETCUSD,16.92,17.08,16.51,16.91,487.36,8198.71
2018-07-28,ETCUSD,16.89,16.97,16.57,16.92,349.09,5841.6
2018-07-27,ETCUSD,16.68,17.3,16.4,16.89,601.01,10063.54
2018-07-26,ETCUSD,16.55,17.18,16.4,16.68,785.88,13296.96
2018-07-25,ETCUSD,16.5,17,16.2,16.55,799.08,13277.41
2018-07-24,ETCUSD,16.16,16.84,16,16.5,822.62,13561.74
2018-07-23,ETCUSD,16.27,16.68,16.06,16.16,602.93,9835.35
2018-07-22,ETCUSD,16.6,16.6,16.2,16.27,745.87,12214.24
2018-07-21,ETCUSD,16.4,16.72,16.21,16.6,445.48,7349.86
2018-07-20,ETCUSD,17.26,17.59,16.2,16.4,630.53,10547.91
2018-07-19,ETCUSD,17.3,17.7,17.03,17.26,572.41,9932.86
2018-07-18,ETCUSD,17.69,18.06,17.1,17.3,1416.73,25125.77
2018-07-17,ETCUSD,17.45,17.98,16.87,17.69,1161.51,20340.68
2018-07-16,ETCUSD,16.91,17.5,16.81,17.45,841.0,14532.92
2018-07-15,ETCUSD,16.69,17.14,16.51,16.91,632.91,10714.61
2018-07-14,ETCUSD,16.54,16.9,16.38,16.69,403.6,6692.73
2018-07-13,ETCUSD,16.82,17.24,16.46,16.54,1100.58,18630.09
2018-07-12,ETCUSD,16.75,17.09,16.4,16.82,400.33,6647.89
2018-07-11,ETCUSD,16.67,17.23,16.5,16.75,701.97,11785.55
