Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume CCT,Volume BTC
2019-05-30,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-29,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-28,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-27,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-26,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-25,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-24,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-23,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-22,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-21,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-20,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-19,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-18,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-17,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-16,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-15,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-14,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-13,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-12,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-11,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-10,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-09,CCTBTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
2019-05-08,CCTBTC,9.2e-07,9.2e-07,8.6e-07,8.6e-07,2316.47,0.001992
2019-05-07,CCTBTC,9.0e-07,9.2e-07,8.8e-07,9.2e-07,7139.35,0.006336
2019-05-06,CCTBTC,9.7e-07,9.7e-07,9.0e-07,9.0e-07,7552.7,0.007289
2019-05-05,CCTBTC,8.8e-07,9.7e-07,8.8e-07,9.7e-07,130.94,0.000127
2019-05-04,CCTBTC,9.1e-07,9.6e-07,8.8e-07,8.8e-07,6356.88,0.005939
2019-05-03,CCTBTC,9.4e-07,9.6e-07,9.1e-07,9.1e-07,5145.16,0.004773
2019-05-02,CCTBTC,9.4e-07,9.4e-07,9.4e-07,9.4e-07,0.0,0.0
2019-05-01,CCTBTC,9.4e-07,9.4e-07,9.4e-07,9.4e-07,0.0,0.0
2019-04-30,CCTBTC,9.0e-07,9.4e-07,9.0e-07,9.4e-07,1273.89,0.001197
2019-04-29,CCTBTC,8.9e-07,9.0e-07,8.9e-07,9.0e-07,733.43,0.0006601
2019-04-28,CCTBTC,8.3e-07,8.9e-07,8.3e-07,8.9e-07,542.95,0.0004832
2019-04-27,CCTBTC,1.17e-06,1.17e-06,8.3e-07,8.3e-07,4100.0,0.003763
2019-04-26,CCTBTC,1.15e-06,1.17e-06,1.15e-06,1.17e-06,200.0,0.000234
2019-04-25,CCTBTC,1.15e-06,1.15e-06,1.15e-06,1.15e-06,0.0,0.0
2019-04-24,CCTBTC,1.0e-06,1.15e-06,9.7e-07,1.15e-06,12762.29,0.0126
2019-04-23,CCTBTC,1.04e-06,1.06e-06,1.0e-06,1.0e-06,12904.54,0.01345
2019-04-22,CCTBTC,1.0e-06,1.04e-06,1.0e-06,1.04e-06,400.0,0.000416
2019-04-21,CCTBTC,1.25e-06,1.25e-06,1.0e-06,1.0e-06,4791.11,0.004905
2019-04-20,CCTBTC,1.25e-06,1.25e-06,1.25e-06,1.25e-06,0.0,0.0
2019-04-19,CCTBTC,1.25e-06,1.25e-06,1.25e-06,1.25e-06,0.0,0.0
2019-04-18,CCTBTC,1.25e-06,1.25e-06,1.25e-06,1.25e-06,0.0,0.0
2019-04-17,CCTBTC,1.25e-06,1.25e-06,1.25e-06,1.25e-06,0.0,0.0
2019-04-16,CCTBTC,1.12e-06,1.25e-06,1.06e-06,1.25e-06,17599.15,0.02013
2019-04-15,CCTBTC,1.08e-06,1.12e-06,1.08e-06,1.12e-06,120.85,0.0001354
2019-04-14,CCTBTC,1.2e-06,1.2e-06,1.08e-06,1.08e-06,6117.9,0.006807
2019-04-13,CCTBTC,1.2e-06,1.2e-06,1.2e-06,1.2e-06,153.83,0.0001846
2019-04-12,CCTBTC,1.2e-06,1.2e-06,1.2e-06,1.2e-06,0.0,0.0
2019-04-11,CCTBTC,1.2e-06,1.2e-06,1.2e-06,1.2e-06,1524.28,0.001829
2019-04-10,CCTBTC,1.29e-06,1.29e-06,1.2e-06,1.2e-06,673.24,0.0008088
2019-04-09,CCTBTC,1.25e-06,1.29e-06,1.2e-06,1.29e-06,295.6,0.0003689
2019-04-08,CCTBTC,1.17e-06,1.25e-06,1.17e-06,1.25e-06,104.25,0.0001303
2019-04-07,CCTBTC,1.25e-06,1.25e-06,1.0e-06,1.17e-06,4732.01,0.005488
2019-04-06,CCTBTC,1.14e-06,1.25e-06,1.14e-06,1.25e-06,405.35,0.0004797
2019-04-05,CCTBTC,1.21e-06,1.26e-06,1.14e-06,1.14e-06,847.22,0.001011
2019-04-04,CCTBTC,1.14e-06,1.25e-06,1.13e-06,1.21e-06,4739.15,0.005469
2019-04-03,CCTBTC,1.21e-06,1.28e-06,1.14e-06,1.14e-06,8339.38,0.01013
2019-04-02,CCTBTC,1.32e-06,1.32e-06,1.21e-06,1.21e-06,877.61,0.001075
2019-04-01,CCTBTC,1.3e-06,1.36e-06,1.3e-06,1.32e-06,16385.78,0.02166
2019-03-31,CCTBTC,1.3e-06,1.33e-06,1.3e-06,1.3e-06,2635.03,0.003501
2019-03-30,CCTBTC,1.38e-06,1.4e-06,1.29e-06,1.3e-06,3602.65,0.004811
2019-03-29,CCTBTC,1.45e-06,1.45e-06,1.3e-06,1.38e-06,1005.8,0.001414
2019-03-28,CCTBTC,1.45e-06,1.45e-06,1.45e-06,1.45e-06,0.0,0.0
2019-03-27,CCTBTC,1.45e-06,1.45e-06,1.45e-06,1.45e-06,0.0,0.0
2019-03-26,CCTBTC,1.48e-06,1.48e-06,1.45e-06,1.45e-06,581.63,0.000853
2019-03-25,CCTBTC,1.48e-06,1.48e-06,1.48e-06,1.48e-06,0.0,0.0
2019-03-24,CCTBTC,1.35e-06,1.48e-06,1.35e-06,1.48e-06,857.23,0.001183
2019-03-23,CCTBTC,1.35e-06,1.35e-06,1.35e-06,1.35e-06,0.0,0.0
2019-03-22,CCTBTC,1.52e-06,1.52e-06,1.35e-06,1.35e-06,1295.02,0.001748
2019-03-21,CCTBTC,1.41e-06,1.52e-06,1.4e-06,1.52e-06,1119.97,0.001697
2019-03-20,CCTBTC,1.4e-06,1.41e-06,1.4e-06,1.41e-06,3116.15,0.004394
2019-03-19,CCTBTC,1.54e-06,1.54e-06,1.4e-06,1.4e-06,3766.63,0.005648
2019-03-18,CCTBTC,1.53e-06,1.54e-06,1.53e-06,1.54e-06,3246.75,0.005
2019-03-17,CCTBTC,1.4e-06,1.53e-06,1.4e-06,1.53e-06,186.49,0.0002853
2019-03-16,CCTBTC,1.47e-06,1.5e-06,1.4e-06,1.4e-06,144.0,0.0002086
2019-03-15,CCTBTC,1.47e-06,1.47e-06,1.47e-06,1.47e-06,0.0,0.0
2019-03-14,CCTBTC,1.47e-06,1.47e-06,1.47e-06,1.47e-06,484.27,0.0007119
2019-03-13,CCTBTC,1.48e-06,1.48e-06,1.47e-06,1.47e-06,164.11,0.0002412
2019-03-12,CCTBTC,1.47e-06,1.48e-06,1.47e-06,1.48e-06,110.94,0.0001642
2019-03-11,CCTBTC,1.59e-06,1.59e-06,1.47e-06,1.47e-06,449.56,0.0006608
2019-03-10,CCTBTC,1.8e-06,1.8e-06,1.59e-06,1.59e-06,92.22,0.0001466
2019-03-09,CCTBTC,1.66e-06,1.8e-06,1.66e-06,1.8e-06,100.0,0.00018
2019-03-08,CCTBTC,1.68e-06,1.68e-06,1.66e-06,1.66e-06,100.0,0.000166
2019-03-07,CCTBTC,1.79e-06,1.9e-06,1.68e-06,1.68e-06,3009.61,0.005061
2019-03-06,CCTBTC,1.59e-06,1.79e-06,1.59e-06,1.79e-06,869.57,0.001557
2019-03-05,CCTBTC,2.01e-06,2.01e-06,1.61e-06,1.61e-06,1915.47,0.003084
2019-03-04,CCTBTC,2.01e-06,2.01e-06,2.01e-06,2.01e-06,72.31,0.0001453
2019-03-03,CCTBTC,2.01e-06,2.01e-06,2.01e-06,2.01e-06,0.0,0.0
2019-03-02,CCTBTC,2.23e-06,2.23e-06,2.01e-06,2.01e-06,250.0,0.0005025
2019-03-01,CCTBTC,2.21e-06,2.27e-06,2.21e-06,2.23e-06,90.0,0.0002025
2019-02-28,CCTBTC,2.19e-06,2.21e-06,2.19e-06,2.21e-06,159.82,0.0003532
2019-02-27,CCTBTC,2.12e-06,2.19e-06,2.11e-06,2.19e-06,1108.19,0.002419
2019-02-26,CCTBTC,2.34e-06,2.34e-06,2.12e-06,2.12e-06,707.55,0.0015
2019-02-25,CCTBTC,2.12e-06,2.34e-06,2.04e-06,2.34e-06,525.24,0.001101
2019-02-24,CCTBTC,2.1e-06,2.12e-06,2.1e-06,2.12e-06,553.82,0.001174
2019-02-23,CCTBTC,2.24e-06,2.5e-06,2.1e-06,2.1e-06,3766.54,0.008088
2019-02-22,CCTBTC,2.17e-06,2.19e-06,2.17e-06,2.19e-06,772.83,0.001693
2019-02-21,CCTBTC,2.15e-06,2.17e-06,2.15e-06,2.17e-06,1015.42,0.002203
2019-02-20,CCTBTC,2.15e-06,2.15e-06,2.15e-06,2.15e-06,0.0,0.0
2019-02-19,CCTBTC,2.51e-06,2.53e-06,2.1e-06,2.15e-06,10509.17,0.02453
2019-02-18,CCTBTC,3.07e-06,3.07e-06,2.51e-06,2.51e-06,7568.12,0.01964
2019-02-17,CCTBTC,3.07e-06,3.07e-06,3.07e-06,3.07e-06,0.0,0.0
2019-02-16,CCTBTC,3.07e-06,3.07e-06,3.07e-06,3.07e-06,0.0,0.0
2019-02-15,CCTBTC,3.07e-06,3.07e-06,3.07e-06,3.07e-06,0.0,0.0
2019-02-14,CCTBTC,2.63e-06,3.07e-06,2.63e-06,3.07e-06,310.98,0.0009194
2019-02-13,CCTBTC,3.0e-06,3.0e-06,2.63e-06,2.63e-06,8176.7,0.02171
2019-02-12,CCTBTC,2.88e-06,3.0e-06,2.72e-06,3.0e-06,1984.94,0.005541
2019-02-11,CCTBTC,2.71e-06,2.88e-06,2.71e-06,2.88e-06,3105.17,0.008462
2019-02-10,CCTBTC,3.01e-06,3.01e-06,2.71e-06,2.71e-06,5112.82,0.01431
2019-02-09,CCTBTC,3.01e-06,3.03e-06,3.01e-06,3.01e-06,5044.05,0.0152
2019-02-08,CCTBTC,3.29e-06,3.29e-06,3.01e-06,3.01e-06,557.78,0.001679
2019-02-07,CCTBTC,3.01e-06,3.29e-06,3.01e-06,3.29e-06,2487.61,0.00768
2019-02-06,CCTBTC,3.01e-06,3.01e-06,3.01e-06,3.01e-06,0.0,0.0
2019-02-05,CCTBTC,3.01e-06,3.01e-06,3.01e-06,3.01e-06,40.0,0.0001204
2019-02-04,CCTBTC,3.01e-06,3.01e-06,3.01e-06,3.01e-06,0.0,0.0
2019-02-03,CCTBTC,3.01e-06,3.02e-06,3.01e-06,3.01e-06,605.0,0.001824
2019-02-02,CCTBTC,3.01e-06,3.01e-06,3.01e-06,3.01e-06,0.0,0.0
2019-02-01,CCTBTC,3.01e-06,3.01e-06,3.01e-06,3.01e-06,40.0,0.0001204
2019-01-31,CCTBTC,3.1e-06,3.11e-06,3.01e-06,3.01e-06,1978.93,0.006014
2019-01-30,CCTBTC,3.1e-06,3.1e-06,3.1e-06,3.1e-06,433.69,0.001344
2019-01-29,CCTBTC,3.1e-06,3.1e-06,3.1e-06,3.1e-06,0.0,0.0
2019-01-28,CCTBTC,3.24e-06,3.29e-06,3.1e-06,3.1e-06,300.29,0.0009668
2019-01-27,CCTBTC,3.24e-06,3.24e-06,3.24e-06,3.24e-06,0.0,0.0
2019-01-26,CCTBTC,3.18e-06,3.24e-06,3.18e-06,3.24e-06,252.14,0.0008078
2019-01-25,CCTBTC,3.17e-06,3.18e-06,3.01e-06,3.18e-06,738.25,0.002231
2019-01-24,CCTBTC,3.1e-06,3.18e-06,3.01e-06,3.17e-06,200.09,0.0006132
2019-01-23,CCTBTC,3.2e-06,3.2e-06,3.0e-06,3.1e-06,1318.83,0.003967
2019-01-22,CCTBTC,2.7e-06,3.2e-06,2.7e-06,3.2e-06,7194.2,0.02274
2019-01-21,CCTBTC,2.7e-06,2.7e-06,2.7e-06,2.7e-06,74.07,0.0002
2019-01-20,CCTBTC,2.76e-06,2.76e-06,2.7e-06,2.7e-06,1073.4,0.00296
2019-01-19,CCTBTC,3.03e-06,3.03e-06,2.76e-06,2.76e-06,128.0,0.0003533
2019-01-18,CCTBTC,3.03e-06,3.03e-06,3.03e-06,3.03e-06,2044.21,0.006194
2019-01-17,CCTBTC,2.81e-06,3.03e-06,2.57e-06,3.03e-06,4710.12,0.01379
2019-01-16,CCTBTC,2.81e-06,2.81e-06,2.81e-06,2.81e-06,0.0,0.0
2019-01-15,CCTBTC,2.81e-06,2.81e-06,2.81e-06,2.81e-06,1097.0,0.003083
2019-01-14,CCTBTC,2.8e-06,2.9e-06,2.8e-06,2.81e-06,809.49,0.002296
2019-01-13,CCTBTC,3.08e-06,3.39e-06,2.8e-06,2.8e-06,33858.8,0.1001
2019-01-12,CCTBTC,3.23e-06,3.38e-06,3.08e-06,3.08e-06,6165.71,0.01917
2019-01-11,CCTBTC,3.3e-06,3.3e-06,3.23e-06,3.23e-06,454.46,0.00148
2019-01-10,CCTBTC,3.28e-06,3.3e-06,3.28e-06,3.3e-06,87.17,0.0002873
2019-01-09,CCTBTC,3.1e-06,3.28e-06,3.1e-06,3.28e-06,387.32,0.001266
2019-01-08,CCTBTC,3.39e-06,3.39e-06,3.1e-06,3.1e-06,7774.71,0.02436
2019-01-07,CCTBTC,3.11e-06,3.39e-06,3.11e-06,3.39e-06,104.15,0.0003486
2019-01-06,CCTBTC,3.3e-06,3.5e-06,3.11e-06,3.11e-06,4513.23,0.01421
2019-01-05,CCTBTC,3.6e-06,3.6e-06,3.3e-06,3.3e-06,150.0,0.00051
2019-01-04,CCTBTC,3.1e-06,3.6e-06,3.1e-06,3.6e-06,989.76,0.003394
2019-01-03,CCTBTC,3.51e-06,3.56e-06,3.1e-06,3.1e-06,5935.78,0.02052
2019-01-02,CCTBTC,3.51e-06,3.51e-06,3.51e-06,3.51e-06,0.0,0.0
2019-01-01,CCTBTC,4.4e-06,4.4e-06,3.5e-06,3.51e-06,2294.67,0.008605
2018-12-31,CCTBTC,4.9e-06,4.9e-06,4.0e-06,4.4e-06,5708.14,0.02372
2018-12-30,CCTBTC,4.06e-06,4.9e-06,4.06e-06,4.9e-06,242.96,0.001153
2018-12-29,CCTBTC,4.05e-06,4.6e-06,4.05e-06,4.06e-06,1453.87,0.006162
2018-12-28,CCTBTC,4.6e-06,4.67e-06,3.92e-06,4.05e-06,880.17,0.003784
2018-12-27,CCTBTC,4.35e-06,4.6e-06,4.0e-06,4.6e-06,2002.79,0.008675
2018-12-26,CCTBTC,3.6e-06,4.75e-06,3.6e-06,4.35e-06,8855.59,0.03582
2018-12-25,CCTBTC,3.35e-06,3.6e-06,3.23e-06,3.6e-06,12309.8,0.04248
2018-12-24,CCTBTC,3.34e-06,3.35e-06,3.21e-06,3.35e-06,1819.78,0.006083
2018-12-23,CCTBTC,3.34e-06,3.34e-06,3.34e-06,3.34e-06,0.0,0.0
2018-12-22,CCTBTC,3.34e-06,3.34e-06,3.34e-06,3.34e-06,0.0,0.0
2018-12-21,CCTBTC,3.31e-06,3.35e-06,3.31e-06,3.34e-06,467.3,0.001565
2018-12-20,CCTBTC,3.3e-06,3.4e-06,3.3e-06,3.31e-06,2209.78,0.007404
2018-12-19,CCTBTC,3.5e-06,3.5e-06,3.3e-06,3.3e-06,392.63,0.001301
2018-12-18,CCTBTC,3.4e-06,3.5e-06,3.31e-06,3.5e-06,1830.92,0.006255
2018-12-17,CCTBTC,3.49e-06,3.5e-06,3.4e-06,3.4e-06,1444.36,0.004916
2018-12-16,CCTBTC,3.5e-06,3.5e-06,3.3e-06,3.49e-06,1441.83,0.004947
2018-12-15,CCTBTC,3.51e-06,3.51e-06,3.5e-06,3.5e-06,33.8,0.0001183
2018-12-14,CCTBTC,3.3e-06,3.6e-06,3.3e-06,3.51e-06,11748.34,0.04114
2018-12-13,CCTBTC,3.0e-06,3.3e-06,2.91e-06,3.3e-06,742.05,0.002339
2018-12-12,CCTBTC,3.2e-06,3.2e-06,2.91e-06,3.0e-06,363.95,0.001082
2018-12-11,CCTBTC,2.66e-06,3.2e-06,2.66e-06,3.2e-06,1524.68,0.004863
2018-12-10,CCTBTC,3.0e-06,3.0e-06,2.6e-06,2.66e-06,5151.97,0.01398
2018-12-09,CCTBTC,2.56e-06,3.05e-06,2.56e-06,3.0e-06,1071.42,0.003207
2018-12-08,CCTBTC,3.06e-06,3.06e-06,2.5e-06,2.56e-06,5424.37,0.01357
2018-12-07,CCTBTC,3.07e-06,3.07e-06,3.06e-06,3.06e-06,262.79,0.0008041
2018-12-06,CCTBTC,2.6e-06,3.07e-06,2.6e-06,3.07e-06,1109.38,0.003009
2018-12-05,CCTBTC,2.79e-06,3.0e-06,2.6e-06,2.6e-06,2321.02,0.006155
2018-12-04,CCTBTC,2.7e-06,2.79e-06,2.6e-06,2.79e-06,984.61,0.002736
2018-12-03,CCTBTC,3.49e-06,3.49e-06,1.9e-06,2.7e-06,4814.53,0.01207
2018-12-02,CCTBTC,2.72e-06,3.49e-06,2.72e-06,3.49e-06,4003.41,0.01219
2018-12-01,CCTBTC,2.72e-06,2.73e-06,2.72e-06,2.72e-06,2222.9,0.006047
2018-11-30,CCTBTC,2.8e-06,3.0e-06,2.72e-06,2.72e-06,983.03,0.00277
2018-11-29,CCTBTC,2.63e-06,2.8e-06,2.63e-06,2.8e-06,4175.25,0.011
2018-11-28,CCTBTC,2.61e-06,2.63e-06,2.61e-06,2.63e-06,64.86,0.0001706
2018-11-27,CCTBTC,2.8e-06,2.8e-06,2.61e-06,2.61e-06,1222.28,0.003271
2018-11-26,CCTBTC,2.8e-06,2.8e-06,2.79e-06,2.8e-06,103.84,0.0002904
2018-11-25,CCTBTC,2.94e-06,2.94e-06,2.79e-06,2.8e-06,435.83,0.001218
2018-11-24,CCTBTC,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0
2018-11-23,CCTBTC,2.51e-06,2.94e-06,2.51e-06,2.94e-06,1458.55,0.003926
2018-11-22,CCTBTC,3.0e-06,3.0e-06,2.5e-06,2.51e-06,3575.98,0.009085
2018-11-20,CCTBTC,3.0e-06,3.33e-06,3.0e-06,3.11e-06,502.02,0.001604
2018-11-19,CCTBTC,3.21e-06,3.49e-06,2.92e-06,3.0e-06,4008.7,0.01233
2018-11-18,CCTBTC,3.2e-06,3.21e-06,3.2e-06,3.21e-06,386.13,0.001239
2018-11-17,CCTBTC,3.37e-06,3.38e-06,3.2e-06,3.2e-06,516.01,0.001666
2018-11-16,CCTBTC,3.2e-06,3.37e-06,3.2e-06,3.37e-06,575.44,0.001897
2018-11-15,CCTBTC,3.26e-06,3.3e-06,3.2e-06,3.2e-06,887.68,0.002844
2018-11-14,CCTBTC,3.76e-06,3.76e-06,3.26e-06,3.26e-06,580.04,0.001907
2018-11-13,CCTBTC,3.76e-06,3.76e-06,3.76e-06,3.76e-06,0.0,0.0
2018-11-12,CCTBTC,3.76e-06,3.76e-06,3.76e-06,3.76e-06,0.0,0.0
2018-11-11,CCTBTC,3.15e-06,3.76e-06,3.15e-06,3.76e-06,29.12,0.0001095
2018-11-10,CCTBTC,3.5e-06,3.7e-06,3.1e-06,3.15e-06,659.54,0.002284
2018-11-09,CCTBTC,3.09e-06,3.8e-06,3.09e-06,3.5e-06,960.0,0.003375
2018-11-08,CCTBTC,3.38e-06,3.39e-06,3.07e-06,3.09e-06,1298.9,0.004271
2018-11-07,CCTBTC,3.36e-06,3.38e-06,3.36e-06,3.38e-06,945.7,0.003181
2018-11-06,CCTBTC,3.07e-06,3.36e-06,3.07e-06,3.36e-06,65.09,0.0002187
2018-11-05,CCTBTC,3.1e-06,3.36e-06,3.07e-06,3.07e-06,184.96,0.0005765
2018-11-04,CCTBTC,3.04e-06,3.1e-06,3.01e-06,3.1e-06,4517.42,0.0138
2018-11-03,CCTBTC,3.1e-06,3.1e-06,3.04e-06,3.04e-06,1475.73,0.004486
2018-11-02,CCTBTC,3.1e-06,3.1e-06,3.1e-06,3.1e-06,0.0,0.0
2018-11-01,CCTBTC,3.06e-06,3.1e-06,3.02e-06,3.1e-06,245.69,0.0007456
2018-10-31,CCTBTC,3.05e-06,3.07e-06,3.05e-06,3.06e-06,4292.61,0.01315
2018-10-30,CCTBTC,3.16e-06,3.35e-06,3.05e-06,3.05e-06,11731.87,0.03643
2018-10-29,CCTBTC,3.16e-06,3.17e-06,3.16e-06,3.16e-06,1580.93,0.005
2018-10-28,CCTBTC,3.21e-06,3.23e-06,3.16e-06,3.16e-06,4159.42,0.0134
2018-10-27,CCTBTC,3.2e-06,3.21e-06,3.2e-06,3.21e-06,168.88,0.0005421
2018-10-26,CCTBTC,3.43e-06,3.43e-06,3.2e-06,3.2e-06,143.42,0.0004589
2018-10-25,CCTBTC,3.62e-06,3.62e-06,3.11e-06,3.43e-06,5623.22,0.01914
2018-10-24,CCTBTC,3.63e-06,3.63e-06,3.62e-06,3.62e-06,10093.36,0.03657
2018-10-23,CCTBTC,3.7e-06,3.7e-06,3.63e-06,3.63e-06,235.54,0.000855
2018-10-22,CCTBTC,3.89e-06,3.89e-06,3.62e-06,3.7e-06,8028.21,0.02974
2018-10-21,CCTBTC,3.62e-06,3.89e-06,3.62e-06,3.89e-06,4279.18,0.01633
2018-10-20,CCTBTC,3.73e-06,3.73e-06,3.62e-06,3.62e-06,7078.02,0.02564
2018-10-19,CCTBTC,4.0e-06,4.26e-06,3.62e-06,3.73e-06,11292.62,0.04457
2018-10-18,CCTBTC,3.43e-06,5.58e-06,3.43e-06,4.0e-06,35579.19,0.1491
2018-10-17,CCTBTC,3.61e-06,3.62e-06,3.43e-06,3.43e-06,582.09,0.002052
2018-10-16,CCTBTC,3.35e-06,3.62e-06,3.35e-06,3.61e-06,297.88,0.001054
2018-10-15,CCTBTC,3.31e-06,3.64e-06,3.31e-06,3.35e-06,2437.63,0.008551
2018-10-14,CCTBTC,3.5e-06,3.5e-06,3.3e-06,3.31e-06,645.5,0.002177
2018-10-13,CCTBTC,3.26e-06,3.5e-06,3.26e-06,3.5e-06,3242.96,0.01131
2018-10-12,CCTBTC,3.62e-06,3.78e-06,3.26e-06,3.26e-06,3895.2,0.01393
2018-10-11,CCTBTC,3.58e-06,3.62e-06,3.58e-06,3.62e-06,264.65,0.000955
2018-10-10,CCTBTC,3.45e-06,3.59e-06,3.45e-06,3.58e-06,1112.08,0.003967
2018-10-09,CCTBTC,3.45e-06,3.45e-06,3.45e-06,3.45e-06,0.0,0.0
2018-10-08,CCTBTC,4.1e-06,4.43e-06,3.45e-06,3.45e-06,1819.99,0.006764
2018-10-07,CCTBTC,3.4e-06,5.44e-06,3.4e-06,4.1e-06,5952.83,0.02555
2018-10-06,CCTBTC,2.76e-06,7.06e-06,2.76e-06,3.4e-06,30394.12,0.1559
2018-10-05,CCTBTC,2.76e-06,2.76e-06,2.76e-06,2.76e-06,0.0,0.0
