Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2019-05-24,BCHUSD,404.26,416.38,400.98,409.81,19.34,7941.07
2019-05-23,BCHUSD,415.55,415.55,391.69,404.26,11.15,4434.49
2019-05-22,BCHUSD,418.88,418.88,181,415.55,2.63,821.31
2019-05-21,BCHUSD,410,436.18,403.97,418.88,24.91,10542.28
2019-05-20,BCHUSD,384.41,410,384.41,410,5.92,2404.18
2019-05-19,BCHUSD,350,384.41,350,384.41,0.1347,51.78
2019-05-18,BCHUSD,350,350,350,350,0.0,0.0
2019-05-17,BCHUSD,419.88,419.88,350,350,10.55,3798.35
2019-05-16,BCHUSD,409.97,419.88,399.91,419.88,12.88,5281.18
2019-05-15,BCHUSD,385.15,410,383.94,409.97,21.31,8543.66
2019-05-14,BCHUSD,402.97,405.26,373.77,385.15,19.58,7560.75
2019-05-13,BCHUSD,326,403.49,326,402.97,28.76,11293.57
2019-05-12,BCHUSD,368,369,326,326,0.2859,98.83
2019-05-11,BCHUSD,286.64,368,286.64,368,6.84,2120.94
2019-05-10,BCHUSD,265,295.64,265,286.64,16.6,4842.11
2019-05-09,BCHUSD,281.5,281.5,265,265,1.58,434.51
2019-05-08,BCHUSD,281.77,293.48,260.5,281.5,21.03,5869.48
2019-05-07,BCHUSD,288.62,296.64,288.62,296.64,1.09,324.4
2019-05-06,BCHUSD,290.42,290.42,282.07,288.62,1.24,353.8
2019-05-05,BCHUSD,301.22,301.22,261.04,290.42,0.3029,85.46
2019-05-04,BCHUSD,264.43,301.22,264.43,301.22,8.03,2307.24
2019-05-03,BCHUSD,276.99,285,257.97,264.43,0.8063,218.03
2019-05-02,BCHUSD,265.59,276.99,259.61,276.99,1.8,471.6
2019-05-01,BCHUSD,277.49,277.49,265.59,265.59,0.25,66.39
2019-04-30,BCHUSD,237.88,277.49,233.16,277.49,9.84,2436.13
2019-04-29,BCHUSD,246.42,247.07,233.99,237.88,10.18,2428.19
2019-04-28,BCHUSD,260.59,280.96,242.23,246.42,2.92,727.6
2019-04-27,BCHUSD,259.63,260.59,259.63,260.59,0.173,45.03
2019-04-26,BCHUSD,265.22,266.42,251.66,259.63,2.56,666.3
2019-04-25,BCHUSD,274.8,291.29,265.22,265.22,1.42,387.52
2019-04-24,BCHUSD,296.07,296.07,274.11,274.8,0.7783,214.94
2019-04-23,BCHUSD,310.88,315,296.07,296.07,10.31,3216.52
2019-04-22,BCHUSD,310.88,310.88,310.88,310.88,0.0,0.0
2019-04-21,BCHUSD,310.88,310.88,310.88,310.88,0.0,0.0
2019-04-20,BCHUSD,310.88,310.88,310.88,310.88,0.0,0.0
2019-04-19,BCHUSD,308,310.88,307.98,310.88,0.5,154.35
2019-04-18,BCHUSD,308,308,308,308,0.0,0.0
2019-04-17,BCHUSD,298,332.11,298,308,0.1934,60.1
2019-04-16,BCHUSD,325,325,294.81,298,0.7191,214.14
2019-04-15,BCHUSD,298,325,298,325,0.8793,282.6
2019-04-14,BCHUSD,278.12,298,278.12,298,0.4979,148.26
2019-04-13,BCHUSD,278.12,278.12,278.12,278.12,0.0,0.0
2019-04-12,BCHUSD,335,335,278.12,278.12,0.2098,60.65
2019-04-11,BCHUSD,335,335,335,335,0.0,0.0
2019-04-10,BCHUSD,335,335,335,335,0.0,0.0
2019-04-09,BCHUSD,335,335,335,335,0.0,0.0
2019-04-08,BCHUSD,282.02,335,282.02,335,0.3394,110.05
2019-04-07,BCHUSD,322.09,322.09,282.02,282.02,0.8991,253.56
2019-04-06,BCHUSD,309.99,322.09,281.09,322.09,0.1642,47.57
2019-04-05,BCHUSD,282,309.99,282,309.99,0.3915,120.6
2019-04-04,BCHUSD,383.99,383.99,282,282,0.1913,54.36
2019-04-03,BCHUSD,238.71,383.99,238.71,383.99,6.62,1654.1
2019-04-02,BCHUSD,172.99,238.71,172.99,238.71,8.22,1611.72
2019-04-01,BCHUSD,169.99,172.99,169.99,172.99,1.39,239.9
2019-03-31,BCHUSD,169.99,169.99,169.99,169.99,0.0,0.0
2019-03-30,BCHUSD,169.99,169.99,169.99,169.99,0.0,0.0
2019-03-29,BCHUSD,169.99,169.99,169.99,169.99,0.0,0.0
2019-03-28,BCHUSD,169.99,169.99,169.99,169.99,0.0,0.0
2019-03-27,BCHUSD,151.79,169.99,151.79,169.99,0.1079,18.26
2019-03-26,BCHUSD,151.79,151.79,151.79,151.79,0.0,0.0
2019-03-25,BCHUSD,156.44,156.44,151.79,151.79,1.09,165.0
2019-03-24,BCHUSD,156.44,156.44,156.44,156.44,0.0,0.0
2019-03-23,BCHUSD,156.44,156.44,156.44,156.44,0.0,0.0
2019-03-22,BCHUSD,154.56,156.44,154.56,156.44,0.1701,26.61
2019-03-21,BCHUSD,154.56,154.56,154.56,154.56,0.0,0.0
2019-03-20,BCHUSD,154.56,154.56,154.56,154.56,0.0,0.0
2019-03-19,BCHUSD,165.28,168.99,154.56,154.56,0.319,50.03
2019-03-18,BCHUSD,153,165.28,153,165.28,2.77,454.17
2019-03-17,BCHUSD,153,153,153,153,0.0,0.0
2019-03-16,BCHUSD,132.89,153,132.89,153,2.11,322.56
2019-03-15,BCHUSD,132.89,132.89,132.89,132.89,0.0,0.0
2019-03-14,BCHUSD,126.66,132.89,126.66,132.89,0.7004,93.08
2019-03-13,BCHUSD,126.66,126.66,126.66,126.66,0.0,0.0
2019-03-12,BCHUSD,154.99,154.99,126.66,126.66,0.2173,27.52
2019-03-11,BCHUSD,154.99,154.99,154.99,154.99,0.0,0.0
2019-03-10,BCHUSD,154.99,154.99,154.99,154.99,0.0,0.0
2019-03-09,BCHUSD,154.99,154.99,154.99,154.99,0.0,0.0
2019-03-08,BCHUSD,130.75,154.99,130.75,154.99,0.04955,7.68
2019-03-07,BCHUSD,130.75,130.75,130.75,130.75,0.0,0.0
2019-03-06,BCHUSD,130.75,130.75,130.75,130.75,0.0,0.0
2019-03-05,BCHUSD,123.24,154.99,123.24,130.75,6.82,894.43
2019-03-04,BCHUSD,123.42,125.27,123.24,123.24,1.75,217.7
2019-03-03,BCHUSD,123.42,123.42,123.42,123.42,0.0,0.0
2019-03-02,BCHUSD,123.42,123.42,123.42,123.42,0.0,0.0
2019-03-01,BCHUSD,123.42,123.42,123.42,123.42,0.0,0.0
2019-02-28,BCHUSD,123.42,123.42,123.42,123.42,0.0,0.0
2019-02-27,BCHUSD,123.42,123.42,123.42,123.42,0.0,0.0
2019-02-26,BCHUSD,123.42,123.42,123.42,123.42,0.0,0.0
2019-02-25,BCHUSD,135,135,123.42,123.42,0.06743,8.32
2019-02-24,BCHUSD,139,139,135,135,0.04185,5.65
2019-02-23,BCHUSD,139,139,139,139,0.0,0.0
2019-02-22,BCHUSD,139,139,139,139,0.0,0.0
2019-02-21,BCHUSD,179.99,179.99,139,139,2.05,284.85
2019-02-20,BCHUSD,167,179.99,140,179.99,0.09581,15.22
2019-02-19,BCHUSD,134.73,167,134.73,167,0.1288,18.96
2019-02-18,BCHUSD,121.4,166.99,121.4,134.73,2.38,323.95
2019-02-17,BCHUSD,121.4,121.4,121.4,121.4,0.0,0.0
2019-02-16,BCHUSD,121.4,121.4,121.4,121.4,0.0,0.0
2019-02-15,BCHUSD,121.4,121.4,121.4,121.4,0.0,0.0
2019-02-14,BCHUSD,121.4,121.4,121.4,121.4,0.0,0.0
2019-02-13,BCHUSD,121.4,121.4,121.4,121.4,0.0,0.0
2019-02-12,BCHUSD,124,124,121.4,121.4,0.3563,43.25
2019-02-11,BCHUSD,124,124,124,124,0.0,0.0
2019-02-10,BCHUSD,124,124,124,124,0.05304,6.58
2019-02-09,BCHUSD,122,124,121.76,124,0.3651,45.14
2019-02-08,BCHUSD,108.54,122,108.54,122,0.04672,5.7
2019-02-07,BCHUSD,103.55,108.55,103.55,108.54,0.9558,103.75
2019-02-06,BCHUSD,103.55,103.55,103.55,103.55,0.0,0.0
2019-02-05,BCHUSD,103.55,103.55,103.55,103.55,0.0,0.0
2019-02-04,BCHUSD,103.55,103.55,103.55,103.55,0.0,0.0
2019-02-03,BCHUSD,103.55,103.55,103.55,103.55,0.0,0.0
2019-02-02,BCHUSD,103.55,103.55,103.55,103.55,0.0,0.0
2019-02-01,BCHUSD,111.92,111.92,103.55,103.55,0.05603,5.8
2019-01-31,BCHUSD,114.35,114.35,111.92,111.92,0.5,56.04
2019-01-30,BCHUSD,108,117.03,108,114.35,10.71,1246.91
2019-01-29,BCHUSD,108,108,108,108,0.0,0.0
2019-01-28,BCHUSD,120.66,120.66,108,108,1.3,140.89
2019-01-27,BCHUSD,129.37,129.37,120.66,120.66,0.2004,24.18
2019-01-26,BCHUSD,129.37,129.37,129.37,129.37,0.0,0.0
2019-01-25,BCHUSD,129.37,129.37,129.37,129.37,0.0,0.0
2019-01-24,BCHUSD,128.55,220,108,129.37,12.3,1603.82
2019-01-23,BCHUSD,127.83,130.46,127.83,128.55,4.41,572.23
2019-01-22,BCHUSD,122.45,127.83,117.1,127.83,2.17,275.8
2019-01-21,BCHUSD,125.85,125.85,122.45,122.45,0.05627,6.89
2019-01-20,BCHUSD,125.85,125.85,125.85,125.85,0.0,0.0
2019-01-19,BCHUSD,125.85,125.85,125.85,125.85,0.0,0.0
2019-01-18,BCHUSD,132.09,132.09,125.85,125.85,0.2099,26.51
2019-01-17,BCHUSD,132.09,132.09,132.09,132.09,0.0,0.0
2019-01-16,BCHUSD,132.09,132.09,132.09,132.09,0.0,0.0
2019-01-15,BCHUSD,132.09,132.09,132.09,132.09,0.0,0.0
2019-01-14,BCHUSD,132.09,132.09,132.09,132.09,0.0,0.0
2019-01-13,BCHUSD,132.09,132.09,132.09,132.09,0.0,0.0
2019-01-12,BCHUSD,132.09,132.09,132.09,132.09,0.0,0.0
2019-01-11,BCHUSD,132.09,132.09,132.09,132.09,0.0,0.0
2019-01-10,BCHUSD,160.67,160.67,132.09,132.09,3.49,472.33
2019-01-09,BCHUSD,163,163,160.67,160.67,0.03687,5.92
2019-01-08,BCHUSD,163,163,163,163,0.0,0.0
2019-01-07,BCHUSD,163,163,163,163,0.0,0.0
2019-01-06,BCHUSD,163,163,163,163,0.0,0.0
2019-01-05,BCHUSD,163,163,163,163,0.0,0.0
2019-01-04,BCHUSD,163,163,163,163,0.0,0.0
2019-01-03,BCHUSD,164.32,170,163,163,2.0,332.04
2019-01-02,BCHUSD,150.07,164.32,150.07,164.32,7.63,1248.24
2019-01-01,BCHUSD,150.07,150.07,150.07,150.07,0.0,0.0
2018-12-31,BCHUSD,171.07,171.07,150.07,150.07,34.76,5335.23
2018-12-30,BCHUSD,171.07,171.07,171.07,171.07,0.0,0.0
2018-12-29,BCHUSD,171,171.07,171,171.07,0.7974,136.41
2018-12-28,BCHUSD,151.81,228.94,145.14,171,97.18,15067.32
2018-12-27,BCHUSD,173.41,173.41,145.59,151.81,49.85,7891.56
2018-12-26,BCHUSD,175,175,167.49,173.41,2.24,376.37
2018-12-25,BCHUSD,190.97,190.97,175,175,0.1346,23.81
2018-12-24,BCHUSD,195.02,211.74,190.97,190.97,183.25,37319.04
2018-12-23,BCHUSD,198,198,181.23,195.02,5.98,1168.92
2018-12-22,BCHUSD,188.48,198,188.48,198,0.1413,27.98
2018-12-21,BCHUSD,192.61,231,181.81,188.48,151.52,30167.72
2018-12-20,BCHUSD,126.05,203.37,126.05,192.61,199.64,34604.45
2018-12-19,BCHUSD,175.9,175.9,113.39,126.05,129.26,15354.0
2018-12-18,BCHUSD,88.43,175.9,85.86,175.9,104.61,9185.0
2018-12-17,BCHUSD,80.84,88.43,80.84,88.43,0.3022,26.72
2018-12-16,BCHUSD,80.84,80.84,80.84,80.84,0.0,0.0
2018-12-15,BCHUSD,80.84,80.84,80.84,80.84,0.0,0.0
2018-12-14,BCHUSD,90,90,80.84,80.84,0.2075,16.78
2018-12-13,BCHUSD,97.69,97.69,90,90,0.3607,33.79
2018-12-12,BCHUSD,104.26,104.26,96.94,97.69,2.08,203.18
2018-12-11,BCHUSD,101.85,104.26,93.23,104.26,1.45,142.22
2018-12-10,BCHUSD,244.99,244.99,101.85,101.85,0.08377,14.61
2018-12-09,BCHUSD,96.11,245,96.11,244.99,0.034,8.33
2018-12-08,BCHUSD,105.62,245,96.11,96.11,0.06677,10.13
2018-12-07,BCHUSD,112.87,112.87,96.8,105.62,29.29,2960.23
2018-12-06,BCHUSD,132.56,132.56,112.48,112.87,40.53,4729.66
2018-12-05,BCHUSD,149.46,149.46,130.2,132.56,18.47,2624.87
2018-12-04,BCHUSD,157.13,157.5,147.11,149.46,24.95,3841.72
2018-12-03,BCHUSD,169.54,169.54,156.17,157.13,31.05,5015.11
2018-12-02,BCHUSD,169.54,169.54,169.54,169.54,0.0,0.0
2018-12-01,BCHUSD,169.54,169.54,169.54,169.54,0.0,0.0
2018-11-30,BCHUSD,175.5,179.65,167.16,169.54,42.87,7433.68
2018-11-29,BCHUSD,187.26,187.26,175.5,175.5,16.1,2913.75
2018-11-28,BCHUSD,176.46,196.83,176.46,187.26,19.84,3802.95
2018-11-27,BCHUSD,173.86,176.77,169.15,176.46,10.64,1825.85
2018-11-26,BCHUSD,194.2,201.54,166.93,173.86,26.17,4879.34
2018-11-25,BCHUSD,195,195,175.3,194.2,0.3585,67.69
2018-11-24,BCHUSD,200.91,200.91,195,195,0.4952,97.12
2018-11-23,BCHUSD,228.55,239.74,42,200.91,4.71,887.41
2018-11-22,BCHUSD,228.55,228.55,228.55,228.55,0.0,0.0
2018-11-21,BCHUSD,228.55,228.55,228.55,228.55,0.0,0.0
2018-11-20,BCHUSD,255,277.38,207.26,228.55,1.51,366.36
2018-11-19,BCHUSD,551,551,255,255,0.5385,152.93
2018-11-18,BCHUSD,336.96,551,336.96,551,0.2511,106.76
2018-11-17,BCHUSD,563.48,563.48,336.96,336.96,0.2369,85.59
2018-11-16,BCHUSD,420,568,375.36,563.48,0.7237,361.36
2018-11-15,BCHUSD,434.07,465,408.04,420,1.35,596.26
2018-11-14,BCHUSD,515.55,515.55,434.07,434.07,0.4948,230.33
2018-11-13,BCHUSD,499.72,644,499.72,515.55,42.81,22345.56
2018-11-12,BCHUSD,538.38,538.38,498.45,499.72,9.39,4810.88
2018-11-11,BCHUSD,538.38,538.38,538.38,538.38,0.0,0.0
2018-11-10,BCHUSD,538.38,538.38,538.38,538.38,0.0,0.0
2018-11-09,BCHUSD,587.57,589.56,538.19,538.38,21.66,11875.73
2018-11-08,BCHUSD,616.49,616.49,583.2,587.57,1.8,1056.41
2018-11-07,BCHUSD,619.13,627.33,615,616.49,8.37,5193.36
2018-11-06,BCHUSD,645,645,603.55,619.13,0.1034,62.71
2018-11-05,BCHUSD,645,645,645,645,0.0,0.0
2018-11-04,BCHUSD,645,645,645,645,0.0,0.0
2018-11-03,BCHUSD,645,645,645,645,0.0,0.0
2018-11-02,BCHUSD,645,645,645,645,0.0,0.0
2018-11-01,BCHUSD,645,645,645,645,0.0,0.0
2018-10-31,BCHUSD,645,645,645,645,0.0,0.0
2018-10-30,BCHUSD,645,645,645,645,0.0,0.0
2018-10-29,BCHUSD,645,645,645,645,0.0,0.0
2018-10-28,BCHUSD,645,645,645,645,0.0,0.0
2018-10-27,BCHUSD,645,645,645,645,0.0,0.0
2018-10-26,BCHUSD,645,645,645,645,0.0,0.0
2018-10-25,BCHUSD,645,645,645,645,0.0,0.0
2018-10-24,BCHUSD,645,645,645,645,0.0,0.0
2018-10-23,BCHUSD,645,645,645,645,0.0,0.0
2018-10-22,BCHUSD,645,645,645,645,0.0,0.0
2018-10-21,BCHUSD,645,645,645,645,0.0,0.0
2018-10-20,BCHUSD,645,645,645,645,0.0,0.0
2018-10-19,BCHUSD,645,645,645,645,0.0,0.0
2018-10-18,BCHUSD,645,645,645,645,0.0,0.0
2018-10-17,BCHUSD,645,645,645,645,0.0,0.0
2018-10-16,BCHUSD,645,645,645,645,0.0,0.0
2018-10-15,BCHUSD,645,645,645,645,0.0,0.0
2018-10-14,BCHUSD,645,645,645,645,0.0,0.0
2018-10-13,BCHUSD,645,645,645,645,0.0,0.0
2018-10-12,BCHUSD,645,645,645,645,0.0,0.0
2018-10-11,BCHUSD,645,645,645,645,0.0,0.0
2018-10-10,BCHUSD,645,645,645,645,0.0,0.0
2018-10-09,BCHUSD,645,645,645,645,0.0,0.0
2018-10-08,BCHUSD,645,645,645,645,0.0,0.0
2018-10-07,BCHUSD,645,645,645,645,0.0,0.0
2018-10-06,BCHUSD,645,645,645,645,0.0,0.0
2018-10-05,BCHUSD,645,645,645,645,0.0,0.0
2018-10-04,BCHUSD,645,645,645,645,0.0,0.0
2018-10-03,BCHUSD,645,645,645,645,0.0,0.0
2018-10-02,BCHUSD,645,645,645,645,0.0,0.0
2018-10-01,BCHUSD,645,645,645,645,0.0,0.0
2018-09-30,BCHUSD,645,645,645,645,0.0,0.0
2018-09-29,BCHUSD,645,645,645,645,0.0,0.0
2018-09-28,BCHUSD,645,645,645,645,0.0,0.0
2018-09-27,BCHUSD,645,645,645,645,0.0,0.0
2018-09-26,BCHUSD,645,645,645,645,0.0,0.0
2018-09-25,BCHUSD,645,645,645,645,0.0,0.0
2018-09-24,BCHUSD,645,645,645,645,0.0,0.0
2018-09-23,BCHUSD,645,645,645,645,0.0,0.0
2018-09-22,BCHUSD,645,645,645,645,0.0,0.0
2018-09-21,BCHUSD,645,645,645,645,0.0,0.0
2018-09-20,BCHUSD,645,645,645,645,0.0,0.0
2018-09-19,BCHUSD,645,645,645,645,0.0,0.0
2018-09-18,BCHUSD,645,645,645,645,0.0,0.0
2018-09-17,BCHUSD,645,645,645,645,0.0,0.0
2018-09-16,BCHUSD,645,645,645,645,0.0,0.0
2018-09-15,BCHUSD,645,645,645,645,0.0,0.0
2018-09-14,BCHUSD,645,645,645,645,0.0,0.0
2018-09-13,BCHUSD,645,645,645,645,0.0,0.0
2018-09-12,BCHUSD,645,645,645,645,0.0,0.0
2018-09-11,BCHUSD,645,645,645,645,0.0,0.0
2018-09-10,BCHUSD,645,645,645,645,0.0,0.0
2018-09-09,BCHUSD,645,645,645,645,0.0,0.0
2018-09-08,BCHUSD,645,645,645,645,0.0,0.0
2018-09-07,BCHUSD,645,645,645,645,0.0,0.0
2018-09-06,BCHUSD,645,645,645,645,0.0,0.0
2018-09-05,BCHUSD,645,645,645,645,0.0,0.0
2018-09-04,BCHUSD,645,645,645,645,0.0,0.0
2018-09-03,BCHUSD,645,645,645,645,0.0,0.0
2018-09-02,BCHUSD,645,645,645,645,0.0,0.0
2018-09-01,BCHUSD,645,645,645,645,0.0,0.0
2018-08-31,BCHUSD,645,645,645,645,0.0,0.0
2018-08-30,BCHUSD,645,645,645,645,0.0,0.0
2018-08-29,BCHUSD,645,645,645,645,0.0,0.0
2018-08-28,BCHUSD,645,645,645,645,0.0,0.0
2018-08-27,BCHUSD,645,645,645,645,0.0,0.0
2018-08-26,BCHUSD,645,645,645,645,0.0,0.0
2018-08-25,BCHUSD,645,645,645,645,0.0,0.0
2018-08-24,BCHUSD,645,645,645,645,0.0,0.0
2018-08-23,BCHUSD,645,645,645,645,0.0,0.0
2018-08-22,BCHUSD,645,645,645,645,0.0,0.0
2018-08-21,BCHUSD,645,645,645,645,0.0,0.0
2018-08-20,BCHUSD,645,645,645,645,0.0,0.0
2018-08-19,BCHUSD,645,645,645,645,0.0,0.0
2018-08-18,BCHUSD,645,645,645,645,0.0,0.0
2018-08-17,BCHUSD,645,645,645,645,0.0,0.0
2018-08-16,BCHUSD,645,645,645,645,0.0,0.0
2018-08-15,BCHUSD,645,645,645,645,0.0,0.0
2018-08-14,BCHUSD,645,645,645,645,0.0,0.0
2018-08-13,BCHUSD,645,645,645,645,0.0,0.0
2018-08-12,BCHUSD,645,645,645,645,0.0,0.0
2018-08-11,BCHUSD,645,645,645,645,0.0,0.0
2018-08-10,BCHUSD,645,645,645,645,0.0,0.0
2018-08-09,BCHUSD,645,645,645,645,0.0,0.0
2018-08-08,BCHUSD,645.05,645.05,645,645,0.06588,42.49
2018-08-07,BCHUSD,896,896,645.05,645.05,0.01606,10.36
2018-08-06,BCHUSD,896,896,896,896,0.0,0.0
2018-08-05,BCHUSD,896,896,896,896,0.0,0.0
2018-08-04,BCHUSD,628,896,628,896,0.04799,43.0
2018-08-03,BCHUSD,628,628,628,628,0.0,0.0
2018-08-02,BCHUSD,774.54,774.54,628,628,0.05876,36.9
2018-08-01,BCHUSD,800,922.09,764.87,774.54,0.3993,325.42
2018-07-31,BCHUSD,800,800,800,800,1.26,1011.41
2018-07-30,BCHUSD,800.03,800.03,800,800,0.002616,2.09
2018-07-29,BCHUSD,922.09,922.09,800.03,800.03,0.02459,19.68
2018-07-28,BCHUSD,596,922.09,596,922.09,0.1863,167.38
2018-07-27,BCHUSD,798.95,798.95,596,596,0.2578,203.11
2018-07-26,BCHUSD,839,850,798.93,798.95,0.02495,20.9
2018-07-25,BCHUSD,544.01,850,544.01,839,0.03757,31.81
2018-07-24,BCHUSD,780,800.21,544,544.01,0.7347,485.17
2018-07-23,BCHUSD,810,810,780,780,0.2307,180.35
2018-07-22,BCHUSD,776,810,776,810,0.00931,7.52
2018-07-21,BCHUSD,776,776,735.63,776,0.06956,53.09
2018-07-20,BCHUSD,776,776,776,776,0.0,0.0
2018-07-19,BCHUSD,808,896.8,776,776,0.01205,10.51
2018-07-18,BCHUSD,922.09,922.09,808,808,0.5157,427.35
2018-07-17,BCHUSD,725.01,922.09,725.01,922.09,0.4423,363.28
2018-07-16,BCHUSD,692.54,725.01,588,725.01,0.511,349.67
2018-07-15,BCHUSD,634,692.54,634,692.54,0.0005042,0.3492
2018-07-14,BCHUSD,634,634,634,634,0.0,0.0
2018-07-13,BCHUSD,634,634,634,634,0.0,0.0
2018-07-12,BCHUSD,634,634,634,634,0.0,0.0
2018-07-11,BCHUSD,634,634,634,634,0.0,0.0
2018-07-10,BCHUSD,829,829,634,634,0.2675,190.67
2018-07-09,BCHUSD,829,829,829,829,0.0,0.0
2018-07-08,BCHUSD,829,829,829,829,0.002244,1.86
2018-07-07,BCHUSD,829,829,829,829,0.0,0.0
2018-07-06,BCHUSD,829,829,829,829,0.0,0.0
2018-07-05,BCHUSD,829,829,829,829,0.0,0.0
2018-07-04,BCHUSD,624,855,624,829,0.4114,343.88
2018-07-03,BCHUSD,870,870,588,624,0.5486,347.93
2018-07-02,BCHUSD,701,870,701,870,0.02958,25.74
2018-07-01,BCHUSD,701,701,701,701,0.0,0.0
2018-06-30,BCHUSD,701,701,701,701,0.0,0.0
2018-06-29,BCHUSD,668,701,668,701,0.001627,1.14
2018-06-28,BCHUSD,711,919,668,668,0.05605,51.31
2018-06-27,BCHUSD,711,711,711,711,0.0,0.0
2018-06-26,BCHUSD,800,922.96,711,711,0.02287,18.69
2018-06-25,BCHUSD,800,800,800,800,0.0,0.0
2018-06-24,BCHUSD,800,800,800,800,0.0,0.0
2018-06-23,BCHUSD,800,800,800,800,0.0,0.0
2018-06-22,BCHUSD,890,890,800,800,0.5339,434.31
2018-06-21,BCHUSD,890,890,890,890,0.0,0.0
2018-06-20,BCHUSD,890,890,890,890,0.0,0.0
2018-06-19,BCHUSD,940,940,890,890,0.1826,162.54
2018-06-18,BCHUSD,940,940,940,940,0.0,0.0
2018-06-17,BCHUSD,940,940,940,940,0.0,0.0
2018-06-16,BCHUSD,915.74,940,915.74,940,0.01966,18.48
2018-06-15,BCHUSD,915.74,915.74,915.74,915.74,0.0,0.0
2018-06-14,BCHUSD,915.74,915.74,915.74,915.74,0.0,0.0
2018-06-13,BCHUSD,915.74,915.74,915.74,915.74,0.0,0.0
2018-06-12,BCHUSD,930,930,915.74,915.74,0.1011,92.55
2018-06-11,BCHUSD,1032.28,1032.28,898,930,0.1987,187.78
2018-06-10,BCHUSD,947,1280.96,810,1032.28,1.07,1115.06
2018-06-09,BCHUSD,938,947,938,947,0.0007471,0.7075
2018-06-08,BCHUSD,938,1178,938,938,0.04766,50.85
2018-06-07,BCHUSD,930.03,1178,930.03,938,0.005606,6.44
2018-06-06,BCHUSD,930.03,930.03,930.03,930.03,0.0,0.0
2018-06-05,BCHUSD,930.03,930.03,930.03,930.03,0.0,0.0
2018-06-04,BCHUSD,1140,1140,928.03,930.03,0.1904,177.23
2018-06-03,BCHUSD,833,1140,833,1140,0.1405,159.82
2018-06-02,BCHUSD,833,833,833,833,0.0,0.0
2018-06-01,BCHUSD,833,833,833,833,0.0,0.0
2018-05-31,BCHUSD,833,833,833,833,0.0,0.0
2018-05-30,BCHUSD,833,833,833,833,0.01098,9.15
2018-05-29,BCHUSD,920,920,833,833,0.04287,35.71
