Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2019-08-07,BTCUSD,11471.2,11678.6,11411.4,11574.5,13.61,156976.01
2019-08-06,BTCUSD,11795.2,12284.2,11216.6,11471.2,325.41,3846127.56
2019-08-05,BTCUSD,10995.3,11951.4,10988.4,11795.2,307.06,3583266.48
2019-08-04,BTCUSD,10803.5,11065.5,10544.1,10995.3,212.41,2303022.28
2019-08-03,BTCUSD,10536.2,10918.9,10501,10803.5,126.61,1365750.38
2019-08-02,BTCUSD,10400.8,10673,10332.2,10536.2,144.57,1514116.73
2019-08-01,BTCUSD,10094.7,10494.9,9890,10400.8,168.46,1710950.24
2019-07-31,BTCUSD,9593.3,10120,9581.6,10094.7,155.91,1546333.8
2019-07-30,BTCUSD,9520.6,9740,9410.8,9593.3,147.3,1410161.41
2019-07-29,BTCUSD,9536.4,9708,9421.1,9520.6,129.18,1232004.34
2019-07-28,BTCUSD,9485,9635.4,9163.3,9536.4,108.91,1030498.51
2019-07-27,BTCUSD,9869.8,10193.8,9351,9485,317.53,3079734.72
2019-07-26,BTCUSD,9905.3,9905.3,9676.7,9869.8,118.83,1163424.62
2019-07-25,BTCUSD,9800,10199.7,9769,9905.3,126.11,1265737.88
2019-07-24,BTCUSD,9870.3,9938,9542.4,9800,212.02,2061182.09
2019-07-23,BTCUSD,10370,10382.9,9836.8,9870.3,221.41,2226253.9
2019-07-22,BTCUSD,10574.4,10665.9,10130,10370,210.44,2196067.28
2019-07-21,BTCUSD,10724.8,10831.6,10351.5,10574.4,192.17,2022961.9
2019-07-20,BTCUSD,10547.3,11050,10427.3,10724.8,181.33,1943065.58
2019-07-19,BTCUSD,10659.6,10749.9,10182.1,10547.3,204.44,2133220.01
2019-07-18,BTCUSD,9693.9,9838,9603.5,9838,8.507,82306.76
2019-07-17,BTCUSD,9450.8,9987.9,9121,9693.9,382.02,3657773.31
2019-07-16,BTCUSD,10846.8,11015.3,9400,9450.8,397.06,3970759.53
2019-07-15,BTCUSD,10239.4,11050,9980,10846.8,467.9,4879467.0
2019-07-14,BTCUSD,11346.7,11472.5,10150.3,10239.4,404.66,4319101.38
2019-07-13,BTCUSD,11813.7,11847.1,10862.1,11346.7,298.26,3372554.06
2019-07-12,BTCUSD,11378.4,11902.5,11154.3,11813.7,265.87,3083574.09
2019-07-11,BTCUSD,12135.4,12135.4,11100,11378.4,399.77,4643513.4
2019-07-10,BTCUSD,12578.1,13119.9,11576.1,12135.4,712.67,8966417.29
2019-07-09,BTCUSD,12300.3,12800,12173.7,12578.1,460.64,5750795.71
2019-07-08,BTCUSD,11450.1,12380,11351.4,12300.3,355.26,4245902.31
2019-07-07,BTCUSD,11287.8,11647.2,11156.2,11450.1,164.17,1863544.06
2019-07-06,BTCUSD,11016,11717.6,11016,11287.8,176.73,2017964.87
2019-07-05,BTCUSD,11282.8,11482.8,10900,11016,277.4,3095022.4
2019-07-04,BTCUSD,11988.6,12040,11200,11282.8,332.76,3914180.59
2019-07-03,BTCUSD,10789.7,11998.9,10789.7,11988.6,542.14,6164525.73
2019-07-02,BTCUSD,10579,10937.7,9536.9,10789.7,623.91,6359462.6
2019-07-01,BTCUSD,10773.1,11259.9,9950,10579,746.14,7909696.24
2019-06-30,BTCUSD,11891.2,12160,10755.6,10773.1,591.01,6717633.8
2019-06-29,BTCUSD,12430.1,12430.1,11418.1,11891.2,675.48,8056898.08
2019-06-28,BTCUSD,11235.2,12488.4,10860.5,12430.1,822.78,9686863.37
2019-06-27,BTCUSD,13140.3,13247.9,10350.2,11235.2,1250.37,14473410.24
2019-06-26,BTCUSD,11805.7,13949,11600,13140.3,1434.87,18304169.82
2019-06-25,BTCUSD,10968.7,11809.5,10958.5,11805.7,486.81,5537319.54
2019-06-24,BTCUSD,10869.6,11041,10601.9,10968.7,214.68,2331329.62
2019-06-23,BTCUSD,10728.8,11260,10520.3,10869.6,285.61,3109454.48
2019-06-22,BTCUSD,10169.2,11181.8,10031.4,10728.8,805.43,8655222.17
2019-06-21,BTCUSD,9504.4,10198.1,9504.4,10169.2,430.91,4231822.94
2019-06-20,BTCUSD,9278.7,9575.7,9200.1,9504.4,224.64,2105017.84
2019-06-19,BTCUSD,9095.2,9315.8,9055.7,9278.7,170.62,1562472.56
2019-06-18,BTCUSD,9290.4,9331.2,8958.1,9095.2,298.85,2731982.85
2019-06-17,BTCUSD,8980.8,9445,8978.2,9290.4,246.72,2280336.53
2019-06-16,BTCUSD,8820.5,9348.9,8791,8980.8,524.71,4765373.82
2019-06-15,BTCUSD,8711.6,8877.7,8612.3,8820.5,177.88,1551858.28
2019-06-14,BTCUSD,8298.2,8737.2,8222,8711.6,219.82,1852924.73
2019-06-13,BTCUSD,8184.9,8350.9,8080,8298.2,149.22,1224815.55
2019-06-12,BTCUSD,7962.9,8261.2,7870.2,8184.9,237.97,1928592.71
2019-06-11,BTCUSD,8064.9,8094,7785.1,7962.9,161.21,1279212.92
2019-06-10,BTCUSD,7697.3,8096.3,7578.6,8064.9,241.87,1918726.56
2019-06-09,BTCUSD,7985,8000,7550,7697.3,185.55,1442270.15
2019-06-08,BTCUSD,8084.8,8127.3,7864.2,7985,104.06,829042.92
2019-06-07,BTCUSD,7859,8167.9,7813.3,8084.8,212.61,1701782.1
2019-06-06,BTCUSD,7866.9,7931,7550,7859,259.68,2011357.4
2019-06-05,BTCUSD,7749.9,7950,7607.6,7866.9,306.4,2401237.6
2019-06-04,BTCUSD,8224.1,8226.2,7550,7749.9,764.4,6026335.08
2019-06-03,BTCUSD,8735,8754.2,8173.3,8224.1,327.74,2786579.01
2019-06-02,BTCUSD,8633.9,8844.9,8611.4,8735,202.67,1770024.2
2019-06-01,BTCUSD,8647.8,8727.9,8545.6,8633.9,148.48,1281533.05
2019-05-31,BTCUSD,8377,8654.9,8218.5,8647.8,330.5,2789424.98
2019-05-30,BTCUSD,8707.6,9110.5,8110,8377,497.69,4306253.14
2019-05-29,BTCUSD,8702.2,8787.9,8413.1,8707.6,233.07,2013672.29
2019-05-28,BTCUSD,8663.6,8748.9,8587.3,8702.2,159.32,1382171.31
2019-05-27,BTCUSD,8613.8,8823.7,8550,8663.6,307.39,2665984.37
2019-05-26,BTCUSD,8060,8681.4,7901,8613.8,438.96,3647094.6
2019-05-25,BTCUSD,8021,8139.9,7972.8,8060,130.33,1049131.25
2019-05-24,BTCUSD,7929.4,8168.4,7874.5,8021,248.34,1997074.9
2019-05-23,BTCUSD,7686.8,7994.4,7600,7929.4,254.39,1974972.09
2019-05-22,BTCUSD,7949.6,8009.8,7600,7686.8,253.82,1992388.64
2019-05-21,BTCUSD,7950,8025,7805,7949.6,221.51,1755112.96
2019-05-20,BTCUSD,8171.5,8171.5,7600,7950,450.56,3543487.0
2019-05-19,BTCUSD,7380.4,8275.8,7369.9,8171.5,521.58,4142898.57
2019-05-18,BTCUSD,7470.7,7624.7,7301.6,7380.4,300.99,2240851.07
2019-05-17,BTCUSD,8020.6,8060,6951.3,7470.7,807.91,5934567.05
2019-05-16,BTCUSD,8175.4,8341.7,7850,8020.6,778.76,6250870.13
2019-05-15,BTCUSD,8005.3,8252.9,7900,8175.4,306.9,2477622.61
2019-05-14,BTCUSD,7907.1,8405,7680.1,8005.3,685.5,5536636.97
2019-05-13,BTCUSD,6944.9,8179.4,6901.4,7907.1,903.51,6868296.82
2019-05-12,BTCUSD,7057.2,7466.7,6678,6944.9,774.82,5485571.54
2019-05-11,BTCUSD,6421.1,7269.9,6421.1,7057.2,872.2,5961695.86
2019-05-10,BTCUSD,6249.8,6487.1,6211.3,6421.1,412.76,2629828.99
2019-05-09,BTCUSD,5982.6,6257.8,5981.8,6249.8,261.92,1601515.61
2019-05-08,BTCUSD,5797.6,5992.1,5751.7,5982.6,167.14,984537.58
2019-05-07,BTCUSD,5760,5973.2,5757,5949.9,220.93,1300405.37
2019-05-06,BTCUSD,5794.6,5828,5650,5760,263.08,1507963.42
2019-05-05,BTCUSD,5821.5,5841,5715.1,5794.6,167.37,968674.16
2019-05-04,BTCUSD,5693.7,5869.1,5550.8,5821.5,379.94,2173673.52
2019-05-03,BTCUSD,5436.6,5799.9,5404.9,5693.7,467.57,2646771.0
