Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume USD
2018-04-20 09-PM,ZECUSD,285.96,287.24,279.45,286.25,630.84,179770.67
2018-04-20 08-PM,ZECUSD,282.29,286.36,282,285.96,383.11,108870.83
2018-04-20 07-PM,ZECUSD,278.92,282.5,278.54,282.29,230.51,64622.15
2018-04-20 06-PM,ZECUSD,278.22,279.45,275.61,278.92,314.85,87398.35
2018-04-20 05-PM,ZECUSD,276.09,278.96,275.23,278.22,294.45,81486.02
2018-04-20 04-PM,ZECUSD,271.1,276.19,270.82,276.09,629.8,173371.81
2018-04-20 03-PM,ZECUSD,270.13,271.65,269.99,271.1,542.69,146999.95
2018-04-20 02-PM,ZECUSD,271.24,271.37,270.04,270.13,222.19,60120.26
2018-04-20 01-PM,ZECUSD,273.64,273.72,270.41,271.24,473.55,128915.08
2018-04-20 12-PM,ZECUSD,270.24,273.82,269.91,273.64,284.7,77474.72
2018-04-20 11-AM,ZECUSD,268.91,271.01,267.51,270.24,512.73,138381.03
2018-04-20 10-AM,ZECUSD,262.94,269.34,262.4,268.91,508.9,135788.66
2018-04-20 09-AM,ZECUSD,264.88,264.88,262.17,262.94,541.34,142474.05
2018-04-20 08-AM,ZECUSD,265.5,265.92,264.52,264.88,94.49,25032.5
2018-04-20 07-AM,ZECUSD,265.21,265.7,264.51,265.5,33.5,8882.12
2018-04-20 06-AM,ZECUSD,264.29,265.86,264.23,265.21,105.96,28074.3
2018-04-20 05-AM,ZECUSD,263.1,265.51,260.1,264.29,294.52,77384.44
2018-04-20 04-AM,ZECUSD,269.76,270.19,262.36,263.1,653.73,172888.91
2018-04-20 03-AM,ZECUSD,270.56,270.67,268.3,269.76,161.35,43474.02
2018-04-20 02-AM,ZECUSD,272.5,273.4,269.1,270.56,681.55,185175.36
2018-04-20 01-AM,ZECUSD,269.95,273.46,269.03,272.5,277.69,75410.28
2018-04-20 12-AM,ZECUSD,271.19,271.79,269.55,269.95,387.56,104963.98
2018-04-19 11-PM,ZECUSD,269.92,271.85,268.8,271.19,505.98,136911.44
2018-04-19 10-PM,ZECUSD,267.26,270,266.62,269.92,317.89,85156.65
2018-04-19 09-PM,ZECUSD,265.55,268.08,265.36,267.26,272.45,72671.69
2018-04-19 08-PM,ZECUSD,266.02,266.94,264.75,265.55,260.92,69453.46
2018-04-19 07-PM,ZECUSD,264.49,266.25,262.99,266.02,239.85,63402.42
2018-04-19 06-PM,ZECUSD,267.36,267.89,263.03,264.49,313.84,83091.68
2018-04-19 05-PM,ZECUSD,262.83,267.87,261.36,267.36,558.46,147373.32
2018-04-19 04-PM,ZECUSD,260.09,265,260.01,262.83,655.15,171992.95
2018-04-19 03-PM,ZECUSD,260.07,260.55,259.42,260.09,122.68,31892.43
2018-04-19 02-PM,ZECUSD,257.86,260.77,256.96,260.07,427.67,110470.49
2018-04-19 01-PM,ZECUSD,255.74,258,255.74,257.86,380.61,97856.75
2018-04-19 12-PM,ZECUSD,253.14,256.15,252.8,255.74,230.11,58600.03
2018-04-19 11-AM,ZECUSD,251.99,254.45,251.7,253.14,380.9,96514.3
2018-04-19 10-AM,ZECUSD,249.84,252.33,249.7,251.99,219.26,55056.51
2018-04-19 09-AM,ZECUSD,248.65,250.11,247.4,249.84,208.19,51804.8
2018-04-19 08-AM,ZECUSD,250.02,250.22,247.14,248.65,480.09,119437.81
2018-04-19 07-AM,ZECUSD,251.47,252.79,249.04,250.02,895.21,224758.66
2018-04-19 06-AM,ZECUSD,251.96,253.1,251.13,251.47,201.67,50921.12
2018-04-19 05-AM,ZECUSD,251.77,252.58,251.06,251.96,173.41,43691.36
2018-04-19 04-AM,ZECUSD,254.74,255.09,251.05,251.77,242.82,61460.89
2018-04-19 03-AM,ZECUSD,254.87,255.4,253.34,254.74,193.43,49162.7
2018-04-19 02-AM,ZECUSD,253.11,255.56,251.84,254.87,422.48,107428.45
2018-04-19 01-AM,ZECUSD,252.55,253.93,252.15,253.11,303.29,76779.36
2018-04-19 12-AM,ZECUSD,252.76,253.18,251.01,252.55,365.62,92167.86
2018-04-18 11-PM,ZECUSD,254.6,254.61,251.55,252.76,315.39,79674.7
2018-04-18 10-PM,ZECUSD,254.06,254.74,252.91,254.6,179.47,45538.87
2018-04-18 09-PM,ZECUSD,250.81,254.75,250.74,254.06,273.82,69252.82
2018-04-18 08-PM,ZECUSD,251.67,253.13,247.76,250.81,700.17,174864.59
2018-04-18 07-PM,ZECUSD,245.67,251.98,245.39,251.67,565.8,141111.45
2018-04-18 06-PM,ZECUSD,244.95,245.99,244.6,245.67,112.65,27641.36
2018-04-18 05-PM,ZECUSD,243.51,245.69,243.42,244.95,173.86,42505.67
2018-04-18 04-PM,ZECUSD,240.91,244.89,240.49,243.51,368.57,89642.49
2018-04-18 03-PM,ZECUSD,241.18,242.49,239.88,240.91,666.67,160860.29
2018-04-18 02-PM,ZECUSD,244.27,244.83,241.01,241.18,111.39,27158.17
2018-04-18 01-PM,ZECUSD,242.99,244.88,241.83,244.27,759.77,184919.1
2018-04-18 12-PM,ZECUSD,243.69,244.67,242.9,242.99,300.0,73104.88
2018-04-18 11-AM,ZECUSD,242.9,243.74,242.36,243.69,112.36,27316.52
2018-04-18 10-AM,ZECUSD,242.54,243.51,242.03,242.9,122.72,29788.13
2018-04-18 09-AM,ZECUSD,242.63,243.37,241.89,242.54,190.19,46159.71
2018-04-18 08-AM,ZECUSD,242.42,243.49,241.92,242.63,109.64,26599.99
2018-04-18 07-AM,ZECUSD,242.99,243.99,242.02,242.42,309.1,75131.5
2018-04-18 06-AM,ZECUSD,235.7,243.23,233.98,242.99,1201.53,285923.24
2018-04-18 05-AM,ZECUSD,231.17,235.81,230.85,235.7,875.5,205057.91
2018-04-18 04-AM,ZECUSD,231.03,231.78,230.75,231.17,346.75,80148.24
2018-04-18 03-AM,ZECUSD,231.09,231.52,230.39,231.03,312.07,72091.32
2018-04-18 02-AM,ZECUSD,230.3,231.27,230.04,231.09,190.2,43903.17
2018-04-18 01-AM,ZECUSD,229.65,230.5,229.07,230.3,411.74,94658.51
2018-04-18 12-AM,ZECUSD,227.95,229.8,227.64,229.65,253.78,58041.5
2018-04-17 11-PM,ZECUSD,228.21,228.9,227.53,227.95,258.03,58861.63
2018-04-17 10-PM,ZECUSD,228.93,229.3,227.78,228.21,254.57,58207.59
2018-04-17 09-PM,ZECUSD,228.58,229.31,227.91,228.93,216.31,49453.18
2018-04-17 08-PM,ZECUSD,227.5,229.26,227.11,228.58,154.28,35108.81
2018-04-17 07-PM,ZECUSD,229.83,229.96,227.06,227.5,625.82,142651.35
2018-04-17 06-PM,ZECUSD,233.32,233.43,229.23,229.83,370.84,85959.51
2018-04-17 05-PM,ZECUSD,233.57,233.61,232.52,233.32,429.81,100206.25
2018-04-17 04-PM,ZECUSD,233.1,233.77,233.08,233.57,164.28,38351.27
2018-04-17 03-PM,ZECUSD,233.08,233.25,232.04,233.1,274.86,63933.53
2018-04-17 02-PM,ZECUSD,232.43,233.16,231.69,233.08,259.6,60368.85
2018-04-17 01-PM,ZECUSD,232.53,232.68,231.5,232.43,172.59,40065.78
2018-04-17 12-PM,ZECUSD,230.26,232.6,229.97,232.53,308.21,71428.25
2018-04-17 11-AM,ZECUSD,228.45,230.79,228.16,230.26,384.17,88104.91
2018-04-17 10-AM,ZECUSD,231.78,232.61,227.87,228.45,656.48,151313.22
2018-04-17 09-AM,ZECUSD,234.25,234.31,231.26,231.78,676.42,157265.39
2018-04-17 08-AM,ZECUSD,233.79,234.26,233.31,234.25,169.56,39650.52
2018-04-17 07-AM,ZECUSD,230.19,234.36,229.85,233.79,537.01,125002.62
2018-04-17 06-AM,ZECUSD,230.27,231.73,229.78,230.19,454.17,104738.64
2018-04-17 05-AM,ZECUSD,230.03,230.97,229.85,230.27,283.1,65210.13
2018-04-17 04-AM,ZECUSD,229.2,230.03,228.69,230.03,201.29,46223.59
2018-04-17 03-AM,ZECUSD,229.45,229.75,227.98,229.2,171.87,39359.32
2018-04-17 02-AM,ZECUSD,230,230.47,227.59,229.45,672.25,153735.14
2018-04-17 01-AM,ZECUSD,231,231,228.86,230,296.04,68075.99
2018-04-17 12-AM,ZECUSD,231,231.81,229.99,231,8.35,1920.19
2018-04-16 11-PM,ZECUSD,229.42,231.31,229.34,231,198.82,45770.42
2018-04-16 10-PM,ZECUSD,229.38,230.11,228.3,229.42,449.85,103196.72
2018-04-16 09-PM,ZECUSD,228.5,229.5,227.86,229.38,265.81,60875.91
2018-04-16 08-PM,ZECUSD,228.53,229,227.02,228.5,296.45,67605.08
2018-04-16 07-PM,ZECUSD,226.22,229.53,225.87,228.53,507.62,116028.43
2018-04-16 06-PM,ZECUSD,226.81,226.94,225.3,226.22,325.39,73553.66
2018-04-16 05-PM,ZECUSD,225.35,227.54,224.81,226.81,484.03,109581.04
2018-04-16 04-PM,ZECUSD,225.21,225.58,224.56,225.35,137.69,30970.89
2018-04-16 03-PM,ZECUSD,226.25,227,224.81,225.21,204.18,46090.8
2018-04-16 02-PM,ZECUSD,226.16,227.26,225.4,226.25,202.78,45933.11
2018-04-16 01-PM,ZECUSD,226.18,227,223.99,226.16,355.03,80148.32
2018-04-16 12-PM,ZECUSD,228.71,231.19,225.89,226.18,835.58,191614.18
2018-04-16 11-AM,ZECUSD,229.59,229.66,228.07,228.71,180.41,41274.1
2018-04-16 10-AM,ZECUSD,228.96,230.46,228.69,229.59,122.02,28004.17
2018-04-16 09-AM,ZECUSD,229.58,230.02,228.4,228.96,294.74,67601.94
2018-04-16 08-AM,ZECUSD,228.76,230,228.27,229.58,102.05,23369.95
2018-04-16 07-AM,ZECUSD,228.37,228.84,225.43,228.76,272.47,61912.32
2018-04-16 06-AM,ZECUSD,227.49,228.96,225.41,228.37,348.98,79214.54
2018-04-16 05-AM,ZECUSD,232.17,232.38,227.24,227.49,693.56,158716.81
2018-04-16 04-AM,ZECUSD,232.17,233.03,231.95,232.17,122.58,28486.98
2018-04-16 03-AM,ZECUSD,232.22,232.84,231.35,232.17,181.2,42077.12
2018-04-16 02-AM,ZECUSD,239,239.12,231.16,232.22,1011.87,236201.14
2018-04-16 01-AM,ZECUSD,239.97,240.39,238.77,239,323.8,77579.25
2018-04-16 12-AM,ZECUSD,237.48,239.97,237,239.97,671.27,160152.35
2018-04-15 11-PM,ZECUSD,237.12,237.8,235.96,237.48,593.68,140682.54
2018-04-15 10-PM,ZECUSD,237.79,237.96,236.58,237.12,282.07,66940.37
2018-04-15 09-PM,ZECUSD,237.89,238,237.15,237.79,257.77,61233.45
2018-04-15 08-PM,ZECUSD,237.78,238.27,237.17,237.89,236.79,56290.07
2018-04-15 07-PM,ZECUSD,237.54,237.84,236.18,237.78,284.5,67456.0
2018-04-15 06-PM,ZECUSD,236.44,237.8,236.07,237.54,331.31,78521.7
2018-04-15 05-PM,ZECUSD,236.45,236.69,235.68,236.44,302.28,71408.17
2018-04-15 04-PM,ZECUSD,238.57,239,236.09,236.45,204.54,48521.93
2018-04-15 03-PM,ZECUSD,240.42,240.59,237.94,238.57,567.03,135565.84
2018-04-15 02-PM,ZECUSD,240.31,240.97,240,240.42,264.11,63539.39
2018-04-15 01-PM,ZECUSD,238.44,240.99,238.39,240.31,340.84,81912.95
2018-04-15 12-PM,ZECUSD,237.99,238.61,237.1,238.44,97.4,23174.56
2018-04-15 11-AM,ZECUSD,231.1,238.58,231.09,237.99,760.79,180276.79
2018-04-15 10-AM,ZECUSD,231.47,232,231.08,231.1,123.65,28604.68
2018-04-15 09-AM,ZECUSD,230.58,231.81,230.38,231.47,171.09,39536.46
2018-04-15 08-AM,ZECUSD,230.69,231.32,230.17,230.58,231.29,53317.41
2018-04-15 07-AM,ZECUSD,233.2,233.53,230.56,230.69,362.81,84072.98
2018-04-15 06-AM,ZECUSD,233.92,234.56,233.13,233.2,191.71,44830.85
2018-04-15 05-AM,ZECUSD,232.49,233.92,231.24,233.92,303.93,70596.26
2018-04-15 04-AM,ZECUSD,230.26,232.92,230.1,232.49,569.84,132265.17
2018-04-15 03-AM,ZECUSD,230.22,230.96,229.41,230.26,186.1,42845.16
2018-04-15 02-AM,ZECUSD,230.15,232.33,229.35,230.22,448.86,103486.1
2018-04-15 01-AM,ZECUSD,228.66,230.17,227.64,230.15,227.2,51936.19
2018-04-15 12-AM,ZECUSD,227.78,229.5,227.73,228.66,661.23,151350.2
2018-04-14 11-PM,ZECUSD,229.3,229.42,227.15,227.78,285.87,65184.31
2018-04-14 10-PM,ZECUSD,227.44,229.69,227.24,229.3,226.23,51767.67
2018-04-14 09-PM,ZECUSD,230.69,231.6,227.12,227.44,532.67,122293.09
2018-04-14 08-PM,ZECUSD,227.33,231.28,226.99,230.69,345.93,79231.32
2018-04-14 07-PM,ZECUSD,228.48,228.81,226.72,227.33,631.3,143579.68
2018-04-14 06-PM,ZECUSD,230.33,230.37,227.78,228.48,432.27,99010.45
2018-04-14 05-PM,ZECUSD,229.06,230.37,228.72,230.33,511.81,117614.42
2018-04-14 04-PM,ZECUSD,227.72,229.12,227.21,229.06,296.75,67738.54
2018-04-14 03-PM,ZECUSD,226.35,229.01,225.24,227.72,384.8,87617.87
2018-04-14 02-PM,ZECUSD,226.45,227.49,225.64,226.35,350.33,79368.5
2018-04-14 01-PM,ZECUSD,224.3,226.77,224.09,226.45,142.0,31969.24
2018-04-14 12-PM,ZECUSD,231.74,231.92,224.07,224.3,445.56,101489.35
2018-04-14 11-AM,ZECUSD,229.92,233.22,229.28,231.74,437.55,101351.13
2018-04-14 10-AM,ZECUSD,236.95,237.32,229.64,229.92,516.85,120788.44
2018-04-14 09-AM,ZECUSD,238.81,238.81,235.63,236.95,374.96,88878.55
2018-04-14 08-AM,ZECUSD,241.07,242.43,237.32,238.81,794.72,190116.92
2018-04-14 07-AM,ZECUSD,235.44,241.2,234.49,241.07,606.07,144681.14
2018-04-14 06-AM,ZECUSD,234.55,236.25,234.01,235.44,653.79,153629.62
2018-04-14 05-AM,ZECUSD,236.46,237.87,234.34,234.55,369.02,87365.11
2018-04-14 04-AM,ZECUSD,240.16,240.61,235.84,236.46,174.49,41625.91
2018-04-14 03-AM,ZECUSD,242.28,242.32,239.42,240.16,192.28,46250.51
2018-04-14 02-AM,ZECUSD,244.61,246.37,241.38,242.28,406.1,98878.84
2018-04-14 01-AM,ZECUSD,234.77,245,233.97,244.61,538.8,129586.84
2018-04-14 12-AM,ZECUSD,234.88,236.81,232.56,234.77,354.79,83209.56
2018-04-13 11-PM,ZECUSD,229.57,237.26,228.3,234.88,377.02,87878.97
2018-04-13 10-PM,ZECUSD,233.02,234.31,225.83,229.57,676.5,155320.44
2018-04-13 09-PM,ZECUSD,233.16,233.6,230.48,233.02,249.75,57972.76
2018-04-13 08-PM,ZECUSD,246.32,246.92,232.63,233.16,611.7,145348.48
2018-04-13 07-PM,ZECUSD,248.36,249.77,244.86,246.32,224.27,55464.84
2018-04-13 06-PM,ZECUSD,246.25,248.36,245.01,248.36,318.21,78479.79
2018-04-13 05-PM,ZECUSD,239.18,246.6,238.34,246.25,722.15,175397.89
2018-04-13 04-PM,ZECUSD,230.21,239.26,229.83,239.18,377.0,88612.8
2018-04-13 03-PM,ZECUSD,231.58,231.6,229.31,230.21,97.24,22385.46
2018-04-13 02-PM,ZECUSD,233.39,234.08,230.86,231.58,238.11,55381.26
2018-04-13 01-PM,ZECUSD,234.86,239.01,232.16,233.39,604.61,142121.55
2018-04-13 12-PM,ZECUSD,233.15,238,232.76,234.86,819.23,192893.24
2018-04-13 11-AM,ZECUSD,227.36,233.79,226.97,233.15,338.73,78362.34
2018-04-13 10-AM,ZECUSD,227.14,228.01,224.59,227.36,486.74,110104.75
2018-04-13 09-AM,ZECUSD,226.54,229.61,226.48,227.14,381.35,86867.22
2018-04-13 08-AM,ZECUSD,224.04,226.57,222.69,226.54,503.63,113125.38
2018-04-13 07-AM,ZECUSD,221.49,225.99,221.3,224.04,837.97,186970.06
2018-04-13 06-AM,ZECUSD,221.64,223.1,220.94,221.49,520.93,115610.37
2018-04-13 05-AM,ZECUSD,220.92,221.76,220.09,221.64,227.6,50306.38
2018-04-13 04-AM,ZECUSD,219.9,221.02,219.24,220.92,196.48,43255.49
2018-04-13 03-AM,ZECUSD,220.08,221.23,219.49,219.9,387.63,85435.15
2018-04-13 02-AM,ZECUSD,217.45,220.35,217.2,220.08,357.88,78358.36
2018-04-13 01-AM,ZECUSD,220.42,221.35,217.06,217.45,448.64,98157.48
2018-04-13 12-AM,ZECUSD,224.07,225.4,219.76,220.42,489.8,109303.23
2018-04-12 11-PM,ZECUSD,221.05,224.43,220.73,224.07,421.74,93897.63
2018-04-12 10-PM,ZECUSD,218.93,221.05,217.45,221.05,351.89,76927.52
2018-04-12 09-PM,ZECUSD,215.09,220,214.77,218.93,673.61,146603.49
2018-04-12 08-PM,ZECUSD,210.41,215.17,209.9,215.09,373.01,79541.58
2018-04-12 07-PM,ZECUSD,209.75,211.59,209.15,210.41,373.52,78621.0
2018-04-12 06-PM,ZECUSD,209.18,210.7,209.12,209.75,107.5,22582.37
2018-04-12 05-PM,ZECUSD,207.64,210.97,207.64,209.18,445.24,93260.25
2018-04-12 04-PM,ZECUSD,208.63,209.16,206.56,207.64,108.92,22643.66
2018-04-12 03-PM,ZECUSD,209.23,209.64,206.76,208.63,122.13,25448.28
2018-04-12 02-PM,ZECUSD,210.49,211.7,207.48,209.23,324.75,68110.89
2018-04-12 01-PM,ZECUSD,211.38,211.99,208.99,210.49,181.47,38160.56
2018-04-12 12-PM,ZECUSD,206.18,211.74,203.41,211.38,612.86,126859.31
2018-04-12 11-AM,ZECUSD,190.14,212.79,189.93,206.18,1529.38,306852.3
2018-04-12 10-AM,ZECUSD,188.64,191.12,188.54,190.14,630.24,119834.55
2018-04-12 09-AM,ZECUSD,188.4,188.98,187.92,188.64,796.85,150171.69
2018-04-12 08-AM,ZECUSD,188.27,188.89,187.81,188.4,592.85,111694.23
2018-04-12 07-AM,ZECUSD,187.67,188.27,186.93,188.27,3.06,574.57
2018-04-12 06-AM,ZECUSD,190.16,190.91,187.67,187.67,24.67,4682.05
2018-04-12 05-AM,ZECUSD,191.76,191.92,189.58,190.16,738.38,140710.16
2018-04-12 04-AM,ZECUSD,190.78,191.89,190.06,191.76,285.8,54560.39
2018-04-12 03-AM,ZECUSD,190.17,190.94,189.97,190.78,412.54,78580.63
2018-04-12 02-AM,ZECUSD,189.69,191.08,189.17,190.17,390.21,74244.65
2018-04-12 01-AM,ZECUSD,190.23,190.42,188.44,189.69,601.33,113728.16
2018-04-12 12-AM,ZECUSD,189.3,191,189.29,190.23,235.43,44820.61
2018-04-11 11-PM,ZECUSD,187.73,189.3,187.59,189.3,527.51,99437.12
2018-04-11 10-PM,ZECUSD,186.11,187.76,184.86,187.73,762.49,142130.47
2018-04-11 09-PM,ZECUSD,186.24,186.97,185.51,186.11,557.48,103831.96
2018-04-11 08-PM,ZECUSD,185.95,186.27,185.74,186.24,151.54,28197.78
2018-04-11 07-PM,ZECUSD,185.87,186.25,185.33,185.95,213.19,39604.31
2018-04-11 06-PM,ZECUSD,186.17,186.93,185.84,185.87,270.54,50394.03
2018-04-11 05-PM,ZECUSD,187.37,187.72,185.87,186.17,566.46,105842.14
2018-04-11 04-PM,ZECUSD,188.21,188.31,186.86,187.37,335.28,62859.99
2018-04-11 03-PM,ZECUSD,187.68,188.33,186.89,188.21,213.42,40061.3
2018-04-11 02-PM,ZECUSD,187.86,188.29,186.22,187.68,619.85,116109.89
2018-04-11 01-PM,ZECUSD,185.32,188.51,185.11,187.86,775.39,145136.98
2018-04-11 12-PM,ZECUSD,185.54,185.88,184.89,185.32,198.96,36881.71
2018-04-11 11-AM,ZECUSD,185.66,186.17,184.94,185.54,407.33,75603.14
2018-04-11 10-AM,ZECUSD,185.44,186.47,184.77,185.66,528.37,98177.93
2018-04-11 09-AM,ZECUSD,186.9,186.96,184.83,185.44,1141.84,212077.89
2018-04-11 08-AM,ZECUSD,186.35,187,185.72,186.9,336.3,62742.9
2018-04-11 07-AM,ZECUSD,185.78,186.51,185.38,186.35,284.18,52852.91
2018-04-11 06-AM,ZECUSD,186.32,186.37,185.32,185.78,601.26,111750.34
2018-04-11 05-AM,ZECUSD,186.55,187.23,186.1,186.32,767.72,143344.04
2018-04-11 04-AM,ZECUSD,185.86,186.82,185.3,186.55,236.36,43987.08
2018-04-11 03-AM,ZECUSD,186.79,186.88,185.67,185.86,457.86,85235.74
2018-04-11 02-AM,ZECUSD,186.57,187.29,186.39,186.79,240.59,44959.11
2018-04-11 01-AM,ZECUSD,187.02,187.31,186.08,186.57,375.76,70135.03
2018-04-11 12-AM,ZECUSD,186.33,187.42,186.16,187.02,323.27,60442.97
2018-04-10 11-PM,ZECUSD,184.14,186.52,183.99,186.33,488.8,90648.53
2018-04-10 10-PM,ZECUSD,185.64,186.43,183.9,184.14,801.24,148397.86
2018-04-10 09-PM,ZECUSD,185.32,185.85,184.86,185.64,490.17,90874.43
2018-04-10 08-PM,ZECUSD,184.66,185.34,183.9,185.32,447.91,82616.3
2018-04-10 07-PM,ZECUSD,184.89,185.16,184.36,184.66,190.44,35194.95
2018-04-10 06-PM,ZECUSD,185.9,186.17,184.43,184.89,311.03,57608.89
2018-04-10 05-PM,ZECUSD,185.67,186.51,185.37,185.9,437.56,81380.43
2018-04-10 04-PM,ZECUSD,185.51,185.98,185.06,185.67,181.81,33755.94
2018-04-10 03-PM,ZECUSD,183.65,185.95,183.46,185.51,563.12,104229.59
2018-04-10 02-PM,ZECUSD,183.69,184.27,183.13,183.65,715.81,131543.08
2018-04-10 01-PM,ZECUSD,183.7,184.11,183.29,183.69,483.51,88838.72
2018-04-10 12-PM,ZECUSD,182.42,183.71,182.05,183.7,641.84,117299.65
2018-04-10 11-AM,ZECUSD,182.42,183.25,182.42,182.42,0.551,100.88
2018-04-10 10-AM,ZECUSD,183.81,183.81,182.22,182.42,1.04,190.69
2018-04-10 09-AM,ZECUSD,183.54,183.81,182.94,183.81,0.615,112.67
2018-04-10 08-AM,ZECUSD,182.89,183.54,181.99,183.54,14.1,2574.44
2018-04-10 07-AM,ZECUSD,182.73,182.89,182.01,182.89,18.97,3456.49
2018-04-10 06-AM,ZECUSD,183.76,183.76,182.73,182.73,0.357,65.44
2018-04-10 05-AM,ZECUSD,183.97,184.39,183.5,183.76,0.875,160.75
2018-04-10 04-AM,ZECUSD,183.9,184.45,183.9,183.97,0.384,70.66
2018-04-10 03-AM,ZECUSD,182.9,183.9,182.51,183.9,1.26,229.54
2018-04-10 02-AM,ZECUSD,183.21,183.42,182.29,182.9,6.66,1216.09
2018-04-10 01-AM,ZECUSD,184.01,184.01,182.3,183.21,0.071,12.96
2018-04-10 12-AM,ZECUSD,183.81,184.27,183.14,184.01,3.92,721.04
2018-04-09 11-PM,ZECUSD,181.47,183.81,181.38,183.81,95.36,17358.74
2018-04-09 10-PM,ZECUSD,181.63,182.18,181.25,181.47,210.54,38262.44
2018-04-09 09-PM,ZECUSD,180.88,182.42,180.34,181.63,289.38,52584.63
2018-04-09 08-PM,ZECUSD,181.44,181.82,180.11,180.88,753.5,136319.91
2018-04-09 07-PM,ZECUSD,183.36,183.62,180.83,181.44,667.62,121413.16
2018-04-09 06-PM,ZECUSD,183.3,183.89,182.72,183.36,234.36,42977.79
2018-04-09 05-PM,ZECUSD,183.72,184.09,182.98,183.3,250.53,45966.38
2018-04-09 04-PM,ZECUSD,183.43,184.22,182.96,183.72,316.73,58142.42
2018-04-09 03-PM,ZECUSD,182.93,184.37,182.62,183.43,415.66,76324.78
2018-04-09 02-PM,ZECUSD,183.53,183.79,182.49,182.93,274.17,50187.61
2018-04-09 01-PM,ZECUSD,183.79,184.14,183.39,183.53,87.06,15989.92
2018-04-09 12-PM,ZECUSD,184.68,184.85,183.25,183.79,132.64,24413.84
2018-04-09 11-AM,ZECUSD,185.7,185.72,183.24,184.68,555.83,102601.28
2018-04-09 10-AM,ZECUSD,191.21,192.92,185.7,185.7,905.98,171301.17
2018-04-09 09-AM,ZECUSD,193.5,193.6,190.84,191.21,346.85,66618.73
2018-04-09 08-AM,ZECUSD,192.68,193.86,192.14,193.5,500.12,96607.03
2018-04-09 07-AM,ZECUSD,191.44,193.85,191.31,192.68,445.33,85942.48
2018-04-09 06-AM,ZECUSD,192.17,192.19,190.27,191.44,467.7,89391.21
2018-04-09 05-AM,ZECUSD,191.71,192.41,191.04,192.17,646.47,124014.93
2018-04-09 04-AM,ZECUSD,192.52,192.99,190.89,191.71,505.87,97037.0
2018-04-09 03-AM,ZECUSD,192.11,192.62,191.32,192.52,330.44,63472.63
2018-04-09 02-AM,ZECUSD,192.16,193.29,191.76,192.11,327.74,63125.27
2018-04-09 01-AM,ZECUSD,190.17,192.93,190.06,192.16,743.01,142410.49
2018-04-09 12-AM,ZECUSD,188.63,190.44,188.63,190.17,538.41,102031.02
2018-04-08 11-PM,ZECUSD,188.13,189.07,187.42,188.63,549.91,103484.21
2018-04-08 10-PM,ZECUSD,186.13,188.44,185.85,188.13,540.4,101304.82
2018-04-08 09-PM,ZECUSD,185.49,186.19,185.13,186.13,126.46,23480.49
2018-04-08 08-PM,ZECUSD,186.8,186.87,185.15,185.49,605.99,112984.16
2018-04-08 07-PM,ZECUSD,186.96,187.58,185.83,186.8,407.35,76113.31
2018-04-08 06-PM,ZECUSD,187.16,187.6,186.6,186.96,463.89,86813.25
2018-04-08 05-PM,ZECUSD,187.89,187.93,186.56,187.16,239.41,44800.68
2018-04-08 04-PM,ZECUSD,188.64,188.9,186.92,187.89,734.33,137807.32
2018-04-08 03-PM,ZECUSD,188,189.18,187.23,188.64,251.54,47374.11
2018-04-08 02-PM,ZECUSD,188.81,189.65,187.77,188,429.04,80968.2
2018-04-08 01-PM,ZECUSD,189.52,189.56,187.87,188.81,380.55,71808.04
2018-04-08 12-PM,ZECUSD,188.73,189.93,188.23,189.52,611.72,115740.5
2018-04-08 11-AM,ZECUSD,187.11,188.73,186.86,188.73,360.04,67538.05
2018-04-08 10-AM,ZECUSD,187.56,187.93,186.81,187.11,315.01,59009.65
2018-04-08 09-AM,ZECUSD,187.32,188.43,186.99,187.56,458.91,86204.44
2018-04-08 08-AM,ZECUSD,187.69,188.82,186.98,187.32,578.17,108699.17
2018-04-08 07-AM,ZECUSD,186.93,187.69,186.25,187.69,343.52,64246.55
2018-04-08 06-AM,ZECUSD,186.28,187.44,186.07,186.93,539.66,100840.38
2018-04-08 05-AM,ZECUSD,186.95,187.74,185.66,186.28,763.54,142548.46
2018-04-08 04-AM,ZECUSD,186.95,187.73,186.4,186.95,299.61,56069.92
2018-04-08 03-AM,ZECUSD,186.76,187.16,186.35,186.95,290.59,54284.57
2018-04-08 02-AM,ZECUSD,186.05,187,185.51,186.76,291.38,54296.67
2018-04-08 01-AM,ZECUSD,187.36,187.65,185.74,186.05,139.65,26042.73
2018-04-08 12-AM,ZECUSD,186.6,188.74,186.56,187.36,544.84,102346.19
2018-04-07 11-PM,ZECUSD,188.95,189.36,186.33,186.6,716.7,134423.75
2018-04-07 10-PM,ZECUSD,189.65,190.72,188.84,188.95,297.67,56441.93
2018-04-07 09-PM,ZECUSD,187.7,190,187.03,189.65,489.45,92760.12
2018-04-07 08-PM,ZECUSD,187.26,188.07,186.94,187.7,481.63,90330.35
2018-04-07 07-PM,ZECUSD,187.39,188.07,186.84,187.26,245.41,45962.5
2018-04-07 06-PM,ZECUSD,188.19,188.27,187.16,187.39,220.09,41284.33
2018-04-07 05-PM,ZECUSD,186.92,188.22,186.92,188.19,350.87,65907.27
2018-04-07 04-PM,ZECUSD,188.08,189.47,186.4,186.92,610.6,115175.47
